time,TravelKM
158.5968,178399
158.7968,178399
158.9968,178399
159.1968,178399
159.3968,178399
159.5968,178399
159.7968,178399
159.9968,178399
160.1968,178399
160.3968,178399
160.5968,178399
160.7968,178399
160.9968,178399
161.1968,178399
161.3968,178399
161.5968,178399
161.7968,178399
161.9968,178399
162.1968,178399
162.3968,178399
162.5968,178399
162.7968,178399
162.9968,178399
163.1968,178399
163.3968,178399
163.5968,178399
163.7968,178399
163.9968,178399
164.1968,178399
164.3968,178399
164.5968,178399
164.7968,178399
164.9968,178399
165.1968,178399
165.3968,178399
165.5968,178399
165.7968,178399
165.9968,178399
166.1968,178399
166.3968,178399
166.5968,178399
166.7968,178399
166.9968,178399
167.1968,178399
167.3968,178399
167.5968,178399
167.7968,178399
167.9968,178399
168.1968,178399
168.3968,178399
168.5968,178399
168.7968,178399
168.9968,178399
169.1968,178399
169.3968,178399
169.5968,178399
169.7968,178399
169.9968,178399
170.1968,178399
170.3968,178399
170.5968,178399
170.7968,178399
170.9968,178399
171.1968,178399
171.3968,178399
171.5968,178399
171.7968,178399
171.9968,178399
172.1968,178399
172.3968,178399
172.5968,178399
172.7968,178399
172.9968,178399
173.1968,178399
173.3968,178399
173.5968,178399
173.7968,178399
173.9968,178399
174.1968,178399
174.3968,178399
174.5968,178399
174.7968,178399
174.9968,178399
175.1968,178399
175.3968,178399
175.5968,178399
175.7968,178399
175.9968,178399
176.1968,178399
176.3968,178399
176.5968,178399
176.7968,178399
176.9968,178399
177.1968,178399
177.3968,178399
177.5968,178399
177.7968,178399
177.9968,178399
178.1968,178399
178.3968,178399
178.5968,178399
178.7968,178399
178.9968,178399
179.1968,178399
179.3968,178399
179.5968,178399
179.7968,178399
179.9968,178399
180.1968,178399
180.3968,178399
180.5968,178399
180.7968,178399
180.9968,178399
181.1968,178399
181.3968,178399
181.5968,178399
181.7968,178399
181.9968,178399
182.1968,178399
182.3968,178399
182.5968,178399
182.7968,178399
182.9968,178399
183.1968,178399
183.3968,178399
183.5968,178399
183.7968,178399
183.9968,178399
184.1968,178399
184.3968,178399
184.5968,178399
184.7968,178399
184.9968,178399
185.1968,178399
185.3968,178399
185.5968,178399
185.7968,178399
185.9968,178399
186.1968,178399
186.3968,178399
186.5968,178399
186.7968,178399
186.9968,178399
187.1968,178399
187.3968,178399
187.5968,178399
187.7968,178399
187.9968,178399
188.1968,178399
188.3968,178399
188.5968,178399
188.7968,178399
188.9968,178399
189.1968,178399
189.3968,178399
189.5968,178399
189.7968,178399
189.9968,178399
190.1968,178399
190.3968,178399
190.5968,178399
190.7968,178399
190.9968,178399
191.1968,178399
191.3968,178399
191.5958,178399
191.7968,178399
191.9968,178399
192.1958,178399
192.3958,178399
192.5958,178399
192.7958,178399
192.9968,178399
193.1968,178399
193.3968,178399
193.5968,178399
193.7968,178399
193.9968,178399
194.1968,178399
194.3958,178399
194.5968,178399
194.7968,178399
194.9968,178399
195.1968,178399
195.3958,178399
195.5958,178399
195.7958,178399
195.9968,178399
196.1968,178399
196.3958,178399
196.5958,178399
196.7968,178399
196.9958,178399
197.1968,178399
197.3958,178399
197.5968,178399
197.7958,178399
197.9958,178399
198.1958,178399
198.3958,178399
198.5958,178399
198.7958,178399
198.9968,178399
199.1968,178399
199.3958,178399
199.5958,178399
199.7958,178399
199.9958,178399
200.1968,178399
200.3958,178399
200.5958,178399
200.7968,178399
200.9958,178399
201.1958,178399
201.3958,178399
201.5958,178399
201.7958,178399
201.9958,178399
202.1958,178399
202.3968,178399
202.5958,178399
202.7958,178399
202.9958,178399
203.1958,178399
203.3958,178399
203.5958,178399
203.7958,178399
203.9958,178399
204.1958,178399
204.3958,178399
204.5958,178399
204.7958,178399
204.9958,178399
205.1958,178399
205.3958,178399
205.5958,178399
205.7958,178399
205.9958,178399
206.1958,178399
206.3958,178399
206.5958,178399
206.7958,178399
206.9958,178399
207.1958,178399
207.3958,178399
207.5958,178399
207.7958,178399
207.9958,178399
208.1958,178399
208.3958,178399
208.5958,178399
208.7958,178399
208.9958,178399
209.1958,178399
209.3958,178399
209.5958,178399
209.7958,178399
209.9958,178399
210.1958,178399
210.3958,178399
210.5958,178399
210.7958,178399
210.9958,178399
211.1958,178399
211.3958,178399
211.5958,178399
211.7958,178399
211.9958,178399
212.1958,178399
212.3958,178399
212.5958,178399
212.7958,178399
212.9958,178399
213.1958,178399
213.3958,178399
213.5958,178399
213.7958,178399
213.9958,178399
214.1958,178399
214.3958,178399
214.5958,178399
214.7958,178399
214.9958,178399
215.1958,178399
215.3958,178399
215.5958,178399
215.7958,178399
215.9958,178399
216.1958,178399
216.3958,178399
216.5958,178399
216.7958,178399
216.9958,178399
217.1958,178399
217.3958,178399
217.5958,178399
217.7958,178399
217.9958,178399
218.1958,178399
218.3958,178399
218.5958,178399
218.7958,178399
218.9958,178399
219.1958,178399
219.3958,178399
219.5958,178399
219.7958,178399
219.9958,178399
220.1958,178399
220.3958,178399
220.5958,178399
220.7958,178399
220.9958,178399
221.1958,178399
221.3958,178399
221.5958,178399
221.7958,178399
221.9958,178399
222.1958,178399
222.3958,178399
222.5958,178399
222.7958,178399
222.9958,178399
223.1958,178399
223.3958,178399
223.5958,178399
223.7958,178399
223.9958,178399
224.1958,178399
224.3958,178399
224.5958,178399
224.7958,178399
224.9958,178399
225.1958,178399
225.3958,178399
225.5958,178399
225.7958,178399
225.9958,178399
226.1958,178399
226.3958,178399
226.5958,178399
226.7958,178399
226.9958,178399
227.1958,178399
227.3958,178399
227.5958,178399
227.7958,178399
227.9958,178399
228.1958,178399
228.3958,178399
228.5958,178399
228.7958,178399
228.9958,178399
229.1958,178399
229.3958,178399
229.5958,178399
229.7958,178399
229.9958,178399
230.1958,178399
230.3958,178399
230.5958,178399
230.7958,178399
230.9958,178399
231.1958,178399
231.3958,178399
231.5958,178399
231.7958,178399
231.9958,178399
232.1958,178399
232.3958,178399
232.5958,178399
232.7958,178399
232.9958,178399
233.1958,178399
233.3958,178399
233.5958,178399
233.7958,178399
233.9958,178399
234.1958,178399
234.3958,178399
234.5958,178399
234.7958,178399
234.9958,178399
235.1958,178399
235.3958,178399
235.5958,178399
235.7958,178399
235.9958,178400
236.1958,178400
236.3958,178400
236.5958,178400
236.7958,178400
236.9958,178400
237.1958,178400
237.3958,178400
237.5958,178400
237.7958,178400
237.9958,178400
238.1958,178400
238.3958,178400
238.5958,178400
238.7958,178400
238.9958,178400
239.1958,178400
239.3958,178400
239.5958,178400
239.7958,178400
239.9958,178400
240.1958,178400
240.3958,178400
240.5958,178400
240.7958,178400
240.9958,178400
241.1958,178400
241.3958,178400
241.5958,178400
241.7958,178400
241.9958,178400
242.1958,178400
242.3958,178400
242.5958,178400
242.7958,178400
242.9958,178400
243.1958,178400
243.3958,178400
243.5958,178400
243.7958,178400
243.9958,178400
244.1958,178400
244.3958,178400
244.5958,178400
244.7958,178400
244.9958,178400
245.1958,178400
245.3958,178400
245.5958,178400
245.7958,178400
245.9958,178400
246.1958,178400
246.3958,178400
246.5958,178400
246.7958,178400
246.9958,178400
247.1958,178400
247.3958,178400
247.5958,178400
247.7958,178400
247.9958,178400
248.1958,178400
248.3958,178400
248.5958,178400
248.7958,178400
248.9958,178400
249.1958,178400
249.3958,178400
249.5958,178400
249.7958,178400
249.9958,178400
250.1958,178400
250.3958,178400
250.5958,178400
250.7958,178400
250.9958,178400
251.1958,178400
251.3958,178400
251.5958,178400
251.7958,178400
251.9958,178400
252.1958,178400
252.3958,178400
252.5958,178400
252.7958,178400
252.9958,178400
253.1958,178400
253.3958,178400
253.5948,178400
253.7948,178400
253.9948,178400
254.1948,178400
254.3958,178400
254.5958,178400
254.7958,178400
254.9958,178400
255.1958,178400
255.3948,178400
255.5948,178400
255.7948,178400
255.9948,178400
256.1948,178400
256.3948,178400
256.5948,178400
256.7948,178400
256.9948,178400
257.1948,178400
257.3958,178400
257.5958,178400
257.7948,178400
257.9948,178400
258.1948,178400
258.3948,178400
258.5948,178400
258.7948,178400
258.9948,178400
259.1948,178400
259.3948,178400
259.5948,178400
259.7948,178400
259.9948,178400
260.1948,178400
260.3948,178400
260.5958,178400
260.7948,178400
260.9948,178400
261.1948,178400
261.3948,178400
261.5948,178400
261.7948,178400
261.9948,178400
262.1948,178400
262.3948,178400
262.5948,178400
262.7948,178400
262.9948,178400
263.1948,178400
263.3948,178400
263.5958,178400
263.7948,178400
263.9948,178400
264.1948,178400
264.3948,178400
264.5948,178400
264.7948,178400
264.9948,178400
265.1948,178400
265.3948,178400
265.5948,178400
265.7948,178400
265.9948,178400
266.1948,178400
266.3948,178400
266.5948,178400
266.7948,178400
266.9948,178400
267.1948,178400
267.3948,178400
267.5948,178400
267.7948,178400
267.9948,178400
268.1948,178400
268.3948,178400
268.5948,178400
268.7948,178400
268.9948,178400
269.1948,178400
269.3948,178400
269.5948,178400
269.7948,178400
269.9948,178400
270.1948,178400
270.3948,178400
270.5948,178400
270.7948,178400
270.9948,178400
271.1948,178400
271.3948,178400
271.5948,178400
271.7948,178400
271.9948,178400
272.1948,178400
272.3948,178400
272.5948,178400
272.7948,178400
272.9948,178400
273.1948,178400
273.3948,178400
273.5948,178400
273.7948,178400
273.9948,178400
274.1948,178400
274.3948,178400
274.5948,178400
274.7948,178400
274.9948,178400
275.1948,178400
275.3948,178400
275.5948,178400
275.7948,178400
275.9948,178400
276.1948,178400
276.3948,178400
276.5948,178400
276.7948,178400
276.9948,178400
277.1948,178400
277.3948,178400
277.5948,178400
277.7948,178400
277.9948,178400
278.1948,178400
278.3948,178400
278.5948,178400
278.7948,178400
278.9948,178400
279.1948,178400
279.3948,178400
279.5948,178400
279.7948,178400
279.9948,178400
280.1948,178400
280.3948,178400
280.5948,178400
280.7948,178400
280.9948,178400
281.1948,178400
281.3948,178400
281.5948,178400
281.7948,178400
281.9948,178400
282.1948,178400
282.3948,178400
282.5948,178400
282.7948,178400
282.9948,178400
283.1948,178400
283.3948,178400
283.5948,178400
283.7948,178400
283.9948,178400
284.1948,178400
284.3948,178400
284.5948,178400
284.7948,178400
284.9948,178400
285.1948,178400
285.3948,178400
285.5948,178400
285.7948,178400
285.9948,178400
286.1948,178400
286.3948,178400
286.5948,178400
286.7948,178400
286.9948,178400
287.1948,178400
287.3948,178400
287.5948,178400
287.7948,178400
287.9948,178400
288.1948,178400
288.3948,178400
288.5948,178400
288.7948,178400
288.9948,178400
289.1948,178400
289.3948,178400
289.5948,178400
289.7948,178400
289.9948,178400
290.1948,178400
290.3948,178400
290.5948,178400
290.7948,178400
290.9948,178400
291.1948,178400
291.3948,178400
291.5948,178400
291.7948,178400
291.9948,178400
292.1948,178400
292.3948,178400
292.5948,178400
292.7948,178400
292.9948,178400
293.1948,178400
293.3948,178400
293.5948,178400
293.7948,178400
293.9948,178400
294.1948,178400
294.3948,178400
294.5948,178400
294.7948,178400
294.9948,178400
295.1948,178400
295.3948,178400
295.5948,178400
295.7948,178400
295.9948,178400
296.1948,178400
296.3948,178400
296.5948,178400
296.7948,178400
296.9948,178400
297.1948,178400
297.3948,178400
297.5948,178400
297.7948,178400
297.9948,178400
298.1948,178400
298.3948,178400
298.5948,178400
298.7948,178400
298.9948,178400
299.1948,178400
299.3948,178400
299.5948,178400
299.7948,178400
299.9948,178400
300.1948,178400
300.3948,178400
300.5948,178400
300.7948,178400
300.9948,178400
301.1948,178400
301.3948,178400
301.5948,178400
301.7948,178400
301.9948,178400
302.1948,178400
302.3948,178400
302.5948,178400
302.7948,178400
302.9948,178400
303.1948,178400
303.3948,178400
303.5948,178400
303.7948,178400
303.9948,178400
304.1948,178400
304.3948,178400
304.5948,178400
304.7948,178400
304.9948,178400
305.1948,178400
305.3948,178400
305.5948,178400
305.7948,178400
305.9948,178400
306.1948,178400
306.3948,178400
306.5948,178400
306.7948,178400
306.9948,178400
307.1948,178400
307.3948,178400
307.5948,178400
307.7948,178400
307.9948,178400
308.1948,178400
308.3948,178400
308.5948,178400
308.7948,178400
308.9948,178400
309.1948,178400
309.3948,178400
309.5948,178400
309.7948,178400
309.9948,178400
310.1948,178400
310.3948,178400
310.5948,178400
310.7948,178400
310.9948,178400
311.1948,178400
311.3948,178400
311.5948,178400
311.7948,178400
311.9948,178400
312.1948,178400
312.3948,178400
312.5948,178400
312.7948,178400
312.9948,178400
313.1948,178400
313.3948,178400
313.5948,178400
313.7948,178400
313.9948,178400
314.1948,178400
314.3948,178400
314.5948,178400
314.7948,178400
314.9948,178400
315.1948,178400
315.3948,178400
315.5948,178400
315.7948,178400
315.9948,178400
316.1948,178400
316.3948,178400
316.5948,178400
316.7948,178400
316.9948,178400
317.1948,178400
317.3948,178400
317.5948,178400
317.7948,178400
317.9938,178400
318.1948,178400
318.3938,178400
318.5938,178400
318.7948,178400
318.9938,178400
319.1948,178400
319.3948,178400
319.5938,178400
319.7938,178400
319.9938,178400
320.1938,178400
320.3938,178400
320.5938,178400
320.7938,178400
320.9938,178400
321.1938,178400
321.3938,178400
321.5938,178400
321.7948,178400
321.9938,178400
322.1948,178400
322.3948,178400
322.5948,178400
322.7938,178400
322.9938,178400
323.1938,178400
323.3938,178400
323.5938,178400
323.7938,178400
323.9938,178400
324.1938,178400
324.3938,178400
324.5938,178400
324.7948,178400
324.9938,178400
325.1948,178400
325.3948,178400
325.5948,178400
325.7938,178400
325.9938,178400
326.1938,178400
326.3938,178400
326.5938,178400
326.7938,178400
326.9938,178400
327.1938,178400
327.3938,178400
327.5938,178400
327.7938,178400
327.9938,178400
328.1938,178400
328.3938,178400
328.5948,178400
328.7938,178400
328.9938,178400
329.1938,178400
329.3938,178400
329.5938,178400
329.7948,178400
329.9938,178400
330.1938,178400
330.3938,178400
330.5938,178400
330.7938,178400
330.9938,178400
331.1938,178400
331.3938,178400
331.5938,178400
331.7938,178400
331.9938,178400
332.1938,178400
332.3938,178400
332.5938,178400
332.7938,178400
332.9938,178400
333.1938,178400
333.3938,178400
333.5938,178400
333.7938,178400
333.9938,178400
334.1938,178400
334.3938,178400
334.5938,178400
334.7938,178400
334.9938,178400
335.1938,178400
335.3938,178400
335.5938,178400
335.7938,178400
335.9938,178400
336.1938,178400
336.3938,178400
336.5938,178400
336.7938,178400
336.9938,178400
337.1938,178400
337.3938,178400
337.5938,178400
337.7938,178400
337.9938,178400
338.1938,178400
338.3938,178400
338.5938,178400
338.7938,178400
338.9938,178400
339.1938,178400
339.3938,178400
339.5938,178400
339.7938,178400
339.9938,178400
340.1938,178400
340.3938,178400
340.5938,178400
340.7938,178400
340.9938,178400
341.1938,178400
341.3938,178400
341.5938,178400
341.7938,178400
341.9938,178400
342.1938,178400
342.3938,178400
342.5938,178400
342.7938,178400
342.9938,178400
343.1938,178400
343.3938,178400
343.5938,178400
343.7938,178400
343.9938,178400
344.1938,178400
344.3938,178400
344.5938,178400
344.7938,178400
344.9938,178400
345.1938,178400
345.3938,178400
345.5938,178400
345.7938,178400
345.9938,178400
346.1938,178400
346.3938,178400
346.5938,178400
346.7938,178400
346.9938,178400
347.1938,178400
347.3938,178400
347.5938,178400
347.7938,178400
347.9938,178400
348.1938,178400
348.3938,178400
348.5938,178400
348.7938,178400
348.9938,178400
349.1938,178400
