time,AccSignl
13.81294,5.2
13.83294,6
13.85294,6
13.87294,6.8
13.89294,7.2
13.91294,7.6
13.93294,8
13.95294,8.8
13.97294,9.6
13.99294,10
14.01294,10.8
14.03294,10.8
14.05294,11.2
14.07294,11.6
14.09294,11.6
14.11294,12
14.13294,12.8
14.15294,12.8
14.17294,14.4
14.19294,14.8
14.21294,14.8
14.23294,15.6
14.25294,16
14.27294,16.4
14.29294,17.2
14.31294,17.2
14.33294,17.6
14.35294,17.6
14.37294,18
14.39294,18
14.41294,18.4
14.43294,18.8
14.45294,18.8
14.47294,18.8
14.49294,18.8
14.51294,18.8
14.53294,18.8
14.55294,19.2
14.57294,19.2
14.59294,19.2
14.61294,19.2
14.63294,20
14.65294,20
14.67294,20.4
14.69294,20.4
14.71294,20.4
14.73294,21.2
14.75294,21.2
14.77294,21.6
14.79294,21.6
14.81294,22.4
14.83294,22.4
14.85194,23.2
14.87194,23.2
14.89194,23.2
14.91194,23.2
14.93194,23.2
14.95194,23.2
14.97194,23.2
14.99194,23.2
15.01194,23.2
15.03194,23.2
15.05194,23.2
15.07194,23.2
15.09194,23.2
15.11194,23.2
15.13194,23.6
15.15194,23.6
15.17194,23.6
15.19194,23.6
15.21194,23.6
15.23194,23.6
15.25194,23.6
15.27194,23.6
15.29194,23.6
15.31194,23.6
15.33194,23.6
15.35194,23.6
15.37194,23.6
15.39194,23.6
15.41194,23.6
15.43194,23.6
15.45194,23.6
15.47194,23.6
15.49194,23.6
15.51194,23.6
15.53194,23.6
15.55194,23.6
15.57194,23.6
15.59194,23.6
15.61194,23.6
15.63194,23.6
15.65194,23.6
15.67194,23.6
15.69194,23.6
15.71194,23.6
15.73194,23.6
15.75194,23.6
15.77194,23.6
15.79194,23.6
15.81194,23.6
15.83194,23.6
15.85194,23.6
15.87194,23.6
15.89194,23.6
15.91194,23.6
15.93194,23.6
15.95194,23.6
15.97194,23.6
15.99194,23.6
16.01194,23.6
16.03194,23.6
16.05194,23.6
16.07194,23.6
16.09194,23.6
16.11194,23.6
16.13194,23.6
16.15194,23.6
16.17194,23.6
16.19194,23.6
16.21194,23.6
16.23194,23.6
16.25194,23.6
16.27194,23.6
16.29194,23.6
16.31194,23.6
16.33194,23.6
16.35194,23.6
16.37194,23.6
16.39094,23.6
16.41194,23.6
16.43094,23.6
16.45094,23.6
16.47194,23.6
16.49194,23.6
16.51094,23.6
16.53094,23.6
16.55194,23.6
16.57094,24.4
16.59194,24.4
16.61194,24.4
16.63194,25.2
16.65194,25.2
16.67094,26
16.69094,26
16.71094,26.4
16.73094,26.4
16.75094,26.4
16.77094,27.2
16.79094,27.6
16.81094,28
16.83094,28.4
16.85094,28.4
16.87094,29.2
16.89094,29.6
16.91094,30
16.93094,30.4
16.95094,31.2
16.97094,31.2
16.99094,31.6
17.01094,31.6
17.03094,31.6
17.05094,31.6
17.07094,31.2
17.09094,28.8
17.11094,24.4
17.13094,16
17.15094,16
17.17094,0.4
17.19094,0
17.21094,0
17.23094,0
17.25094,0
17.27094,0
17.29094,0
17.31094,0
17.33094,0
17.35094,0
17.37094,0
17.39094,0
17.41094,0
17.43094,0
17.45094,0
17.47094,0
17.49094,0
17.51094,0
17.53094,0
17.55094,0
17.57094,0
17.59094,0
17.61094,0
17.63094,0
17.65094,0
17.67094,0
17.69094,0
17.71094,0
17.73094,0
17.75094,0
17.77094,0
17.79094,0
17.81094,0
17.83094,0
17.84994,1.6
17.86994,2.8
17.88994,4
17.90994,4.8
17.92994,5.6
17.94994,6.4
17.96994,6.8
17.98994,8
18.00994,8.8
18.02994,9.6
18.04994,9.6
18.06994,12
18.08994,13.2
18.10994,14.4
18.12994,15.2
18.14994,15.6
18.16994,16
18.18994,16.4
18.20994,17.2
18.22994,17.6
18.24994,18.4
18.26994,19.2
18.28994,20
18.30994,20.4
18.32994,21.2
18.34994,21.2
18.36994,21.6
18.38994,22.8
18.40994,22.8
18.42994,23.6
18.44994,24
18.46994,24.4
18.48994,25.2
18.50994,26
18.52994,26.8
18.54994,26.8
18.56994,26.8
18.58994,27.2
18.60994,27.2
18.62994,27.2
18.64994,27.2
18.66994,27.2
18.68994,27.2
18.70994,27.2
18.72994,27.2
18.74994,27.2
18.76994,27.2
18.78994,27.2
18.80994,27.2
18.82994,27.2
18.84994,27.2
18.86994,26.4
18.88994,24
18.90994,18.8
18.92994,12.4
18.94994,12.4
18.96994,0
18.98994,0
19.00994,0
19.02994,0
19.04994,0
19.06994,0
19.08994,0
19.10994,0
19.12994,0
19.14994,0
19.16994,0
19.18994,0
19.20994,0
19.22994,0
19.24994,0
19.26994,0
19.28994,0
19.30994,0
19.32994,0
19.34994,0
19.36894,0
19.38894,0
19.40894,0
19.42894,0
19.44894,0
19.46894,0
19.48894,0
19.50894,0
19.52894,0
19.54894,0
19.56894,0
19.58894,0
19.60894,0
19.62894,0
19.64894,0
19.66894,0
19.68894,0
19.70894,0
19.72894,0
19.74894,0
19.76894,0
19.78894,0
19.80894,0
19.82894,0
19.84894,0
19.86894,0
19.88894,0
19.90894,0
19.92894,0
19.94894,0
19.96894,0
19.98894,0
20.00894,0
20.02894,0
20.04894,0
20.06894,0
20.08894,0
20.10894,0
20.12894,0
20.14894,0
20.16894,0
20.18894,0
20.20894,0
20.22894,0
20.24894,0
20.26894,0
20.28894,0
20.30894,0
20.32894,0
20.34894,0
20.36894,0
20.38894,0
20.40894,0
20.42894,0
20.44894,0
20.46894,0
20.48894,0
20.50894,0
20.52894,0
20.54894,0
20.56894,0
20.58894,0
20.60894,0
20.62894,0
20.64894,0
20.66894,0
20.68894,0
20.70894,0
20.72894,0
20.74894,0
20.76894,0
20.78894,0
20.80894,0
20.82894,0
20.84894,0
20.86894,0
20.88794,0
20.90894,0
20.92894,0
20.94894,0
20.96794,0
20.98894,0
21.00794,0
21.02794,0
21.04794,0
21.06894,0
21.08794,0
21.10794,0
21.12794,0
21.14794,0
21.16794,0
21.18794,0
21.20794,0
21.22794,0
21.24794,0
21.26794,0
21.28794,0
21.30794,0
21.32794,0
21.34794,0
21.36794,0
21.38794,0
21.40794,0
21.42794,0
21.44794,0
21.46794,0
21.48794,0
21.50794,0
21.52794,0
21.54794,0
21.56794,0
21.58794,0
21.60794,0
21.62794,0
21.64794,0
21.66794,0
21.68794,0
21.70794,0
21.72794,0
21.74794,0
21.76794,0
21.78794,0
21.80794,0
21.82794,0
21.84794,0
21.86794,0
21.88794,0
21.90794,0
21.92794,0
21.94794,0
21.96794,0
21.98794,0
22.00794,0
22.02794,0
22.04794,0
22.06794,0
22.08794,0
22.10794,0
22.12794,0
22.14794,0
22.16794,0
22.18794,0
22.20794,0
22.22794,0
22.24794,0
22.26794,0
22.28794,0
22.30794,0
22.32794,0
22.34794,0
22.36794,0
22.38694,0
22.40694,0
22.42694,0
22.44694,0
22.46694,0
22.48694,0
22.50694,0
22.52694,0
22.54694,0
22.56694,0
22.58694,0
22.60694,0
22.62694,0
22.64694,0
22.66694,0
22.68694,0
22.70694,0
22.72694,0
22.74694,0
22.76694,0
22.78694,0
22.80694,0
22.82694,0
22.84694,0
22.86694,0
22.88694,0
22.90694,0
22.92694,0
22.94694,1.2
22.96694,4
22.98694,6.8
23.00694,10.4
23.02694,14.4
23.04694,17.6
23.06694,20.4
23.08694,22.4
23.10694,23.6
23.12694,24.8
23.14694,24.8
23.16694,25.6
23.18694,26
23.20694,26.4
23.22694,26.8
23.24694,27.2
23.26694,28.4
23.28694,29.2
23.30694,30
23.32694,31.2
23.34694,32.4
23.36694,32.8
23.38694,33.6
23.40694,34.4
23.42694,35.6
23.44694,35.6
23.46694,36.4
23.48694,36.4
23.50694,36.8
23.52694,37.6
23.54694,37.6
23.56694,38
23.58694,38.4
23.60694,38.8
23.62694,39.2
23.64694,39.2
23.66694,39.6
23.68694,39.6
23.70694,39.6
23.72694,40
23.74694,40
23.76694,40
23.78694,40
23.80694,40
23.82694,40
23.84594,40
23.86594,40
23.88594,40
23.90594,40
23.92594,40
23.94594,40
23.96594,40
23.98594,40
24.00594,40
24.02594,40
24.04594,40
24.06594,40.4
24.08594,40.4
24.10594,40.8
24.12594,41.2
24.14594,42
24.16594,42.4
24.18594,43.2
24.20594,43.6
24.22594,43.6
24.24594,44.4
24.26594,44.4
24.28594,44.4
24.30594,44.4
24.32594,44.4
24.34594,44.4
24.36594,44.4
24.38594,44.4
24.40594,44.4
24.42594,44.4
24.44594,44.4
24.46594,44.4
24.48594,44.4
24.50594,44.4
24.52594,44.8
24.54594,45.2
24.56594,45.2
24.58594,46.4
24.60594,46.8
24.62594,47.6
24.64594,47.6
24.66594,49.2
24.68594,49.6
24.70594,50.4
24.72594,50.4
24.74594,51.2
24.76594,51.2
24.78594,52
24.80594,52
24.82594,52
24.84594,52
24.86594,52.4
24.88594,52.4
24.90594,52.4
24.92594,52.4
24.94594,52.4
24.96594,52
24.98594,49.2
25.00594,43.6
25.02594,35.6
25.04594,24.4
25.06594,14.4
25.08594,6.8
25.10594,0
25.12594,0
25.14594,0
25.16594,0
25.18594,0
25.20594,0
25.22594,0
25.24594,0
25.26594,0
25.28594,0
25.30594,0
25.32594,0
25.34494,0
25.36494,0
25.38494,0
25.40594,0
25.42594,0
25.44594,0
25.46494,0
25.48594,0
25.50494,0
25.52494,0
25.54494,0
25.56494,0
25.58494,0
25.60494,0
25.62494,0
25.64494,0
25.66494,0
25.68494,0
25.70494,0
25.72494,0
25.74494,0
25.76494,4
25.78494,6.8
25.80494,9.2
25.82494,10.4
25.84494,10.4
25.86494,12.8
25.88494,14.4
25.90494,16
25.92494,18.4
25.94494,20.4
25.96494,22.4
25.98494,24
26.00494,25.6
26.02494,26
26.04494,26.8
26.06494,27.2
26.08494,28
26.10494,28.8
26.12494,30
26.14494,30
26.16494,32
26.18494,32.8
26.20494,34
26.22494,34.4
26.24494,35.6
26.26494,36.4
26.28494,37.6
26.30494,38.8
26.32494,40
26.34494,41.2
26.36494,42.4
26.38494,43.2
26.40494,44
26.42494,44.4
26.44494,44.4
26.46494,45.6
26.48494,45.6
26.50494,45.6
26.52494,46
26.54494,46
26.56494,46
26.58494,46.4
26.60494,46.4
26.62494,46.4
26.64494,46.8
26.66494,46.8
26.68494,47.2
26.70494,47.2
26.72494,47.2
26.74494,47.2
26.76494,47.2
26.78494,47.2
26.80494,47.2
26.82494,47.2
26.84494,47.6
26.86494,47.6
26.88394,47.6
26.90394,47.6
26.92494,47.6
26.94394,47.6
26.96494,48
26.98394,48
27.00394,48
27.02394,48.4
27.04394,48.4
27.06394,48.4
27.08394,48.4
27.10394,48.4
27.12394,48.4
27.14394,48.4
27.16394,48.4
27.18394,48.4
27.20394,48.4
27.22394,48.4
27.24394,48.8
27.26394,48.8
27.28394,48.8
27.30394,49.2
27.32394,49.2
27.34394,49.2
27.36394,49.6
27.38394,50
27.40394,50.4
27.42394,50.4
27.44394,50.4
27.46394,50.4
27.48394,50.4
27.50394,50.4
27.52394,50.4
27.54394,50.4
27.56394,50.4
27.58394,50.4
27.60394,50.4
27.62394,50.4
27.64394,50.4
27.66394,50.4
27.68394,50.4
27.70394,51.2
27.72394,51.2
27.74394,52
27.76394,52
27.78394,52.4
27.80394,53.2
27.82394,53.2
27.84394,54
27.86394,54.8
27.88394,55.2
27.90394,56
27.92394,56.8
27.94394,56.8
27.96394,57.6
27.98394,57.6
28.00394,58
28.02394,58.4
28.04394,58.4
28.06394,58.4
28.08394,58.4
28.10394,58.4
28.12394,58.4
28.14394,58.4
28.16394,58.4
28.18394,56.8
28.20394,52
28.22394,44.4
28.24394,44.4
28.26394,22.4
28.28394,11.6
28.30394,3.2
28.32394,0
28.34294,0
28.36294,0
28.38294,0
28.40294,0
28.42294,0
28.44294,0
28.46294,0
28.48294,0
28.50294,0
28.52294,0
28.54294,0
28.56294,0
28.58294,0
28.60294,0
28.62294,0
28.64294,0
28.66294,0
28.68294,0
28.70294,0
28.72294,0
28.74294,0
28.76294,0
28.78294,0
28.80294,0
28.82294,0
28.84294,0
28.86294,0
28.88294,0
28.90294,0.4
28.92294,3.6
28.94294,6.4
28.96294,8
28.98294,8.8
29.00294,8.8
29.02294,8.8
29.04294,8.8
29.06294,9.2
29.08294,9.6
29.10294,10.4
29.12294,11.2
29.14294,11.2
29.16294,12.4
29.18294,13.6
29.20294,14.8
29.22294,16
29.24294,16.8
29.26294,17.2
29.28294,17.6
29.30294,17.6
29.32294,18
29.34294,18.8
29.36294,18.8
29.38294,18.8
29.40294,19.6
29.42294,20
29.44294,20
29.46294,21.2
29.48294,21.2
29.50294,21.6
29.52294,21.6
29.54294,21.6
29.56294,21.6
29.58294,21.6
29.60294,21.6
29.62294,21.6
29.64294,22
29.66294,22
29.68294,22
29.70294,22
29.72294,22
29.74294,22
29.76294,22
29.78294,22
29.80294,22
29.82294,22
29.84294,22
29.86294,22
29.88294,22
29.90294,22
29.92294,22
29.94294,22
29.96294,22
29.98294,22
30.00294,22
30.02294,22
30.04294,22
30.06194,22
30.08194,22
30.10294,22
30.12194,22
30.14194,22
30.16194,22
30.18194,22
30.20194,22.4
30.22194,22.4
30.24194,22.4
30.26194,22.4
30.28194,22.8
30.30194,23.6
30.32194,24
30.34194,24
30.36194,24.8
30.38194,25.2
30.40194,26
30.42194,26.4
30.44194,27.2
30.46194,27.2
30.48194,28
30.50194,28
30.52194,28
30.54194,28.4
30.56194,28.4
30.58194,28.4
30.60194,28.4
30.62194,28.4
30.64194,28.4
30.66194,28.4
30.68194,28.4
30.70194,28.4
30.72194,28.4
30.74194,28.4
30.76194,28.4
30.78194,28.4
30.80194,28.4
30.82194,28.4
30.84194,28.4
30.86194,28.4
30.88194,28.4
30.90194,28.4
30.92194,28.4
30.94194,28.4
30.96194,28.4
30.98194,28.4
31.00194,28.4
31.02194,28.4
31.04194,28.4
31.06194,28.4
31.08194,28.4
31.10194,28.4
31.12194,28.4
31.14194,28.4
31.16194,28.4
31.18194,28.4
31.20194,28.4
31.22194,28.4
31.24194,28.4
31.26194,28.4
31.28194,28.4
31.30194,28.4
31.32194,28.4
31.34194,28.4
31.36094,28.4
31.38094,28.4
31.40094,28.4
31.42094,28.4
31.44094,28.4
31.46094,28.4
31.48194,28.4
31.50094,28.4
31.52094,28.4
31.54094,28.4
31.56194,28.4
31.58194,28.4
31.60194,28.4
31.62094,28.4
31.64094,28.4
31.66094,28.4
31.68094,28.4
31.70094,28.4
31.72094,28.4
31.74094,28.4
31.76094,28.4
31.78094,28.4
31.80094,28.4
31.82094,28.4
31.84094,28.4
31.86194,28.8
31.88094,28.8
31.90094,28.8
31.92094,28.8
31.94094,28.8
31.96094,28.8
31.98094,28.8
32.00094,28.8
32.02094,28.8
32.04094,28.8
32.06094,28.8
32.08094,28.8
32.10094,28.8
32.12094,28.8
32.14094,28.8
32.16094,28.8
32.18094,28.8
32.20094,28.8
32.22094,28.8
32.24094,28.8
32.26094,28.8
32.28094,28.8
32.30094,28.8
32.32094,28.8
32.34094,29.2
32.36094,29.6
32.38094,29.6
32.40094,30
32.42094,30
32.44094,30
32.46094,30
32.48094,30
32.50094,30
32.52094,30
32.54094,30
32.56094,30
32.58094,30
32.60094,30
32.62094,30
32.64094,30
32.66094,30
32.68094,30
32.70094,30
32.72094,30
32.74094,30
32.76094,30
32.78094,30
32.80094,30
32.82094,30
32.84094,30
32.85994,30
32.88094,30
32.90094,30
32.92094,30
32.94094,30
32.95994,30
32.97994,30
32.99994,30
33.01994,30
33.03994,30
33.05994,30
33.07994,30
33.09994,30
33.11994,30
33.13994,30
33.15994,30
33.17994,30
33.19994,30
33.21994,30
33.23994,30
33.25994,30
33.27994,30
33.29994,30
33.31994,30
33.33994,30
33.35994,30
33.37994,30
33.39994,30
33.41994,30
33.43994,30
33.45994,30
33.47994,29.6
33.49994,28.4
33.51994,28
33.53994,28
33.55994,28
33.57994,28
33.59994,28
33.61994,27.6
33.63994,27.6
33.65994,27.2
33.67994,27.2
33.69994,27.2
33.71994,27.2
33.73994,27.2
33.75994,27.2
33.77994,27.2
33.79994,27.2
33.81994,27.2
33.83994,27.2
33.85994,27.2
33.87994,27.2
33.89994,27.2
33.91994,27.2
33.93994,27.2
33.95994,27.2
33.97994,27.2
33.99994,27.2
34.01994,27.2
34.03994,27.2
34.05994,27.2
34.07994,27.2
34.09994,27.2
34.11994,27.2
34.13994,27.2
34.15994,27.2
34.17994,27.2
34.19994,27.2
34.21994,27.2
34.23994,27.2
34.25994,26.8
34.27994,26.8
34.29994,26.8
34.31894,26.8
34.33894,26.8
34.35894,26
34.37894,26
34.39894,25.6
34.41894,25.6
34.43894,25.6
34.45894,25.6
34.47894,25.2
34.49894,25.2
34.51894,25.2
34.53894,25.2
34.55894,25.2
34.57894,25.2
