time,AccPed2D
3.199844,99.9855
3.219844,99.9855
3.239844,61.9518
3.259844,94.8882
3.279844,30.9759
3.299844,0
3.319844,99.9855
3.339844,99.9855
3.359844,99.9855
3.379844,99.9855
3.399844,99.9855
3.419844,99.9855
3.439844,99.9855
3.459844,99.9855
3.479844,99.9855
3.499844,99.9855
3.519844,99.9855
3.539844,99.9855
3.559844,60.3834
3.579844,94.8882
3.599844,31.368
3.619844,0
3.639844,99.9855
3.659844,99.9855
3.679844,99.9855
3.699844,99.9855
3.719844,99.9855
3.739844,99.9855
3.759844,99.9855
3.779844,99.9855
3.799844,99.9855
3.819844,99.9855
3.839844,99.9855
3.859844,99.9855
3.879844,58.4229
3.899844,94.8882
3.919844,31.368
3.939844,0
3.959844,99.9855
3.979844,99.9855
3.999844,99.9855
4.019844,99.9855
4.039844,99.9855
4.059844,99.9855
4.079844,99.9855
4.099844,99.9855
4.119844,99.9855
4.139844,99.9855
4.159844,99.9855
4.179844,99.9855
4.199844,57.2466
4.219844,94.8882
4.239844,31.368
4.259844,0
4.279844,99.9855
4.299844,99.9855
4.319844,99.9855
4.339844,99.9855
4.358844,99.9855
4.378844,99.9855
4.398844,99.9855
4.418844,99.9855
4.438844,99.9855
4.458844,99.9855
4.478844,99.9855
4.498844,99.9855
4.518844,56.0703
4.538844,94.8882
4.558844,31.368
4.578844,0
4.598844,99.9855
4.618844,99.9855
4.638844,99.9855
4.659844,99.9855
4.678844,99.9855
4.698844,99.9855
4.718844,99.9855
4.738844,99.9855
4.758844,99.9855
4.778844,99.9855
4.798844,99.9855
4.818844,99.9855
4.838844,55.2861
4.858844,94.8882
4.878844,31.368
4.898844,0
4.918844,99.9855
4.938844,99.9855
4.958844,99.9855
4.978844,99.9855
4.998844,99.9855
5.018844,99.9855
5.038844,99.9855
5.058844,99.9855
5.078844,99.9855
5.098844,99.9855
5.118844,99.9855
5.138844,99.9855
5.158844,52.5414
5.178844,94.8882
5.198844,31.368
5.218844,0
5.238844,99.9855
5.258844,99.9855
5.278844,99.9855
5.298844,99.9855
5.318844,99.9855
5.338844,99.9855
5.358844,99.9855
5.378844,99.9855
5.398844,99.9855
5.418844,99.9855
5.438844,99.9855
5.458844,99.9855
5.478844,46.2678
5.498844,94.8882
5.518844,31.368
5.538844,0
5.558844,99.9855
5.578844,99.9855
5.598844,99.9855
5.618844,99.9855
5.638844,99.9855
5.658844,99.9855
5.678844,99.9855
5.698844,99.9855
5.718844,99.9855
5.738844,99.9855
5.758844,99.9855
5.778844,99.9855
5.798844,45.0915
5.818844,94.8882
5.838844,31.368
5.858844,0
5.877844,99.9855
5.898844,99.9855
5.918844,99.9855
5.938844,99.9855
5.957844,99.9855
5.977844,99.9855
5.998844,99.9855
6.018844,99.9855
6.038844,99.9855
6.057844,99.9855
6.077844,99.9855
6.098844,99.9855
6.117844,46.6599
6.137844,94.8882
6.157844,31.368
6.177844,0
6.198844,99.9855
6.217844,99.9855
6.238844,99.9855
6.258844,99.9855
6.278844,99.9855
6.298844,99.9855
6.318844,99.9855
6.337844,99.9855
6.358844,99.9855
6.377844,99.9855
6.397844,99.9855
6.417844,99.9855
6.437844,47.8362
6.457844,94.8882
6.477844,31.368
6.497844,0
6.517844,99.9855
6.537844,99.9855
6.557844,99.9855
6.577844,99.9855
6.597844,99.9855
6.617844,99.9855
6.637844,99.9855
6.657844,99.9855
6.677844,99.9855
6.697844,99.9855
6.717844,99.9855
6.737844,99.9855
6.757844,48.6204
6.777844,94.8882
6.797844,31.368
6.817844,0
6.837844,99.9855
6.857844,99.9855
6.877844,99.9855
6.897844,99.9855
6.917844,99.9855
6.937844,99.9855
6.957844,99.9855
6.977844,99.9855
6.997844,99.9855
7.017844,99.9855
7.037844,99.9855
7.057844,99.9855
7.077844,47.8362
7.097844,94.8882
7.117844,31.368
7.137844,0
7.157844,99.9855
7.177844,99.9855
7.197844,99.9855
7.217844,99.9855
7.237844,99.9855
7.257844,99.9855
7.277844,99.9855
7.297844,99.9855
7.317844,99.9855
7.337844,99.9855
7.356844,99.9855
7.376844,99.9855
7.397844,50.1888
7.416844,94.8882
7.437844,31.368
7.456844,0
7.476844,99.9855
7.496844,99.9855
7.516844,99.9855
7.536844,99.9855
7.556844,99.9855
7.576844,99.9855
7.596844,99.9855
7.616844,99.9855
7.636844,99.9855
7.656844,99.9855
7.676844,99.9855
7.696844,99.9855
7.716844,51.3651
7.736844,94.8882
7.756844,31.368
7.776844,0
7.796844,99.9855
7.816844,99.9855
7.836844,99.9855
7.856844,99.9855
7.876844,99.9855
7.896844,99.9855
7.916844,99.9855
7.936844,99.9855
7.956844,99.9855
7.976844,99.9855
7.996844,99.9855
8.016844,99.9855
8.036843,45.0915
8.056844,94.8882
8.076844,31.368
8.096844,0
8.116844,99.9855
8.136844,99.9855
8.156844,99.9855
8.176844,99.9855
8.196844,99.9855
8.216844,99.9855
8.236844,99.9855
8.256844,99.9855
8.276844,99.9855
8.296844,99.9855
8.316844,99.9855
8.336843,99.9855
8.356844,37.6416
8.376843,94.8882
8.396844,31.368
8.416843,0
8.436844,99.9855
8.456843,99.9855
8.476844,99.9855
8.496843,99.9855
8.516844,99.9855
8.536843,99.9855
8.556844,99.9855
8.576844,99.9855
8.596844,99.9855
8.616844,99.9855
8.636844,99.9855
8.656844,99.9855
8.676844,32.9364
8.696844,94.8882
8.716844,31.368
8.736844,0
8.756844,99.9855
8.776844,99.9855
8.796844,99.9855
8.816844,99.9855
8.836843,99.9855
8.855844,99.9855
8.875844,99.9855
8.895844,99.9855
8.915844,99.9855
8.935843,99.9855
8.955844,99.9855
8.975843,99.9855
8.995844,31.368
9.015843,94.8882
9.035844,31.368
9.055843,0
9.075844,99.9855
9.095843,99.9855
9.115844,99.9855
9.135843,99.9855
9.155844,99.9855
9.175844,99.9855
9.195844,99.9855
9.215844,99.9855
9.235844,99.9855
9.255844,99.9855
9.275844,99.9855
9.295844,99.9855
9.315844,30.1917
9.335844,94.8882
9.355844,31.368
9.375844,0
9.395844,99.9855
9.415844,99.9855
9.435843,99.9855
9.455844,99.9855
9.475843,99.9855
9.495844,99.9855
9.515843,99.9855
9.535844,99.9855
9.555843,99.9855
9.575844,99.9855
9.595843,99.9855
9.615844,99.9855
9.635843,33.3285
9.655844,94.8882
9.675844,31.368
9.695844,0
9.715844,99.9855
9.735844,99.9855
9.755844,99.9855
9.775844,99.9855
9.795844,99.9855
9.815844,99.9855
9.835844,99.9855
9.855844,99.9855
9.875844,99.9855
9.895844,99.9855
9.915844,99.9855
9.935843,99.9855
9.955844,5.0973
9.975843,94.8882
9.995844,31.368
10.01584,0
10.03584,99.9855
10.05584,99.9855
10.07584,99.9855
10.09584,99.9855
10.11584,99.9855
10.13584,99.9855
10.15584,99.9855
10.17584,99.9855
10.19584,99.9855
10.21584,99.9855
10.23584,99.9855
10.25584,99.9855
10.27584,2.3526
10.29584,94.8882
10.31584,31.368
10.33584,0
10.35584,99.9855
10.37584,99.9855
10.39584,99.9855
10.41584,99.9855
10.43584,99.9855
10.45584,99.9855
10.47584,99.9855
10.49584,99.9855
10.51584,99.9855
10.53584,99.9855
10.55584,99.9855
10.57584,99.9855
10.59584,21.1734
10.61484,94.8882
10.63484,31.7601
10.65484,0
10.67484,99.9855
10.69484,99.9855
10.71484,99.9855
10.73484,99.9855
10.75484,99.9855
10.77484,99.9855
10.79484,99.9855
10.81484,99.9855
10.83484,99.9855
10.85484,99.9855
10.87484,99.9855
10.89484,99.9855
10.91484,20.7813
10.93484,94.8882
10.95484,31.7601
10.97484,0
10.99484,99.9855
11.01484,99.9855
11.03484,99.9855
11.05484,99.9855
11.07484,99.9855
11.09484,99.9855
11.11484,99.9855
11.13484,99.9855
11.15484,99.9855
11.17484,99.9855
11.19484,99.9855
11.21484,99.9855
11.23484,17.2524
11.25484,94.8882
11.27484,31.7601
11.29484,0
11.31484,99.9855
11.33484,99.9855
11.35484,99.9855
11.37484,99.9855
11.39484,99.9855
11.41484,99.9855
11.43484,99.9855
11.45484,99.9855
11.47484,99.9855
11.49484,99.9855
11.51484,99.9855
11.53484,99.9855
11.55484,21.9576
11.57484,94.8882
11.59484,31.7601
11.61484,0
11.63484,99.9855
11.65484,99.9855
11.67484,99.9855
11.69484,99.9855
11.71484,99.9855
11.73484,99.9855
11.75484,99.9855
11.77484,99.9855
11.79484,99.9855
11.81484,99.9855
11.83484,99.9855
11.85484,99.9855
11.87484,20.3892
11.89384,94.8882
11.91384,31.7601
11.93384,0
11.95484,99.9855
11.97384,99.9855
11.99384,99.9855
12.01384,99.9855
12.03384,99.9855
12.05384,99.9855
12.07384,99.9855
12.09384,99.9855
12.11384,99.9855
12.13384,99.9855
12.15384,99.9855
12.17384,99.9855
12.19384,21.1734
12.21384,94.8882
12.23384,31.7601
12.25384,0
12.27384,99.9855
12.29384,99.9855
12.31384,99.9855
12.33384,99.9855
12.35384,99.9855
12.37384,99.9855
12.39384,99.9855
12.41384,99.9855
12.43384,99.9855
12.45384,99.9855
12.47384,99.9855
12.49384,99.9855
12.51384,21.9576
12.53384,94.8882
12.55384,31.7601
12.57384,0
12.59384,99.9855
12.61384,99.9855
12.63384,99.9855
12.65384,99.9855
12.67384,99.9855
12.69384,99.9855
12.71384,99.9855
12.73384,99.9855
12.75384,99.9855
12.77384,99.9855
12.79384,99.9855
12.81384,99.9855
12.83384,20.7813
12.85384,94.8882
12.87384,31.7601
12.89384,0
12.91384,99.9855
12.93384,99.9855
12.95384,99.9855
12.97384,99.9855
12.99384,99.9855
13.01384,99.9855
13.03384,99.9855
13.05384,99.9855
13.07384,99.9855
13.09384,99.9855
13.11384,99.9855
13.13384,99.9855
13.15384,20.7813
13.17384,94.8882
13.19384,31.7601
13.21384,0
13.23384,99.9855
13.25384,99.9855
13.27384,99.9855
13.29384,99.9855
13.31384,99.9855
13.33384,99.9855
13.35384,99.9855
13.37284,99.9855
13.39284,99.9855
13.41284,99.9855
13.43384,99.9855
13.45284,99.9855
13.47284,20.3892
13.49284,94.8882
13.51284,31.7601
13.53284,0
13.55284,99.9855
13.57284,99.9855
13.59284,99.9855
13.61284,99.9855
13.63284,99.9855
13.65284,99.9855
13.67284,99.9855
13.69284,99.9855
13.71284,99.9855
13.73284,99.9855
13.75284,99.9855
13.77284,99.9855
13.79284,26.6628
13.81284,94.8882
13.83284,31.7601
13.85284,0
13.87284,99.9855
13.89284,99.9855
13.91284,99.9855
13.93284,99.9855
13.95284,99.9855
13.97284,99.9855
13.99284,99.9855
14.01284,99.9855
14.03284,99.9855
14.05284,99.9855
14.07284,99.9855
14.09284,99.9855
14.11284,25.8786
14.13284,94.8882
14.15284,31.7601
14.17284,0
14.19284,99.9855
14.21284,99.9855
14.23284,99.9855
14.25284,99.9855
14.27284,99.9855
14.29284,99.9855
14.31284,99.9855
14.33284,99.9855
14.35284,99.9855
14.37284,99.9855
14.39284,99.9855
14.41284,99.9855
14.43284,31.7601
14.45284,94.8882
14.47284,31.7601
14.49284,0
14.51284,99.9855
14.53284,99.9855
14.55284,99.9855
14.57284,99.9855
14.59284,99.9855
14.61284,99.9855
14.63284,99.9855
14.65284,99.9855
14.67284,99.9855
14.69284,99.9855
14.71284,99.9855
14.73284,99.9855
14.75284,82.7331
14.77284,94.8882
14.79284,31.7601
14.81284,0
14.83284,99.9855
14.85184,99.9855
14.87284,99.9855
14.89184,99.9855
14.91184,99.9855
14.93184,99.9855
14.95184,99.9855
14.97184,99.9855
14.99184,99.9855
15.01184,99.9855
15.03184,99.9855
15.05184,99.9855
15.07184,52.5414
15.09184,94.8882
15.11184,31.7601
15.13184,0
15.15184,99.9855
15.17184,99.9855
15.19184,99.9855
15.21184,99.9855
15.23184,99.9855
15.25184,99.9855
15.27184,99.9855
15.29184,99.9855
15.31184,99.9855
15.33184,99.9855
15.35184,99.9855
15.37184,99.9855
15.39184,61.5597
15.41184,94.8882
15.43184,31.7601
15.45184,0
15.47184,99.9855
15.49184,99.9855
15.51184,99.9855
15.53184,99.9855
15.55184,99.9855
15.57184,99.9855
15.59184,99.9855
15.61184,99.9855
15.63184,99.9855
15.65184,99.9855
15.67184,99.9855
15.69184,99.9855
15.71184,66.2649
15.73184,94.8882
15.75184,31.7601
15.77184,0
15.79184,99.9855
15.81184,99.9855
15.83184,99.9855
15.85184,99.9855
15.87184,99.9855
15.89184,99.9855
15.91184,99.9855
15.93184,99.9855
15.95184,99.9855
15.97184,99.9855
15.99184,99.9855
16.01184,99.9855
16.03184,69.0096
16.05184,94.8882
16.07184,31.7601
16.09184,0
16.11184,99.9855
16.13184,99.9855
16.15184,99.9855
16.17184,99.9855
16.19184,99.9855
16.21184,99.9855
16.23184,99.9855
16.25184,99.9855
16.27184,99.9855
16.29184,99.9855
16.31184,99.9855
16.33184,99.9855
16.35084,73.3227
16.37084,94.8882
16.39084,32.1522
16.41084,0
16.43084,99.9855
16.45084,99.9855
16.47084,99.9855
16.49084,99.9855
16.51084,99.9855
16.53084,99.9855
16.55084,99.9855
16.57084,99.9855
16.59084,99.9855
16.61084,99.9855
16.63084,99.9855
16.65084,99.9855
16.67084,49.4046
16.69084,94.8882
16.71084,32.1522
16.73084,0
16.75084,99.9855
16.77084,99.9855
16.79084,99.9855
16.81084,99.9855
16.83084,99.9855
16.85084,99.9855
16.87084,99.9855
16.89084,99.9855
16.91084,99.9855
16.93084,99.9855
16.95084,99.9855
16.97084,99.9855
16.99084,43.5231
17.01084,94.8882
17.03084,32.1522
17.05084,0
17.07084,99.9855
17.09084,99.9855
17.11084,99.9855
17.13084,99.9855
17.15084,99.9855
17.17084,99.9855
17.19084,99.9855
17.21084,99.9855
17.23084,99.9855
17.25084,99.9855
17.27084,99.9855
17.29084,99.9855
17.31084,24.3102
17.33084,94.8882
17.35084,32.1522
17.37084,0
17.39084,99.9855
17.41084,99.9855
17.43084,99.9855
17.45084,99.9855
17.47084,99.9855
17.49084,99.9855
17.51084,99.9855
17.53084,99.9855
17.55084,99.9855
17.57084,99.9855
17.59084,99.9855
17.61084,99.9855
17.63084,1.5684
17.65084,94.8882
17.67084,32.1522
17.69084,0
17.71084,99.9855
17.73084,99.9855
17.75084,99.9855
17.77084,99.9855
17.79084,99.9855
17.81084,99.9855
17.83084,99.9855
17.85084,99.9855
17.86984,99.9855
17.88984,99.9855
17.90984,99.9855
17.92984,99.9855
17.94984,17.2524
17.97084,94.8882
17.98984,32.1522
18.00984,0
18.02984,99.9855
18.04984,99.9855
18.07084,99.9855
18.08984,99.9855
18.10984,99.9855
18.12984,99.9855
18.14984,99.9855
18.16984,99.9855
18.18984,99.9855
18.20984,99.9855
18.22984,99.9855
18.24984,99.9855
18.26984,55.6782
18.28984,94.8882
18.30984,32.1522
18.32984,0
18.34984,99.9855
18.36984,99.9855
18.38984,99.9855
18.40984,99.9855
18.42984,99.9855
18.44984,99.9855
18.46984,99.9855
18.48984,99.9855
18.50984,99.9855
18.52984,99.9855
18.54984,99.9855
18.56984,99.9855
18.58984,76.0674
18.60984,94.8882
18.62984,32.1522
18.64984,0
18.66984,99.9855
18.68984,99.9855
18.70984,99.9855
18.72984,99.9855
18.74984,99.9855
18.76984,99.9855
18.78984,99.9855
18.80984,99.9855
18.82984,99.9855
18.84984,99.9855
18.86984,99.9855
18.88984,99.9855
18.90984,54.5019
18.92984,94.8882
18.94984,32.1522
18.96984,0
18.98984,99.9855
19.00984,99.9855
19.02984,99.9855
19.04984,99.9855
19.06984,99.9855
19.08984,99.9855
19.10984,99.9855
19.12984,99.9855
19.14984,99.9855
19.16984,99.9855
19.18984,99.9855
19.20984,99.9855
19.22984,16.8603
19.24984,94.8882
19.26984,32.1522
19.28984,0
19.30984,99.9855
19.32984,99.9855
19.34984,99.9855
19.36884,99.9855
19.38984,99.9855
19.40884,99.9855
19.42884,99.9855
19.44884,99.9855
19.46884,99.9855
19.48884,99.9855
19.50884,99.9855
19.52884,99.9855
19.54884,19.2129
19.56884,94.8882
19.58884,32.1522
19.60884,0
19.62884,99.9855
19.64884,99.9855
19.66884,99.9855
19.68884,99.9855
19.70884,99.9855
19.72884,99.9855
19.74884,99.9855
19.76884,99.9855
19.78884,99.9855
19.80884,99.9855
19.82884,99.9855
19.84884,99.9855
19.86884,18.8208
19.88884,94.8882
19.90884,32.1522
19.92884,0
19.94884,99.9855
19.96884,99.9855
19.98884,99.9855
20.00884,99.9855
20.02884,99.9855
20.04884,99.9855
20.06884,99.9855
20.08884,99.9855
20.10884,99.9855
20.12884,99.9855
20.14884,99.9855
20.16884,99.9855
20.18884,19.9971
20.20884,94.8882
20.22884,32.1522
20.24884,0
20.26884,99.9855
20.28884,99.9855
20.30884,99.9855
20.32884,99.9855
20.34884,99.9855
20.36884,99.9855
20.38884,99.9855
20.40884,99.9855
20.42884,99.9855
20.44884,99.9855
20.46884,99.9855
20.48884,99.9855
20.50884,19.9971
20.52884,94.8882
20.54884,32.1522
20.56884,0
20.58884,99.9855
20.60884,99.9855
20.62884,99.9855
20.64884,99.9855
20.66884,99.9855
20.68884,99.9855
20.70884,99.9855
20.72884,99.9855
20.74884,99.9855
20.76884,99.9855
20.78884,99.9855
20.80884,99.9855
20.82884,19.9971
20.84884,94.8882
20.86884,32.1522
20.88784,0
20.90784,99.9855
20.92884,99.9855
20.94784,99.9855
20.96784,99.9855
20.98784,99.9855
21.00784,99.9855
21.02784,99.9855
21.04784,99.9855
21.06784,99.9855
21.08784,99.9855
21.10784,99.9855
21.12784,99.9855
21.14784,20.3892
21.16784,94.8882
21.18784,32.1522
21.20784,0
21.22784,99.9855
21.24784,99.9855
21.26784,99.9855
21.28784,99.9855
21.30784,99.9855
21.32784,99.9855
21.34784,99.9855
21.36784,99.9855
21.38784,99.9855
21.40784,99.9855
21.42784,99.9855
21.44784,99.9855
21.46784,20.7813
21.48784,94.8882
21.50784,32.1522
21.52784,0
21.54784,99.9855
21.56784,99.9855
21.58784,99.9855
21.60784,99.9855
21.62784,99.9855
21.64784,99.9855
21.66784,99.9855
21.68784,99.9855
21.70784,99.9855
21.72784,99.9855
21.74784,99.9855
21.76784,99.9855
21.78784,20.3892
21.80784,94.8882
21.82784,32.1522
21.84784,0
21.86784,99.9855
21.88784,99.9855
21.90784,99.9855
21.92784,99.9855
21.94784,99.9855
21.96784,99.9855
21.98784,99.9855
22.00784,99.9855
22.02784,99.9855
22.04784,99.9855
22.06784,99.9855
22.08784,99.9855
22.10784,20.7813
22.12784,94.8882
22.14784,32.5443
22.16784,0
22.18784,99.9855
22.20784,99.9855
22.22784,99.9855
22.24784,99.9855
22.26784,99.9855
22.28784,99.9855
22.30784,99.9855
22.32784,99.9855
22.34784,99.9855
22.36784,99.9855
22.38784,99.9855
22.40784,99.9855
22.42784,20.7813
22.44684,94.8882
22.46684,32.5443
22.48684,0
22.50684,99.9855
22.52684,99.9855
22.54684,99.9855
22.56684,99.9855
22.58684,99.9855
22.60684,99.9855
22.62684,99.9855
22.64684,99.9855
22.66684,99.9855
22.68684,99.9855
22.70684,99.9855
22.72684,99.9855
22.74684,20.3892
22.76684,94.8882
22.78684,32.5443
22.80684,0
22.82684,99.9855
22.84684,99.9855
22.86684,99.9855
22.88684,99.9855
22.90684,99.9855
22.92684,99.9855
22.94684,99.9855
22.96684,99.9855
22.98684,99.9855
23.00684,99.9855
23.02684,99.9855
23.04684,99.9855
23.06684,52.5414
23.08684,94.8882
23.10684,32.5443
23.12684,0
23.14684,99.9855
23.16684,99.9855
23.18684,99.9855
23.20684,99.9855
23.22684,99.9855
23.24684,99.9855
23.26684,99.9855
23.28684,99.9855
23.30684,99.9855
23.32684,99.9855
23.34684,99.9855
23.36684,99.9855
23.38684,51.7572
23.40684,94.8882
23.42684,32.5443
23.44684,0
23.46684,99.9855
23.48684,99.9855
23.50684,99.9855
23.52684,99.9855
23.54684,99.9855
23.56684,99.9855
23.58684,99.9855
23.60684,99.9855
23.62684,99.9855
23.64684,99.9855
23.66684,99.9855
23.68684,99.9855
23.70684,56.8545
23.72684,94.8882
23.74684,32.5443
23.76684,0
23.78684,99.9855
23.80684,99.9855
23.82684,99.9855
23.84684,99.9855
23.86684,99.9855
23.88684,99.9855
23.90684,99.9855
23.92684,99.9855
23.94684,99.9855
23.96584,99.9855
23.98684,99.9855
24.00584,99.9855
24.02584,79.5963
24.04584,94.8882
24.06584,32.5443
24.08584,0
24.10584,99.9855
24.12584,99.9855
24.14584,99.9855
24.16584,99.9855
24.18584,99.9855
24.20584,99.9855
24.22584,99.9855
24.24584,99.9855
24.26584,99.9855
24.28584,99.9855
24.30584,99.9855
24.32584,99.9855
24.34584,95.2803
24.36584,94.8882
24.38584,32.5443
24.40584,0
24.42584,99.9855
24.44584,99.9855
24.46584,99.9855
24.48584,99.9855
24.50584,99.9855
24.52584,99.9855
24.54584,99.9855
24.56584,99.9855
24.58584,99.9855
24.60584,99.9855
24.62584,99.9855
24.64584,99.9855
24.66584,81.9489
24.68584,94.8882
24.70584,32.5443
24.72584,0
24.74584,99.9855
24.76584,99.9855
24.78584,99.9855
24.80584,99.9855
24.82584,99.9855
24.84584,99.9855
24.86584,99.9855
24.88584,99.9855
24.90584,99.9855
24.92584,99.9855
24.94584,99.9855
24.96584,99.9855
24.98584,72.1464
25.00584,94.8882
25.02584,32.5443
25.04584,0
25.06584,99.9855
25.08584,99.9855
25.10584,99.9855
25.12584,99.9855
25.14584,99.9855
25.16584,99.9855
25.18584,99.9855
25.20584,99.9855
25.22584,99.9855
25.24584,99.9855
25.26584,99.9855
25.28584,99.9855
25.30584,9.0183
25.32584,94.8882
25.34584,32.5443
25.36584,0
25.38484,99.9855
25.40584,99.9855
25.42584,99.9855
25.44584,99.9855
25.46584,99.9855
25.48584,99.9855
25.50584,99.9855
25.52584,99.9855
25.54584,99.9855
25.56484,99.9855
25.58484,99.9855
25.60484,99.9855
25.62484,1.1763
25.64484,94.8882
25.66484,32.5443
25.68484,0
25.70484,99.9855
25.72484,99.9855
25.74484,99.9855
25.76484,99.9855
25.78484,99.9855
25.80484,99.9855
25.82484,99.9855
25.84484,99.9855
25.86484,99.9855
25.88484,99.9855
25.90484,99.9855
25.92484,99.9855
25.94484,27.8391
25.96484,94.8882
25.98484,32.5443
26.00484,0
26.02484,99.9855
26.04484,99.9855
26.06484,99.9855
26.08484,99.9855
26.10484,99.9855
26.12484,99.9855
26.14484,99.9855
26.16484,99.9855
26.18484,99.9855
26.20484,99.9855
26.22484,99.9855
26.24484,99.9855
26.26484,75.2832
26.28484,94.8882
26.30484,32.5443
26.32484,0
26.34484,99.9855
26.36484,99.9855
26.38484,99.9855
26.40484,99.9855
26.42484,99.9855
26.44484,99.9855
26.46484,99.9855
26.48484,99.9855
26.50484,99.9855
26.52484,99.9855
26.54484,99.9855
26.56484,99.9855
26.58484,95.6724
26.60484,94.8882
26.62484,32.5443
26.64484,0
26.66484,99.9855
26.68484,99.9855
26.70484,99.9855
26.72484,99.9855
26.74484,99.9855
26.76484,99.9855
26.78484,99.9855
26.80484,99.9855
26.82484,99.9855
26.84384,99.9855
26.86384,99.9855
26.88384,99.9855
26.90384,88.6146
26.92384,94.8882
26.94384,32.5443
26.96384,0
26.98384,99.9855
27.00384,99.9855
27.02384,99.9855
27.04384,99.9855
27.06384,99.9855
27.08384,99.9855
27.10384,99.9855
27.12384,99.9855
27.14384,99.9855
27.16384,99.9855
27.18384,99.9855
27.20384,99.9855
27.22384,79.9884
27.24384,94.8882
27.26384,32.5443
27.28384,0
27.30384,99.9855
27.32384,99.9855
27.34384,99.9855
27.36384,99.9855
27.38384,99.9855
27.40384,99.9855
27.42384,99.9855
27.44384,99.9855
27.46384,99.9855
27.48384,99.9855
27.50384,99.9855
27.52384,99.9855
27.54384,70.1859
27.56384,94.8882
27.58384,32.5443
27.60384,0
27.62384,99.9855
27.64384,99.9855
27.66384,99.9855
27.68384,99.9855
27.70384,99.9855
27.72384,99.9855
27.74384,99.9855
27.76384,99.9855
27.78384,99.9855
27.80384,99.9855
27.82384,99.9855
27.84384,99.9855
27.86384,63.9123
27.88384,94.8882
27.90384,32.9364
27.92384,0
27.94384,99.9855
27.96384,99.9855
27.98384,99.9855
28.00384,99.9855
28.02384,99.9855
28.04384,99.9855
28.06384,99.9855
28.08384,99.9855
28.10384,99.9855
28.12384,99.9855
28.14384,99.9855
28.16384,99.9855
28.18384,63.9123
28.20384,94.8882
28.22384,32.9364
28.24384,0
28.26384,99.9855
28.28384,99.9855
28.30384,99.9855
28.32384,99.9855
28.34284,99.9855
28.36284,99.9855
28.38284,99.9855
28.40284,99.9855
