time,WheelSpd
2.345844,-239.925
2.355844,-224.875
2.365844,-224.875
2.375844,-239.925
2.385844,-224.875
2.395844,-239.925
2.405844,-224.875
2.415844,-224.875
2.425844,-239.925
2.435844,-224.875
2.445844,-224.875
2.455844,-239.925
2.465844,-224.875
2.475844,-224.875
2.485844,-224.875
2.495844,-224.875
2.505844,-224.875
2.515844,-210
2.525844,-210
2.535844,-210
2.545844,-210
2.556844,-194.95
2.565844,-194.95
2.576844,-179.9
2.586844,-194.95
2.596844,-179.9
2.606844,-179.9
2.616844,-179.9
2.626844,-164.85
2.636844,-164.85
2.646844,-164.85
2.656844,-164.85
2.666844,-164.85
2.676844,-164.85
2.686844,-149.975
2.696844,-149.975
2.706844,-149.975
2.716844,-149.975
2.726844,-149.975
2.736844,-149.975
2.746844,-134.925
2.756844,-134.925
2.766844,-134.925
2.776844,-134.925
2.786844,-134.925
2.796844,-119.875
2.806844,-119.875
2.816844,-119.875
2.826844,-119.875
2.836844,-105
2.846844,-119.875
2.856844,-105
2.866844,-105
2.876844,-89.95
2.886844,-89.95
2.896844,-89.95
2.906844,-74.9
2.916844,-59.85
2.926844,-59.85
2.936844,-74.9
2.947844,-59.85
2.956844,-59.85
2.967844,-59.85
2.976844,-59.85
2.987844,-44.975
2.996844,-59.85
3.007844,-59.85
3.017844,-59.85
3.027844,-59.85
3.037844,-44.975
3.047844,-59.85
3.057844,-59.85
3.067844,-44.975
3.077844,-44.975
3.087844,-44.975
3.097844,-44.975
3.107844,-44.975
3.117844,-44.975
3.127844,-29.925
3.137844,-29.925
3.147844,-14.875
3.157844,-14.875
3.167844,-14.875
3.177844,-14.875
3.187844,-14.875
3.197844,-14.875
3.207844,-14.875
3.217844,-14.875
3.227844,-14.875
3.237844,-14.875
3.247844,-14.875
3.257844,-14.875
3.267844,-14.875
3.277844,-14.875
3.287844,-14.875
3.297844,0
3.307844,0
3.317844,0
3.327844,0
3.338844,0
3.347844,0
3.358844,0
3.368844,0
3.378844,0
3.387844,0
3.398844,0
3.408844,0
3.418844,0
3.428844,0
3.438844,0
3.448844,0
3.458844,0
3.468844,0
3.478844,0
3.488844,0
3.498844,0
3.508844,0
3.518844,0
3.528844,0
3.538844,0
3.548844,-14.875
3.558844,-14.875
3.568844,-14.875
3.578844,-14.875
3.588844,-14.875
3.598844,-14.875
3.608844,-14.875
3.618844,-14.875
3.628844,-14.875
3.638844,-14.875
3.648844,0
3.658844,0
3.669844,0
3.678844,0
3.688844,0
3.698844,-14.875
3.708844,-14.875
3.718844,-14.875
3.728844,-14.875
3.738844,-14.875
3.748844,-29.925
3.758844,-29.925
3.769844,-29.925
3.778844,-29.925
3.789844,-29.925
3.799844,-14.875
3.809844,-14.875
3.819844,-14.875
3.829844,-14.875
3.839844,-14.875
3.849844,0
3.859844,-14.875
3.869844,-14.875
3.879844,-14.875
3.889844,-14.875
3.899844,-14.875
3.909844,-14.875
3.919844,-14.875
3.929844,-14.875
3.939844,-14.875
3.949844,-14.875
3.959844,0
3.969844,0
3.979844,0
3.989844,0
3.999844,0
4.009844,0
4.019844,0
4.029844,0
4.039844,0
4.049844,0
4.059844,0
4.069844,0
4.079844,0
4.089844,0
4.099844,0
4.109844,0
4.119844,0
4.129844,0
4.139844,0
4.149844,0
4.159844,0
4.170844,0
4.180844,0
4.190844,0
4.200844,0
4.210844,0
4.220844,0
4.230844,0
4.240844,0
4.250844,0
4.260844,0
4.270844,0
4.280844,0
4.290844,0
4.300844,0
4.310844,0
4.320844,0
4.330844,0
4.340844,0
4.350844,0
4.360844,0
4.370844,0
4.380844,0
4.390844,0
4.400844,0
4.410844,0
4.420844,0
4.430844,0
4.440844,0
4.450844,0
4.460844,0
4.470844,0
4.480844,0
4.490844,0
4.500844,0
4.510844,0
4.521844,0
4.530844,0
4.541844,0
4.551844,0
4.561844,0
4.571844,0
4.581844,0
4.591844,0
4.601844,0
4.611844,0
4.621844,0
4.631844,0
4.641844,0
4.651844,0
4.661844,0
4.671844,0
4.681844,0
4.691844,0
4.701844,0
4.711844,0
4.721844,0
4.731844,0
4.741844,0
4.751844,0
4.761844,0
4.771844,0
4.781844,0
4.791844,0
4.801844,0
4.811844,0
4.821844,0
4.831844,0
4.841844,0
4.851844,0
4.861844,0
4.871844,0
4.881844,0
4.891844,0
4.901844,0
4.911844,0
4.921844,0
4.931844,-14.875
4.942844,-14.875
4.952844,-14.875
4.962844,-14.875
4.972844,-14.875
4.982844,-14.875
4.992844,-14.875
5.002844,-14.875
5.012844,-14.875
5.022844,-14.875
5.032844,0
5.042844,0
5.052844,0
5.062844,0
5.072844,0
5.082844,0
5.092844,0
5.102844,0
5.112844,0
5.122844,0
5.132844,0
5.142844,0
5.152844,0
5.162844,0
5.172844,0
5.182844,0
5.192844,0
5.202844,0
5.212844,0
5.222844,0
5.232844,0
5.242844,0
5.252844,0
5.262844,0
5.272844,0
5.282844,0
5.292844,0
5.302844,0
5.312844,0
5.322844,0
5.333844,0
5.343844,0
5.353844,0
5.363844,0
5.373844,-14.875
5.383844,-14.875
5.393844,-14.875
5.403844,-14.875
5.413844,-14.875
5.423844,-14.875
5.433844,-14.875
5.443844,-14.875
5.453844,-14.875
5.463844,-14.875
5.473844,0
5.483844,0
5.493844,0
5.503844,0
5.513844,0
5.523844,0
5.533844,0
5.543844,0
5.553844,0
5.563844,-14.875
5.573844,-14.875
5.583844,-14.875
5.593844,-14.875
5.603844,-14.875
5.613844,-14.875
5.623844,-14.875
5.633844,-14.875
5.643844,-14.875
5.653844,-14.875
5.663844,0
5.673844,0
5.683844,0
5.693844,0
5.703844,-14.875
5.713844,-14.875
5.723844,-14.875
5.734844,-14.875
5.744844,-14.875
5.754844,-14.875
5.764844,-14.875
5.774844,-29.925
5.784844,-29.925
5.794844,-29.925
5.804844,-14.875
5.814844,-14.875
5.824844,-14.875
5.834844,-29.925
5.844844,-29.925
5.854844,-29.925
5.864844,-29.925
5.874844,-14.875
5.884844,-29.925
5.894844,-29.925
5.904844,-29.925
5.914844,-29.925
5.924844,-29.925
5.934844,-14.875
5.944844,-14.875
5.954844,-14.875
5.964844,-14.875
5.974844,-14.875
5.984844,0
5.994844,0
6.004844,0
6.014844,0
6.024844,0
6.034844,0
6.044844,0
6.054844,0
6.064844,0
6.074844,0
6.084844,0
6.095844,0
6.104844,0
6.115844,0
6.125844,-14.875
6.135844,-14.875
6.145844,-14.875
6.155844,-14.875
6.165844,-14.875
6.175844,-14.875
6.185844,-14.875
6.195844,-29.925
6.205844,-29.925
6.215844,-29.925
6.225844,-14.875
6.235844,-14.875
6.245844,-29.925
6.255844,-29.925
6.265844,-44.975
6.275844,-44.975
6.285844,-44.975
6.295844,-29.925
6.305844,-44.975
6.315844,-44.975
6.325844,-44.975
6.335844,-59.85
6.345844,-44.975
6.355844,-44.975
6.365844,-29.925
6.375844,-44.975
6.385844,-44.975
6.395844,-44.975
6.405844,-44.975
6.415844,-44.975
6.425844,-44.975
6.435844,-29.925
6.446844,-44.975
6.455844,-44.975
6.466844,-44.975
6.476844,-29.925
6.486844,-29.925
6.496844,-29.925
6.506844,-14.875
6.516844,-14.875
6.526844,-29.925
6.536844,-29.925
6.546844,-14.875
6.556844,-14.875
6.566844,-14.875
6.576844,-14.875
6.586844,-14.875
6.596844,-14.875
6.606844,-14.875
6.616844,-14.875
6.626844,0
6.636844,-14.875
6.646844,-14.875
6.656844,-14.875
6.666844,-14.875
6.676844,-14.875
6.686844,-29.925
6.696844,-29.925
6.706844,-29.925
6.716844,-29.925
6.726844,-29.925
6.736844,-14.875
6.746844,-14.875
6.756844,-14.875
6.766844,-14.875
6.776844,-14.875
6.786844,0
6.796844,0
6.806844,0
6.816844,0
6.826844,0
6.836844,-14.875
6.847844,-14.875
6.856844,-14.875
6.867844,-14.875
6.876844,-14.875
6.887844,-14.875
6.897844,-14.875
6.907844,-14.875
6.917844,-29.925
6.927844,-29.925
6.937844,-14.875
6.947844,-14.875
6.957844,-29.925
6.967844,-29.925
6.977844,-29.925
6.987844,-44.975
6.997844,-44.975
7.007844,-59.85
7.017844,-44.975
7.027844,-44.975
7.037844,-59.85
7.047844,-59.85
7.057844,-44.975
7.067844,-59.85
7.077844,-59.85
7.087844,-44.975
7.097844,-59.85
7.107844,-44.975
7.117844,-44.975
7.127844,-59.85
7.137844,-59.85
7.147844,-59.85
7.157844,-59.85
7.167844,-59.85
7.177844,-59.85
7.187844,-59.85
7.197844,-44.975
7.207844,-59.85
7.217844,-59.85
7.227844,-44.975
7.238844,-44.975
7.247844,-59.85
7.258844,-59.85
7.268844,-44.975
7.277844,-59.85
7.288844,-59.85
7.298844,-59.85
7.308844,-44.975
7.318844,-59.85
7.328844,-59.85
7.338844,-44.975
7.348844,-29.925
7.358844,-44.975
7.368844,-44.975
7.378844,-29.925
7.388844,-29.925
7.398844,-29.925
7.408844,-44.975
7.418844,-29.925
7.428844,-44.975
7.438844,-44.975
7.448844,-44.975
7.458844,-29.925
7.468844,-29.925
7.478844,-29.925
7.488844,-29.925
7.498844,-29.925
7.508844,-29.925
7.518844,-29.925
7.528844,-14.875
7.538844,-14.875
7.548844,-14.875
7.558844,-29.925
7.568844,-29.925
7.578844,-29.925
7.588844,-29.925
7.598844,-29.925
7.608844,-29.925
7.619844,-29.925
7.628844,-29.925
7.639844,-44.975
7.648844,-44.975
7.659844,-29.925
7.669844,-29.925
7.679844,-29.925
7.689844,-44.975
7.699844,-44.975
7.709844,-29.925
7.719844,-29.925
7.729844,-29.925
7.739844,-14.875
7.749844,-14.875
7.759844,-29.925
7.769844,-29.925
7.779844,-29.925
7.789844,-14.875
7.799844,-14.875
7.809844,-14.875
7.819844,-14.875
7.829844,-14.875
7.839844,-14.875
7.849844,-29.925
7.859844,-14.875
7.869844,-14.875
7.879844,-14.875
7.889844,-14.875
7.899844,-14.875
7.909844,-14.875
7.919844,-14.875
7.929844,-14.875
7.939844,-14.875
7.949844,0
7.959844,0
7.969844,-14.875
7.979844,-14.875
7.989844,-14.875
7.999844,-14.875
8.009844,-29.925
8.019844,-29.925
8.029843,-29.925
8.039844,-29.925
8.049844,-29.925
8.059844,-29.925
8.070844,-14.875
8.080844,-14.875
8.090844,-29.925
8.100843,-29.925
8.110844,-14.875
8.120844,-14.875
8.130844,-14.875
8.140843,-14.875
8.150844,-14.875
8.160844,-14.875
8.170844,-29.925
8.180843,-29.925
8.190844,-14.875
8.200844,-29.925
8.210844,-29.925
8.220843,-29.925
8.230844,-29.925
8.240844,-29.925
8.250844,-29.925
8.260843,-29.925
8.270844,-14.875
8.280844,-14.875
8.290844,-29.925
8.300844,-14.875
8.310843,-14.875
8.320844,-14.875
8.330844,-14.875
8.340844,-14.875
8.350843,-14.875
8.360844,-14.875
8.370844,-14.875
8.380844,-14.875
8.390843,0
8.400844,0
8.410844,0
8.420844,0
8.430843,0
8.441844,-14.875
8.451844,-14.875
8.461843,-14.875
8.471844,-14.875
8.481844,-14.875
8.491844,-14.875
8.501843,-14.875
8.511844,-14.875
8.521844,-14.875
8.531844,-29.925
8.541843,-14.875
8.551844,-14.875
8.561844,-14.875
8.571844,-14.875
8.581843,-14.875
8.591844,-29.925
8.601844,-29.925
8.611844,-29.925
8.621843,-29.925
8.631844,-29.925
8.641844,-29.925
8.651844,-29.925
8.661843,-29.925
8.671844,-29.925
8.681844,-44.975
8.691844,-29.925
8.701844,-29.925
8.711843,-29.925
8.721844,-29.925
8.731844,-14.875
8.741844,-14.875
8.751843,-29.925
8.761844,-29.925
8.771844,-29.925
8.781844,-14.875
8.791843,-14.875
8.801844,-14.875
8.811844,-14.875
8.821844,-14.875
8.831843,-14.875
8.842844,-14.875
8.852843,0
8.862844,0
8.872844,0
8.882844,0
8.892844,0
8.902843,0
8.912844,0
8.922844,0
8.932844,0
8.942843,0
8.952844,0
8.962844,0
8.972844,0
8.982843,0
8.992844,0
9.002844,-14.875
9.012844,-14.875
9.022843,-14.875
9.032844,-14.875
9.042844,-14.875
9.052844,-29.925
9.062843,-29.925
9.072844,-29.925
9.082844,-29.925
9.092844,-29.925
9.102843,-14.875
9.112844,-14.875
9.122844,-14.875
9.132844,-14.875
9.142844,-14.875
9.152843,-14.875
9.162844,-14.875
9.172844,-14.875
9.182844,-14.875
9.192843,-14.875
9.202844,-14.875
9.212844,-14.875
9.222844,-14.875
9.233844,-29.925
9.243844,-29.925
9.253843,-14.875
9.263844,-14.875
9.273844,-14.875
9.283844,-14.875
9.293844,-14.875
9.303843,-14.875
9.313844,-14.875
9.323844,-29.925
9.333844,-14.875
9.343843,-14.875
9.353844,-14.875
9.363844,-14.875
9.373844,-14.875
9.383843,-14.875
9.393844,-14.875
9.403844,-29.925
9.413844,-29.925
9.423843,-14.875
9.433844,-14.875
9.443844,-14.875
9.453844,-14.875
9.463843,-14.875
9.473844,-29.925
9.483844,-29.925
9.493844,-29.925
9.503843,-14.875
9.513844,-14.875
9.523844,-14.875
9.533844,-14.875
9.543844,-14.875
9.553843,-29.925
9.563844,-29.925
9.573844,-14.875
9.583844,-14.875
9.593843,-14.875
9.603844,-14.875
9.613844,-14.875
9.624844,-14.875
9.634844,-14.875
9.644844,-14.875
9.654843,0
9.664844,-14.875
9.674844,-14.875
9.684844,-14.875
9.694843,-14.875
9.704844,-14.875
9.714844,-14.875
9.724844,-29.925
9.734844,-29.925
9.744843,-44.975
9.754844,-44.975
9.764844,-29.925
9.774844,-29.925
9.784843,-29.925
9.794844,-44.975
9.804844,-44.975
9.814844,-44.975
9.824843,-29.925
9.834844,-29.925
9.844844,-29.925
9.854844,-29.925
9.864843,-29.925
9.874844,-29.925
9.884844,-29.925
9.894844,-14.875
9.904843,-29.925
9.914844,-29.925
9.924844,-29.925
9.934844,-29.925
9.944843,-29.925
9.954844,-29.925
9.964844,-29.925
9.975843,-29.925
9.984844,-29.925
9.995844,-29.925
10.00484,-14.875
10.01584,-14.875
10.02584,-29.925
10.03584,-29.925
10.04584,-14.875
10.05584,-14.875
10.06584,-14.875
10.07584,-29.925
10.08584,-29.925
10.09584,-29.925
10.10584,-44.975
10.11584,-44.975
10.12584,-29.925
10.13584,-44.975
10.14584,-44.975
10.15584,-59.85
10.16584,-59.85
10.17584,-44.975
10.18584,-59.85
10.19584,-59.85
10.20584,-44.975
10.21584,-59.85
10.22584,-59.85
10.23584,-59.85
10.24584,-74.9
10.25584,-59.85
10.26584,-59.85
10.27584,-74.9
10.28584,-59.85
10.29584,-74.9
10.30584,-74.9
10.31584,-74.9
10.32584,-74.9
10.33584,-74.9
10.34584,-74.9
10.35684,-74.9
10.36584,-89.95
10.37684,-74.9
10.38584,-89.95
10.39684,-89.95
10.40684,-89.95
10.41684,-89.95
10.42684,-89.95
10.43684,-89.95
10.44684,-74.9
10.45684,-89.95
10.46684,-74.9
10.47684,-74.9
10.48684,-74.9
10.49684,-59.85
10.50684,-59.85
10.51684,-44.975
10.52684,-44.975
10.53684,-44.975
10.54684,-44.975
10.55684,-29.925
10.56684,-44.975
10.57684,-44.975
10.58684,-29.925
10.59684,-29.925
10.60684,-44.975
10.61684,-44.975
10.62684,-44.975
10.63684,-29.925
10.64684,-44.975
10.65684,-59.85
10.66684,-44.975
10.67684,-44.975
10.68684,-59.85
10.69684,-59.85
10.70684,-44.975
10.71784,-59.85
10.72684,-59.85
10.73684,-74.9
10.74684,-59.85
10.75684,-59.85
10.76684,-74.9
10.77684,-74.9
10.78684,-74.9
10.79784,-74.9
10.80784,-74.9
10.81784,-74.9
10.82784,-74.9
10.83784,-74.9
10.84784,-74.9
10.85784,-74.9
10.86784,-59.85
10.87784,-59.85
10.88784,-59.85
10.89784,-59.85
10.90784,-59.85
10.91784,-44.975
10.92784,-44.975
10.93784,-29.925
10.94784,-29.925
10.95784,-14.875
10.96784,-14.875
10.97784,-14.875
10.98784,0
10.99784,0
11.00784,0
11.01784,0
11.02784,0
11.03784,0
11.04784,0
11.05784,0
11.06784,0
11.07784,0
11.08784,0
11.09884,0
11.10784,0
11.11884,0
11.12784,0
11.13884,0
11.14784,0
11.15784,0
11.16884,0
11.17884,0
11.18884,0
11.19884,0
11.20884,0
11.21884,0
11.22884,0
11.23884,0
11.24884,0
11.25884,0
11.26884,0
11.27884,0
11.28884,0
11.29884,0
11.30884,0
11.31884,0
11.32884,0
11.33884,0
11.34884,0
11.35884,0
11.36884,0
11.37884,0
11.38884,0
11.39884,0
11.40884,14.875
11.41884,14.875
11.42884,14.875
11.43884,29.925
11.44884,29.925
11.45884,29.925
11.46884,29.925
11.47884,29.925
11.48884,44.975
11.49884,44.975
11.50884,29.925
11.51884,29.925
11.52884,44.975
11.53884,29.925
11.54884,29.925
11.55884,29.925
11.56984,29.925
11.57984,44.975
11.58984,29.925
11.59984,29.925
11.60984,44.975
11.61984,44.975
11.62984,29.925
11.63984,44.975
11.64984,44.975
11.65984,44.975
11.66984,59.85
11.67984,44.975
11.68984,59.85
11.69984,59.85
11.70984,44.975
11.71984,59.85
11.72984,74.9
11.73984,59.85
11.74984,74.9
11.75984,89.95
11.76984,89.95
11.77984,89.95
11.78984,89.95
11.79984,105
11.80984,105
11.81984,105
11.82984,105
11.83984,119.875
11.84984,119.875
11.85984,105
11.86984,105
11.87984,119.875
11.88984,119.875
11.89984,119.875
11.91084,134.925
11.91984,134.925
11.93084,134.925
11.94084,134.925
11.95084,134.925
11.96084,149.975
11.97084,134.925
11.98084,149.975
11.99084,149.975
12.00084,134.925
12.01084,134.925
12.02084,134.925
12.03084,134.925
12.04084,134.925
12.05084,134.925
12.06084,119.875
12.07084,134.925
12.08084,119.875
12.09084,119.875
12.10084,134.925
12.11084,134.925
12.12084,119.875
12.13084,119.875
12.14084,119.875
12.15084,119.875
12.16084,119.875
12.17084,119.875
12.18084,119.875
12.19084,105
12.20084,119.875
12.21084,105
12.22084,119.875
12.23084,105
12.24084,105
12.25084,89.95
12.26084,105
12.27084,105
12.28084,105
12.29084,105
12.30084,89.95
12.31084,89.95
12.32084,74.9
12.33084,89.95
12.34184,74.9
12.35184,89.95
12.36184,89.95
12.37184,74.9
12.38184,59.85
12.39184,74.9
12.40184,59.85
12.41184,59.85
12.42184,74.9
12.43184,74.9
12.44184,74.9
12.45184,59.85
12.46184,59.85
12.47184,59.85
12.48184,59.85
12.49184,59.85
12.50184,59.85
12.51184,59.85
12.52184,59.85
12.53184,44.975
12.54184,59.85
12.55184,59.85
12.56184,59.85
12.57184,59.85
12.58184,74.9
12.59184,59.85
12.60184,59.85
12.61184,74.9
12.62184,59.85
12.63184,59.85
12.64184,59.85
12.65184,74.9
12.66184,59.85
12.67184,59.85
12.68184,59.85
12.69184,59.85
12.70184,59.85
12.71184,59.85
12.72184,59.85
12.73284,59.85
12.74284,59.85
12.75284,44.975
12.76284,44.975
12.77284,59.85
12.78284,59.85
12.79284,59.85
12.80284,59.85
12.81284,59.85
12.82284,59.85
12.83284,59.85
12.84284,44.975
12.85284,59.85
12.86284,59.85
12.87284,44.975
12.88284,29.925
12.89284,44.975
12.90284,44.975
12.91284,44.975
12.92284,44.975
12.93284,44.975
12.94284,44.975
12.95284,29.925
12.96284,29.925
12.97284,44.975
12.98284,44.975
12.99284,29.925
13.00284,29.925
13.01284,14.875
13.02284,14.875
13.03284,14.875
13.04284,14.875
13.05284,14.875
13.06284,29.925
13.07284,14.875
13.08284,14.875
13.09284,14.875
13.10284,14.875
13.11284,14.875
13.12384,14.875
13.13384,14.875
13.14384,14.875
13.15384,29.925
13.16384,14.875
13.17384,14.875
13.18384,14.875
13.19384,14.875
13.20384,29.925
13.21384,29.925
13.22384,29.925
13.23384,44.975
13.24384,44.975
13.25384,29.925
13.26384,29.925
13.27384,44.975
13.28384,44.975
13.29384,44.975
13.30384,29.925
13.31384,29.925
13.32384,44.975
13.33384,29.925
13.34384,29.925
13.35384,29.925
13.36384,29.925
13.37384,14.875
13.38384,29.925
13.39384,29.925
13.40384,44.975
13.41384,44.975
13.42384,29.925
13.43384,29.925
13.44384,44.975
13.45384,44.975
13.46384,44.975
13.47384,44.975
13.48384,44.975
13.49384,44.975
13.50384,29.925
13.51484,29.925
13.52484,44.975
13.53484,44.975
13.54484,29.925
13.55484,29.925
13.56484,29.925
13.57484,44.975
13.58484,29.925
13.59484,44.975
13.60484,44.975
13.61484,44.975
13.62484,29.925
13.63484,29.925
13.64484,44.975
13.65484,44.975
13.66484,44.975
13.67484,29.925
13.68484,29.925
13.69484,29.925
13.70484,29.925
13.71484,29.925
13.72484,29.925
13.73484,29.925
13.74484,29.925
13.75484,29.925
13.76484,29.925
13.77484,44.975
13.78484,44.975
13.79484,29.925
13.80484,29.925
13.81484,29.925
13.82584,29.925
13.83484,29.925
13.84584,14.875
13.85584,29.925
13.86584,29.925
13.87584,14.875
13.88584,14.875
13.89584,14.875
13.90584,14.875
13.91584,14.875
13.92584,14.875
13.93584,14.875
13.94584,14.875
13.95584,0
13.96584,0
13.97584,0
13.98584,0
13.99584,0
14.00584,14.875
14.01584,14.875
14.02584,14.875
14.03584,14.875
14.04584,14.875
14.05584,14.875
14.06584,14.875
14.07584,14.875
14.08584,14.875
14.09584,14.875
14.10584,0
14.11584,0
14.12584,0
14.13584,0
14.14584,0
14.15584,14.875
14.16584,14.875
14.17584,14.875
14.18584,14.875
14.19584,14.875
14.20584,29.925
14.21584,29.925
14.22684,29.925
14.23584,29.925
14.24684,29.925
14.25684,29.925
14.26684,29.925
14.27684,29.925
14.28684,29.925
14.29684,44.975
14.30684,29.925
14.31684,29.925
14.32684,44.975
14.33684,44.975
14.34684,44.975
14.35684,29.925
14.36684,44.975
14.37684,59.85
14.38684,59.85
14.39684,44.975
14.40684,59.85
14.41684,59.85
14.42684,44.975
14.43684,59.85
14.44684,59.85
14.45684,74.9
14.46684,59.85
14.47684,44.975
14.48684,44.975
14.49684,59.85
14.50684,44.975
14.51684,44.975
14.52684,59.85
14.53684,44.975
14.54684,44.975
14.55684,44.975
14.56684,44.975
14.57684,44.975
14.58684,59.85
14.59684,59.85
14.60684,59.85
14.61684,59.85
14.62684,59.85
14.63684,59.85
14.64684,74.9
14.65684,59.85
14.66684,74.9
14.67684,89.95
14.68784,74.9
14.69784,74.9
14.70784,89.95
14.71784,89.95
14.72784,89.95
14.73784,89.95
14.74784,105
14.75784,105
14.76784,105
14.77784,89.95
14.78784,105
14.79784,105
14.80784,105
14.81784,119.875
14.82784,105
14.83784,119.875
14.84784,105
14.85784,105
14.86784,119.875
14.87784,119.875
14.88784,119.875
14.89784,105
14.90784,105
14.91784,105
14.92784,119.875
14.93784,105
14.94784,105
14.95784,119.875
14.96784,89.95
14.97784,105
14.98784,89.95
14.99784,105
15.00784,105
15.01884,89.95
15.02884,89.95
15.03784,105
15.04884,89.95
15.05884,89.95
15.06884,105
15.07884,89.95
15.08884,105
15.09884,105
15.10884,89.95
15.11884,105
15.12884,105
15.13884,105
15.14884,105
15.15884,105
15.16884,105
15.17884,105
15.18884,105
15.19884,105
15.20884,119.875
15.21884,105
15.22884,105
15.23884,105
15.24884,119.875
15.25884,105
15.26884,105
15.27884,105
15.28884,105
15.29884,105
15.30884,105
15.31884,105
15.32884,105
15.33884,89.95
15.34884,89.95
15.35884,89.95
15.36984,89.95
15.37884,105
15.38884,105
15.39884,89.95
15.40884,89.95
15.41884,89.95
15.42884,89.95
15.43884,89.95
15.44884,89.95
15.45984,105
15.46984,89.95
15.47984,89.95
15.48984,74.9
15.49984,74.9
15.50984,74.9
15.51984,74.9
15.52984,74.9
