time,OperTime
28.19878,91876
28.39878,91876
28.59878,91876
28.79878,91876
28.99878,91876
29.19878,91876
29.39878,91876
29.59878,91876
29.79878,91876
29.99878,91876
30.19878,91876
30.39878,91876
30.59878,91876
30.79878,91876
30.99878,91876
31.19878,91876
31.39878,91876
31.59878,91876
31.79878,91876
31.99878,91876
32.19878,91876
32.39878,91876
32.59878,91876
32.79878,91876
32.99878,91876
33.19878,91876
33.39878,91876
33.59878,91876
33.79878,91876
33.99878,91876
34.19878,91876
34.39878,91876
34.59878,91876
34.79878,91876
34.99878,91876
35.19878,91876
35.39878,91876
35.59878,91876
35.79878,91876
35.99878,91876
36.19878,91876
36.39878,91876
36.59878,91876
36.79878,91876
36.99878,91876
37.19878,91876
37.39878,91876
37.59878,91876
37.79878,91876
37.99878,91876
38.19878,91876
38.39878,91876
38.59878,91876
38.79878,91876
38.99878,91876
39.19878,91876
39.39878,91876
39.59878,91876
39.79878,91876
39.99878,91876
40.19878,91876
40.39878,91876
40.59878,91876
40.79878,91876
40.99878,91876
41.19878,91876
41.39878,91876
41.59878,91876
41.79878,91876
41.99878,91876
42.19878,91876
42.39878,91876
42.59878,91876
42.79878,91876
42.99878,91876
43.19878,91876
43.39878,91876
43.59878,91876
43.79878,91876
43.99878,91876
44.19878,91876
44.39878,91876
44.59878,91876
44.79878,91876
44.99878,91876
45.19878,91876
45.39878,91876
45.59878,91876
45.79978,91876
45.99878,91876
46.19878,91876
46.39878,91876
46.59878,91876
46.79878,91876
46.99878,91876
47.19878,91876
47.39878,91876
47.59878,91876
47.79878,91876
47.99878,91876
48.19878,91876
48.39878,91876
48.59878,91876
48.79878,91876
48.99878,91876
49.19878,91876
49.39878,91876
49.59878,91876
49.79878,91876
49.99878,91876
50.19878,91876
50.39878,91876
50.59878,91876
50.79878,91876
50.99878,91876
51.19878,91876
51.39878,91876
51.59778,91876
51.79878,91876
51.99778,91876
52.19778,91876
52.39778,91876
52.59778,91876
52.79778,91876
52.99778,91876
53.19778,91876
53.39878,91876
53.59778,91876
53.79778,91876
53.99778,91876
54.19778,91876
54.39778,91876
54.59778,91876
54.79778,91876
54.99778,91876
55.19778,91876
55.39778,91876
55.59778,91876
55.79778,91876
55.99778,91876
56.19778,91876
56.39778,91876
56.59778,91876
56.79778,91876
56.99778,91876
57.19778,91876
57.39878,91876
57.59778,91876
57.79778,91876
57.99778,91876
58.19778,91876
58.39778,91876
58.59778,91876
58.79778,91876
58.99778,91876
59.19778,91876
59.39778,91876
59.59778,91876
59.79778,91876
59.99778,91876
60.19778,91876
60.39778,91876
60.59778,91876
60.79778,91876
60.99778,91876
61.19778,91876
61.39778,91876
61.59878,91876
61.79778,91876
61.99778,91876
62.19778,91876
62.39778,91876
62.59778,91876
62.79778,91876
62.99778,91876
63.19778,91876
63.39778,91876
63.59778,91876
63.79778,91876
63.99778,91876
64.19778,91876
64.39778,91876
64.59778,91876
64.79778,91876
64.99778,91876
65.19878,91876
65.39778,91876
65.59778,91876
65.79778,91876
65.99778,91876
66.19778,91876
66.39778,91876
66.59778,91876
66.79778,91876
66.99778,91876
67.19778,91876
67.39778,91876
67.59778,91876
67.79778,91876
67.99778,91876
68.19778,91876
68.39778,91876
68.59778,91876
68.79778,91876
68.99778,91876
69.19778,91876
69.39778,91876
69.59778,91876
69.79778,91876
69.99778,91876
70.19778,91876
70.39778,91876
70.59778,91876
70.79778,91876
70.99778,91876
71.19778,91876
71.39778,91876
71.59778,91876
71.79778,91876
71.99778,91876
72.19778,91876
72.39778,91876
72.59778,91876
72.79778,91876
72.99778,91876
73.19778,91876
73.39778,91876
73.59778,91876
73.79778,91876
73.99778,91876
74.19778,91876
74.39778,91876
74.59778,91876
74.79778,91876
74.99778,91876
75.19778,91876
75.39778,91876
75.59778,91876
75.79778,91876
75.99778,91876
76.19778,91876
76.39778,91876
76.59778,91876
76.79878,91876
76.99778,91876
77.19778,91876
77.39778,91876
77.59778,91876
77.79778,91876
77.99778,91876
78.19778,91876
78.39778,91876
78.59778,91876
78.79778,91876
78.99778,91876
79.19778,91876
79.39778,91876
79.59778,91876
79.79778,91876
79.99778,91876
80.19778,91876
80.39778,91876
80.59778,91876
80.79778,91876
80.99778,91876
81.19778,91876
81.39778,91876
81.59778,91876
81.79778,91876
81.99778,91876
82.19778,91876
82.39778,91876
82.59778,91876
82.79778,91876
82.99778,91876
83.19778,91876
83.39778,91876
83.59778,91876
83.79778,91876
83.99778,91876
84.19778,91876
84.39778,91876
84.59778,91876
84.79778,91876
84.99778,91876
85.19778,91876
85.39778,91876
85.59778,91876
85.79778,91876
85.99778,91876
86.19778,91876
86.39778,91876
86.59778,91876
86.79778,91876
86.99778,91876
87.19778,91876
87.39778,91876
87.59778,91876
87.79778,91876
87.99778,91876
88.19778,91876
88.39778,91876
88.59778,91876
88.79778,91876
88.99778,91876
89.19778,91876
89.39778,91876
89.59778,91876
89.79778,91876
89.99778,91876
90.19778,91876
90.39778,91876
90.59778,91876
90.79778,91876
90.99778,91876
91.19778,91876
91.39778,91876
91.59778,91876
91.79778,91876
91.99778,91876
92.19778,91876
92.39778,91876
92.59778,91876
92.79778,91876
92.99778,91876
93.19778,91876
93.39778,91876
93.59778,91876
93.79778,91876
93.99778,91876
94.19778,91876
94.39778,91876
94.59778,91876
94.79778,91876
94.99778,91876
95.19778,91876
95.39778,91876
95.59778,91876
95.79778,91876
95.99778,91876
96.19778,91876
96.39778,91876
96.59778,91876
96.79778,91876
96.99778,91876
97.19778,91876
97.39778,91876
97.59778,91876
97.79778,91876
97.99778,91876
98.19778,91876
98.39778,91876
98.59778,91876
98.79778,91876
98.99778,91876
99.19778,91876
99.39778,91876
99.59778,91876
99.79778,91876
99.99778,91876
100.1978,91876
100.3978,91876
100.5978,91876
100.7978,91876
100.9978,91876
101.1978,91876
101.3978,91876
101.5978,91876
101.7978,91876
101.9978,91876
102.1978,91876
102.3978,91876
102.5978,91876
102.7978,91876
102.9978,91876
103.1978,91876
103.3978,91876
103.5978,91876
103.7978,91876
103.9978,91876
104.1978,91876
104.3978,91876
104.5978,91876
104.7978,91876
104.9978,91876
105.1978,91876
105.3978,91876
105.5978,91876
105.7978,91876
105.9978,91876
106.1978,91876
106.3978,91876
106.5978,91876
106.7978,91876
106.9978,91876
107.1978,91876
107.3978,91876
107.5978,91876
107.7978,91876
107.9978,91876
108.1978,91876
108.3978,91876
108.5978,91876
108.7978,91876
108.9978,91876
109.1978,91876
109.3978,91876
109.5978,91876
109.7978,91876
109.9978,91876
110.1978,91876
110.3978,91876
110.5978,91876
110.7978,91876
110.9978,91876
111.1978,91876
111.3978,91876
111.5978,91876
111.7978,91876
111.9978,91876
112.1978,91876
112.3978,91876
112.5978,91876
112.7978,91876
112.9978,91876
113.1978,91876
113.3978,91876
113.5978,91876
113.7978,91876
113.9978,91876
114.1978,91876
114.3978,91876
114.5978,91876
114.7978,91876
114.9978,91876
115.1978,91876
115.3978,91876
115.5978,91876
115.7978,91876
115.9978,91876
116.1978,91876
116.3978,91876
116.5978,91876
116.7978,91876
116.9978,91876
117.1978,91876
117.3978,91876
117.5978,91876
117.7978,91876
117.9978,91876
118.1978,91876
118.3978,91876
118.5978,91876
118.7978,91876
118.9978,91876
119.1978,91876
119.3978,91876
119.5978,91876
119.7978,91876
119.9978,91876
120.1978,91876
120.3968,91876
120.5978,91876
120.7968,91876
120.9968,91876
121.1968,91876
121.3968,91876
121.5968,91876
121.7968,91876
121.9968,91876
122.1968,91876
122.3968,91876
122.5968,91876
122.7978,91876
122.9968,91876
123.1978,91876
123.3978,91876
123.5978,91876
123.7968,91876
123.9968,91876
124.1968,91876
124.3968,91876
124.5968,91876
124.7968,91876
124.9968,91876
125.1968,91876
125.3968,91876
125.5968,91876
125.7978,91876
125.9968,91876
126.1968,91876
126.3978,91876
126.5968,91876
126.7968,91876
126.9968,91876
127.1968,91876
127.3968,91876
127.5968,91876
127.7968,91876
127.9968,91876
128.1968,91876
128.3968,91876
128.5968,91876
128.7968,91876
128.9968,91876
129.1968,91876
129.3968,91876
129.5968,91876
129.7968,91876
129.9968,91876
130.1968,91876
130.3968,91876
130.5968,91876
130.7968,91876
130.9968,91876
131.1968,91876
131.3968,91876
131.5968,91876
131.7968,91876
131.9968,91876
132.1968,91876
132.3968,91876
132.5968,91876
132.7968,91876
132.9968,91876
133.1968,91876
133.3968,91876
133.5968,91876
133.7968,91876
133.9968,91876
134.1968,91876
134.3968,91876
134.5968,91876
134.7968,91876
134.9968,91876
135.1968,91876
135.3968,91876
135.5968,91876
135.7968,91876
135.9968,91876
136.1968,91876
136.3968,91876
136.5968,91876
136.7968,91876
136.9968,91876
137.1968,91876
137.3968,91876
137.5968,91876
137.7968,91876
137.9968,91876
138.1968,91876
138.3968,91876
138.5968,91876
138.7968,91876
138.9968,91876
139.1968,91876
139.3968,91876
139.5968,91876
139.7968,91876
139.9968,91876
140.1968,91876
140.3968,91876
140.5968,91876
140.7968,91876
140.9968,91876
141.1968,91876
141.3968,91876
141.5968,91876
141.7968,91876
141.9968,91876
142.1968,91876
142.3968,91876
142.5968,91876
142.7968,91876
142.9968,91876
143.1968,91876
143.3968,91876
143.5968,91876
143.7968,91876
143.9968,91876
144.1968,91876
144.3968,91876
144.5968,91876
144.7968,91876
144.9968,91876
145.1968,91876
145.3968,91876
145.5968,91876
145.7968,91876
145.9968,91876
146.1968,91876
146.3968,91876
146.5968,91876
146.7968,91876
146.9968,91876
147.1968,91876
147.3968,91876
147.5968,91876
147.7968,91876
147.9968,91876
148.1968,91876
148.3968,91876
148.5968,91876
148.7968,91876
148.9968,91876
149.1968,91876
149.3968,91876
149.5968,91876
149.7968,91876
149.9968,91876
150.1968,91876
150.3968,91876
150.5968,91876
150.7968,91876
150.9968,91876
151.1968,91876
151.3968,91876
151.5968,91876
151.7968,91876
151.9968,91876
152.1968,91876
152.3968,91876
152.5968,91876
152.7968,91876
152.9968,91876
153.1968,91876
153.3968,91876
153.5968,91876
153.7968,91876
153.9968,91876
154.1968,91876
154.3968,91876
154.5968,91876
154.7968,91876
154.9968,91876
155.1968,91876
155.3968,91876
155.5968,91876
155.7968,91876
155.9968,91876
156.1968,91876
156.3968,91876
156.5968,91876
156.7968,91876
156.9968,91876
157.1968,91876
157.3968,91876
157.5968,91876
157.7968,91876
157.9968,91876
158.1968,91876
158.3968,91876
158.5968,91876
158.7968,91876
158.9968,91876
159.1968,91876
159.3968,91876
159.5968,91876
159.7968,91876
159.9968,91876
160.1968,91876
160.3968,91876
160.5968,91876
160.7968,91876
160.9968,91876
161.1968,91876
161.3968,91876
161.5968,91876
161.7968,91876
161.9968,91876
162.1968,91876
162.3968,91876
162.5968,91876
162.7968,91876
162.9968,91876
163.1968,91876
163.3968,91876
163.5968,91876
163.7968,91876
163.9968,91876
164.1968,91876
164.3968,91876
164.5968,91876
164.7968,91876
164.9968,91876
165.1968,91876
165.3968,91876
165.5968,91876
165.7968,91876
165.9968,91876
166.1968,91876
166.3968,91876
166.5968,91876
166.7968,91876
166.9968,91876
167.1968,91876
167.3968,91876
167.5968,91876
167.7968,91876
167.9968,91876
168.1968,91876
168.3968,91876
168.5968,91876
168.7968,91876
168.9968,91876
169.1968,91876
169.3968,91876
169.5968,91876
169.7968,91876
169.9968,91876
170.1968,91876
170.3968,91876
170.5968,91876
170.7968,91876
170.9968,91876
171.1968,91876
171.3968,91876
171.5968,91876
171.7968,91876
171.9968,91876
172.1968,91876
172.3968,91876
172.5968,91876
172.7968,91876
172.9968,91876
173.1968,91876
173.3968,91876
173.5968,91876
173.7968,91876
173.9968,91876
174.1968,91876
174.3968,91876
174.5968,91876
174.7968,91876
174.9968,91876
175.1968,91876
175.3968,91876
175.5968,91876
175.7968,91876
175.9968,91876
176.1968,91876
176.3968,91876
176.5968,91876
176.7968,91876
176.9968,91876
177.1968,91876
177.3968,91876
177.5968,91876
177.7968,91876
177.9968,91876
178.1968,91876
178.3968,91876
178.5968,91876
178.7968,91876
178.9968,91876
179.1968,91876
179.3968,91876
179.5968,91876
179.7968,91876
179.9968,91876
180.1968,91876
180.3968,91876
180.5968,91876
180.7968,91876
180.9968,91876
181.1968,91876
181.3968,91876
181.5968,91876
181.7968,91876
181.9968,91876
182.1968,91876
182.3968,91876
182.5968,91876
182.7968,91876
182.9968,91876
183.1968,91876
183.3968,91876
183.5968,91876
183.7968,91876
183.9968,91876
184.1968,91876
184.3968,91876
184.5968,91876
184.7968,91876
184.9968,91876
185.1968,91876
185.3968,91876
185.5968,91876
185.7968,91876
185.9968,91876
186.1968,91876
186.3968,91876
186.5968,91876
186.7968,91876
186.9968,91876
187.1968,91876
187.3968,91876
187.5968,91876
187.7968,91876
187.9968,91876
188.1968,91876
188.3968,91876
188.5968,91876
188.7968,91876
188.9968,91876
189.1968,91876
189.3968,91876
189.5968,91876
189.7968,91876
189.9968,91876
190.1968,91876
190.3968,91876
190.5968,91876
190.7968,91876
190.9968,91876
191.1968,91876
191.3968,91876
191.5958,91876
191.7968,91876
191.9968,91876
192.1958,91876
192.3958,91876
192.5958,91876
192.7958,91876
192.9968,91876
193.1968,91876
193.3968,91876
193.5968,91876
193.7968,91876
193.9968,91876
194.1968,91876
194.3958,91876
194.5968,91876
194.7968,91876
194.9968,91876
195.1968,91876
195.3958,91876
195.5958,91876
195.7958,91876
195.9968,91876
196.1968,91876
196.3958,91876
196.5958,91876
196.7968,91876
196.9958,91876
197.1968,91876
197.3958,91876
197.5968,91876
197.7958,91876
197.9958,91876
198.1958,91876
198.3958,91876
198.5958,91876
198.7958,91876
198.9968,91876
199.1968,91876
199.3958,91876
199.5958,91876
199.7958,91876
199.9958,91876
200.1968,91876
200.3958,91876
200.5958,91876
200.7968,91876
200.9958,91876
201.1958,91876
201.3958,91876
201.5958,91876
201.7958,91876
201.9958,91876
202.1958,91876
202.3968,91876
202.5958,91876
202.7958,91876
202.9958,91876
203.1958,91876
203.3958,91876
203.5958,91876
203.7958,91876
203.9958,91876
204.1958,91876
204.3958,91876
204.5958,91876
204.7958,91876
204.9958,91876
205.1958,91876
205.3958,91876
205.5958,91876
205.7958,91876
205.9958,91876
206.1958,91876
206.3958,91876
206.5958,91876
206.7958,91876
206.9958,91876
207.1958,91876
207.3958,91876
207.5958,91876
207.7958,91876
207.9958,91876
208.1958,91876
208.3958,91876
208.5958,91876
208.7958,91876
208.9958,91876
209.1958,91876
209.3958,91876
209.5958,91876
209.7958,91876
209.9958,91876
210.1958,91876
210.3958,91876
210.5958,91876
210.7958,91876
210.9958,91876
211.1958,91876
211.3958,91876
211.5958,91876
211.7958,91876
211.9958,91876
212.1958,91876
212.3958,91876
212.5958,91876
212.7958,91876
212.9958,91876
213.1958,91876
213.3958,91876
213.5958,91876
213.7958,91876
213.9958,91876
214.1958,91876
214.3958,91876
214.5958,91876
214.7958,91876
214.9958,91876
215.1958,91876
215.3958,91876
215.5958,91876
215.7958,91876
215.9958,91876
216.1958,91876
216.3958,91876
216.5958,91876
216.7958,91876
216.9958,91876
217.1958,91876
217.3958,91876
217.5958,91876
217.7958,91876
217.9958,91876
218.1958,91876
218.3958,91876
218.5958,91876
218.7958,91876
218.9958,91876
219.1958,91876
219.3958,91876
219.5958,91876
219.7958,91876
219.9958,91876
220.1958,91876
220.3958,91876
220.5958,91876
220.7958,91876
220.9958,91876
221.1958,91876
221.3958,91876
221.5958,91876
221.7958,91876
221.9958,91876
222.1958,91876
222.3958,91876
222.5958,91876
222.7958,91876
222.9958,91876
223.1958,91876
223.3958,91876
223.5958,91876
223.7958,91876
223.9958,91876
224.1958,91876
224.3958,91876
224.5958,91876
224.7958,91876
224.9958,91876
225.1958,91876
225.3958,91876
225.5958,91876
225.7958,91876
225.9958,91876
226.1958,91876
226.3958,91876
226.5958,91876
226.7958,91876
226.9958,91876
227.1958,91876
227.3958,91876
227.5958,91876
227.7958,91876
227.9958,91876
228.1958,91876
228.3958,91876
228.5958,91876
228.7958,91876
228.9958,91876
229.1958,91876
229.3958,91876
229.5958,91876
229.7958,91876
229.9958,91876
230.1958,91876
230.3958,91876
230.5958,91876
230.7958,91876
230.9958,91876
231.1958,91876
231.3958,91876
231.5958,91876
231.7958,91876
231.9958,91876
232.1958,91876
232.3958,91876
232.5958,91876
232.7958,91876
232.9958,91876
233.1958,91876
233.3958,91876
233.5958,91876
233.7958,91876
233.9958,91876
234.1958,91876
234.3958,91876
234.5958,91876
234.7958,91876
234.9958,91876
235.1958,91876
235.3958,91876
235.5958,91876
235.7958,91876
235.9958,91876
236.1958,91876
236.3958,91876
236.5958,91876
236.7958,91876
236.9958,91876
237.1958,91876
237.3958,91876
237.5958,91876
237.7958,91876
237.9958,91876
238.1958,91876
238.3958,91876
238.5958,91876
238.7958,91876
238.9958,91876
239.1958,91876
239.3958,91876
239.5958,91876
239.7958,91876
239.9958,91876
240.1958,91876
240.3958,91876
240.5958,91876
240.7958,91876
240.9958,91876
241.1958,91876
241.3958,91876
241.5958,91876
241.7958,91876
241.9958,91876
242.1958,91876
242.3958,91876
242.5958,91876
242.7958,91876
242.9958,91876
243.1958,91876
243.3958,91876
243.5958,91876
243.7958,91876
243.9958,91876
244.1958,91876
244.3958,91876
244.5958,91876
244.7958,91876
244.9958,91876
245.1958,91876
245.3958,91876
245.5958,91876
245.7958,91876
245.9958,91876
246.1958,91876
246.3958,91876
246.5958,91876
246.7958,91876
246.9958,91876
247.1958,91876
247.3958,91876
247.5958,91876
247.7958,91876
247.9958,91876
248.1958,91876
248.3958,91876
248.5958,91876
248.7958,91876
248.9958,91876
249.1958,91876
249.3958,91876
249.5958,91876
249.7958,91876
249.9958,91876
250.1958,91876
250.3958,91876
250.5958,91876
250.7958,91876
250.9958,91876
251.1958,91876
251.3958,91876
251.5958,91876
251.7958,91876
251.9958,91876
252.1958,91876
252.3958,91876
252.5958,91876
252.7958,91876
252.9958,91876
253.1958,91876
253.3958,91876
253.5948,91876
253.7948,91876
253.9948,91876
254.1948,91876
254.3958,91876
254.5958,91876
254.7958,91876
254.9958,91876
255.1958,91876
255.3948,91876
255.5948,91876
255.7948,91876
255.9948,91876
256.1948,91876
256.3948,91876
256.5948,91876
256.7948,91876
256.9948,91876
257.1948,91876
257.3958,91876
257.5958,91876
257.7948,91876
257.9948,91876
258.1948,91876
258.3948,91876
258.5948,91876
258.7948,91876
258.9948,91876
259.1948,91876
259.3948,91876
259.5948,91876
259.7948,91876
259.9948,91876
260.1948,91876
260.3948,91876
260.5958,91876
260.7948,91876
260.9948,91876
261.1948,91876
261.3948,91876
261.5948,91876
261.7948,91876
261.9948,91876
262.1948,91876
262.3948,91876
262.5948,91876
262.7948,91876
262.9948,91876
263.1948,91876
263.3948,91876
263.5958,91876
263.7948,91876
263.9948,91876
264.1948,91876
264.3948,91876
264.5948,91876
264.7948,91876
264.9948,91876
265.1948,91876
265.3948,91876
265.5948,91876
265.7948,91876
265.9948,91876
266.1948,91876
266.3948,91876
266.5948,91876
266.7948,91876
266.9948,91876
267.1948,91876
267.3948,91876
267.5948,91876
267.7948,91876
267.9948,91876
268.1948,91876
268.3948,91876
268.5948,91876
268.7948,91876
268.9948,91876
269.1948,91876
269.3948,91876
269.5948,91876
269.7948,91876
269.9948,91876
270.1948,91876
270.3948,91876
270.5948,91876
270.7948,91876
270.9948,91876
271.1948,91876
271.3948,91876
271.5948,91876
271.7948,91876
271.9948,91876
272.1948,91876
272.3948,91876
272.5948,91876
272.7948,91876
272.9948,91876
273.1948,91876
273.3948,91876
273.5948,91876
273.7948,91876
273.9948,91876
274.1948,91876
274.3948,91876
274.5948,91876
274.7948,91876
274.9948,91876
275.1948,91876
275.3948,91876
275.5948,91876
275.7948,91876
275.9948,91876
276.1948,91876
276.3948,91876
276.5948,91876
276.7948,91876
276.9948,91876
277.1948,91876
277.3948,91876
277.5948,91876
277.7948,91876
277.9948,91876
278.1948,91876
278.3948,91876
278.5948,91876
278.7948,91876
278.9948,91876
279.1948,91876
279.3948,91876
279.5948,91876
279.7948,91876
279.9948,91876
280.1948,91876
280.3948,91876
280.5948,91876
280.7948,91876
280.9948,91876
281.1948,91876
281.3948,91876
281.5948,91876
281.7948,91876
281.9948,91876
282.1948,91876
282.3948,91876
282.5948,91876
282.7948,91876
282.9948,91876
283.1948,91876
283.3948,91876
283.5948,91876
283.7948,91876
283.9948,91876
284.1948,91876
284.3948,91876
284.5948,91876
284.7948,91876
284.9948,91876
285.1948,91876
285.3948,91876
285.5948,91876
285.7948,91876
285.9948,91876
286.1948,91876
286.3948,91876
286.5948,91876
286.7948,91876
286.9948,91876
287.1948,91876
287.3948,91876
287.5948,91876
287.7948,91876
287.9948,91876
288.1948,91876
288.3948,91876
288.5948,91876
288.7948,91876
288.9948,91876
289.1948,91876
289.3948,91876
289.5948,91876
289.7948,91876
289.9948,91876
290.1948,91876
290.3948,91876
290.5948,91876
290.7948,91876
290.9948,91876
291.1948,91876
291.3948,91876
291.5948,91876
291.7948,91876
291.9948,91876
292.1948,91876
292.3948,91876
292.5948,91876
292.7948,91876
292.9948,91876
293.1948,91876
293.3948,91876
293.5948,91876
293.7948,91876
293.9948,91876
294.1948,91876
294.3948,91876
294.5948,91876
294.7948,91876
294.9948,91876
295.1948,91876
295.3948,91876
295.5948,91876
295.7948,91876
295.9948,91876
296.1948,91876
296.3948,91876
296.5948,91876
296.7948,91876
296.9948,91876
297.1948,91876
297.3948,91876
297.5948,91876
297.7948,91876
297.9948,91876
298.1948,91876
298.3948,91876
298.5948,91876
298.7948,91876
298.9948,91876
299.1948,91876
299.3948,91876
299.5948,91876
299.7948,91876
299.9948,91876
300.1948,91876
300.3948,91876
300.5948,91876
300.7948,91876
300.9948,91876
301.1948,91876
301.3948,91876
301.5948,91876
301.7948,91876
301.9948,91876
302.1948,91876
302.3948,91876
302.5948,91876
302.7948,91876
302.9948,91876
303.1948,91876
303.3948,91876
303.5948,91876
303.7948,91876
303.9948,91876
304.1948,91876
304.3948,91876
304.5948,91876
304.7948,91876
304.9948,91876
305.1948,91876
305.3948,91876
305.5948,91876
305.7948,91876
305.9948,91876
306.1948,91876
306.3948,91876
306.5948,91876
306.7948,91876
306.9948,91876
307.1948,91876
307.3948,91876
307.5948,91876
307.7948,91876
307.9948,91876
308.1948,91876
308.3948,91876
308.5948,91876
308.7948,91876
308.9948,91876
309.1948,91876
309.3948,91876
309.5948,91876
309.7948,91876
309.9948,91876
310.1948,91876
310.3948,91876
310.5948,91876
310.7948,91876
310.9948,91876
311.1948,91876
311.3948,91876
311.5948,91876
311.7948,91876
311.9948,91876
312.1948,91876
312.3948,91876
312.5948,91876
312.7948,91876
312.9948,91876
313.1948,91876
313.3948,91876
313.5948,91876
313.7948,91876
313.9948,91876
314.1948,91876
314.3948,91876
314.5948,91876
314.7948,91876
314.9948,91876
315.1948,91876
315.3948,91876
315.5948,91876
315.7948,91876
315.9948,91876
316.1948,91876
316.3948,91876
316.5948,91876
316.7948,91876
316.9948,91876
317.1948,91876
317.3948,91876
317.5948,91876
317.7948,91876
317.9938,91876
318.1948,91876
318.3938,91876
318.5938,91876
318.7948,91876
318.9938,91876
319.1948,91876
319.3948,91876
319.5938,91876
319.7938,91876
319.9938,91876
320.1938,91876
320.3938,91876
320.5938,91876
320.7938,91876
320.9938,91876
321.1938,91876
321.3938,91876
321.5938,91876
321.7948,91876
321.9938,91876
322.1948,91876
322.3948,91876
322.5948,91876
322.7938,91876
322.9938,91876
323.1938,91876
323.3938,91876
323.5938,91876
323.7938,91876
323.9938,91876
324.1938,91876
324.3938,91876
324.5938,91876
324.7948,91876
324.9938,91876
325.1948,91876
325.3948,91876
325.5948,91876
325.7938,91876
325.9938,91876
326.1938,91876
326.3938,91876
326.5938,91876
326.7938,91876
326.9938,91876
327.1938,91876
327.3938,91876
327.5938,91876
327.7938,91876
327.9938,91876
328.1938,91876
328.3938,91876
328.5948,91876
328.7938,91876
328.9938,91876
329.1938,91876
329.3938,91876
329.5938,91876
329.7948,91876
329.9938,91876
330.1938,91876
330.3938,91876
330.5938,91876
330.7938,91876
330.9938,91876
331.1938,91876
331.3938,91876
331.5938,91876
331.7938,91876
331.9938,91876
332.1938,91876
332.3938,91876
332.5938,91876
332.7938,91876
332.9938,91876
333.1938,91876
333.3938,91876
333.5938,91876
333.7938,91876
333.9938,91876
334.1938,91876
334.3938,91876
334.5938,91876
334.7938,91876
334.9938,91876
335.1938,91876
335.3938,91876
335.5938,91876
335.7938,91876
335.9938,91876
336.1938,91876
336.3938,91876
336.5938,91876
336.7938,91876
336.9938,91876
337.1938,91876
337.3938,91876
337.5938,91876
337.7938,91876
337.9938,91876
338.1938,91876
338.3938,91876
338.5938,91876
338.7938,91876
338.9938,91876
339.1938,91876
339.3938,91876
339.5938,91876
339.7938,91876
339.9938,91876
340.1938,91876
340.3938,91876
340.5938,91876
340.7938,91876
340.9938,91876
341.1938,91876
341.3938,91876
341.5938,91876
341.7938,91876
341.9938,91876
342.1938,91876
342.3938,91876
342.5938,91876
342.7938,91876
342.9938,91876
343.1938,91876
343.3938,91876
343.5938,91876
343.7938,91876
343.9938,91876
344.1938,91876
344.3938,91876
344.5938,91876
344.7938,91876
344.9938,91876
345.1938,91876
345.3938,91876
345.5938,91876
345.7938,91876
345.9938,91876
346.1938,91876
346.3938,91876
346.5938,91876
346.7938,91876
346.9938,91876
347.1938,91876
347.3938,91876
347.5938,91876
347.7938,91876
347.9938,91876
348.1938,91876
348.3938,91876
348.5938,91876
348.7938,91876
348.9938,91876
349.1938,91876
