time,GRAAccel
15.07184,0
15.09184,0
15.11184,0
15.13184,0
15.15184,0
15.17184,0
15.19184,0
15.21184,0
15.23184,0
15.25184,0
15.27184,0
15.29184,0
15.31184,0
15.33184,0
15.35184,0
15.37184,0
15.39184,0
15.41184,0
15.43184,0
15.45184,0
15.47184,0
15.49184,0
15.51184,0
15.53184,0
15.55184,0
15.57184,0
15.59184,0
15.61184,0
15.63184,0
15.65184,0
15.67184,0
15.69184,0
15.71184,0
15.73184,0
15.75184,0
15.77184,0
15.79184,0
15.81184,0
15.83184,0
15.85184,0
15.87184,0
15.89184,0
15.91184,0
15.93184,0
15.95184,0
15.97184,0
15.99184,0
16.01184,0
16.03184,0
16.05184,0
16.07184,0
16.09184,0
16.11184,0
16.13184,0
16.15184,0
16.17184,0
16.19184,0
16.21184,0
16.23184,0
16.25184,0
16.27184,0
16.29184,0
16.31184,0
16.33184,0
16.35084,0
16.37084,0
16.39084,0
16.41084,0
16.43084,0
16.45084,0
16.47084,0
16.49084,0
16.51084,0
16.53084,0
16.55084,0
16.57084,0
16.59084,0
16.61084,0
16.63084,0
16.65084,0
16.67084,0
16.69084,0
16.71084,0
16.73084,0
16.75084,0
16.77084,0
16.79084,0
16.81084,0
16.83084,0
16.85084,0
16.87084,0
16.89084,0
16.91084,0
16.93084,0
16.95084,0
16.97084,0
16.99084,0
17.01084,0
17.03084,0
17.05084,0
17.07084,0
17.09084,0
17.11084,0
17.13084,0
17.15084,0
17.17084,0
17.19084,0
17.21084,0
17.23084,0
17.25084,0
17.27084,0
17.29084,0
17.31084,0
17.33084,0
17.35084,0
17.37084,0
17.39084,0
17.41084,0
17.43084,0
17.45084,0
17.47084,0
17.49084,0
17.51084,0
17.53084,0
17.55084,0
17.57084,0
17.59084,0
17.61084,0
17.63084,0
17.65084,0
17.67084,0
17.69084,0
17.71084,0
17.73084,0
17.75084,0
17.77084,0
17.79084,0
17.81084,0
17.83084,0
17.85084,0
17.86984,0
17.88984,0
17.90984,0
17.92984,0
17.94984,0
17.97084,0
17.98984,0
18.00984,0
18.02984,0
18.04984,0
18.07084,0
18.08984,0
18.10984,0
18.12984,0
18.14984,0
18.16984,0
18.18984,0
18.20984,0
18.22984,0
18.24984,0
18.26984,0
18.28984,0
18.30984,0
18.32984,0
18.34984,0
18.36984,0
18.38984,0
18.40984,0
18.42984,0
18.44984,0
18.46984,0
18.48984,0
18.50984,0
18.52984,0
18.54984,0
18.56984,0
18.58984,0
18.60984,0
18.62984,0
18.64984,0
18.66984,0
18.68984,0
18.70984,0
18.72984,0
18.74984,0
18.76984,0
18.78984,0
18.80984,0
18.82984,0
18.84984,0
18.86984,0
18.88984,0
18.90984,0
18.92984,0
18.94984,0
18.96984,0
18.98984,0
19.00984,0
19.02984,0
19.04984,0
19.06984,0
19.08984,0
19.10984,0
19.12984,0
19.14984,0
19.16984,0
19.18984,0
19.20984,0
19.22984,0
19.24984,0
19.26984,0
19.28984,0
19.30984,0
19.32984,0
19.34984,0
19.36884,0
19.38984,0
19.40884,0
19.42884,0
19.44884,0
19.46884,0
19.48884,0
19.50884,0
19.52884,0
19.54884,0
19.56884,0
19.58884,0
19.60884,0
19.62884,0
19.64884,0
19.66884,0
19.68884,0
19.70884,0
19.72884,0
19.74884,0
19.76884,0
19.78884,0
19.80884,0
19.82884,0
19.84884,0
19.86884,0
19.88884,0
19.90884,0
19.92884,0
19.94884,0
19.96884,0
19.98884,0
20.00884,0
20.02884,0
20.04884,0
20.06884,0
20.08884,0
20.10884,0
20.12884,0
20.14884,0
20.16884,0
20.18884,0
20.20884,0
20.22884,0
20.24884,0
20.26884,0
20.28884,0
20.30884,0
20.32884,0
20.34884,0
20.36884,0
20.38884,0
20.40884,0
20.42884,0
20.44884,0
20.46884,0
20.48884,0
20.50884,0
20.52884,0
20.54884,0
20.56884,0
20.58884,0
20.60884,0
20.62884,0
20.64884,0
20.66884,0
20.68884,0
20.70884,0
20.72884,0
20.74884,0
20.76884,0
20.78884,0
20.80884,0
20.82884,0
20.84884,0
20.86884,0
20.88784,0
20.90784,0
20.92884,0
20.94784,0
20.96784,0
20.98784,0
21.00784,0
21.02784,0
21.04784,0
21.06784,0
21.08784,0
21.10784,0
21.12784,0
21.14784,0
21.16784,0
21.18784,0
21.20784,0
21.22784,0
21.24784,0
21.26784,0
21.28784,0
21.30784,0
21.32784,0
21.34784,0
21.36784,0
21.38784,0
21.40784,0
21.42784,0
21.44784,0
21.46784,0
21.48784,0
21.50784,0
21.52784,0
21.54784,0
21.56784,0
21.58784,0
21.60784,0
21.62784,0
21.64784,0
21.66784,0
21.68784,0
21.70784,0
21.72784,0
21.74784,0
21.76784,0
21.78784,0
21.80784,0
21.82784,0
21.84784,0
21.86784,0
21.88784,0
21.90784,0
21.92784,0
21.94784,0
21.96784,0
21.98784,0
22.00784,0
22.02784,0
22.04784,0
22.06784,0
22.08784,0
22.10784,0
22.12784,0
22.14784,0
22.16784,0
22.18784,0
22.20784,0
22.22784,0
22.24784,0
22.26784,0
22.28784,0
22.30784,0
22.32784,0
22.34784,0
22.36784,0
22.38784,0
22.40784,0
22.42784,0
22.44684,0
22.46684,0
22.48684,0
22.50684,0
22.52684,0
22.54684,0
22.56684,0
22.58684,0
22.60684,0
22.62684,0
22.64684,0
22.66684,0
22.68684,0
22.70684,0
22.72684,0
22.74684,0
22.76684,0
22.78684,0
22.80684,0
22.82684,0
22.84684,0
22.86684,0
22.88684,0
22.90684,0
22.92684,0
22.94684,0
22.96684,0
22.98684,0
23.00684,0
23.02684,0
23.04684,0
23.06684,0
23.08684,0
23.10684,0
23.12684,0
23.14684,0
23.16684,0
23.18684,0
23.20684,0
23.22684,0
23.24684,0
23.26684,0
23.28684,0
23.30684,0
23.32684,0
23.34684,0
23.36684,0
23.38684,0
23.40684,0
23.42684,0
23.44684,0
23.46684,0
23.48684,0
23.50684,0
23.52684,0
23.54684,0
23.56684,0
23.58684,0
23.60684,0
23.62684,0
23.64684,0
23.66684,0
23.68684,0
23.70684,0
23.72684,0
23.74684,0
23.76684,0
23.78684,0
23.80684,0
23.82684,0
23.84684,0
23.86684,0
23.88684,0
23.90684,0
23.92684,0
23.94684,0
23.96584,0
23.98684,0
24.00584,0
24.02584,0
24.04584,0
24.06584,0
24.08584,0
24.10584,0
24.12584,0
24.14584,0
24.16584,0
24.18584,0
24.20584,0
24.22584,0
24.24584,0
24.26584,0
24.28584,0
24.30584,0
24.32584,0
24.34584,0
24.36584,0
24.38584,0
24.40584,0
24.42584,0
24.44584,0
24.46584,0
24.48584,0
24.50584,0
24.52584,0
24.54584,0
24.56584,0
24.58584,0
24.60584,0
24.62584,0
24.64584,0
24.66584,0
24.68584,0
24.70584,0
24.72584,0
24.74584,0
24.76584,0
24.78584,0
24.80584,0
24.82584,0
24.84584,0
24.86584,0
24.88584,0
24.90584,0
24.92584,0
24.94584,0
24.96584,0
24.98584,0
25.00584,0
25.02584,0
25.04584,0
25.06584,0
25.08584,0
25.10584,0
25.12584,0
25.14584,0
25.16584,0
25.18584,0
25.20584,0
25.22584,0
25.24584,0
25.26584,0
25.28584,0
25.30584,0
25.32584,0
25.34584,0
25.36584,0
25.38484,0
25.40584,0
25.42584,0
25.44584,0
25.46584,0
25.48584,0
25.50584,0
25.52584,0
25.54584,0
25.56484,0
25.58484,0
25.60484,0
25.62484,0
25.64484,0
25.66484,0
25.68484,0
25.70484,0
25.72484,0
25.74484,0
25.76484,0
25.78484,0
25.80484,0
25.82484,0
25.84484,0
25.86484,0
25.88484,0
25.90484,0
25.92484,0
25.94484,0
25.96484,0
25.98484,0
26.00484,0
26.02484,0
26.04484,0
26.06484,0
26.08484,0
26.10484,0
26.12484,0
26.14484,0
26.16484,0
26.18484,0
26.20484,0
26.22484,0
26.24484,0
26.26484,0
26.28484,0
26.30484,0
26.32484,0
26.34484,0
26.36484,0
26.38484,0
26.40484,0
26.42484,0
26.44484,0
26.46484,0
26.48484,0
26.50484,0
26.52484,0
26.54484,0
26.56484,0
26.58484,0
26.60484,0
26.62484,0
26.64484,0
26.66484,0
26.68484,0
26.70484,0
26.72484,0
26.74484,0
26.76484,0
26.78484,0
26.80484,0
26.82484,0
26.84384,0
26.86384,0
26.88384,0
26.90384,0
26.92384,0
26.94384,0
26.96384,0
26.98384,0
27.00384,0
27.02384,0
27.04384,0
27.06384,0
27.08384,0
27.10384,0
27.12384,0
27.14384,0
27.16384,0
27.18384,0
27.20384,0
27.22384,0
27.24384,0
27.26384,0
27.28384,0
27.30384,0
27.32384,0
27.34384,0
27.36384,0
27.38384,0
27.40384,0
27.42384,0
27.44384,0
27.46384,0
27.48384,0
27.50384,0
27.52384,0
27.54384,0
27.56384,0
27.58384,0
27.60384,0
27.62384,0
27.64384,0
27.66384,0
27.68384,0
27.70384,0
27.72384,0
27.74384,0
27.76384,0
27.78384,0
27.80384,0
27.82384,0
27.84384,0
27.86384,0
27.88384,0
27.90384,0
27.92384,0
27.94384,0
27.96384,0
27.98384,0
28.00384,0
28.02384,0
28.04384,0
28.06384,0
28.08384,0
28.10384,0
28.12384,0
28.14384,0
28.16384,0
28.18384,0
28.20384,0
28.22384,0
28.24384,0
28.26384,0
28.28384,0
28.30384,0
28.32384,0
28.34284,0
28.36284,0
28.38284,0
28.40284,0
28.42284,0
28.44284,0
28.46284,0
28.48284,0
28.50284,0
28.52284,0
28.54284,0
28.56284,0
28.58284,0
28.60384,0
28.62284,0
28.64284,0
28.66284,0
28.68284,0
28.70284,0
28.72284,0
28.74284,0
28.76284,0
28.78284,0
28.80284,0
28.82284,0
28.84284,0
28.86284,0
28.88284,0
28.90284,0
28.92284,0
28.94284,0
28.96284,0
28.98284,0
29.00284,0
29.02284,0
29.04284,0
29.06284,0
29.08284,0
29.10284,0
29.12284,0
29.14284,0
29.16284,0
29.18284,0
29.20284,0
29.22284,0
29.24284,0
29.26284,0
29.28284,0
29.30284,0
29.32284,0
29.34284,0
29.36284,0
29.38284,0
29.40284,0
29.42284,0
29.44284,0
29.46284,0
29.48284,0
29.50284,0
29.52284,0
29.54284,0
29.56284,0
29.58284,0
29.60284,0
29.62284,0
29.64284,0
29.66284,0
29.68284,0
29.70284,0
29.72284,0
29.74284,0
29.76284,0
29.78284,0
29.80284,0
29.82284,0
29.84184,0
29.86184,0
29.88184,0
29.90184,0
29.92184,0
29.94184,0
29.96184,0
29.98184,0
30.00184,0
30.02184,0
30.04184,0
30.06184,0
30.08184,0
30.10184,0
30.12184,0
30.14184,0
30.16184,0
30.18184,0
30.20184,0
30.22184,0
30.24184,0
30.26184,0
30.28184,0
30.30184,0
30.32184,0
30.34184,0
30.36184,0
30.38184,0
30.40184,0
30.42184,0
30.44184,0
30.46184,0
30.48184,0
30.50184,0
30.52184,0
30.54184,0
30.56184,0
30.58184,0
30.60184,0
30.62184,0
30.64184,0
30.66184,0
30.68184,0
30.70184,0
30.72184,0
30.74184,0
30.76184,0
30.78184,0
30.80184,0
30.82184,0
30.84184,0
30.86184,0
30.88184,0
30.90184,0
30.92184,0
30.94184,0
30.96184,0
30.98184,0
31.00184,0
31.02184,0
31.04184,0
31.06184,0
31.08184,0
31.10184,0
31.12184,0
31.14184,0
31.16184,0
31.18184,0
31.20184,0
31.22184,0
31.24184,0
31.26184,0
31.28184,0
31.30184,0
31.32184,0
31.34084,0
31.36084,0
31.38084,0
31.40084,0
31.42084,0
31.44084,0
31.46084,0
31.48084,0
31.50084,0
31.52084,0
31.54084,0
31.56084,0
31.58084,0
31.60084,0
31.62084,0
31.64084,0
31.66084,0
31.68084,0
31.70084,0
31.72084,0
31.74084,0
31.76084,0
31.78084,0
31.80084,0
31.82084,0
31.84084,0
31.86084,0
31.88084,0
31.90084,0
31.92084,0
31.94084,0
31.96084,0
31.98084,0
32.00084,0
32.02084,0
32.04084,0
32.06084,0
32.08084,0
32.10085,0
32.12084,0
32.14084,0
32.16084,0
32.18084,0
32.20084,0
32.22084,0
32.24084,0
32.26085,0
32.28085,0
32.30084,0
32.32084,0
32.34084,0
32.36084,0
32.38084,0
32.40084,0
32.42085,0
32.44085,0
32.46084,0
32.48084,0
32.50084,0
32.52084,0
32.54084,0
32.56084,0
32.58084,0
32.60085,0
32.62084,0
32.64084,0
32.66084,0
32.68084,0
32.70084,0
32.72084,0
32.74084,0
32.76085,0
32.78085,0
32.80084,0
32.82084,0
32.83984,0
32.85984,0
32.87984,0
32.89985,0
32.91985,0
32.93984,0
32.95984,0
32.97984,0
32.99984,0
33.01984,0
33.03984,0
33.05984,0
33.07985,0
33.09984,0
33.11984,0
33.13984,0
33.15984,0
33.17984,0
33.19984,0
33.21984,0
33.23985,0
33.25984,0
33.27984,0
33.29984,0
33.31984,0
33.33984,0
33.35984,0
33.37984,0
33.39985,0
33.41985,0
33.43984,0
33.45984,0
33.47984,0
33.49984,0
33.51984,0
33.53984,0
33.55984,0
33.57985,0
33.59984,0
33.61984,0
33.63984,0
33.65984,0
33.67984,0
33.69984,0
33.71984,0
33.73985,0
33.75984,0
33.77984,0
33.79984,0
33.81984,0
33.83984,0
33.85984,0
33.87984,0
33.89985,0
33.91985,0
33.93984,0
33.95984,0
33.97984,0
33.99984,0
34.01984,0
34.03984,0
34.05984,0
34.07985,0
34.09984,0
34.11984,0
34.13984,0
34.15984,0
34.17984,0
34.19984,0
34.21984,0
34.23985,0
34.25984,0
34.27984,0
34.29984,0
34.31984,0
34.33984,0
34.35884,0
34.37885,0
34.39884,0
34.41884,0
34.43884,0
34.45884,0
34.47884,0
34.49884,0
34.51884,0
34.53885,0
34.55885,0
34.57884,0
34.59884,0
34.61884,0
34.63884,0
34.65884,0
34.67884,0
34.69884,0
34.71885,0
34.73985,0
34.75884,0
34.77884,0
34.79884,0
34.81884,0
34.83884,0
34.85884,0
34.87885,0
34.89884,0
34.91884,0
34.93884,0
34.95884,0
34.97884,0
34.99884,0
35.01884,0
35.03885,0
35.05885,0
35.07884,0
35.09884,0
35.11884,0
35.13884,0
35.15884,0
35.17884,0
35.19884,0
35.21885,0
35.23884,0
35.25884,0
35.27884,0
35.29884,0
35.31884,0
35.33884,0
35.35884,0
35.37885,0
35.39884,0
35.41884,0
35.43884,0
35.45884,0
35.47884,0
35.49884,0
35.51884,0
35.53885,0
35.55885,0
35.57884,0
35.59884,0
35.61884,0
35.63884,0
35.65884,0
35.67884,0
35.69884,0
35.71885,0
35.73884,0
35.75884,0
35.77884,0
35.79884,0
35.81884,0
35.83884,0
35.85785,0
35.87885,0
35.89884,0
35.91884,0
35.93784,0
35.95784,0
35.97884,0
35.99784,0
36.01785,0
36.03885,0
36.05885,0
36.07884,0
36.09784,0
36.11784,0
36.13884,0
36.15784,0
36.17785,0
36.19884,0
36.21885,0
36.23884,0
36.25884,0
36.27784,0
36.29884,0
36.31884,0
36.33784,0
36.35785,0
36.37784,0
36.39784,0
36.41784,0
36.43884,0
36.45784,0
36.47784,0
36.49784,0
36.51785,0
36.53785,0
36.55784,0
36.57784,0
36.59784,0
36.61784,0
36.63784,0
36.65784,0
36.67785,0
36.69785,0
36.71784,0
36.73784,0
36.75784,0
36.77784,0
36.79784,0
36.81784,0
36.83784,0
36.85785,0
36.87784,0
36.89784,0
36.91784,0
36.93784,0
36.95784,0
36.97784,0
36.99784,0
37.01785,0
37.03785,0
37.05784,0
37.07784,0
37.09784,0
37.11784,0
37.13784,0
37.15784,0
37.17785,0
37.19785,0
37.21784,0
37.23784,0
37.25784,0
37.27784,0
37.29784,0
37.31784,0
37.33685,0
37.35684,0
37.37684,0
37.39684,0
37.41684,0
37.43684,0
37.45684,0
37.47684,0
37.49685,0
37.51684,0
37.53684,0
37.55684,0
37.57684,0
37.59684,0
37.61684,0
37.63684,0
37.65685,0
37.67685,0
37.69684,0
37.71684,0
37.73684,0
37.75684,0
37.77684,0
37.79684,0
37.81684,0
37.83685,0
37.85684,0
37.87684,0
37.89684,0
37.91684,0
37.93684,0
37.95684,0
37.97684,0
37.99685,0
38.01684,0
38.03684,0
38.05684,0
38.07684,0
38.09684,0
38.11684,0
38.13684,0
38.15685,0
38.17685,0
38.19684,0
38.21684,0
38.23684,0
38.25684,0
38.27684,0
38.29684,0
38.31684,0
38.33685,0
38.35684,0
38.37684,0
38.39684,0
38.41684,0
38.43684,0
38.45684,0
38.47684,0
38.49685,0
38.51684,0
38.53684,0
38.55684,0
38.57684,0
38.59684,0
38.61684,0
38.63684,0
38.65685,0
38.67685,0
38.69684,0
38.71684,0
38.73684,0
38.75684,0
38.77684,0
38.79684,0
38.81684,0
38.83584,0
38.85584,0
38.87584,0
38.89584,0
38.91584,0
38.93584,0
38.95584,0
38.97585,0
38.99584,0
39.01584,0
39.03584,0
39.05584,0
39.07584,0
39.09584,0
39.11584,0
39.13585,0
39.15585,0
39.17584,0
39.19584,0
39.21584,0
39.23584,0
39.25584,0
39.27584,0
39.29585,0
39.31585,0
39.33584,0
39.35584,0
39.37584,0
39.39584,0
39.41584,0
39.43584,0
39.45584,0
39.47585,0
39.49584,0
39.51584,0
39.53584,0
39.55584,0
39.57584,0
39.59584,0
39.61584,0
39.63585,0
39.65585,0
39.67584,0
39.69584,0
39.71584,0
39.73584,0
39.75584,0
