time,SideAccl
12.17903,-0.0700000000000001
12.19903,-0.0700000000000001
12.21903,-0.0600000000000001
12.23903,-0.05
12.25903,-0.04
12.27903,-0.05
12.29903,-0.0600000000000001
12.31903,-0.05
12.33903,-0.05
12.35903,-0.05
12.37903,-0.0600000000000001
12.39903,-0.0600000000000001
12.41903,-0.0600000000000001
12.43903,-0.0600000000000001
12.45903,-0.05
12.47903,-0.05
12.49903,-0.05
12.51903,-0.05
12.53903,-0.05
12.55903,-0.0600000000000001
12.57903,-0.0600000000000001
12.59903,-0.0700000000000001
12.61903,-0.0700000000000001
12.63903,-0.0700000000000001
12.65903,-0.0700000000000001
12.67903,-0.0600000000000001
12.69903,-0.05
12.71903,-0.04
12.73903,-0.03
12.75903,-0.02
12.77903,-0.02
12.79903,-0.03
12.81903,-0.04
12.83903,-0.04
12.85903,-0.04
12.87903,-0.03
12.89903,-0.03
12.91903,-0.03
12.93903,-0.03
12.95903,-0.04
12.97903,-0.04
12.99903,-0.04
13.01903,-0.03
13.03903,-0.03
13.05903,-0.02
13.07903,-0.02
13.09903,-0.03
13.11903,-0.03
13.13903,-0.03
13.15903,-0.02
13.17903,-0.02
13.19903,-0.03
13.21903,-0.03
13.23903,-0.04
13.25903,-0.05
13.27903,-0.05
13.29903,-0.04
13.31903,-0.04
13.33903,-0.03
13.35903,-0.02
13.37903,-0.02
13.39903,-0.02
13.41903,-0.02
13.43903,-0.03
13.45903,-0.04
13.47903,-0.04
13.49903,-0.03
13.51903,-0.03
13.53903,-0.02
13.55903,-0.02
13.57903,-0.02
13.59903,-0.03
13.61903,-0.03
13.63903,-0.03
13.65903,-0.04
13.67903,-0.04
13.69903,-0.03
13.71903,-0.03
13.73903,-0.03
13.75903,-0.03
13.77903,-0.03
13.79903,-0.03
13.81903,-0.02
13.83903,-0.03
13.85903,-0.03
13.87903,-0.03
13.89903,-0.02
13.91903,-0.03
13.93903,-0.03
13.95903,-0.02
13.97903,-0.02
13.99903,-0.02
14.01903,-0.02
14.03903,-0.02
14.05903,-0.02
14.07903,-0.03
14.09903,-0.03
14.11903,-0.02
14.13903,-0.02
14.15903,-0.02
14.17903,-0.02
14.19903,-0.02
14.21903,-0.02
14.23903,-0.03
14.25903,-0.03
14.27903,-0.04
14.29903,-0.03
14.31903,-0.03
14.33903,-0.03
14.35903,-0.03
14.37903,-0.03
14.39903,-0.03
14.41903,-0.02
14.43903,-0.01
14.45903,-0.01
14.47903,-0.01
14.49903,-0.01
14.51903,-0.01
14.53903,-0.01
14.55903,-0.01
14.57903,-0.01
14.59903,0
14.61903,0
14.63903,0
14.65903,0
14.67903,0
14.69903,-0.01
14.71903,-0.01
14.73903,-0.01
14.75903,-0.01
14.77903,0
14.79903,0
14.81903,0
14.83903,0
14.85903,0
14.87903,0
14.89903,0
14.91903,0
14.93903,0
14.95903,0
14.97903,0
14.99903,0
15.01903,0
15.03903,0
15.05903,0
15.07903,0
15.09903,0
15.11903,0
15.13903,0
15.15903,0
15.17903,0
15.19903,0.01
15.21903,0.01
15.23903,0
15.25903,0
15.27903,0.01
15.29903,0
15.31903,0
15.33903,0
15.35903,0
15.37903,0
15.39903,0.01
15.41903,0.01
15.43903,0.02
15.45903,0.02
15.47903,0.02
15.49903,0.02
15.51903,0.02
15.53903,0.02
15.55903,0.02
15.57903,0.02
15.59903,0.03
15.61903,0.02
15.63903,0.02
15.65903,0.02
15.67903,0.02
15.69903,0.03
15.71903,0.03
15.73903,0.03
15.75903,0.04
15.77903,0.04
15.79903,0.05
15.81903,0.05
15.83903,0.04
15.85903,0.04
15.87903,0.04
15.89903,0.03
15.91903,0.02
15.93903,0.02
15.95903,0.03
15.97903,0.03
15.99903,0.04
16.01903,0.05
16.03903,0.0600000000000001
16.05903,0.0600000000000001
16.07903,0.0700000000000001
16.09903,0.0800000000000001
16.11903,0.0800000000000001
16.13903,0.0800000000000001
16.15903,0.0900000000000001
16.17903,0.0900000000000001
16.19903,0.0900000000000001
16.21903,0.1
16.23903,0.11
16.25903,0.11
16.27903,0.11
16.29903,0.11
16.31903,0.11
16.33903,0.1
16.35903,0.1
16.37903,0.1
16.39903,0.1
16.41903,0.11
16.43903,0.11
16.45903,0.11
16.47903,0.12
16.49903,0.12
16.51903,0.12
16.53903,0.13
16.55903,0.13
16.57903,0.13
16.59903,0.13
16.61903,0.12
16.63903,0.12
16.65903,0.12
16.67903,0.12
16.69903,0.12
16.71903,0.13
16.73903,0.14
16.75903,0.15
16.77903,0.15
16.79903,0.15
16.81903,0.14
16.83903,0.14
16.85903,0.13
16.87903,0.13
16.89903,0.13
16.91903,0.14
16.93903,0.14
16.95903,0.15
16.97903,0.15
16.99903,0.14
17.01903,0.13
17.03903,0.12
17.05903,0.12
17.07903,0.12
17.09903,0.12
17.11903,0.13
17.13903,0.13
17.15903,0.14
17.17903,0.14
17.19903,0.14
17.21903,0.13
17.23903,0.12
17.25903,0.11
17.27903,0.11
17.29903,0.11
17.31903,0.1
17.33903,0.1
17.35903,0.1
17.37903,0.11
17.39903,0.11
17.41903,0.12
17.43903,0.12
17.45903,0.13
17.47903,0.13
17.49903,0.13
17.51903,0.12
17.53903,0.11
17.55903,0.1
17.57903,0.1
17.59903,0.1
17.61903,0.1
17.63903,0.11
17.65903,0.11
17.67903,0.1
17.69903,0.0900000000000001
17.71903,0.0800000000000001
17.73903,0.0800000000000001
17.75903,0.0800000000000001
17.77903,0.0900000000000001
17.79903,0.0900000000000001
17.81903,0.0800000000000001
17.83903,0.0800000000000001
17.85903,0.0700000000000001
17.87903,0.0600000000000001
17.89903,0.0600000000000001
17.91903,0.05
17.94003,0.0600000000000001
17.95903,0.0600000000000001
17.97903,0.0700000000000001
17.99903,0.0800000000000001
18.01903,0.0700000000000001
18.03903,0.0700000000000001
18.05903,0.0600000000000001
18.07903,0.0600000000000001
18.09903,0.05
18.11903,0.04
18.13903,0.04
18.15903,0.05
18.17903,0.0600000000000001
18.19903,0.0700000000000001
18.21903,0.0700000000000001
18.23903,0.0700000000000001
18.25903,0.0700000000000001
18.27903,0.0600000000000001
18.29903,0.05
18.31903,0.04
18.33903,0.05
18.35903,0.05
18.37903,0.05
18.39903,0.05
18.41903,0.0600000000000001
18.43903,0.05
18.45903,0.05
18.47903,0.04
18.49903,0.03
18.51903,0.03
18.53903,0.04
18.55903,0.05
18.57903,0.05
18.59903,0.0600000000000001
18.61903,0.0600000000000001
18.63903,0.05
18.65903,0.04
18.67903,0.03
18.69903,0.03
18.71903,0.02
18.73903,0.01
18.75903,0
18.77903,0
18.79903,0
18.81903,0.01
18.83903,0.02
18.85903,0.02
18.87903,0.03
18.89903,0.02
18.91903,0.02
18.93903,0.01
18.95903,0.01
18.97903,0.01
18.99903,0.01
19.01903,0.03
19.03903,0.04
19.05903,0.05
19.07903,0.05
19.09903,0.04
19.11903,0.03
19.13903,0.02
19.15903,0
19.17903,0
19.19903,-0.01
19.21903,0
19.23903,0
19.25903,-0.01
19.27903,-0.02
19.29903,-0.01
19.31903,0
19.33903,0
19.35903,-0.01
19.37903,-0.01
19.39903,-0.02
19.41903,-0.02
19.43903,-0.03
19.45903,-0.04
19.47903,-0.04
19.49903,-0.04
19.51903,-0.04
19.53903,-0.04
19.55903,-0.04
19.57903,-0.05
19.59903,-0.05
19.61903,-0.05
19.63903,-0.0600000000000001
19.65903,-0.0700000000000001
19.67903,-0.0800000000000001
19.69903,-0.0700000000000001
19.71903,-0.0600000000000001
19.73903,-0.04
19.75903,-0.03
19.77903,-0.02
19.79903,-0.01
19.81903,-0.01
19.83903,-0.02
19.85903,-0.03
19.87903,-0.03
19.89903,-0.03
19.91903,-0.04
19.93903,-0.05
19.95903,-0.0600000000000001
19.97903,-0.0600000000000001
19.99903,-0.0600000000000001
20.01903,-0.05
20.03903,-0.05
20.05903,-0.05
20.07903,-0.05
20.09903,-0.04
20.11903,-0.04
20.13903,-0.04
20.15903,-0.05
20.17903,-0.0600000000000001
20.19903,-0.0700000000000001
20.21903,-0.0700000000000001
20.23903,-0.0700000000000001
20.25903,-0.0600000000000001
20.27903,-0.0600000000000001
20.29903,-0.0600000000000001
20.31903,-0.05
20.33903,-0.05
20.35903,-0.05
20.37903,-0.05
20.39903,-0.05
20.41903,-0.0600000000000001
20.43903,-0.0700000000000001
20.45903,-0.0900000000000001
20.47903,-0.1
20.49903,-0.1
20.51903,-0.0900000000000001
20.53903,-0.0800000000000001
20.55903,-0.0700000000000001
20.57903,-0.0600000000000001
20.59903,-0.0600000000000001
20.61903,-0.05
20.63903,-0.05
20.65903,-0.0600000000000001
20.67903,-0.0700000000000001
20.69903,-0.0800000000000001
20.71903,-0.0900000000000001
20.73903,-0.1
20.75903,-0.0900000000000001
20.77903,-0.0800000000000001
20.79903,-0.0700000000000001
20.81903,-0.0700000000000001
20.83903,-0.0700000000000001
20.85903,-0.0800000000000001
20.87903,-0.0800000000000001
20.89903,-0.0700000000000001
20.91903,-0.0700000000000001
20.93903,-0.0700000000000001
20.95903,-0.0600000000000001
20.97903,-0.0600000000000001
20.99903,-0.0600000000000001
21.01903,-0.0700000000000001
21.03903,-0.0700000000000001
21.05903,-0.0600000000000001
21.07903,-0.0600000000000001
21.09903,-0.0600000000000001
21.11903,-0.0600000000000001
21.13903,-0.0600000000000001
21.15903,-0.0600000000000001
21.17903,-0.0600000000000001
21.19903,-0.0600000000000001
21.21903,-0.0600000000000001
21.23903,-0.0600000000000001
21.25903,-0.05
21.27903,-0.0600000000000001
21.29903,-0.0600000000000001
21.31903,-0.0600000000000001
21.33903,-0.05
21.35903,-0.04
21.37903,-0.04
21.39903,-0.04
21.41903,-0.05
21.43903,-0.0600000000000001
21.45903,-0.0600000000000001
21.47903,-0.0600000000000001
21.49903,-0.0600000000000001
21.51903,-0.0600000000000001
21.53903,-0.05
21.55903,-0.04
21.57903,-0.03
21.59903,-0.02
21.61903,-0.02
21.63903,-0.03
21.65903,-0.03
21.67903,-0.02
21.69903,-0.02
21.71903,-0.02
21.73903,-0.02
21.75903,-0.02
21.77903,-0.02
21.79903,-0.02
21.81903,-0.02
21.83903,-0.01
21.85903,-0.02
21.87903,-0.02
21.89903,-0.02
21.91903,-0.02
21.93903,-0.02
21.95903,-0.01
21.97903,-0.01
21.99903,-0.01
22.01903,-0.01
22.03903,-0.01
22.05903,-0.01
22.07903,-0.01
22.09903,-0.02
22.11903,-0.02
22.13903,-0.02
22.15903,-0.01
22.17903,-0.01
22.19903,-0.01
22.21903,-0.02
22.23903,-0.02
22.25903,-0.03
22.27903,-0.03
22.29903,-0.03
22.31903,-0.02
22.33903,-0.02
22.35903,-0.02
22.37903,-0.01
22.39903,-0.01
22.41903,0
22.43903,0
22.45903,-0.01
22.47903,-0.01
22.49903,-0.01
22.51903,-0.01
22.53903,-0.02
22.55903,-0.01
22.57903,-0.01
22.59903,-0.01
22.61903,0
22.63903,0
22.65903,-0.01
22.67903,-0.01
22.69903,-0.01
22.71903,-0.01
22.73903,-0.01
22.75903,-0.01
22.77903,-0.01
22.79903,-0.01
22.81903,-0.01
22.83903,-0.01
22.85903,0
22.87903,0
22.89903,0
22.91903,0
22.93903,0
22.95903,0
22.97903,0
22.99903,0
23.01903,0
23.03903,0
23.05903,-0.01
23.07903,-0.01
23.09903,-0.01
23.11903,-0.01
23.13903,-0.01
23.15903,-0.01
23.17903,-0.01
23.19903,-0.01
23.21903,-0.01
23.23903,0
23.25903,0
23.27903,0
23.29903,0
23.31903,0
23.33903,0
23.35903,0
23.37903,0
23.39903,0
23.41903,0
23.43903,0.01
23.45903,0.01
23.47903,0.01
23.49903,0.01
23.51903,0
23.53903,0.01
23.55903,0.01
23.57903,0.01
23.59903,0
23.61903,0
23.63903,0
23.65903,0.01
23.67903,0.01
23.69903,0.02
23.71903,0.02
23.73903,0.02
23.75903,0.03
23.77903,0.04
23.79903,0.04
23.81903,0.05
23.83903,0.0600000000000001
23.85903,0.0600000000000001
23.87903,0.0600000000000001
23.89903,0.0600000000000001
23.91903,0.0600000000000001
23.93903,0.05
23.95903,0.0600000000000001
23.97903,0.0700000000000001
23.99903,0.0700000000000001
24.01903,0.0800000000000001
24.03903,0.0800000000000001
24.05903,0.0800000000000001
24.07903,0.0700000000000001
24.09903,0.0700000000000001
24.11903,0.0700000000000001
24.13903,0.0700000000000001
24.15903,0.0800000000000001
24.17903,0.0900000000000001
24.19903,0.0900000000000001
24.21903,0.1
24.23903,0.1
24.25903,0.1
24.27903,0.1
24.29903,0.1
24.31903,0.1
24.33903,0.11
24.35903,0.1
24.37903,0.1
24.39903,0.1
24.41903,0.0900000000000001
24.43903,0.0900000000000001
24.45903,0.1
24.47903,0.11
24.49903,0.13
24.51903,0.14
24.53903,0.15
24.55903,0.15
24.57903,0.15
24.59903,0.14
24.61903,0.14
24.63903,0.14
24.65903,0.15
24.67903,0.15
24.69903,0.16
24.71903,0.17
24.73903,0.18
24.75903,0.19
24.77903,0.2
24.79903,0.2
24.81903,0.2
24.83903,0.2
24.85903,0.2
24.87903,0.2
24.89903,0.2
24.91903,0.2
24.93903,0.19
24.95903,0.18
24.97903,0.18
24.99903,0.18
25.01903,0.19
25.03903,0.2
25.05903,0.21
25.07903,0.21
25.09903,0.21
25.11903,0.21
25.13903,0.21
25.15903,0.21
25.17903,0.2
25.19903,0.19
25.21903,0.18
25.23903,0.18
25.25903,0.18
25.27903,0.17
25.29903,0.16
25.31903,0.17
25.33903,0.18
25.35903,0.17
25.37903,0.17
25.39903,0.17
25.41903,0.16
25.43903,0.14
25.45903,0.12
25.47903,0.12
25.49903,0.12
25.51903,0.13
25.53903,0.14
25.55903,0.14
25.57903,0.14
25.59903,0.13
25.61903,0.12
25.63903,0.12
25.65903,0.13
25.67903,0.14
25.69903,0.15
25.71903,0.16
25.73903,0.16
25.75903,0.16
25.77903,0.16
25.79903,0.15
25.81903,0.14
25.83903,0.14
25.85903,0.14
25.87903,0.14
25.89903,0.14
25.91903,0.16
25.93903,0.17
25.95903,0.17
25.97903,0.17
25.99903,0.17
26.01903,0.17
26.03903,0.17
26.05903,0.17
26.07903,0.18
26.09903,0.18
26.11903,0.18
26.13903,0.18
26.15903,0.18
26.17903,0.18
26.19903,0.17
26.21903,0.17
26.23903,0.18
26.25903,0.18
26.27903,0.19
26.29903,0.19
26.31903,0.18
26.33903,0.18
26.35903,0.18
26.37903,0.19
26.39903,0.2
26.41903,0.19
26.43903,0.18
26.45903,0.18
26.47903,0.17
26.49903,0.17
26.51903,0.16
26.53903,0.16
26.55903,0.15
26.57903,0.15
26.59903,0.15
26.61903,0.14
26.63903,0.14
26.65903,0.14
26.67903,0.14
26.69903,0.14
26.71903,0.14
26.73903,0.13
26.75903,0.13
26.77903,0.12
26.79903,0.11
26.81903,0.1
26.83903,0.1
26.85903,0.1
26.87903,0.1
26.89903,0.11
26.91903,0.1
26.93903,0.0900000000000001
26.95903,0.0900000000000001
26.97903,0.0900000000000001
26.99903,0.0900000000000001
27.01903,0.1
27.03903,0.0900000000000001
27.05903,0.0900000000000001
27.07903,0.0900000000000001
27.09903,0.0800000000000001
27.11903,0.0800000000000001
27.13903,0.0800000000000001
27.15903,0.0700000000000001
27.17903,0.0600000000000001
27.19903,0.05
27.21903,0.05
27.23903,0.0600000000000001
27.25903,0.0800000000000001
27.27903,0.0800000000000001
27.29903,0.0800000000000001
27.31903,0.0700000000000001
27.33903,0.0600000000000001
27.35903,0.05
27.37903,0.04
27.39903,0.05
27.41903,0.04
27.43903,0.03
27.45903,0.03
27.47903,0.03
27.49903,0.04
27.51903,0.04
27.53903,0.04
27.55903,0.04
27.57903,0.05
27.59903,0.04
27.61903,0.03
27.63903,0.03
27.65903,0.02
27.67903,0.01
27.69903,0
27.71903,0
27.73903,0
27.75903,0
