time,OutsTemp
1297.781,11.5
1297.981,11.5
1298.181,11.5
1298.381,11.5
1298.581,11.5
1298.781,11.5
1298.981,11.5
1299.181,11.5
1299.381,11.5
1299.581,11.5
1299.781,11.5
1299.981,11.5
1300.181,11.5
1300.381,11.5
1300.581,11.5
1300.781,11.5
1300.981,11.5
1301.181,11.5
1301.381,11.5
1301.581,11.5
1301.781,11.5
1301.981,11.5
1302.181,11.5
1302.381,11.5
1302.581,11.5
1302.781,11.5
1302.981,11.5
1303.181,11.5
1303.381,11.5
1303.581,11.5
1303.781,11.5
1303.981,11.5
1304.181,11.5
1304.381,11.5
1304.581,11.5
1304.781,11.5
1304.981,11.5
1305.181,11.5
1305.381,11.5
1305.581,11.5
1305.781,11.5
1305.981,11.5
1306.181,11.5
1306.381,11.5
1306.581,11.5
1306.781,11.5
1306.981,11.5
1307.181,11.5
1307.381,11.5
1307.581,11.5
1307.781,11.5
1307.981,11.5
1308.181,11.5
1308.381,11.5
1308.581,11.5
1308.781,11.5
1308.981,11.5
1309.181,11.5
1309.381,11.5
1309.581,11.5
1309.781,11.5
1309.981,11.5
1310.181,11.5
1310.381,11.5
1310.581,11.5
1310.781,11.5
1310.981,11.5
1311.181,11.5
1311.381,11.5
1311.581,11.5
1311.781,11.5
1311.981,11.5
1312.181,11.5
1312.381,11.5
1312.581,11.5
1312.781,11.5
1312.981,11.5
1313.181,11.5
1313.381,11.5
1313.581,11.5
1313.781,11.5
1313.981,11.5
1314.181,11.5
1314.381,11.5
1314.581,11.5
1314.781,11.5
1314.981,11.5
1315.181,11.5
1315.381,11.5
1315.581,11.5
1315.781,11.5
1315.981,11.5
1316.181,11.5
1316.381,11.5
1316.581,11.5
1316.781,11.5
1316.981,11.5
1317.181,11.5
1317.381,11.5
1317.581,11.5
1317.781,11.5
1317.981,11.5
1318.181,11.5
1318.381,11.5
1318.581,11.5
1318.781,11.5
1318.981,11.5
1319.181,11.5
1319.381,11.5
1319.581,11.5
1319.781,11.5
1319.981,11.5
1320.181,11.5
1320.381,11.5
1320.58,11.5
1320.78,11.5
1320.98,11.5
1321.18,11.5
1321.38,11.5
1321.58,11.5
1321.78,11.5
1321.98,11.5
1322.18,11.5
1322.381,11.5
1322.58,11.5
1322.781,11.5
1322.981,11.5
1323.181,11
1323.38,11
1323.58,11
1323.78,11
1323.98,11
1324.18,11
1324.38,11
1324.58,11
1324.781,11
1324.981,11
1325.18,11
1325.381,11
1325.581,11
1325.781,11
1325.981,11
1326.181,11
1326.381,11
1326.581,11
1326.781,11
1326.981,11
1327.181,11
1327.381,11
1327.581,11
1327.781,11
1327.981,11
1328.181,11
1328.381,11
1328.581,11
1328.78,11
1328.981,11
1329.18,11
1329.38,11
1329.58,11
1329.78,11
1329.98,11
1330.18,11
1330.38,11
1330.58,11
1330.78,11
1330.98,11
1331.18,11
1331.381,11
1331.581,11
1331.78,11
1331.98,11
1332.181,11
1332.38,11
1332.58,11
1332.78,11
1332.98,11
1333.18,11
1333.38,11
1333.58,11
1333.78,11
1333.98,11
1334.18,11
1334.38,11
1334.58,11
1334.78,11
1334.98,11
1335.18,11
1335.38,11
1335.58,11
1335.78,11
1335.98,11
1336.18,11
1336.38,11
1336.58,11
1336.78,11
1336.98,11
1337.18,11
1337.38,11
1337.58,11
1337.78,11
1337.98,11
1338.18,11
1338.38,11
1338.58,11
1338.78,11
1338.98,11
1339.18,11
1339.38,11
1339.58,11
1339.78,11
1339.98,11
1340.18,11
1340.38,11
1340.58,11
1340.78,11
1340.98,11
1341.18,11
1341.38,11
1341.58,11
1341.78,11
1341.98,11
1342.18,11
1342.38,11
1342.58,11
1342.78,11
1342.98,11
1343.18,11
1343.38,11
1343.58,11
1343.78,11
1343.98,11
1344.18,11
1344.38,11
1344.58,11
1344.78,11
1344.98,11
1345.18,11
1345.38,11
1345.58,11
1345.78,11
1345.98,11
1346.18,11
1346.38,11
1346.58,11
1346.78,11
1346.98,11
1347.18,11
1347.38,11
1347.58,11
1347.78,11
1347.98,11
1348.18,11
1348.38,11
1348.58,11
1348.78,11
1348.98,11
1349.18,11
1349.38,11
1349.58,11
1349.78,11
1349.98,11
1350.18,11
1350.38,11
1350.58,11
1350.78,11
1350.98,11
1351.18,11
1351.38,11
1351.58,11
1351.78,11
1351.98,11
1352.18,11
1352.38,11
1352.58,11
1352.78,11
1352.98,11
1353.18,11
1353.38,11
1353.58,11
1353.78,11
1353.98,11
1354.18,11
1354.38,11
1354.58,11
1354.78,11
1354.98,11
1355.18,11
1355.38,11
1355.58,11
1355.78,11
1355.98,11
1356.18,11
1356.38,11
1356.58,11
1356.78,11
1356.98,11
1357.18,11
1357.38,11
1357.58,11
1357.78,11
1357.98,11
1358.18,11
1358.38,11
1358.58,11
1358.78,11
1358.98,11
1359.18,11
1359.38,11
1359.58,11
1359.78,11
1359.98,11
1360.18,11
1360.38,11
1360.58,11
1360.78,11
1360.98,11
1361.18,11
1361.38,11
1361.58,11
1361.78,11
1361.98,11
1362.18,11
1362.38,11
1362.58,11
1362.78,11
1362.98,11
1363.18,11
1363.38,11
1363.58,11
1363.78,11
1363.98,11
1364.18,11
1364.38,11
1364.58,11
1364.78,11
1364.98,11
1365.18,11
1365.38,11
1365.58,11
1365.78,11
1365.98,11
1366.18,11
1366.38,11
1366.58,11
1366.78,11
1366.98,11
1367.18,11
1367.38,11
1367.58,11
1367.78,11
1367.98,11
1368.18,11
1368.38,11
1368.58,11
1368.78,11
1368.98,11
1369.18,11
1369.38,11
1369.58,11
1369.78,11
1369.98,11
1370.18,11
1370.38,11
1370.58,11
1370.78,11
1370.98,11
1371.18,11
1371.38,11
1371.58,11
1371.78,11
1371.98,11
1372.18,11
1372.38,11
1372.58,11
1372.78,11
1372.98,11
1373.18,11
1373.38,11
1373.58,11
1373.78,11
1373.98,11
1374.18,11
1374.38,11
1374.58,11
1374.78,11
1374.98,11
1375.18,11
1375.38,11
1375.58,11
1375.78,11
1375.98,11
1376.18,11
1376.38,11
1376.58,11
1376.78,11
1376.98,11
1377.18,11
1377.38,11
1377.58,11
1377.78,11
1377.98,11
1378.18,11
1378.38,11
1378.58,11
1378.78,11
1378.98,11
1379.18,11
1379.38,11
1379.58,11
1379.78,11
1379.98,11
1380.18,11
1380.38,11
1380.58,11
1380.78,11
1380.98,11
1381.18,11
1381.38,11
1381.58,11
1381.78,11
1381.979,11
1382.179,11
1382.379,11
1382.58,11
1382.779,11
1382.979,11
1383.179,11
1383.38,11
1383.58,11
1383.78,11
1383.98,11
1384.18,11
1384.379,11
1384.579,11
1384.779,11
1384.979,11
1385.179,11
1385.379,11
1385.579,11
1385.779,11
1385.979,11
1386.179,11
1386.38,11
1386.58,11
1386.78,11
1386.98,11
1387.18,11
1387.379,11
1387.579,11
1387.779,11
1387.979,11
1388.179,11
1388.379,11
1388.579,11
1388.779,11
1388.979,11
1389.179,11
1389.379,11
1389.58,11
1389.779,11
1389.979,11
1390.179,11
1390.379,11
1390.579,11
1390.779,11
1390.979,11
1391.179,11
1391.379,11
1391.579,11
1391.779,11
1391.979,11
1392.179,11
1392.379,11
1392.58,11
1392.779,11
1392.979,11
1393.179,11
1393.379,11
1393.579,11
1393.779,11
1393.979,11
1394.179,11
1394.379,11
1394.579,11
1394.779,11
1394.979,11
1395.179,11
1395.379,11
1395.579,11
1395.779,11
1395.979,11
1396.179,11
1396.379,11
1396.579,11
1396.779,11
1396.979,11
1397.179,11
1397.379,11
1397.579,11
1397.779,11
1397.979,11
1398.179,11
1398.379,11
1398.579,11
1398.779,11
1398.979,11
1399.179,11
1399.379,11
1399.579,11
1399.779,11
1399.979,11
1400.179,11
1400.379,11
1400.579,11
1400.779,11
1400.979,11
1401.179,11
1401.379,11
1401.579,11
1401.779,11
1401.979,11
1402.179,11
1402.379,11
1402.579,11
1402.779,11
1402.979,11
1403.179,11
1403.379,11
1403.579,11
1403.779,11
1403.979,11
1404.179,11
1404.379,11
1404.579,11
1404.779,11
1404.979,11
1405.179,11
1405.379,11
1405.579,11
1405.779,11
1405.979,11
1406.179,11
1406.379,11
1406.579,11
1406.779,11
1406.979,11
1407.179,11
1407.379,11
1407.579,11
1407.779,11
1407.979,11
1408.179,11
1408.379,11
1408.579,11
1408.779,11
1408.979,11
1409.179,11
1409.379,11
1409.579,11
1409.779,11
1409.979,11
1410.179,11
1410.379,11
1410.579,11
1410.779,11
1410.979,11
1411.179,11
1411.379,11
1411.579,11
1411.779,11
1411.979,11
1412.179,11
1412.379,11
1412.579,11
1412.779,11
1412.979,11
1413.179,11
1413.379,11
1413.579,11
1413.779,11
1413.979,11
1414.179,11
1414.379,11
1414.579,11
1414.779,11
1414.979,11
1415.179,11
1415.379,11
1415.579,11
1415.779,11
1415.979,11
1416.179,11
1416.379,11
1416.579,11
1416.779,11
1416.979,11
1417.179,11
1417.379,11
1417.579,11
1417.779,11
1417.979,11
1418.179,11
1418.379,11
1418.579,11
1418.779,11
1418.979,11
1419.179,11
1419.379,11
1419.579,11
1419.779,11
1419.979,11
1420.179,11
1420.379,11
1420.579,11
1420.779,11
1420.979,11
1421.179,11
1421.379,11
1421.579,11
1421.779,11
1421.979,11
1422.179,11
1422.379,11
1422.579,11
1422.779,11
1422.979,11
1423.179,11
1423.379,11
1423.579,11
1423.779,11
1423.979,11
1424.179,11
1424.379,11
1424.579,11
1424.779,11
1424.979,11
1425.179,11
1425.379,11
1425.579,11
1425.779,11
1425.979,11
1426.179,11
1426.379,11
1426.579,11
1426.779,11
1426.979,11
1427.179,11
1427.379,11
1427.579,11
1427.779,11
1427.979,11
1428.179,11
1428.379,11
1428.579,11
1428.779,11
1428.979,11
1429.179,11
1429.379,11
1429.579,11
1429.779,11
1429.979,11
1430.179,11
1430.379,11
1430.579,11
1430.779,11
1430.979,11
