time,DeTorque
12.31184,8.58
12.33184,8.58
12.35184,8.58
12.37184,8.58
12.39184,8.58
12.41184,8.19
12.43184,8.58
12.45184,8.19
12.47184,8.19
12.49184,8.58
12.51184,8.97
12.53184,8.58
12.55184,8.19
12.57184,8.58
12.59184,8.58
12.61184,8.58
12.63184,8.58
12.65184,8.58
12.67184,8.58
12.69184,8.19
12.71184,8.19
12.73184,8.58
12.75184,8.58
12.77184,8.58
12.79184,8.58
12.81184,8.58
12.83184,8.58
12.85184,8.58
12.87184,8.58
12.89184,8.58
12.91184,8.58
12.93184,8.58
12.95184,8.58
12.97184,8.58
12.99184,8.19
13.01184,8.58
13.03184,8.58
13.05184,8.19
13.07184,8.58
13.09184,8.58
13.11184,8.58
13.13184,8.19
13.15184,8.58
13.17184,8.58
13.19184,8.19
13.21184,8.19
13.23184,8.19
13.25184,8.19
13.27184,8.19
13.29184,8.19
13.31184,8.58
13.33184,8.58
13.35084,8.19
13.37084,8.58
13.39084,8.58
13.41084,8.58
13.43084,8.58
13.45084,8.58
13.47084,8.58
13.49084,8.19
13.51084,8.19
13.53084,8.58
13.55084,8.58
13.57084,8.19
13.59084,8.58
13.61084,8.58
13.63084,8.58
13.65084,8.58
13.67084,8.58
13.69084,8.97
13.71084,12.48
13.73084,15.21
13.75084,16.77
13.77084,16.38
13.79084,14.43
13.81084,14.82
13.83084,14.43
13.85084,13.65
13.87084,11.7
13.89084,12.09
13.91084,11.31
13.93084,10.53
13.95084,10.53
13.97084,10.92
13.99084,10.92
14.01084,10.53
14.03084,10.53
14.05084,10.14
14.07084,10.14
14.09084,10.14
14.11084,9.75
14.13084,10.14
14.15084,10.14
14.17084,10.14
14.19084,10.92
14.21084,11.31
14.23084,11.31
14.25084,11.31
14.27084,11.7
14.29084,11.7
14.31084,12.09
14.33084,12.09
14.35084,12.09
14.37084,12.09
14.39084,12.09
14.41084,12.48
14.43084,12.48
14.45084,12.87
14.47084,12.87
14.49084,14.43
14.51084,16.38
14.53084,19.11
14.55084,26.52
14.57084,29.64
14.59084,35.49
14.61084,39.78
14.63084,43.29
14.65084,43.29
14.67084,43.29
14.69084,43.29
14.71084,43.29
14.73084,43.29
14.75084,39.78
14.77084,35.1
14.79084,32.37
14.80984,29.25
14.82984,28.47
14.84984,26.52
14.86984,26.13
14.89084,23.79
14.90984,23.4
14.92984,23.01
14.94984,22.62
14.96984,21.84
14.99084,21.45
15.00984,21.84
15.02984,21.84
15.04984,22.23
15.06984,22.62
15.08984,23.4
15.10984,23.4
15.12984,24.18
15.14984,24.96
15.16984,25.35
15.18984,25.74
15.20984,26.52
15.22984,26.91
15.24984,27.3
15.26984,27.69
15.28984,28.47
15.30984,28.86
15.32984,28.86
15.34984,29.64
15.36984,29.64
15.38984,30.03
15.40984,30.03
15.42984,30.42
15.44984,30.42
15.46984,31.2
15.48984,31.2
15.50984,31.59
15.52984,31.98
15.54984,32.37
15.56984,32.37
15.58984,32.37
15.60984,32.76
15.62984,32.76
15.64984,33.15
15.66984,33.15
15.68984,33.54
15.70984,33.93
15.72984,34.32
15.74984,34.32
15.76984,35.1
15.78984,34.71
15.80984,35.1
15.82984,35.1
15.84984,35.49
15.86984,35.49
15.88984,35.88
15.90984,36.27
15.92984,36.27
15.94984,36.66
15.96984,36.27
15.98984,36.66
16.00984,36.66
16.02984,36.66
16.04984,36.66
16.06984,36.66
16.08984,36.66
16.10984,36.66
16.12984,37.44
16.14984,37.83
16.16984,38.22
16.18984,38.61
16.20984,39
16.22984,39.78
16.24984,40.17
16.26984,40.56
16.28984,40.95
16.30884,41.34
16.32984,41.73
16.34884,42.12
16.36884,42.51
16.38884,42.51
16.40884,42.12
16.42884,40.56
16.44884,39.39
16.46884,38.61
16.48884,37.05
16.50884,36.66
16.52884,35.88
16.54884,35.1
16.56884,33.54
16.58884,33.93
16.60884,32.76
16.62884,31.59
16.64884,31.2
16.66884,30.03
16.68884,29.64
16.70884,28.08
16.72884,28.47
16.74884,27.69
16.76884,26.91
16.78884,26.91
16.80884,27.3
16.82884,26.91
16.84884,26.13
16.86884,25.35
16.88884,25.35
16.90884,25.74
16.92884,25.74
16.94884,25.74
16.96884,26.13
16.98884,26.13
17.00884,26.13
17.02884,26.13
17.04884,26.13
17.06884,25.74
17.08884,25.35
17.10884,24.18
17.12884,21.06
17.14884,15.6
17.16884,12.87
17.18884,7.02
17.20884,3.51
17.22884,1.56
17.24884,0.39
17.26884,0
17.28884,0
17.30884,0
17.32884,0
17.34884,0
17.36884,0
17.38884,0
17.40884,0
17.42884,0
17.44884,0
17.46884,0
17.48884,0
17.50884,0
17.52884,0
17.54884,0
17.56884,0
17.58884,0
17.60884,0
17.62884,0
17.64884,0
17.66884,0
17.68884,0
17.70884,0
17.72884,0
17.74884,0
17.76884,0
17.78884,0
17.80884,0
17.82784,0
17.84784,0
17.86884,1.17
17.88784,3.51
17.90784,5.85
17.92784,6.63
17.94784,8.19
17.96884,9.75
17.98784,10.92
18.00784,12.87
18.02784,14.43
18.04784,15.6
18.06884,15.21
18.08784,17.55
18.10784,18.33
18.12784,19.5
18.14784,19.89
18.16784,20.67
18.18784,21.06
18.20784,21.84
18.22784,22.62
18.24784,23.01
18.26784,24.18
18.28784,24.96
18.30784,25.35
18.32784,25.74
18.34784,26.52
18.36784,26.13
18.38784,26.91
18.40784,28.08
18.42784,28.08
18.44784,29.25
18.46784,29.25
18.48784,30.03
18.50784,30.42
18.52784,31.2
18.54784,31.98
18.56784,31.98
18.58784,31.98
18.60784,32.37
18.62784,31.98
18.64784,31.98
18.66784,31.98
18.68784,32.37
18.70784,32.37
18.72784,32.37
18.74784,32.37
18.76784,32.37
18.78784,32.37
18.80784,32.37
18.82784,32.37
18.84784,32.37
18.86784,32.37
18.88784,31.59
18.90784,28.47
18.92784,23.4
18.94784,15.99
18.96784,16.38
18.98784,0.39
19.00784,0.39
19.02784,1.17
19.04784,1.95
19.06784,2.73
19.08784,3.12
19.10784,3.51
19.12784,3.9
19.14784,4.68
19.16784,5.46
19.18784,5.46
19.20784,6.24
19.22784,6.63
19.24784,6.63
19.26784,6.63
19.28784,7.02
19.30784,7.02
19.32784,7.02
19.34684,7.41
19.36684,8.19
19.38684,8.19
19.40684,8.58
19.42684,8.58
19.44684,8.58
19.46684,8.19
19.48684,8.58
19.50684,8.58
19.52684,8.58
19.54684,8.58
19.56684,8.58
19.58684,8.19
19.60684,8.19
19.62684,8.58
19.64684,8.97
19.66684,8.97
19.68684,8.19
19.70684,8.58
19.72684,8.58
19.74684,8.58
19.76684,8.19
19.78684,7.8
19.80684,7.8
19.82684,8.19
19.84684,8.19
19.86684,8.19
19.88684,8.19
19.90684,8.19
19.92684,8.58
19.94684,8.58
19.96684,8.19
19.98684,8.19
20.00684,8.19
20.02684,8.58
20.04684,8.58
20.06684,8.58
20.08684,8.58
20.10684,8.58
20.12684,8.58
20.14684,8.97
20.16684,8.58
20.18684,8.19
20.20684,8.58
20.22684,8.58
20.24684,8.58
20.26684,8.19
20.28684,8.19
20.30684,8.58
20.32684,8.58
20.34684,8.19
20.36684,8.58
20.38684,8.19
20.40684,8.19
20.42684,8.58
20.44684,8.58
20.46684,8.58
20.48684,8.19
20.50684,8.19
20.52684,8.19
20.54684,8.58
20.56684,8.58
20.58684,8.19
20.60684,8.19
20.62684,8.19
20.64684,8.19
20.66684,8.58
20.68684,8.19
20.70684,8.19
20.72684,8.19
20.74684,8.58
20.76684,8.58
20.78684,8.19
20.80684,8.19
20.82684,8.19
20.84684,8.19
20.86684,8.58
20.88684,8.58
20.90684,8.19
20.92684,7.8
20.94684,8.19
20.96684,8.97
20.98684,8.97
21.00684,8.58
21.02584,8.19
21.04584,8.19
21.06584,8.58
21.08584,8.58
21.10584,8.97
21.12584,8.19
21.14584,7.8
21.16584,8.19
21.18584,8.58
21.20584,8.58
21.22584,8.58
21.24584,8.19
21.26584,8.19
21.28584,8.19
21.30584,8.19
21.32584,8.19
21.34584,8.19
21.36584,8.19
21.38584,8.58
21.40584,8.58
21.42584,8.19
21.44584,8.58
21.46584,8.58
21.48584,8.19
21.50584,8.19
21.52584,8.19
21.54584,8.58
21.56584,8.58
21.58584,8.58
21.60584,8.58
21.62584,8.58
21.64584,8.58
21.66584,8.58
21.68584,8.58
21.70584,8.58
21.72584,8.58
21.74584,8.58
21.76584,8.58
21.78584,8.58
21.80584,8.19
21.82584,8.19
21.84584,8.58
21.86584,8.58
21.88584,8.58
21.90584,8.58
21.92584,8.58
21.94584,8.19
21.96584,8.58
21.98584,8.58
22.00584,8.58
22.02584,8.58
22.04584,8.58
22.06584,8.19
22.08584,8.19
22.10584,8.19
22.12584,8.58
22.14584,8.58
22.16584,8.58
22.18584,8.58
22.20584,8.58
22.22584,8.58
22.24584,8.19
22.26584,8.58
22.28584,8.58
22.30584,8.19
22.32584,8.58
22.34584,8.58
22.36584,8.19
22.38584,8.58
22.40584,8.58
22.42584,8.58
22.44584,8.58
22.46584,8.58
22.48484,8.58
22.50484,8.58
22.52484,8.58
22.54484,8.58
22.56484,8.58
22.58484,8.58
22.60484,8.58
22.62484,8.58
22.64484,8.58
22.66484,8.58
22.68484,8.58
22.70484,8.97
22.72484,8.58
22.74484,8.58
22.76484,8.58
22.78484,8.58
22.80484,8.58
22.82484,8.58
22.84484,8.58
22.86484,8.19
22.88484,8.58
22.90484,8.19
22.92484,8.19
22.94484,8.58
22.96484,10.14
22.98484,19.11
23.00484,24.57
23.02484,30.42
23.04484,31.59
23.06484,31.59
23.08484,31.59
23.10484,31.98
23.12484,28.86
23.14484,26.91
23.16484,23.79
23.18484,22.23
23.20484,20.28
23.22484,18.72
23.24484,17.55
23.26484,17.55
23.28484,17.94
23.30484,18.33
23.32484,19.11
23.34484,19.5
23.36484,19.89
23.38484,20.28
23.40484,20.67
23.42484,21.06
23.44484,21.45
23.46484,21.45
23.48484,21.84
23.50484,21.84
23.52484,22.23
23.54484,22.62
23.56484,22.62
23.58484,22.62
23.60484,23.4
23.62484,23.4
23.64484,23.79
23.66484,23.79
23.68484,23.79
23.70484,23.79
23.72484,24.18
23.74484,24.57
23.76484,24.57
23.78484,24.57
23.80384,24.57
23.82384,24.57
23.84384,24.57
23.86384,24.96
23.88384,24.96
23.90384,25.35
23.92384,25.74
23.94384,26.13
23.96384,27.69
23.98384,28.86
24.00384,30.42
24.02384,31.98
24.04384,33.15
24.06384,34.71
24.08384,36.66
24.10384,38.61
24.12384,40.95
24.14384,42.12
24.16384,42.9
24.18384,43.68
24.20384,44.07
24.22384,44.46
24.24384,44.85
24.26384,44.85
24.28384,44.85
24.30384,45.24
24.32384,45.24
24.34384,45.63
24.36384,45.24
24.38384,44.85
24.40384,44.46
24.42384,44.46
24.44384,44.07
24.46384,43.68
24.48384,43.68
24.50384,43.29
24.52384,43.29
24.54384,43.29
24.56384,44.07
24.58384,44.07
24.60384,44.07
24.62384,44.46
24.64384,44.46
24.66384,44.46
24.68384,45.24
24.70384,45.63
24.72384,46.02
24.74384,46.41
24.76384,46.8
24.78384,47.19
24.80384,46.8
24.82384,47.19
24.84384,46.8
24.86384,46.41
24.88384,46.41
24.90384,46.41
24.92384,46.02
24.94384,45.63
24.96384,44.85
24.98384,44.46
25.00384,42.51
25.02384,39.39
25.04384,33.93
25.06384,26.52
25.08384,19.11
25.10384,11.31
25.12384,5.46
25.14384,2.34
25.16384,0.78
25.18384,0
25.20384,0
25.22384,0
25.24384,0
25.26384,0
25.28384,0
25.30384,0
25.32284,0
25.34284,0
25.36284,0
25.38284,0
25.40284,0
25.42284,0
25.44284,0
25.46284,0
25.48284,0
25.50284,0
25.52284,0
25.54284,0
25.56284,0
25.58284,0
25.60284,0
25.62284,0
25.64284,0
25.66284,0
25.68284,0
25.70284,0
25.72284,0
25.74284,0
25.76284,0
25.78284,3.12
25.80284,7.02
25.82284,10.14
25.84284,12.09
25.86284,12.48
25.88284,15.21
25.90284,16.77
25.92284,18.33
25.94284,20.67
25.96284,23.01
25.98284,24.96
26.00284,26.52
26.02284,27.69
26.04284,28.47
26.06284,29.25
26.08284,30.03
26.10284,30.42
26.12284,31.2
26.14284,32.37
26.16284,32.37
26.18284,34.32
26.20284,35.49
26.22284,36.27
26.24284,36.66
26.26284,37.83
26.28284,38.61
26.30284,39.78
26.32284,40.56
26.34284,41.73
26.36284,43.68
26.38284,44.46
26.40284,45.24
26.42284,46.02
26.44284,46.8
26.46284,47.58
26.48284,48.36
26.50284,49.14
26.52284,49.53
26.54284,49.53
26.56284,49.92
26.58284,49.92
26.60284,49.92
26.62284,50.31
26.64284,50.31
26.66284,50.7
26.68284,50.7
26.70284,50.7
26.72284,50.7
26.74284,50.7
26.76284,50.7
26.78284,50.31
26.80184,50.31
26.82184,49.92
26.84184,49.92
26.86184,49.92
26.88184,50.31
26.90184,49.92
26.92184,49.92
26.94184,49.53
26.96184,49.53
26.98184,49.53
27.00184,49.14
27.02184,49.14
27.04184,49.53
27.06184,49.14
27.08184,49.14
27.10184,49.14
27.12184,49.14
27.14184,48.75
27.16184,48.75
27.18184,48.75
27.20184,48.36
27.22184,48.36
27.24184,47.97
27.26184,47.97
27.28184,47.97
27.30184,47.97
27.32184,47.97
27.34184,47.97
27.36184,47.58
27.38184,47.97
27.40184,47.58
27.42184,47.97
27.44184,47.97
27.46184,47.97
27.48184,47.97
27.50184,47.97
27.52184,47.97
27.54184,47.58
27.56184,47.58
27.58184,47.58
27.60184,47.19
27.62184,47.19
27.64184,46.8
27.66184,46.41
27.68184,46.41
27.70184,46.02
27.72184,46.41
27.74184,46.02
27.76184,46.41
27.78184,46.41
27.80184,46.8
27.82184,47.19
27.84184,47.19
27.86184,47.58
27.88184,47.97
27.90184,48.36
27.92184,48.75
27.94184,49.53
27.96184,49.53
27.98184,50.31
28.00184,50.31
28.02184,50.7
28.04184,50.7
28.06184,50.7
28.08184,50.7
28.10184,50.31
28.12184,50.31
28.14184,50.31
28.16184,49.92
28.18184,49.53
28.20184,48.75
28.22184,46.41
28.24184,42.12
28.26184,39.39
28.28184,29.64
28.30084,20.28
28.32084,11.31
28.34084,5.46
28.36084,2.34
28.38084,0.78
28.40084,0
28.42084,0
28.44084,0
28.46084,0
28.48084,0
28.50084,0
28.52084,0
28.54084,0
28.56084,0
28.58084,0
28.60084,0
28.62084,0
28.64084,0
28.66084,0
28.68084,0
28.70084,0
28.72084,0
28.74084,0
28.76084,0
28.78084,0
28.80084,0
28.82084,0
28.84084,0
28.86084,0
28.88084,0
28.90084,0
28.92084,0
28.94084,1.95
28.96084,5.46
28.98084,7.41
29.00084,8.97
29.02084,8.97
29.04084,9.36
29.06084,9.36
29.08084,10.14
29.10084,10.53
29.12084,11.7
29.14084,12.48
29.16084,12.48
29.18084,13.65
29.20084,14.43
29.22084,15.6
29.24084,16.38
29.26084,16.77
29.28084,16.38
29.30084,16.77
29.32084,16.38
29.34084,16.77
29.36084,16.77
29.38084,16.77
29.40084,17.16
29.42084,17.94
29.44084,18.72
29.46084,18.72
29.48084,19.5
29.50084,19.89
29.52084,19.89
29.54084,19.89
29.56084,19.89
29.58084,20.28
29.60084,20.28
29.62084,20.28
29.64084,20.28
29.66084,20.28
29.68084,20.28
29.70084,20.28
29.72084,20.28
29.74084,20.28
29.76084,20.28
29.78084,20.28
29.79984,20.67
29.81984,20.67
29.83984,20.67
29.85984,20.67
29.87984,21.06
29.89984,21.06
29.91984,21.06
29.93984,21.45
29.95984,21.45
29.97984,21.45
29.99984,21.45
30.01984,21.06
30.03984,21.06
30.05984,21.06
30.07984,21.06
30.09984,21.06
30.11984,21.06
30.13984,21.06
30.15984,21.06
30.17984,21.06
30.19984,21.06
30.21984,21.06
30.23984,21.06
30.25984,21.06
30.27984,21.06
30.29984,21.06
30.31984,21.45
30.33984,21.84
30.35984,22.23
30.37984,22.62
30.39984,23.01
30.41984,23.4
30.43984,23.79
30.45984,24.57
30.47984,24.96
30.49984,25.35
30.51984,25.74
30.53984,25.74
30.55984,26.13
30.57984,26.13
30.59984,26.52
30.61984,26.52
30.63984,26.13
30.65984,26.13
30.67984,26.13
30.69984,26.52
30.71984,26.52
30.73984,26.52
30.75984,26.52
30.77984,26.52
30.79984,26.13
30.81984,26.13
30.83984,26.13
30.85984,26.13
30.87984,26.13
30.89984,26.13
30.91984,26.13
30.93984,26.13
30.95984,26.13
30.97984,26.13
30.99984,26.13
31.01984,25.74
31.03984,25.74
31.05984,25.74
31.07984,25.74
31.09984,25.74
31.11984,25.74
31.13984,25.74
31.15984,25.74
31.17984,25.74
31.19984,25.74
31.21984,25.74
31.23984,25.74
31.25984,25.35
31.27984,25.35
31.29884,25.35
31.31884,25.35
31.33884,25.35
31.35884,25.35
31.37884,25.35
31.39884,25.35
