time,RevoPMin
4.077844,1811
4.097844,1816
4.117844,1822
4.137844,1822
4.157844,1821
4.177844,1828
4.197844,1835
4.217844,1835
4.237844,1838
4.257844,1840
4.277844,1835
4.297844,1836
4.316844,1838
4.336844,1840
4.356844,1844
4.376844,1846
4.396844,1848
4.416844,1847
4.436844,1849
4.456844,1853
4.476844,1852
4.496844,1855
4.516844,1861
4.536844,1861
4.556844,1866
4.576844,1866
4.596844,1863
4.616844,1868
4.636844,1875
4.656844,1874
4.676844,1878
4.696844,1878
4.716844,1873
4.736844,1874
4.756844,1881
4.776844,1881
4.796844,1880
4.816844,1885
4.836844,1888
4.856844,1886
4.876844,1891
4.896844,1891
4.916844,1890
4.936844,1895
4.956844,1894
4.976844,1895
4.996844,1896
5.016844,1896
5.036844,1899
5.056844,1898
5.076844,1901
5.096844,1904
5.116844,1904
5.136844,1906
5.156844,1908
5.176844,1906
5.196844,1908
5.216844,1910
5.236844,1906
5.256844,1908
5.276844,1906
5.296844,1905
5.316844,1907
5.336844,1903
5.356844,1903
5.376844,1906
5.396844,1905
5.416844,1905
5.436844,1906
5.456844,1905
5.476844,1906
5.496844,1906
5.516844,1911
5.536844,1915
5.556844,1911
5.576844,1911
5.596844,1915
5.616844,1911
5.636844,1910
5.656844,1912
5.676844,1908
5.696844,1912
5.716844,1912
5.736844,1909
5.756844,1911
5.776844,1911
5.796844,1908
5.815844,1908
5.835844,1908
5.855844,1905
5.875844,1906
5.895844,1905
5.915844,1907
5.935844,1905
5.955844,1907
5.975844,1910
5.995844,1907
6.016844,1910
6.035844,1914
6.055844,1909
6.075844,1909
6.095844,1912
6.115844,1908
6.135844,1910
6.155844,1912
6.175844,1912
6.195844,1914
6.215844,1914
6.235844,1910
6.255844,1911
6.275844,1908
6.295844,1904
6.315844,1902
6.335844,1900
6.355844,1905
6.375844,1905
6.395844,1906
6.415844,1909
6.435844,1903
6.455844,1904
6.475844,1907
6.495844,1905
6.515844,1903
6.535844,1906
6.555844,1903
6.575844,1907
6.595844,1909
6.615844,1907
6.635844,1910
6.655844,1907
6.675844,1907
6.695844,1906
6.715844,1902
6.735844,1903
6.755844,1902
6.775844,1900
6.795844,1898
6.815844,1899
6.835844,1895
6.855844,1897
6.875844,1890
6.895844,1889
6.915844,1890
6.935844,1885
6.955844,1889
6.975844,1890
6.995844,1887
7.015844,1891
7.035844,1893
7.055844,1893
7.075844,1896
7.095844,1893
7.115844,1889
7.135844,1886
7.155844,1885
7.175844,1884
7.195844,1882
7.215844,1882
7.235844,1884
7.255844,1881
7.275844,1882
7.295844,1885
7.315844,1880
7.335844,1882
7.355844,1882
7.375844,1881
7.395844,1883
7.415844,1884
7.435844,1883
7.454844,1884
7.475844,1884
7.494844,1887
7.514844,1889
7.534844,1888
7.554844,1888
7.574844,1883
7.594844,1884
7.614844,1887
7.634844,1881
7.654844,1885
7.674844,1888
7.694844,1887
7.714844,1889
7.734844,1891
7.754844,1888
7.774844,1887
7.794844,1885
7.814844,1880
7.834844,1875
7.854844,1870
7.874844,1870
7.894844,1864
7.914844,1865
7.934844,1870
7.954844,1866
7.974844,1869
7.994844,1869
8.014844,1863
8.034843,1865
8.054844,1867
8.074843,1869
8.094844,1868
8.114843,1866
8.134844,1866
8.154843,1865
8.174844,1865
8.194843,1867
8.214844,1857
8.234844,1854
8.254844,1850
8.274844,1846
8.294844,1845
8.314844,1842
8.334844,1840
8.354844,1836
8.374844,1834
8.394844,1833
8.414844,1829
8.434844,1822
8.454844,1822
8.474844,1814
8.494843,1813
8.514844,1813
8.534843,1809
8.554844,1810
8.574843,1807
8.594844,1805
8.614843,1802
8.634844,1801
8.654843,1799
8.674844,1793
8.694843,1793
8.714844,1792
8.734844,1783
8.754844,1783
8.774844,1780
8.794844,1775
8.813844,1771
8.833844,1773
8.853844,1772
8.873844,1762
8.893844,1754
8.913844,1752
8.933844,1749
8.953844,1747
8.973844,1747
8.993844,1748
9.013844,1737
9.033844,1733
9.053843,1731
9.073844,1729
9.093843,1727
9.113844,1726
9.133843,1727
9.153844,1720
9.173843,1716
9.193844,1711
9.213843,1706
9.233844,1701
9.253843,1699
9.273844,1699
9.293844,1696
9.313844,1696
9.333844,1693
9.353844,1685
9.373844,1676
9.393844,1671
9.413844,1671
9.433844,1662
9.453844,1662
9.473844,1661
9.493844,1657
9.513844,1649
9.533844,1644
9.553843,1644
9.573844,1638
9.593843,1635
9.613844,1631
9.633843,1629
9.653844,1618
9.673843,1616
9.693844,1612
9.713843,1613
9.733844,1611
9.753843,1607
9.773844,1602
9.793844,1597
9.813844,1589
9.833844,1577
9.853844,1573
9.873844,1556
9.893844,1547
9.913844,1538
9.933844,1526
9.953844,1500
9.973844,1477
9.993844,1451
10.01384,1428
10.03384,1416
10.05384,1395
10.07384,1372
10.09384,1349
10.11384,1327
10.13384,1317
10.15384,1298
10.17384,1265
10.19384,1251
10.21384,1211
10.23384,1176
10.25384,1156
10.27384,1115
10.29384,1096
10.31384,1076
10.33384,1031
10.35384,1018
10.37384,1003
10.39384,969
10.41384,957
10.43384,941
10.45384,929
10.47384,912
10.49384,904
10.51284,900
10.53284,896
10.55284,884
10.57284,873
10.59284,872
10.61284,868
10.63284,866
10.65284,874
10.67284,885
10.69284,881
10.71284,880
10.73284,882
10.75284,877
10.77284,869
10.79284,869
10.81284,865
10.83284,854
10.85284,855
10.87284,860
10.89284,858
10.91284,854
10.93284,852
10.95284,855
10.97284,852
10.99284,851
11.01284,849
11.03284,848
11.05284,847
11.07284,849
11.09284,852
11.11284,836
11.13284,840
11.15284,845
11.17284,840
11.19284,833
11.21284,834
11.23284,844
11.25284,846
11.27284,837
11.29284,830
11.31284,833
11.33284,836
11.35284,827
11.37284,817
11.39284,809
11.41284,803
11.43284,810
11.45284,816
11.47284,810
11.49284,808
11.51284,819
11.53284,818
11.55284,812
11.57284,811
11.59284,814
11.61284,816
11.63284,817
11.65284,819
11.67284,824
11.69284,821
11.71284,814
11.73284,817
11.75284,812
11.77284,806
11.79284,809
11.81284,816
11.83284,817
11.85184,813
11.87184,815
11.89184,818
11.91184,815
11.93184,812
11.95184,817
11.97184,817
11.99184,812
12.01184,813
12.03184,815
12.05184,814
12.07184,814
12.09184,819
12.11184,823
12.13184,818
12.15184,811
12.17184,813
12.19184,815
12.21184,812
12.23184,816
12.25184,821
12.27184,818
12.29184,813
12.31184,815
12.33184,819
12.35184,818
12.37184,818
12.39184,821
12.41184,824
12.43184,820
12.45184,823
12.47184,824
12.49184,819
12.51184,815
12.53184,819
12.55184,825
12.57184,822
12.59184,817
12.61184,820
12.63184,822
12.65184,820
12.67184,823
12.69184,827
12.71184,824
12.73184,819
12.75184,821
12.77184,824
12.79184,821
12.81184,820
12.83184,822
12.85184,825
12.87184,822
12.89184,821
12.91184,822
12.93184,820
12.95184,821
12.97184,825
12.99184,828
13.01184,825
13.03184,821
13.05184,828
13.07184,825
13.09184,822
13.11184,824
13.13184,828
13.15184,827
13.17184,826
13.19184,829
13.21184,832
13.23184,829
13.25184,828
13.27184,830
13.29184,828
13.31184,825
13.33184,827
13.35084,829
13.37084,826
13.39084,823
13.41084,825
13.43084,827
13.45084,824
13.47084,828
13.49084,832
13.51084,828
13.53084,824
13.55084,827
13.57084,830
13.59084,828
13.61084,825
13.63084,828
13.65084,827
13.67084,826
13.69084,828
13.71084,829
13.73084,830
13.75084,833
13.77084,849
13.79084,889
13.81084,909
13.83084,923
13.85084,939
13.87084,963
13.89084,973
13.91084,982
13.93084,998
13.95084,1006
13.97084,1016
13.99084,1033
14.01084,1039
14.03084,1045
14.05084,1060
14.07084,1069
14.09084,1086
14.11084,1094
14.13084,1104
14.15084,1109
14.17084,1119
14.19084,1124
14.21084,1139
14.23084,1144
14.25084,1156
14.27084,1162
14.29084,1174
14.31084,1180
14.33084,1191
14.35084,1200
14.37084,1203
14.39084,1207
14.41084,1210
14.43084,1213
14.45084,1218
14.47084,1220
14.49084,1219
14.51084,1217
14.53084,1216
14.55084,1219
14.57084,1224
14.59084,1239
14.61084,1264
14.63084,1290
14.65084,1306
14.67084,1337
14.69084,1371
14.71084,1406
14.73084,1445
14.75084,1484
14.77084,1522
14.79084,1552
14.80984,1577
14.82984,1594
14.84984,1610
14.86984,1622
14.89084,1642
14.90984,1645
14.92984,1653
14.94984,1656
14.96984,1663
14.99084,1663
15.00984,1662
15.02984,1660
15.04984,1657
15.06984,1654
15.08984,1648
15.10984,1649
15.12984,1641
15.14984,1639
15.16984,1635
15.18984,1631
15.20984,1626
15.22984,1623
15.24984,1619
15.26984,1615
15.28984,1611
15.30984,1606
15.32984,1606
15.34984,1600
15.36984,1601
15.38984,1597
15.40984,1597
15.42984,1593
15.44984,1594
15.46984,1588
15.48984,1587
15.50984,1585
15.52984,1582
15.54984,1579
15.56984,1577
15.58984,1577
15.60984,1577
15.62984,1575
15.64984,1573
15.66984,1572
15.68984,1567
15.70984,1567
15.72984,1563
15.74984,1563
15.76984,1557
15.78984,1559
15.80984,1555
15.82984,1556
15.84984,1551
15.86984,1553
15.88984,1550
15.90984,1545
15.92984,1543
15.94984,1543
15.96984,1542
15.98984,1538
16.00984,1536
16.02984,1533
16.04984,1530
16.06984,1524
16.08984,1520
16.10984,1516
16.12984,1512
16.14984,1507
16.16984,1505
16.18984,1505
16.20984,1503
16.22984,1499
16.24984,1499
16.26984,1500
16.28984,1501
16.30884,1502
16.32984,1509
16.34884,1519
16.36884,1529
16.38884,1538
16.40884,1550
16.42884,1563
16.44884,1575
16.46884,1583
16.48884,1596
16.50884,1602
16.52884,1613
16.54884,1619
16.56884,1633
16.58884,1640
16.60884,1653
16.62884,1665
16.64884,1678
16.66884,1689
16.68884,1703
16.70884,1716
16.72884,1720
16.74884,1731
16.76884,1737
16.78884,1746
16.80884,1753
16.82884,1762
16.84884,1773
16.86884,1789
16.88884,1789
16.90884,1792
16.92884,1805
16.94884,1815
16.96884,1830
16.98884,1832
17.00884,1846
17.02884,1849
17.04884,1859
17.06884,1870
17.08884,1876
17.10884,1885
17.12884,1891
17.14884,1892
17.16884,1892
17.18884,1889
17.20884,1880
17.22884,1877
17.24884,1868
17.26884,1863
17.28884,1855
17.30884,1858
17.32884,1860
17.34884,1857
17.36884,1860
17.38884,1825
17.40884,1802
17.42884,1768
17.44884,1742
17.46884,1720
17.48884,1693
17.50884,1659
17.52884,1636
17.54884,1610
17.56884,1586
17.58884,1564
17.60884,1536
17.62884,1515
17.64884,1485
17.66884,1455
17.68884,1420
17.70884,1388
17.72884,1353
17.74884,1337
17.76884,1301
17.78884,1266
17.80884,1247
17.82784,1210
17.84784,1173
17.86884,1152
17.88784,1114
17.90784,1100
17.92784,1086
17.94784,1059
17.96884,1048
17.98784,1030
18.00784,1029
18.02784,1028
18.04784,1040
18.06884,1053
18.08784,1077
18.10784,1088
18.12784,1094
18.14784,1090
18.16784,1089
18.18784,1084
18.20784,1084
18.22784,1087
18.24784,1086
18.26784,1087
18.28784,1089
18.30784,1094
18.32784,1098
18.34784,1101
18.36784,1100
18.38784,1101
18.40784,1103
18.42784,1103
18.44784,1106
18.46784,1106
18.48784,1106
18.50784,1108
18.52784,1108
18.54784,1111
18.56784,1115
18.58784,1116
18.60784,1121
18.62784,1121
18.64784,1122
18.66784,1123
18.68784,1120
18.70784,1121
18.72784,1123
18.74784,1123
18.76784,1125
18.78784,1123
18.80784,1123
18.82784,1124
18.84784,1126
18.86784,1127
18.88784,1128
18.90784,1128
18.92784,1132
18.94784,1125
18.96784,1104
18.98784,1091
19.00784,1082
19.02784,1060
19.04784,1038
19.06784,1011
19.08784,1005
19.10784,998
19.12784,984
19.14784,972
19.16784,959
19.18784,956
19.20784,936
19.22784,927
19.24784,925
19.26784,920
19.28784,912
19.30784,905
19.32784,903
19.34684,893
19.36684,883
19.38684,881
19.40684,869
19.42684,864
19.44684,866
19.46684,867
19.48684,861
19.50684,855
19.52684,855
19.54684,849
19.56684,849
19.58684,849
19.60684,849
19.62684,843
19.64684,835
19.66684,838
19.68684,843
19.70684,835
19.72684,831
19.74684,832
19.76684,836
19.78684,838
19.80684,834
19.82684,831
19.84684,828
19.86684,825
19.88684,828
19.90684,825
19.92684,816
19.94684,817
19.96684,822
19.98684,822
20.00684,820
20.02684,820
20.04684,819
20.06684,818
20.08684,816
20.10684,816
20.12684,816
20.14684,815
20.16684,817
20.18684,820
20.20684,819
20.22684,816
20.24684,819
20.26684,824
20.28684,821
20.30684,818
20.32684,818
20.34684,821
20.36684,818
20.38684,820
20.40684,821
20.42684,819
20.44684,818
20.46684,819
20.48684,822
20.50684,823
20.52684,823
20.54684,819
20.56684,819
20.58684,820
20.60684,820
20.62684,822
20.64684,821
20.66684,818
20.68684,821
20.70684,823
20.72684,820
20.74684,817
20.76684,819
20.78684,821
20.80684,821
20.82684,822
20.84684,821
20.86684,818
20.88684,816
20.90684,821
20.92684,828
20.94684,823
20.96684,813
20.98684,812
21.00684,817
21.02584,824
21.04584,823
21.06584,818
21.08584,816
21.10584,815
21.12584,820
21.14584,826
21.16584,823
21.18584,818
21.20584,816
21.22584,819
21.24584,821
21.26584,821
21.28584,821
21.30584,821
21.32584,820
21.34584,821
21.36584,821
21.38584,819
21.40584,816
21.42584,820
21.44584,818
21.46584,819
21.48584,820
21.50584,820
21.52584,820
21.54584,818
21.56584,817
21.58584,817
21.60584,817
21.62584,819
21.64584,820
21.66584,820
21.68584,819
21.70584,819
21.72584,819
21.74584,818
21.76584,819
21.78584,821
21.80584,824
21.82584,823
21.84584,821
21.86584,822
21.88584,819
21.90584,819
21.92584,822
21.94584,825
21.96584,822
21.98584,820
22.00584,821
22.02584,822
22.04584,822
22.06584,825
22.08584,826
22.10584,825
22.12584,823
22.14584,824
22.16584,824
22.18584,822
22.20584,823
22.22584,825
22.24584,826
22.26584,824
22.28584,825
22.30584,827
22.32584,826
22.34584,825
22.36584,826
22.38584,825
22.40584,825
22.42584,825
22.44584,825
22.46584,826
22.48484,825
22.50484,826
22.52484,825
22.54484,823
22.56484,822
22.58484,823
22.60484,825
22.62484,824
22.64484,824
22.66484,826
22.68484,824
22.70484,821
22.72484,824
22.74484,828
22.76484,827
22.78484,826
22.80484,826
22.82484,825
22.84484,828
22.86484,829
22.88484,828
22.90484,830
22.92484,831
22.94484,829
22.96484,827
22.98484,828
23.00484,828
23.02484,847
23.04484,910
23.06484,952
23.08484,986
23.10484,1048
23.12484,1079
23.14484,1127
23.16484,1148
23.18484,1185
23.20484,1215
23.22484,1229
23.24484,1246
23.26484,1259
23.28484,1263
23.30484,1273
23.32484,1281
23.34484,1287
23.36484,1299
23.38484,1307
23.40484,1317
23.42484,1320
23.44484,1327
23.46484,1333
23.48484,1337
23.50484,1339
23.52484,1338
23.54484,1341
23.56484,1339
23.58484,1340
23.60484,1339
23.62484,1339
23.64484,1339
23.66484,1339
23.68484,1336
23.70484,1333
23.72484,1330
23.74484,1325
23.76484,1321
23.78484,1317
23.80384,1307
23.82384,1297
23.84384,1284
23.86384,1278
23.88384,1261
23.90384,1246
23.92384,1237
23.94384,1220
23.96384,1212
23.98384,1193
24.00384,1180
24.02384,1174
24.04384,1163
24.06384,1160
24.08384,1153
24.10384,1154
24.12384,1160
24.14384,1164
24.16384,1191
24.18384,1213
24.20384,1228
24.22384,1258
24.24384,1285
24.26384,1298
24.28384,1318
24.30384,1344
24.32384,1364
24.34384,1384
24.36384,1399
24.38384,1410
24.40384,1428
24.42384,1443
24.44384,1456
24.46384,1470
24.48384,1485
24.50384,1495
24.52384,1507
24.54384,1522
24.56384,1542
24.58384,1558
24.60384,1577
24.62384,1613
24.64384,1635
24.66384,1653
24.68384,1668
24.70384,1695
24.72384,1710
24.74384,1724
24.76384,1739
24.78384,1765
24.80384,1780
24.82384,1801
24.84384,1820
24.86384,1835
24.88384,1854
24.90384,1873
24.92384,1896
24.94384,1914
24.96384,1931
24.98384,1955
25.00384,1969
25.02384,1992
25.04384,2015
25.06384,2018
25.08384,2032
25.10384,2037
25.12384,2037
25.14384,2036
25.16384,2033
25.18384,2028
25.20384,2032
25.22384,2032
25.24384,2024
25.26384,2033
25.28384,1990
25.30384,1957
25.32284,1944
25.34284,1917
25.36284,1895
25.38284,1862
25.40284,1834
25.42284,1795
25.44284,1773
25.46284,1750
25.48284,1715
25.50284,1689
25.52284,1664
25.54284,1635
25.56284,1610
25.58284,1583
25.60284,1544
25.62284,1512
25.64284,1476
25.66284,1458
25.68284,1426
25.70284,1390
25.72284,1357
25.74284,1320
25.76284,1303
25.78284,1266
25.80284,1228
25.82284,1209
25.84284,1192
25.86284,1189
25.88284,1193
25.90284,1200
25.92284,1205
25.94284,1220
25.96284,1226
25.98284,1225
26.00284,1227
26.02284,1225
26.04284,1217
26.06284,1221
26.08284,1223
26.10284,1226
26.12284,1223
26.14284,1222
26.16284,1222
26.18284,1223
26.20284,1225
26.22284,1230
26.24284,1232
26.26284,1246
26.28284,1253
26.30284,1258
26.32284,1264
26.34284,1273
26.36284,1283
26.38284,1285
26.40284,1292
26.42284,1297
26.44284,1303
26.46284,1314
26.48284,1320
26.50284,1325
26.52284,1333
26.54284,1340
26.56284,1345
26.58284,1354
26.60284,1354
26.62284,1369
26.64284,1374
26.66284,1382
26.68284,1387
26.70284,1393
26.72284,1405
26.74284,1415
26.76284,1423
26.78284,1425
26.80184,1440
26.82184,1445
26.84184,1450
26.86184,1452
26.88184,1466
26.90184,1476
26.92184,1484
26.94184,1488
26.96184,1500
26.98184,1508
27.00184,1516
27.02184,1518
27.04184,1534
27.06184,1542
27.08184,1551
27.10184,1552
27.12184,1570
27.14184,1578
27.16184,1584
27.18184,1590
27.20184,1600
27.22184,1606
27.24184,1611
27.26184,1617
27.28184,1629
27.30184,1637
27.32184,1642
27.34184,1654
27.36184,1665
27.38184,1679
27.40184,1686
27.42184,1698
27.44184,1706
27.46184,1712
27.48184,1721
27.50184,1726
27.52184,1736
27.54184,1741
27.56184,1751
27.58184,1765
27.60184,1765
27.62184,1774
27.64184,1784
27.66184,1788
27.68184,1798
27.70184,1804
27.72184,1814
27.74184,1817
27.76184,1825
27.78184,1837
27.80184,1840
27.82184,1857
27.84184,1862
27.86184,1871
27.88184,1880
27.90184,1891
27.92184,1892
27.94184,1901
27.96184,1906
27.98184,1917
28.00184,1923
28.02184,1935
28.04184,1943
28.06184,1951
28.08184,1961
28.10184,1969
28.12184,1975
28.14184,1990
28.16184,1992
28.18184,1996
28.20184,2007
28.22184,2013
28.24184,2019
28.26184,2025
28.28184,2029
28.30084,2017
28.32084,2008
28.34084,2000
28.36084,1988
28.38084,1989
28.40084,1996
28.42084,2008
28.44084,1996
28.46084,1973
28.48084,1938
28.50084,1923
28.52084,1896
28.54084,1874
28.56084,1844
28.58084,1824
28.60084,1793
28.62084,1776
28.64084,1758
28.66084,1729
28.68084,1707
28.70084,1687
28.72084,1664
28.74084,1633
28.76084,1608
28.78084,1580
28.80084,1553
28.82084,1522
28.84084,1495
28.86084,1464
28.88084,1435
28.90084,1402
28.92084,1388
28.94084,1358
28.96084,1326
28.98084,1298
29.00084,1288
29.02084,1273
29.04084,1260
29.06084,1254
29.08084,1248
29.10084,1241
29.12084,1239
29.14084,1235
29.16084,1254
29.18084,1267
29.20084,1297
29.22084,1319
29.24084,1348
29.26084,1382
29.28084,1403
29.30084,1408
29.32084,1421
29.34084,1447
29.36084,1448
29.38084,1437
29.40084,1431
29.42084,1431
29.44084,1430
29.46084,1433
29.48084,1432
29.50084,1435
29.52084,1435
29.54084,1437
29.56084,1436
29.58084,1436
29.60084,1437
29.62084,1440
29.64084,1438
29.66084,1437
29.68084,1436
29.70084,1437
29.72084,1434
29.74084,1433
29.76084,1433
29.78084,1430
29.79984,1430
29.81984,1424
29.83984,1423
29.85984,1417
29.87984,1413
29.89984,1405
29.91984,1396
29.93984,1393
29.95984,1393
29.97984,1400
29.99984,1405
30.01984,1405
30.03984,1406
30.05984,1407
30.07984,1409
30.09984,1411
30.11984,1409
30.13984,1412
30.15984,1411
30.17984,1414
30.19984,1416
30.21984,1419
30.23984,1417
30.25984,1419
30.27984,1422
30.29984,1427
30.31984,1429
30.33984,1428
30.35984,1428
30.37984,1430
30.39984,1433
30.41984,1434
30.43984,1436
30.45984,1438
30.47984,1440
30.49984,1443
30.51984,1444
30.53984,1441
30.55984,1443
30.57984,1446
30.59984,1450
30.61984,1453
30.63984,1460
30.65984,1459
30.67984,1456
30.69984,1453
30.71984,1455
30.73984,1456
30.75984,1458
30.77984,1461
30.79984,1464
30.81984,1469
30.83984,1472
30.85984,1470
30.87984,1471
30.89984,1473
30.91984,1475
30.93984,1474
30.95984,1476
30.97984,1480
30.99984,1482
31.01984,1482
31.03984,1484
31.05984,1486
31.07984,1490
31.09984,1489
31.11984,1489
31.13984,1493
31.15984,1494
31.17984,1494
31.19984,1496
31.21984,1499
31.23984,1502
31.25984,1503
31.27984,1505
31.29884,1508
31.31884,1508
31.33884,1508
31.35884,1511
31.37884,1514
31.39884,1515
31.41884,1514
31.43884,1518
31.45884,1521
31.47884,1520
31.49884,1519
31.51884,1522
31.53884,1526
31.55884,1527
31.57884,1529
31.59884,1532
31.61884,1537
31.63884,1537
31.65884,1534
31.67884,1537
31.69884,1537
31.71884,1540
31.73884,1541
31.75884,1548
31.77884,1548
31.79884,1549
31.81884,1547
31.83884,1549
31.85884,1547
31.87884,1551
31.89884,1554
31.91884,1561
31.93884,1560
31.95884,1565
31.97884,1567
31.99884,1567
32.01884,1566
32.03885,1566
32.05885,1569
32.07884,1571
32.09884,1571
32.11884,1573
32.13884,1579
32.15884,1579
32.17884,1575
32.19884,1576
32.21885,1584
32.23884,1584
32.25884,1586
32.27884,1586
32.29884,1590
32.31884,1588
32.33884,1589
32.35884,1587
32.37885,1589
32.39884,1592
32.41884,1592
32.43884,1594
32.45884,1595
32.47884,1596
32.49884,1602
32.51884,1606
32.53885,1604
32.55885,1606
32.57884,1606
32.59884,1610
32.61884,1607
32.63884,1610
32.65884,1614
32.67884,1613
32.69884,1610
32.71885,1611
32.73884,1615
32.75884,1617
32.77884,1618
32.79884,1618
32.81884,1625
32.83884,1624
32.85785,1628
32.87784,1624
32.89884,1630
32.91784,1631
32.93884,1632
32.95784,1635
32.97784,1635
32.99784,1636
33.01785,1633
33.03885,1637
33.05784,1635
33.07784,1637
33.09784,1636
33.11784,1643
33.13784,1645
33.15784,1648
33.17785,1649
33.19785,1649
33.21784,1649
33.23784,1651
33.25784,1657
33.27784,1660
33.29784,1660
33.31784,1658
33.33784,1659
33.35785,1657
33.37784,1659
33.39784,1661
33.41784,1657
33.43784,1661
33.45784,1662
33.47784,1665
33.49784,1663
33.51785,1663
33.53785,1666
33.55784,1667
33.57784,1668
33.59784,1665
33.61784,1670
33.63784,1672
33.65784,1676
33.67785,1671
33.69785,1668
33.71784,1668
33.73784,1671
33.75784,1673
33.77784,1675
33.79784,1684
33.81784,1683
33.83784,1684
33.85785,1678
33.87784,1678
33.89784,1679
33.91784,1681
33.93784,1681
33.95784,1681
33.97784,1688
33.99784,1682
34.01785,1677
34.03785,1674
34.05784,1674
34.07784,1677
34.09784,1681
34.11784,1686
34.13784,1684
34.15784,1690
34.17785,1683
34.19785,1678
34.21784,1679
34.23784,1681
34.25784,1683
34.27784,1681
34.29684,1686
34.31684,1683
34.33685,1683
34.35684,1682
34.37684,1685
34.39684,1686
34.41684,1687
34.43684,1689
34.45684,1684
34.47684,1685
34.49685,1683
34.51684,1685
34.53684,1686
34.55684,1688
34.57684,1688
34.59684,1685
34.61684,1685
34.63684,1685
34.65685,1688
34.67685,1685
34.69684,1685
34.71684,1687
34.73684,1688
34.75684,1688
34.77684,1686
34.79684,1691
34.81684,1684
34.83685,1683
34.85684,1684
34.87684,1683
34.89684,1681
34.91684,1681
34.93684,1687
34.95684,1685
34.97684,1686
34.99685,1685
35.01684,1686
35.03684,1683
35.05684,1682
35.07684,1685
35.09684,1688
35.11684,1691
35.13684,1690
35.15685,1689
35.17685,1688
35.19684,1689
35.21684,1690
35.23684,1690
35.25684,1694
35.27684,1692
35.29684,1694
35.31684,1688
35.33685,1688
35.35684,1692
35.37684,1694
35.39684,1696
35.41684,1694
35.43684,1698
35.45684,1695
35.47684,1689
35.49685,1689
35.51684,1691
35.53684,1693
35.55684,1696
35.57684,1701
35.59684,1697
35.61684,1696
35.63684,1690
35.65685,1692
35.67685,1693
35.69684,1695
35.71684,1699
