time,WheelAng
6.083656,-29.925
6.094656,-29.925
6.104656,-31.5
6.114656,-32.9
6.124656,-32.9
6.134656,-34.475
6.144656,-35.875
6.154656,-37.45
6.164656,-37.45
6.174656,-40.425
6.184656,-42
6.194656,-42
6.204656,-43.4
6.214656,-46.375
6.224656,-47.95
6.234656,-47.95
6.244656,-49.35
6.254656,-50.925
6.264656,-52.5
6.274656,-53.9
6.284656,-55.475
6.294656,-56.875
6.304656,-58.45
6.314656,-59.85
6.324656,-61.425
6.334656,-61.425
6.344656,-63
6.354656,-64.4
6.364656,-65.975
6.374656,-67.375
6.384656,-68.95
6.394656,-68.95
6.404656,-71.925
6.414656,-71.925
6.424656,-73.5
6.434656,-74.9
6.444656,-74.9
6.454656,-76.475
6.464656,-77.875
6.474656,-79.45
6.484656,-79.45
6.495656,-80.85
6.505656,-80.85
6.515656,-82.425
6.525656,-84
6.535656,-85.4
6.545656,-85.4
6.555656,-86.975
6.565656,-88.375
6.575656,-88.375
6.585656,-89.95
6.595656,-91.35
6.605656,-92.925
6.615656,-94.5
6.625656,-94.5
6.635656,-95.9
6.645656,-97.475
6.655656,-98.875
6.665656,-100.45
6.675656,-100.45
6.685656,-101.85
6.695656,-103.425
6.705656,-105
6.715656,-106.4
6.725656,-107.975
6.735656,-109.375
6.745656,-110.95
6.755656,-112.35
6.765656,-113.925
6.775656,-115.5
6.785656,-118.475
6.795656,-119.875
6.805656,-122.85
6.815656,-126
6.825656,-127.4
6.835656,-128.975
6.845656,-131.95
6.856656,-134.925
6.866656,-136.5
6.875656,-139.475
6.886656,-142.45
6.896656,-145.425
6.906656,-147
6.916656,-149.975
6.926656,-151.375
6.936656,-154.35
6.946656,-157.5
6.956656,-158.9
6.966656,-160.475
6.976656,-163.45
6.986656,-164.85
6.996656,-166.425
7.006656,-168
7.016656,-169.4
7.026656,-170.975
7.036656,-172.375
7.046656,-173.95
7.056656,-176.925
7.066656,-176.925
7.076656,-178.5
7.086656,-179.9
7.096656,-181.475
7.106656,-182.875
7.116656,-184.45
7.126656,-185.85
7.136656,-185.85
7.146656,-187.425
7.156656,-187.425
7.166656,-190.4
7.176656,-190.4
7.186656,-191.975
7.196656,-191.975
7.207656,-193.375
7.216656,-193.375
7.227656,-194.95
7.236656,-194.95
7.247656,-196.35
7.256656,-197.925
7.267656,-197.925
7.277656,-199.5
7.287656,-200.9
7.297656,-200.9
7.307656,-202.475
7.317656,-203.875
7.327656,-203.875
7.337656,-205.45
7.347656,-206.85
7.357656,-206.85
7.367656,-208.425
7.377656,-208.425
7.387656,-210
7.397656,-211.4
7.407656,-211.4
7.417656,-212.975
7.427656,-212.975
7.437656,-214.375
7.447656,-215.95
7.457656,-215.95
7.467656,-217.35
7.477656,-217.35
7.487656,-217.35
7.497656,-218.925
7.507656,-218.925
7.517656,-218.925
7.527656,-220.5
7.537656,-220.5
7.547656,-220.5
7.557656,-220.5
7.567656,-220.5
7.578656,-220.5
7.587656,-220.5
7.598656,-220.5
7.607656,-220.5
7.618656,-220.5
7.627656,-220.5
7.638656,-220.5
7.648656,-220.5
7.658656,-220.5
7.668656,-220.5
7.678656,-220.5
7.688656,-220.5
7.698656,-220.5
7.708656,-220.5
7.718656,-220.5
7.728656,-220.5
7.738656,-220.5
7.748656,-220.5
7.758656,-220.5
7.768656,-220.5
7.778656,-220.5
7.788656,-220.5
7.798656,-220.5
7.808656,-220.5
7.818656,-220.5
7.828656,-220.5
7.838656,-220.5
7.848656,-220.5
7.858656,-220.5
7.868656,-220.5
7.878656,-220.5
7.888656,-220.5
7.898656,-220.5
7.908656,-220.5
7.918656,-220.5
7.928656,-220.5
7.938656,-220.5
7.948656,-220.5
7.958656,-220.5
7.968656,-220.5
7.978656,-220.5
7.988656,-220.5
7.998656,-220.5
8.008657,-220.5
8.018656,-220.5
8.028656,-220.5
8.039657,-220.5
8.049656,-220.5
8.059656,-220.5
8.069656,-220.5
8.079657,-220.5
8.089656,-220.5
8.099656,-220.5
8.109656,-220.5
8.119657,-220.5
8.129656,-220.5
8.139656,-220.5
8.149656,-220.5
8.159657,-220.5
8.169656,-220.5
8.179656,-220.5
8.189656,-220.5
8.199656,-220.5
8.209657,-220.5
8.219656,-220.5
8.229656,-220.5
8.239656,-220.5
8.249657,-218.925
8.259656,-218.925
8.269656,-218.925
8.279656,-218.925
8.289657,-218.925
8.299656,-218.925
8.309656,-217.35
8.319656,-217.35
8.329657,-217.35
8.339656,-217.35
8.349656,-215.95
8.359656,-215.95
8.369657,-215.95
8.379656,-215.95
8.389656,-215.95
8.399656,-215.95
8.409657,-215.95
8.419656,-215.95
8.430656,-215.95
8.440657,-215.95
8.450656,-215.95
8.460656,-215.95
8.470656,-214.375
8.480657,-214.375
8.490656,-214.375
8.500656,-214.375
8.510656,-214.375
8.520657,-212.975
8.530656,-212.975
8.540656,-212.975
8.550656,-211.4
8.560657,-211.4
8.570656,-211.4
8.580656,-210
8.590656,-208.425
8.600657,-208.425
8.610656,-206.85
8.620656,-206.85
8.630656,-205.45
8.640656,-205.45
8.650657,-203.875
8.660656,-203.875
8.670656,-203.875
8.680656,-202.475
8.690657,-200.9
8.700656,-200.9
8.710656,-200.9
8.720656,-199.5
8.730657,-199.5
8.740656,-199.5
8.750656,-197.925
8.760656,-197.925
8.770657,-197.925
8.780656,-196.35
8.791656,-194.95
8.800656,-194.95
8.811656,-194.95
8.821656,-193.375
8.831656,-193.375
8.841657,-193.375
8.851656,-191.975
8.861656,-191.975
8.871656,-190.4
8.881657,-190.4
8.891656,-190.4
8.901656,-189
8.911656,-187.425
8.921657,-187.425
8.931656,-185.85
8.941656,-185.85
8.951656,-184.45
8.961657,-184.45
8.971656,-182.875
8.981656,-181.475
8.991656,-181.475
9.001657,-181.475
9.011656,-179.9
9.021656,-179.9
9.031656,-178.5
9.041656,-178.5
9.051657,-176.925
9.061656,-176.925
9.071656,-175.35
9.081656,-173.95
9.091657,-173.95
9.101656,-172.375
9.111656,-172.375
9.122656,-170.975
9.131657,-170.975
9.141656,-169.4
9.151656,-168
9.162656,-166.425
9.172656,-166.425
9.182656,-164.85
9.192657,-164.85
9.202656,-163.45
9.212656,-163.45
9.222656,-161.875
9.232656,-160.475
9.242657,-160.475
9.252656,-158.9
9.262656,-158.9
9.272656,-157.5
9.282657,-157.5
9.292656,-155.925
9.302656,-155.925
9.312656,-154.35
9.322657,-154.35
9.332656,-152.95
9.342656,-152.95
9.352656,-152.95
9.362657,-151.375
9.372656,-151.375
9.382656,-151.375
9.392656,-149.975
9.402657,-149.975
9.412656,-148.4
9.422656,-148.4
9.432656,-148.4
9.442657,-147
9.452656,-147
9.462656,-145.425
9.472656,-145.425
9.482656,-143.85
9.492657,-143.85
9.502656,-142.45
9.512656,-140.875
9.523656,-139.475
9.532657,-139.475
9.542656,-137.9
9.552656,-136.5
9.563656,-134.925
9.572657,-133.35
9.583656,-131.95
9.593657,-130.375
9.603656,-128.975
9.613656,-127.4
9.623656,-126
9.633657,-124.425
9.643656,-122.85
9.653656,-121.45
9.663656,-118.475
9.673656,-116.9
9.683657,-115.5
9.693656,-112.35
9.703656,-110.95
9.713656,-107.975
9.723657,-106.4
9.733656,-105
9.743656,-101.85
9.753656,-100.45
9.763657,-97.475
9.773656,-94.5
9.783656,-92.925
9.793656,-89.95
9.803657,-86.975
9.813656,-85.4
9.823656,-82.425
9.833656,-80.85
9.843657,-77.875
9.853656,-74.9
9.863656,-73.5
9.873656,-71.925
9.883657,-68.95
9.893656,-67.375
9.903656,-64.4
9.913656,-63
9.923656,-61.425
9.933657,-59.85
9.943656,-56.875
9.953656,-55.475
9.963656,-53.9
9.973657,-50.925
9.984656,-49.35
9.994657,-47.95
10.00466,-47.95
10.01466,-46.375
10.02466,-43.4
10.03466,-43.4
10.04466,-42
10.05466,-40.425
10.06466,-40.425
10.07466,-37.45
10.08466,-37.45
10.09466,-35.875
10.10466,-35.875
10.11466,-34.475
10.12466,-32.9
10.13466,-32.9
10.14466,-31.5
10.15466,-31.5
10.16466,-29.925
10.17466,-29.925
10.18466,-28.35
10.19466,-28.35
10.20466,-28.35
10.21466,-26.95
10.22466,-26.95
10.23466,-26.95
10.24466,-26.95
10.25466,-25.375
10.26466,-25.375
10.27466,-23.975
10.28466,-23.975
10.29466,-23.975
10.30466,-23.975
10.31466,-23.975
10.32466,-23.975
10.33466,-22.4
10.34466,-22.4
10.35466,-22.4
10.36466,-22.4
10.37566,-22.4
10.38566,-22.4
10.39566,-22.4
10.40566,-22.4
10.41566,-22.4
10.42566,-22.4
10.43566,-22.4
10.44566,-21
10.45566,-21
10.46566,-21
10.47566,-21
10.48566,-21
10.49566,-21
10.50566,-21
10.51566,-21
10.52566,-21
10.53566,-21
10.54566,-21
10.55566,-21
10.56566,-21
10.57566,-19.425
10.58566,-19.425
10.59566,-19.425
10.60566,-19.425
10.61566,-17.85
10.62566,-17.85
10.63566,-16.45
10.64566,-16.45
10.65566,-14.875
10.66566,-14.875
10.67566,-14.875
10.68566,-13.475
10.69566,-13.475
10.70566,-13.475
10.71566,-11.9
10.72566,-11.9
10.73566,-10.5
10.74566,-10.5
10.75566,-10.5
10.76666,-10.5
10.77666,-8.925
10.78666,-8.925
10.79666,-8.925
10.80666,-8.925
10.81666,-8.925
10.82666,-7.35
10.83666,-7.35
10.84666,-7.35
10.85666,-7.35
10.86666,-7.35
10.87666,-7.35
10.88666,-7.35
10.89666,-7.35
10.90666,-7.35
10.91666,-7.35
10.92666,-7.35
10.93666,-7.35
10.94666,-7.35
10.95666,-7.35
10.96666,-7.35
10.97666,-5.95
10.98666,-5.95
10.99666,-5.95
11.00666,-5.95
11.01666,-5.95
11.02666,-5.95
11.03666,-5.95
11.04666,-5.95
11.05666,-5.95
11.06666,-5.95
11.07666,-5.95
11.08666,-5.95
11.09666,-5.95
11.10666,-5.95
11.11666,-5.95
11.12666,-5.95
11.13666,-5.95
11.14666,-5.95
11.15766,-5.95
11.16766,-5.95
11.17766,-5.95
11.18766,-5.95
11.19766,-5.95
11.20766,-5.95
11.21766,-5.95
11.22766,-5.95
11.23766,-5.95
11.24766,-5.95
11.25766,-5.95
11.26766,-5.95
11.27766,-5.95
11.28766,-5.95
11.29766,-5.95
11.30766,-4.375
11.31766,-4.375
11.32766,-4.375
11.33766,-4.375
11.34766,-4.375
11.35766,-4.375
11.36766,-4.375
11.37766,-4.375
11.38766,-4.375
11.39766,-4.375
11.40766,-4.375
11.41766,-4.375
11.42766,-4.375
11.43766,-4.375
11.44766,-4.375
11.45766,-4.375
11.46766,-4.375
11.47766,-4.375
11.48766,-4.375
11.49766,-4.375
11.50766,-4.375
11.51866,-4.375
11.52866,-4.375
11.53866,-4.375
11.54866,-4.375
11.55866,-4.375
11.56866,-4.375
11.57866,-4.375
11.58866,-4.375
11.59866,-4.375
11.60866,-4.375
11.61866,-4.375
11.62866,-4.375
11.63866,-4.375
11.64866,-4.375
11.65866,-4.375
11.66866,-4.375
11.67866,-4.375
11.68866,-4.375
11.69866,-4.375
11.70866,-4.375
11.71866,-4.375
11.72866,-4.375
11.73866,-4.375
11.74866,-4.375
11.75866,-4.375
11.76866,-5.95
11.77866,-5.95
11.78866,-5.95
11.79866,-5.95
11.80866,-5.95
11.81866,-5.95
11.82866,-5.95
11.83866,-5.95
11.84866,-5.95
11.85866,-5.95
11.86866,-5.95
11.87866,-5.95
11.88966,-5.95
11.89866,-5.95
11.90866,-5.95
11.91966,-5.95
11.92866,-5.95
11.93966,-5.95
11.94966,-5.95
11.95966,-5.95
11.96966,-5.95
11.97966,-5.95
11.98966,-5.95
11.99966,-5.95
12.00966,-5.95
12.01966,-5.95
12.02966,-5.95
12.03966,-5.95
12.04966,-5.95
12.05966,-5.95
12.06966,-5.95
12.07966,-4.375
12.08966,-4.375
12.09966,-4.375
12.10966,-4.375
12.11966,-4.375
12.12966,-4.375
12.13966,-4.375
12.14966,-4.375
12.15966,-4.375
12.16966,-4.375
12.17966,-2.975
12.18966,-2.975
12.19966,-2.975
12.20966,-2.975
12.21966,-2.975
12.22966,-2.975
12.23966,-2.975
12.24966,-2.975
12.25966,-2.975
12.26966,-2.975
12.27966,-2.975
12.28966,-2.975
12.29966,-2.975
12.30966,-2.975
12.32066,-2.975
12.33066,-2.975
12.34066,-2.975
12.35066,-2.975
12.36066,-2.975
12.37066,-2.975
12.38066,-2.975
12.39066,-2.975
12.40066,-2.975
12.41066,-2.975
12.42066,-2.975
12.43066,-2.975
12.44066,-2.975
12.45066,-2.975
12.46066,-2.975
12.47066,-2.975
12.48066,-2.975
12.49066,-2.975
12.50066,-2.975
12.51066,-2.975
12.52066,-2.975
12.53066,-2.975
12.54066,-2.975
12.55066,-2.975
12.56066,-2.975
12.57066,-2.975
12.58066,-2.975
12.59066,-1.4
12.60066,-1.4
12.61066,-1.4
12.62066,-1.4
12.63066,-1.4
12.64066,-1.4
12.65166,-1.4
12.66166,-1.4
12.67066,-1.4
12.68066,-1.4
12.69066,-1.4
12.70166,-1.4
12.71166,-1.4
12.72166,-1.4
12.73166,-1.4
12.74166,-1.4
12.75166,-1.4
12.76166,-1.4
12.77166,-1.4
12.78166,-1.4
12.79166,-1.4
12.80166,-1.4
12.81166,-1.4
12.82166,-1.4
12.83166,-1.4
12.84166,-1.4
12.85166,-1.4
12.86166,-1.4
12.87166,-1.4
12.88166,-1.4
12.89166,-1.4
12.90166,-1.4
12.91166,-1.4
12.92166,-1.4
12.93166,0
12.94166,0
12.95166,0
12.96166,0
12.97166,0
12.98166,0
12.99166,0
13.00166,0
13.01166,0
13.02266,1.4
13.03166,1.4
13.04166,2.975
13.05166,2.975
13.06266,2.975
13.07266,4.375
13.08266,4.375
13.09266,4.375
13.10266,5.95
13.11266,7.35
13.12266,8.925
13.13266,8.925
13.14266,10.5
13.15266,11.9
13.16266,11.9
13.17266,14.875
13.18266,16.45
13.19266,17.85
13.20266,17.85
13.21266,21
13.22266,22.4
13.23266,23.975
13.24266,25.375
13.25266,28.35
13.26266,31.5
13.27266,34.475
13.28266,35.875
13.29266,37.45
13.30266,42
13.31266,43.4
13.32266,46.375
13.33266,49.35
13.34266,52.5
13.35266,55.475
13.36266,58.45
13.37266,61.425
13.38266,63
13.39266,67.375
13.40266,68.95
13.41266,71.925
13.42266,74.9
13.43266,77.875
13.44366,80.85
13.45266,84
13.46366,86.975
13.47266,89.95
13.48366,92.925
13.49366,95.9
13.50366,97.475
13.51366,101.85
13.52366,103.425
13.53366,106.4
13.54366,109.375
13.55366,112.35
13.56366,115.5
13.57366,118.475
13.58366,121.45
13.59366,124.425
13.60366,127.4
13.61366,130.375
13.62366,133.35
13.63366,136.5
13.64366,139.475
13.65366,140.875
13.66366,143.85
13.67366,147
13.68366,149.975
13.69366,152.95
13.70366,154.35
13.71366,157.5
13.72366,160.475
13.73366,161.875
13.74366,164.85
13.75366,166.425
13.76366,169.4
13.77366,170.975
13.78366,173.95
13.79366,175.35
13.80366,176.925
13.81366,178.5
13.82366,179.9
13.83366,181.475
13.84366,182.875
13.85366,185.85
13.86366,187.425
13.87466,189
13.88466,191.975
13.89466,193.375
13.90466,194.95
13.91466,196.35
13.92466,197.925
13.93466,199.5
13.94466,200.9
13.95466,202.475
13.96466,203.875
13.97466,205.45
13.98466,205.45
13.99466,206.85
14.00466,206.85
14.01466,208.425
14.02466,210
14.03466,211.4
14.04466,211.4
14.05466,212.975
14.06466,212.975
14.07466,214.375
14.08466,215.95
14.09466,215.95
14.10466,217.35
14.11466,218.925
14.12466,220.5
14.13466,221.9
14.14466,223.475
14.15466,223.475
14.16466,224.875
14.17466,226.45
14.18466,226.45
14.19466,227.85
14.20466,229.425
14.21466,231
