time,GRAAccel
9.41275,0
9.43275,0
9.45275,0
9.47275,0
9.49275,0
9.51275,0
9.53275,0
9.55275,0
9.57275,0
9.59275,0
9.61275,0
9.63275,0
9.65275,0
9.67275,0
9.69275,0
9.71275,0
9.73275,0
9.75275,0
9.77275,0
9.79275,0
9.81275,0
9.83275,0
9.85275,0
9.87275,0
9.89275,0
9.91275,0
9.93275,0
9.95275,0
9.97275,0
9.99275,0
10.01275,0
10.03275,0
10.05275,0
10.07275,0
10.09275,0
10.11275,0
10.13275,0
10.15275,0
10.17275,0
10.19275,0
10.21275,0
10.23275,0
10.25275,0
10.27275,0
10.29275,0
10.31275,0
10.33175,0
10.35175,0
10.37175,0
10.39175,0
10.41175,0
10.43175,0
10.45175,0
10.47175,0
10.49175,0
10.51175,0
10.53175,0
10.55275,0
10.57175,0
10.59175,0
10.61175,0
10.63175,0
10.65175,0
10.67175,0
10.69275,0
10.71175,0
10.73175,0
10.75175,0
10.77175,0
10.79175,0
10.81175,0
10.83175,0
10.85175,0
10.87175,0
10.89175,0
10.91175,0
10.93175,0
10.95175,0
10.97175,0
10.99175,0
11.01175,0
11.03175,0
11.05175,0
11.07175,0
11.09175,0
11.11175,0
11.13175,0
11.15175,0
11.17175,0
11.19175,0
11.21175,0
11.23175,0
11.25175,0
11.27175,0
11.29175,0
11.31175,0
11.33175,0
11.35175,0
11.37175,0
11.39175,0
11.41175,0
11.43175,0
11.45175,0
11.47175,0
11.49175,0
11.51175,0
11.53175,0
11.55175,0
11.57175,0
11.59175,0
11.61175,0
11.63175,0
11.65175,0
11.67175,0
11.69175,0
11.71175,0
11.73175,0
11.75175,0
11.77175,0
11.79175,0
11.81175,0
11.83175,0
11.85175,0
11.87175,0
11.89075,0
11.91175,0
11.93175,0
11.95075,0
11.97175,0
11.99075,0
12.01075,0
12.03075,0
12.05075,0
12.07075,0
12.09075,0
12.11075,0
12.13075,0
12.15075,0
12.17075,0
12.19075,0
12.21075,0
12.23075,0
12.25075,0
12.27075,0
12.29075,0
12.31075,0
12.33075,0
12.35075,0
12.37075,0
12.39075,0
12.41075,0
12.43075,0
12.45075,0
12.47075,0
12.49075,0
12.51075,0
12.53075,0
12.55075,0
12.57075,0
12.59075,0
12.61075,0
12.63075,0
12.65075,0
12.67075,0
12.69075,0
12.71075,0
12.73075,0
12.75075,0
12.77075,0
12.79075,0
12.81075,0
12.83075,0
12.85075,0
12.87075,0
12.89075,0
12.91075,0
12.93075,0
12.95075,0
12.97075,0
12.99075,0
13.01075,0
13.03075,0
13.05075,0
13.07075,0
13.09075,0
13.11075,0
13.13075,0
13.15075,0
13.17075,0
13.19075,0
13.21075,0
13.23075,0
13.25075,0
13.27075,0
13.29075,0
13.31075,0
13.33075,0
13.34975,0
13.36975,0
13.38975,0
13.40975,0
13.42975,0
13.44975,0
13.46975,0
13.48975,0
13.50975,0
13.52975,0
13.54975,0
13.56975,0
13.58975,0
13.60975,0
13.62975,0
13.64975,0
13.66975,0
13.68975,0
13.70975,0
13.72975,0
13.74975,0
13.76975,0
13.78975,0
13.80975,0
13.82975,0
13.84975,0
13.86975,0
13.88975,0
13.90975,0
13.92975,0
13.94975,0
13.96975,0
13.98975,0
14.00975,0
14.02975,0
14.04975,0
14.06975,0
14.08975,0
14.10975,0
14.12975,0
14.14975,0
14.16975,0
14.18975,0
14.20975,0
14.22975,0
14.24975,0
14.26975,0
14.28975,0
14.30975,0
14.32975,0
14.34975,0
14.36975,0
14.38975,0
14.40975,0
14.42975,0
14.44975,0
14.46975,0
14.48975,0
14.50975,0
14.52975,0
14.54975,0
14.56975,0
14.58975,0
14.60975,0
14.62975,0
14.64975,0
14.66975,0
14.68975,0
14.70975,0
14.72975,0
14.74975,0
14.76975,0
14.78975,0
14.80975,0
14.82975,0
14.84875,0
14.86875,0
14.88875,0
14.90875,0
14.92875,0
14.94875,0
14.96875,0
14.98875,0
15.00875,0
15.02875,0
15.04875,0
15.06875,0
15.08875,0
15.10875,0
15.12875,0
15.14875,0
15.16875,0
15.18875,0
15.20875,0
15.22875,0
15.24875,0
15.26875,0
15.28875,0
15.30875,0
15.32875,0
15.34875,0
15.36875,0
15.38875,0
15.40875,0
15.42875,0
15.44875,0
15.46875,0
15.48875,0
15.50875,0
15.52875,0
15.54875,0
15.56875,0
15.58875,0
15.60875,0
15.62875,0
15.64875,0
15.66875,0
15.68875,0
15.70875,0
15.72875,0
15.74875,0
15.76875,0
15.78875,0
15.80875,0
15.82875,0
15.84875,0
15.86875,0
15.88875,0
15.90875,0
15.92875,0
15.94875,0
15.96875,0
15.98875,0
16.00875,0
16.02875,0
16.04875,0
16.06875,0
16.08875,0
16.10875,0
16.12875,0
16.14875,0
16.16875,0
16.18875,0
16.20875,0
16.22875,0
16.24875,0
16.26875,0
16.28875,0
16.30875,0
16.32875,0
16.34775,0
16.36775,0
16.38775,0
16.40775,0
16.42875,0
16.44775,0
16.46775,0
16.48775,0
16.50775,0
16.52775,0
16.54775,0
16.56775,0
16.58775,0
16.60775,0
16.62775,0
16.64775,0
16.66775,0
16.68775,0
16.70775,0
16.72775,0
16.74775,0
16.76775,0
16.78775,0
16.80775,0
16.82775,0
16.84775,0
16.86775,0
16.88775,0
16.90775,0
16.92775,0
16.94775,0
16.96775,0
16.98775,0
17.00775,0
17.02775,0
17.04775,0
17.06775,0
17.08775,0
17.10775,0
17.12775,0
17.14775,0
17.16775,0
17.18775,0
17.20775,0
17.22775,0
17.24775,0
17.26775,0
17.28775,0
17.30775,0
17.32775,0
17.34775,0
17.36775,0
17.38775,0
17.40775,0
17.42775,0
17.44775,0
17.46775,0
17.48775,0
17.50775,0
17.52775,0
17.54775,0
17.56775,0
17.58775,0
17.60775,0
17.62775,0
17.64775,0
17.66775,0
17.68775,0
17.70775,0
17.72775,0
17.74775,0
17.76775,0
17.78775,0
17.80775,0
17.82775,0
17.84775,0
17.86775,0
17.88775,0
17.90775,0
17.92775,0
17.94775,0
17.96775,0
17.98775,0
18.00775,0
18.02675,0
18.04675,0
18.06775,0
18.08675,0
18.10675,0
18.12675,0
18.14775,0
18.16675,0
18.18675,0
18.20675,0
18.22675,0
18.24675,0
18.26675,0
18.28675,0
18.30675,0
18.32675,0
18.34675,0
18.36675,0
18.38675,0
18.40675,0
18.42675,0
18.44675,0
18.46675,0
18.48675,0
18.50675,0
18.52675,0
18.54675,0
18.56675,0
18.58675,0
18.60675,0
18.62675,0
18.64675,0
18.66675,0
18.68675,0
18.70675,0
18.72675,0
18.74675,0
18.76675,0
18.78675,0
18.80675,0
18.82675,0
18.84675,0
18.86675,0
18.88675,0
18.90675,0
18.92675,0
18.94675,0
18.96675,0
18.98675,0
19.00675,0
19.02675,0
19.04675,0
19.06675,0
19.08675,0
19.10675,0
19.12675,0
19.14675,0
19.16675,0
19.18675,0
19.20675,0
19.22675,0
19.24675,0
19.26675,0
19.28675,0
19.30675,0
19.32675,0
19.34575,0
19.36575,0
19.38575,0
19.40575,0
19.42575,0
19.44575,0
19.46575,0
19.48575,0
19.50675,0
19.52575,0
19.54575,0
19.56575,0
19.58575,0
19.60575,0
19.62575,0
19.64575,0
19.66575,0
19.68575,0
19.70575,0
19.72575,0
19.74575,0
19.76575,0
19.78575,0
19.80575,0
19.82575,0
19.84575,0
19.86575,0
19.88575,0
19.90575,0
19.92575,0
19.94575,0
19.96575,0
19.98575,0
20.00575,0
20.02575,0
20.04575,0
20.06575,0
20.08575,0
20.10575,0
20.12575,0
20.14575,0
20.16575,0
20.18575,0
20.20575,0
20.22575,0
20.24575,0
20.26575,0
20.28575,0
20.30575,0
20.32575,0
20.34575,0
20.36575,0
20.38575,0
20.40575,0
20.42575,0
20.44575,0
20.46575,0
20.48575,0
20.50575,0
20.52575,0
20.54575,0
20.56575,0
20.58575,0
20.60575,0
20.62575,0
20.64575,0
20.66575,0
20.68575,0
20.70575,0
20.72575,0
20.74575,0
20.76575,0
20.78575,0
20.80575,0
20.82575,0
20.84475,0
20.86475,0
20.88575,0
20.90475,0
20.92475,0
20.94475,0
20.96475,0
20.98575,0
21.00475,0
21.02475,0
21.04475,0
21.06475,0
21.08575,0
21.10475,0
21.12475,0
21.14475,0
21.16475,0
21.18475,0
21.20475,0
21.22475,0
21.24475,0
21.26475,0
21.28475,0
21.30475,0
21.32475,0
21.34475,0
21.36475,0
21.38475,0
21.40475,0
21.42475,0
21.44475,0
21.46475,0
21.48475,0
21.50475,0
21.52475,0
21.54475,0
21.56475,0
21.58475,0
21.60475,0
21.62475,0
21.64475,0
21.66475,0
21.68475,0
21.70475,0
21.72475,0
21.74475,0
21.76475,0
21.78475,0
21.80475,0
21.82475,0
21.84475,0
21.86475,0
21.88475,0
21.90475,0
21.92475,0
21.94475,0
21.96475,0
21.98475,0
22.00475,0
22.02475,0
22.04475,0
22.06475,0
22.08475,0
22.10475,0
22.12475,0
22.14475,0
22.16475,0
22.18475,0
22.20475,0
22.22475,0
22.24475,0
22.26475,0
22.28475,0
22.30475,0
22.32475,0
22.34375,0
22.36375,0
22.38375,0
22.40375,0
22.42375,0
22.44475,0
22.46375,0
22.48375,0
22.50375,0
22.52375,0
22.54375,0
22.56375,0
22.58375,0
22.60375,0
22.62375,0
22.64375,0
22.66375,0
22.68375,0
22.70375,0
22.72375,0
22.74375,0
22.76375,0
22.78375,0
22.80375,0
22.82375,0
22.84375,0
22.86375,0
22.88375,0
22.90375,0
22.92375,0
22.94375,0
22.96375,0
22.98375,0
23.00375,0
23.02375,0
23.04375,0
23.06375,0
23.08375,0
23.10375,0
23.12375,0
23.14375,0
23.16375,0
23.18375,0
23.20375,0
23.22375,0
23.24375,0
23.26375,0
23.28375,0
23.30375,0
23.32375,0
23.34375,0
23.36375,0
23.38375,0
23.40375,0
23.42375,0
23.44375,0
23.46375,0
23.48375,0
23.50375,0
23.52375,0
23.54375,0
23.56375,0
23.58375,0
23.60375,0
23.62375,0
23.64375,0
23.66375,0
23.68375,0
23.70375,0
23.72375,0
23.74375,0
23.76375,0
23.78375,0
23.80375,0
23.82375,0
23.84375,0
23.86275,0
23.88275,0
23.90275,0
23.92275,0
23.94275,0
23.96275,0
23.98275,0
24.00275,0
24.02275,0
24.04275,0
24.06275,0
24.08275,0
24.10275,0
24.12275,0
24.14275,0
24.16275,0
24.18275,0
24.20275,0
24.22275,0
24.24275,0
24.26275,0
24.28275,0
24.30275,0
24.32275,0
24.34275,0
24.36275,0
24.38275,0
24.40275,0
24.42275,0
24.44275,0
24.46275,0
24.48275,0
24.50275,0
24.52275,0
24.54275,0
24.56275,0
24.58275,0
24.60275,0
24.62275,0
24.64275,0
24.66275,0
24.68275,0
24.70275,0
24.72275,0
24.74275,0
24.76275,0
24.78275,0
24.80275,0
24.82275,0
24.84275,0
24.86275,0
24.88275,0
24.90275,0
24.92275,0
24.94275,0
24.96275,0
24.98275,0
25.00275,0
25.02275,0
25.04275,0
25.06275,0
25.08275,0
25.10275,0
25.12275,0
25.14275,0
25.16275,0
25.18275,0
25.20275,0
25.22275,0
25.24275,0
25.26275,0
25.28275,0
25.30275,0
25.32275,0
25.34275,0
25.36175,0
25.38175,0
25.40175,0
25.42175,0
25.44175,0
25.46175,0
25.48175,0
25.50175,0
25.52175,0
25.54175,0
25.56175,0
25.58175,0
25.60175,0
25.62175,0
25.64175,0
25.66175,0
25.68175,0
25.70175,0
25.72175,0
25.74175,0
25.76175,0
25.78175,0
25.80175,0
25.82175,0
25.84175,0
25.86175,0
25.88175,0
25.90175,0
25.92175,0
25.94175,0
25.96175,0
25.98175,0
26.00175,0
26.02175,0
26.04175,0
26.06175,0
26.08175,0
26.10175,0
26.12175,0
26.14175,0
26.16175,0
26.18175,0
26.20175,0
26.22175,0
26.24175,0
26.26175,0
26.28175,0
26.30175,0
26.32175,0
26.34175,0
26.36175,0
26.38175,0
26.40175,0
26.42175,0
26.44175,0
26.46175,0
26.48175,0
26.50175,0
26.52175,0
26.54175,0
26.56175,0
26.58175,0
26.60175,0
26.62175,0
26.64175,0
26.66175,0
26.68175,0
26.70175,0
26.72175,0
26.74175,0
26.76175,0
26.78175,0
26.80175,0
26.82175,0
26.84075,0
26.86075,0
26.88075,0
26.90075,0
26.92075,0
26.94075,0
26.96075,0
26.98075,0
27.00175,0
27.02075,0
27.04075,0
27.06075,0
27.08075,0
27.10075,0
27.12075,0
27.14075,0
27.16075,0
27.18075,0
27.20175,0
27.22075,0
27.24075,0
27.26075,0
27.28075,0
27.30175,0
27.32075,0
27.34075,0
27.36075,0
27.38075,0
27.40075,0
27.42075,0
27.44075,0
27.46075,0
27.48075,0
27.50075,0
27.52075,0
27.54075,0
27.56075,0
27.58075,0
27.60075,0
27.62075,0
27.64075,0
27.66075,0
27.68075,0
27.70075,0
27.72075,0
27.74075,0
27.76075,0
27.78075,0
27.80075,0
27.82075,0
27.84075,0
27.86075,0
27.88075,0
27.90075,0
27.92075,0
27.94075,0
27.96075,0
27.98075,0
28.00075,0
28.02075,0
28.04075,0
28.06075,0
28.08075,0
28.10075,0
28.12075,0
28.14075,0
28.16075,0
28.18075,0
28.20075,0
28.22075,0
28.24075,0
28.26075,0
28.28075,0
28.30075,0
28.32075,0
28.33975,0
28.36075,0
28.37975,0
28.40075,0
28.41975,0
28.43975,0
28.46075,0
28.48075,0
28.49975,0
28.51975,0
28.53975,0
28.55975,0
28.58075,0
28.60075,0
28.61975,0
28.63975,0
28.65975,0
28.68075,0
28.70075,0
28.71975,0
28.73975,0
28.75975,0
28.77975,0
28.80075,0
28.81975,0
28.83975,0
28.85975,0
28.87975,0
28.90075,0
28.91975,0
28.93975,0
28.95975,0
28.97975,0
28.99975,0
29.01975,0
29.03975,0
29.05975,0
29.07975,0
29.09975,0
29.11975,0
29.13975,0
29.15975,0
29.17975,0
29.20075,0
29.21975,0
29.23975,0
29.25975,0
29.27975,0
29.29975,0
29.31975,0
29.33975,0
29.35975,0
29.37975,0
29.39975,0
29.41975,0
29.43975,0
29.45975,0
29.47975,0
29.49975,0
29.51975,0
29.53975,0
29.55975,0
29.57975,0
29.59975,0
29.61975,0
29.63975,0
29.65975,0
29.67975,0
29.69975,0
29.71975,0
29.73975,0
29.75975,0
29.77975,0
29.79975,0
29.81975,0
29.83875,0
29.85875,0
29.87875,0
29.89875,0
29.91875,0
29.93875,0
29.95875,0
29.97875,0
29.99875,0
30.01875,0
30.03975,0
30.05875,0
30.07875,0
30.09875,0
30.11875,0
30.13875,0
30.15875,0
30.17875,0
30.19875,0
30.21875,0
30.23875,0
30.25875,0
30.27875,0
30.29875,0
30.31875,0
30.33875,0
30.35875,0
30.37875,0
30.39875,0
30.41875,0
30.43875,0
30.45875,0
30.47875,0
30.49875,0
30.51875,0
30.53875,0
30.55875,0
30.57875,0
30.59875,0
30.61875,0
30.63875,0
30.65875,0
30.67875,0
30.69875,0
30.71875,0
30.73875,0
30.75875,0
30.77875,0
30.79875,0
30.81875,0
30.83875,0
30.85875,0
30.87875,0
30.89875,0
30.91875,0
30.93875,0
30.95875,0
30.97875,0
30.99875,0
31.01875,0
31.03875,0
31.05875,0
31.07875,0
31.09875,0
31.11875,0
31.13875,0
31.15875,0
31.17875,0
31.19875,0
31.21875,0
31.23875,0
31.25875,0
31.27875,0
31.29875,0
31.31875,0
31.33875,0
31.35875,0
31.37775,0
31.39775,0
31.41775,0
31.43875,0
31.45875,0
31.47775,0
31.49775,0
31.51775,0
31.53775,0
31.55775,0
31.57775,0
31.59775,0
31.61775,0
31.63775,0
31.65875,0
31.67875,0
31.69775,0
31.71775,0
31.73775,0
31.75775,0
31.77775,0
31.79775,0
31.81775,0
31.83775,0
31.85775,0
31.87775,0
31.89875,0
31.91775,0
31.93775,0
31.95775,0
31.97775,0
31.99775,0
32.01775,0
32.03775,0
32.05775,0
32.07775,0
32.09775,0
32.11775,0
32.13775,0
32.15775,0
32.17775,0
32.19775,0
32.21775,0
32.23775,0
32.25775,0
32.27775,0
32.29775,0
32.31775,0
32.33775,0
32.35775,0
32.37775,0
32.39775,0
32.41775,0
32.43775,0
32.45775,0
32.47775,0
32.49775,0
32.51775,0
32.53775,0
32.55775,0
32.57775,0
32.59775,0
32.61775,0
32.63775,0
32.65775,0
32.67775,0
32.69775,0
32.71775,0
32.73775,0
32.75775,0
32.77775,0
32.79775,0
32.81775,0
32.83775,0
32.85775,0
32.87775,0
32.89675,0
32.91775,0
32.93675,0
32.95775,0
32.97775,0
32.99775,0
33.01775,0
33.03675,0
33.05775,0
33.07675,0
33.09675,0
33.11775,0
33.13675,0
33.15775,0
33.17675,0
33.19675,0
33.21675,0
33.23675,0
33.25775,0
33.27675,0
33.29675,0
33.31775,0
33.33675,0
33.35775,0
33.37675,0
33.39675,0
33.41775,0
33.43675,0
33.45775,0
33.47675,0
33.49675,0
33.51775,0
33.53675,0
33.55675,0
33.57675,0
33.59675,0
33.61675,0
33.63675,0
33.65675,0
33.67675,0
33.69675,0
33.71675,0
33.73675,0
33.75675,0
33.77675,0
33.79675,0
33.81675,0
33.83675,0
33.85675,0
33.87675,0
33.89675,0
33.91675,0
33.93675,0
33.95675,0
33.97675,0
33.99675,0
34.01675,0
34.03675,0
34.05675,0
34.07675,0
34.09675,0
34.11675,0
34.13675,0
34.15675,0
34.17675,0
34.19675,0
34.21675,0
34.23675,0
34.25675,0
34.27675,0
34.29675,0
34.31675,0
34.33675,0
34.35575,0
34.37575,0
34.39575,0
34.41575,0
34.43575,0
34.45575,0
34.47575,0
34.49575,0
34.51575,0
34.53575,0
34.55575,0
34.57575,0
34.59575,0
34.61575,0
34.63575,0
34.65575,0
34.67575,0
34.69575,0
34.71575,0
34.73575,0
34.75575,0
34.77575,0
34.79575,0
34.81575,0
34.83575,0
34.85575,0
34.87575,0
34.89575,0
34.91575,0
34.93575,0
34.95575,0
34.97575,0
34.99575,0
35.01575,0
35.03575,0
35.05575,0
35.07575,0
35.09575,0
35.11575,0
35.13575,0
35.15575,0
35.17575,0
35.19575,0
35.21575,0
35.23575,0
35.25575,0
35.27575,0
35.29575,0
35.31575,0
35.33575,0
35.35575,0
35.37575,0
35.39575,0
35.41575,0
35.43575,0
35.45575,0
35.47575,0
35.49575,0
35.51575,0
35.53575,0
35.55575,0
35.57575,0
35.59575,0
35.61575,0
35.63575,0
35.65575,0
35.67575,0
35.69575,0
35.71575,0
35.73575,0
35.75575,0
35.77575,0
35.79575,0
35.81575,0
35.83475,0
35.85475,0
35.87475,0
35.89475,0
35.91475,0
35.93475,0
35.95475,0
35.97475,0
35.99475,0
36.01475,0
36.03475,0
36.05475,0
36.07475,0
36.09475,0
36.11475,0
36.13475,0
36.15475,0
36.17475,0
36.19475,0
36.21475,0
36.23475,0
36.25475,0
36.27475,0
36.29475,0
36.31475,0
36.33475,0
36.35475,0
36.37475,0
36.39475,0
36.41475,0
36.43475,0
36.45475,0
36.47475,0
36.49475,0
36.51475,0
36.53475,0
36.55475,0
36.57475,0
36.59475,0
36.61475,0
36.63475,0
36.65475,0
36.67475,0
36.69475,0
36.71475,0
36.73475,0
36.75475,0
36.77475,0
36.79475,0
36.81475,0
36.83475,0
36.85475,0
36.87475,0
36.89475,0
36.91475,0
36.93475,0
36.95475,0
36.97475,0
36.99475,0
37.01475,0
37.03475,0
37.05475,0
37.07475,0
37.09475,0
37.11475,0
37.13475,0
37.15475,0
37.17475,0
37.19475,0
37.21475,0
37.23475,0
37.25475,0
37.27475,0
37.29475,0
37.31475,0
37.33375,0
37.35375,0
37.37375,0
37.39375,0
37.41375,0
37.43375,0
37.45375,0
37.47375,0
37.49375,0
37.51375,0
37.53375,0
37.55375,0
37.57375,0
37.59375,0
37.61375,0
37.63375,0
37.65375,0
37.67375,0
37.69375,0
37.71375,0
37.73375,0
37.75375,0
37.77375,0
37.79375,0
37.81375,0
37.83375,0
37.85375,0
37.87375,0
37.89375,0
37.91375,0
37.93375,0
37.95375,0
37.97375,0
37.99375,0
38.01375,0
38.03375,0
38.05375,0
38.07375,0
38.09375,0
38.11375,0
38.13375,0
38.15375,0
38.17375,0
38.19375,0
38.21375,0
38.23375,0
38.25375,0
38.27375,0
38.29375,0
38.31375,0
38.33375,0
38.35375,0
38.37375,0
38.39375,0
38.41375,0
38.43375,0
38.45375,0
38.47375,0
38.49375,0
38.51375,0
38.53375,0
38.55375,0
38.57375,0
38.59375,0
38.61375,0
38.63375,0
38.65375,0
38.67375,0
38.69375,0
38.71375,0
38.73375,0
38.75375,0
38.77375,0
38.79375,0
38.81375,0
38.83375,0
38.85275,0
38.87275,0
38.89275,0
38.91275,0
38.93375,0
38.95275,0
38.97275,0
38.99275,0
39.01275,0
39.03275,0
39.05275,0
39.07275,0
39.09275,0
39.11275,0
39.13275,0
39.15275,0
39.17275,0
39.19275,0
39.21275,0
39.23275,0
39.25275,0
39.27275,0
39.29275,0
39.31275,0
39.33275,0
39.35275,0
39.37275,0
39.39275,0
39.41275,0
39.43275,0
39.45275,0
39.47275,0
39.49275,0
39.51275,0
39.53275,0
39.55275,0
39.57275,0
39.59275,0
39.61275,0
39.63275,0
39.65275,0
39.67275,0
39.69275,0
39.71275,0
39.73275,0
39.75275,0
39.77275,0
39.79275,0
39.81275,0
39.83275,0
39.85275,0
39.87275,0
39.89275,0
