time,DisSpeed
8.941656,26.56
8.961657,26.56
8.981656,26.56
9.001657,26.56
9.021656,26.88
9.041656,26.56
9.061656,26.88
9.081656,26.88
9.101656,26.88
9.121656,26.88
9.141656,26.88
9.160656,27.2
9.180656,27.2
9.201656,27.2
9.220656,27.2
9.241656,27.2
9.260656,27.52
9.280656,27.52
9.301657,27.52
9.320656,27.52
9.341657,27.52
9.360656,27.52
9.381657,27.52
9.401656,27.84
9.420656,27.84
9.441656,27.84
9.460656,27.84
9.480657,27.84
9.501657,27.84
9.520657,28.16
9.541656,28.16
9.561656,28.16
9.581656,28.16
9.600657,28.16
9.621656,28.48
9.641656,28.48
9.660656,28.48
9.681656,28.48
9.701656,28.48
9.720656,28.48
9.741656,28.48
9.761656,28.8
9.781656,28.8
9.801657,28.8
9.821656,28.8
9.841657,28.8
9.860656,29.12
9.881657,29.12
9.900657,29.12
9.920656,29.12
9.941656,29.12
9.960656,29.12
9.981656,29.44
10.00166,29.44
10.02066,29.44
10.04166,29.44
10.06066,29.44
10.08066,29.44
10.10066,29.44
10.12066,29.44
10.14166,29.44
10.16066,29.44
10.18166,29.44
10.20166,29.44
10.22066,29.44
10.24166,29.44
10.26066,29.44
10.28166,29.76
10.30166,29.76
10.32066,29.76
10.34166,29.76
10.36166,29.76
10.38166,29.76
10.40166,29.76
10.42166,30.08
10.44166,30.08
10.46166,30.08
10.48166,30.08
10.50166,30.08
10.52166,30.08
10.54166,30.08
10.56166,30.4
10.58166,30.08
10.60166,30.08
10.62066,30.08
10.64166,30.08
10.66066,30.08
10.68066,30.08
10.70166,30.08
10.72066,30.08
10.74166,30.08
10.76066,30.08
10.78166,30.08
10.80166,30.08
10.82066,30.08
10.84166,30.08
10.86066,30.08
10.88166,30.08
10.90066,30.08
10.92066,30.08
10.94166,30.08
10.96066,30.08
10.98166,30.08
11.00166,30.08
11.02066,30.08
11.04166,30.08
11.06066,30.4
11.08066,30.08
11.10166,30.08
11.12166,30.08
11.14166,30.08
11.16066,30.08
11.18166,30.4
11.20166,30.08
11.22066,30.08
11.24166,30.08
11.26066,30.08
11.28166,30.08
11.30166,30.08
11.32066,30.08
11.34166,30.08
11.36166,30.08
11.38166,29.76
11.40166,29.76
11.42066,29.76
11.44166,29.76
11.46066,29.76
11.48066,29.76
11.50166,29.76
11.52066,29.76
11.54166,29.76
11.56066,29.76
11.58066,29.76
11.60166,29.44
11.62066,29.44
11.64166,29.76
11.66066,29.44
11.68066,29.44
11.70166,29.44
11.72066,29.44
11.74166,29.44
11.76066,29.44
11.78166,29.44
11.80266,29.12
11.82066,29.12
11.84166,29.44
11.86066,29.12
11.88166,29.12
11.90166,29.12
11.92166,29.12
11.94166,29.12
11.96166,29.12
11.98166,28.8
12.00166,28.8
12.02166,28.8
12.04166,28.8
12.06166,28.48
12.08166,28.8
12.10166,28.8
12.12166,28.48
12.14166,28.48
12.16166,28.48
12.18166,28.48
12.20166,28.48
12.22066,28.48
12.24166,28.48
12.26066,28.16
12.28166,28.16
12.30166,28.16
12.32066,28.16
12.34166,28.16
12.36066,28.16
12.38166,28.16
12.40166,28.16
12.42066,28.16
12.44166,28.16
12.46066,27.84
12.48066,27.84
12.50166,27.84
12.52066,28.16
12.54166,27.84
12.56066,27.84
12.58166,27.52
12.60166,27.52
12.62166,27.52
12.64166,27.52
12.66066,27.52
12.68166,27.52
12.70166,27.52
12.72166,27.52
12.74166,27.52
12.76166,27.2
12.78166,27.2
12.80166,27.2
12.82166,27.2
12.84166,27.2
12.86166,27.2
12.88166,26.88
12.90166,26.88
12.92166,27.2
12.94166,27.2
12.96166,26.88
12.98166,26.88
13.00166,26.88
13.02066,26.88
13.04166,26.88
13.06066,26.88
13.08166,26.56
13.10166,26.56
13.12066,26.56
13.14166,26.56
13.16066,26.56
13.18066,26.56
13.20066,26.56
13.22066,26.56
13.24166,26.56
13.26066,26.56
13.28166,26.56
13.30166,26.24
13.32066,26.24
13.34166,26.24
13.36066,26.24
13.38066,26.24
13.40166,26.24
13.42066,26.24
13.44166,26.24
13.46166,26.24
13.48166,26.24
13.50166,26.24
13.52166,25.92
13.54166,25.92
13.56166,26.24
13.58166,25.92
13.60166,25.92
13.62166,25.92
13.64166,25.92
13.66166,25.6
13.68166,25.92
13.70166,25.92
13.72166,25.92
13.74166,25.6
13.76166,25.6
13.78066,25.6
13.80166,25.6
13.82066,25.6
13.84166,25.92
13.86066,25.6
13.88066,25.6
13.90066,25.6
13.92066,25.6
13.94166,25.6
13.96066,25.28
13.98166,25.28
14.00066,25.28
14.02066,25.6
14.04166,25.28
14.06066,25.6
14.08066,25.6
14.10166,25.28
14.12066,25.28
14.14166,25.6
14.16066,25.6
14.18166,25.6
14.20066,25.6
14.22066,25.6
14.24166,25.6
14.26066,25.6
14.28166,25.6
14.30166,25.6
14.32066,25.6
14.34166,25.6
14.36166,25.92
14.38166,25.92
14.40166,25.92
14.42166,25.92
14.44166,25.92
14.46066,25.6
14.48166,25.92
14.50166,25.92
14.52066,25.92
14.54166,25.92
14.56066,25.6
14.58066,25.6
14.60166,25.6
14.62066,25.6
14.64166,25.6
14.66066,25.6
14.68066,25.6
14.70166,25.6
14.72066,25.6
14.74166,25.6
14.76066,25.92
14.78066,25.6
14.80166,25.92
14.82066,25.92
14.84166,25.6
14.86066,25.92
14.88066,25.92
14.90166,25.92
14.92066,25.92
14.94166,25.92
14.96066,25.92
14.98166,25.92
15.00166,25.92
15.02066,25.92
15.04166,25.92
15.06066,25.92
15.08066,25.92
15.10166,25.92
15.12066,25.92
15.14166,25.92
15.16066,26.24
15.18166,26.24
15.20166,26.56
15.22066,26.56
15.24166,26.24
15.26066,26.24
15.28166,26.56
15.30166,26.56
15.32066,26.56
15.34166,26.88
15.36066,26.88
15.38066,26.88
15.40166,26.88
15.42066,26.88
15.44166,27.2
15.46066,27.2
15.48066,27.2
15.50166,27.2
15.52066,27.2
15.54166,27.2
15.56066,27.52
15.58066,27.52
15.60066,27.52
15.62066,27.52
15.64166,27.84
15.66066,27.84
15.68066,27.84
15.70166,27.84
15.72066,27.84
15.74166,28.16
15.76066,28.16
15.78166,28.16
15.80166,28.16
15.82166,28.16
15.84166,28.16
15.86166,28.48
15.88166,28.48
15.90166,28.48
15.92166,28.48
15.94166,28.8
15.96166,28.8
15.98166,29.12
16.00166,29.12
16.02066,29.12
16.04166,29.12
16.06066,29.76
16.08066,29.44
16.10166,29.44
16.12066,29.44
16.14166,29.76
16.16066,29.76
16.18066,30.08
16.20166,30.08
16.22066,30.08
16.24166,30.08
16.26066,30.4
16.28166,30.4
16.30166,30.4
16.32066,30.4
16.34166,30.4
16.36066,30.72
16.38066,30.72
16.40166,30.72
16.42066,30.72
16.44166,30.72
16.46066,31.04
16.48166,31.36
16.50166,31.36
16.52166,31.36
16.54166,31.36
16.56066,31.36
16.58166,31.36
16.60066,31.36
16.62066,31.68
16.64166,31.68
16.66066,31.68
16.68066,32
16.70166,32
16.72066,32
16.74166,32
16.76166,32
16.78166,32
16.80066,32
16.82166,32
16.84166,32.32
16.86066,32.32
16.88166,32.32
16.90066,32.32
16.92066,32.32
16.94166,32.64
16.96066,32.64
16.98066,32.64
17.00166,32.64
17.02066,32.64
17.04166,32.64
17.06066,32.64
17.08066,32.96
17.10066,32.96
17.12066,32.96
17.14166,32.96
17.16066,33.28
17.18066,33.28
17.20166,33.28
17.22066,33.28
17.24166,33.28
17.26066,33.28
17.28066,33.6
17.30166,33.6
17.32066,33.6
17.34166,32.96
17.36066,33.6
17.38066,33.6
17.40166,33.6
17.42066,33.6
17.44166,33.6
17.46066,33.92
17.48166,33.92
17.50166,33.92
17.52066,33.92
17.54166,33.92
17.56066,33.6
17.58166,33.92
17.60166,33.92
17.62066,33.92
17.64166,34.24
17.66066,34.24
17.68066,34.24
17.70166,34.24
17.72066,34.24
17.74166,34.24
17.76066,34.24
17.78066,34.24
17.80166,34.56
17.82066,34.56
17.84166,34.24
17.86066,34.56
17.88066,34.56
17.90166,34.56
17.92066,34.56
17.94166,34.56
17.96066,34.56
17.98066,34.56
18.00066,34.56
18.02066,34.56
18.04166,34.56
18.06066,34.88
18.08066,34.88
18.10166,34.88
18.12066,34.88
18.14166,34.88
18.16066,34.88
18.18066,34.88
18.20166,34.88
18.22066,34.88
18.24166,34.88
18.26166,35.2
18.28166,35.2
18.30166,35.2
18.32166,35.2
18.34166,35.2
18.36166,35.2
18.38166,35.2
18.40166,35.2
18.42166,35.2
18.44166,35.2
18.46066,35.2
18.48166,35.2
18.50166,35.2
18.52066,35.2
18.54066,35.2
18.56066,35.2
18.58066,35.2
18.60166,35.2
18.62066,35.2
18.64166,35.2
18.66066,35.52
18.68166,35.52
18.70166,35.52
18.72066,35.52
18.74166,35.52
18.76066,35.52
18.78066,35.52
18.80166,35.52
18.82066,35.52
18.84166,35.52
18.86066,35.52
18.88166,35.52
18.90166,35.52
18.92166,35.52
18.94166,35.52
18.96166,35.52
18.98166,35.52
19.00166,35.52
19.02066,35.52
19.04166,35.52
19.06166,35.52
19.08166,35.52
19.10166,35.52
19.12066,35.52
19.14166,35.52
19.16166,35.52
19.18066,35.52
19.20166,35.52
19.22166,35.52
19.24166,35.52
19.26066,35.52
19.28066,35.52
19.30166,35.52
19.32066,35.52
19.34166,35.84
19.36066,35.52
19.38066,35.52
19.40166,35.52
19.42066,35.52
19.44166,35.52
19.46066,35.2
19.48066,35.2
19.50166,35.2
19.52066,35.52
19.54166,35.52
19.56066,35.52
19.58166,35.52
19.60166,35.52
19.62066,35.52
19.64166,35.52
19.66066,35.52
19.68166,35.52
19.70166,35.52
19.72166,35.52
19.74166,35.52
19.76166,35.52
19.78066,35.52
19.80166,35.52
19.82166,35.52
19.84166,35.52
19.86166,35.52
19.88166,35.52
19.90166,35.52
19.92066,35.52
19.94166,35.52
19.96166,35.52
19.98166,35.52
20.00166,35.52
20.02066,35.52
20.04166,35.52
20.06066,35.52
20.08066,35.52
20.10166,35.52
20.12066,35.52
20.14166,35.52
20.16066,35.84
20.18066,35.84
20.20166,35.52
20.22066,35.52
20.24166,35.52
20.26066,35.52
20.28066,35.52
20.30166,35.52
20.32066,35.52
20.34166,35.52
20.36066,35.52
20.38166,35.84
20.40166,35.52
20.42166,35.52
20.44166,35.52
20.46066,35.52
20.48166,35.52
20.50066,35.52
20.52066,35.2
20.54166,35.2
20.56066,35.2
20.58066,35.52
20.60166,35.2
20.62066,35.2
20.64166,35.52
20.66166,35.52
20.68066,35.52
20.70266,35.2
20.72066,35.2
20.74166,35.2
20.76066,35.2
20.78166,35.2
20.80066,35.2
20.82066,35.2
20.84166,35.2
20.86066,35.2
20.88066,35.2
20.90166,35.2
20.92066,35.2
20.94166,35.2
20.96066,35.2
20.98066,35.2
21.00066,35.2
21.02066,35.2
21.04166,35.2
21.06066,35.2
21.08166,35.2
21.10166,35.2
21.12066,35.2
21.14166,35.2
21.16066,35.2
21.18066,35.2
21.20166,34.88
21.22066,34.88
21.24166,35.2
21.26066,35.2
21.28066,35.2
21.30166,35.2
21.32166,34.88
21.34166,34.88
21.36066,34.88
21.38066,34.88
21.40166,34.88
21.42066,34.88
21.44166,34.88
21.46166,34.56
21.48166,34.88
21.50166,34.88
21.52166,34.56
21.54166,34.56
21.56066,34.56
21.58166,34.56
21.60166,34.56
21.62066,34.56
21.64166,34.56
21.66066,34.56
21.68066,34.56
21.70066,34.56
21.72066,34.56
21.74166,34.56
21.76066,34.56
21.78066,34.24
21.80166,34.56
21.82066,34.56
21.84166,34.56
21.86066,34.24
21.88066,34.24
21.90066,34.24
21.92066,34.24
21.94166,34.24
21.96066,34.24
21.98166,34.24
22.00166,34.24
22.02066,34.24
22.04166,34.24
22.06066,34.24
22.08166,34.24
22.10166,34.24
22.12066,34.24
22.14166,34.24
22.16166,34.24
22.18066,34.24
22.20166,34.24
22.22166,34.24
22.24166,33.92
22.26166,34.24
22.28166,34.24
22.30166,34.24
22.32166,34.24
22.34166,33.92
22.36066,33.92
22.38166,33.92
22.40166,33.92
22.42066,33.92
22.44166,33.92
22.46066,33.6
22.48066,33.28
22.50166,33.28
22.52066,33.28
22.54166,33.6
22.56066,33.28
22.58066,33.28
22.60166,32.96
22.62066,32.96
22.64166,32.96
22.66066,32.96
22.68166,32.64
22.70166,32.64
22.72066,32.64
22.74166,32.64
22.76066,32.32
22.78066,32.32
22.80066,32.32
22.82066,32.32
22.84166,32.32
22.86066,32
22.88166,32
22.90166,32
22.92066,31.68
22.94166,31.68
22.96166,31.36
22.98166,31.36
23.00166,31.36
23.02166,31.36
23.04166,31.04
23.06166,31.04
23.08166,31.04
23.10166,31.04
23.12066,30.72
23.14166,30.4
23.16066,30.4
23.18166,30.4
23.20166,30.4
23.22066,30.4
23.24166,30.08
23.26066,29.76
23.28066,29.76
23.30166,29.76
23.32066,29.76
23.34166,29.76
23.36166,29.44
23.38166,29.44
23.40266,29.12
23.42066,29.12
23.44166,29.44
23.46066,29.12
23.48066,28.8
23.50166,28.8
23.52066,28.8
23.54166,28.8
23.56066,28.48
23.58166,28.48
23.60166,28.48
23.62066,28.48
23.64166,28.16
23.66166,28.16
23.68166,28.16
23.70166,28.16
23.72166,27.84
23.74166,27.84
23.76166,27.84
23.78166,27.52
23.80166,27.52
23.82166,27.52
23.84166,27.52
23.86066,27.2
23.88166,27.2
23.90166,26.88
23.92066,26.88
23.94166,26.88
23.96066,26.88
23.98066,26.56
24.00166,26.56
24.02066,26.56
24.04066,26.56
24.06066,26.24
24.08066,26.24
24.10166,25.92
24.12066,25.92
24.14166,25.92
24.16066,25.6
24.18066,25.6
24.20166,25.6
24.22166,25.6
24.24166,25.28
24.26166,25.28
24.28166,25.28
24.30166,24.96
24.32166,24.96
24.34166,24.96
24.36166,24.64
24.38166,24.32
24.40166,24.32
24.42166,24.32
24.44166,24.32
24.46166,24
24.48066,24
24.50166,24
24.52166,24
24.54166,23.68
24.56166,23.68
24.58166,23.68
24.60166,23.36
24.62066,23.36
24.64166,23.04
24.66066,23.04
24.68166,22.72
24.70166,22.4
24.72066,22.4
24.74166,22.72
24.76066,22.4
24.78166,22.08
24.80166,22.08
24.82066,22.08
24.84166,21.76
24.86166,21.76
24.88166,21.44
24.90166,21.44
24.92066,21.44
24.94166,21.12
24.96166,20.8
24.98166,20.48
25.00166,20.48
25.02066,20.48
25.04166,20.16
25.06066,20.16
25.08166,19.84
25.10166,19.52
25.12066,19.52
25.14166,19.52
25.16066,19.2
25.18066,18.88
25.20166,18.88
25.22066,18.88
25.24166,18.56
25.26166,18.24
25.28166,17.92
25.30166,17.6
25.32066,17.6
25.34166,17.6
25.36066,17.28
25.38066,16.96
25.40166,16.96
25.42066,16.96
25.44166,16.64
25.46066,16.32
25.48066,16.32
25.50166,16.32
25.52066,16
25.54066,16
25.56066,15.68
25.58066,15.68
25.60166,15.68
25.62066,15.68
25.64166,15.36
25.66066,15.36
25.68066,15.04
25.70166,15.04
25.72066,15.04
25.74166,15.04
25.76066,14.72
25.78066,14.72
25.80066,14.4
25.82066,14.4
25.84166,14.4
25.86066,14.08
25.88166,14.08
25.90166,14.08
25.92066,14.08
25.94166,13.76
25.96066,13.76
25.98066,13.76
26.00166,13.44
26.02066,13.44
26.04166,13.76
26.06166,13.44
26.08166,13.12
26.10166,13.12
26.12166,13.12
26.14166,13.12
26.16166,12.48
26.18166,12.8
26.20166,12.8
26.22166,12.8
26.24166,12.16
26.26066,12.48
26.28166,12.16
26.30166,12.16
26.32066,12.16
26.34166,12.16
26.36066,11.84
26.38066,12.48
26.40166,12.48
26.42066,12.16
26.44066,11.52
26.46066,11.84
26.48066,11.84
26.50166,11.84
26.52066,12.16
26.54166,11.84
26.56066,11.84
26.58066,11.84
26.60166,11.84
26.62066,11.84
26.64166,11.52
26.66166,11.84
26.68166,11.84
26.70066,11.84
26.72166,11.84
26.74166,11.84
26.76066,11.84
26.78166,11.84
26.80166,11.84
26.82066,11.84
26.84166,11.84
26.86066,12.16
26.88066,12.16
26.90166,12.16
26.92066,12.16
26.94166,12.16
26.96166,12.48
26.98166,12.48
27.00166,12.48
27.02066,12.48
27.04166,12.48
27.06066,12.8
27.08166,12.8
27.10166,12.8
27.12066,12.8
27.14166,12.8
27.16166,13.12
27.18166,13.12
27.20166,13.12
27.22066,13.12
27.24166,13.44
27.26166,13.44
27.28166,13.44
27.30166,13.44
27.32166,13.44
27.34166,13.76
27.36166,13.76
27.38166,14.08
27.40166,14.08
27.42166,14.08
27.44166,14.08
27.46066,14.4
27.48166,14.4
27.50166,14.4
27.52166,14.72
27.54166,14.72
27.56166,15.04
27.58066,15.04
27.60166,15.04
27.62166,15.04
27.64166,15.36
27.66066,15.36
27.68166,15.36
27.70166,15.68
27.72166,15.68
27.74166,15.68
27.76166,15.68
27.78166,16
27.80166,16
27.82166,16
27.84166,16
27.86166,16.32
27.88166,16.64
27.90166,16.64
27.92066,16.64
27.94166,16.64
27.96066,16.96
27.98166,16.96
28.00166,16.96
28.02066,17.28
28.04166,17.28
28.06166,17.6
28.08166,17.6
28.10166,17.92
28.12166,17.92
28.14166,17.92
28.16166,18.24
28.18166,18.24
28.20166,18.56
28.22166,18.56
28.24166,18.56
28.26166,18.88
28.28166,18.88
28.30166,19.52
28.32166,19.52
28.34166,19.2
28.36166,19.52
28.38166,19.84
28.40166,20.16
28.42166,20.16
28.44166,20.16
28.46166,20.48
28.48166,20.8
28.50166,20.8
28.52166,21.12
28.54166,21.12
28.56166,21.44
28.58166,21.44
28.60166,21.76
28.62166,21.76
28.64166,21.76
28.66066,21.76
28.68066,22.72
28.70166,22.4
28.72066,22.4
28.74166,22.72
28.76066,22.72
28.78166,22.72
28.80166,22.72
28.82166,23.04
28.84166,22.72
28.86066,23.04
28.88166,22.72
28.90266,23.04
28.92066,23.04
28.94166,23.04
28.96166,22.4
28.98166,23.04
29.00166,23.04
29.02066,22.72
29.04166,23.04
29.06066,22.4
29.08066,22.72
29.10166,23.04
29.12066,23.04
29.14166,22.4
29.16066,22.72
29.18166,22.72
29.20166,22.72
29.22066,22.72
29.24166,22.72
29.26066,22.72
29.28166,22.72
29.30166,22.4
29.32166,22.4
29.34166,22.4
29.36066,22.4
29.38166,22.4
29.40166,22.4
29.42066,22.4
29.44166,22.4
29.46066,22.4
29.48166,22.4
29.50166,22.4
29.52066,22.08
29.54166,22.4
29.56066,22.08
29.58066,22.4
29.60166,22.4
29.62066,22.4
29.64166,22.08
29.66166,22.4
29.68066,22.4
29.70066,22.4
29.72166,22.08
29.74166,22.4
29.76066,22.4
29.78166,22.4
29.80166,22.72
29.82066,22.72
29.84166,22.72
29.86166,22.72
29.88166,22.72
29.90166,23.04
29.92166,23.04
29.94166,23.04
29.96166,23.04
29.98066,23.04
30.00166,23.04
30.02166,23.36
30.04166,23.36
30.06166,23.36
30.08166,23.36
30.10166,23.36
30.12166,23.36
30.14166,23.68
30.16166,23.68
30.18166,23.68
30.20166,23.68
30.22166,23.68
30.24166,24
30.26166,24.32
30.28166,24.32
30.30166,24.32
30.32166,24.32
30.34166,24.32
30.36166,24.32
30.38166,24.32
30.40166,24.32
30.42166,24.32
30.44166,24
30.46166,24.32
30.48166,24.32
30.50266,24.32
30.52166,24.32
30.54166,24.64
30.56066,24.32
30.58066,24.32
30.60166,24.32
30.62066,24.32
30.64166,24.32
30.66066,24.32
30.68066,24.32
30.70166,24.32
30.72066,24.32
30.74166,24.32
30.76166,24.32
30.78166,24.32
30.80166,24.32
30.82166,24.32
30.84166,24.32
30.86166,24.32
30.88166,24
30.90166,24
30.92166,24
30.94166,24
30.96066,24
30.98166,24
31.00166,24
31.02066,24
31.04166,24
31.06166,23.68
31.08066,23.68
31.10066,23.68
31.12066,23.68
31.14166,23.68
