time,AccSignl
407.0068,0
407.0269,0
407.0468,0
407.0668,0
407.0869,0
407.1068,0
407.1268,0
407.1469,0
407.1668,0
407.1868,0
407.2068,0
407.2268,0
407.2469,0
407.2668,1.2
407.2868,2.4
407.3069,4.4
407.3268,5.6
407.3468,6.8
407.3669,8
407.3868,9.2
407.4068,10.8
407.4268,12.4
407.4468,14.4
407.4669,16.4
407.4868,16.4
407.5068,19.2
407.5269,20.4
407.5468,20.8
407.5668,21.6
407.5869,21.6
407.6068,22.4
407.6268,22.4
407.6469,22.4
407.6668,22.8
407.6868,22.8
407.7068,23.6
407.7268,24.4
407.7469,25.2
407.7668,26
407.7868,26
407.8069,27.2
407.8268,28.4
407.8468,29.2
407.8669,30
407.8868,30
407.9068,31.2
407.9268,32
407.9468,32.8
407.9669,32.8
407.9868,33.6
408.0068,34
408.0269,34.8
408.0458,34.8
408.0659,34.8
408.0858,34.8
408.1058,35.6
408.1259,35.6
408.1458,35.6
408.1658,36
408.1859,36
408.2058,36
408.2258,36
408.2458,36
408.2658,36
408.2859,36
408.3058,36
408.3258,36.4
408.3459,36.4
408.3658,36.4
408.3858,36.4
408.4059,36.4
408.4258,36.4
408.4458,36.4
408.4659,36.4
408.4858,36.4
408.5058,36.4
408.5258,36.4
408.5458,36.4
408.5659,36.8
408.5858,37.6
408.6058,37.6
408.6259,37.6
408.6458,37.6
408.6658,38.4
408.6859,38.4
408.7058,40
408.7258,40.8
408.7458,40.8
408.7658,40.8
408.7859,40.8
408.8058,40.8
408.8258,42.4
408.8459,42.8
408.8658,42.8
408.8858,42.8
408.9059,42.8
408.9258,43.6
408.9458,43.6
408.9659,43.6
408.9858,43.6
409.0058,44
409.0258,44
409.0458,44
409.0659,44
409.0858,44
409.1058,44
409.1259,44
409.1458,44
409.1658,44
409.1859,44
409.2058,44
409.2258,44
409.2458,44
409.2658,44
409.2859,44
409.3058,44.4
409.3258,44.4
409.3459,44.8
409.3658,44.8
409.3858,45.2
409.4059,45.2
409.4258,45.2
409.4458,45.2
409.4659,45.2
409.4858,45.2
409.5058,45.2
409.5248,45.2
409.5448,45.2
409.5648,45.2
409.5848,45.2
409.6049,45.2
409.6248,45.2
409.6448,45.2
409.6649,44.4
409.6848,43.6
409.7048,42
409.7249,40.4
409.7448,39.6
409.7648,39.6
409.7849,38.8
409.8048,38.8
409.8248,38.4
409.8448,38.4
409.8648,37.6
409.8849,37.6
409.9048,37.2
409.9248,37.2
409.9449,37.2
409.9648,37.2
409.9848,37.2
410.0049,37.2
410.0248,36.8
410.0448,36.8
410.0648,36.4
410.0848,35.6
410.1049,35.2
410.1248,34
410.1448,34
410.1649,33.2
410.1848,33.2
410.2048,31.6
410.2249,31.2
410.2448,30.4
410.2648,30.4
410.2849,30.4
410.3048,30.4
410.3248,29.6
410.3448,29.6
410.3648,29.2
410.3849,28.4
410.4048,27.6
410.4248,27.2
410.4449,26.8
410.4648,26
410.4848,26
410.5049,24.8
410.5248,24.8
410.5448,24.8
410.5648,24.8
410.5848,24.8
410.6049,24.8
410.6248,24.8
410.6448,24.8
410.6649,24.8
410.6848,24.8
410.7048,24.8
410.7249,24.8
410.7448,24.8
410.7648,24.8
410.7849,24.8
410.8048,24.8
410.8248,24.8
410.8448,24.8
410.8648,24.8
410.8849,24.8
410.9048,24.8
410.9248,24.8
410.9449,25.6
410.9648,25.6
410.9848,25.6
411.0049,26
411.0248,26
411.0448,26
411.0648,26.4
411.0848,26.4
411.1039,27.2
411.1238,28
411.1438,28.8
411.1638,29.6
411.1838,30
411.2039,30.8
411.2238,31.6
411.2438,31.6
411.2639,32
411.2838,32
411.3038,32
411.3239,32.4
411.3438,32.4
411.3638,32.8
411.3839,32.8
411.4038,32.8
411.4239,32.8
411.4438,33.6
411.4638,34
411.4839,34
411.5038,34
411.5238,34
411.5439,34
411.5638,34
411.5838,34.4
411.6039,34.4
411.6238,35.2
411.6438,35.2
411.6638,36
411.6838,36
411.7039,36.8
411.7238,36.8
411.7438,37.2
411.7639,37.2
411.7838,37.2
411.8038,37.2
411.8239,37.2
411.8438,37.6
411.8638,37.6
411.8839,37.6
411.9038,37.6
411.9239,37.6
411.9438,38
411.9638,38
411.9839,38
412.0038,38.4
412.0238,38.4
412.0439,38.4
412.0638,38.8
412.0838,38.8
412.1039,38.8
412.1238,38.8
412.1438,38.8
412.1638,39.2
412.1838,39.2
412.2039,39.6
412.2238,39.6
412.2438,40
412.2639,40.8
412.2838,40.8
412.3038,40.8
412.3239,40.8
412.3438,40.8
412.3638,40.8
412.3839,40.8
412.4038,41.2
412.4239,41.2
412.4438,41.2
412.4638,41.2
412.4839,41.6
412.5038,41.6
412.5238,41.6
412.5439,42
412.5638,42
412.5838,42
412.6039,42
412.6238,42
412.6429,42.4
412.6628,42.4
412.6828,42.4
412.7029,42.8
412.7228,43.2
412.7429,43.2
412.7628,43.6
412.7828,44
412.8029,44.4
412.8228,45.2
412.8428,45.2
412.8629,46
412.8828,46
412.9028,47.2
412.9229,47.6
412.9428,47.6
412.9628,48
412.9828,48
413.0028,48
413.0229,48
413.0428,48
413.0628,48.8
413.0829,48.8
413.1028,48.8
413.1228,49.6
413.1429,49.6
413.1628,50
413.1828,50
413.2029,50.8
413.2228,50.8
413.2429,52
413.2628,52
413.2828,52.4
413.3029,52.8
413.3228,53.2
413.3428,53.2
413.3629,54.4
413.3828,54.4
413.4028,55.2
413.4229,55.6
413.4428,56
413.4628,56.8
413.4828,56.8
413.5028,58
413.5229,58.4
413.5428,59.2
413.5628,60
413.5829,60.4
413.6028,60.8
413.6228,61.2
413.6429,61.2
413.6628,61.6
413.6828,62
413.7029,62
413.7228,62
413.7429,62.8
413.7628,62.8
413.7828,62.8
413.8029,63.6
413.8228,64
413.8428,64.4
413.8629,64.4
413.8828,64.4
413.9028,65.6
413.9229,66
413.9428,66
413.9628,66
413.9828,66
414.0028,66
414.0219,66.8
414.0418,66.8
414.0618,66.8
414.0818,66.8
414.1028,66.8
414.1228,66.8
414.1429,66.8
414.1628,66.8
414.1828,66.8
414.2018,66.8
414.2218,66.8
414.2419,66.8
414.2618,66.8
414.2818,66.8
414.3018,66.8
414.3218,66.8
414.3419,66.8
414.3618,66.8
414.3818,66.8
414.4019,68.4
414.4218,68.8
414.4418,68.8
414.4619,69.2
414.4818,69.2
414.5018,69.6
414.5219,69.6
414.5418,70
414.5618,70
414.5818,70
414.6018,70
414.6219,70
414.6418,70
414.6618,70
414.6819,70
414.7018,68
414.7218,62.8
414.7419,52
414.7618,39.6
414.7818,27.2
414.8018,16.4
414.8218,6.8
414.8419,0
414.8618,0
414.8818,0
414.9019,0
414.9218,0
414.9418,0
414.9619,0
414.9818,0
415.0018,0
415.0219,0
415.0418,0
415.0618,0
415.0818,0
415.1018,0
415.1219,0
415.1418,0
415.1618,0
415.1819,0
415.2018,0
415.2218,0
415.2419,2.8
415.2618,6
415.2818,6
415.3018,12
415.3218,14.4
415.3419,16.4
415.3618,18.8
415.3818,22
415.4019,24.4
415.4218,25.6
415.4418,26.4
415.4619,27.2
415.4808,28.8
415.5009,30
415.5208,31.6
415.5408,32.8
415.5609,33.6
415.5808,33.6
415.6008,36
415.6208,37.2
415.6408,38.8
415.6609,40.4
415.6808,42
415.7008,42.4
415.7209,43.2
415.7408,44.4
415.7608,45.2
415.7809,45.2
415.8008,45.6
415.8208,46.4
415.8409,47.2
415.8608,47.6
415.8808,47.6
415.9008,48.4
415.9208,49.2
415.9409,49.2
415.9608,49.2
415.9808,49.2
416.0009,49.2
416.0208,49.2
416.0408,49.2
416.0609,49.2
416.0808,49.2
416.1008,49.2
416.1208,49.2
416.1408,49.2
416.1609,49.2
416.1808,49.2
416.2008,49.2
416.2209,49.2
416.2408,49.2
416.2608,49.2
416.2809,49.2
416.3008,49.2
416.3208,49.2
416.3409,49.2
416.3608,49.2
416.3808,49.2
416.4008,49.2
416.4208,49.2
416.4409,49.2
416.4608,49.2
416.4808,49.2
416.5009,49.2
416.5208,49.2
416.5408,49.2
416.5609,49.2
416.5808,49.2
416.6008,49.2
416.6208,49.2
416.6408,49.2
416.6609,48.8
416.6808,48.8
416.7008,48.8
416.7209,48.4
416.7408,48.4
416.7608,48.4
416.7809,48.4
416.8008,48.4
416.8208,48
416.8409,48
416.8608,47.6
416.8808,47.6
416.9008,47.6
416.9208,47.6
416.9409,47.6
416.9598,47.6
416.9799,47.6
416.9998,47.6
417.0198,47.2
417.0399,47.2
417.0598,46.8
417.0798,46.8
417.0999,46.4
417.1198,46
417.1398,46
417.1599,46
417.1798,45.6
417.1998,45.6
417.2198,45.6
417.2398,45.2
417.2599,45.2
417.2798,45.2
417.2998,45.2
417.3199,45.2
417.3398,45.2
417.3598,45.2
417.3799,45.2
417.3998,45.2
417.4198,44.8
417.4398,44.8
417.4598,44.8
417.4799,44.4
417.4998,44.4
417.5198,44.4
417.5399,43.6
417.5598,43.6
417.5798,43.2
417.5999,42.4
417.6198,42
417.6398,41.2
417.6599,40.8
417.6798,40.8
417.6998,40.4
417.7198,40.4
417.7398,40.4
417.7599,40.4
417.7798,40.4
417.7998,40.4
417.8199,40.4
417.8398,40.4
417.8598,40.4
417.8799,40
417.8998,40
417.9198,40
417.9398,40
417.9598,40
417.9799,40
417.9998,40
418.0198,40
418.0399,40
418.0598,40
418.0798,40
418.0999,40
418.1198,40
418.1398,40
418.1599,40
418.1798,40
418.1998,40
418.2198,40
418.2398,39.6
418.2599,39.6
418.2798,39.6
418.2998,39.6
418.3199,38.8
418.3398,38.8
418.3598,38.8
418.3799,38.4
418.3998,38.4
418.4198,37.6
418.4398,37.2
418.4588,36
418.4789,35.6
418.4988,35.2
418.5188,34.8
418.5388,33.6
418.5588,32.8
418.5789,32.8
418.5988,31.6
418.6188,31.6
418.6389,31.2
418.6588,31.2
418.6788,31.2
418.6989,31.2
418.7188,31.2
418.7388,31.2
418.7589,31.2
418.7788,31.2
418.7989,31.2
418.8188,30.8
418.8388,30
418.8589,29.6
418.8788,29.6
418.8988,29.6
418.9189,29.6
418.9388,29.6
418.9588,29.6
418.9789,29.2
418.9988,29.2
419.0188,29.2
419.0388,29.2
419.0588,29.2
419.0789,29.2
419.0988,29.2
419.1188,29.2
419.1389,29.2
419.1588,29.2
419.1788,29.2
419.1989,29.2
419.2188,29.2
419.2388,29.2
419.2589,29.2
419.2788,29.2
419.2989,29.2
419.3188,29.2
419.3388,29.2
419.3589,29.2
419.3788,29.2
419.3988,29.2
419.4189,29.2
419.4388,29.2
419.4588,29.2
419.4789,29.2
419.4988,28.4
419.5188,28.4
419.5388,28.4
419.5588,28.4
419.5789,28
419.5988,27.6
419.6188,27.6
419.6389,27.6
419.6588,27.2
419.6788,27.2
419.6989,27.2
419.7188,27.2
419.7388,27.2
419.7589,27.2
419.7788,27.2
419.7989,27.2
419.8188,27.2
419.8388,27.2
419.8589,27.2
419.8788,27.2
419.8988,27.2
419.9189,27.2
419.9388,27.2
419.9579,27.2
419.9778,27.2
419.9978,27.2
420.0179,26.8
420.0378,26.8
420.0578,26.8
420.0779,26.8
420.0978,26.8
420.1179,26.8
420.1378,26.8
420.1578,26.8
420.1779,26.8
420.1978,26.8
420.2178,26.8
420.2379,26.8
420.2578,26.8
420.2778,26.8
420.2979,26.8
420.3178,26.8
420.3378,26.8
420.3578,26.8
420.3778,26.8
420.3979,26.8
420.4178,26.8
420.4378,26.8
420.4579,26.8
420.4778,26.8
420.4978,26.8
420.5179,26.8
420.5378,26.8
420.5578,26.8
420.5779,26.8
420.5978,26.8
420.6179,26.8
420.6378,26.8
420.6578,26.8
420.6779,26.8
420.6978,26.8
420.7178,26.8
420.7379,26.8
420.7578,26.8
420.7778,26.8
420.7979,26.8
420.8178,26.8
420.8378,26.8
420.8578,26.8
420.8778,26.8
420.8979,26.8
420.9178,26.8
420.9378,26.8
420.9579,26.8
420.9778,26.8
420.9978,26.8
421.0179,26.8
421.0378,26.8
421.0578,26.8
421.0779,26.8
421.0978,26.8
421.1179,26.8
421.1378,26.4
421.1578,25.6
421.1779,25.2
421.1978,24.4
421.2178,23.6
421.2379,22.8
421.2578,21.6
421.2778,21.6
421.2979,19.6
421.3178,18.8
421.3378,17.6
421.3578,17.2
421.3778,16
421.3979,14.8
421.4178,14.8
421.4368,14.8
421.4568,14.8
421.4768,14.8
421.4969,14.8
421.5168,14.8
421.5368,14.8
421.5569,14.8
421.5768,14.8
421.5968,14.8
421.6169,14.8
421.6368,14.8
421.6568,14.8
421.6768,14.8
421.6968,14.8
421.7169,14.8
421.7368,14.8
421.7568,14.8
421.7769,14.8
421.7968,14.8
421.8168,14.8
421.8369,14.8
421.8568,14.8
421.8768,14.8
421.8969,14.8
421.9168,14.8
421.9368,14.8
421.9568,14.8
421.9768,14.8
421.9969,14.8
422.0168,14.8
422.0368,14.8
422.0569,14.8
422.0768,14.8
422.0968,14.8
422.1169,14.8
422.1368,14.8
422.1568,14.8
422.1768,14.8
422.1968,14.8
422.2169,14.8
422.2368,14.8
422.2568,15.2
422.2769,15.2
422.2968,15.2
422.3168,15.6
422.3369,15.6
422.3568,15.6
422.3768,15.6
422.3969,15.6
422.4168,15.6
422.4368,15.6
422.4568,15.6
422.4768,15.6
422.4969,15.6
422.5168,15.6
422.5368,15.6
422.5569,15.6
422.5768,15.6
422.5968,15.6
422.6169,15.6
422.6368,15.6
422.6568,15.6
422.6768,15.6
422.6968,15.6
422.7169,15.6
422.7368,15.6
422.7568,15.6
422.7769,15.6
422.7968,15.6
422.8168,15.6
422.8369,15.6
422.8568,15.6
422.8768,15.6
422.8969,15.6
422.9168,15.6
422.9368,15.6
422.9568,15.6
422.9768,15.6
422.9969,15.6
423.0158,15.6
423.0359,15.6
423.0558,15.6
423.0758,15.6
423.0959,15.6
423.1158,15.6
423.1358,15.6
423.1559,15.6
423.1758,15.6
423.1958,15.6
423.2159,15.6
423.2358,15.6
423.2558,15.6
423.2758,15.6
423.2958,15.6
423.3159,15.6
423.3358,15.6
423.3558,15.6
423.3759,15.6
423.3958,15.6
423.4158,15.6
423.4359,15.6
423.4558,15.6
423.4758,15.6
423.4958,15.6
423.5158,15.6
423.5359,15.6
423.5558,15.6
423.5758,15.6
423.5959,15.6
423.6158,15.6
423.6358,15.6
423.6559,15.6
423.6758,15.6
423.6958,15.6
423.7159,15.6
423.7358,15.6
423.7558,15.6
423.7758,15.6
423.7958,15.6
423.8159,15.6
423.8358,15.6
423.8558,15.6
423.8759,15.6
423.8958,15.6
423.9158,15.6
423.9359,15.6
423.9558,15.6
423.9758,15.6
423.9958,15.6
424.0158,15.6
424.0359,15.6
424.0558,15.6
424.0758,15.6
424.0959,15.6
424.1158,15.6
424.1358,15.6
424.1559,15.6
424.1758,15.6
424.1958,15.6
424.2159,15.6
424.2358,15.6
424.2558,15.6
424.2758,15.6
424.2958,15.6
424.3159,15.6
424.3358,15.6
424.3558,15.6
424.3759,15.6
424.3958,15.2
424.4149,15.2
424.4348,14.8
424.4548,14
424.4758,12.8
424.4948,12
424.5148,10.8
424.5349,9.2
424.5548,8
424.5748,8
424.5948,5.2
424.6148,2
424.6349,0
424.6548,0
424.6758,0
424.6949,0
424.7148,0
424.7348,0
424.7549,0
424.7748,0
424.7948,0
424.8148,0
424.8348,0
424.8549,0
424.8748,0
424.8948,0
424.9149,0
424.9348,0
424.9548,0
424.9749,0
424.9948,0
425.0148,0
425.0349,0
425.0548,0
425.0748,0
425.0948,0
425.1148,0
425.1349,0
425.1548,0
425.1748,0
425.1949,0
425.2148,0
425.2348,0
425.2549,0.8
425.2748,2
425.2948,3.2
425.3148,4.8
425.3348,6.8
425.3549,8
425.3748,8.4
425.3948,8.4
425.4149,8.8
425.4348,9.2
425.4548,9.2
425.4749,9.2
425.4948,9.2
425.5148,9.2
425.5349,9.2
425.5548,9.2
425.5748,9.2
425.5948,10
425.6148,10
425.6349,10.8
425.6548,11.6
425.6748,12.4
425.6949,12.4
425.7148,12.4
425.7348,13.6
425.7549,14
425.7748,14
425.7948,14.8
425.8148,14.8
425.8348,15.2
425.8549,16
425.8748,16.8
425.8948,17.2
425.9138,17.2
425.9338,17.6
425.9539,17.6
425.9749,17.6
425.9938,18.4
426.0139,19.2
426.0349,19.2
426.0548,19.6
426.0748,19.6
426.0938,20
426.1138,20.4
426.1339,20.8
426.1538,21.6
426.1739,22
426.1938,22
426.2138,22
426.2339,22
426.2538,22.4
426.2738,22.4
426.2939,23.2
426.3138,23.2
426.3338,23.2
426.3539,23.2
426.3738,23.2
426.3938,23.6
426.4138,24
426.4338,24
426.4539,24
426.4738,24
426.4938,24
426.5139,24
426.5338,24
426.5538,24.4
426.5739,24.4
426.5938,24.4
426.6138,24.4
426.6339,24.4
426.6538,24.4
426.6739,24.4
426.6938,24.4
426.7138,24.4
426.7339,24.4
426.7538,24.4
426.7738,24.4
426.7939,24.4
426.8138,24.4
426.8338,24.4
426.8539,24.4
426.8738,24.4
426.8938,24.4
426.9138,24.4
426.9338,24.4
426.9539,24.4
426.9738,24.4
426.9938,24.4
427.0139,24.8
427.0338,24.8
427.0538,24.8
427.0739,24.8
427.0938,24.8
427.1138,24.8
427.1339,24.8
427.1538,24.8
427.1739,24.8
427.1938,24.8
427.2138,24.8
427.2339,24.8
427.2538,24.8
427.2738,24.8
427.2939,24.8
427.3138,24.8
427.3338,24.8
427.3539,24.8
427.3738,24.8
427.3929,24.8
427.4128,24.8
427.4328,24.8
427.4529,24.8
427.4728,24.8
427.4929,24.8
427.5128,24.8
427.5328,24.8
427.5529,24.8
427.5728,24.8
427.5928,24.8
427.6129,24.8
427.6328,24.8
427.6528,24.8
427.6729,24.8
427.6928,24.8
427.7128,24.8
427.7328,24.8
427.7528,24.4
427.7729,23.6
427.7928,23.2
427.8128,22
427.8329,21.6
427.8528,20.4
427.8728,20.4
427.8929,18
427.9128,17.2
427.9328,16.4
427.9529,16.4
427.9728,16
427.9929,16
428.0128,16
428.0328,16
428.0529,16
428.0728,16
428.0928,16
428.1129,16
428.1328,16
428.1528,16
428.1729,16
428.1928,16
428.2128,16
428.2328,16
428.2528,16
428.2729,16
428.2928,16
428.3128,16
428.3329,16
428.3528,15.6
428.3728,14.8
428.3929,14
428.4128,13.2
428.4328,12.4
428.4529,11.6
428.4728,11.6
428.4929,9.2
428.5128,7.2
428.5328,5.2
428.5529,2.8
428.5728,1.2
428.5928,0
428.6129,0
428.6328,0
428.6528,0
428.6729,0
428.6928,0
428.7128,0
428.7328,0
428.7528,0
428.7729,0
428.7928,0
428.8128,0
428.8329,0
428.8528,0
428.8728,0
428.8918,0
428.9118,0
428.9319,0
428.9518,0
428.9718,0
428.9919,0
429.0118,0
429.0328,0
429.0529,0
429.0728,0
429.0928,0
429.1118,0
429.1328,0
429.1519,0
429.1729,0
429.1928,0
429.2119,0
429.2318,0
429.2518,0
429.2719,0
429.2918,0.4
429.3118,0.4
429.3318,0.8
429.3518,0.8
429.3719,0.8
429.3918,0.8
429.4118,0.8
429.4319,0.8
429.4518,0.8
429.4718,0.8
429.4919,0.8
429.5118,0.8
429.5318,0.8
429.5518,0.4
429.5718,0
429.5919,0
429.6118,0
429.6318,0
429.6519,0
429.6718,0
429.6918,0
429.7119,0
429.7318,0
429.7518,0
429.7719,0
429.7918,0
429.8118,0
429.8318,0
429.8518,0
429.8719,0
429.8918,0
429.9118,0
429.9319,0
429.9518,0
429.9718,0
429.9919,0
430.0118,0
430.0318,0
430.0518,0
430.0718,0
430.0919,0
430.1118,0
430.1318,0
430.1519,0
430.1718,0
430.1918,0
430.2119,0
430.2318,0
430.2518,0
430.2719,0
430.2918,0
430.3118,0
430.3318,0
430.3518,0
430.3719,0
430.3918,0
430.4118,0
430.4319,0
430.4518,0
430.4718,0
430.4919,0
430.5118,0
430.5318,0
430.5518,0
430.5718,0
430.5919,0
430.6108,0
430.6308,0
430.6508,0
430.6708,0
430.6909,0
430.7108,0
430.7308,0
430.7509,0
430.7708,0
430.7908,0
430.8109,0
430.8308,0
430.8508,0
430.8708,0
430.8908,0
430.9109,0
430.9308,0
430.9508,0
430.9709,0
430.9908,0
431.0108,0
431.0309,0
431.0508,0
431.0708,0
431.0909,0
431.1108,0.4
431.1308,0.4
431.1508,1.2
431.1708,1.2
431.1909,1.6
431.2108,2.4
431.2308,2.4
431.2509,2.8
431.2708,3.2
431.2908,3.2
431.3109,3.2
431.3308,3.2
431.3508,3.2
431.3708,3.2
431.3908,3.6
431.4109,3.6
431.4308,3.6
431.4508,3.6
431.4709,3.6
431.4908,3.6
431.5108,3.6
431.5309,3.6
431.5508,3.6
431.5708,4
431.5909,4.4
431.6108,4.8
431.6308,5.6
431.6508,6.4
431.6708,7.2
431.6909,8
431.7108,8.8
431.7308,9.6
431.7509,10
431.7708,10
431.7908,10.8
431.8109,10.8
431.8308,10.8
431.8508,11.2
431.8698,11.6
431.8898,11.6
431.9099,12
431.9298,12.4
431.9498,12.4
431.9698,13.2
431.9908,13.6
432.0099,14.8
432.0298,16
432.0498,17.2
432.0699,17.2
432.0898,20
432.1098,21.2
432.1299,21.6
432.1498,21.6
432.1698,22.4
432.1898,23.2
432.2108,24
432.2308,24
432.2498,24.4
432.2698,24.8
432.2899,24.8
432.3109,24.8
432.3298,25.2
432.3499,25.2
432.3698,25.2
432.3898,25.2
432.4099,25.2
432.4298,25.2
432.4498,25.6
432.4698,25.6
432.4898,25.6
432.5099,25.6
432.5298,25.6
432.5498,25.6
432.5699,25.6
432.5898,25.6
432.6098,25.6
432.6299,25.6
432.6498,25.6
432.6698,25.6
432.6898,25.6
432.7098,25.6
432.7299,25.6
432.7498,25.6
432.7698,26
432.7899,26
432.8098,26
432.8298,26
432.8499,26.8
432.8698,26.8
432.8898,26.8
432.9099,26.8
432.9298,26.8
432.9498,26.8
432.9698,26.8
432.9898,26.8
433.0099,26.8
433.0298,26.8
433.0498,26.8
433.0699,26.8
433.0898,26.8
433.1098,26.8
433.1299,26.8
433.1498,26.8
433.1698,26.8
433.1898,26.8
433.2098,26.8
433.2299,26.8
433.2498,26.8
433.2698,26.8
433.2899,26.8
433.3098,26.8
433.3298,26.8
433.3488,26.8
433.3688,26.8
433.3889,26.8
433.4088,26.8
433.4288,26.8
433.4489,26.8
433.4688,26.8
433.4888,26.8
433.5089,26.8
433.5288,26.8
433.5489,26.4
433.5688,26.4
433.5888,26
433.6089,26
433.6288,24.8
433.6488,24.4
433.6689,24.4
433.6888,23.6
433.7088,23.2
433.7289,22.8
433.7488,22.8
433.7688,22
433.7888,21.6
433.8088,21.2
433.8289,21.2
433.8488,20.4
433.8688,20.4
433.8889,19.2
433.9088,18.8
433.9288,18.4
433.9489,18.4
433.9688,18.4
433.9888,18.4
434.0089,18.4
434.0288,18.4
434.0489,18.4
434.0688,18.4
434.0888,18.4
434.1089,18.4
434.1288,18.4
434.1488,18.4
434.1689,18.4
434.1888,18.4
434.2088,18.4
434.2289,18.4
434.2488,18.4
434.2688,18.4
434.2888,18.4
434.3088,18.8
434.3289,18.8
434.3488,18.8
434.3688,18.8
434.3889,18.8
434.4088,18.8
434.4288,18.8
434.4489,18.8
434.4688,18.8
434.4888,18.8
434.5089,18.8
434.5288,18.8
434.5489,18.8
434.5688,18.8
434.5888,18.8
434.6089,18.8
434.6288,18.8
434.6488,18.8
434.6689,18.8
434.6888,18.8
434.7088,18.8
434.7289,18.8
434.7488,18.8
434.7688,18.8
434.7888,18.8
434.8088,18.8
434.8289,18
434.8478,17.2
434.8679,17.2
434.8878,17.2
434.9078,17.2
434.9279,16.4
434.9478,16.4
434.9678,16.4
434.9879,16.4
435.0078,16.4
435.0278,16.4
435.0479,16.4
435.0678,16.4
435.0878,16.4
435.1078,16.4
435.1278,16.8
435.1479,16.8
435.1678,16.8
435.1878,16.8
435.2079,16.8
435.2278,17.2
435.2478,17.2
435.2679,17.2
435.2878,17.2
435.3078,17.2
435.3279,17.2
435.3478,17.2
435.3679,17.2
435.3878,17.2
435.4078,17.2
435.4279,17.2
435.4478,17.2
435.4678,17.2
435.4879,17.2
435.5078,16.8
435.5278,16.8
435.5479,16.8
435.5678,16.8
435.5878,16.8
435.6078,16.8
435.6278,16.8
435.6479,16.8
435.6678,16.8
435.6878,16.8
435.7079,16.8
435.7278,16.8
435.7478,16.8
435.7679,16.8
435.7878,16.8
435.8078,16.8
435.8279,16.8
435.8478,17.6
435.8679,17.6
435.8878,18.4
435.9078,18.8
435.9279,20
435.9478,20.4
435.9678,20.4
435.9879,20.4
436.0078,20.4
436.0278,20.4
436.0479,20.4
436.0678,20.8
436.0878,21.2
436.1078,21.2
436.1278,21.2
436.1479,21.2
436.1678,21.2
436.1878,21.2
436.2079,21.2
436.2278,21.2
436.2478,21.2
436.2679,21.2
436.2878,21.2
436.3078,21.2
436.3268,21.2
436.3468,21.2
436.3669,22
436.3878,22
436.4068,22
436.4268,22.4
436.4468,22.4
436.4669,23.2
436.4868,23.2
436.5068,23.2
436.5269,23.2
436.5468,23.2
436.5668,23.2
436.5869,23.2
436.6068,23.2
436.6268,23.2
436.6469,23.2
436.6668,23.2
436.6868,23.2
436.7068,23.2
436.7268,23.2
436.7469,23.2
436.7668,23.2
436.7868,23.6
436.8069,23.6
436.8268,23.6
436.8468,23.6
436.8669,23.6
436.8868,24.4
436.9068,24.4
436.9268,24.4
436.9468,24.4
436.9669,24.4
436.9868,24.4
437.0068,24.4
437.0269,24.4
437.0468,24.4
437.0668,24.4
437.0869,24.4
437.1068,24.4
437.1268,24.4
437.1469,24.4
437.1668,24.4
437.1868,24.4
437.2068,24
437.2268,23.6
437.2469,23.2
437.2668,22.4
437.2868,21.6
437.3069,21.6
437.3268,20.8
437.3468,20.8
437.3669,20.8
437.3868,20.8
437.4068,20.8
437.4268,20.8
437.4468,20.8
437.4669,20.8
437.4868,20.8
437.5068,20.4
437.5269,20.4
437.5468,20.4
437.5668,20.4
437.5869,20.4
437.6068,20.4
437.6268,20.4
437.6469,20.4
437.6668,20.4
437.6868,20.4
437.7068,20.4
437.7268,20.4
437.7469,20.4
437.7668,20.4
437.7868,20.4
437.8069,20.4
437.8258,20.4
437.8459,20.4
437.8658,20.4
437.8868,20.4
437.9059,20.4
437.9258,20.4
437.9458,20.4
437.9659,20.4
437.9858,20.4
438.0058,20.4
438.0258,20.4
438.0458,20.8
438.0659,20.8
438.0858,20.8
438.1058,21.2
438.1259,21.2
438.1458,21.2
438.1658,21.2
438.1859,21.2
438.2058,21.6
438.2258,21.6
438.2458,21.6
438.2658,21.6
438.2859,21.6
438.3058,21.6
438.3258,21.6
438.3459,21.6
438.3658,21.6
438.3858,21.6
438.4059,21.6
438.4258,21.6
438.4458,21.6
438.4659,21.6
438.4858,21.6
438.5058,21.6
438.5258,21.6
438.5458,21.6
438.5659,21.6
438.5858,21.6
438.6058,21.6
438.6259,21.6
438.6458,21.6
438.6658,21.6
438.6859,21.6
438.7058,21.6
438.7258,21.6
438.7458,21.6
438.7658,21.6
438.7859,21.6
438.8058,21.6
438.8258,21.6
438.8459,21.6
438.8658,21.6
438.8858,21.6
438.9059,21.6
438.9258,21.6
438.9458,21.6
438.9659,21.6
438.9858,21.6
439.0058,21.6
439.0258,21.6
439.0458,21.6
439.0659,21.6
439.0858,21.6
439.1058,21.6
439.1259,21.6
439.1458,21.6
439.1658,21.6
439.1859,21.6
439.2058,21.6
439.2258,21.6
439.2458,21.6
439.2658,21.6
439.2859,21.6
439.3048,21.6
439.3248,21.6
439.3448,21.6
439.3648,21.6
439.3849,21.6
439.4048,21.6
439.4248,21.6
439.4449,21.6
439.4648,21.6
439.4848,21.6
439.5049,21.6
439.5248,21.6
439.5448,21.6
439.5648,21.6
439.5848,22
439.6049,22
439.6248,22
439.6448,22
439.6649,22
439.6848,22
439.7048,22
439.7249,22
439.7448,22
439.7648,22
