"time,FuelTank"
"135.2607,52"
"135.2807,52"
"135.3007,52"
"135.3207,52"
"135.3407,52"
"135.3607,52"
"135.3807,52"
"135.4007,52"
"135.4207,52"
"135.4407,52"
"135.4607,52"
"135.4807,52"
"135.5007,52"
"135.5207,52"
"135.5406,52"
"135.5607,52"
"135.5807,52"
"135.6007,52"
"135.6207,52"
"135.6407,52"
"135.6597,52"
"135.6806,52"
"135.7007,52"
"135.7207,52"
"135.7407,52"
"135.7607,52"
"135.7807,52"
"135.8007,52"
"135.8207,52"
"135.8407,52"
"135.8607,52"
"135.8807,52"
"135.9007,52"
"135.9207,52"
"135.9407,52"
"135.9607,52"
"135.9807,52"
"136.0007,52"
"136.0207,52"
"136.0406,52"
"136.0607,52"
"136.0807,52"
"136.1007,52"
"136.1207,52"
"136.1407,52"
"136.1607,52"
"136.1806,52"
"136.2007,52"
"136.2207,52"
"136.2407,52"
"136.2607,52"
"136.2807,52"
"136.3007,52"
"136.3197,52"
"136.3407,52"
"136.3607,52"
"136.3807,52"
"136.4007,52"
"136.4207,52"
"136.4407,52"
"136.4607,52"
"136.4807,52"
"136.5007,52"
"136.5207,52"
"136.5406,52"
"136.5607,52"
"136.5807,52"
"136.6007,52"
"136.6207,52"
"136.6407,52"
"136.6607,52"
"136.6806,52"
"136.7007,52"
"136.7207,52"
"136.7407,52"
"136.7607,52"
"136.7807,52"
"136.8007,52"
"136.8207,52"
"136.8407,52"
"136.8607,52"
"136.8807,52"
"136.9007,52"
"136.9207,52"
"136.9407,52"
"136.9607,52"
"136.9807,52"
"137.0007,52"
"137.0207,52"
"137.0406,52"
"137.0607,52"
"137.0807,52"
"137.1007,52"
"137.1207,52"
"137.1407,52"
"137.1607,52"
"137.1806,52"
"137.2007,52"
"137.2207,52"
"137.2407,52"
"137.2607,52"
"137.2807,52"
"137.3007,52"
"137.3207,52"
"137.3407,52"
"137.3607,52"
"137.3807,52"
"137.4007,52"
"137.4207,52"
"137.4407,52"
"137.4607,52"
"137.4807,52"
"137.5007,52"
"137.5207,52"
"137.5406,52"
"137.5607,52"
"137.5807,52"
"137.6007,52"
"137.6207,52"
"137.6407,52"
"137.6607,52"
"137.6806,52"
"137.7007,52"
"137.7207,52"
"137.7407,52"
"137.7607,52"
"137.7807,52"
"137.8007,52"
"137.8207,52"
"137.8407,52"
"137.8607,52"
"137.8807,52"
"137.9007,52"
"137.9207,52"
"137.9407,52"
"137.9607,52"
"137.9807,52"
"138.0007,52"
"138.0207,52"
"138.0406,52"
"138.0607,52"
"138.0807,52"
"138.1007,52"
"138.1207,52"
"138.1407,52"
"138.1607,52"
"138.1806,52"
"138.2007,52"
"138.2207,52"
"138.2407,52"
"138.2607,52"
"138.2807,52"
"138.3007,52"
"138.3207,52"
"138.3407,52"
"138.3607,52"
"138.3807,52"
"138.4007,52"
"138.4207,52"
"138.4407,52"
"138.4607,52"
"138.4807,52"
"138.5017,52"
"138.5207,52"
"138.5406,52"
"138.5607,52"
"138.5807,52"
"138.6007,52"
"138.6207,52"
"138.6407,52"
"138.6607,52"
"138.6806,52"
"138.7007,52"
"138.7207,52"
"138.7407,52"
"138.7607,52"
"138.7807,52"
"138.8007,52"
"138.8207,52"
"138.8407,52"
"138.8607,52"
"138.8807,52"
"138.9007,52"
"138.9207,52"
"138.9407,52"
"138.9607,52"
"138.9807,52"
"139.0007,52"
"139.0207,52"
"139.0406,52"
"139.0607,52"
"139.0807,52"
"139.1007,52"
"139.1207,52"
"139.1407,52"
"139.1607,52"
"139.1806,52"
"139.2007,52"
"139.2207,52"
"139.2407,52"
"139.2607,52"
"139.2807,52"
"139.3007,52"
"139.3207,52"
"139.3407,52"
"139.3607,52"
"139.3807,52"
"139.4007,52"
"139.4207,52"
"139.4407,52"
"139.4607,52"
"139.4807,52"
"139.5007,52"
"139.5207,52"
"139.5406,52"
"139.5597,52"
"139.5807,52"
"139.6007,52"
"139.6207,52"
"139.6407,52"
"139.6607,52"
"139.6806,52"
"139.7007,52"
"139.7207,52"
"139.7407,52"
"139.7607,52"
"139.7807,52"
"139.8007,52"
"139.8207,52"
"139.8407,52"
"139.8607,52"
"139.8807,52"
"139.9007,52"
"139.9207,52"
"139.9407,52"
"139.9607,52"
"139.9807,52"
"140.0007,52"
"140.0207,52"
"140.0406,52"
"140.0607,52"
"140.0807,52"
"140.1007,52"
"140.1207,52"
"140.1407,52"
"140.1607,52"
"140.1806,52"
"140.2007,52"
"140.2197,52"
"140.2407,52"
"140.2607,52"
"140.2807,52"
"140.3007,52"
"140.3207,52"
"140.3407,52"
"140.3607,52"
"140.3807,52"
"140.4007,52"
"140.4207,52"
"140.4407,52"
"140.4607,52"
"140.4807,52"
"140.5007,52"
"140.5207,52"
"140.5406,52"
"140.5597,52"
"140.5807,52"
"140.6007,52"
"140.6207,52"
"140.6407,52"
"140.6607,52"
"140.6806,52"
"140.7007,52"
"140.7207,52"
"140.7407,52"
"140.7607,52"
"140.7807,52"
"140.8007,52"
"140.8207,52"
"140.8407,52"
"140.8607,52"
"140.8807,52"
"140.9007,52"
"140.9207,52"
"140.9407,52"
"140.9607,52"
"140.9807,52"
"141.0007,52"
"141.0207,52"
"141.0406,52"
"141.0607,52"
"141.0807,52"
"141.1007,52"
"141.1207,52"
"141.1407,52"
"141.1607,52"
"141.1806,52"
"141.2007,52"
"141.2207,52"
"141.2407,52"
"141.2607,52"
"141.2807,52"
"141.3007,52"
"141.3207,52"
"141.3407,52"
"141.3607,52"
"141.3807,52"
"141.4007,52"
"141.4207,52"
"141.4407,52"
"141.4607,52"
"141.4807,52"
"141.5007,52"
"141.5207,52"
"141.5406,52"
"141.5607,52"
"141.5807,52"
"141.6007,52"
"141.6207,52"
"141.6407,52"
"141.6607,52"
"141.6806,52"
"141.7007,52"
"141.7207,52"
"141.7407,52"
"141.7607,52"
"141.7807,52"
"141.8007,52"
"141.8197,52"
"141.8407,52"
"141.8607,52"
"141.8807,52"
"141.9007,52"
"141.9207,52"
"141.9407,52"
"141.9597,52"
"141.9807,52"
"142.0007,52"
"142.0207,52"
"142.0406,52"
"142.0607,52"
"142.0807,52"
"142.1007,52"
"142.1207,52"
"142.1407,52"
"142.1607,52"
"142.1806,52"
"142.2007,52"
"142.2207,52"
"142.2407,52"
"142.2607,52"
"142.2807,52"
"142.3007,52"
"142.3207,52"
"142.3407,52"
"142.3607,52"
"142.3807,52"
"142.4007,52"
"142.4207,52"
"142.4407,52"
"142.4607,52"
"142.4807,52"
"142.5007,52"
"142.5207,52"
"142.5406,52"
"142.5597,52"
"142.5807,52"
"142.6007,52"
"142.6197,52"
"142.6407,52"
"142.6607,52"
"142.6806,52"
"142.7007,52"
"142.7207,52"
"142.7407,52"
"142.7607,52"
"142.7807,52"
"142.8007,52"
"142.8207,52"
"142.8407,52"
"142.8607,52"
"142.8807,52"
"142.9007,52"
"142.9207,52"
"142.9407,52"
"142.9607,52"
"142.9807,52"
"143.0007,52"
"143.0207,52"
"143.0406,52"
"143.0607,52"
"143.0807,52"
"143.1007,52"
"143.1207,52"
"143.1407,52"
"143.1607,52"
"143.1806,52"
"143.2007,52"
"143.2207,52"
"143.2407,52"
"143.2607,52"
"143.2807,52"
"143.3007,52"
"143.3207,52"
"143.3407,52"
"143.3607,52"
"143.3807,52"
"143.4007,52"
"143.4207,52"
"143.4407,52"
"143.4597,52"
"143.4807,52"
"143.5007,52"
"143.5197,52"
"143.5406,52"
"143.5607,52"
"143.5807,52"
"143.6007,52"
"143.6207,52"
"143.6407,52"
"143.6607,52"
"143.6806,52"
"143.7007,52"
"143.7207,52"
"143.7407,52"
"143.7607,52"
"143.7807,52"
"143.8007,52"
"143.8207,52"
"143.8407,52"
"143.8607,52"
"143.8807,52"
"143.9007,52"
"143.9207,52"
"143.9407,52"
"143.9607,52"
"143.9807,52"
"144.0007,52"
"144.0207,52"
"144.0406,52"
"144.0607,52"
"144.0807,52"
"144.1007,52"
"144.1207,52"
"144.1407,52"
"144.1607,52"
"144.1806,52"
"144.2007,52"
"144.2207,52"
"144.2407,52"
"144.2607,52"
"144.2807,52"
"144.3007,52"
"144.3207,52"
"144.3407,52"
"144.3607,52"
"144.3807,52"
"144.4007,52"
"144.4207,52"
"144.4407,52"
"144.4607,52"
"144.4807,52"
"144.5007,52"
"144.5207,52"
"144.5406,52"
"144.5607,52"
"144.5807,52"
"144.6007,52"
"144.6207,52"
"144.6407,52"
"144.6607,52"
"144.6806,52"
"144.7007,52"
"144.7207,52"
"144.7407,52"
"144.7607,52"
"144.7807,52"
"144.8007,52"
"144.8207,52"
"144.8407,52"
"144.8607,52"
"144.8807,52"
"144.9007,52"
"144.9207,52"
"144.9407,52"
"144.9597,52"
"144.9797,52"
"145.0007,52"
"145.0197,52"
"145.0406,52"
"145.0607,52"
"145.0807,52"
"145.1007,52"
"145.1207,52"
"145.1407,52"
"145.1607,52"
"145.1806,52"
"145.2007,52"
"145.2207,52"
"145.2407,52"
"145.2607,52"
"145.2807,52"
"145.3007,52"
"145.3207,52"
"145.3407,52"
"145.3607,52"
"145.3807,52"
"145.4007,52"
"145.4207,52"
"145.4407,52"
"145.4607,52"
"145.4807,52"
"145.5007,52"
"145.5207,52"
"145.5406,52"
"145.5607,52"
"145.5807,52"
"145.6007,52"
"145.6207,52"
"145.6407,52"
"145.6607,52"
"145.6806,52"
"145.7007,52"
"145.7197,52"
"145.7407,52"
"145.7607,52"
"145.7807,52"
"145.8007,52"
"145.8207,52"
"145.8407,52"
"145.8596,52"
"145.8807,52"
"145.9007,52"
"145.9207,52"
"145.9407,52"
"145.9607,52"
"145.9807,52"
"146.0007,52"
"146.0197,52"
"146.0406,52"
"146.0607,52"
"146.0807,52"
"146.1007,52"
"146.1207,52"
"146.1407,52"
"146.1607,52"
"146.1806,52"
"146.2007,52"
"146.2207,52"
"146.2407,52"
"146.2607,52"
"146.2807,52"
"146.3007,52"
"146.3207,52"
"146.3407,52"
"146.3607,52"
"146.3807,52"
"146.4007,52"
"146.4207,52"
"146.4407,52"
"146.4597,52"
"146.4807,52"
"146.5017,52"
"146.5197,52"
"146.5406,52"
"146.5597,52"
"146.5807,52"
"146.6007,52"
"146.6197,52"
"146.6407,52"
"146.6607,52"
"146.6806,52"
"146.7007,52"
"146.7207,52"
"146.7407,52"
"146.7607,52"
"146.7807,52"
"146.8007,52"
"146.8197,52"
"146.8407,52"
"146.8607,52"
"146.8807,52"
"146.9007,52"
"146.9207,52"
"146.9407,52"
"146.9607,52"
"146.9807,52"
"147.0007,52"
"147.0207,52"
"147.0406,52"
"147.0607,52"
"147.0807,52"
"147.1007,52"
"147.1207,52"
"147.1407,52"
"147.1607,52"
"147.1806,52"
"147.2007,52"
"147.2197,52"
"147.2407,52"
"147.2607,52"
"147.2807,52"
"147.2997,52"
"147.3207,52"
"147.3407,52"
"147.3596,52"
"147.3807,52"
"147.4007,52"
"147.4197,52"
"147.4407,52"
"147.4597,52"
"147.4807,52"
"147.5007,52"
"147.5197,52"
"147.5406,52"
"147.5607,52"
"147.5807,52"
"147.5997,52"
"147.6207,52"
"147.6407,52"
"147.6607,52"
"147.6806,52"
"147.7007,52"
"147.7207,52"
"147.7407,52"
"147.7607,52"
"147.7807,52"
"147.8007,52"
"147.8207,52"
"147.8407,52"
"147.8607,52"
"147.8807,52"
"147.9007,52"
"147.9207,52"
"147.9407,52"
"147.9607,52"
"147.9807,52"
"148.0007,52"
"148.0197,52"
"148.0406,52"
"148.0597,52"
"148.0807,52"
"148.1007,52"
"148.1197,52"
"148.1407,52"
"148.1597,52"
"148.1797,52"
"148.2007,52"
"148.2207,52"
"148.2407,52"
"148.2607,52"
"148.2807,52"
"148.3007,52"
"148.3207,52"
"148.3407,52"
"148.3607,52"
"148.3807,52"
"148.4007,52"
"148.4207,52"
"148.4407,52"
"148.4607,52"
"148.4807,52"
"148.5007,52"
"148.5207,52"
"148.5406,52"
"148.5607,52"
"148.5807,52"
"148.6007,52"
"148.6207,52"
"148.6407,52"
"148.6607,52"
"148.6806,52"
"148.7007,52"
"148.7207,52"
"148.7407,52"
"148.7607,52"
"148.7807,52"
"148.8007,52"
"148.8197,52"
"148.8407,52"
"148.8596,52"
"148.8807,52"
"148.8997,52"
"148.9197,52"
"148.9407,52"
"148.9597,52"
"148.9807,52"
"149.0007,52"
"149.0197,52"
"149.0406,52"
"149.0607,52"
"149.0807,52"
"149.1007,52"
"149.1207,52"
"149.1407,52"
"149.1607,52"
"149.1806,52"
"149.2007,52"
"149.2207,52"
"149.2407,52"
"149.2607,52"
"149.2807,52"
"149.3007,52"
"149.3207,52"
"149.3407,52"
"149.3607,52"
"149.3807,52"
"149.4007,52"
"149.4207,52"
"149.4407,52"
"149.4607,52"
"149.4807,52"
"149.5007,52"
"149.5207,52"
"149.5406,52"
"149.5597,52"
"149.5807,52"
"149.6007,52"
"149.6207,52"
"149.6407,52"
"149.6607,52"
"149.6806,52"
"149.7007,52"
"149.7207,52"
"149.7407,52"
"149.7607,52"
"149.7807,52"
"149.8007,52"
"149.8207,52"
"149.8407,52"
"149.8596,52"
"149.8807,52"
"149.9007,52"
"149.9197,52"
"149.9407,52"
"149.9607,52"
"149.9807,52"
"150.0007,52"
"150.0207,52"
"150.0406,52"
"150.0607,52"
"150.0807,52"
"150.1007,52"
"150.1207,52"
"150.1407,52"
"150.1607,52"
"150.1806,52"
"150.2007,52"
"150.2207,52"
"150.2407,52"
"150.2607,52"
"150.2807,52"
"150.3007,52"
"150.3207,52"
"150.3407,52"
"150.3607,52"
"150.3807,52"
"150.3997,52"
"150.4197,52"
"150.4407,52"
"150.4597,52"
"150.4797,52"
"150.5007,52"
"150.5197,52"
"150.5406,52"
"150.5607,52"
"150.5807,52"
"150.6007,52"
"150.6207,52"
"150.6407,52"
"150.6597,52"
"150.6806,52"
"150.7007,52"
"150.7207,52"
"150.7407,52"
"150.7607,52"
"150.7807,52"
"150.8007,52"
"150.8207,52"
"150.8407,52"
"150.8607,52"
"150.8807,52"
"150.9007,52"
"150.9207,52"
"150.9407,52"
"150.9607,52"
"150.9807,52"
"151.0007,52"
"151.0197,52"
"151.0406,52"
"151.0597,52"
"151.0807,52"
"151.1007,52"
"151.1197,52"
"151.1407,52"
"151.1597,52"
"151.1806,52"
"151.2007,52"
"151.2207,52"
"151.2407,52"
"151.2597,52"
"151.2807,52"
"151.3007,52"
"151.3207,52"
"151.3407,52"
"151.3607,52"
"151.3807,52"
"151.4007,52"
"151.4207,52"
"151.4407,52"
"151.4607,52"
"151.4807,52"
"151.5007,52"
"151.5207,52"
"151.5406,52"
"151.5607,52"
"151.5807,52"
"151.6007,52"
"151.6207,52"
"151.6407,52"
"151.6607,52"
"151.6806,52"
"151.7007,52"
"151.7207,52"
"151.7407,52"
"151.7607,52"
"151.7807,52"
"151.8007,52"
"151.8207,52"
"151.8407,52"
"151.8607,52"
"151.8807,52"
"151.9007,52"
"151.9207,52"
"151.9407,52"
"151.9607,52"
"151.9807,52"
"152.0007,52"
"152.0207,52"
"152.0406,52"
"152.0607,52"
"152.0807,52"
"152.1007,52"
"152.1197,52"
"152.1407,52"
"152.1597,52"
"152.1806,52"
"152.1997,52"
"152.2197,52"
"152.2407,52"
"152.2607,52"
"152.2807,52"
"152.3007,52"
"152.3207,52"
"152.3407,52"
"152.3607,52"
"152.3807,52"
"152.4007,52"
"152.4207,52"
"152.4407,52"
"152.4607,52"
"152.4807,52"
"152.5007,52"
"152.5207,52"
"152.5406,52"
"152.5607,52"
"152.5797,52"
"152.6007,52"
"152.6207,52"
"152.6407,52"
"152.6607,52"
"152.6806,52"
"152.7007,52"
"152.7207,52"
"152.7407,52"
"152.7607,52"
"152.7807,52"
"152.8007,52"
"152.8197,52"
"152.8407,52"
"152.8596,52"
"152.8807,52"
"152.9007,52"
"152.9207,52"
"152.9407,52"
"152.9607,52"
"152.9807,52"
"153.0007,52"
"153.0207,52"
"153.0406,52"
"153.0607,52"
"153.0807,52"
"153.1007,52"
"153.1207,52"
"153.1407,52"
"153.1607,52"
"153.1806,52"
"153.2007,52"
"153.2207,52"
"153.2407,52"
"153.2607,52"
"153.2807,52"
"153.3007,52"
"153.3207,52"
"153.3407,52"
"153.3607,52"
"153.3807,52"
"153.4007,52"
"153.4207,52"
"153.4407,52"
"153.4597,52"
"153.4807,52"
"153.5007,52"
"153.5197,52"
"153.5406,52"
"153.5597,52"
"153.5807,52"
"153.6007,52"
"153.6197,52"
"153.6407,52"
"153.6597,52"
"153.6806,52"
"153.6997,52"
"153.7197,52"
"153.7407,52"
"153.7597,52"
"153.7807,52"
"153.8007,52"
"153.8207,52"
"153.8407,52"
"153.8607,52"
"153.8807,52"
"153.9007,52"
"153.9207,52"
"153.9407,52"
"153.9607,52"
"153.9807,52"
"154.0007,52"
"154.0207,52"
"154.0406,52"
"154.0607,52"
"154.0807,52"
"154.1007,52"
"154.1207,52"
"154.1407,52"
"154.1607,52"
"154.1806,52"
"154.2007,52"
"154.2197,52"
"154.2407,52"
"154.2597,52"
"154.2807,52"
"154.3007,52"
"154.3197,52"
"154.3407,52"
"154.3607,52"
"154.3807,52"
"154.4007,52"
"154.4207,52"
"154.4407,52"
"154.4607,52"
"154.4807,52"
"154.5007,52"
"154.5207,52"
"154.5406,52"
"154.5607,52"
"154.5807,52"
"154.6007,52"
"154.6197,52"
"154.6407,52"
"154.6607,52"
"154.6806,52"
"154.7007,52"
"154.7197,52"
"154.7407,52"
"154.7607,52"
"154.7807,52"
"154.7997,52"
"154.8207,52"
"154.8407,52"
"154.8607,52"
"154.8807,52"
"154.9007,52"
"154.9207,52"
"154.9407,52"
"154.9597,52"
"154.9797,52"
"155.0007,52"
"155.0197,52"
"155.0406,52"
"155.0597,52"
"155.0797,52"
"155.1007,52"
"155.1197,52"
"155.1407,52"
"155.1597,52"
"155.1806,52"
"155.1997,52"
"155.2197,52"
"155.2407,52"
"155.2597,52"
"155.2807,52"
"155.3007,52"
"155.3197,52"
"155.3407,52"
"155.3607,52"
"155.3807,52"
"155.4007,52"
"155.4207,52"
"155.4407,52"
"155.4607,52"
"155.4807,52"
"155.5007,52"
"155.5207,52"
"155.5406,52"
"155.5607,52"
"155.5807,52"
"155.6007,52"
"155.6207,52"
"155.6407,52"
"155.6607,52"
"155.6806,52"
"155.7007,52"
"155.7207,52"
"155.7407,52"
"155.7597,52"
"155.7807,52"
"155.8007,52"
"155.8197,52"
"155.8407,52"
"155.8607,52"
"155.8807,52"
"155.9007,52"
"155.9197,52"
"155.9407,52"
"155.9597,52"
"155.9807,52"
"156.0007,52"
"156.0197,52"
"156.0406,52"
"156.0597,52"
"156.0807,52"
"156.0997,52"
"156.1197,52"
"156.1407,52"
"156.1607,52"
"156.1806,52"
"156.2007,52"
"156.2207,52"
"156.2407,52"
"156.2607,52"
"156.2807,52"
"156.3007,52"
"156.3207,52"
"156.3407,52"
"156.3607,52"
"156.3807,52"
"156.4007,52"
"156.4207,52"
"156.4407,52"
"156.4607,52"
"156.4807,52"
"156.5007,52"
"156.5197,52"
"156.5406,52"
"156.5597,52"
"156.5797,52"
"156.6007,52"
"156.6197,52"
"156.6407,52"
"156.6597,52"
"156.6797,52"
"156.7007,52"
"156.7197,52"
"156.7407,52"
"156.7597,52"
"156.7807,52"
"156.7997,52"
"156.8197,52"
"156.8407,52"
"156.8596,52"
"156.8807,52"
"156.9007,52"
"156.9197,52"
"156.9407,52"
"156.9607,52"
"156.9807,52"
"157.0007,52"
"157.0197,52"
"157.0406,52"
"157.0607,52"
"157.0807,52"
"157.1007,52"
"157.1207,52"
"157.1407,52"
"157.1607,52"
"157.1806,52"
"157.2007,52"
"157.2207,52"
"157.2407,52"
"157.2607,52"
"157.2807,52"
"157.3007,52"
"157.3207,52"
"157.3407,52"
"157.3596,52"
"157.3807,52"
"157.3997,52"
"157.4207,52"
"157.4407,52"
"157.4597,52"
"157.4807,52"
"157.5007,52"
"157.5207,52"
"157.5406,52"
"157.5597,52"
"157.5807,52"
"157.6007,52"
"157.6197,52"
"157.6407,52"
"157.6597,52"
"157.6806,52"
"157.7007,52"
"157.7197,52"
"157.7407,52"
"157.7607,52"
"157.7807,52"
"157.8007,52"
"157.8207,52"
"157.8407,52"
"157.8596,52"
"157.8807,52"
"157.9007,52"
"157.9207,52"
"157.9407,52"
"157.9607,52"
"157.9807,52"
"158.0017,52"
"158.0207,52"
"158.0406,52"
"158.0607,52"
"158.0797,52"
"158.1007,52"
"158.1207,52"
"158.1407,52"
"158.1597,52"
"158.1806,52"
"158.2007,52"
"158.2207,52"
"158.2407,52"
"158.2607,52"
"158.2807,52"
"158.3007,52"
"158.3207,52"
"158.3407,52"
"158.3607,52"
"158.3807,52"
"158.4007,52"
"158.4197,52"
"158.4407,52"
"158.4597,52"
"158.4807,52"
"158.5007,52"
"158.5207,52"
"158.5406,52"
"158.5607,52"
"158.5807,52"
"158.6007,52"
"158.6207,52"
"158.6407,52"
"158.6607,52"
"158.6806,52"
"158.7007,52"
"158.7207,52"
"158.7407,52"
"158.7607,52"
"158.7807,52"
"158.8007,52"
"158.8197,52"
"158.8407,52"
"158.8607,52"
"158.8807,52"
"158.8997,52"
"158.9197,52"
"158.9407,52"
"158.9597,52"
"158.9807,52"
"159.0007,52"
"159.0197,52"
"159.0406,52"
"159.0597,52"
"159.0807,52"
"159.0997,52"
"159.1197,52"
"159.1407,52"
"159.1597,52"
"159.1806,52"
"159.2007,52"
"159.2197,52"
"159.2407,52"
"159.2607,52"
"159.2807,52"
"159.3007,52"
"159.3207,52"
"159.3407,52"
"159.3607,52"
"159.3807,52"
"159.4007,52"
"159.4207,52"
"159.4407,52"
"159.4607,52"
"159.4797,52"
"159.5007,52"
"159.5207,52"
"159.5406,52"
"159.5607,52"
"159.5807,52"
"159.6007,52"
"159.6207,52"
"159.6407,52"
"159.6597,52"
"159.6806,52"
"159.7007,52"
"159.7197,52"
"159.7407,52"
"159.7597,52"
"159.7797,52"
"159.7997,52"
"159.8197,52"
"159.8407,52"
"159.8596,52"
"159.8807,52"
"159.8997,52"
"159.9197,52"
"159.9407,52"
"159.9597,52"
"159.9807,52"
"160.0007,52"
"160.0197,52"
"160.0406,52"
"160.0607,52"
"160.0807,52"
"160.1007,52"
"160.1197,52"
"160.1407,52"
"160.1607,52"
"160.1806,52"
"160.2007,52"
"160.2207,52"
"160.2407,52"
"160.2607,52"
"160.2807,52"
"160.3007,52"
"160.3207,52"
"160.3407,52"
"160.3607,52"
"160.3807,52"
"160.4007,52"
"160.4207,52"
"160.4407,52"
"160.4607,52"
"160.4807,52"
"160.5007,52"
"160.5207,52"
"160.5406,52"
"160.5597,52"
"160.5797,52"
"160.5997,52"
"160.6197,52"
"160.6407,52"
"160.6597,52"
"160.6797,52"
"160.7007,52"
"160.7197,52"
"160.7407,52"
"160.7597,52"
"160.7797,52"
"160.8007,52"
"160.8197,52"
"160.8407,52"
"160.8596,52"
"160.8807,52"
"160.9007,52"
"160.9197,52"
"160.9407,52"
"160.9597,52"
"160.9807,52"
"161.0007,52"
"161.0197,52"
"161.0406,52"
"161.0607,52"
"161.0807,52"
"161.1007,52"
"161.1207,52"
"161.1407,52"
"161.1607,52"
"161.1806,52"
"161.2007,52"
"161.2197,52"
"161.2407,52"
"161.2597,52"
"161.2797,52"
"161.3007,52"
"161.3197,52"
"161.3407,52"
"161.3596,52"
"161.3797,52"
"161.4007,52"
"161.4197,52"
"161.4407,52"
"161.4597,52"
"161.4797,52"
"161.5007,52"
"161.5197,52"
"161.5406,52"
"161.5597,52"
"161.5807,52"
"161.6007,52"
"161.6197,52"
"161.6407,52"
"161.6607,52"
"161.6806,52"
"161.7007,52"
"161.7207,52"
"161.7407,52"
"161.7607,52"
"161.7807,52"
"161.8007,52"
"161.8197,52"
"161.8407,52"
"161.8607,52"
"161.8807,52"
"161.9007,52"
"161.9207,52"
"161.9407,52"
"161.9607,52"
"161.9807,52"
"161.9996,52"
"162.0197,52"
"162.0406,52"
"162.0597,52"
"162.0797,52"
"162.1007,52"
"162.1197,52"
"162.1407,52"
"162.1597,52"
"162.1797,52"
"162.2007,52"
"162.2197,52"
"162.2407,52"
"162.2597,52"
"162.2797,52"
"162.3007,52"
"162.3197,52"
"162.3407,52"
"162.3596,52"
"162.3807,52"
"162.4007,52"
"162.4197,52"
"162.4407,52"
"162.4607,52"
"162.4807,52"
"162.5007,52"
"162.5197,52"
"162.5406,52"
"162.5607,52"
"162.5807,52"
"162.6007,52"
"162.6207,52"
"162.6407,52"
"162.6607,52"
"162.6806,52"
"162.7007,52"
"162.7207,52"
"162.7407,52"
"162.7597,52"
"162.7807,52"
"162.8007,52"
"162.8197,52"
"162.8407,52"
"162.8596,52"
"162.8797,52"
"162.9007,52"
"162.9197,52"
"162.9407,52"
"162.9597,52"
"162.9807,52"
"163.0007,52"
"163.0197,52"
"163.0406,52"
"163.0597,52"
"163.0797,52"
"163.1007,52"
"163.1197,52"
"163.1407,52"
"163.1597,52"
"163.1806,52"
"163.2007,52"
"163.2207,52"
"163.2407,52"
"163.2607,52"
"163.2807,52"
"163.3007,52"
"163.3207,52"
"163.3407,52"
"163.3607,52"
"163.3807,52"
"163.4007,52"
"163.4207,52"
"163.4407,52"
"163.4607,52"
"163.4807,52"
"163.5007,52"
"163.5207,52"
"163.5406,52"
"163.5597,52"
"163.5807,52"
"163.6007,52"
"163.6197,52"
"163.6407,52"
"163.6597,52"
"163.6806,52"
"163.7007,52"
"163.7197,52"
"163.7407,52"
"163.7597,52"
"163.7797,52"
"163.8007,52"
"163.8197,52"
"163.8407,52"
"163.8596,52"
"163.8807,52"
"163.9007,52"
"163.9197,52"
"163.9407,52"
"163.9597,52"
"163.9807,52"
"164.0007,52"
"164.0197,52"
"164.0406,52"
"164.0607,52"
"164.0807,52"
"164.1007,52"
"164.1207,52"
"164.1407,52"
"164.1607,52"
"164.1806,52"
"164.2007,52"
"164.2207,52"
"164.2407,52"
"164.2607,52"
"164.2807,52"
"164.3007,52"
"164.3207,52"
"164.3407,52"
"164.3607,52"
"164.3807,52"
"164.4007,52"
"164.4197,52"
"164.4407,52"
"164.4597,52"
"164.4797,52"
"164.5007,52"
"164.5197,52"
"164.5406,52"
"164.5607,52"
"164.5807,52"
"164.6007,52"
"164.6197,52"
"164.6407,52"
"164.6597,52"
"164.6806,52"
"164.7007,52"
"164.7207,52"
"164.7407,52"
"164.7597,52"
"164.7797,52"
"164.8007,52"
"164.8197,52"
"164.8407,52"
"164.8607,52"
"164.8807,52"
"164.9007,52"
"164.9207,52"
"164.9407,52"
"164.9607,52"
"164.9807,52"
"165.0007,52"
"165.0207,52"
"165.0406,52"
"165.0597,52"
"165.0807,52"
"165.1007,52"
"165.1197,52"
"165.1407,52"
"165.1597,52"
"165.1806,52"
"165.2007,52"
"165.2197,52"
"165.2407,52"
"165.2597,52"
"165.2797,52"
"165.2997,52"
"165.3197,52"
"165.3407,52"
"165.3596,52"
"165.3807,52"
"165.4007,52"
"165.4197,52"
"165.4407,52"
"165.4597,52"
"165.4807,52"
"165.5007,52"
"165.5207,52"
"165.5406,52"
"165.5607,52"
"165.5807,52"
"165.6007,52"
"165.6197,52"
"165.6407,52"
"165.6597,52"
"165.6806,52"
"165.7007,52"
"165.7197,52"
"165.7407,52"
"165.7597,52"
"165.7807,52"
"165.8007,52"
"165.8197,52"
"165.8407,52"
"165.8596,52"
"165.8807,52"
"165.8997,52"
"165.9197,52"
"165.9407,52"
"165.9597,52"
"165.9797,52"
"166.0007,52"
"166.0197,52"
"166.0406,52"
"166.0597,52"
"166.0797,52"
"166.0997,52"
"166.1197,52"
"166.1407,52"
"166.1597,52"
"166.1797,52"
"166.2007,52"
"166.2197,52"
"166.2407,52"
"166.2597,52"
"166.2807,52"
"166.2997,52"
"166.3197,52"
