time,DegOfDev
190.6938,0.35
190.7138,0.31
190.7338,0.22
190.7538,0.08
190.7738,0.02
190.7938,0.07
190.8138,0.18
190.8338,0.24
190.8538,0.42
190.8738,0.44
190.8938,0.49
190.9138,0.56
190.9338,0.63
190.9538,0.65
190.9738,0.67
190.9938,0.67
191.0138,0.78
191.0338,0.77
191.0538,0.84
191.0738,0.95
191.0938,1
191.1138,1.06
191.1338,1.13
191.1538,1.17
191.1738,1.31
191.1938,1.42
191.2138,1.45
191.2338,1.53
191.2538,1.67
191.2738,1.74
191.2938,1.79
191.3138,1.79
191.3338,1.72
191.3538,1.72
191.3738,1.77
191.3938,1.79
191.4138,1.84
191.4338,1.93
191.4538,2.06
191.4738,2.05
191.4938,2.11
191.5138,2.19
191.5338,2.25
191.5538,2.25
191.5738,2.21
191.5938,2.18
191.6138,2.16
191.6338,2.23
191.6538,2.25
191.6738,2.11
191.6938,2.16
191.7138,2.23
191.7338,2.18
191.7538,2.18
191.7738,2.14
191.7938,2.17
191.8138,2.12
191.8338,2
191.8538,1.99
191.8738,2.02
191.8938,2.14
191.9138,2.23
191.9338,2.29
191.9538,2.36
191.9738,2.41
191.9938,2.45
192.0138,2.42
192.0338,2.37
192.0538,2.29
192.0738,2.27
192.0938,2.19
192.1138,2.19
192.1338,2.12
192.1538,1.97
192.1738,1.93
192.1938,1.85
192.2138,1.82
192.2338,1.8
192.2538,1.8
192.2738,1.73
192.2938,1.71
192.3138,1.83
192.3338,1.95
192.3538,1.99
192.3738,2.02
192.3938,1.99
192.4138,2.07
192.4338,2.09
192.4538,2.03
192.4738,1.95
192.4938,1.85
192.5138,1.76
192.5338,1.85
192.5538,1.84
192.5738,1.85
192.5938,1.9
192.6138,1.85
192.6338,1.72
192.6538,1.57
192.6738,1.44
192.6938,1.36
192.7138,1.28
192.7338,1.18
192.7538,1.25
192.7738,1.34
192.7938,1.36
192.8138,1.34
192.8338,1.34
192.8538,1.32
192.8738,1.21
192.8938,1.05
192.9138,0.95
192.9338,0.91
192.9538,0.84
192.9738,0.79
192.9938,0.74
193.0138,0.71
193.0338,0.79
193.0538,0.7
193.0738,0.68
193.0938,0.68
193.1138,0.57
193.1338,0.57
193.1538,0.5
193.1738,0.49
193.1938,0.5
193.2138,0.37
193.2338,0.33
193.2538,0.33
193.2738,0.32
193.2938,0.33
193.3138,0.34
193.3338,0.33
193.3538,0.37
193.3738,0.33
193.3938,0.33
193.4138,0.31
193.4338,0.32
193.4538,0.33
193.4738,0.3
193.4938,0.21
193.5138,0.1
193.5338,0
193.5538,0.11
193.5738,0.21
193.5938,0.23
193.6138,0.28
193.6338,0.33
193.6538,0.26
193.6738,0.3
193.6938,0.22
193.7138,0.26
193.7338,0.3
193.7538,0.36
193.7738,0.42
193.7938,0.37
193.8138,0.46
193.8338,0.42
193.8538,0.38
193.8738,0.48
193.8938,0.5
193.9138,0.5
193.9338,0.51
193.9538,0.64
193.9738,0.59
193.9938,0.56
194.0138,0.78
194.0338,0.98
194.0538,1.01
194.0738,1.14
194.0938,1.1
194.1138,1.02
194.1338,0.96
194.1538,0.99
194.1738,1.01
194.1938,1.01
194.2138,1.03
194.2338,1.01
194.2538,1.03
194.2738,1.07
194.2938,1.17
194.3138,1.17
194.3338,1.17
194.3538,1.17
194.3738,1.18
194.3938,1.17
194.4138,1.17
194.4338,1.27
194.4538,1.34
194.4738,1.3
194.4938,1.19
194.5138,1.13
194.5338,1.13
194.5538,1.17
194.5738,1.17
194.5938,1.17
194.6138,1.17
194.6338,1.3
194.6538,1.22
194.6738,1.18
194.6938,1.17
194.7138,1.24
194.7338,1.19
194.7538,1.17
194.7738,1.24
194.7938,1.28
194.8138,1.28
194.8338,1.2
194.8538,1.27
194.8738,1.18
194.8938,1.17
194.9138,1.18
194.9338,1.23
194.9538,1.17
194.9738,1.17
194.9938,1.1
195.0138,0.93
195.0338,1.01
195.0538,1.03
195.0738,1.19
195.0938,1.32
195.1138,1.34
195.1338,1.34
195.1538,1.34
195.1738,1.23
195.1938,1.16
195.2138,1.17
195.2338,1.05
195.2538,0.98
195.2738,0.95
195.2938,0.83
195.3138,0.84
195.3338,0.84
195.3538,0.75
195.3738,0.67
195.3938,0.63
195.4138,0.65
195.4338,0.62
195.4538,0.65
195.4738,0.67
195.4938,0.81
195.5138,0.84
195.5338,0.84
195.5538,0.85
195.5738,0.89
195.5938,0.97
195.6138,0.96
195.6338,0.86
195.6538,0.93
195.6738,1.01
195.6938,1.09
195.7138,1.02
195.7338,1.01
195.7538,1.05
195.7738,0.95
195.7938,0.85
195.8138,0.84
195.8338,0.84
195.8538,0.96
195.8738,0.99
195.8938,0.91
195.9138,0.92
195.9338,0.79
195.9538,0.71
195.9738,0.67
195.9938,0.54
196.0138,0.5
196.0338,0.57
196.0538,0.53
196.0738,0.62
196.0938,0.67
196.1138,0.7
196.1338,0.72
196.1538,0.7
196.1738,0.77
196.1938,0.71
196.2138,0.73
196.2338,0.84
196.2538,0.84
196.2738,0.81
196.2938,0.97
196.3138,1.01
196.3338,0.94
196.3538,0.99
196.3738,0.98
196.3938,1.01
196.4138,0.93
196.4338,0.87
196.4538,0.84
196.4738,0.88
196.4938,0.98
196.5138,1.01
196.5338,1.01
196.5538,0.97
196.5738,0.99
196.5938,1
196.6138,0.97
196.6338,1.01
196.6538,1.15
196.6738,1.17
196.6938,1.17
196.7138,1.06
196.7338,0.92
196.7538,0.91
196.7738,0.86
196.7938,0.75
196.8138,0.72
196.8338,0.78
196.8538,0.87
196.8738,0.95
196.8938,1
196.9138,1.01
196.9338,1.1
196.9538,1.11
196.9738,1.17
196.9938,1.11
197.0138,1.15
197.0338,1.24
197.0538,1.33
197.0738,1.26
197.0938,1.27
197.1138,1.26
197.1338,1.32
197.1538,1.21
197.1738,1.16
197.1938,1.09
197.2138,1.01
197.2338,1.12
197.2538,1.15
197.2738,1.06
197.2938,1.02
197.3138,1.01
197.3338,1.01
197.3538,1.11
197.3738,1.12
197.3938,1.06
197.4138,1.17
197.4338,1.32
197.4538,1.25
197.4738,1.21
197.4938,1.25
197.5138,1.13
197.5338,1.02
197.5538,0.96
197.5738,1.01
197.5938,1.01
197.6138,1.12
197.6338,1.02
197.6538,1.01
197.6738,1.07
197.6938,1.04
197.7138,1.07
197.7338,1.01
197.7538,0.83
197.7738,0.67
197.7938,0.59
197.8138,0.52
197.8338,0.59
197.8538,0.62
197.8738,0.65
197.8938,0.63
197.9138,0.44
197.9338,0.5
197.9538,0.44
197.9738,0.23
197.9938,0.27
198.0138,0.33
198.0338,0.36
198.0538,0.37
198.0738,0.33
198.0938,0.3
198.1138,0.19
198.1338,0.07
198.1538,0
198.1738,0.02
198.1938,0.03
198.2138,0.15
198.2338,0.27
198.2538,0.2
198.2738,0.19
198.2938,0.16
198.3138,0.12
198.3338,0.02
198.3538,0.02
198.3738,0.11
198.3938,0.16
198.4138,0.26
198.4338,0.41
198.4538,0.44
198.4738,0.54
198.4938,0.71
198.5138,0.91
198.5338,1.13
198.5538,1.3
198.5738,1.21
198.5938,1.11
198.6138,1.01
198.6338,1.01
198.6538,1.01
198.6738,1.01
198.6938,1.01
198.7138,1.06
198.7338,1.1
198.7538,1.16
198.7738,1.04
198.7938,1
198.8138,1.01
198.8338,0.85
198.8538,0.72
198.8738,0.75
198.8938,0.73
198.9138,0.74
198.9338,0.69
198.9538,0.81
198.9738,0.86
198.9938,0.97
199.0138,1.01
199.0338,1.05
199.0538,1.16
199.0738,1.17
199.0938,1.07
199.1138,1.02
199.1338,0.91
199.1538,0.85
199.1738,0.73
199.1938,0.67
199.2138,0.7
199.2338,0.53
199.2538,0.35
199.2738,0.3
199.2938,0.41
199.3138,0.69
199.3338,0.95
199.3538,0.94
199.3738,0.8
199.3938,0.58
199.4138,0.31
199.4338,0.11
199.4538,0.14
199.4738,0.27
199.4938,0.38
199.5138,0.58
199.5338,0.95
199.5538,1.25
199.5738,1.19
199.5938,0.96
199.6138,0.7
199.6338,0.41
199.6538,0.33
199.6738,0.41
199.6938,0.58
199.7138,0.81
199.7338,1.03
199.7538,1.11
199.7738,1.09
199.7938,1.01
199.8138,0.82
199.8338,0.59
199.8538,0.5
199.8738,0.57
199.8938,0.58
199.9138,0.58
199.9338,0.77
199.9538,0.9
199.9738,0.89
199.9938,1.07
200.0138,1.02
200.0338,1.01
200.0528,1.01
200.0738,1.01
200.0938,1.04
200.1138,1.16
200.1338,1.28
200.1538,1.32
200.1738,1.41
200.1938,1.38
200.2138,1.48
200.2338,1.45
200.2538,1.36
200.2738,1.24
200.2938,1.07
200.3138,1.14
200.3338,1.17
200.3538,1.23
200.3738,1.33
200.3938,1.44
200.4138,1.4
200.4338,1.5
200.4538,1.5
200.4738,1.41
200.4938,1.36
200.5138,1.34
200.5338,1.42
200.5538,1.63
200.5738,1.79
200.5938,1.88
200.6138,2.09
200.6338,2.18
200.6538,2.19
200.6738,2.18
200.6938,2.17
200.7138,2.19
200.7338,2.19
200.7538,2.18
200.7738,2.19
200.7938,2.14
200.8138,2.14
200.8338,2.19
200.8538,2.19
200.8738,2.28
200.8938,2.21
200.9138,2.15
200.9338,2.1
200.9538,2.13
200.9738,2.14
200.9938,2.17
201.0138,2.19
201.0338,2.19
201.0538,2.19
201.0738,2.19
201.0938,2.22
201.1138,2.33
201.1338,2.36
201.1538,2.35
201.1738,2.37
201.1938,2.45
201.2138,2.53
201.2338,2.52
201.2538,2.53
201.2738,2.59
201.2938,2.56
201.3138,2.57
201.3338,2.54
201.3538,2.72
201.3738,2.96
201.3938,3.18
201.4138,3.2
201.4338,3.21
201.4538,3.2
201.4738,2.99
201.4938,2.87
201.5138,2.91
201.5338,3.04
201.5538,3.13
201.5738,3.23
201.5938,3.29
201.6138,3.36
201.6338,3.25
201.6538,3.12
201.6738,3.05
201.6938,3.05
201.7138,3.18
201.7338,3.24
201.7538,3.29
201.7738,3.21
201.7938,3.2
201.8138,3.2
201.8338,3.07
201.8538,3.03
201.8738,3.11
201.8938,3.11
201.9138,3.09
201.9338,3.18
201.9538,3.25
201.9738,3.24
201.9938,3.31
202.0138,3.17
202.0338,2.98
202.0538,2.79
202.0738,2.77
202.0938,2.73
202.1138,2.58
202.1338,2.66
202.1538,2.63
202.1738,2.54
202.1938,2.53
202.2138,2.48
202.2338,2.31
202.2538,2.01
202.2738,1.83
202.2938,1.71
202.3138,1.58
202.3338,1.65
202.3538,1.68
202.3738,1.68
202.3938,1.72
202.4138,1.74
202.4338,1.69
202.4538,1.48
202.4738,1.47
202.4938,1.53
202.5138,1.45
202.5338,1.48
202.5538,1.61
202.5738,1.65
202.5938,1.68
202.6138,1.65
202.6338,1.52
202.6538,1.3
202.6738,1.19
202.6938,1.3
202.7138,1.53
202.7338,1.84
202.7538,1.92
202.7738,1.91
202.7938,1.85
202.8138,1.73
202.8338,1.78
202.8538,1.99
202.8728,2.12
202.8938,2.33
202.9138,2.48
202.9338,2.7
202.9538,2.84
202.9738,2.92
202.9938,3.05
203.0138,3.03
203.0338,2.92
203.0528,2.91
203.0728,2.91
203.0928,3.01
203.1128,3.03
203.1338,3.1
203.1528,3.22
203.1738,3.46
203.1938,3.65
203.2138,3.83
203.2338,3.89
203.2528,3.98
203.2738,4.15
203.2928,4.08
203.3128,4.05
203.3338,4.14
203.3528,4.14
203.3728,4.1
203.3938,4.1
203.4128,4.13
203.4328,4.08
203.4538,4.05
203.4738,4.05
203.4938,4.05
203.5128,3.99
203.5328,4.14
203.5538,4.22
203.5738,4.22
203.5938,4.19
203.6138,4.12
203.6338,4.02
203.6538,3.99
203.6738,4.04
203.6938,4.05
203.7138,4.05
203.7338,4.08
203.7538,4.12
203.7738,4.07
203.7938,4.11
203.8138,4.14
203.8338,4.2
203.8538,4.19
203.8738,4.17
203.8938,4.16
203.9138,4.06
203.9338,4.05
203.9538,4.05
203.9738,4.05
203.9938,4.05
204.0138,4.08
204.0338,4.16
204.0538,4.18
204.0738,4.3
204.0938,4.25
204.1138,4.24
204.1338,4.36
204.1538,4.39
204.1738,4.43
204.1938,4.52
204.2138,4.63
204.2338,4.69
204.2538,4.86
204.2738,4.88
204.2938,4.74
204.3138,4.74
204.3338,4.72
204.3538,4.8
204.3738,4.87
204.3938,4.91
204.4138,5.04
204.4338,5.08
204.4538,5.14
204.4738,5.22
204.4938,5.3
204.5138,5.33
204.5338,5.44
204.5538,5.62
204.5738,5.75
204.5938,5.89
204.6138,5.91
204.6338,5.88
204.6538,5.76
204.6738,5.74
204.6938,5.68
204.7138,5.63
204.7338,5.56
204.7538,5.49
204.7738,5.57
204.7938,5.57
204.8138,5.57
204.8338,5.57
204.8538,5.52
204.8738,5.43
204.8938,5.37
204.9138,5.49
204.9338,5.43
204.9538,5.42
204.9738,5.52
204.9938,5.54
205.0138,5.53
205.0338,5.45
205.0538,5.44
205.0738,5.5
205.0938,5.53
205.1138,5.59
205.1338,5.72
205.1538,5.74
205.1738,5.84
205.1938,5.9
205.2138,5.91
205.2338,5.91
205.2538,5.91
205.2738,5.91
205.2938,6.04
205.3138,6.12
205.3338,6.14
205.3538,6.13
205.3738,6.07
205.3938,6.01
205.4138,5.92
205.4338,5.95
205.4538,6.06
205.4738,6.07
205.4938,6.07
205.5138,6.07
205.5338,6.07
205.5538,6.07
205.5738,5.94
205.5938,5.91
205.6138,5.91
205.6338,5.87
205.6538,5.87
205.6738,5.91
205.6938,5.83
205.7138,5.74
205.7338,5.74
205.7538,5.77
205.7738,5.74
205.7928,5.83
205.8128,5.97
205.8328,5.95
205.8528,6.02
205.8728,5.94
205.8928,5.89
205.9128,5.91
205.9328,5.91
205.9528,5.89
205.9728,5.85
205.9928,5.75
206.0128,5.72
206.0328,5.65
206.0528,5.56
206.0728,5.48
206.0928,5.52
206.1128,5.43
206.1328,5.35
206.1528,5.37
206.1728,5.26
206.1928,5.23
206.2128,5.26
206.2328,5.31
206.2528,5.29
206.2728,5.36
206.2928,5.44
206.3128,5.4
206.3328,5.44
206.3528,5.44
206.3728,5.5
206.3928,5.54
206.4128,5.61
206.4328,5.57
206.4528,5.5
206.4728,5.51
206.4928,5.52
206.5128,5.49
206.5328,5.53
206.5528,5.55
206.5728,5.57
206.5928,5.54
206.6128,5.57
206.6328,5.49
206.6528,5.37
206.6728,5.3
206.6928,5.37
206.7128,5.3
206.7328,5.36
206.7528,5.4
206.7728,5.4
206.7928,5.46
206.8128,5.52
206.8328,5.5
206.8528,5.45
206.8728,5.43
206.8928,5.4
206.9128,5.34
206.9328,5.29
206.9528,5.24
206.9728,5.31
206.9928,5.39
207.0128,5.4
207.0328,5.4
207.0528,5.38
207.0728,5.31
207.0928,5.24
207.1128,5.1
207.1328,5.17
207.1528,5.11
207.1728,5.19
207.1928,5.23
207.2128,5.23
207.2328,5.2
207.2528,5.22
207.2728,5.1
207.2928,5.08
207.3128,5.06
207.3328,5.06
207.3528,5.06
207.3728,5.06
207.3928,5.02
207.4128,4.96
207.4328,4.85
207.4528,4.85
207.4728,4.89
207.4928,4.77
207.5128,4.72
207.5328,4.76
207.5528,4.72
207.5728,4.69
207.5928,4.67
207.6128,4.7
207.6328,4.62
207.6528,4.57
207.6728,4.57
207.6928,4.55
207.7128,4.55
207.7328,4.57
207.7528,4.55
207.7728,4.65
207.7928,4.69
207.8128,4.67
207.8328,4.64
207.8528,4.55
207.8728,4.55
207.8928,4.55
207.9128,4.57
207.9328,4.54
207.9528,4.55
207.9728,4.55
207.9928,4.51
208.0128,4.4
208.0328,4.39
208.0528,4.38
208.0728,4.26
208.0928,4.22
208.1128,4.13
208.1328,4.14
208.1528,4
208.1728,4
208.1928,4.05
208.2128,3.96
208.2328,3.91
208.2528,3.86
208.2728,3.69
208.2928,3.69
208.3128,3.56
208.3328,3.62
208.3528,3.67
208.3728,3.58
208.3928,3.45
208.4128,3.33
208.4328,3.23
208.4528,3.13
208.4728,2.96
208.4928,2.82
208.5128,2.7
208.5328,2.61
208.5528,2.36
208.5728,2.24
208.5928,2.13
208.6128,2.03
208.6328,1.99
208.6528,1.84
208.6728,1.74
208.6928,1.68
208.7128,1.61
208.7328,1.62
208.7528,1.62
208.7728,1.58
208.7928,1.64
208.8128,1.74
208.8328,1.76
208.8528,1.6
208.8728,1.69
208.8928,1.65
208.9128,1.53
208.9328,1.5
208.9528,1.43
208.9728,1.36
208.9928,1.2
209.0128,1.17
209.0328,1.14
209.0528,1.02
209.0728,0.91
209.0938,0.87
209.1138,0.79
209.1338,0.63
209.1538,0.5
209.1738,0.5
209.1938,0.47
209.2138,0.45
209.2338,0.48
209.2538,0.5
209.2738,0.42
209.2938,0.33
209.3138,0.33
209.3338,0.3
209.3538,0.27
209.3738,0.26
209.3938,0.33
209.4138,0.22
209.4338,0.05
209.4538,0.01
209.4738,0
209.4938,0.09
209.5138,0.1
209.5338,0.22
209.5538,0.32
209.5738,0.33
209.5938,0.33
209.6138,0.43
209.6338,0.36
209.6538,0.32
209.6728,0.37
209.6928,0.49
209.7128,0.47
209.7328,0.43
209.7528,0.49
209.7728,0.44
209.7928,0.35
209.8128,0.25
209.8328,0.22
209.8528,0.23
209.8728,0.18
209.8928,0.16
209.9128,0.24
209.9328,0.31
209.9528,0.25
209.9728,0.16
209.9928,0.18
210.0128,0.18
210.0328,0.23
210.0528,0.23
210.0728,0.32
210.0928,0.28
210.1128,0.33
210.1328,0.45
210.1528,0.5
210.1728,0.41
210.1928,0.34
210.2128,0.42
210.2328,0.4
210.2528,0.36
210.2728,0.43
210.2928,0.41
210.3128,0.33
210.3328,0.33
210.3528,0.43
210.3728,0.36
210.3928,0.26
210.4128,0.28
210.4328,0.33
210.4528,0.32
210.4728,0.43
210.4928,0.5
210.5128,0.45
210.5328,0.34
210.5528,0.33
210.5728,0.29
210.5928,0.3
210.6128,0.26
210.6328,0.18
210.6528,0.06
210.6728,0
210.6928,0.13
210.7128,0.17
210.7328,0.41
210.7528,0.39
210.7728,0.4
210.7928,0.48
210.8128,0.37
210.8328,0.44
210.8528,0.56
210.8728,0.58
210.8928,0.57
210.9128,0.61
210.9328,0.53
210.9528,0.5
210.9728,0.44
210.9928,0.35
211.0128,0.33
211.0328,0.42
211.0528,0.48
211.0728,0.59
211.0928,0.54
211.1128,0.5
211.1328,0.37
211.1528,0.33
211.1728,0.22
211.1928,0.07
211.2128,0.07
211.2328,0
211.2528,0.03
211.2728,0
211.2928,0
211.3128,0.01
211.3328,0.1
211.3528,0.2
211.3728,0.31
211.3928,0.31
211.4128,0.2
211.4328,0.24
211.4528,0.17
211.4728,0.06
211.4928,0.12
211.5128,0.14
211.5328,0.16
211.5528,0.15
211.5728,0.1
211.5928,0.11
211.6128,0.1
211.6328,0.03
211.6528,0.05
211.6728,0.1
211.6928,0.09
211.7128,0.09
211.7328,0.05
211.7528,0.08
211.7728,0
211.7928,0.14
211.8128,0.16
211.8328,0.25
211.8528,0.23
211.8728,0.32
211.8928,0.33
211.9128,0.38
211.9328,0.41
211.9528,0.39
211.9728,0.43
211.9928,0.38
212.0128,0.37
212.0328,0.47
212.0528,0.36
212.0728,0.33
212.0928,0.33
212.1128,0.33
212.1328,0.4
212.1528,0.44
212.1728,0.48
212.1928,0.55
212.2128,0.65
212.2328,0.67
212.2528,0.7
212.2728,0.78
212.2928,0.8
212.3128,0.88
212.3328,1.04
212.3528,1.09
212.3728,1.17
212.3928,1.17
212.4128,1.32
212.4328,1.46
212.4528,1.51
212.4728,1.63
212.4928,1.79
212.5128,1.86
212.5328,2.03
212.5528,2.07
212.5728,2.18
212.5928,2.3
212.6128,2.35
212.6328,2.49
212.6528,2.53
212.6728,2.6
212.6928,2.62
212.7128,2.61
212.7328,2.54
212.7528,2.66
212.7728,2.72
212.7928,2.79
212.8128,2.86
212.8328,2.86
212.8528,3
212.8728,3.03
212.8928,2.91
212.9128,2.9
212.9328,3
212.9528,3.08
212.9728,2.98
212.9928,2.87
213.0138,2.92
213.0338,2.88
213.0538,2.76
213.0738,2.85
213.0938,2.89
213.1138,2.86
213.1328,2.85
213.1528,2.86
213.1728,2.86
213.1928,2.85
213.2128,2.92
213.2328,3.01
213.2528,2.97
213.2728,2.89
213.2928,2.9
213.3138,2.9
213.3328,2.86
213.3528,2.86
213.3728,2.86
213.3928,2.86
213.4128,2.91
213.4328,3.02
213.4528,3.16
213.4728,3.2
213.4928,3.21
213.5128,3.2
213.5328,3.2
213.5528,3.2
213.5728,3.2
213.5928,3.2
213.6128,3.2
213.6328,3.2
213.6528,3.28
213.6728,3.29
213.6928,3.21
213.7128,2.97
213.7328,2.88
213.7528,3
213.7728,2.91
213.7928,2.97
213.8128,3.04
213.8328,3
213.8528,2.9
213.8728,2.87
213.8928,2.99
213.9128,3.03
213.9328,2.9
213.9528,2.62
213.9728,2.47
213.9928,2.51
214.0128,2.64
214.0328,2.91
214.0528,2.96
214.0728,2.96
214.0928,3.03
214.1128,2.92
214.1328,2.85
214.1528,2.89
214.1728,2.83
214.1928,2.65
214.2128,2.46
214.2328,2.42
214.2528,2.52
214.2728,2.53
214.2928,2.61
214.3128,2.85
214.3328,2.74
214.3528,2.8
214.3728,3.03
214.3928,2.88
214.4128,2.68
214.4328,2.63
214.4528,2.57
214.4728,2.39
214.4928,2.37
214.5128,2.44
214.5328,2.46
214.5528,2.52
214.5728,2.53
214.5928,2.49
214.6128,2.3
214.6328,2.13
214.6528,1.97
214.6728,1.99
214.6928,2.13
214.7128,2.19
214.7328,2.19
214.7528,2.07
214.7728,2.02
214.7928,1.78
214.8128,1.66
214.8328,1.64
214.8528,1.55
214.8728,1.54
214.8928,1.72
214.9128,1.8
214.9328,1.71
214.9528,1.82
214.9728,1.85
214.9928,1.92
215.0128,1.9
215.0328,2.03
215.0528,2.16
215.0728,2.28
215.0928,2.37
215.1128,2.42
215.1328,2.44
215.1528,2.47
215.1728,2.43
215.1928,2.34
215.2128,2.36
215.2328,2.35
215.2528,2.25
215.2728,2.19
215.2928,2.17
215.3128,2.24
215.3328,2.2
215.3528,2.19
215.3728,2.18
215.3928,2.04
215.4128,2
215.4328,1.94
215.4528,1.97
215.4728,1.89
215.4928,1.94
215.5128,1.84
215.5328,1.43
215.5528,1.21
215.5728,1.26
215.5928,1.05
215.6128,0.95
215.6328,0.94
215.6528,1.06
215.6728,1.18
215.6928,1.24
215.7128,1.34
215.7328,1.3
215.7528,1.05
215.7728,0.89
215.7928,0.67
215.8128,0.53
215.8328,0.51
215.8528,0.63
215.8728,0.67
215.8928,0.77
215.9128,0.96
215.9328,1.01
215.9528,0.9
215.9728,0.85
215.9928,0.79
216.0128,0.73
216.0328,0.64
216.0528,0.57
216.0728,0.52
216.0928,0.5
216.1128,0.5
216.1328,0.56
216.1528,0.52
216.1728,0.58
216.1928,0.65
216.2128,0.67
216.2328,0.58
216.2528,0.66
216.2728,0.69
216.2928,0.67
216.3128,0.85
216.3328,0.98
216.3528,1.12
216.3728,1.21
216.3928,1.23
216.4128,1.32
216.4328,1.34
216.4528,1.2
216.4728,1.24
216.4928,1.34
216.5128,1.34
216.5328,1.34
216.5528,1.49
216.5728,1.51
216.5928,1.51
216.6128,1.49
216.6328,1.37
216.6528,1.37
216.6728,1.34
216.6928,1.32
216.7128,1.31
216.7328,1.34
216.7528,1.34
216.7728,1.34
216.7928,1.34
216.8128,1.17
216.8328,1.03
216.8528,1.01
216.8728,1.01
216.8928,1.01
216.9128,1.01
216.9328,1.01
216.9528,1.01
216.9728,0.9
216.9928,0.92
217.0128,0.88
217.0328,0.84
217.0528,0.84
217.0728,0.83
217.0928,0.76
217.1138,0.73
217.1328,0.83
217.1528,0.78
217.1728,0.74
217.1928,0.76
217.2128,0.83
217.2328,0.84
217.2528,0.76
217.2738,0.67
217.2928,0.67
217.3138,0.54
217.3328,0.44
217.3528,0.36
217.3738,0.33
217.3938,0.33
217.4128,0.33
217.4328,0.33
217.4528,0.33
217.4728,0.33
217.4928,0.25
217.5128,0.23
217.5328,0.18
217.5528,0.21
217.5728,0.28
217.5928,0.29
217.6128,0.19
217.6328,0.08
217.6528,0.05
217.6728,0.12
217.6928,0.23
217.7128,0.35
217.7328,0.47
217.7528,0.56
217.7728,0.6
217.7928,0.61
217.8128,0.8
217.8328,0.96
217.8528,1.01
217.8728,1.09
217.8928,1.17
217.9128,1.15
217.9328,1.17
217.9528,1.11
217.9728,1.01
217.9928,1.01
218.0128,1.01
218.0328,1.01
218.0528,1.03
218.0728,1.08
218.0928,1.16
218.1128,1.17
218.1328,1.17
218.1528,1.15
218.1728,1.17
218.1928,1.07
218.2128,1.15
218.2328,1.13
218.2528,1.01
218.2728,1.11
218.2928,1.17
218.3128,1.19
218.3328,1.32
218.3528,1.32
218.3728,1.2
218.3928,1.17
218.4128,0.98
218.4328,1.05
218.4528,1.02
218.4728,1.01
218.4928,1.14
218.5128,1.07
218.5328,1.01
218.5528,1.07
218.5728,1.1
218.5928,1.17
218.6128,1.17
218.6328,1.17
218.6528,1.17
218.6728,1.16
218.6928,1.06
218.7128,1.02
218.7328,1.12
218.7528,1.03
218.7728,1.15
218.7928,1.29
218.8128,1.42
218.8328,1.52
218.8528,1.57
218.8728,1.55
218.8928,1.65
218.9128,1.57
218.9328,1.58
218.9528,1.72
218.9728,1.81
218.9928,1.89
219.0128,1.98
219.0328,2.01
219.0528,1.89
219.0728,1.85
219.0928,1.85
219.1128,1.85
219.1328,1.8
219.1528,1.84
219.1728,1.8
219.1928,1.72
219.2128,1.76
219.2328,1.84
219.2528,1.85
219.2728,1.74
219.2928,1.7
219.3128,1.67
219.3328,1.68
219.3528,1.67
219.3728,1.68
219.3928,1.68
219.4128,1.68
219.4328,1.72
219.4528,1.75
219.4728,1.74
219.4928,1.73
219.5128,1.68
219.5328,1.68
219.5528,1.67
219.5728,1.7
219.5928,1.68
219.6128,1.77
219.6328,1.88
219.6528,2.01
219.6728,2.03
219.6928,2.02
219.7128,2.02
219.7328,2.02
219.7528,1.97
219.7728,1.93
219.7928,2.01
219.8128,2.12
219.8328,2.19
219.8528,2.31
219.8728,2.35
219.8928,2.36
219.9128,2.36
219.9328,2.31
219.9528,2.19
219.9728,2.15
219.9928,2.06
220.0128,2.09
220.0328,2.19
220.0528,2.19
220.0728,2.24
220.0928,2.2
220.1128,2.19
220.1328,2.12
220.1528,1.91
220.1728,1.79
220.1928,1.69
220.2128,1.65
220.2328,1.68
220.2528,1.68
220.2728,1.8
220.2928,1.73
220.3128,1.72
220.3328,1.68
220.3528,1.61
220.3728,1.62
220.3928,1.52
220.4128,1.51
220.4328,1.51
220.4528,1.53
220.4728,1.59
220.4928,1.6
220.5128,1.67
220.5328,1.65
220.5528,1.56
220.5728,1.66
220.5928,1.62
220.6128,1.54
220.6328,1.65
220.6528,1.56
220.6728,1.55
220.6928,1.55
220.7128,1.68
220.7328,1.68
220.7528,1.63
220.7728,1.53
220.7928,1.57
220.8128,1.59
220.8328,1.52
220.8528,1.51
220.8728,1.49
220.8928,1.36
220.9128,1.34
220.9328,1.32
220.9528,1.19
220.9728,1.17
220.9928,1.17
221.0128,1.17
221.0328,1.17
221.0528,1.17
221.0728,1.15
221.0928,1.2
221.1128,1.19
221.1328,1.17
221.1528,1.09
221.1728,1.12
221.1928,1.17
221.2128,1.15
221.2328,1.23
221.2528,1.31
221.2728,1.22
221.2928,1.19
221.3128,1.13
221.3328,1.08
221.3528,1.11
221.3728,1.16
221.3928,1.24
221.4128,1.34
221.4328,1.37
221.4528,1.34
221.4728,1.34
221.4928,1.34
221.5128,1.34
221.5328,1.27
221.5528,1.2
221.5728,1.14
221.5928,1.02
221.6128,0.88
221.6328,0.84
221.6528,0.84
221.6728,0.77
221.6928,0.68
221.7128,0.66
221.7328,0.65
221.7528,0.54
221.7728,0.5
221.7928,0.55
221.8128,0.65
221.8328,0.65
221.8528,0.81
