time,FuelTank
8.661718,27
8.681719,27
8.701718,27
8.721719,27
8.741718,27
8.762719,27
8.781719,27
8.801719,27
8.821719,27
8.842719,27
8.862719,27
8.882719,27
8.902719,27
8.922719,27
8.942719,27
8.962719,27
8.982718,27
9.001719,27
9.021719,27
9.042719,27
9.062718,27
9.081718,27
9.101719,27
9.121718,27
9.141719,27
9.161718,27
9.181719,27
9.201718,27
9.221719,27
9.241718,27
9.261719,27
9.281719,27
9.301719,27
9.321719,27
9.341719,27
9.361719,27
9.381719,27
9.401719,27
9.421719,27
9.441719,27
9.461719,27
9.481719,27
9.501719,27
9.521719,27
9.542719,27
9.561719,27
9.581718,27
9.601719,27
9.621718,27
9.642718,27
9.661718,27
9.681719,27
9.701718,27
9.721719,27
9.742719,27
9.761719,27
9.781719,27
9.801719,27
9.821719,27
9.842719,27
9.861719,27
9.881719,27
9.901719,27
9.921719,27
9.942719,27
9.961719,27
9.981719,27
10.00172,27
10.02172,27
10.04172,27
10.06172,27
10.08172,27
10.10172,27
10.12172,27
10.14272,27
10.16172,27
10.18172,27
10.20172,27
10.22172,27
10.24272,27
10.26172,27
10.28172,27
10.30172,27
10.32172,27
10.34272,27
10.36272,27
10.38172,27
10.40172,27
10.42172,27
10.44172,27
10.46172,27
10.48172,27
10.50172,27
10.52172,27
10.54272,27
10.56172,27
10.58172,27
10.60172,27
10.62172,27
10.64272,27
10.66272,27
10.68172,27
10.70172,27
10.72172,27
10.74272,27
10.76172,27
10.78172,27
10.80172,27
10.82172,27
10.84172,27
10.86172,27
10.88172,27
10.90172,27
10.92172,27
10.94172,27
10.96172,27
10.98172,27
11.00172,27
11.02172,27
11.04272,27
11.06172,27
11.08172,27
11.10172,27
11.12172,27
11.14272,27
11.16272,27
11.18172,27
11.20172,27
11.22172,27
11.24172,27
11.26272,27
11.28172,27
11.30172,27
11.32172,27
11.34172,27
11.36272,27
11.38172,27
11.40172,27
11.42172,27
11.44272,27
11.46272,27
11.48172,27
11.50172,27
11.52172,27
11.54272,27
11.56172,27
11.58172,27
11.60172,27
11.62172,27
11.64172,27
11.66172,27
11.68172,27
11.70172,27
11.72172,27
11.74172,27
11.76172,27
11.78172,27
11.80172,27
11.82172,27
11.84272,27
11.86172,27
11.88172,27
11.90172,27
11.92172,27
11.94272,27
11.96172,27
11.98172,27
12.00172,27
12.02172,27
12.04272,27
12.06172,27
12.08172,27
12.10172,27
12.12172,27
12.14272,27
12.16172,27
12.18172,27
12.20172,27
12.22172,27
12.24172,27
12.26172,27
12.28172,27
12.30172,27
12.32172,27
12.34272,27
12.36172,27
12.38172,27
12.40172,27
12.42172,27
12.44172,27
12.46172,27
12.48172,27
12.50172,27
12.52172,27
12.54272,27
12.56172,27
12.58172,27
12.60172,27
12.62172,27
12.64272,27
12.66172,27
12.68172,27
12.70172,27
12.72172,27
12.74272,27
12.76272,27
12.78172,27
12.80172,27
12.82272,27
12.84272,27
12.86272,27
12.88172,27
12.90172,27
12.92172,27
12.94272,27
12.96272,27
12.98172,27
13.00172,27
13.02172,27
13.04272,27
13.06172,27
13.08172,27
13.10172,27
13.12172,27
13.14172,27
13.16172,27
13.18172,27
13.20172,27
13.22172,27
13.24172,27
13.26172,27
13.28172,27
13.30172,27
13.32172,27
13.34172,27
13.36172,27
13.38172,27
13.40172,27
13.42172,27
13.44172,27
13.46172,27
13.48172,27
13.50172,27
13.52172,27
13.54272,27
13.56172,27
13.58172,27
13.60172,27
13.62172,27
13.64172,27
13.66172,27
13.68172,27
13.70172,27
13.72172,27
13.74272,27
13.76172,27
13.78172,27
13.80172,27
13.82172,27
13.84272,27
13.86172,27
13.88172,27
13.90172,27
13.92172,27
13.94272,27
13.96172,27
13.98172,27
14.00172,27
14.02172,27
14.04172,27
14.06172,27
14.08172,27
14.10172,27
14.12172,27
14.14272,27
14.16172,27
14.18172,27
14.20172,27
14.22272,27
14.24272,27
14.26272,27
14.28172,27
14.30172,27
14.32272,27
14.34272,27
14.36272,27
14.38172,27
14.40172,27
14.42272,27
14.44272,27
14.46272,27
14.48172,27
14.50172,27
14.52172,27
14.54172,27
14.56172,27
14.58172,27
14.60172,27
14.62172,27
14.64172,27
14.66172,27
14.68172,27
14.70172,27
14.72172,27
14.74172,27
14.76172,27
14.78172,27
14.80172,27
14.82172,27
14.84172,27
14.86172,27
14.88172,27
14.90172,27
14.92172,27
14.94272,27
14.96172,27
14.98172,27
15.00172,27
15.02172,27
15.04272,27
15.06272,27
15.08172,27
15.10172,27
15.12272,27
15.14272,27
15.16272,27
15.18172,27
15.20172,27
15.22172,27
15.24272,27
15.26272,27
15.28172,27
15.30172,27
15.32172,27
15.34272,27
15.36172,27
15.38172,27
15.40172,27
15.42172,27
15.44272,27
15.46172,27
15.48172,27
15.50172,27
15.52172,27
15.54172,27
15.56172,27
15.58172,27
15.60172,27
15.62172,27
15.64272,27
15.66172,27
15.68172,27
15.70172,27
15.72172,27
15.74172,27
15.76172,27
15.78172,27
15.80172,27
15.82172,27
15.84272,27
15.86172,27
15.88172,27
15.90172,27
15.92172,27
15.94272,27
15.96172,27
15.98172,27
16.00172,27
16.02172,27
16.04272,27
16.06172,27
16.08172,27
16.10172,27
16.12172,27
16.14272,27
16.16172,27
16.18172,27
16.20172,27
16.22172,27
16.24172,27
16.26172,27
16.28172,27
16.30172,27
16.32172,27
16.34172,27
16.36172,27
16.38172,27
16.40172,27
16.42172,27
16.44172,27
16.46172,27
16.48172,27
16.50172,27
16.52172,27
16.54272,27
16.56172,27
16.58172,27
16.60172,27
16.62172,27
16.64172,27
16.66172,27
16.68172,27
16.70172,27
16.72272,27
16.74272,27
16.76272,27
16.78172,27
16.80172,27
16.82172,27
16.84272,27
16.86172,27
16.88172,27
16.90172,27
16.92172,27
16.94172,27
16.96172,27
16.98172,27
17.00172,27
17.02172,27
17.04172,27
17.06172,27
17.08172,27
17.10172,27
17.12172,27
17.14172,27
17.16172,27
17.18172,27
17.20172,27
17.22172,27
17.24172,27
17.26172,27
17.28172,27
17.30172,27
17.32172,27
17.34272,27
17.36172,27
17.38172,27
17.40172,27
17.42172,27
17.44272,27
17.46172,27
17.48172,27
17.50172,27
17.52172,27
17.54172,27
17.56172,27
17.58172,27
17.60172,27
17.62172,27
17.64172,27
17.66172,27
17.68172,27
17.70172,27
17.72172,27
17.74172,27
17.76272,27
17.78172,27
17.80172,27
17.82172,27
17.84172,27
17.86172,27
17.88172,27
17.90172,27
17.92172,27
17.94172,27
17.96172,27
17.98172,27
18.00172,27
18.02172,27
18.04172,27
18.06172,27
18.08172,27
18.10172,27
18.12172,27
18.14272,27
18.16172,27
18.18172,27
18.20172,27
18.22172,27
18.24272,27
18.26172,27
18.28172,27
18.30172,27
18.32172,27
18.34272,27
18.36172,27
18.38172,27
18.40172,27
18.42172,27
18.44272,27
18.46172,27
18.48172,27
18.50172,27
18.52172,27
18.54172,27
18.56172,27
18.58172,27
18.60172,27
18.62172,27
18.64172,27
18.66172,27
18.68172,27
18.70172,27
18.72172,27
18.74172,27
18.76172,27
18.78172,27
18.80172,27
18.82172,27
18.84272,27
18.86172,27
18.88172,27
18.90172,27
18.92172,27
18.94272,27
18.96272,27
18.98172,27
19.00172,27
19.02172,27
19.04172,27
19.06272,27
19.08172,27
19.10172,27
19.12172,27
19.14272,27
19.16172,27
19.18172,27
19.20172,27
19.22172,27
19.24172,27
19.26172,27
19.28172,27
19.30172,27
19.32172,27
19.34172,27
19.36172,27
19.38172,27
19.40172,27
19.42172,27
19.44172,27
19.46172,27
19.48172,27
19.50172,27
19.52172,27
19.54172,27
19.56172,27
19.58172,27
19.60172,27
19.62172,27
19.64272,27
19.66172,27
19.68172,27
19.70172,27
19.72172,27
19.74172,27
19.76172,27
19.78172,27
19.80172,27
19.82272,27
19.84172,27
19.86172,27
19.88172,27
19.90172,27
19.92172,27
19.94172,27
19.96172,27
19.98172,27
20.00172,27
20.02172,27
20.04172,27
20.06172,27
20.08172,27
20.10172,27
20.12172,27
20.14172,27
20.16172,27
20.18172,27
20.20172,27
20.22172,27
20.24172,27
20.26172,27
20.28172,27
20.30172,27
20.32172,27
20.34172,27
20.36172,27
20.38172,27
20.40172,27
20.42172,27
20.44172,27
20.46172,27
20.48172,27
20.50172,27
20.52272,27
20.54272,27
20.56172,27
20.58172,27
20.60172,27
20.62172,27
20.64272,27
20.66172,27
20.68172,27
20.70172,27
20.72172,27
20.74172,27
20.76172,27
20.78172,27
20.80172,27
20.82172,27
20.84172,27
20.86172,27
20.88172,27
20.90172,27
20.92172,27
20.94172,27
20.96172,27
20.98172,27
21.00172,27
21.02172,27
21.04172,27
21.06172,27
21.08172,27
21.10172,27
21.12172,27
21.14172,27
21.16172,27
21.18172,27
21.20172,27
21.22172,27
21.24172,27
21.26172,27
21.28172,27
21.30172,27
21.32172,27
21.34272,27
21.36272,27
21.38172,27
21.40172,27
21.42172,27
21.44272,27
21.46272,27
21.48172,27
21.50172,27
21.52172,27
21.54272,27
21.56272,27
21.58172,27
21.60172,27
21.62172,27
21.64172,27
21.66272,27
21.68172,27
21.70172,27
21.72172,27
21.74172,27
21.76172,27
21.78172,27
21.80172,27
21.82172,27
21.84172,27
21.86172,27
21.88172,27
21.90172,27
21.92172,27
21.94172,27
21.96172,27
21.98172,27
22.00172,27
22.02172,27
22.04172,27
22.06172,27
22.08172,27
22.10172,27
22.12172,27
22.14172,27
22.16172,27
22.18172,27
22.20172,27
22.22172,27
22.24172,27
22.26172,27
22.28172,27
22.30172,27
22.32172,27
22.34172,27
22.36272,27
22.38172,27
22.40172,27
22.42172,27
22.44172,27
22.46172,27
22.48172,27
22.50172,27
22.52172,27
22.54172,27
22.56172,27
22.58172,27
22.60172,27
22.62172,27
22.64172,27
22.66172,27
22.68172,27
22.70172,27
22.72172,27
22.74172,27
22.76172,27
22.78172,27
22.80172,27
22.82172,27
22.84272,27
22.86172,27
22.88172,27
22.90172,27
22.92172,27
22.94172,27
22.96272,27
22.98172,27
23.00172,27
23.02172,27
23.04272,27
23.06172,27
23.08172,27
23.10172,27
23.12172,27
23.14272,27
23.16172,27
23.18172,27
23.20172,27
23.22172,27
23.24172,27
23.26172,27
23.28172,27
23.30172,27
23.32172,27
23.34272,27
23.36172,27
23.38172,27
23.40172,27
23.42172,27
23.44172,27
23.46172,27
23.48172,27
23.50172,27
23.52172,27
23.54272,27
23.56172,27
23.58172,27
23.60172,27
23.62172,27
23.64172,27
23.66272,27
23.68172,27
23.70172,27
23.72172,27
23.74272,27
23.76172,27
23.78172,27
23.80172,27
23.82172,27
23.84272,27
23.86172,27
23.88172,27
23.90172,27
23.92172,27
23.94272,27
23.96172,27
23.98172,27
24.00172,27
24.02172,27
24.04172,27
24.06172,27
24.08172,27
24.10172,27
24.12172,27
24.14172,27
24.16172,27
24.18172,27
24.20172,27
24.22172,27
24.24272,27
24.26172,27
24.28172,27
24.30172,27
24.32172,27
24.34272,27
24.36172,27
24.38172,27
24.40172,27
24.42172,27
24.44272,27
24.46172,27
24.48172,27
24.50172,27
24.52172,27
24.54172,27
24.56272,27
24.58172,27
24.60172,27
24.62272,27
24.64172,27
24.66272,27
24.68172,27
24.70172,27
24.72172,27
24.74272,27
24.76172,27
24.78172,27
24.80172,27
24.82172,27
24.84172,27
24.86172,27
24.88172,27
24.90172,27
24.92172,27
24.94172,27
24.96172,27
24.98172,27
25.00172,27
25.02172,27
25.04172,27
25.06172,27
25.08172,27
25.10172,27
25.12172,27
25.14172,27
25.16172,27
25.18172,27
25.20172,27
25.22172,27
25.24172,27
25.26172,27
25.28172,27
25.30172,27
25.32172,27
25.34172,27
25.36272,27
25.38172,27
25.40172,27
25.42172,27
25.44272,27
25.46272,27
25.48172,27
25.50172,27
25.52172,27
25.54272,27
25.56272,27
25.58172,27
25.60172,27
25.62272,27
25.64272,27
25.66272,27
25.68172,27
25.70172,27
25.72172,27
25.74172,27
25.76172,27
25.78172,27
25.80172,27
25.82172,27
25.84172,27
25.86172,27
25.88172,27
25.90172,27
25.92172,27
25.94272,27
25.96272,27
25.98172,27
26.00172,27
26.02172,27
26.04172,27
26.06172,27
26.08172,27
26.10172,27
26.12172,27
26.14272,27
26.16272,27
26.18172,27
26.20172,27
26.22172,27
26.24272,27
26.26272,27
26.28172,27
26.30172,27
26.32172,27
26.34272,27
26.36172,27
26.38172,27
26.40172,27
26.42172,27
26.44172,27
26.46172,27
26.48172,27
26.50172,27
26.52172,27
26.54172,27
26.56172,27
26.58172,27
26.60172,27
26.62172,27
26.64172,27
26.66172,27
26.68172,27
26.70172,27
26.72172,27
26.74172,27
26.76172,27
26.78172,27
26.80172,27
26.82272,27
26.84172,27
26.86172,27
26.88172,27
26.90172,27
26.92172,27
26.94272,27
26.96172,27
26.98172,27
27.00172,27
27.02172,27
27.04272,27
27.06172,27
27.08172,27
27.10172,27
27.12172,27
27.14172,27
27.16172,27
27.18172,27
27.20172,27
27.22172,27
27.24272,27
27.26172,27
27.28172,27
27.30172,27
27.32172,27
27.34172,27
27.36172,27
27.38172,27
27.40172,27
27.42172,27
27.44172,27
27.46172,27
27.48172,27
27.50172,27
27.52172,27
27.54272,27
27.56272,27
27.58172,27
27.60172,27
27.62172,27
27.64172,27
27.66172,27
27.68172,27
27.70172,27
27.72172,27
27.74272,27
27.76172,27
27.78172,27
27.80172,27
27.82172,27
27.84172,27
27.86172,27
27.88172,27
27.90172,27
27.92172,27
27.94172,27
27.96172,27
27.98172,27
28.00172,27
28.02172,27
28.04172,27
28.06172,27
28.08172,27
28.10172,27
28.12172,27
28.14172,27
28.16172,27
28.18172,27
28.20172,27
28.22172,27
28.24172,27
28.26172,27
28.28172,27
28.30172,27
28.32172,27
28.34172,27
28.36172,27
28.38172,27
28.40172,27
28.42172,27
28.44272,27
28.46172,27
28.48172,27
28.50172,27
28.52172,27
28.54172,27
28.56172,27
28.58172,27
28.60172,27
28.62172,27
28.64172,27
28.66172,27
28.68172,27
28.70172,27
28.72172,27
28.74172,27
28.76172,27
28.78172,27
28.80172,27
28.82172,27
28.84172,27
28.86172,27
28.88172,27
28.90172,27
28.92172,27
28.94172,27
28.96172,27
28.98172,27
29.00172,27
29.02172,27
29.04172,27
29.06172,27
29.08172,27
29.10172,27
29.12172,27
29.14272,27
29.16172,27
29.18172,27
29.20172,27
29.22172,27
29.24172,27
29.26172,27
29.28172,27
29.30172,27
29.32172,27
29.34172,27
29.36172,27
29.38172,27
29.40172,27
29.42172,27
29.44172,27
29.46172,27
29.48172,27
29.50172,27
29.52172,27
29.54172,27
29.56172,27
29.58172,27
29.60172,27
29.62172,27
29.64172,27
29.66272,27
29.68172,27
29.70172,27
29.72172,27
29.74172,27
29.76172,27
29.78172,27
29.80172,27
29.82172,27
29.84172,27
29.86172,27
29.88172,27
29.90172,27
29.92172,27
29.94172,27
29.96172,27
29.98172,27
30.00172,27
30.02172,27
30.04172,27
30.06172,27
30.08172,27
30.10172,27
30.12172,27
30.14172,27
30.16172,27
30.18172,27
30.20172,27
30.22172,27
30.24172,27
30.26172,27
30.28172,27
30.30172,27
30.32172,27
30.34172,27
30.36172,27
30.38172,27
30.40172,27
30.42172,27
30.44172,27
30.46172,27
30.48172,27
30.50172,27
30.52172,27
30.54172,27
30.56172,27
30.58172,27
30.60172,27
30.62172,27
30.64172,27
30.66172,27
30.68172,27
30.70172,27
30.72172,27
30.74172,27
30.76172,27
30.78172,27
30.80172,27
30.82172,26
30.84272,26
30.86172,26
30.88172,26
30.90172,26
30.92172,26
30.94272,26
30.96172,26
30.98172,26
31.00172,26
31.02172,26
31.04272,26
31.06172,26
31.08172,26
31.10172,26
31.12172,26
31.14272,26
31.16172,26
31.18172,26
31.20172,26
31.22172,26
31.24272,26
31.26172,26
31.28172,26
31.30172,26
31.32172,26
31.34272,26
31.36172,26
31.38172,26
31.40172,26
31.42172,26
31.44172,26
31.46172,26
31.48172,26
31.50172,26
31.52172,26
31.54172,26
31.56172,26
31.58172,26
31.60172,26
31.62172,26
31.64272,26
31.66272,26
31.68172,26
31.70172,26
31.72172,26
31.74272,26
31.76272,26
31.78172,26
31.80172,26
31.82172,26
31.84172,26
31.86172,26
31.88172,26
31.90172,26
31.92272,26
31.94172,26
31.96272,26
31.98172,26
32.00172,26
32.02172,26
32.04172,26
32.06172,26
32.08172,26
32.10172,26
32.12172,26
32.14272,26
32.16172,26
32.18172,26
32.20172,26
32.22172,26
32.24172,26
32.26272,26
32.28172,26
32.30172,26
32.32272,26
32.34272,26
32.36272,26
32.38172,26
32.40172,26
32.42172,26
32.44272,26
32.46172,26
32.48172,26
32.50172,26
32.52172,26
32.54172,26
32.56172,26
32.58172,26
32.60172,26
32.62172,26
32.64172,26
32.66172,26
32.68172,26
32.70172,26
32.72172,26
32.74172,26
32.76172,26
32.78172,26
32.80172,26
32.82172,26
32.84172,26
32.86172,26
32.88172,26
32.90172,26
32.92172,26
32.94172,26
32.96272,26
32.98172,26
33.00172,26
33.02172,26
33.04172,26
33.06172,26
33.08172,26
33.10172,26
33.12172,26
33.14172,26
33.16172,26
33.18172,26
33.20172,26
33.22172,26
33.24172,26
33.26172,26
33.28172,26
33.30172,26
33.32172,26
33.34172,26
33.36272,26
33.38172,26
33.40172,26
33.42172,26
33.44172,26
33.46172,26
33.48172,26
33.50172,26
33.52172,26
33.54172,26
33.56172,26
33.58172,26
33.60172,26
33.62172,26
33.64172,26
33.66172,26
33.68172,26
33.70172,26
33.72172,26
33.74172,26
33.76172,26
33.78172,26
33.80172,26
33.82172,26
33.84172,26
33.86172,26
33.88172,26
33.90172,26
33.92172,26
33.94172,26
33.96172,26
33.98172,26
34.00172,26
34.02172,26
34.04172,26
34.06172,26
34.08172,26
34.10172,26
34.12172,26
34.14172,26
34.16172,26
34.18172,26
34.20172,26
34.22172,26
34.24172,26
34.26172,26
34.28172,26
34.30172,26
34.32172,26
34.34172,26
34.36172,26
34.38172,26
34.40172,26
34.42172,26
34.44172,26
34.46172,26
34.48172,26
34.50172,26
34.52172,26
34.54172,26
34.56172,26
34.58172,26
34.60172,26
34.62172,26
34.64172,26
34.66172,26
34.68172,26
34.70172,26
34.72172,26
34.74172,26
34.76172,26
34.78172,26
34.80172,26
34.82172,27
34.84172,27
34.86172,27
34.88172,27
34.90172,27
34.92172,27
34.94172,27
34.96272,27
34.98172,27
35.00172,27
35.02172,27
35.04172,27
35.06172,27
35.08172,27
35.10172,27
35.12172,27
35.14172,27
35.16172,27
35.18172,27
35.20172,27
35.22172,27
35.24172,27
35.26172,27
35.28172,27
35.30172,27
35.32172,27
35.34272,27
35.36172,27
35.38172,27
35.40172,27
35.42172,27
35.44172,27
35.46172,27
35.48172,27
35.50172,27
35.52172,27
35.54272,27
35.56272,27
35.58172,27
35.60172,27
35.62172,27
35.64172,27
35.66172,27
35.68172,27
35.70172,27
35.72172,27
35.74172,27
35.76272,27
35.78172,27
35.80172,27
35.82172,27
35.84172,27
35.86172,27
35.88172,27
35.90172,27
35.92172,27
35.94172,27
35.96172,27
35.98172,27
36.00172,27
36.02172,27
36.04172,27
36.06172,27
36.08172,27
36.10172,27
36.12172,27
36.14272,27
36.16172,27
36.18172,27
36.20172,27
36.22172,27
36.24172,27
36.26272,27
36.28172,27
36.30172,27
36.32172,27
36.34272,27
36.36172,27
36.38172,27
36.40172,27
36.42172,27
36.44172,27
36.46172,27
36.48172,27
36.50172,27
36.52172,27
36.54172,27
36.56172,27
36.58172,27
36.60172,27
36.62172,27
36.64272,27
36.66172,27
36.68172,27
36.70172,27
36.72172,27
36.74172,27
36.76172,27
36.78172,27
36.80172,27
36.82172,27
36.84172,27
36.86172,27
36.88172,27
36.90172,27
36.92172,27
36.94272,27
36.96172,27
36.98172,27
37.00172,27
37.02172,27
37.04272,27
37.06172,27
37.08172,27
37.10172,27
37.12172,27
37.14272,27
37.16172,27
37.18172,27
37.20172,27
37.22172,27
37.24172,27
37.26272,27
37.28172,27
37.30172,27
37.32172,27
37.34272,27
37.36172,27
37.38172,27
37.40172,27
37.42172,27
37.44172,27
37.46172,27
37.48172,27
37.50172,27
37.52172,27
37.54272,27
37.56172,27
37.58172,27
37.60172,27
37.62172,27
37.64172,27
37.66172,27
37.68172,27
37.70172,27
37.72172,27
37.74272,27
37.76172,27
37.78172,27
37.80172,27
37.82172,27
37.84172,27
37.86172,27
37.88172,27
37.90172,27
37.92172,27
37.94272,27
37.96172,27
37.98172,27
38.00172,27
38.02172,27
38.04172,27
38.06172,27
38.08172,27
38.10172,27
38.12172,27
38.14172,27
38.16172,27
38.18172,27
38.20172,27
38.22172,27
38.24272,27
38.26172,27
38.28172,27
38.30172,27
38.32172,27
38.34172,27
38.36172,27
38.38172,27
38.40172,27
38.42172,27
38.44272,27
38.46272,27
38.48172,27
38.50172,27
38.52172,27
38.54272,27
38.56172,27
38.58172,27
38.60172,27
38.62172,27
38.64272,27
38.66172,27
38.68172,27
38.70172,27
38.72172,27
38.74272,27
38.76172,27
38.78172,27
38.80172,27
38.82172,26
38.84272,26
38.86172,26
38.88172,26
38.90172,26
38.92172,26
38.94172,26
38.96172,26
38.98172,26
39.00172,26
39.02172,26
39.04172,26
39.06172,26
39.08172,26
39.10172,26
39.12172,26
39.14272,26
39.16172,26
39.18172,26
39.20172,26
39.22172,26
39.24172,26
39.26272,26
39.28172,26
39.30172,26
39.32172,26
39.34172,26
39.36172,26
39.38172,26
39.40172,26
39.42172,26
39.44172,26
39.46172,26
39.48172,26
39.50172,26
39.52172,26
39.54172,26
39.56172,26
39.58172,26
39.60172,26
39.62172,26
39.64172,26
39.66172,26
39.68172,26
39.70172,26
39.72172,26
39.74172,26
39.76172,26
39.78172,26
39.80172,26
