time,DeTorque
2.157813,18.72
2.177813,19.11
2.197813,19.11
2.217813,19.11
2.237813,19.11
2.257813,19.11
2.277812,19.11
2.297812,19.11
2.317812,19.11
2.337812,19.11
2.357812,19.11
2.377812,19.11
2.397813,19.11
2.417813,19.11
2.437813,19.11
2.457813,19.11
2.477813,19.11
2.497813,19.11
2.517812,19.11
2.537812,19.11
2.557812,19.11
2.577812,19.11
2.597812,19.11
2.617812,19.11
2.637813,19.5
2.657813,19.5
2.677813,19.5
2.697813,19.89
2.717813,19.89
2.737813,19.89
2.757813,19.89
2.777812,19.89
2.797812,20.28
2.817812,20.28
2.837812,20.28
2.857812,20.28
2.877812,20.28
2.897813,20.28
2.917813,20.28
2.937813,20.28
2.957813,20.28
2.977813,20.67
2.997813,20.67
3.017812,21.06
3.037812,21.45
3.057812,21.45
3.077812,21.45
3.097812,21.84
3.117812,21.84
3.137813,22.23
3.157813,22.23
3.176812,22.23
3.196812,22.23
3.216813,22.62
3.236813,22.62
3.256813,22.62
3.276813,22.62
3.296813,22.62
3.316813,22.62
3.336812,22.62
3.356812,22.62
3.376812,22.62
3.396812,22.62
3.416812,22.62
3.436812,23.01
3.456812,23.01
3.476813,23.4
3.496813,23.4
3.516813,23.4
3.536813,23.4
3.556813,23.79
3.576813,23.79
3.596812,23.79
3.616812,23.79
3.636812,23.79
3.656812,23.79
3.676812,23.79
3.696812,23.79
3.716813,23.79
3.736813,23.4
3.756813,23.4
3.776813,23.4
3.796813,23.4
3.816813,23.4
3.836812,23.4
3.856812,23.4
3.876812,23.79
3.896812,23.4
3.916812,23.4
3.936812,23.4
3.956812,23.79
3.976813,23.4
3.996813,23.4
4.016812,23.4
4.036812,23.4
4.056812,23.4
4.076812,23.4
4.096813,23.01
4.116813,22.62
4.136813,22.62
4.156813,22.23
4.176813,21.45
4.196813,21.06
4.216813,20.67
4.236813,20.28
4.256813,19.89
4.276813,19.5
4.296813,18.33
4.316813,17.55
4.336812,16.77
4.356812,15.99
4.376812,15.21
4.396812,14.82
4.416812,14.43
4.436812,14.04
4.456812,13.26
4.476812,13.26
4.496812,12.87
4.516812,12.87
4.536812,12.48
4.556812,12.48
4.576812,12.09
4.596813,12.09
4.616813,11.7
4.636813,11.7
4.656813,11.31
4.675813,11.31
4.695813,10.92
4.715813,10.92
4.735813,10.53
4.755813,10.53
4.775813,10.53
4.795813,10.53
4.815813,10.53
4.835813,10.53
4.855813,10.53
4.875813,10.53
4.895813,10.53
4.915812,10.14
4.935812,10.53
4.955812,10.53
4.975812,10.53
4.995812,10.14
5.015812,10.14
5.035812,9.75
5.055812,9.75
5.075812,9.75
5.095812,9.75
5.115812,9.75
5.135812,9.36
5.155812,9.36
5.175813,9.36
5.195813,9.36
5.215813,9.36
5.235813,9.36
5.255813,9.75
5.275813,9.75
5.295813,9.36
5.315813,9.36
5.335813,9.75
5.355813,9.75
5.375813,9.36
5.395813,9.36
5.415812,9.75
5.435812,9.75
5.455812,9.75
5.475812,9.36
5.495812,9.75
5.515812,9.75
5.535812,9.75
5.555812,9.75
5.575812,9.75
5.595812,9.75
5.615812,9.75
5.635812,9.75
5.655812,9.75
5.675813,9.75
5.695813,9.75
5.715813,9.75
5.735813,9.75
5.755813,9.75
5.775813,9.75
5.795813,9.75
5.815813,9.75
5.835813,9.36
5.855813,9.36
5.875813,9.36
5.895813,9.36
5.915812,9.36
5.935812,8.97
5.955812,8.97
5.975812,9.36
5.995812,8.97
6.015812,8.97
6.035812,8.97
6.055812,8.97
6.075812,8.97
6.095812,8.58
6.115812,8.58
6.135812,8.58
6.155812,8.58
6.174812,8.19
6.194812,8.19
6.214812,8.19
6.234813,8.19
6.254813,7.8
6.274813,7.8
6.294813,8.19
6.314813,7.8
6.334813,7.8
6.354813,7.8
6.374813,7.8
6.394813,7.41
6.414813,7.41
6.434813,7.41
6.454813,7.41
6.474813,7.02
6.494812,7.02
6.514812,6.63
6.534812,7.02
6.554812,6.63
6.574812,6.63
6.594812,6.63
6.614812,6.63
6.634812,6.63
6.654812,6.63
6.674812,6.24
6.694812,6.24
6.714812,6.24
6.734813,5.85
6.754813,5.85
6.774813,5.85
6.794813,5.85
6.814813,5.46
6.834813,5.46
6.854813,5.07
6.874813,5.46
6.894813,5.07
6.914813,5.07
6.934813,5.07
6.954813,5.07
6.974813,5.07
6.994812,5.07
7.014812,5.07
7.034812,5.07
7.054812,5.46
7.074812,5.07
7.094812,5.46
7.114812,5.46
7.134812,5.46
7.154812,5.46
7.174812,5.46
7.194812,5.46
7.214812,5.46
7.234813,5.46
7.254813,5.46
7.274813,5.46
7.294813,5.85
7.314813,5.85
7.334813,6.24
7.354813,6.24
7.374813,6.24
7.394813,6.24
7.414813,6.24
7.434813,6.24
7.454813,6.24
7.474813,6.63
7.494812,6.63
7.514812,7.02
7.534812,7.02
7.554812,7.41
7.574812,7.41
7.594812,7.8
7.614812,8.19
7.634812,8.58
7.654812,8.97
7.673812,9.36
7.693812,9.75
7.713812,10.14
7.733812,10.14
7.753812,10.53
7.773812,10.53
7.793812,10.92
7.813813,11.31
7.833813,11.7
7.853813,12.48
7.873813,13.26
7.893813,13.65
7.913813,13.65
7.933813,14.04
7.953813,14.04
7.973813,14.43
7.993813,14.43
8.013812,14.82
8.033813,15.21
8.053812,15.21
8.073812,15.6
8.093813,15.99
8.113812,15.99
8.133813,16.38
8.153812,16.77
8.173813,16.77
8.193812,17.16
8.213813,17.55
8.233812,18.33
8.253813,18.33
8.273812,18.72
8.293813,19.5
8.313812,20.28
8.333813,20.67
8.353812,21.06
8.373813,21.06
8.393812,21.06
8.413813,21.45
8.433812,21.45
8.453813,21.45
8.473812,21.45
8.493813,21.45
8.513812,21.45
8.533813,21.45
8.553812,21.45
8.573812,21.84
8.593813,22.23
8.613812,22.62
8.633813,22.62
8.653812,23.01
8.673813,23.01
8.693812,23.4
8.713813,23.4
8.733812,23.79
8.753813,23.79
8.773812,24.18
8.793813,24.57
8.813812,24.57
8.833813,24.57
8.853812,24.57
8.873813,24.96
8.893812,24.96
8.913813,24.96
8.933812,25.35
8.953813,25.74
8.973812,25.74
8.993813,26.13
9.013812,26.13
9.033813,26.52
9.053812,26.91
9.073812,27.3
9.093813,27.69
9.113812,28.08
9.133813,28.86
9.153812,30.03
9.172812,31.2
9.192813,31.98
9.212812,32.76
9.232813,33.15
9.252812,33.93
9.272813,34.32
9.292812,34.71
9.312813,35.1
9.332812,35.1
9.352813,35.49
9.372812,35.88
9.392813,36.66
9.412812,37.44
9.432813,39
9.452812,41.34
9.472813,43.29
9.492812,44.85
9.512813,45.63
9.532812,46.41
9.552813,46.8
9.572812,47.19
9.592813,47.58
9.612812,47.97
9.632813,47.97
9.652813,47.97
9.672812,47.97
9.692813,47.97
9.712812,47.97
9.732813,47.97
9.752812,47.97
9.772813,48.36
9.792812,48.36
9.812813,48.36
9.832812,48.75
9.852813,48.75
9.872812,48.75
9.892813,49.14
9.912812,49.14
9.932813,49.53
9.952812,49.53
9.972813,49.14
9.992812,49.14
10.01281,49.14
10.03281,49.14
10.05281,48.75
10.07281,48.75
10.09281,49.14
10.11281,48.75
10.13281,48.75
10.15281,48.75
10.17281,48.75
10.19281,48.36
10.21281,48.36
10.23281,48.75
10.25281,48.36
10.27281,48.36
10.29281,48.36
10.31281,47.97
10.33281,47.97
10.35281,47.97
10.37281,47.58
10.39281,47.58
10.41281,47.58
10.43281,47.58
10.45281,47.19
10.47281,47.58
10.49281,47.19
10.51281,47.19
10.53281,47.19
10.55281,47.19
10.57281,46.8
10.59281,46.8
10.61281,46.41
10.63281,46.41
10.65281,46.41
10.67281,46.02
10.69181,46.02
10.71181,46.02
10.73181,46.02
10.75281,46.02
10.77181,46.02
10.79181,45.63
10.81181,45.63
10.83181,45.63
10.85181,45.63
10.87181,45.63
10.89181,45.24
10.91181,45.24
10.93181,45.24
10.95181,44.85
10.97181,45.24
10.99181,45.24
11.01181,44.85
11.03181,44.85
11.05181,44.85
11.07181,44.85
11.09181,44.85
11.11181,44.46
11.13181,44.46
11.15181,44.46
11.17181,44.46
11.19181,44.46
11.21181,44.46
11.23181,44.46
11.25181,44.46
11.27181,44.46
11.29181,44.07
11.31181,44.07
11.33181,44.07
11.35181,44.07
11.37181,43.68
11.39181,44.07
11.41181,43.68
11.43181,43.68
11.45181,43.29
11.47181,43.68
11.49181,43.68
11.51181,43.68
11.53181,43.68
11.55181,43.68
11.57181,43.68
11.59181,43.68
11.61181,43.68
11.63181,43.29
11.65181,43.29
11.67181,43.29
11.69181,43.29
11.71181,43.29
11.73181,43.29
11.75181,43.29
11.77181,43.29
11.79181,43.29
11.81181,42.9
11.83181,42.9
11.85181,42.51
11.87181,42.9
11.89181,42.51
11.91181,42.51
11.93181,42.9
11.95181,42.9
11.97181,42.9
11.99181,42.9
12.01181,42.9
12.03181,42.51
12.05181,42.51
12.07181,42.51
12.09181,42.51
12.11181,42.12
12.13181,42.12
12.15181,42.12
12.17081,42.12
12.19081,42.12
12.21081,42.12
12.23081,42.12
12.25081,42.12
12.27081,42.12
12.29081,42.12
12.31081,42.12
12.33081,42.12
12.35081,41.73
12.37081,41.73
12.39081,41.73
12.41081,41.73
12.43081,41.73
12.45081,41.73
12.47081,41.73
12.49081,41.73
12.51081,41.34
12.53081,41.73
12.55081,41.34
12.57081,41.34
12.59081,41.34
12.61081,41.34
12.63081,41.34
12.65081,41.34
12.67081,41.34
12.69081,41.34
12.71081,41.34
12.73081,41.34
12.75081,40.95
12.77081,40.95
12.79081,40.95
12.81081,40.95
12.83081,40.95
12.85081,40.95
12.87081,40.56
12.89081,40.56
12.91081,40.56
12.93081,40.56
12.95081,40.17
12.97081,40.17
12.99081,40.17
13.01081,40.17
13.03081,39.78
13.05081,39.78
13.07081,39.78
13.09081,39.39
13.11081,39.39
13.13081,39
13.15081,38.61
13.17081,38.61
13.19081,38.22
13.21081,38.22
13.23081,38.22
13.25081,38.22
13.27081,37.83
13.29081,38.22
13.31081,37.83
13.33081,37.83
13.35081,37.83
13.37081,37.83
13.39081,37.44
13.41081,37.44
13.43081,37.05
13.45081,37.05
13.47081,36.66
13.49081,36.66
13.51081,36.66
13.53081,36.66
13.55081,36.66
13.57081,36.66
13.59081,36.66
13.61081,36.66
13.63081,36.27
13.65081,36.27
13.66981,35.88
13.68981,35.88
13.71081,35.49
13.73081,35.1
13.75081,34.71
13.77081,34.32
13.78981,34.32
13.80981,33.93
13.82981,33.93
13.84981,33.93
13.86981,33.54
13.88981,33.54
13.90981,33.54
13.92981,33.54
13.94981,33.54
13.96981,33.15
13.98981,33.54
14.00981,33.15
14.02981,33.15
14.04981,33.15
14.06981,33.15
14.08981,33.15
14.10981,32.76
14.12981,32.76
14.14981,31.98
14.16981,31.98
14.18981,31.59
14.20981,31.59
14.22981,31.59
14.24981,31.2
14.26981,30.81
14.28981,30.42
14.30981,30.42
14.32981,30.03
14.34981,30.03
14.36981,30.03
14.38981,30.03
14.40981,30.03
14.42981,30.03
14.44981,30.03
14.46981,30.03
14.48981,29.64
14.50981,29.64
14.52981,29.64
14.54981,29.64
14.56981,29.64
14.58981,29.64
14.60981,29.64
14.62981,29.64
14.64981,29.64
14.66981,29.64
14.68981,29.25
14.70981,29.25
14.72981,29.25
14.74981,29.25
14.76981,29.25
14.78981,29.25
14.80981,29.25
14.82981,29.64
14.84981,29.64
14.86981,29.64
14.88981,29.64
14.90981,29.64
14.92981,29.64
14.94981,29.64
14.96981,29.25
14.98981,29.25
15.00981,29.25
15.02981,29.25
15.04981,29.64
15.06981,29.64
15.08981,29.64
15.10981,29.64
15.12981,29.64
15.14981,29.64
15.16881,29.64
15.18881,29.64
15.20881,29.64
15.22881,29.64
15.24881,29.64
15.26881,29.64
15.28881,29.64
15.30881,29.25
15.32981,29.64
15.34881,29.25
15.36881,29.25
15.38881,29.25
15.40881,29.25
15.42881,29.25
15.44881,29.25
15.46881,28.86
15.48881,29.25
15.50881,29.25
15.52881,29.25
15.54881,29.25
15.56881,29.25
15.58881,28.86
15.60881,28.86
15.62881,28.86
15.64881,28.47
15.66881,28.47
15.68881,28.08
15.70881,27.3
15.72881,26.52
15.74881,25.74
15.76881,24.96
15.78881,24.18
15.80881,23.79
15.82881,23.01
15.84881,22.23
15.86881,21.84
15.88881,20.28
15.90881,19.11
15.92881,17.16
15.94881,14.82
15.96881,13.26
15.98881,10.92
16.00881,9.36
16.02881,8.19
16.04881,7.41
16.06881,7.02
16.08881,6.63
16.10881,6.24
16.12881,5.85
16.14881,5.85
16.16881,5.46
16.18881,5.07
16.20881,4.29
16.22881,3.9
16.24881,3.12
16.26881,3.12
16.28881,2.73
16.30881,2.34
16.32881,2.34
16.34881,1.95
16.36881,1.95
16.38881,1.95
16.40881,1.95
16.42881,1.95
16.44881,1.95
16.46881,1.95
16.48881,1.95
16.50881,1.95
16.52881,1.95
16.54881,1.95
16.56881,1.95
16.58881,1.95
16.60881,2.34
16.62881,2.34
16.64881,2.34
16.66881,2.34
16.68881,2.73
16.70881,2.73
16.72881,3.12
16.74881,3.51
16.76881,3.9
16.78881,4.68
16.80881,5.46
16.82781,5.85
16.84781,6.63
16.86781,6.63
16.88781,7.41
16.90881,7.8
16.92781,8.19
16.94781,8.19
16.96781,8.58
16.98781,8.97
17.00781,9.36
17.02781,9.36
17.04781,9.75
17.06781,10.14
17.08781,10.53
17.10781,10.53
17.12781,10.53
17.14781,10.53
17.16781,10.92
17.18781,10.92
17.20781,10.92
17.22781,10.92
17.24781,11.31
17.26781,11.31
17.28781,11.31
17.30781,11.7
17.32781,12.09
17.34781,12.09
17.36781,12.09
17.38781,12.09
17.40781,12.87
17.42781,12.87
17.44781,13.26
17.46781,13.26
17.48781,13.65
17.50781,13.65
17.52781,13.65
17.54781,14.04
17.56781,14.04
17.58781,14.04
17.60781,14.43
17.62781,14.82
17.64781,15.21
17.66781,15.6
17.68781,15.99
17.70781,16.38
17.72781,17.16
17.74781,17.55
17.76781,17.94
17.78781,18.33
17.80781,18.72
17.82781,19.11
17.84781,19.5
17.86781,19.5
17.88781,19.89
17.90781,19.89
17.92781,19.89
17.94781,20.28
17.96781,20.28
17.98781,20.28
18.00781,20.28
18.02781,20.67
18.04781,20.67
18.06781,20.67
18.08781,20.67
18.10781,20.67
18.12781,20.67
18.14781,20.67
18.16781,20.67
18.18781,21.06
18.20781,21.06
18.22781,20.28
18.24681,19.5
18.26681,18.33
18.28681,16.38
18.30681,14.04
18.32681,10.92
18.34681,7.02
18.36681,4.29
18.38681,2.34
18.40681,1.17
18.42681,0
18.44681,0
18.46681,0
18.48681,0
18.50681,0
18.52681,0
18.54681,0
18.56681,0.39
18.58681,0.78
18.60681,1.56
18.62681,2.34
18.64681,2.34
18.66681,4.29
18.68681,5.46
18.70681,6.24
18.72681,7.8
18.74681,7.8
18.76681,8.19
18.78681,8.58
18.80681,8.58
18.82681,8.97
18.84681,9.36
18.86681,9.36
18.88681,9.75
18.90681,10.53
18.92681,10.14
18.94681,9.36
18.96681,9.36
18.98681,9.36
19.00681,9.75
19.02681,10.14
19.04681,9.75
19.06681,9.36
19.08681,8.97
19.10681,8.97
19.12681,9.36
19.14681,9.36
19.16681,9.75
19.18681,9.36
19.20681,8.58
19.22681,8.19
19.24681,8.19
19.26681,8.19
19.28681,8.19
19.30681,8.19
19.32681,8.19
19.34681,8.19
19.36681,8.19
19.38681,8.58
19.40681,9.36
19.42681,8.97
19.44681,8.97
19.46681,8.97
19.48681,8.97
19.50681,8.97
19.52681,8.58
19.54681,8.58
19.56681,8.58
19.58681,8.58
19.60681,8.58
19.62681,8.58
19.64681,8.58
19.66581,8.58
19.68581,8.58
19.70581,8.97
19.72581,8.58
19.74581,8.97
19.76581,8.97
19.78581,8.58
19.80581,8.58
19.82581,8.58
19.84581,8.97
19.86581,8.97
19.88581,8.58
19.90581,8.58
19.92681,8.58
19.94681,8.58
19.96581,8.58
19.98581,8.97
20.00581,8.97
20.02581,8.58
20.04581,8.97
20.06581,8.58
20.08581,8.58
20.10581,8.58
20.12581,8.58
20.14581,8.97
20.16581,8.97
20.18581,8.97
20.20581,8.97
20.22581,8.58
20.24581,8.58
20.26581,8.58
20.28581,8.58
20.30581,8.58
20.32581,8.58
20.34581,8.58
20.36581,8.58
20.38581,8.58
20.40581,8.58
20.42581,8.97
20.44581,8.58
20.46581,8.97
20.48581,8.97
20.50581,8.97
20.52581,8.97
20.54581,8.97
20.56581,8.97
20.58581,8.97
20.60581,8.97
20.62581,8.97
20.64581,8.97
20.66581,8.58
20.68581,8.58
20.70581,8.58
20.72581,8.58
20.74581,8.58
20.76581,8.58
20.78581,8.58
20.80581,8.58
20.82581,8.97
20.84581,8.97
20.86581,8.97
20.88581,8.58
20.90581,8.97
20.92581,8.97
20.94581,8.97
20.96581,8.58
20.98581,8.58
21.00581,8.58
21.02581,8.58
21.04581,8.58
21.06581,8.97
21.08581,8.58
21.10581,8.58
21.12581,8.97
21.14581,8.97
21.16581,8.97
21.18481,8.97
21.20481,8.97
21.22481,8.97
21.24481,8.58
21.26481,8.97
21.28481,8.97
21.30481,8.97
21.32481,8.58
21.34481,8.97
21.36481,8.58
21.38481,8.58
21.40481,8.58
21.42481,8.97
21.44481,8.97
21.46481,8.97
21.48481,8.97
21.50481,8.97
21.52481,8.97
21.54481,8.97
21.56481,8.97
21.58481,8.97
21.60481,8.97
21.62481,8.97
21.64481,8.97
21.66481,8.97
21.68481,8.58
21.70481,8.58
21.72481,8.97
21.74481,8.58
21.76481,8.97
21.78481,8.97
21.80481,8.97
21.82481,8.97
21.84481,8.97
21.86481,8.97
21.88481,8.97
21.90481,8.58
21.92481,8.97
21.94481,8.58
21.96481,8.97
21.98481,8.97
22.00481,8.97
22.02481,8.97
22.04481,8.58
22.06481,8.97
22.08481,8.97
22.10481,8.97
22.12481,8.97
22.14481,8.97
22.16481,8.97
22.18481,8.58
22.20481,8.97
22.22481,8.97
22.24481,8.58
22.26481,8.58
22.28481,8.58
22.30481,8.58
22.32481,8.58
22.34481,8.58
22.36481,8.97
22.38481,8.97
22.40481,8.97
22.42481,8.97
22.44481,8.97
22.46481,8.97
22.48481,8.97
22.50481,10.92
22.52481,14.82
22.54481,17.94
22.56481,17.94
22.58481,22.62
22.60481,24.57
22.62481,25.35
22.64481,24.57
22.66381,24.57
22.68381,26.13
22.70381,27.69
22.72381,31.2
22.74381,31.98
22.76381,30.42
22.78381,29.25
22.80381,23.79
22.82481,24.57
22.84381,21.84
22.86381,18.33
22.88381,20.67
22.90381,19.89
22.92381,19.11
22.94381,18.33
22.96381,17.55
22.98381,17.16
23.00381,17.16
23.02381,16.77
23.04381,16.77
23.06381,16.77
23.08381,18.33
23.10381,18.33
23.12381,18.33
23.14381,19.11
23.16381,19.11
23.18381,20.67
23.20381,20.67
23.22381,21.84
23.24381,22.23
23.26381,23.4
23.28381,23.4
23.30381,24.57
23.32381,25.74
23.34381,26.52
23.36381,26.52
23.38381,26.91
23.40381,27.69
23.42381,27.3
23.44381,27.3
23.46381,26.91
23.48381,27.69
23.50381,28.47
23.52381,28.47
23.54381,29.25
23.56381,28.86
23.58381,28.47
23.60381,29.25
23.62381,29.25
23.64381,29.25
23.66381,28.86
23.68381,29.25
23.70381,29.64
23.72381,29.64
23.74381,29.64
23.76381,29.64
23.78381,29.64
23.80381,30.03
23.82381,30.81
23.84381,30.81
23.86381,31.2
23.88381,31.2
23.90381,31.98
23.92381,31.98
23.94381,31.98
23.96381,32.76
23.98381,32.76
24.00381,33.15
24.02381,32.76
24.04381,32.37
24.06381,32.37
24.08381,32.37
24.10381,32.76
24.12381,33.15
24.14381,33.54
24.16281,33.54
24.18281,33.93
24.20281,33.93
24.22381,34.32
24.24281,34.32
24.26281,34.32
24.28281,34.71
24.30281,35.88
24.32281,36.27
24.34381,35.88
24.36281,35.88
24.38281,35.88
24.40281,36.27
24.42281,36.66
24.44281,36.66
24.46281,36.66
24.48281,37.05
24.50281,37.44
24.52281,37.44
24.54281,37.83
24.56281,38.22
24.58281,38.22
24.60281,39
24.62281,39
24.64281,39.39
24.66281,39.39
24.68281,39.78
24.70281,40.17
24.72281,40.56
24.74281,40.56
24.76281,40.56
24.78281,41.34
24.80281,41.34
24.82281,41.34
24.84281,41.73
24.86281,42.12
24.88281,42.51
24.90281,42.9
24.92281,43.29
24.94281,43.29
24.96281,43.68
24.98281,43.29
25.00281,42.51
25.02281,42.12
25.04281,41.73
25.06281,40.95
25.08281,41.34
25.10281,40.56
25.12281,40.17
25.14281,40.56
25.16281,39.39
25.18281,39.78
25.20281,39
25.22281,38.61
25.24281,37.44
25.26281,35.1
25.28281,34.71
25.30281,35.49
25.32281,35.49
25.34281,35.88
25.36281,35.88
25.38281,36.66
25.40281,35.1
25.42281,35.1
25.44281,34.71
25.46281,35.1
25.48281,35.88
25.50281,36.66
25.52281,35.49
25.54281,34.71
25.56281,33.93
25.58281,33.54
25.60281,34.32
25.62181,34.71
25.64181,35.49
25.66181,35.88
25.68181,36.66
25.70181,37.44
25.72181,36.66
25.74181,36.27
25.76181,34.32
25.78181,33.15
25.80181,32.37
25.82181,29.25
25.84181,26.91
25.86181,25.35
25.88181,19.11
25.90181,12.09
25.92181,7.02
25.94181,3.51
25.96181,1.56
25.98181,0.39
26.00181,0
26.02181,0
26.04181,0
26.06181,0
26.08181,0
26.10181,0
26.12181,0
26.14181,0
26.16181,0
26.18181,0
26.20181,0
26.22181,0
26.24181,0
26.26181,0
26.28181,0
26.30181,0
26.32181,0
26.34181,0
26.36181,0
26.38181,0
26.40181,0
26.42181,0
26.44181,0
26.46181,0
26.48181,0
26.50181,0
26.52181,0
26.54181,0
26.56181,0
26.58181,0.39
26.60181,1.95
26.62181,2.73
26.64181,3.12
26.66181,5.07
26.68181,6.24
26.70181,7.41
26.72181,9.36
26.74181,9.75
26.76181,10.53
26.78181,10.14
26.80181,8.97
26.82181,8.19
26.84181,8.19
26.86181,8.19
26.88181,8.58
26.90181,8.58
26.92181,8.19
26.94181,8.58
26.96181,9.36
26.98181,8.58
27.00181,7.8
27.02181,8.58
27.04181,8.97
27.06181,8.97
27.08181,8.58
27.10181,8.58
27.12181,8.19
27.14081,7.8
27.16081,8.19
27.18181,8.19
27.20081,7.8
27.22081,8.19
27.24081,8.19
27.26081,8.19
27.28081,8.19
27.30081,8.58
27.32081,8.97
27.34081,8.97
27.36081,8.97
27.38081,9.36
27.40081,9.36
27.42081,8.97
27.44081,8.97
27.46081,8.97
27.48081,8.97
27.50081,8.58
27.52081,8.58
27.54081,8.58
27.56081,8.58
27.58081,8.58
27.60081,8.58
27.62081,8.58
27.64081,8.58
27.66081,8.58
27.68081,8.97
27.70081,8.97
27.72081,8.97
27.74081,8.97
27.76081,8.58
27.78081,8.58
27.80081,8.58
27.82081,8.58
27.84081,8.58
27.86081,8.58
27.88081,8.58
27.90081,8.58
27.92081,8.97
27.94081,8.97
27.96081,8.97
27.98081,8.97
28.00081,8.58
28.02081,8.58
28.04081,8.97
28.06081,8.97
28.08081,8.58
28.10081,8.58
28.12081,8.58
28.14081,8.58
28.16081,8.97
28.18081,8.97
28.20081,8.97
28.22081,8.58
28.24081,8.58
28.26081,8.97
28.28081,8.97
28.30081,8.97
28.32081,8.58
28.34081,8.58
28.36081,8.58
28.38081,8.58
28.40081,8.97
28.42081,8.58
28.44081,8.58
28.46081,8.97
28.48081,8.97
28.50081,8.97
28.52081,8.97
28.54081,8.97
28.56081,8.97
28.58081,8.97
28.60081,8.97
28.62081,8.97
28.63981,8.97
28.65981,8.58
28.67981,8.97
28.69981,8.97
28.71981,8.58
28.73981,8.58
28.75981,8.58
28.77981,8.58
28.79981,8.58
28.81981,8.58
28.83981,8.58
28.85981,8.58
28.87981,8.58
28.89981,8.58
28.91981,8.97
28.93981,8.97
28.95981,8.97
28.97981,8.58
28.99981,8.58
29.01981,8.58
29.03981,8.58
29.05981,8.97
29.07981,8.97
29.09981,8.97
29.11981,8.97
29.13981,8.58
29.15981,8.58
29.17981,8.58
29.19981,8.97
29.21981,8.97
29.23981,8.97
29.25981,8.97
29.27981,8.97
29.29981,8.58
29.31981,8.97
29.33981,8.97
29.35981,8.97
29.37981,8.97
29.39981,8.97
29.41981,8.97
29.43981,8.58
29.45981,8.97
29.47981,8.97
29.49981,8.97
29.51981,8.97
29.53981,8.58
29.55981,8.58
29.57981,8.58
29.59981,8.58
29.61981,8.58
29.63981,8.58
29.65981,8.97
29.67981,8.97
29.69981,8.97
29.71981,8.97
29.73981,8.97
29.75981,8.97
29.77981,8.97
29.79981,8.97
29.81981,8.58
29.83981,8.58
29.85981,8.58
29.87981,8.58
29.89981,8.58
29.91981,8.97
29.93981,8.58
29.95981,8.58
29.97981,8.58
29.99981,8.97
30.01981,8.97
30.03981,8.97
30.05981,8.97
30.07981,8.97
30.09981,8.97
30.11981,8.97
30.13881,8.97
30.15881,8.97
30.17881,8.97
30.19881,8.97
30.21981,9.36
30.23881,8.97
30.25881,8.97
30.27881,8.97
30.29881,8.97
30.31881,8.97
30.33881,8.97
30.35881,8.58
30.37881,8.97
30.39881,8.58
30.41881,8.58
30.43881,8.58
30.45881,8.97
30.47881,8.97
30.49881,8.97
30.51881,8.97
30.53881,8.58
30.55881,8.97
30.57881,8.97
30.59881,8.97
30.61881,8.97
30.63881,8.58
30.65881,8.97
30.67881,8.97
30.69881,8.97
30.71881,8.97
30.73881,8.97
30.75881,8.58
30.77881,8.58
30.79881,8.97
30.81881,8.97
30.83881,8.97
30.85881,8.58
30.87881,8.97
30.89881,9.36
30.91881,8.97
30.93881,8.58
30.95881,8.97
30.97881,9.36
30.99881,9.36
31.01881,8.97
31.03881,8.97
31.05881,8.97
31.07881,8.97
31.09881,8.58
31.11881,8.58
