time,RevoPMin
5.135812,1538
5.155812,1534
5.175813,1533
5.195813,1538
5.215813,1533
5.235813,1522
5.255813,1529
5.275813,1536
5.295813,1533
5.315813,1522
5.335813,1527
5.355813,1531
5.375813,1529
5.395813,1517
5.415812,1521
5.435812,1527
5.455812,1527
5.475812,1518
5.495812,1521
5.515812,1525
5.535812,1521
5.555812,1515
5.575812,1519
5.595812,1523
5.615812,1518
5.635812,1509
5.655812,1514
5.675813,1521
5.695813,1518
5.715813,1509
5.735813,1514
5.755813,1520
5.775813,1518
5.795813,1511
5.815813,1517
5.835813,1524
5.855813,1521
5.875813,1508
5.895813,1513
5.915812,1518
5.935812,1512
5.955812,1499
5.975812,1504
5.995812,1510
6.015812,1504
6.035812,1499
6.055812,1502
6.075812,1502
6.095812,1498
6.115812,1485
6.135812,1488
6.155812,1494
6.174812,1492
6.194812,1479
6.214812,1483
6.234813,1488
6.254813,1479
6.274813,1468
6.294813,1475
6.314813,1477
6.334813,1470
6.354813,1458
6.374813,1459
6.394813,1461
6.414813,1457
6.434813,1453
6.454813,1459
6.474813,1465
6.494812,1465
6.514812,1461
6.534812,1466
6.554812,1471
6.574812,1471
6.594812,1465
6.614812,1465
6.634812,1467
6.654812,1467
6.674812,1464
6.694812,1459
6.714812,1461
6.734813,1460
6.754813,1455
6.774813,1445
6.794813,1449
6.814813,1448
6.834813,1446
6.854813,1435
6.874813,1437
6.894813,1435
6.914813,1436
6.934813,1432
6.954813,1434
6.974813,1434
6.994812,1430
7.014812,1426
7.034812,1424
7.054812,1424
7.074812,1421
7.094812,1417
7.114812,1416
7.134812,1416
7.154812,1409
7.174812,1405
7.194812,1403
7.214812,1406
7.234813,1404
7.254813,1398
7.274813,1394
7.294813,1394
7.314813,1393
7.334813,1390
7.354813,1383
7.374813,1380
7.394813,1381
7.414813,1379
7.434813,1382
7.454813,1377
7.474813,1376
7.494812,1377
7.514812,1384
7.534812,1384
7.554812,1378
7.574812,1377
7.594812,1377
7.614812,1377
7.634812,1377
7.654812,1376
7.673812,1369
7.693812,1371
7.713812,1369
7.733812,1376
7.753812,1368
7.773812,1364
7.793812,1368
7.813813,1378
7.833813,1378
7.853813,1371
7.873813,1375
7.893813,1380
7.913813,1390
7.933813,1393
7.953813,1392
7.973813,1383
7.993813,1371
8.013812,1362
8.033813,1351
8.053812,1344
8.073812,1340
8.093813,1339
8.113812,1340
8.133813,1345
8.153812,1354
8.173813,1357
8.193812,1357
8.213813,1356
8.233812,1355
8.253813,1354
8.273812,1353
8.293813,1356
8.313812,1358
8.333813,1363
8.353812,1368
8.373813,1374
8.393812,1377
8.413813,1379
8.433812,1379
8.453813,1377
8.473812,1378
8.493813,1378
8.513812,1376
8.533813,1372
8.553812,1372
8.573812,1374
8.593813,1375
8.613812,1370
8.633813,1366
8.653812,1363
8.673813,1362
8.693812,1361
8.713813,1362
8.733812,1363
8.753813,1363
8.773812,1364
8.793813,1365
8.813812,1368
8.833813,1370
8.853812,1372
8.873813,1372
8.893812,1371
8.913813,1372
8.933812,1370
8.953813,1370
8.973812,1368
8.993813,1369
9.013812,1370
9.033813,1372
9.053812,1372
9.073812,1374
9.093813,1377
9.113812,1378
9.133813,1377
9.153812,1376
9.172812,1377
9.192813,1380
9.212812,1385
9.232813,1386
9.252812,1388
9.272813,1392
9.292812,1393
9.312813,1392
9.332812,1394
9.352813,1396
9.372812,1398
9.392813,1398
9.412812,1397
9.432813,1399
9.452812,1403
9.472813,1411
9.492812,1417
9.512813,1426
9.532812,1432
9.552813,1432
9.572812,1430
9.592813,1429
9.612812,1432
9.632813,1432
9.652813,1431
9.672812,1435
9.692813,1446
9.712812,1451
9.732813,1450
9.752812,1451
9.772813,1458
9.792812,1461
9.812813,1462
9.832812,1467
9.852813,1472
9.872812,1474
9.892813,1474
9.912812,1470
9.932813,1479
9.952812,1486
9.972813,1491
9.992812,1492
10.01281,1502
10.03281,1509
10.05281,1513
10.07281,1514
10.09281,1526
10.11281,1534
10.13281,1539
10.15281,1540
10.17281,1544
10.19281,1545
10.21281,1546
10.23281,1548
10.25281,1555
10.27281,1561
10.29281,1565
10.31281,1570
10.33281,1578
10.35281,1583
10.37281,1586
10.39281,1590
10.41281,1592
10.43281,1596
10.45281,1594
10.47281,1602
10.49281,1607
10.51281,1611
10.53281,1613
10.55281,1622
10.57281,1628
10.59281,1632
10.61281,1634
10.63281,1641
10.65281,1650
10.67281,1646
10.69181,1648
10.71181,1649
10.73181,1654
10.75281,1657
10.77181,1663
10.79181,1669
10.81181,1672
10.83181,1675
10.85181,1680
10.87181,1685
10.89181,1684
10.91181,1693
10.93181,1697
10.95181,1696
10.97181,1694
10.99181,1698
11.01181,1703
11.03181,1699
11.05181,1705
11.07181,1712
11.09181,1715
11.11181,1717
11.13181,1722
11.15181,1725
11.17181,1720
11.19181,1723
11.21181,1727
11.23181,1728
11.25181,1729
11.27181,1738
11.29181,1742
11.31181,1739
11.33181,1748
11.35181,1751
11.37181,1746
11.39181,1753
11.41181,1764
11.43181,1768
11.45181,1766
11.47181,1767
11.49181,1762
11.51181,1760
11.53181,1764
11.55181,1764
11.57181,1769
11.59181,1770
11.61181,1776
11.63181,1778
11.65181,1773
11.67181,1780
11.69181,1782
11.71181,1781
11.73181,1782
11.75181,1783
11.77181,1787
11.79181,1788
11.81181,1795
11.83181,1804
11.85181,1802
11.87181,1810
11.89181,1810
11.91181,1804
11.93181,1803
11.95181,1803
11.97181,1804
11.99181,1804
12.01181,1808
12.03181,1813
12.05181,1811
12.07181,1819
12.09181,1821
12.11181,1822
12.13181,1823
12.15181,1825
12.17081,1825
12.19081,1822
12.21081,1826
12.23081,1831
12.25081,1827
12.27081,1832
12.29081,1836
12.31081,1837
12.33081,1842
12.35081,1843
12.37081,1840
12.39081,1840
12.41081,1840
12.43081,1842
12.45081,1843
12.47081,1850
12.49081,1856
12.51081,1853
12.53081,1858
12.55081,1862
12.57081,1859
12.59081,1862
12.61081,1866
12.63081,1864
12.65081,1861
12.67081,1864
12.69081,1868
12.71081,1869
12.73081,1873
12.75081,1878
12.77081,1876
12.79081,1878
12.81081,1878
12.83081,1873
12.85081,1877
12.87081,1880
12.89081,1879
12.91081,1883
12.93081,1884
12.95081,1883
12.97081,1888
12.99081,1892
13.01081,1892
13.03081,1890
13.05081,1893
13.07081,1894
13.09081,1891
13.11081,1894
13.13081,1899
13.15081,1898
13.17081,1901
13.19081,1902
13.21081,1898
13.23081,1900
13.25081,1900
13.27081,1894
13.29081,1896
13.31081,1897
13.33081,1896
13.35081,1898
13.37081,1900
13.39081,1905
13.41081,1906
13.43081,1911
13.45081,1915
13.47081,1914
13.49081,1911
13.51081,1912
13.53081,1910
13.55081,1911
13.57081,1916
13.59081,1913
13.61081,1917
13.63081,1919
13.65081,1916
13.66981,1918
13.68981,1919
13.71081,1915
13.73081,1917
13.75081,1917
13.77081,1915
13.78981,1915
13.80981,1913
13.82981,1916
13.84981,1920
13.86981,1919
13.88981,1919
13.90981,1918
13.92981,1917
13.94981,1921
13.96981,1920
13.98981,1921
14.00981,1925
14.02981,1927
14.04981,1927
14.06981,1934
14.08981,1932
14.10981,1933
14.12981,1931
14.14981,1924
14.16981,1923
14.18981,1924
14.20981,1921
14.22981,1923
14.24981,1923
14.26981,1923
14.28981,1926
14.30981,1926
14.32981,1924
14.34981,1921
14.36981,1920
14.38981,1920
14.40981,1920
14.42981,1920
14.44981,1925
14.46981,1925
14.48981,1927
14.50981,1930
14.52981,1929
14.54981,1928
14.56981,1928
14.58981,1925
14.60981,1922
14.62981,1922
14.64981,1919
14.66981,1922
14.68981,1922
14.70981,1920
14.72981,1921
14.74981,1919
14.76981,1914
14.78981,1913
14.80981,1907
14.82981,1904
14.84981,1903
14.86981,1900
14.88981,1902
14.90981,1902
14.92981,1904
14.94981,1912
14.96981,1910
14.98981,1908
15.00981,1908
15.02981,1901
15.04981,1897
15.06981,1897
15.08981,1895
15.10981,1896
15.12981,1896
15.14981,1897
15.16881,1899
15.18881,1895
15.20881,1893
15.22881,1889
15.24881,1885
15.26881,1887
15.28881,1887
15.30881,1886
15.32981,1890
15.34881,1889
15.36881,1891
15.38881,1895
15.40881,1892
15.42881,1893
15.44881,1892
15.46881,1886
15.48881,1883
15.50881,1884
15.52881,1883
15.54881,1885
15.56881,1887
15.58881,1889
15.60881,1889
15.62881,1888
15.64881,1888
15.66881,1885
15.68881,1879
15.70881,1879
15.72881,1874
15.74881,1873
15.76881,1866
15.78881,1863
15.80881,1864
15.82881,1863
15.84881,1857
15.86881,1853
15.88881,1846
15.90881,1845
15.92881,1843
15.94881,1834
15.96881,1832
15.98881,1822
16.00881,1825
16.02881,1823
16.04881,1813
16.06881,1811
16.08881,1812
16.10881,1809
16.12881,1806
16.14881,1806
16.16881,1803
16.18881,1787
16.20881,1783
16.22881,1778
16.24881,1765
16.26881,1757
16.28881,1750
16.30881,1738
16.32881,1721
16.34881,1712
16.36881,1702
16.38881,1683
16.40881,1680
16.42881,1681
16.44881,1695
16.46881,1692
16.48881,1691
16.50881,1695
16.52881,1695
16.54881,1698
16.56881,1690
16.58881,1673
16.60881,1662
16.62881,1654
16.64881,1651
16.66881,1647
16.68881,1645
16.70881,1641
16.72881,1637
16.74881,1627
16.76881,1621
16.78881,1610
16.80881,1597
16.82781,1590
16.84781,1590
16.86781,1587
16.88781,1578
16.90881,1571
16.92781,1570
16.94781,1568
16.96781,1566
16.98781,1560
17.00781,1555
17.02781,1544
17.04781,1535
17.06781,1527
17.08781,1525
17.10781,1524
17.12781,1525
17.14781,1518
17.16781,1513
17.18781,1515
17.20781,1516
17.22781,1509
17.24781,1504
17.26781,1515
17.28781,1517
17.30781,1507
17.32781,1503
17.34781,1511
17.36781,1506
17.38781,1481
17.40781,1469
17.42781,1460
17.44781,1448
17.46781,1439
17.48781,1435
17.50781,1430
17.52781,1428
17.54781,1425
17.56781,1420
17.58781,1416
17.60781,1411
17.62781,1407
17.64781,1403
17.66781,1402
17.68781,1401
17.70781,1395
17.72781,1391
17.74781,1386
17.76781,1386
17.78781,1384
17.80781,1385
17.82781,1384
17.84781,1383
17.86781,1379
17.88781,1376
17.90781,1370
17.92781,1368
17.94781,1364
17.96781,1359
17.98781,1356
18.00781,1352
18.02781,1350
18.04781,1347
18.06781,1347
18.08781,1347
18.10781,1345
18.12781,1343
18.14781,1336
18.16781,1333
18.18781,1329
18.20781,1325
18.22781,1323
18.24681,1322
18.26681,1321
18.28681,1321
18.30681,1320
18.32681,1315
18.34681,1311
18.36681,1306
18.38681,1303
18.40681,1295
18.42681,1289
18.44681,1289
18.46681,1250
18.48681,1214
18.50681,1194
18.52681,1160
18.54681,1146
18.56681,1115
18.58681,1101
18.60681,1071
18.62681,1056
18.64681,1044
18.66681,1012
18.68681,994
18.70681,977
18.72681,952
18.74681,946
18.76681,935
18.78681,928
18.80681,921
18.82681,910
18.84681,902
18.86681,900
18.88681,892
18.90681,879
18.92681,875
18.94681,882
18.96681,878
18.98681,873
19.00681,865
19.02681,858
19.04681,859
19.06681,860
19.08681,865
19.10681,861
19.12681,854
19.14681,850
19.16681,845
19.18681,850
19.20681,852
19.22681,855
19.24681,853
19.26681,850
19.28681,850
19.30681,850
19.32681,847
19.34681,845
19.36681,845
19.38681,837
19.40681,829
19.42681,831
19.44681,836
19.46681,834
19.48681,833
19.50681,836
19.52681,840
19.54681,837
19.56681,837
19.58681,839
19.60681,838
19.62681,836
19.64681,838
19.66581,840
19.68581,836
19.70581,833
19.72581,836
19.74581,834
19.76581,832
19.78581,836
19.80581,841
19.82581,837
19.84581,832
19.86581,833
19.88581,836
19.90581,834
19.92681,837
19.94681,840
19.96581,836
19.98581,831
20.00581,832
20.02581,835
20.04581,833
20.06581,835
20.08581,839
20.10581,837
20.12581,833
20.14581,832
20.16581,832
20.18581,830
20.20581,830
20.22581,834
20.24581,836
20.26581,833
20.28581,833
20.30581,835
20.32581,835
20.34581,834
20.36581,835
20.38581,836
20.40581,832
20.42581,830
20.44581,832
20.46581,828
20.48581,826
20.50581,828
20.52581,831
20.54581,831
20.56581,828
20.58581,831
20.60581,831
20.62581,829
20.64581,832
20.66581,837
20.68581,836
20.70581,833
20.72581,834
20.74581,835
20.76581,831
20.78581,832
20.80581,833
20.82581,829
20.84581,825
20.86581,828
20.88581,832
20.90581,829
20.92581,828
20.94581,830
20.96581,835
20.98581,833
21.00581,834
21.02581,835
21.04581,832
21.06581,829
21.08581,832
21.10581,833
21.12581,829
21.14581,825
21.16581,829
21.18481,826
21.20481,824
21.22481,827
21.24481,831
21.26481,830
21.28481,827
21.30481,830
21.32481,833
21.34481,831
21.36481,832
21.38481,833
21.40481,832
21.42481,829
21.44481,831
21.46481,831
21.48481,827
21.50481,825
21.52481,827
21.54481,829
21.56481,827
21.58481,829
21.60481,831
21.62481,829
21.64481,829
21.66481,832
21.68481,835
21.70481,833
21.72481,831
21.74481,832
21.76481,827
21.78481,825
21.80481,828
21.82481,831
21.84481,830
21.86481,828
21.88481,831
21.90481,834
21.92481,831
21.94481,831
21.96481,831
21.98481,831
22.00481,829
22.02481,831
22.04481,831
22.06481,828
22.08481,828
22.10481,830
22.12481,831
22.14481,829
22.16481,830
22.18481,832
22.20481,831
22.22481,830
22.24481,833
22.26481,835
22.28481,833
22.30481,832
22.32481,833
22.34481,831
22.36481,831
22.38481,831
22.40481,830
22.42481,829
22.44481,827
22.46481,827
22.48481,827
22.50481,827
22.52481,830
22.54481,832
22.56481,846
22.58481,863
22.60481,882
22.62481,927
22.64481,953
22.66381,975
22.68381,1018
22.70381,1039
22.72381,1074
22.74381,1096
22.76381,1146
22.78381,1173
22.80381,1223
22.82481,1242
22.84381,1276
22.86381,1302
22.88381,1320
22.90381,1326
22.92381,1341
22.94381,1354
22.96381,1359
22.98381,1364
23.00381,1364
23.02381,1366
23.04381,1367
23.06381,1365
23.08381,1361
23.10381,1360
23.12381,1359
23.14381,1355
23.16381,1352
23.18381,1348
23.20381,1348
23.22381,1346
23.24381,1343
23.26381,1341
23.28381,1340
23.30381,1339
23.32381,1338
23.34381,1338
23.36381,1338
23.38381,1342
23.40381,1344
23.42381,1348
23.44381,1347
23.46381,1349
23.48381,1350
23.50381,1351
23.52381,1352
23.54381,1350
23.56381,1355
23.58381,1357
23.60381,1358
23.62381,1358
23.64381,1360
23.66381,1364
23.68381,1365
23.70381,1363
23.72381,1362
23.74381,1364
23.76381,1364
23.78381,1364
23.80381,1361
23.82381,1362
23.84381,1363
23.86381,1364
23.88381,1364
23.90381,1366
23.92381,1367
23.94381,1368
23.96381,1369
23.98381,1368
24.00381,1372
24.02381,1374
24.04381,1377
24.06381,1376
24.08381,1376
24.10381,1374
24.12381,1372
24.14381,1368
24.16281,1367
24.18281,1366
24.20281,1364
24.22381,1363
24.24281,1360
24.26281,1361
24.28281,1360
24.30281,1357
24.32281,1354
24.34381,1355
24.36281,1357
24.38281,1356
24.40281,1353
24.42281,1348
24.44281,1351
24.46281,1348
24.48281,1347
24.50281,1343
24.52281,1342
24.54281,1340
24.56281,1338
24.58281,1337
24.60281,1331
24.62281,1330
24.64281,1327
24.66281,1327
24.68281,1324
24.70281,1322
24.72281,1319
24.74281,1317
24.76281,1317
24.78281,1312
24.80281,1313
24.82281,1311
24.84281,1310
24.86281,1307
24.88281,1307
24.90281,1309
24.92281,1309
24.94281,1311
24.96281,1313
24.98281,1318
25.00281,1328
25.02281,1335
25.04281,1340
25.06281,1348
25.08281,1354
25.10281,1363
25.12281,1375
25.14281,1383
25.16281,1402
25.18281,1420
25.20281,1438
25.22281,1447
25.24281,1466
25.26281,1483
25.28281,1495
25.30281,1503
25.32281,1513
25.34281,1537
25.36281,1554
25.38281,1569
25.40281,1590
25.42281,1604
25.44281,1616
25.46281,1619
25.48281,1628
25.50281,1642
25.52281,1654
25.54281,1665
25.56281,1677
25.58281,1693
25.60281,1700
25.62181,1712
25.64181,1720
25.66181,1730
25.68181,1739
25.70181,1750
25.72181,1767
25.74181,1775
25.76181,1795
25.78181,1806
25.80181,1814
25.82181,1829
25.84181,1835
25.86181,1843
25.88181,1847
25.90181,1855
25.92181,1859
25.94181,1854
25.96181,1850
25.98181,1845
26.00181,1835
26.02181,1828
26.04181,1821
26.06181,1819
26.08181,1818
26.10181,1821
26.12181,1796
26.14181,1752
26.16181,1730
26.18181,1716
26.20181,1675
26.22181,1648
26.24181,1624
26.26181,1597
26.28181,1565
26.30181,1537
26.32181,1508
26.34181,1481
26.36181,1451
26.38181,1423
26.40181,1392
26.42181,1355
26.44181,1336
26.46181,1295
26.48181,1256
26.50181,1234
26.52181,1193
26.54181,1170
26.56181,1126
26.58181,1104
26.60181,1057
26.62181,1035
26.64181,1024
26.66181,994
26.68181,975
26.70181,960
26.72181,927
26.74181,913
26.76181,901
26.78181,900
26.80181,907
26.82181,908
26.84181,905
26.86181,901
26.88181,897
26.90181,892
26.92181,892
26.94181,884
26.96181,876
26.98181,880
27.00181,884
27.02181,876
27.04181,866
27.06181,866
27.08181,865
27.10181,864
27.12181,867
27.14081,869
27.16081,863
27.18181,855
27.20081,858
27.22081,853
27.24081,846
27.26081,846
27.28081,844
27.30081,836
27.32081,828
27.34081,829
27.36081,826
27.38081,820
27.40081,821
27.42081,824
27.44081,826
27.46081,826
27.48081,827
27.50081,831
27.52081,832
27.54081,834
27.56081,834
27.58081,832
27.60081,829
27.62081,831
27.64081,833
27.66081,829
27.68081,826
27.70081,825
27.72081,826
27.74081,829
27.76081,831
27.78081,834
27.80081,834
27.82081,833
27.84081,832
27.86081,831
27.88081,832
27.90081,832
27.92081,828
27.94081,828
27.96081,827
27.98081,829
28.00081,831
28.02081,830
28.04081,829
28.06081,829
28.08081,831
28.10081,831
28.12081,831
28.14081,831
28.16081,828
28.18081,826
28.20081,830
28.22081,834
28.24081,830
28.26081,824
28.28081,824
28.30081,830
28.32081,831
28.34081,831
28.36081,832
28.38081,831
28.40081,829
28.42081,831
28.44081,832
28.46081,829
28.48081,824
28.50081,829
28.52081,829
28.54081,828
28.56081,828
28.58081,829
28.60081,829
28.62081,827
28.63981,829
28.65981,832
28.67981,830
28.69981,830
28.71981,831
28.73981,832
28.75981,832
28.77981,833
28.79981,834
28.81981,832
28.83981,831
28.85981,830
28.87981,832
28.89981,833
28.91981,829
28.93981,828
28.95981,829
28.97981,831
28.99981,831
29.01981,831
29.03981,831
29.05981,828
29.07981,829
29.09981,830
29.11981,830
29.13981,833
29.15981,836
29.17981,832
29.19981,827
29.21981,828
29.23981,828
29.25981,825
29.27981,828
29.29981,831
29.31981,828
29.33981,825
29.35981,826
29.37981,829
29.39981,829
29.41981,827
29.43981,832
29.45981,830
29.47981,826
29.49981,827
29.51981,830
29.53981,832
29.55981,834
29.57981,833
29.59981,831
29.61981,833
29.63981,831
29.65981,828
29.67981,828
29.69981,828
29.71981,829
29.73981,830
29.75981,828
29.77981,826
29.79981,827
29.81981,831
29.83981,831
29.85981,831
29.87981,831
29.89981,831
29.91981,830
29.93981,833
29.95981,836
29.97981,833
29.99981,829
30.01981,830
30.03981,829
30.05981,827
30.07981,828
30.09981,830
30.11981,828
30.13881,825
30.15881,825
30.17881,826
30.19881,827
30.21981,825
30.23881,825
30.25881,826
30.27881,827
30.29881,827
30.31881,827
30.33881,829
30.35881,830
30.37881,828
30.39881,830
30.41881,833
30.43881,831
30.45881,829
30.47881,828
30.49881,827
30.51881,829
30.53881,832
30.55881,829
30.57881,826
30.59881,826
30.61881,829
30.63881,831
30.65881,829
30.67881,828
30.69881,827
30.71881,826
30.73881,829
30.75881,832
30.77881,830
30.79881,829
30.81881,829
30.83881,829
30.85881,830
30.87881,826
30.89881,822
30.91881,827
30.93881,830
30.95881,826
30.97881,822
30.99881,822
31.01881,825
31.03881,828
31.05881,829
31.07881,828
31.09881,830
31.11881,832
31.13881,830
31.15881,829
31.17881,829
31.19881,827
31.21881,825
31.23881,827
31.25881,828
31.27881,825
31.29881,825
31.31881,826
31.33881,828
31.35881,829
31.37881,829
31.39881,830
31.41881,829
31.43881,830
31.45881,832
31.47881,833
31.49881,830
31.51881,828
31.53881,831
31.55881,829
31.57881,827
31.59881,827
31.61881,828
31.63781,829
31.65781,829
31.67781,827
31.69881,826
31.71781,828
31.73781,829
31.75781,829
31.77781,829
31.79881,828
31.81881,827
31.83781,828
31.85781,826
31.87781,825
31.89781,829
31.91781,831
31.93781,825
31.95781,826
31.97781,829
31.99781,829
32.01781,829
32.03781,832
32.05781,832
32.07781,829
32.09781,828
32.11781,830
32.13781,829
32.15781,828
32.17781,830
32.19781,830
32.21781,829
32.23781,828
32.25781,831
32.27781,832
32.29781,829
32.31781,828
32.33781,829
32.35781,828
32.37781,827
32.39781,830
32.41781,832
32.43781,829
32.45781,828
32.47781,827
32.49781,827
32.51781,828
32.53781,826
32.55781,827
32.57781,828
32.59781,826
32.61781,826
32.63781,826
32.65781,826
32.67781,826
32.69781,828
32.71781,827
32.73781,827
32.75781,830
32.77781,833
32.79781,832
32.81781,830
32.83781,831
32.85781,831
32.87781,828
32.89781,832
32.91781,834
32.93781,833
32.95781,833
32.97781,833
32.99781,832
33.01781,831
33.03781,831
33.05781,831
33.07781,832
33.09781,832
33.11781,833
33.13781,833
33.15781,830
33.17681,829
33.19681,832
33.21681,832
33.23781,829
33.25681,827
33.27781,829
33.29681,826
33.31681,825
33.33681,827
33.35681,828
33.37681,826
33.39681,825
33.41681,829
33.43681,832
33.45681,830
33.47681,830
33.49681,831
33.51681,831
33.53681,830
33.55681,830
33.57681,829
33.59681,827
33.61681,827
33.63681,831
33.65681,830
33.67681,829
33.69681,831
33.71681,834
33.73681,834
33.75681,835
33.77681,836
33.79681,835
33.81681,833
33.83681,834
33.85681,835
33.87681,833
33.89681,832
33.91681,832
33.93681,833
33.95681,834
33.97681,834
33.99681,833
34.01681,832
34.03681,832
34.05681,831
34.07681,828
34.09681,827
34.11681,827
34.13681,827
34.15681,826
34.17681,824
34.19681,823
34.21681,834
34.23681,837
34.25681,843
34.27681,854
34.29681,866
34.31681,880
34.33681,909
34.35681,922
34.37681,933
34.39681,943
34.41681,954
34.43681,956
34.45681,957
34.47681,960
34.49681,970
34.51681,976
34.53681,980
34.55681,999
34.57681,1016
34.59681,1029
34.61581,1060
34.63581,1080
34.65581,1112
34.67581,1125
34.69581,1150
34.71581,1174
34.73581,1185
34.75581,1195
34.77581,1198
34.79581,1199
34.81581,1196
34.83581,1199
34.85581,1218
34.87581,1237
34.89581,1282
34.91581,1333
34.93581,1381
34.95581,1427
34.97581,1472
34.99581,1514
35.01581,1554
35.03581,1593
35.05581,1631
35.07581,1656
35.09581,1668
35.11581,1676
35.13581,1673
35.15581,1676
35.17581,1673
35.19581,1667
35.21581,1665
35.23581,1663
35.25581,1663
35.27581,1658
35.29581,1658
35.31581,1652
35.33581,1655
35.35581,1651
35.37581,1646
35.39581,1644
35.41581,1642
35.43581,1640
35.45581,1638
35.47581,1638
35.49581,1637
35.51581,1637
35.53581,1632
35.55581,1635
35.57581,1631
35.59581,1630
35.61581,1627
35.63581,1626
35.65581,1623
35.67581,1620
35.69581,1617
35.71581,1614
35.73581,1607
35.75581,1600
35.77581,1601
35.79581,1598
35.81581,1593
35.83581,1586
35.85581,1586
35.87581,1584
35.89581,1579
35.91581,1574
35.93581,1572
35.95581,1570
35.97581,1566
35.99581,1564
36.01581,1562
36.03581,1559
36.05581,1556
36.07581,1554
36.09481,1554
36.11481,1553
36.13481,1548
36.15481,1547
36.17481,1545
36.19481,1545
36.21581,1540
36.23481,1542
36.25481,1539
36.27481,1536
