time,AccPedal
11.59181,48
11.61181,48
11.63181,48
11.65181,48
11.67181,48
11.69181,48
11.71181,48
11.73181,48
11.75181,48
11.77181,48
11.79181,48
11.81181,48
11.83181,48
11.85181,48
11.87181,48
11.89181,48
11.91181,48
11.93181,48
11.95181,48
11.97181,48
11.99181,48
12.01181,48
12.03181,48
12.05181,48
12.07181,48
12.09181,48
12.11181,48
12.13181,48
12.15181,48
12.17081,48
12.19081,48
12.21081,48
12.23081,48
12.25081,48
12.27081,48
12.29081,48
12.31081,48
12.33081,48
12.35081,48
12.37081,48
12.39081,48
12.41081,48
12.43081,48
12.45081,48
12.47081,48
12.49081,48
12.51081,48
12.53081,48
12.55081,48
12.57081,48
12.59081,48
12.61081,48
12.63081,48
12.65081,48
12.67081,48
12.69081,48
12.71081,48
12.73081,48
12.75081,48
12.77081,48
12.79081,48
12.81081,48
12.83081,48
12.85081,47.6
12.87081,47.6
12.89081,47.6
12.91081,47.6
12.93081,47.6
12.95081,47.6
12.97081,47.6
12.99081,47.6
13.01081,47.2
13.03081,47.2
13.05081,47.2
13.07081,47.2
13.09081,46.8
13.11081,46.8
13.13081,46.4
13.15081,46.4
13.17081,46
13.19081,46
13.21081,46
13.23081,46
13.25081,46
13.27081,46
13.29081,46
13.31081,45.6
13.33081,45.6
13.35081,45.6
13.37081,45.6
13.39081,45.2
13.41081,45.2
13.43081,45.2
13.45081,45.2
13.47081,45.2
13.49081,45.2
13.51081,44.8
13.53081,44.8
13.55081,44.8
13.57081,44.8
13.59081,44.8
13.61081,44.8
13.63081,44.8
13.65081,44.4
13.66981,44.4
13.68981,44
13.71081,43.6
13.73081,43.2
13.75081,43.2
13.77081,42.8
13.78981,42.8
13.80981,42.4
13.82981,42.4
13.84981,42.4
13.86981,42.4
13.88981,42.4
13.90981,42.4
13.92981,42.4
13.94981,42.4
13.96981,42.4
13.98981,42.4
14.00981,42.4
14.02981,42.4
14.04981,42.4
14.06981,42.4
14.08981,42
14.10981,41.6
14.12981,41.2
14.14981,41.2
14.16981,40.8
14.18981,40.8
14.20981,40.8
14.22981,40.4
14.24981,40
14.26981,40
14.28981,39.6
14.30981,39.6
14.32981,39.6
14.34981,39.2
14.36981,39.2
14.38981,39.2
14.40981,39.2
14.42981,39.2
14.44981,39.2
14.46981,39.2
14.48981,39.2
14.50981,39.2
14.52981,39.2
14.54981,39.2
14.56981,39.2
14.58981,39.2
14.60981,38.8
14.62981,38.8
14.64981,38.8
14.66981,38.8
14.68981,38.8
14.70981,38.8
14.72981,38.4
14.74981,38.4
14.76981,38.4
14.78981,38.4
14.80981,38.4
14.82981,38.4
14.84981,38.4
14.86981,38.4
14.88981,38.4
14.90981,38.4
14.92981,38.4
14.94981,38.4
14.96981,38.4
14.98981,38.4
15.00981,38.4
15.02981,38.4
