time,AccSignl
21.02744,0
21.04744,0
21.06744,0
21.08744,0
21.10744,0
21.12744,0
21.14744,0
21.16744,0
21.18744,0
21.20744,0
21.22644,0
21.24644,0
21.26644,0
21.28644,0
21.30644,0
21.32644,0
21.34644,0
21.36644,0
21.38644,0
21.40644,0
21.42644,0
21.44644,0
21.46644,0
21.48644,0
21.50644,0
21.52644,0
21.54644,0
21.56644,0
21.58644,0
21.60644,0
21.62644,0
21.64644,0
21.66644,0
21.68644,0
21.70644,0
21.72644,0
21.74644,0
21.76644,0
21.78644,0
21.80644,0
21.82644,0
21.84644,0
21.86644,0
21.88644,0
21.90644,0
21.92644,0
21.94644,0
21.96644,0
21.98644,0
22.00644,0
22.02644,0
22.04644,0
22.06644,0
22.08644,0
22.10644,0
22.12644,0
22.14644,0
22.16644,0
22.18644,0
22.20644,0
22.22644,0
22.24644,0
22.26644,0
22.28644,0
22.30644,0
22.32644,0
22.34644,0
22.36644,0
22.38644,0
22.40644,0
22.42644,0
22.44644,0
22.46644,0
22.48644,0
22.50644,1.2
22.52644,2.4
22.54644,4
22.56644,4
22.58644,6.8
22.60644,7.2
22.62644,7.2
22.64644,7.2
22.66644,7.6
22.68544,8
22.70544,8.8
22.72544,9.2
22.74544,9.6
22.76544,10.4
22.78544,10.8
22.80544,10.8
22.82544,11.6
22.84544,12
22.86544,12
22.88544,12.8
22.90544,12.8
22.92544,12.8
22.94544,13.2
22.96544,13.2
22.98544,13.2
23.00544,13.2
23.02544,13.2
23.04544,13.2
23.06544,13.2
23.08544,13.2
23.10544,13.2
23.12544,13.2
23.14544,13.2
23.16544,13.2
23.18544,13.6
23.20544,13.6
23.22544,13.6
23.24544,13.6
23.26544,13.6
23.28544,13.6
23.30544,14
23.32544,14
23.34544,14.4
23.36544,14.4
23.38544,14.4
23.40544,14.8
23.42544,14.8
23.44544,14.8
23.46544,14.8
23.48544,14.8
23.50544,14.8
23.52544,14.8
23.54544,15.2
23.56544,15.2
23.58544,15.2
23.60544,15.2
23.62544,15.2
23.64544,15.2
23.66544,15.2
23.68544,15.6
23.70544,15.6
23.72544,15.6
23.74544,15.6
23.76544,15.6
23.78544,15.6
23.80544,15.6
23.82544,15.6
23.84544,15.6
23.86544,16
23.88544,16
23.90544,16
23.92544,16
23.94544,16
23.96544,16.4
23.98544,16.4
24.00544,16.4
24.02544,16.4
24.04544,16.4
24.06544,16.4
24.08544,16.4
24.10544,16.4
24.12544,16.4
24.14544,16.4
24.16544,16.4
24.18444,16.4
24.20444,16.4
24.22444,16.4
24.24444,16.4
24.26444,16.4
24.28444,16.4
24.30444,16.4
24.32444,16.4
24.34444,16.4
24.36444,16.4
24.38444,16.4
24.40444,16.4
24.42444,16.4
24.44444,16.4
24.46444,16.4
24.48444,16.4
24.50444,16.4
24.52444,16.4
24.54444,16.4
24.56444,16.4
24.58444,16.4
24.60444,16.4
24.62444,16.4
24.64444,16.4
24.66444,16.4
24.68444,16.4
24.70444,16.4
24.72444,16.4
24.74444,16.4
24.76444,16.4
24.78444,16.4
24.80444,16.4
24.82444,16.4
24.84444,16.4
24.86444,16.4
24.88444,16.4
24.90444,16.4
24.92444,16.4
24.94444,16.4
24.96444,16.4
24.98444,16.4
25.00444,16.4
25.02444,16.4
25.04444,16.4
25.06444,16.4
25.08444,16.8
25.10444,16.8
25.12444,16.8
25.14444,17.2
25.16444,17.2
25.18444,17.6
25.20444,18
25.22444,18
25.24444,18.4
25.26444,18.4
25.28444,18.8
25.30444,19.6
25.32444,19.6
25.34444,20.4
25.36444,20.4
25.38444,21.6
25.40444,22
25.42444,22.8
25.44444,23.2
25.46444,24
25.48444,24.8
25.50444,25.6
25.52444,26
25.54444,26.4
25.56444,26.4
25.58444,28.4
25.60444,29.6
25.62444,30.4
25.64444,31.2
25.66444,32.4
25.68344,32.8
25.70344,33.2
25.72344,33.2
25.74344,33.2
25.76444,33.2
25.78344,33.2
25.80344,33.2
25.82344,31.2
25.84344,28.4
25.86344,28.4
25.88344,16.4
25.90344,9.2
25.92344,1.6
25.94344,0
25.96344,0
25.98344,0
26.00344,0
26.02344,0
26.04344,0
26.06344,0
26.08344,0
26.10344,0
26.12344,0
26.14344,0
26.16344,0
26.18344,0
26.20344,0
26.22344,0
26.24344,0
26.26344,0
26.28344,0
26.30344,0
26.32344,0
26.34344,0
26.36344,0
26.38344,0
26.40344,0
26.42344,0
26.44344,0
26.46344,0
26.48344,0
26.50344,0
26.52344,0
26.54344,0
26.56344,0
26.58344,0
26.60344,0
26.62344,0
26.64344,0
26.66344,0
26.68344,0
26.70344,0
26.72344,0
26.74344,0
26.76344,0
26.78344,0
26.80344,0
26.82344,0
26.84344,0
26.86344,0
26.88344,0
26.90344,0
26.92344,0
26.94344,0
26.96344,0
26.98344,0
27.00344,0
27.02344,0
27.04344,0
27.06344,0
27.08344,0
27.10344,0
27.12344,0
27.14344,0
27.16344,0
27.18344,0
27.20244,0
27.22244,0
27.24244,0
27.26344,0
27.28244,0
27.30244,0
27.32244,0
27.34244,0
27.36344,0
27.38344,0
27.40344,0
27.42344,0
27.44344,0
27.46244,0
27.48244,0
27.50244,0
27.52244,0
27.54244,0
27.56244,0
27.58244,0
27.60244,0
27.62244,0
27.64244,0
27.66244,0
27.68244,0
27.70244,0
27.72244,0
27.74244,0
27.76244,0
27.78244,0
27.80244,0
27.82244,0
27.84244,0
27.86244,0
27.88244,0
27.90244,0
27.92244,0
27.94244,0
27.96244,0
27.98244,0
28.00344,0
28.02344,0
28.04244,0
28.06244,0
28.08244,0
28.10244,0
28.12244,0
28.14244,0
28.16244,0
28.18244,0
28.20244,0
28.22244,0
28.24244,0
28.26244,0
28.28244,0
28.30244,0
28.32244,0
28.34244,0
28.36244,0
28.38244,0
28.40244,0
28.42244,0
28.44244,0
28.46244,0
28.48244,0
28.50244,0
28.52244,0
28.54244,0
28.56244,0
28.58244,0
28.60244,0
28.62244,0
28.64244,0
28.66244,0
28.68244,0
28.70144,0
28.72144,0
28.74144,0
28.76144,0
28.78144,0
28.80144,0
28.82144,0
28.84144,0
28.86144,0
28.88144,0
28.90144,0
28.92144,0
28.94144,0
28.96144,0
28.98144,0
29.00144,0
29.02144,0
29.04144,0
29.06144,0
29.08144,0
29.10144,0
29.12144,0
29.14144,0
29.16144,0
29.18144,0
29.20144,0
29.22144,0
29.24144,0
29.26144,0
29.28144,0
29.30144,0
29.32144,0
29.34144,0
29.36144,0
29.38144,0
29.40144,0
29.42144,0
29.44144,0
29.46144,0
29.48144,0
29.50144,0
29.52144,0
29.54144,0
29.56144,0
29.58144,0
29.60144,0
29.62144,0
29.64144,0
29.66144,0
29.68144,0
29.70144,0
29.72144,0
29.74144,0
29.76144,0
29.78144,0
29.80144,0
29.82144,0
29.84144,0
29.86144,0
29.88144,0
29.90144,0
29.92144,0
29.94144,0
29.96144,0
29.98144,0
30.00144,0
30.02144,0
30.04144,0
30.06144,0
30.08144,0
30.10144,0
30.12144,0
30.14144,0
30.16144,0
30.18144,0
30.20044,0
30.22044,0
30.24044,0
30.26044,0
30.28044,0
30.30044,0
30.32044,0
30.34044,0
30.36044,0
30.38044,0
30.40044,0
30.42044,0
30.44044,0
30.46044,0
30.48044,0
30.50044,0
30.52044,0
30.54044,0
30.56044,0
30.58044,0
30.60044,0
30.62044,0
30.64044,0
30.66044,0
30.68044,0
30.70044,0
30.72044,0
30.74044,0
30.76044,0
30.78044,0
30.80044,0
30.82044,0
30.84044,0
30.86044,0
30.88044,0
30.90044,0
30.92044,0
30.94044,0
30.96044,0
30.98044,0
31.00044,0
31.02044,0
31.04044,0
31.06044,0
31.08044,0
31.10044,0
31.12044,0
31.14044,0
31.16044,0
31.18044,0
31.20044,0
31.22044,0
31.24044,0
31.26044,0
31.28044,0
31.30044,0
31.32044,0
31.34044,0
31.36044,0
31.38044,0
31.40044,0
31.42044,0
31.44044,0
31.46044,0
31.48044,0
31.50044,0
31.52044,0
31.54044,0
31.56044,0
31.58044,0
31.60044,0
31.62044,0
31.64044,0
31.66044,0
31.68044,0
31.69944,0
31.71944,0
31.73944,0
31.75944,0
31.77944,0
31.79944,0
31.81944,0
31.83944,0
31.85944,0
31.87944,0
31.89944,0
31.91944,0
31.93944,0
31.95944,0
31.97944,0
31.99944,0
32.01944,0
32.03944,0
32.05944,0
32.07944,0
32.09944,0
32.11944,0
32.13944,0
32.15944,0
32.17944,0
32.19944,0
32.21944,0
32.23944,0
32.25944,0
32.27944,0
32.29944,0
32.31944,0
32.33944,0
32.35944,0
32.37944,0
32.39944,0
32.41944,0
32.43944,0
32.45944,0
32.47944,0
32.49944,0
32.51944,0
32.53944,0
32.55944,0
32.57944,0
32.59944,0
32.61944,0
32.63944,0
32.65944,0
32.67944,0
32.69944,0
32.71944,0
32.73944,0
32.75944,0
32.77944,0
32.79944,0
32.81944,0
32.83944,0
32.85944,0
32.87944,0
32.89944,0
32.91944,0
32.93944,0
32.95944,0
32.97944,0
32.99944,0
33.01944,0
33.03944,0
33.05944,0
33.07944,0
33.09944,0
33.11944,0
33.13944,0
33.15944,0
33.17844,0
33.19944,0
33.21844,0
33.23844,0
33.25844,0
33.27844,0
33.29844,0
33.31844,0
33.33844,0
33.35844,0
33.37844,0
33.39844,0
33.41844,0
33.43844,0
33.45844,0
33.47844,0
33.49844,0
33.51844,0
33.53844,0
33.55844,0
33.57844,0
33.59844,0
33.61844,0
33.63844,0
33.65844,0
33.67844,0
33.69844,0
33.71844,0
33.73844,0
33.75844,0
33.77844,0
33.79844,0
33.81844,0
33.83844,0
33.85844,0
33.87844,0
33.89844,0
33.91844,0
33.93844,0
33.95844,0
33.97844,0
33.99844,0
34.01844,0
34.03844,0
34.05844,0
34.07844,0
34.09844,0
34.11844,0
34.13844,0
34.15844,0
34.17844,0
34.19844,0.4
34.21844,0.8
34.23844,1.2
34.25844,1.2
34.27844,2
34.29844,2.4
34.31844,2.4
34.33844,2.8
34.35844,3.2
34.37844,3.2
34.39844,3.2
34.41844,4
34.43844,4
34.45844,4
34.47844,4
34.49844,4
34.51844,4.4
34.53844,5.2
34.55844,5.2
34.57844,6.4
34.59844,6.4
34.61844,6.8
34.63844,6.8
34.65844,6.8
34.67744,7.6
34.69744,7.6
34.71744,7.6
34.73744,7.6
34.75744,7.6
34.77844,7.6
34.79744,8.4
34.81744,12.8
34.83744,18.4
34.85744,18.4
34.87744,23.6
34.89744,23.6
34.91744,23.6
34.93744,23.6
34.95744,23.6
34.97744,23.6
34.99744,23.6
35.01744,23.6
35.03744,23.6
35.05744,23.6
35.07744,23.6
