time,OperTime
215.7963,26936
215.9963,26936
216.1963,26936
216.3963,26936
216.5963,26936
216.7963,26936
216.9963,26936
217.1963,26936
217.3963,26936
217.5963,26936
217.7963,26936
217.9963,26936
218.1963,26936
218.3963,26936
218.5963,26936
218.7963,26936
218.9963,26936
219.1963,26936
219.3963,26936
219.5963,26936
219.7963,26936
219.9963,26936
220.1963,26936
220.3963,26936
220.5963,26936
220.7963,26936
220.9963,26936
221.1963,26936
221.3963,26936
221.5963,26936
221.7963,26936
221.9963,26936
222.1963,26936
222.3963,26936
222.5963,26936
222.7963,26936
222.9963,26936
223.1963,26936
223.3963,26936
223.5963,26936
223.7963,26936
223.9963,26936
224.1963,26936
224.3963,26936
224.5963,26936
224.7963,26936
224.9963,26936
225.1963,26936
225.3963,26936
225.5963,26936
225.7963,26936
225.9963,26936
226.1963,26936
226.3963,26936
226.5963,26936
226.7953,26936
226.9953,26936
227.1953,26936
227.3963,26936
227.5963,26936
227.7963,26936
227.9963,26936
228.1963,26936
228.3953,26936
228.5953,26936
228.7953,26936
228.9953,26936
229.1953,26936
229.3953,26936
229.5953,26936
229.7953,26936
229.9953,26936
230.1953,26936
230.3963,26936
230.5963,26936
230.7963,26936
230.9963,26936
231.1963,26936
231.3953,26936
231.5953,26936
231.7953,26936
231.9953,26936
232.1953,26936
232.3953,26936
232.5953,26936
232.7953,26936
232.9953,26936
233.1953,26936
233.3953,26936
233.5953,26936
233.7963,26936
233.9953,26936
234.1953,26936
234.3953,26936
234.5953,26936
234.7953,26936
234.9953,26936
235.1953,26936
235.3953,26936
235.5953,26936
235.7953,26936
235.9953,26936
236.1953,26936
236.3953,26936
236.5953,26936
236.7953,26936
236.9963,26936
237.1953,26936
237.3963,26936
237.5963,26936
237.7963,26936
237.9963,26936
238.1963,26936
238.3963,26936
238.5963,26936
238.7963,26936
238.9963,26936
239.1963,26936
239.3963,26936
239.5963,26936
239.7963,26936
239.9963,26936
240.1953,26936
240.3953,26936
240.5953,26936
240.7953,26936
240.9953,26936
241.1953,26936
241.3963,26936
241.5953,26936
241.7953,26936
241.9953,26936
242.1953,26936
242.3953,26936
242.5953,26936
242.7953,26936
242.9953,26936
243.1953,26936
243.3953,26936
243.5953,26936
243.7953,26936
243.9953,26936
244.1953,26936
244.3953,26936
244.5953,26936
244.7953,26936
244.9953,26936
245.1953,26936
245.3963,26936
245.5953,26936
245.7953,26936
245.9953,26936
246.1953,26936
246.3953,26936
246.5953,26936
246.7953,26936
246.9953,26936
247.1953,26936
247.3953,26936
247.5953,26936
247.7953,26936
247.9953,26936
248.1953,26936
248.3953,26936
248.5953,26936
248.7953,26936
248.9953,26936
249.1953,26936
249.3953,26936
249.5953,26936
249.7953,26936
249.9953,26936
250.1953,26936
250.3953,26936
250.5953,26936
250.7953,26936
250.9953,26936
251.1953,26936
251.3953,26936
251.5953,26936
251.7953,26936
251.9953,26936
252.1953,26936
252.3953,26936
252.5953,26936
252.7953,26936
252.9953,26936
253.1953,26936
253.3953,26936
253.5953,26936
253.7953,26936
253.9953,26936
254.1953,26936
254.3953,26936
254.5953,26936
254.7953,26936
254.9953,26936
255.1953,26936
255.3953,26936
255.5953,26936
255.7953,26936
255.9953,26936
256.1953,26936
256.3953,26936
256.5953,26936
256.7953,26936
256.9953,26936
257.1953,26936
257.3953,26936
257.5953,26936
257.7953,26936
257.9953,26936
258.1953,26936
258.3953,26936
258.5953,26936
258.7953,26936
258.9953,26936
259.1953,26936
259.3953,26936
259.5953,26936
259.7953,26936
259.9953,26936
260.1953,26936
260.3953,26936
260.5953,26936
260.7953,26936
260.9953,26936
261.1953,26936
261.3953,26936
261.5953,26936
261.7953,26936
261.9953,26936
262.1953,26936
262.3953,26936
262.5953,26936
262.7953,26936
262.9953,26936
263.1953,26936
263.3953,26936
263.5953,26936
263.7953,26936
263.9953,26936
264.1953,26936
264.3953,26936
264.5953,26936
264.7953,26936
264.9953,26936
265.1953,26936
265.3953,26936
265.5953,26936
265.7953,26936
265.9953,26936
266.1953,26936
266.3953,26936
266.5953,26936
266.7953,26936
266.9953,26936
267.1953,26936
267.3953,26936
267.5953,26936
267.7953,26936
267.9953,26936
268.1953,26936
268.3953,26936
268.5953,26936
268.7953,26936
268.9953,26936
269.1953,26936
269.3953,26936
269.5953,26936
269.7953,26936
269.9953,26936
270.1953,26936
270.3953,26936
270.5953,26936
270.7953,26936
270.9953,26936
271.1953,26936
271.3953,26936
271.5953,26936
271.7953,26936
271.9953,26936
272.1953,26936
272.3953,26936
272.5953,26936
272.7953,26936
272.9953,26936
273.1953,26936
273.3953,26936
273.5953,26936
273.7953,26936
273.9953,26936
274.1953,26936
274.3953,26936
274.5953,26936
274.7953,26936
274.9953,26936
275.1953,26936
275.3953,26936
275.5953,26936
275.7953,26936
275.9953,26936
276.1953,26936
276.3953,26936
276.5953,26936
276.7953,26936
276.9953,26936
277.1953,26936
277.3953,26936
277.5953,26936
277.7953,26936
277.9953,26936
278.1953,26936
278.3953,26936
278.5953,26936
278.7953,26936
278.9953,26936
279.1953,26936
279.3953,26936
279.5953,26936
279.7953,26936
279.9953,26936
280.1953,26936
280.3953,26936
280.5953,26936
280.7953,26936
280.9953,26936
281.1953,26936
281.3953,26936
281.5953,26936
281.7953,26936
281.9953,26936
282.1953,26936
282.3953,26936
282.5953,26936
282.7953,26936
282.9953,26936
283.1953,26936
283.3953,26936
283.5953,26936
283.7953,26936
283.9953,26936
284.1953,26936
284.3953,26936
284.5953,26936
284.7953,26936
284.9953,26936
285.1953,26936
285.3953,26936
285.5953,26936
285.7953,26936
285.9953,26936
286.1953,26936
286.3953,26936
286.5953,26936
286.7953,26936
286.9953,26936
287.1953,26936
287.3953,26936
287.5953,26936
287.7953,26936
287.9953,26936
288.1953,26936
288.3953,26936
288.5953,26936
288.7953,26936
288.9953,26936
289.1953,26936
289.3953,26936
289.5953,26936
289.7953,26936
289.9953,26936
290.1953,26936
290.3953,26936
290.5953,26936
290.7943,26936
290.9953,26936
291.1943,26936
291.3943,26936
291.5953,26936
291.7953,26936
291.9953,26936
292.1953,26936
292.3953,26936
292.5953,26936
292.7943,26936
292.9943,26936
293.1943,26936
293.3943,26936
293.5943,26936
293.7943,26936
293.9943,26936
294.1943,26936
294.3943,26936
294.5943,26936
294.7943,26936
294.9953,26936
295.1943,26936
295.3943,26936
295.5943,26936
295.7943,26936
295.9943,26936
296.1943,26936
296.3943,26936
296.5943,26936
296.7943,26936
296.9943,26936
297.1943,26936
297.3943,26936
297.5943,26936
297.7943,26936
297.9943,26936
298.1943,26936
298.3943,26936
298.5943,26936
298.7943,26936
298.9943,26936
299.1943,26936
299.3943,26936
299.5943,26936
299.7943,26936
299.9943,26936
300.1943,26936
300.3943,26936
300.5943,26936
300.7943,26936
300.9943,26936
301.1943,26936
301.3943,26936
301.5943,26936
301.7943,26936
301.9943,26936
302.1943,26936
302.3943,26936
302.5943,26936
302.7943,26936
302.9943,26936
303.1943,26936
303.3943,26936
303.5943,26936
303.7943,26936
303.9943,26936
304.1943,26936
304.3943,26936
304.5943,26936
304.7943,26936
304.9943,26936
305.1943,26936
305.3943,26936
305.5943,26936
305.7943,26936
305.9943,26936
306.1943,26936
306.3943,26936
306.5943,26936
306.7943,26936
306.9943,26936
307.1943,26936
307.3943,26936
307.5943,26936
307.7943,26936
307.9943,26936
308.1943,26936
308.3943,26936
308.5943,26936
308.7943,26936
308.9943,26936
309.1943,26936
309.3943,26936
309.5943,26936
309.7943,26936
309.9943,26936
310.1943,26936
310.3943,26936
310.5943,26936
310.7943,26936
310.9943,26936
311.1943,26936
311.3943,26936
311.5943,26936
311.7943,26936
311.9943,26936
312.1943,26936
312.3943,26936
312.5943,26936
312.7943,26936
312.9943,26936
313.1943,26936
313.3943,26936
313.5943,26936
313.7943,26936
313.9943,26936
314.1943,26936
314.3943,26936
314.5943,26936
314.7943,26936
314.9943,26936
315.1943,26936
315.3943,26936
315.5943,26936
315.7943,26936
315.9943,26936
316.1943,26936
316.3943,26936
316.5943,26936
316.7943,26936
316.9943,26936
317.1943,26936
317.3943,26936
317.5943,26936
317.7943,26936
317.9943,26936
318.1943,26936
318.3943,26936
318.5943,26936
318.7943,26936
318.9943,26936
319.1943,26936
319.3943,26936
319.5943,26936
319.7943,26936
319.9943,26936
320.1943,26936
320.3943,26936
320.5943,26936
320.7943,26936
320.9943,26936
321.1943,26936
321.3943,26936
321.5943,26936
321.7943,26936
321.9943,26936
322.1943,26936
322.3943,26936
322.5943,26936
322.7943,26936
322.9943,26936
323.1943,26936
323.3943,26936
323.5943,26936
323.7943,26936
323.9943,26936
324.1943,26936
324.3943,26936
324.5943,26936
324.7943,26936
324.9943,26936
325.1943,26936
325.3943,26936
325.5943,26936
325.7943,26936
325.9943,26936
326.1943,26936
326.3943,26936
326.5943,26936
326.7943,26936
326.9943,26936
327.1943,26936
327.3943,26936
327.5943,26936
327.7943,26936
327.9943,26936
328.1943,26936
328.3943,26936
328.5943,26936
328.7943,26936
328.9943,26936
329.1943,26936
329.3943,26936
329.5943,26936
329.7943,26936
329.9943,26936
330.1943,26936
330.3943,26936
330.5943,26936
330.7943,26936
330.9943,26936
331.1943,26936
331.3943,26936
331.5943,26936
331.7943,26936
331.9943,26936
332.1943,26936
332.3943,26936
332.5943,26936
332.7943,26936
332.9943,26936
333.1943,26936
333.3943,26936
333.5943,26936
333.7943,26936
333.9943,26936
334.1943,26936
334.3943,26936
334.5943,26936
334.7943,26936
334.9943,26936
335.1943,26936
335.3943,26936
335.5943,26936
335.7943,26936
335.9943,26936
336.1943,26936
336.3943,26936
336.5943,26936
336.7943,26936
336.9943,26936
337.1943,26936
337.3943,26936
337.5943,26936
337.7943,26936
337.9943,26936
338.1943,26936
338.3943,26936
338.5943,26936
338.7943,26936
338.9943,26936
339.1943,26936
339.3943,26936
339.5943,26936
339.7943,26936
339.9943,26936
340.1943,26936
340.3943,26936
340.5943,26936
340.7943,26936
340.9943,26936
341.1943,26936
341.3943,26936
341.5943,26936
341.7943,26936
341.9943,26936
342.1943,26936
342.3943,26936
342.5943,26936
342.7943,26936
342.9943,26936
343.1943,26936
343.3943,26936
343.5943,26936
343.7943,26936
343.9943,26936
344.1943,26936
344.3943,26936
344.5943,26936
344.7943,26936
344.9943,26936
345.1943,26936
345.3943,26936
345.5943,26936
345.7943,26936
345.9943,26936
346.1943,26936
346.3943,26936
346.5943,26936
346.7943,26936
346.9943,26936
347.1943,26936
347.3943,26936
347.5943,26936
347.7943,26936
347.9943,26936
348.1943,26936
348.3943,26936
348.5943,26936
348.7943,26936
348.9943,26936
349.1943,26936
