time,GRAAccel
1840.253,0
1840.273,0
1840.293,0
1840.313,0
1840.333,0
1840.353,0
1840.373,0
1840.393,0
1840.413,0
1840.433,0
1840.453,0
1840.473,0
1840.493,0
1840.513,0
1840.533,0
1840.553,0
1840.573,0
1840.593,0
1840.613,0
1840.633,0
1840.653,0
1840.673,0
1840.693,0
1840.713,0
1840.733,0
1840.753,0
1840.773,0
1840.793,0
1840.812,0
1840.832,0
1840.852,0
1840.872,0
1840.892,0
1840.912,0
1840.932,0
1840.952,0
1840.972,0
1840.992,0
1841.012,0
1841.032,0
1841.052,0
1841.072,0
1841.092,0
1841.112,0
1841.132,0
1841.152,0
1841.172,0
1841.192,0
1841.212,0
1841.232,0
1841.252,0
1841.272,0
1841.292,0
1841.312,0
1841.332,0
1841.352,0
1841.372,0
1841.392,0
1841.412,0
1841.432,0
1841.452,0
1841.472,0
1841.492,0
1841.512,0
1841.532,0
1841.552,0
1841.572,0
1841.592,0
1841.612,0
1841.632,0
1841.652,0
1841.672,0
1841.692,0
1841.712,0
1841.732,0
1841.752,0
1841.772,0
1841.792,0
1841.812,0
1841.832,0
1841.852,0
1841.872,0
1841.892,0
1841.912,0
1841.932,0
1841.952,0
1841.972,0
1841.992,0
1842.012,0
1842.032,0
1842.052,0
1842.072,0
1842.092,0
1842.112,0
1842.132,0
1842.152,0
1842.172,0
1842.192,0
1842.212,0
1842.232,0
1842.251,0
1842.271,0
1842.291,0
1842.311,0
1842.331,0
1842.351,0
1842.371,0
1842.391,0
1842.411,0
1842.431,0
1842.451,0
1842.471,0
1842.491,0
1842.511,0
1842.531,0
1842.551,0
1842.571,0
1842.591,0
1842.611,0
1842.631,0
1842.651,0
1842.671,0
1842.691,0
1842.711,0
1842.731,0
1842.751,0
1842.771,0
1842.791,0
1842.811,0
1842.831,0
1842.851,0
1842.871,0
1842.891,0
1842.911,0
1842.931,0
1842.951,0
1842.971,0
1842.991,0
1843.011,0
1843.031,0
1843.051,0
1843.071,0
1843.091,0
1843.111,0
1843.131,0
1843.151,0
1843.171,0
1843.191,0
1843.211,0
1843.231,0
1843.251,0
1843.271,0
1843.291,0
1843.311,0
1843.331,0
1843.351,0
1843.371,0
1843.391,0
1843.411,0
1843.431,0
1843.451,0
1843.471,0
1843.491,0
1843.511,0
1843.531,0
1843.551,0
1843.571,0
1843.591,0
1843.611,0
1843.631,0
1843.651,0
1843.671,0
1843.691,0
1843.711,0
1843.73,0
1843.75,0
1843.77,0
1843.79,0
1843.81,0
1843.83,0
1843.85,0
1843.87,0
1843.89,0
1843.91,0
1843.93,0
1843.95,0
1843.97,0
1843.99,0
1844.01,0
1844.03,0
1844.05,0
1844.07,0
1844.09,0
1844.11,0
1844.13,0
1844.15,0
1844.17,0
1844.19,0
1844.21,0
1844.23,0
1844.25,0
1844.27,0
1844.29,0
1844.31,0
1844.33,0
1844.35,0
1844.37,0
1844.39,0
1844.41,0
1844.43,0
1844.45,0
1844.47,0
1844.49,0
1844.51,0
1844.53,0
1844.55,0
1844.57,0
1844.59,0
1844.61,0
1844.63,0
1844.65,0
1844.67,0
1844.69,0
1844.71,0
1844.73,0
1844.75,0
1844.77,0
1844.79,0
1844.81,0
1844.83,0
1844.85,0
1844.87,0
1844.89,0
1844.91,0
1844.93,0
1844.95,0
1844.97,0
1844.99,0
1845.01,0
1845.03,0
1845.05,0
1845.07,0
1845.09,0
1845.11,0
1845.13,0
1845.15,0
1845.17,0
1845.19,0
1845.21,0
1845.23,0
1845.25,0
1845.27,0
1845.29,0
1845.309,0
1845.329,0
1845.349,0
1845.369,0
1845.389,0
1845.409,0
1845.429,0
1845.449,0
1845.469,0
1845.489,0
1845.509,0
1845.529,0
1845.549,0
1845.569,0
1845.589,0
1845.609,0
1845.629,0
1845.649,0
1845.669,0
1845.689,0
1845.709,0
1845.729,0
1845.749,0
