time,SideAccl
-0.0011875,-0.0600000000000001
0.0188125,-0.0600000000000001
0.0388125,-0.0600000000000001
0.0588125,-0.04
0.0788125,-0.03
0.0988125,-0.02
0.1188125,-0.01
0.1388125,-0.02
0.1588125,-0.02
0.1788125,-0.02
0.1988125,-0.01
0.2188125,-0.01
0.2388125,-0.01
0.2588125,-0.02
0.2788125,-0.02
0.2988125,-0.02
0.3188125,-0.03
0.3388125,-0.03
0.3588125,-0.03
0.3788125,-0.02
0.3988125,-0.01
0.4188125,-0.01
0.4388125,-0.02
0.4588125,-0.02
0.4788125,-0.02
0.4988125,-0.02
0.5188125,-0.02
0.5388125,-0.03
0.5588125,-0.02
0.5788125,-0.01
0.5988125,-0.01
0.6188125,-0.01
0.6388125,-0.02
0.6588125,-0.01
0.6788125,-0.02
0.6988125,-0.03
0.7188125,-0.03
0.7388125,-0.02
0.7588125,-0.01
0.7788125,0
0.7988125,-0.01
0.8188125,-0.02
0.8388125,-0.03
0.8588125,-0.03
0.8788125,-0.03
0.8988125,-0.02
0.9188125,-0.01
0.9388125,0
0.9588125,0
0.9788125,-0.01
0.9988125,-0.02
1.018813,-0.02
1.038813,-0.02
1.058812,-0.02
1.078812,-0.03
1.098812,-0.02
1.118812,-0.02
1.138813,-0.02
1.158813,-0.02
1.178813,-0.02
1.198812,-0.01
1.218812,-0.01
1.238812,0
1.258813,0
1.278813,-0.02
1.298813,-0.02
1.318812,-0.02
1.338812,-0.01
1.358812,0
1.378813,0
1.398813,0
1.418813,-0.01
1.438812,-0.02
1.458812,-0.03
1.478812,-0.03
1.498813,-0.03
1.518813,-0.01
1.538813,0
1.558812,0
1.578812,-0.01
1.598812,-0.01
1.618812,-0.01
1.638813,-0.01
1.658813,-0.02
1.678813,-0.03
1.698812,-0.03
1.718812,-0.03
1.738812,-0.03
1.758813,-0.02
1.778813,-0.01
1.798813,0
1.818812,0
1.838812,0
1.858812,-0.01
1.878813,-0.02
1.898813,-0.02
1.918813,-0.01
1.938812,0
1.958812,0
1.978812,0.02
1.998813,0.03
2.018812,0.02
2.038812,0.02
2.058813,0.02
2.078813,0.03
2.098813,0.05
2.118813,0.0600000000000001
2.138813,0.0800000000000001
2.158813,0.0900000000000001
2.178813,0.1
2.198812,0.1
2.218812,0.11
2.238812,0.12
2.258812,0.13
2.278812,0.14
2.298812,0.15
2.318813,0.17
2.338813,0.17
2.358813,0.17
2.378813,0.18
2.398813,0.18
2.418813,0.19
2.438812,0.19
2.458812,0.2
2.478812,0.2
2.498812,0.19
2.518812,0.19
2.538812,0.23
2.558813,0.27
2.578813,0.26
2.598813,0.24
2.618813,0.22
2.638813,0.2
2.658813,0.19
2.678813,0.2
2.698812,0.23
2.718812,0.23
2.738812,0.24
2.758812,0.28
2.778812,0.32
2.798812,0.34
2.818813,0.37
2.838813,0.37
2.858813,0.36
2.878813,0.33
2.898813,0.29
2.918813,0.27
2.938812,0.29
2.958812,0.31
2.978812,0.35
2.998812,0.38
3.018812,0.39
3.038812,0.36
3.058813,0.34
3.078813,0.36
3.098813,0.38
3.118813,0.39
3.138813,0.37
3.158813,0.35
3.178813,0.33
3.198812,0.31
3.218812,0.34
3.238812,0.4
3.258812,0.42
3.278812,0.41
3.298812,0.39
3.318813,0.39
3.338813,0.39
3.358813,0.4
3.378813,0.4
3.398813,0.41
3.418813,0.42
3.438812,0.42
3.458812,0.42
3.478812,0.42
3.498812,0.42
3.518812,0.41
3.538812,0.41
3.558813,0.39
3.578813,0.38
3.598813,0.4
3.618813,0.42
3.638813,0.44
3.658813,0.45
3.678813,0.46
3.698812,0.45
3.718812,0.46
3.738812,0.47
3.758812,0.48
3.778812,0.47
3.798812,0.47
3.818813,0.47
3.838813,0.49
3.858813,0.49
3.878813,0.49
3.898813,0.47
3.918813,0.45
3.938812,0.45
3.958812,0.45
3.978812,0.45
3.998812,0.45
4.018813,0.44
4.038813,0.43
4.058813,0.43
4.078813,0.45
4.098813,0.48
4.118813,0.51
4.138813,0.53
4.158813,0.51
4.178813,0.48
4.198812,0.45
4.218812,0.44
4.238812,0.46
4.258812,0.48
4.278812,0.5
4.298812,0.51
4.318812,0.52
4.338812,0.52
4.358812,0.5
4.378812,0.49
4.398812,0.48
4.418812,0.47
4.438813,0.46
4.458813,0.45
4.478813,0.45
4.498813,0.45
4.518813,0.45
4.538813,0.45
4.558813,0.45
4.578813,0.48
4.598813,0.49
4.618813,0.5
4.638813,0.49
4.658813,0.47
4.678813,0.44
4.698812,0.42
4.718812,0.4
4.738812,0.39
4.758812,0.37
4.778812,0.37
4.798812,0.37
4.818812,0.37
4.838812,0.36
4.858812,0.34
4.878812,0.33
4.898812,0.32
4.918812,0.31
4.938813,0.31
4.958813,0.31
4.978813,0.32
4.998813,0.32
5.018813,0.3
5.038813,0.28
5.058813,0.26
5.078813,0.25
5.098813,0.25
5.118813,0.25
5.138813,0.25
5.158813,0.24
5.178813,0.23
5.198812,0.22
5.218812,0.2
5.238812,0.17
5.258812,0.15
5.278812,0.14
5.298812,0.14
5.318812,0.15
5.338812,0.15
5.358812,0.15
5.378812,0.12
5.398812,0.1
5.418812,0.1
5.438813,0.11
5.458813,0.12
5.478813,0.14
5.498813,0.13
5.518813,0.12
5.538813,0.0900000000000001
5.558813,0.0700000000000001
5.578813,0.05
5.598813,0.04
5.618813,0.04
5.638813,0.05
5.658813,0.0600000000000001
5.678813,0.0600000000000001
5.698812,0.0700000000000001
5.718812,0.0600000000000001
5.738812,0.04
5.758812,0.03
5.778812,0.02
5.798812,0.02
5.818812,0.03
5.838812,0.04
5.858812,0.04
5.878812,0.04
5.898812,0.03
5.918812,0.03
5.938813,0.03
5.958813,0.04
5.978813,0.05
5.998813,0.0600000000000001
6.018813,0.0600000000000001
6.038813,0.05
6.058813,0.02
6.078813,0.01
6.098813,0.01
6.118813,0
6.138813,0.01
6.158813,0.02
6.178813,0.04
6.198812,0.05
6.218812,0.0600000000000001
6.238812,0.05
6.258812,0.03
6.278812,0.03
6.298812,0.03
6.318812,0.04
6.338812,0.03
6.358812,0.01
6.378812,0
6.398812,0
6.418812,0.02
6.438813,0.04
6.458813,0.05
6.478813,0.05
6.498813,0.05
6.518813,0.04
6.538813,0.03
6.558813,0.03
6.578813,0.02
6.598813,0.02
6.618813,0.02
6.638813,0.02
6.658813,0.01
6.678813,0.01
6.698812,0.01
6.718812,0.01
6.738812,0.02
6.758812,0.04
6.778812,0.03
6.798812,0.03
6.818812,0.03
6.838812,0.02
6.858812,0.02
6.878812,0.02
6.898812,0.02
6.918812,0.02
6.938813,0.01
6.958813,0.01
6.978813,0.01
6.998813,0.01
7.018813,0.01
7.038813,0
7.058813,0
7.078813,0
7.098813,0.01
7.118813,0.02
7.138813,0.02
7.158813,0.01
7.178813,0.01
7.198812,0.02
7.218812,0.03
7.238812,0.02
7.258812,0.01
7.278812,0
7.298812,0
7.318812,0
7.338812,0.01
7.358812,0.01
7.378812,0.02
7.398812,0.02
7.418812,0.02
7.438813,0.02
7.458813,0.03
7.478813,0.02
7.498813,0.02
7.518813,0.01
7.538813,0
7.558813,0
7.578813,0
7.598813,0
7.618813,0
7.638813,0.01
7.658813,0.01
7.678813,0
7.698812,0
7.718812,0
7.738812,0.01
7.758812,0.01
7.778812,0.01
7.798812,0
7.818812,0
7.838812,0
7.858812,0
7.878812,0
7.898812,0
7.918812,0
7.938813,0
7.958813,0
7.978813,0
7.998813,0
8.018812,0.01
8.038813,0.02
8.058812,0.02
8.078813,0.02
8.098812,0.01
8.118813,0.01
8.138812,0
8.158813,0
8.178812,0
8.198812,0
8.218813,0
8.238812,-0.01
8.258813,-0.01
8.278812,0
8.298813,0.01
8.318812,0.02
8.338813,0.01
8.358812,0
8.378813,-0.01
8.398812,-0.02
8.418813,0
8.438812,0
8.458813,0
8.478812,0
8.498813,0
8.518812,0
8.538813,0
8.558812,0
8.578813,0
8.598812,0
8.618813,0
8.638812,-0.02
8.658813,-0.03
8.678812,-0.03
8.698812,-0.02
8.718813,-0.01
8.738812,0
8.758813,0
8.778812,-0.01
8.798813,-0.03
8.818812,-0.03
8.838813,-0.02
8.858812,-0.03
8.878813,-0.04
8.898812,-0.04
8.918813,-0.05
8.938812,-0.05
8.958813,-0.05
8.978812,-0.04
8.998813,-0.04
9.018812,-0.03
9.038813,-0.03
9.058812,-0.04
9.078813,-0.05
9.098812,-0.05
9.118813,-0.05
9.138812,-0.04
9.158813,-0.04
9.178812,-0.05
9.198812,-0.0600000000000001
9.218813,-0.0700000000000001
9.238812,-0.0800000000000001
9.258813,-0.0800000000000001
9.278812,-0.0700000000000001
9.298813,-0.0600000000000001
9.318812,-0.0600000000000001
9.338813,-0.0700000000000001
9.358812,-0.0800000000000001
9.378813,-0.0900000000000001
9.398812,-0.1
9.418813,-0.1
9.438812,-0.11
9.458813,-0.11
9.478812,-0.11
9.498813,-0.11
9.518812,-0.11
9.538813,-0.12
9.558812,-0.12
9.578813,-0.11
9.598812,-0.0900000000000001
9.618813,-0.0900000000000001
9.638812,-0.1
9.658813,-0.11
9.678812,-0.11
9.698812,-0.12
9.718813,-0.12
9.738812,-0.12
9.758813,-0.12
9.778812,-0.12
9.798813,-0.12
9.818812,-0.11
9.838813,-0.11
9.858812,-0.12
9.878813,-0.12
9.898812,-0.12
9.918813,-0.12
9.938812,-0.12
9.958813,-0.13
9.978812,-0.13
9.998813,-0.13
10.01881,-0.14
10.03881,-0.14
10.05881,-0.14
10.07881,-0.15
10.09881,-0.16
10.11881,-0.16
10.13881,-0.16
10.15881,-0.16
10.17881,-0.17
10.19881,-0.17
10.21881,-0.15
10.23881,-0.15
10.25881,-0.15
10.27881,-0.15
10.29881,-0.16
10.31881,-0.17
10.33881,-0.18
10.35881,-0.19
10.37881,-0.2
10.39881,-0.2
10.41881,-0.2
10.43881,-0.19
10.45881,-0.19
10.47881,-0.19
10.49881,-0.18
10.51881,-0.17
10.53881,-0.17
10.55881,-0.17
10.57881,-0.18
10.59881,-0.18
10.61881,-0.19
10.63881,-0.2
10.65881,-0.21
10.67881,-0.21
10.69881,-0.2
10.71881,-0.19
10.73881,-0.19
10.75881,-0.19
10.77881,-0.2
10.79881,-0.2
10.81881,-0.2
10.83881,-0.21
10.85881,-0.21
10.87881,-0.2
10.89881,-0.2
10.91881,-0.21
10.93881,-0.2
10.95881,-0.21
10.97981,-0.2
10.99881,-0.2
11.01881,-0.21
11.03881,-0.22
11.05881,-0.23
11.07881,-0.24
11.09881,-0.24
11.11881,-0.23
11.13881,-0.22
11.15881,-0.21
11.17881,-0.21
11.19881,-0.2
11.21881,-0.2
11.23881,-0.19
11.25881,-0.19
11.27881,-0.2
11.29881,-0.2
11.31881,-0.2
11.33881,-0.21
11.35881,-0.21
11.37881,-0.21
11.39881,-0.21
11.41881,-0.2
11.43881,-0.19
11.45881,-0.18
11.47881,-0.17
11.49881,-0.17
11.51881,-0.19
11.53881,-0.19
11.55881,-0.18
11.57881,-0.18
11.59881,-0.17
11.61881,-0.18
11.63881,-0.18
11.65881,-0.18
11.67881,-0.17
11.69881,-0.17
11.71881,-0.17
11.73881,-0.17
11.75881,-0.17
11.77881,-0.17
11.79881,-0.16
11.81881,-0.16
11.83881,-0.15
11.85881,-0.16
11.87881,-0.16
11.89881,-0.17
11.91881,-0.16
11.93881,-0.15
11.95881,-0.17
11.97881,-0.17
11.99881,-0.16
12.01881,-0.16
12.03881,-0.15
12.05881,-0.15
12.07881,-0.16
12.09881,-0.16
12.11881,-0.17
12.13881,-0.18
12.15881,-0.18
12.17881,-0.18
12.19881,-0.18
12.21881,-0.17
12.23881,-0.17
12.25881,-0.17
12.27881,-0.16
12.29881,-0.17
12.31881,-0.18
12.33881,-0.19
12.35881,-0.18
12.37881,-0.18
12.39881,-0.17
12.41881,-0.16
12.43881,-0.17
12.45881,-0.19
12.47881,-0.2
12.49881,-0.21
12.51881,-0.21
12.53881,-0.2
12.55881,-0.2
12.57881,-0.19
12.59881,-0.2
12.61881,-0.2
12.63881,-0.2
12.65881,-0.2
12.67881,-0.19
12.69881,-0.19
12.71881,-0.19
12.73881,-0.19
12.75881,-0.19
12.77881,-0.2
12.79881,-0.19
12.81881,-0.19
12.83881,-0.2
12.85881,-0.2
12.87881,-0.19
12.89881,-0.2
12.91881,-0.2
12.93881,-0.19
12.95881,-0.18
12.97881,-0.17
12.99881,-0.17
13.01881,-0.17
13.03881,-0.18
13.05881,-0.19
13.07881,-0.2
13.09881,-0.2
13.11881,-0.19
13.13881,-0.2
13.15881,-0.19
13.17881,-0.19
13.19881,-0.18
13.21881,-0.18
13.23881,-0.18
13.25881,-0.18
13.27881,-0.18
13.29881,-0.19
13.31881,-0.19
13.33881,-0.19
13.35881,-0.19
13.37881,-0.19
13.39881,-0.18
13.41881,-0.19
13.43881,-0.18
13.45881,-0.18
13.47881,-0.18
13.49881,-0.18
13.51881,-0.18
13.53881,-0.17
13.55881,-0.18
13.57881,-0.18
13.59881,-0.18
13.61881,-0.18
13.63881,-0.17
13.65881,-0.17
13.67881,-0.18
13.69881,-0.17
13.71881,-0.16
13.73881,-0.17
13.75881,-0.18
13.77881,-0.18
13.79881,-0.17
13.81881,-0.18
13.83881,-0.18
13.85881,-0.18
13.87881,-0.18
13.89881,-0.17
13.91881,-0.17
13.93881,-0.16
13.95881,-0.15
13.97881,-0.14
13.99881,-0.14
14.01881,-0.15
14.03881,-0.16
14.05881,-0.16
14.07881,-0.16
14.09881,-0.16
14.11881,-0.15
14.13881,-0.16
14.15881,-0.16
14.17881,-0.16
14.19881,-0.16
14.21881,-0.15
14.23881,-0.15
14.25881,-0.15
14.27881,-0.16
14.29881,-0.17
14.31881,-0.17
14.33881,-0.17
14.35881,-0.16
14.37881,-0.15
14.39881,-0.14
14.41881,-0.12
14.43881,-0.11
14.45881,-0.12
14.47881,-0.12
14.49881,-0.13
14.51881,-0.14
14.53881,-0.14
14.55881,-0.13
14.57881,-0.12
14.59881,-0.12
14.61881,-0.12
14.63881,-0.12
14.65881,-0.12
14.67881,-0.13
14.69881,-0.12
14.71881,-0.12
14.73881,-0.12
14.75881,-0.12
14.77881,-0.12
14.79881,-0.12
14.81881,-0.12
14.83881,-0.12
14.85881,-0.12
14.87881,-0.12
14.89881,-0.12
14.91881,-0.12
14.93881,-0.12
14.95881,-0.12
14.97881,-0.11
14.99881,-0.1
15.01881,-0.1
15.03881,-0.0900000000000001
15.05881,-0.0900000000000001
15.07881,-0.0900000000000001
15.09881,-0.0900000000000001
15.11881,-0.1
15.13881,-0.0900000000000001
15.15881,-0.0900000000000001
15.17881,-0.0800000000000001
15.19881,-0.0800000000000001
15.21881,-0.0800000000000001
15.23881,-0.0800000000000001
15.25881,-0.0800000000000001
15.27881,-0.0800000000000001
15.29881,-0.0700000000000001
15.31881,-0.0600000000000001
15.33881,-0.0600000000000001
15.35881,-0.0600000000000001
15.37881,-0.0700000000000001
15.39881,-0.0700000000000001
15.41881,-0.0600000000000001
15.43881,-0.05
15.45881,-0.04
15.47881,-0.04
15.49881,-0.04
15.51881,-0.05
15.53881,-0.05
15.55881,-0.0600000000000001
15.57781,-0.05
15.59781,-0.05
15.61781,-0.05
15.63881,-0.04
15.65781,-0.04
15.67781,-0.04
15.69781,-0.04
15.71781,-0.03
15.73881,-0.04
15.75881,-0.04
15.77881,-0.04
15.79881,-0.04
15.81781,-0.03
15.83881,-0.02
15.85781,-0.02
15.87781,-0.03
15.89781,-0.03
15.91781,-0.03
15.93881,-0.03
15.95781,-0.03
15.97781,-0.03
15.99881,-0.03
16.01781,-0.03
16.03881,-0.03
16.05781,-0.04
16.07781,-0.03
16.09781,-0.03
16.11781,-0.02
16.13781,-0.02
16.15781,-0.03
16.17781,-0.03
16.19781,-0.03
16.21781,-0.03
16.23881,-0.03
16.25781,-0.03
16.27781,-0.03
16.29781,-0.02
16.31781,-0.02
16.33781,-0.02
16.35781,-0.02
16.37781,-0.02
16.39781,-0.02
16.41781,-0.02
16.43781,-0.03
16.45781,-0.02
16.47781,-0.02
16.49781,-0.02
16.51781,-0.02
16.53781,-0.03
16.55781,-0.03
16.57781,-0.03
16.59781,-0.04
16.61781,-0.03
16.63781,-0.03
16.65781,-0.03
16.67781,-0.03
16.69781,-0.03
16.71781,-0.03
16.73781,-0.03
16.75781,-0.03
16.77781,-0.03
16.79781,-0.03
16.81781,-0.03
16.83881,-0.03
16.85781,-0.03
16.87781,-0.03
16.89881,-0.03
16.91881,-0.03
16.93881,-0.02
16.95881,-0.02
16.97881,-0.02
16.99881,-0.02
17.01881,-0.03
17.03881,-0.03
17.05881,-0.03
17.07881,-0.02
17.09881,-0.02
17.11881,-0.03
17.13881,-0.03
17.15881,-0.02
17.17881,-0.02
17.19881,-0.02
17.21881,-0.03
17.23881,-0.03
17.25881,-0.03
17.27881,-0.03
17.29881,-0.03
17.31881,-0.02
17.33881,-0.02
17.35881,-0.02
17.37881,-0.03
17.39881,-0.03
17.41881,-0.03
17.43881,-0.03
17.45881,-0.03
17.47881,-0.03
17.49881,-0.03
17.51881,-0.03
17.53881,-0.03
17.55881,-0.03
17.57881,-0.03
17.59881,-0.03
17.61881,-0.03
17.63881,-0.03
17.65881,-0.03
17.67881,-0.02
17.69881,-0.02
17.71881,-0.02
17.73881,-0.02
17.75881,-0.03
17.77881,-0.03
17.79881,-0.02
17.81881,-0.03
17.83881,-0.03
17.85881,-0.02
17.87881,-0.03
17.89881,-0.03
17.91881,-0.03
17.93881,-0.03
17.95881,-0.03
17.97881,-0.03
17.99881,-0.03
18.01881,-0.03
18.03881,-0.03
18.05881,-0.03
18.07881,-0.03
18.09881,-0.02
18.11881,-0.03
18.13881,-0.02
18.15881,-0.02
18.17881,-0.02
18.19881,-0.02
18.21881,-0.03
18.23881,-0.03
18.25881,-0.03
18.27881,-0.02
18.29881,-0.03
18.31881,-0.02
18.33881,-0.03
18.35881,-0.02
18.37881,-0.03
18.39881,-0.02
18.41881,-0.02
18.43881,-0.03
18.45881,-0.02
18.47881,-0.03
18.49881,-0.02
18.51881,-0.03
18.53881,-0.02
18.55881,-0.02
18.57881,-0.03
18.59881,-0.02
18.61881,-0.03
18.63881,-0.02
18.65881,-0.03
18.67881,-0.02
18.69881,-0.03
18.71881,-0.03
18.73881,-0.03
18.75881,-0.03
18.77881,-0.03
18.79881,-0.03
18.81881,-0.02
18.83881,-0.02
18.85881,-0.02
18.87881,-0.03
18.89881,-0.02
18.91881,-0.02
18.93881,-0.03
18.95881,-0.03
18.97881,-0.03
18.99881,-0.02
19.01881,-0.03
19.03881,-0.03
19.05781,-0.03
19.07781,-0.03
19.09881,-0.03
19.11781,-0.03
19.13781,-0.03
19.15881,-0.03
19.17781,-0.03
19.19781,-0.03
19.21881,-0.03
19.23881,-0.03
19.25881,-0.03
19.27781,-0.02
19.29781,-0.03
19.31881,-0.02
19.33781,-0.02
19.35781,-0.02
19.37781,-0.03
19.39781,-0.03
19.41881,-0.02
19.43881,-0.03
19.45881,-0.03
19.47781,-0.03
19.49781,-0.03
19.51781,-0.03
19.53781,-0.03
19.55781,-0.02
19.57781,-0.03
19.59781,-0.03
19.61781,-0.02
19.63781,-0.03
19.65781,-0.03
19.67781,-0.03
19.69781,-0.03
19.71781,-0.03
19.73781,-0.03
19.75781,-0.03
19.77781,-0.02
19.79781,-0.03
19.81781,-0.03
19.83781,-0.02
19.85781,-0.02
19.87781,-0.03
19.89781,-0.03
19.91781,-0.03
19.93781,-0.03
19.95781,-0.03
19.97781,-0.03
19.99781,-0.03
20.01781,-0.03
20.03881,-0.03
20.05781,-0.03
20.07781,-0.03
20.09781,-0.03
20.11781,-0.03
20.13781,-0.03
20.15781,-0.03
20.17781,-0.03
20.19781,-0.02
20.21781,-0.03
20.23781,-0.03
20.25781,-0.02
20.27781,-0.03
20.29781,-0.03
20.31781,-0.03
20.33781,-0.03
20.35781,-0.03
20.37781,-0.02
20.39781,-0.03
20.41781,-0.03
20.43781,-0.02
20.45781,-0.03
20.47781,-0.02
20.49781,-0.02
20.51781,-0.03
20.53781,-0.03
20.55781,-0.03
20.57781,-0.03
20.59781,-0.03
20.61781,-0.03
20.63781,-0.03
20.65781,-0.03
20.67781,-0.02
20.69781,-0.02
20.71781,-0.02
20.73781,-0.03
20.75781,-0.03
20.77781,-0.03
20.79781,-0.03
20.81781,-0.03
20.83781,-0.03
20.85781,-0.03
20.87781,-0.03
20.89781,-0.03
20.91781,-0.03
20.93781,-0.03
20.95781,-0.03
20.97781,-0.03
20.99781,-0.03
21.01781,-0.02
21.03781,-0.03
21.05781,-0.03
21.07781,-0.03
21.09781,-0.03
21.11781,-0.03
21.13781,-0.03
21.15781,-0.03
21.17781,-0.03
21.19781,-0.03
21.21781,-0.03
21.23781,-0.03
21.25781,-0.03
21.27781,-0.03
21.29781,-0.03
21.31781,-0.03
21.33781,-0.03
21.35781,-0.03
21.37781,-0.03
21.39781,-0.03
21.41781,-0.03
21.43781,-0.03
21.45781,-0.03
21.47781,-0.03
21.49781,-0.03
21.51781,-0.03
21.53781,-0.03
21.55781,-0.03
21.57781,-0.03
21.59781,-0.03
21.61781,-0.03
21.63781,-0.03
21.65781,-0.03
21.67781,-0.03
21.69781,-0.03
21.71781,-0.03
21.73781,-0.03
21.75781,-0.03
21.77781,-0.03
21.79781,-0.03
21.81781,-0.03
21.83781,-0.03
21.85781,-0.03
21.87781,-0.03
21.89781,-0.03
21.91781,-0.03
21.93781,-0.03
21.95781,-0.03
21.97781,-0.03
21.99781,-0.03
22.01781,-0.03
22.03781,-0.03
22.05781,-0.03
22.07781,-0.03
22.09781,-0.03
22.11781,-0.03
22.13781,-0.03
22.15781,-0.03
22.17781,-0.03
22.19781,-0.03
22.21881,-0.03
22.23881,-0.03
22.25881,-0.03
22.27881,-0.03
22.29881,-0.03
22.31881,-0.02
22.33881,-0.02
22.35881,-0.02
22.37881,-0.03
22.39881,-0.03
22.41881,-0.03
22.43881,-0.04
22.45881,-0.04
22.47881,-0.03
22.49881,-0.03
22.51881,-0.03
22.53881,-0.03
22.55881,-0.03
22.57881,-0.02
22.59881,-0.02
22.61881,-0.03
22.63881,-0.04
22.65881,-0.04
22.67881,-0.03
22.69881,-0.03
22.71881,-0.02
22.73881,-0.02
22.75881,-0.02
22.77881,-0.03
22.79781,-0.03
22.81881,-0.03
22.83781,-0.03
22.85781,-0.03
22.87781,-0.03
22.89781,-0.02
22.91781,-0.02
22.93781,-0.02
22.95781,-0.02
22.97781,-0.03
22.99781,-0.03
23.01781,-0.03
23.03781,-0.03
23.05781,-0.03
23.07781,-0.03
23.09781,-0.02
23.11781,-0.02
23.13781,-0.02
23.15781,-0.02
23.17781,-0.01
23.19781,-0.01
23.21781,-0.01
23.23781,-0.01
23.25781,-0.01
23.27781,-0.01
23.29781,-0.01
23.31781,-0.01
23.33781,-0.02
23.35781,-0.02
23.37781,-0.01
23.39781,-0.01
23.41781,-0.01
23.43781,-0.01
23.45781,-0.01
23.47781,-0.01
23.49781,-0.01
23.51781,-0.01
23.53781,-0.01
23.55781,-0.01
23.57781,-0.01
23.59781,-0.01
23.61781,0
23.63781,0
23.65781,0
23.67781,0
23.69781,0
23.71781,0.01
23.73781,0.01
23.75781,0.01
23.77781,0.01
23.79781,0.02
23.81781,0.02
23.83781,0.02
23.85781,0.02
23.87781,0.03
23.89781,0.03
23.91781,0.03
23.93781,0.03
23.95781,0.02
23.97781,0.02
23.99781,0.01
24.01781,0.01
24.03781,0.01
24.05781,0.02
24.07881,0.03
24.09781,0.02
24.11781,0.03
24.13781,0.03
24.15781,0.04
24.17781,0.04
24.19781,0.04
24.21781,0.03
24.23781,0.03
24.25781,0.03
24.27881,0.03
24.29881,0.04
24.31881,0.04
24.33881,0.05
24.35881,0.05
24.37881,0.05
24.39881,0.05
24.41881,0.05
24.43881,0.05
24.45881,0.05
24.47881,0.0600000000000001
24.49881,0.0700000000000001
24.51881,0.0700000000000001
24.53881,0.0700000000000001
24.55881,0.0700000000000001
24.57881,0.0700000000000001
24.59881,0.0700000000000001
24.61881,0.0700000000000001
24.63881,0.0800000000000001
24.65881,0.0900000000000001
24.67881,0.1
24.69881,0.11
24.71881,0.11
24.73881,0.12
24.75881,0.13
24.77881,0.13
24.79881,0.13
24.81881,0.13
24.83881,0.13
24.85881,0.13
24.87881,0.13
24.89881,0.13
24.91881,0.13
24.93881,0.12
24.95881,0.12
24.97881,0.12
24.99881,0.12
25.01881,0.12
25.03881,0.11
25.05881,0.11
25.07881,0.11
25.09881,0.11
25.11881,0.11
25.13881,0.11
25.15881,0.11
25.17881,0.11
25.19881,0.11
25.21881,0.11
25.23881,0.11
25.25881,0.11
25.27881,0.11
25.29881,0.11
25.31881,0.11
25.33881,0.11
25.35781,0.11
25.37881,0.11
25.39881,0.11
25.41781,0.11
25.43781,0.11
25.45781,0.12
25.47781,0.12
25.49781,0.12
25.51781,0.12
25.53781,0.11
25.55781,0.1
25.57781,0.0900000000000001
25.59781,0.0900000000000001
25.61781,0.1
25.63781,0.1
25.65781,0.1
25.67781,0.1
25.69781,0.1
25.71781,0.1
25.73781,0.1
25.75781,0.0900000000000001
25.77781,0.0800000000000001
25.79781,0.0800000000000001
25.81781,0.0800000000000001
25.83781,0.0800000000000001
25.85781,0.0900000000000001
25.87781,0.1
25.89881,0.1
25.91781,0.1
25.93881,0.0900000000000001
25.95881,0.0800000000000001
25.97881,0.0700000000000001
25.99881,0.0700000000000001
26.01881,0.0700000000000001
26.03881,0.0700000000000001
26.05881,0.0800000000000001
26.07881,0.0800000000000001
26.09881,0.0700000000000001
26.11881,0.0700000000000001
26.13881,0.0600000000000001
26.15881,0.05
26.17881,0.05
26.19881,0.05
26.21881,0.05
26.23881,0.05
26.25881,0.04
26.27881,0.03
26.29881,0.03
26.31881,0.03
26.33881,0.03
26.35881,0.03
26.37881,0.03
26.39881,0.03
26.41881,0.02
26.43881,0.01
26.45881,0.02
26.47881,0.02
26.49881,0.03
26.51881,0.04
26.53881,0.03
26.55881,0.02
26.57881,0.02
26.59881,0.02
26.61881,0.02
26.63881,0.03
26.65881,0.03
26.67881,0.03
26.69881,0.02
26.71881,0.02
26.73881,0.01
26.75881,0.01
26.77881,0
26.79881,0.01
26.81881,0.01
26.83881,0.01
26.85881,0.01
26.87881,0.01
26.89881,0.01
26.91881,0.02
26.93881,0.03
26.95881,0.04
26.97881,0.05
26.99881,0.05
27.01881,0.04
27.03881,0.03
27.05881,0.02
27.07881,0.01
27.09881,0.01
27.11881,0.01
27.13881,0.01
27.15881,0.02
27.17881,0.02
27.19881,0.03
27.21881,0.03
27.23881,0.03
27.25881,0.03
27.27881,0.02
27.29881,0.02
27.31881,0.01
27.33881,0
27.35881,0
27.37881,0
27.39881,0
27.41881,0
27.43881,0
27.45881,0
27.47881,0
27.49881,0
27.51881,0.01
27.53881,0.02
27.55881,0.02
27.57881,0.03
27.59881,0.03
27.61881,0.03
27.63881,0.03
27.65881,0.03
27.67881,0.03
27.69881,0.03
27.71881,0.03
27.73881,0.02
27.75881,0.01
27.77881,0.01
27.79881,0.01
27.81881,0.03
27.83881,0.04
27.85881,0.05
27.87881,0.05
27.89881,0.04
27.91881,0.03
27.93881,0.02
27.95881,0.02
27.97881,0.01
27.99881,0.01
28.01881,0
28.03881,0
28.05881,0
28.07881,0
28.09881,0.01
28.11881,0.02
28.13881,0.01
28.15881,0.02
28.17881,0.02
28.19881,0.03
28.21881,0.03
28.23881,0.04
28.25881,0.03
28.27881,0.02
28.29881,0.01
28.31881,0
28.33881,0.01
28.35881,0.02
28.37881,0.02
28.39881,0.02
28.41881,0.02
28.43881,0.01
28.45881,0
28.47881,0
28.49881,0.01
28.51881,0.01
28.53881,0.01
28.55881,0
28.57881,0
28.59881,0
28.61881,0
28.63881,0
28.65881,0
