time,AccPed2D
346.2297,99.9855
346.2497,99.9855
346.2697,99.9855
346.2897,99.9855
346.3097,99.9855
346.3297,99.9855
346.3497,99.9855
346.3697,99.9855
346.3897,23.526
346.4097,23.526
346.4297,94.8882
346.4497,38.4258
346.4697,0
346.4897,99.9855
346.5097,99.9855
346.5297,99.9855
346.5497,99.9855
346.5697,99.9855
346.5897,99.9855
346.6097,99.9855
346.6297,99.9855
346.6497,99.9855
346.6697,99.9855
346.6897,99.9855
346.7097,23.9181
346.7297,23.9181
346.7497,38.4258
346.7697,38.4258
346.7897,99.9855
346.8097,99.9855
346.8297,99.9855
346.8497,99.9855
346.8697,99.9855
346.8897,99.9855
346.9097,99.9855
346.9297,99.9855
346.9497,99.9855
346.9697,99.9855
346.9897,99.9855
347.0097,99.9855
347.0297,99.9855
347.0497,22.3497
347.0697,38.4258
347.0897,38.4258
347.1097,99.9855
347.1297,99.9855
347.1497,99.9855
347.1697,99.9855
347.1897,99.9855
347.2097,99.9855
347.2297,99.9855
347.2497,99.9855
347.2697,99.9855
347.2897,99.9855
347.3097,99.9855
347.3297,99.9855
347.3497,21.5655
347.3697,21.5655
347.3897,38.4258
347.4097,38.4258
347.4297,99.9855
347.4497,99.9855
347.4697,99.9855
347.4897,99.9855
347.5097,99.9855
347.5297,99.9855
347.5497,99.9855
347.5697,99.9855
347.5897,99.9855
347.6097,99.9855
347.6297,99.9855
347.6497,99.9855
347.6697,21.9576
347.6887,21.9576
347.7087,38.4258
347.7287,38.4258
347.7487,0
347.7687,99.9855
347.7887,99.9855
347.8087,99.9855
347.8287,99.9855
347.8487,99.9855
347.8687,99.9855
347.8887,99.9855
347.9087,99.9855
347.9287,99.9855
347.9487,99.9855
347.9687,99.9855
347.9887,21.9576
348.0087,21.9576
348.0287,94.8882
348.0487,0
348.0687,0
348.0887,99.9855
348.1087,99.9855
348.1287,99.9855
348.1487,99.9855
348.1687,99.9855
348.1887,99.9855
348.2087,99.9855
348.2287,99.9855
348.2487,99.9855
348.2687,99.9855
348.2887,99.9855
348.3087,99.9855
348.3287,94.8882
348.3487,94.8882
348.3687,38.4258
348.3887,99.9855
348.4087,99.9855
348.4287,99.9855
