time,AccPedal
22.20309,15.6
22.22309,15.6
22.24309,15.6
22.26309,15.6
22.28309,15.6
22.30309,15.6
22.32309,15.6
22.34309,15.6
22.36309,15.6
22.38309,15.6
22.40309,15.6
22.42309,16
22.44309,16
22.46309,16
22.48309,16
22.50309,16
22.52309,16
22.54309,16
22.56309,16
22.58309,16
22.60309,16
22.62309,16
22.64309,16
22.66309,16
22.68209,16
22.70209,16
22.72209,16
22.74209,16
22.76209,16
22.78209,16
22.80209,16
22.82209,16
22.84209,16
22.86209,16
22.88209,16
22.90209,16
22.92209,16
22.94209,16
22.96209,16
22.98209,16
23.00209,16
23.02209,16
23.04209,16
23.06209,16
23.08209,16
23.10209,16
23.12209,16
23.14209,16
23.16209,16
23.18209,16
23.20209,16
23.22209,16
23.24209,16
23.26209,16
23.28209,16
23.30209,16
23.32209,16
23.34209,16
23.36209,16
23.38209,16
23.40209,16
23.42209,16
23.44209,16
23.46209,16
23.48209,16
23.50209,16
23.52209,16
23.54209,16
23.56209,16
23.58209,16
23.60209,16
23.62209,16
23.64209,16
23.66209,16
23.68209,16
23.70209,16
23.72209,16
23.74209,16
23.76209,16
23.78209,16
23.80209,16
23.82209,16
23.84209,16
23.86209,16
23.88209,16
23.90209,16
23.92209,16
23.94209,16
23.96209,16
23.98209,16
24.00209,16
24.02209,16
24.04209,16
24.06209,16
24.08209,16
24.10209,16
24.12209,16
24.14209,16
24.16209,16
24.18109,16
24.20109,16
24.22109,16
24.24109,16.4
24.26209,16.4
24.28109,16.4
24.30109,16.8
24.32109,16.8
24.34109,16.8
24.36209,16.8
24.38109,17.2
24.40109,17.2
24.42109,17.2
24.44109,17.6
24.46109,17.6
24.48109,17.6
24.50109,18
24.52109,18
24.54109,18.4
24.56109,18.8
24.58109,19.6
24.60109,20.4
24.62109,20.4
24.64109,20.8
24.66109,20.8
24.68109,21.2
24.70109,21.2
24.72109,21.2
24.74109,21.2
24.76109,21.2
24.78109,21.2
24.80109,21.2
24.82109,21.2
24.84109,21.2
24.86109,21.2
24.88109,21.6
24.90109,22
24.92109,22
24.94109,22.4
24.96109,22.4
24.98109,22.8
25.00109,22.8
25.02109,23.2
25.04109,23.2
25.06109,23.2
25.08109,23.2
25.10109,23.2
25.12109,23.2
25.14109,23.2
25.16109,22.8
25.18109,21.6
25.20109,18.8
25.22109,13.6
25.24109,7.6
25.26109,7.6
25.28109,0
25.30109,0
25.32109,0
25.34109,0
25.36109,0
25.38109,0
25.40109,0
25.42109,0
25.44109,0
25.46109,0
25.48109,0
25.50109,0
25.52109,0
25.54109,0
25.56109,0
25.58109,0
25.60109,0
25.62109,0
25.64109,0
25.66109,0
25.68009,0
25.70009,0
25.72009,0
25.74109,0
25.76109,0
25.78009,0
25.80009,0
25.82009,0
25.84009,0
25.86009,0
25.88009,0
25.90109,0
25.92009,0
25.94009,0
25.96009,0
25.98009,0
26.00009,0
26.02009,0
26.04009,0
26.06009,0
26.08009,0
26.10009,0
26.12009,0
26.14009,0
26.16009,0
26.18109,0
26.20009,0
26.22009,0
26.24009,0
26.26009,0
26.28009,0
26.30009,0
26.32009,0
26.34009,0
26.36009,0
26.38009,0
26.40009,0
26.42009,0
26.44009,0
26.46009,0
26.48009,0
26.50009,0
26.52009,0
26.54009,0
26.56009,0
26.58009,0
26.60009,0
26.62009,0
26.64009,0
26.66009,0
26.68009,0
26.70009,0
26.72009,0
26.74009,0
26.76009,0
26.78009,0
26.80009,0
26.82009,0
26.84009,0
26.86009,0
26.88009,0
26.90009,0
26.92009,0
26.94009,0
26.96009,0
26.98009,0
27.00009,0
27.02009,0
27.04009,0
27.06009,0
27.08009,0
27.10009,0
27.12009,0
27.14009,0
27.16009,0
27.18009,0
27.19909,0
27.21909,0
27.23909,0
27.25909,0
27.27909,0
27.29909,0
27.31909,0
27.33909,0
27.35909,0
27.37909,0
27.39909,0
27.41909,0
27.43909,0
27.45909,0
27.47909,0
27.49909,0
27.51909,0
27.53909,0
27.55909,0
27.57909,0
27.59909,0
27.61909,0
27.63909,0
27.65909,0
27.67909,0
27.69909,0
27.71909,0
27.73909,0
27.75909,0
27.77909,0
27.79909,0
27.81909,0
27.83909,0
27.85909,0
27.87909,0
27.89909,0
27.91909,0
27.93909,0
27.95909,0
27.97909,0
27.99909,0
28.01909,0
28.03909,0
28.05909,0
28.07909,0
28.09909,0
28.11909,0
28.13909,0
28.15909,0
28.17909,0
28.19909,0
28.21909,0
28.23909,0
28.25909,0
28.27909,0
28.29909,0
28.31909,0
28.33909,0
28.35909,0
28.37909,0
28.39909,0
28.41909,0
28.43909,0
28.45909,0
28.47909,0
28.49909,0
28.51909,0
28.53909,0
28.55909,0
28.57909,0
28.59909,0
28.61909,0
28.63909,0
28.65909,0
28.67909,0
28.69809,0
28.71809,0
28.73809,0
28.75809,0
28.77809,0
28.79809,0
28.81809,0
28.83809,0
28.85809,0
28.87809,0
28.89809,0
28.91809,0
28.93809,0
28.95809,0
28.97809,0
28.99809,0
29.01809,0
29.03809,0
29.05809,0
29.07809,0
29.09809,0
29.11809,0
29.13809,0
29.15809,0
29.17809,0
29.19809,0
29.21809,0
29.23809,0
29.25809,0
29.27809,0
29.29809,0
29.31809,0
29.33809,0
29.35809,0
29.37809,0
29.39809,0
29.41809,0
29.43809,0
29.45809,0
29.47809,0
29.49809,0
29.51809,0
29.53809,0
29.55809,0
29.57809,0
29.59809,0
29.61809,0
29.63809,0
29.65809,0
29.67809,0
29.69809,0
29.71809,0
29.73809,0
29.75809,0
29.77809,0
29.79809,0
29.81809,0
29.83809,0
29.85809,0
29.87809,0
29.89809,0
29.91809,0
29.93809,0
29.95809,0
29.97809,0
29.99809,0
30.01809,0
30.03809,0
30.05809,0
30.07809,0
30.09809,0
30.11809,0
30.13809,0
30.15809,0
30.17809,0
30.19709,0
30.21709,0
30.23709,0
30.25709,0
30.27709,0
30.29709,0
30.31709,0
30.33709,0
30.35709,0
30.37709,0
30.39709,0
30.41709,0
30.43709,0
30.45709,0
30.47709,0
30.49709,0
30.51709,0
30.53709,0
30.55709,0
30.57709,0
30.59709,0
30.61709,0
30.63709,0
30.65709,0
30.67709,0
30.69709,0
30.71709,0
30.73709,0
30.75709,0
30.77709,0
30.79709,0
30.81709,0
30.83709,0
30.85709,0
30.87709,0
30.89709,0
30.91709,0
30.93709,0
30.95709,0
30.97709,0
30.99709,0
31.01709,0
31.03709,0
31.05709,0
31.07709,0
31.09709,0
31.11709,0
31.13709,0
31.15709,0
31.17709,0
31.19709,0
31.21709,0
31.23709,0
31.25709,0
31.27709,0
31.29709,0
31.31709,0
31.33709,0
31.35709,0
31.37709,0
31.39709,0
31.41709,0
31.43709,0
31.45709,0
31.47709,0
31.49709,0
31.51709,0
31.53709,0
31.55709,0
31.57709,0
31.59709,0
31.61709,0
31.63709,0
31.65709,0
31.67709,0
31.69609,0
31.71609,0
31.73609,0
31.75609,0
31.77609,0
31.79609,0
31.81609,0
31.83609,0
31.85609,0
31.87609,0
31.89609,0
31.91609,0
31.93609,0
31.95609,0
31.97609,0
31.99609,0
32.01609,0
32.03609,0
32.0561,0
32.0761,0
32.09609,0
32.11609,0
32.13609,0
32.15609,0
32.17609,0
32.19609,0
32.21609,0
32.2361,0
32.25609,0
32.27609,0
32.29609,0
32.31609,0
32.33609,0
32.35609,0
32.37609,0
32.3961,0
32.41609,0
32.43609,0
32.45609,0
32.47609,0
32.49609,0
32.51609,0
32.53609,0
32.5561,0
32.5761,0
32.59609,0
32.61609,0
32.63609,0
32.65609,0
32.67609,0
32.69609,0
32.71609,0
32.7361,0
32.75609,0
32.77609,0
32.79609,0
32.81609,0
32.83609,0
32.85609,0
32.87609,0
32.8961,0
32.91609,0
32.93609,0
32.95609,0
32.97609,0
32.99609,0
33.01609,0
33.03609,0
33.0561,0
33.0761,0
33.09609,0
33.11609,0
33.13609,0
33.15609,0
33.17609,0
33.19609,0
33.2151,0
33.23509,0
33.25509,0
33.27509,0
33.29509,0
33.31509,0
33.33509,0
33.35509,0
33.3751,0
33.39509,0
33.41509,0
33.43509,0
33.45509,0
33.47509,0
33.49509,0
33.51509,0
33.5351,0
33.55509,0
33.57509,0
33.59509,0.4
33.61509,0.8
33.63509,1.2
33.65509,1.2
33.67509,2
33.6951,2.4
33.7151,3.2
33.73509,4
33.75509,4.8
33.77509,4.8
33.79509,5.2
33.81509,6
33.83509,6.4
33.85509,6.8
33.8751,7.2
33.89509,7.2
33.91509,7.2
33.93509,7.6
33.95509,7.6
33.97509,7.6
33.99509,7.6
34.01509,8
34.0351,8
34.05509,8
34.07509,8
34.09509,8
34.11509,8
34.13509,8
34.15509,8
34.17509,8
34.1951,8
34.2151,8
34.23509,8
34.25509,8
34.27509,8
34.29509,8
34.31509,8
34.33509,8
34.35509,8
34.3751,8
34.39509,8
34.41509,8
34.43509,8
34.45509,8
34.47509,8
34.49509,8
34.51509,8
34.5351,8
34.55509,8
34.57509,8
34.59509,8
34.61509,8
34.63509,8
34.65509,8
34.67509,8
34.6951,8
34.71409,8
34.73409,8
34.75409,8
34.77409,8
34.79509,8
34.81409,8
34.8341,8
34.8541,8
34.87409,8
34.89409,8
34.91409,8
34.93409,8
34.95409,8
34.97409,8
34.99409,8
35.0141,8
35.03409,8
35.05409,8
35.07409,8
35.09409,8
35.11409,8
35.13409,8
35.15409,8
35.1741,8
35.1941,8
35.21409,8
35.23409,8
35.25409,8
35.27409,7.6
35.29409,7.6
35.31409,7.6
