time,WheelSpd
3.147813,59.85
3.157813,74.9
3.167813,59.85
3.177813,44.975
3.187813,59.85
3.197813,74.9
3.207813,59.85
3.217813,59.85
3.227813,59.85
3.237813,59.85
3.247813,59.85
3.257813,59.85
3.267812,59.85
3.277812,59.85
3.287812,59.85
3.297812,59.85
3.307812,59.85
3.317812,74.9
3.327812,59.85
3.337812,74.9
3.347812,74.9
3.357812,74.9
3.367812,89.95
3.377812,105
3.387813,89.95
3.397813,89.95
3.407813,89.95
3.417813,89.95
3.427813,105
3.437813,105
3.447813,105
3.457813,105
3.467813,105
3.477813,89.95
3.488812,105
3.498812,89.95
3.508812,105
3.518812,105
3.528812,89.95
3.538812,89.95
3.548812,89.95
3.558813,89.95
3.568813,89.95
3.578813,105
3.588813,89.95
3.598813,105
3.608813,89.95
3.618813,89.95
3.628813,89.95
3.638813,89.95
3.648813,89.95
3.658813,89.95
3.668813,89.95
3.678813,74.9
3.688812,74.9
3.698812,74.9
3.708812,74.9
3.718812,59.85
3.728812,59.85
3.738812,59.85
3.748812,59.85
3.758812,44.975
3.768812,29.925
3.778812,29.925
3.788812,29.925
3.798812,14.875
3.808813,14.875
3.818813,14.875
3.828813,14.875
3.838813,0
3.848813,0
3.858813,0
3.868813,0
3.878813,0
3.888813,0
3.898813,0
3.908813,0
3.919812,0
3.929812,0
3.939812,0
3.949812,0
3.959812,0
3.969812,0
3.979812,0
3.989813,0
3.999813,0
4.009812,0
4.019813,-14.875
4.029812,-14.875
4.039813,-14.875
4.049812,-14.875
4.059813,-14.875
4.069812,-14.875
4.079813,-29.925
4.089812,-29.925
4.099813,-29.925
4.109813,-44.975
4.119812,-29.925
4.129813,-29.925
4.139812,-29.925
4.149813,-29.925
4.159812,-44.975
4.169813,-44.975
4.179812,-29.925
4.189813,-29.925
4.199812,-44.975
4.209813,-29.925
4.219812,-29.925
4.229813,-29.925
4.239812,-44.975
4.249813,-44.975
4.259812,-29.925
4.269813,-44.975
4.279812,-44.975
4.289813,-59.85
4.299812,-44.975
4.310812,-59.85
4.320813,-59.85
4.330812,-74.9
4.340813,-59.85
4.350812,-74.9
4.360813,-89.95
4.370812,-74.9
4.380813,-89.95
4.390812,-89.95
4.400813,-89.95
4.410812,-89.95
4.420813,-105
4.430812,-105
4.440813,-119.875
4.450812,-119.875
4.460813,-105
4.470812,-134.925
4.480813,-134.925
4.490812,-134.925
4.500813,-149.975
4.510812,-149.975
4.520813,-149.975
4.530812,-149.975
4.540812,-164.85
4.550813,-164.85
4.560812,-179.9
4.570813,-179.9
4.580812,-179.9
4.590813,-179.9
4.600812,-194.95
4.610813,-194.95
4.620812,-194.95
4.630813,-210
4.640812,-194.95
4.650813,-210
4.660812,-210
4.670813,-210
4.680812,-210
4.691813,-210
4.701812,-210
4.711812,-210
4.721813,-224.875
4.731812,-210
4.741813,-224.875
4.751812,-210
4.761813,-224.875
4.771812,-210
4.781813,-210
4.791812,-224.875
4.801813,-224.875
4.811812,-224.875
4.821813,-224.875
4.831812,-224.875
4.841813,-224.875
4.851812,-239.925
4.861813,-224.875
4.871812,-224.875
4.881813,-239.925
4.891812,-224.875
4.901813,-224.875
4.911812,-239.925
4.921813,-224.875
4.931812,-239.925
4.941813,-224.875
4.951812,-224.875
4.961812,-224.875
4.971813,-239.925
4.981812,-224.875
4.991813,-239.925
5.002812,-224.875
5.012813,-224.875
5.022812,-224.875
5.031813,-224.875
5.041812,-224.875
5.051813,-224.875
5.062812,-224.875
5.071813,-210
5.082812,-224.875
5.092813,-210
5.102812,-210
5.112813,-210
5.122812,-224.875
5.132813,-210
5.142813,-210
5.152812,-210
5.162813,-210
5.172812,-210
5.182813,-210
5.192812,-210
5.202813,-210
5.212812,-210
5.222813,-194.95
5.232812,-210
5.242813,-210
5.252812,-194.95
5.262813,-210
5.272812,-210
5.282813,-210
5.292812,-210
5.302813,-210
5.312812,-210
5.322813,-210
5.332812,-194.95
5.342813,-210
5.352812,-210
5.362813,-194.95
5.372812,-194.95
5.382813,-179.9
5.392813,-179.9
5.402812,-179.9
5.412813,-179.9
5.422812,-179.9
5.432813,-179.9
5.442812,-164.85
5.452813,-164.85
5.462812,-164.85
5.473813,-164.85
5.483812,-164.85
5.493813,-179.9
5.503812,-179.9
5.513813,-149.975
5.523812,-149.975
5.533813,-149.975
5.543812,-149.975
5.553813,-134.925
5.563813,-134.925
5.573812,-134.925
5.583813,-119.875
5.593812,-105
5.603813,-89.95
5.613812,-89.95
5.623813,-89.95
5.633812,-89.95
5.643813,-74.9
5.653812,-74.9
5.663813,-59.85
5.673812,-59.85
5.683813,-59.85
5.693812,-44.975
5.703813,-44.975
5.713812,-44.975
5.723813,-44.975
5.733812,-29.925
5.743813,-29.925
5.753812,-29.925
5.763813,-29.925
5.773812,-29.925
5.783813,-29.925
5.793812,-44.975
5.804812,-44.975
5.813813,-44.975
5.823812,-29.925
5.833813,-29.925
5.843812,-44.975
5.854813,-44.975
5.864812,-44.975
5.874813,-29.925
5.884812,-29.925
5.894813,-29.925
5.904812,-29.925
5.914813,-29.925
5.924812,-29.925
5.934813,-29.925
5.944812,-14.875
5.954813,-14.875
5.964812,-29.925
5.974813,-29.925
5.984813,-29.925
5.994812,-14.875
6.004813,-14.875
6.014812,-14.875
6.024813,-14.875
6.034812,-14.875
6.044813,-14.875
6.054812,-14.875
6.064813,0
6.074812,-14.875
6.084813,-14.875
6.094812,-14.875
6.104813,-14.875
6.114812,-14.875
6.124813,-14.875
6.134812,-29.925
6.144813,-29.925
6.154812,-29.925
6.164813,-29.925
6.174812,-14.875
6.184813,-14.875
6.194812,-14.875
6.204813,-14.875
6.214812,-14.875
6.224813,-14.875
6.234813,0
6.245812,0
6.255813,0
6.265812,0
6.275813,0
6.285812,0
6.295813,0
6.305812,0
6.315813,0
6.325812,-14.875
6.335813,-14.875
6.345812,-14.875
6.355813,-14.875
6.365812,-14.875
6.375813,-14.875
6.385812,-14.875
6.395813,-14.875
6.405812,-14.875
6.415812,-14.875
6.425813,0
6.435812,0
6.445813,0
6.455812,0
6.465813,0
6.475812,0
6.485813,0
6.495812,0
6.505813,0
6.515812,0
6.525813,0
6.535812,0
6.545813,0
6.555812,0
6.565813,0
6.575812,0
6.585813,0
6.595812,0
6.605813,0
6.615812,0
6.625813,0
6.635812,0
6.646812,0
6.656813,0
6.666812,0
6.676813,0
6.686812,0
6.696813,0
6.706812,0
6.716813,0
6.726812,0
6.736813,0
6.746812,0
6.756813,0
6.766812,0
6.776813,0
6.786812,0
6.796813,0
6.806812,0
6.816813,0
6.826812,0
6.836812,0
6.846813,0
6.856812,0
6.866813,0
6.876812,0
6.886813,0
6.896812,0
6.906813,0
6.916812,0
6.926813,0
6.936812,0
6.946813,0
6.956812,0
6.966813,0
6.976812,0
6.986813,0
6.997812,0
7.006813,0
7.017813,0
7.027812,0
7.037813,0
7.047812,0
7.057813,-14.875
7.067812,-14.875
7.077813,-14.875
7.087812,-14.875
7.097813,-14.875
7.107812,-14.875
7.117813,-14.875
7.127812,-14.875
7.137813,-14.875
7.147812,-14.875
7.157813,-14.875
7.167812,-14.875
7.177813,-14.875
7.187812,-14.875
7.197813,-14.875
7.207812,-14.875
7.217813,-14.875
7.227812,-14.875
7.237813,-14.875
7.247812,-14.875
7.257813,0
7.267813,0
7.277812,0
7.287813,0
7.297812,0
7.307813,0
7.317812,0
7.327813,0
7.337812,0
7.347813,0
7.357812,0
7.367813,0
7.377812,0
7.388813,0
7.397812,0
7.408813,0
7.418812,0
7.428813,0
7.438813,0
7.448812,0
7.458813,0
7.468812,0
7.478813,0
7.488812,0
7.498813,0
7.508812,0
7.518813,0
7.528812,0
7.538813,0
7.548812,0
7.558813,0
7.568812,0
7.578813,0
7.588812,0
7.598813,0
7.608812,0
7.618813,0
7.628812,0
7.638813,0
7.648812,0
7.658813,0
7.668812,0
7.678813,0
7.688813,0
7.698812,0
7.708813,0
7.718812,0
7.728813,0
7.738812,0
7.748813,0
7.758812,0
7.768813,0
7.778812,0
7.788813,0
7.798812,0
7.809813,0
7.819812,0
7.829813,0
7.839812,0
7.849813,0
7.859813,0
7.869812,-14.875
7.879813,-14.875
7.889812,-14.875
7.899813,-14.875
7.909812,-14.875
7.919813,-14.875
7.929812,-14.875
7.939813,-14.875
7.949812,0
7.959813,0
7.969812,0
7.979813,0
7.989812,0
7.999813,0
8.009812,0
8.019813,0
8.029813,0
8.039812,0
8.049812,0
8.059813,0
8.069813,0
8.079812,0
8.089812,0
8.099813,0
8.109813,0
8.119813,0
8.129812,0
8.139812,0
8.149813,0
8.159813,0
8.170813,0
8.179812,0
8.190812,-14.875
8.200812,-14.875
8.210813,-14.875
8.220813,-14.875
8.230812,-14.875
8.240812,-14.875
8.250813,-14.875
8.260813,-14.875
8.270812,-14.875
8.280812,-14.875
8.290812,0
8.300813,0
8.310813,0
8.320812,0
8.330812,0
8.340813,0
8.350813,0
8.360812,0
8.370812,0
8.380813,0
8.390813,0
8.400812,0
8.410812,0
8.420813,0
8.430813,0
8.440812,0
8.450812,0
8.460813,0
8.470813,0
8.480812,0
8.490812,-14.875
8.500813,-14.875
8.510813,-14.875
8.520812,-14.875
8.530812,-14.875
8.540812,-14.875
8.550813,-14.875
8.560813,-14.875
8.570812,-14.875
8.581813,-29.925
8.591812,-14.875
8.601812,-14.875
8.611813,-14.875
8.621813,-14.875
8.631812,-14.875
8.641812,-14.875
8.651813,-14.875
8.661813,-14.875
8.671812,-29.925
8.681812,-14.875
8.691813,-14.875
8.701813,-14.875
8.711813,-14.875
8.721812,-14.875
8.731812,-14.875
8.741813,-29.925
8.751813,-29.925
8.761812,-29.925
8.771812,-14.875
8.781813,-14.875
8.791813,-14.875
8.801812,-14.875
8.811812,-14.875
8.821813,-14.875
8.831813,-14.875
8.841812,0
8.851812,0
8.861813,0
8.871813,0
8.881812,0
8.891812,0
8.901813,0
8.911813,0
8.921812,-14.875
8.931812,-14.875
8.941813,-14.875
8.951813,-14.875
8.961813,-14.875
8.971812,-14.875
8.982813,-14.875
8.992812,-14.875
9.002812,-14.875
9.012813,-14.875
9.022813,-14.875
9.032812,-14.875
9.042812,-14.875
9.052813,-14.875
9.062813,-14.875
9.072812,-29.925
9.082812,-29.925
9.092813,-44.975
9.102813,-44.975
9.112812,-44.975
9.122812,-44.975
9.132813,-44.975
9.142813,-44.975
9.152813,-59.85
9.162812,-59.85
9.172812,-44.975
9.182813,-59.85
9.192813,-44.975
9.202812,-59.85
9.212812,-59.85
9.222813,-44.975
9.232813,-59.85
9.242812,-59.85
9.252812,-44.975
9.262813,-44.975
9.273812,-59.85
9.282812,-44.975
9.292812,-44.975
9.302813,-29.925
9.312813,-29.925
9.323812,-44.975
9.332812,-29.925
9.343813,-29.925
9.352813,-29.925
9.363812,-44.975
9.373813,-29.925
9.383813,-44.975
9.393812,-44.975
9.403812,-44.975
9.413813,-44.975
9.423813,-29.925
9.433812,-29.925
9.443812,-44.975
9.453813,-44.975
9.463813,-29.925
9.473812,-29.925
9.483812,-14.875
9.493813,-14.875
9.503813,-14.875
9.513812,-14.875
9.523812,-29.925
9.533813,-29.925
9.543813,-14.875
9.553812,-14.875
9.563812,-14.875
9.573812,-14.875
9.583813,-29.925
9.593813,-29.925
9.603812,-29.925
9.613812,-44.975
9.623813,-29.925
9.633813,-29.925
9.643812,-29.925
9.653812,-44.975
9.663813,-44.975
9.673813,-44.975
9.683812,-29.925
9.693812,-29.925
9.704812,-44.975
9.713813,-29.925
9.723812,-29.925
9.733812,-29.925
9.743813,-44.975
9.753813,-29.925
9.764812,-29.925
9.774813,-44.975
9.784813,-44.975
9.794812,-59.85
9.804812,-44.975
9.814813,-44.975
9.824813,-59.85
9.834812,-59.85
9.844812,-44.975
9.854813,-44.975
9.864813,-44.975
9.874812,-44.975
9.884812,-44.975
9.894813,-29.925
9.904813,-29.925
9.914812,-29.925
9.924812,-29.925
9.934813,-29.925
9.944813,-29.925
9.954812,-44.975
9.964812,-44.975
9.974813,-29.925
9.984813,-29.925
9.994813,-44.975
10.00481,-44.975
10.01481,-44.975
10.02481,-29.925
10.03481,-44.975
10.04481,-44.975
10.05481,-29.925
10.06481,-44.975
10.07481,-44.975
10.08481,-44.975
10.09481,-29.925
10.10481,-44.975
10.11481,-44.975
10.12481,-59.85
10.13481,-44.975
10.14481,-44.975
10.15581,-44.975
10.16581,-29.925
10.17581,-29.925
10.18581,-29.925
10.19581,-44.975
10.20581,-29.925
10.21581,-29.925
10.22581,-14.875
10.23581,-14.875
10.24581,-14.875
10.25581,-14.875
10.26581,-14.875
10.27581,-14.875
10.28581,-29.925
10.29581,-14.875
10.30581,-14.875
10.31581,-14.875
10.32581,-14.875
10.33581,-14.875
10.34581,-14.875
10.35581,-14.875
10.36581,-14.875
10.37581,-29.925
10.38581,-14.875
10.39581,-14.875
10.40581,-14.875
10.41581,-14.875
10.42581,-14.875
10.43581,-29.925
10.44581,-29.925
10.45581,-29.925
10.46581,-29.925
10.47581,-14.875
10.48581,-14.875
10.49581,-14.875
10.50581,-14.875
10.51581,-14.875
10.52581,-29.925
10.53681,-14.875
10.54681,-14.875
10.55681,-14.875
10.56681,-14.875
10.57681,-14.875
10.58681,-14.875
10.59681,-29.925
10.60681,-29.925
10.61681,-29.925
10.62681,-14.875
10.63681,-14.875
10.64681,-14.875
10.65681,-14.875
10.66681,-29.925
10.67681,-29.925
10.68681,-29.925
10.69681,-14.875
10.70681,-14.875
10.71681,-14.875
10.72681,-14.875
10.73681,-14.875
10.74681,-14.875
10.75681,-14.875
10.76681,-14.875
10.77681,-14.875
10.78681,-14.875
10.79681,-14.875
10.80781,-29.925
10.81681,-29.925
10.82781,-29.925
10.83681,-29.925
10.84781,-29.925
10.85681,-44.975
10.86781,-29.925
10.87781,-29.925
10.88781,-44.975
10.89781,-44.975
10.90781,-44.975
10.91781,-44.975
10.92781,-44.975
10.93781,-59.85
10.94781,-59.85
10.95781,-44.975
10.96781,-44.975
10.97781,-59.85
10.98781,-44.975
10.99781,-44.975
11.00781,-29.925
11.01781,-29.925
11.02781,-44.975
11.03781,-29.925
11.04781,-29.925
11.05781,-29.925
11.06781,-29.925
11.07781,-14.875
11.08781,-14.875
11.09781,-14.875
11.10781,-14.875
11.11781,-14.875
11.12781,0
11.13781,0
11.14781,0
11.15781,0
11.16781,0
11.17781,0
11.18781,0
11.19781,0
11.20781,-14.875
11.21781,-14.875
11.22781,-14.875
11.23781,-14.875
11.24881,-14.875
11.25781,-14.875
11.26881,-14.875
11.27881,-14.875
11.28881,-14.875
11.29881,-14.875
11.30881,0
11.31881,0
11.32881,0
11.33881,0
11.34881,0
11.35881,0
11.36881,0
11.37881,0
11.38881,0
11.39881,0
11.40881,0
11.41881,0
11.42881,0
11.43881,0
11.44881,0
11.45881,0
11.46881,0
11.47881,0
11.48881,0
11.49881,0
11.50881,0
11.51881,0
11.52881,0
11.53881,0
11.54881,0
11.55881,0
11.56881,0
11.57881,0
11.58881,-14.875
11.59881,-14.875
11.60881,-14.875
11.61881,-14.875
11.62881,-14.875
11.63881,-14.875
11.64881,-14.875
11.65881,-14.875
11.66881,-14.875
11.67881,-14.875
11.68881,0
11.69881,0
11.70981,0
11.71981,0
11.72981,0
11.73981,0
11.74981,0
11.75981,0
11.76981,0
11.77981,0
11.78981,0
11.79981,0
11.80981,0
11.81981,0
11.82981,0
11.83981,0
11.84981,-14.875
11.85981,-14.875
11.86981,-14.875
11.87981,-14.875
11.88981,-14.875
11.89981,-14.875
11.90981,-14.875
11.91981,-14.875
11.92981,-14.875
11.93981,-29.925
11.94981,-14.875
11.95981,-14.875
11.96981,-14.875
11.97981,-14.875
11.98981,-14.875
11.99981,-29.925
12.00981,-29.925
12.01981,-44.975
12.02981,-44.975
12.03981,-29.925
12.04981,-29.925
12.05981,-44.975
12.06981,-44.975
12.07981,-44.975
12.09081,-44.975
12.10081,-44.975
12.11081,-44.975
12.12081,-29.925
12.13081,-29.925
12.14081,-44.975
12.15081,-44.975
12.16081,-44.975
12.17081,-44.975
12.18081,-44.975
12.19081,-44.975
12.20081,-44.975
12.21081,-44.975
12.22081,-44.975
12.23081,-59.85
12.24081,-44.975
12.25081,-44.975
12.26081,-29.925
12.27081,-29.925
12.28081,-44.975
12.29081,-44.975
12.30081,-29.925
12.31081,-44.975
12.32081,-44.975
12.33081,-44.975
12.34081,-44.975
12.35081,-44.975
12.36081,-59.85
12.37081,-59.85
12.38081,-44.975
12.39081,-59.85
12.40081,-59.85
12.41081,-44.975
12.42181,-59.85
12.43081,-59.85
12.44181,-59.85
12.45081,-74.9
12.46181,-59.85
12.47081,-59.85
12.48181,-74.9
12.49181,-59.85
12.50181,-59.85
12.51181,-74.9
12.52181,-59.85
12.53181,-59.85
12.54181,-59.85
12.55181,-59.85
12.56181,-59.85
12.57181,-59.85
12.58181,-59.85
12.59181,-59.85
12.60181,-59.85
12.61181,-44.975
12.62181,-59.85
12.63181,-44.975
12.64181,-44.975
12.65181,-44.975
12.66181,-44.975
12.67181,-59.85
12.68181,-44.975
12.69181,-44.975
12.70181,-44.975
12.71181,-44.975
12.72181,-44.975
12.73181,-44.975
12.74181,-44.975
12.75181,-29.925
12.76181,-29.925
12.77181,-29.925
12.78181,-29.925
12.79181,-29.925
12.80181,-29.925
12.81181,-29.925
12.82181,-29.925
12.83181,-29.925
12.84281,-29.925
12.85181,-29.925
12.86181,-29.925
12.87281,-14.875
12.88281,-14.875
12.89281,-29.925
12.90281,-29.925
12.91281,-29.925
12.92281,-29.925
12.93281,-29.925
12.94281,-29.925
12.95281,-29.925
12.96281,-29.925
12.97281,-29.925
12.98281,-29.925
12.99281,-29.925
13.00281,-29.925
13.01281,-29.925
13.02281,-14.875
13.03281,-14.875
13.04281,-14.875
13.05281,-29.925
13.06281,-29.925
13.07281,-29.925
13.08281,-29.925
13.09281,-14.875
13.10281,-14.875
13.11281,-14.875
13.12281,-29.925
13.13281,-29.925
13.14281,-29.925
13.15281,-14.875
13.16281,-14.875
13.17281,-29.925
13.18281,-29.925
13.19281,-29.925
13.20381,-29.925
13.21281,-29.925
13.22381,-14.875
13.23281,-14.875
13.24381,-14.875
13.25381,-29.925
13.26381,-29.925
13.27381,-14.875
13.28381,-14.875
13.29381,-14.875
13.30381,-14.875
13.31381,-14.875
13.32381,-14.875
13.33381,-29.925
13.34381,-29.925
13.35381,-14.875
13.36381,-14.875
13.37381,-14.875
13.38381,-14.875
13.39381,-14.875
13.40381,-14.875
13.41381,-14.875
13.42381,-14.875
13.43381,0
13.44381,0
13.45381,0
13.46381,0
13.47381,0
13.48381,0
13.49381,0
13.50381,0
13.51381,0
13.52381,0
13.53381,0
13.54381,0
13.55381,0
13.56381,0
13.57381,0
13.58381,0
13.59381,0
13.60381,0
13.61381,0
13.62381,0
13.63381,0
13.64381,0
13.65481,0
13.66481,0
13.67481,0
13.68481,0
13.69481,0
13.70481,0
13.71481,0
13.72481,0
13.73481,0
13.74481,0
13.75481,0
13.76481,0
13.77481,0
13.78481,0
13.79481,0
13.80481,0
13.81481,0
13.82481,0
13.83481,0
13.84481,0
13.85481,0
13.86481,0
13.87481,0
13.88481,0
13.89481,0
13.90481,0
13.91481,0
13.92481,0
13.93481,0
13.94481,0
13.95481,0
13.96481,0
13.97481,0
13.98481,0
13.99481,0
14.00481,0
14.01481,0
14.02481,0
14.03581,0
14.04581,0
14.05581,14.875
14.06581,14.875
14.07581,14.875
14.08581,14.875
14.09581,14.875
14.10581,14.875
14.11581,29.925
14.12581,29.925
14.13581,29.925
14.14581,44.975
14.15581,29.925
14.16581,29.925
14.17581,29.925
14.18581,44.975
14.19581,44.975
14.20581,44.975
14.21581,29.925
14.22581,29.925
14.23581,44.975
14.24581,29.925
14.25581,29.925
14.26581,29.925
14.27581,29.925
14.28581,29.925
14.29581,29.925
14.30581,44.975
14.31581,44.975
14.32581,44.975
14.33581,29.925
14.34581,29.925
14.35581,44.975
14.36681,44.975
14.37581,44.975
14.38681,29.925
14.39581,29.925
14.40681,29.925
14.41581,29.925
14.42681,29.925
14.43681,29.925
14.44681,44.975
14.45681,29.925
14.46681,29.925
14.47681,29.925
14.48681,44.975
14.49681,44.975
14.50681,44.975
14.51681,44.975
14.52681,44.975
14.53681,44.975
14.54681,44.975
14.55681,44.975
14.56681,44.975
14.57681,44.975
14.58681,29.925
14.59681,29.925
14.60681,29.925
14.61681,29.925
14.62681,29.925
14.63681,29.925
14.64681,14.875
14.65681,14.875
14.66681,29.925
14.67681,29.925
14.68681,29.925
14.69681,29.925
14.70681,29.925
14.71681,29.925
14.72681,29.925
14.73681,29.925
14.74681,29.925
14.75781,29.925
14.76681,29.925
14.77781,29.925
14.78781,29.925
14.79781,29.925
14.80781,29.925
14.81781,29.925
14.82781,29.925
14.83781,29.925
14.84781,29.925
14.85781,44.975
14.86781,29.925
14.87781,29.925
14.88781,29.925
14.89781,29.925
14.90781,29.925
14.91781,29.925
14.92781,29.925
14.93781,44.975
14.94781,44.975
14.95781,29.925
14.96781,29.925
14.97781,29.925
14.98781,29.925
14.99781,29.925
15.00781,14.875
15.01781,14.875
15.02781,14.875
15.03781,0
15.04781,0
15.05781,14.875
15.06781,14.875
15.07781,14.875
15.08781,14.875
15.09781,14.875
15.10781,14.875
15.11781,14.875
15.12781,14.875
15.13881,14.875
15.14781,29.925
15.15781,14.875
15.16781,14.875
15.17881,14.875
15.18781,29.925
15.19881,29.925
15.20881,44.975
15.21881,44.975
15.22881,44.975
15.23881,44.975
15.24881,44.975
15.25881,44.975
15.26881,44.975
15.27881,44.975
15.28881,44.975
15.29881,44.975
15.30881,29.925
15.31881,44.975
15.32881,44.975
15.33881,59.85
15.34881,44.975
15.35881,59.85
15.36881,59.85
15.37881,74.9
15.38881,59.85
15.39881,59.85
15.40881,74.9
15.41881,59.85
15.42881,74.9
15.43881,74.9
15.44881,74.9
15.45881,59.85
15.46881,74.9
15.47881,59.85
15.48881,74.9
15.49881,74.9
15.50881,74.9
15.51981,74.9
15.52881,74.9
15.53981,59.85
15.54881,74.9
15.55981,74.9
15.56881,74.9
15.57881,74.9
15.58881,59.85
15.59981,74.9
15.60981,59.85
15.61981,74.9
15.62981,74.9
15.63981,74.9
15.64981,59.85
15.65981,74.9
15.66981,59.85
15.67981,74.9
15.68981,74.9
15.69981,74.9
15.70981,74.9
15.71981,74.9
15.72981,59.85
15.73981,59.85
15.74981,74.9
15.75981,59.85
15.76981,59.85
15.77981,59.85
15.78981,59.85
15.79981,44.975
15.80981,59.85
15.81981,44.975
15.82981,59.85
15.83981,59.85
15.84981,44.975
15.85981,44.975
15.86981,59.85
15.87981,44.975
15.88981,44.975
15.89981,44.975
