time,DegOfDev
511.0448,6.61
511.0648,6.79
511.0848,6.62
511.1048,6.6
511.1248,6.52
511.1448,6.32
511.1648,6.2
511.1848,6
511.2048,5.68
511.2248,5.64
511.2448,5.52
511.2648,5.46
511.2848,5.25
511.3048,5.31
511.3248,5.22
511.3448,5.22
511.3648,5.24
511.3848,5.24
511.4048,5.41
511.4248,5.44
511.4448,5.32
511.4648,5.5
511.4848,5.62
511.5048,5.44
511.5248,5.28
511.5448,5.15
511.5648,5.26
511.5848,5.24
511.6048,5.22
511.6248,5.24
511.6448,5.3
511.6648,5.12
511.6848,5.01
511.7048,5.02
511.7248,5.06
511.7448,4.98
511.7648,4.9
511.7848,4.9
511.8048,4.95
511.8248,5.06
511.8448,4.96
511.8648,5
511.8848,4.91
511.9048,4.85
511.9248,4.89
511.9448,4.8
511.9648,4.9
511.9848,4.9
512.0048,4.96
512.0248,5.08
512.0448,5.07
512.0648,4.94
512.0848,4.9
512.1048,4.9
512.1248,4.8
512.1448,4.79
512.1648,4.75
512.1848,4.62
512.2048,4.47
512.2248,4.46
512.2448,4.37
512.2648,4.26
512.2848,4.15
512.3048,4.06
512.3248,4.07
512.3448,4.04
512.3648,3.93
512.3848,3.92
512.4048,3.89
512.4248,3.89
512.4448,3.81
512.4648,3.89
512.4848,3.89
512.5048,3.89
512.5248,3.8
512.5448,3.72
512.5648,3.71
512.5848,3.67
512.6048,3.7
512.6248,3.68
512.6448,3.59
512.6648,3.55
512.6848,3.55
512.7048,3.55
512.7248,3.62
512.7448,3.69
512.7648,3.79
512.7848,3.88
512.8048,3.89
512.8248,3.89
512.8448,3.96
512.8648,3.92
512.8848,3.89
512.9048,3.89
512.9248,3.85
512.9448,3.74
512.9648,3.82
512.9848,3.9
513.0048,4.03
513.0248,4.06
513.0448,4.06
513.0648,4.03
513.0848,4.06
513.1048,4.01
513.1248,4.01
513.1448,3.94
513.1648,4
513.1848,4.17
513.2048,4.32
513.2248,4.37
513.2438,4.44
513.2648,4.55
513.2848,4.46
513.3048,4.35
513.3248,4.27
513.3438,4.35
513.3648,4.37
513.3838,4.42
513.4048,4.55
513.4248,4.63
513.4438,4.57
513.4638,4.63
513.4848,4.73
513.5048,4.72
513.5248,4.75
513.5448,4.8
513.5648,4.77
513.5848,4.79
513.6038,4.75
513.6248,4.73
513.6448,4.83
513.6638,4.92
513.6848,4.94
513.7048,4.94
513.7248,4.9
513.7448,4.87
513.7648,4.9
513.7848,5.04
513.8048,5.07
513.8248,5.2
513.8448,5.33
513.8648,5.3
513.8848,5.4
513.9048,5.41
513.9248,5.34
513.9438,5.39
513.9648,5.41
513.9848,5.47
514.0038,5.52
514.0248,5.47
514.0438,5.41
514.0638,5.38
514.0848,5.25
514.1048,5.17
514.1248,5.18
514.1448,5.19
514.1638,5.22
514.1838,5.24
514.2038,5.25
514.2238,5.22
514.2448,5.22
514.2638,5.12
514.2848,5.12
514.3048,5.26
514.3238,5.47
514.3448,5.29
514.3648,4.84
514.3848,4.59
514.4038,4.71
514.4238,4.73
514.4438,5.19
514.4638,5.58
514.4838,5.39
514.5038,5.26
514.5248,5.13
514.5438,4.91
514.5638,4.83
514.5848,4.62
514.6038,4.56
514.6238,4.56
514.6438,4.53
514.6648,4.43
514.6838,4.54
514.7038,4.5
514.7238,4.4
514.7438,4.39
514.7638,4.37
514.7838,4.37
514.8038,4.55
514.8238,4.71
514.8438,4.73
514.8638,4.73
514.8838,4.67
514.9038,4.57
514.9238,4.54
514.9438,4.41
514.9638,4.39
514.9838,4.42
515.0038,4.49
515.0238,4.6
515.0438,4.72
515.0638,4.81
515.0838,4.92
515.1038,4.94
515.1238,4.9
515.1438,4.87
515.1638,4.87
515.1848,5.04
515.2038,5.07
515.2238,5.07
515.2438,5.07
515.2638,5.07
515.2838,5.07
515.3038,5.09
515.3238,5.21
515.3438,5.14
515.3638,5.22
515.3838,5.13
515.4038,5.07
515.4238,5.07
515.4438,5.13
515.4648,5.23
515.4838,5.24
515.5038,5.19
515.5238,5.24
515.5438,5.24
515.5638,5.24
515.5838,5.18
515.6038,5.23
515.6238,5.1
515.6438,5.07
515.6638,5.04
515.6848,4.95
515.7038,4.94
515.7238,5.01
515.7448,5.06
515.7648,5.05
515.7848,5.05
515.8048,5.17
515.8248,5.24
515.8448,5.26
515.8648,5.38
515.8848,5.41
515.9048,5.41
515.9248,5.44
515.9448,5.55
515.9648,5.58
515.9848,5.49
516.0048,5.42
516.0248,5.54
516.0448,5.58
516.0648,5.5
516.0848,5.43
516.1048,5.47
516.1248,5.5
516.1448,5.57
516.1648,5.58
516.1848,5.57
516.2048,5.44
516.2248,5.29
516.2448,5.32
516.2648,5.26
516.2848,5.24
516.3048,5.19
516.3238,5.08
516.3438,4.91
516.3638,4.75
516.3838,4.71
516.4038,4.6
516.4238,4.5
516.4438,4.41
516.4638,4.15
516.4838,3.98
516.5038,3.89
516.5238,3.82
516.5438,3.82
516.5638,3.88
516.5838,3.89
516.6038,3.89
516.6238,3.92
516.6438,4.01
516.6638,3.84
516.6838,3.57
516.7038,3.29
516.7238,3.21
516.7438,3.24
516.7638,3.37
516.7838,3.53
516.8038,3.62
516.8238,3.48
516.8438,3.36
516.8638,3.23
516.8838,3.21
516.9038,3.07
516.9238,3.02
516.9438,3.1
516.9638,3.31
516.9838,3.41
517.0048,3.51
517.0248,3.55
517.0448,3.54
517.0648,3.42
517.0848,3.31
517.1048,3
517.1238,2.94
517.1448,3.03
517.1648,2.99
517.1848,2.88
517.2048,2.86
517.2248,2.82
517.2448,2.74
517.2648,2.7
517.2848,2.68
517.3048,2.7
517.3248,2.7
517.3448,2.84
517.3648,2.87
517.3848,2.87
517.4048,2.74
517.4248,2.74
517.4448,2.63
517.4648,2.45
517.4848,2.34
517.5048,2.36
517.5248,2.48
517.5448,2.54
517.5648,2.67
517.5848,2.7
517.6048,2.62
517.6248,2.62
517.6448,2.5
517.6638,2.49
517.6838,2.5
517.7048,2.54
517.7248,2.52
517.7448,2.49
517.7648,2.53
517.7838,2.53
517.8048,2.62
517.8248,2.5
517.8448,2.47
517.8648,2.37
517.8848,2.38
517.9048,2.36
517.9238,2.38
517.9438,2.42
517.9648,2.52
517.9838,2.59
518.0038,2.62
518.0238,2.56
518.0438,2.5
518.0638,2.41
518.0848,2.47
518.1048,2.39
518.1248,2.43
518.1448,2.38
518.1638,2.43
518.1848,2.5
518.2048,2.7
518.2248,2.83
518.2448,3
518.2638,3.13
518.2848,3.31
518.3038,3.55
518.3238,3.58
518.3438,3.67
518.3648,3.8
518.3848,3.88
518.4048,3.89
518.4248,3.89
518.4448,3.86
518.4648,3.89
518.4838,3.83
518.5038,3.84
518.5238,3.86
518.5438,3.85
518.5648,3.79
518.5838,3.8
518.6038,3.88
518.6248,3.89
518.6448,3.89
518.6648,3.87
518.6848,3.75
518.7038,3.84
518.7248,3.84
518.7438,3.88
518.7638,3.89
518.7848,3.81
518.8038,3.79
518.8248,3.85
518.8438,3.87
518.8648,3.87
518.8848,3.89
518.9048,3.87
518.9248,3.83
518.9448,3.88
518.9648,3.81
518.9838,3.79
519.0048,3.79
519.0238,3.88
519.0438,3.89
519.0638,3.89
519.0838,3.89
519.1038,3.89
519.1238,3.83
519.1438,3.73
519.1638,3.84
519.1838,3.8
519.2038,3.83
519.2238,3.81
519.2438,3.74
519.2638,3.81
519.2838,3.85
519.3038,3.86
519.3238,4
519.3438,4.06
519.3638,4.09
519.3838,4.21
519.4038,4.22
519.4238,4.27
519.4438,4.27
519.4638,4.22
519.4838,4.22
519.5038,4.18
519.5238,3.97
519.5438,3.94
519.5638,4.05
519.5838,3.91
519.6038,4.03
519.6238,4.06
519.6438,3.94
519.6638,3.99
519.6838,3.9
519.7038,3.9
519.7238,3.95
519.7438,4.03
519.7638,4.06
519.7838,4.08
519.8038,4.06
519.8238,4.06
519.8438,4.07
519.8638,3.96
519.8838,3.9
519.9038,3.95
519.9238,3.89
519.9438,3.99
519.9638,3.97
519.9848,3.91
520.0038,3.79
520.0238,3.54
520.0438,3.27
520.0638,3.21
520.0838,3.21
520.1038,3.32
520.1238,3.48
520.1438,3.53
520.1638,3.55
520.1838,3.41
520.2038,3.2
520.2238,3.05
520.2438,3.04
520.2638,3.04
520.2838,3.04
520.3038,3.04
520.3238,3.04
520.3438,3.09
520.3638,3.04
520.3838,2.95
520.4038,3.02
520.4238,2.92
520.4438,2.87
520.4638,2.87
520.4838,2.88
520.5038,2.89
520.5238,2.9
520.5438,2.97
520.5638,3
520.5838,2.9
520.6038,2.75
520.6238,2.7
520.6438,2.59
520.6638,2.59
520.6838,2.68
520.7038,2.72
520.7238,2.76
520.7438,2.71
520.7638,2.65
520.7838,2.58
520.8038,2.53
520.8238,2.53
520.8438,2.53
520.8638,2.62
520.8838,2.67
520.9038,2.68
520.9238,2.84
520.9438,2.9
520.9638,3.03
520.9838,3.04
521.0038,3.04
521.0238,3.04
521.0438,3.12
521.0638,3.15
521.0838,3.2
521.1038,3.33
521.1238,3.47
521.1438,3.51
521.1638,3.54
521.1838,3.57
521.2038,3.55
521.2238,3.57
521.2438,3.49
521.2638,3.43
521.2838,3.39
521.3038,3.38
521.3238,3.38
521.3438,3.38
521.3638,3.38
521.3838,3.3
521.4038,3.37
521.4238,3.25
521.4438,3.33
521.4638,3.34
521.4838,3.24
521.5038,3.31
521.5238,3.25
521.5438,3.26
521.5638,3.21
521.5838,3.21
521.6038,3.21
521.6238,3.21
521.6438,3.21
521.6638,3.21
521.6838,3.21
521.7038,3.12
521.7238,3.03
521.7438,3.04
521.7638,3.03
521.7838,2.99
521.8038,2.97
521.8238,3.05
521.8438,3.04
521.8638,3.04
521.8838,3.06
521.9038,3.11
521.9238,3.05
521.9438,3.02
521.9638,2.92
521.9838,2.8
522.0038,2.86
522.0238,2.74
522.0438,2.7
522.0638,2.61
522.0838,2.54
522.1038,2.53
522.1238,2.47
522.1438,2.38
522.1638,2.36
522.1838,2.36
522.2038,2.33
522.2238,2.36
522.2438,2.36
522.2638,2.38
522.2838,2.38
522.3038,2.36
522.3238,2.28
522.3438,2.21
522.3638,2.19
522.3838,2.19
522.4038,2.18
522.4238,2.17
522.4438,2.14
522.4638,2.15
522.4838,2.19
522.5038,2.19
522.5238,2.19
522.5438,2.2
522.5638,2.28
522.5838,2.33
522.6038,2.27
522.6238,2.27
522.6438,2.2
522.6638,2.21
522.6838,2.34
522.7038,2.23
522.7238,2.21
522.7438,2.12
522.7638,1.98
522.7838,2
522.8038,2.06
522.8238,1.96
522.8438,2.02
522.8638,2.03
522.8838,2.03
522.9038,2.04
522.9238,2.11
522.9438,2.09
522.9638,2.18
522.9838,2.15
523.0038,2.15
523.0238,2.04
523.0438,2.03
523.0638,2.02
523.0838,2.02
523.1038,1.9
523.1238,1.86
523.1438,1.87
523.1638,1.87
523.1838,1.87
523.2038,1.93
523.2238,1.97
523.2438,1.98
523.2638,1.99
523.2838,2.01
523.3038,2.06
523.3238,2.03
523.3438,2.03
523.3638,2.03
523.3838,1.93
523.4038,1.93
523.4238,1.91
523.4438,1.89
523.4638,1.91
523.4838,1.94
523.5038,1.91
523.5238,1.94
523.5438,1.89
523.5638,1.88
523.5838,1.87
523.6038,1.87
523.6238,1.86
523.6438,1.86
523.6638,1.86
523.6838,1.86
523.7038,1.88
523.7238,1.86
523.7438,1.86
523.7638,1.86
523.7838,1.86
523.8038,1.89
523.8238,1.99
523.8438,1.92
523.8638,1.95
523.8838,2.01
523.9038,2.03
523.9238,1.93
523.9438,1.9
523.9638,1.87
523.9838,1.86
524.0038,1.83
524.0238,1.84
524.0438,1.86
524.0638,1.84
524.0838,1.86
524.1038,1.81
524.1238,1.8
524.1438,1.82
524.1638,1.86
524.1838,1.86
524.2038,1.8
524.2238,1.78
524.2438,1.85
524.2638,1.86
524.2838,1.84
524.3038,1.84
524.3238,1.81
524.3438,1.71
524.3638,1.68
524.3838,1.68
524.4038,1.66
524.4238,1.68
524.4438,1.7
524.4638,1.68
524.4838,1.68
524.5038,1.8
524.5238,1.74
524.5438,1.83
524.5638,1.76
524.5838,1.8
524.6038,1.83
524.6238,1.82
524.6438,1.85
524.6638,1.81
524.6838,1.78
524.7038,1.7
524.7238,1.69
524.7438,1.68
524.7638,1.62
524.7838,1.65
524.8038,1.67
524.8238,1.71
524.8438,1.68
524.8638,1.73
524.8838,1.73
524.9038,1.72
524.9238,1.68
524.9438,1.7
524.9638,1.68
524.9838,1.68
525.0038,1.68
525.0238,1.68
525.0438,1.68
525.0638,1.68
525.0838,1.66
525.1038,1.68
525.1238,1.68
525.1438,1.64
525.1638,1.66
525.1838,1.65
525.2038,1.68
525.2238,1.68
525.2438,1.68
525.2638,1.68
525.2838,1.68
525.3038,1.68
525.3238,1.68
525.3438,1.68
525.3638,1.68
525.3838,1.68
525.4038,1.61
525.4238,1.63
525.4438,1.66
525.4638,1.68
525.4838,1.68
525.5038,1.68
525.5238,1.68
525.5438,1.62
525.5638,1.64
525.5838,1.63
525.6038,1.68
525.6238,1.62
525.6438,1.61
525.6638,1.58
525.6838,1.64
525.7038,1.67
525.7238,1.68
525.7438,1.68
525.7638,1.68
525.7838,1.68
525.8038,1.68
525.8238,1.61
525.8438,1.68
525.8638,1.68
525.8838,1.68
525.9038,1.65
525.9238,1.68
525.9438,1.68
525.9638,1.68
525.9838,1.68
526.0038,1.68
526.0238,1.68
526.0438,1.68
526.0638,1.68
526.0838,1.68
526.1038,1.68
526.1238,1.68
526.1438,1.68
526.1638,1.68
526.1838,1.68
526.2038,1.68
526.2238,1.68
526.2438,1.68
526.2638,1.68
526.2838,1.68
526.3038,1.68
526.3238,1.68
526.3438,1.68
526.3638,1.68
526.3838,1.68
526.4038,1.68
526.4238,1.68
526.4438,1.68
526.4638,1.68
526.4838,1.68
526.5038,1.68
526.5238,1.68
526.5438,1.68
526.5638,1.68
526.5838,1.68
526.6038,1.68
526.6238,1.68
526.6438,1.68
526.6638,1.68
526.6838,1.68
526.7038,1.68
526.7238,1.68
526.7438,1.68
526.7638,1.68
526.7838,1.68
526.8038,1.68
526.8238,1.68
526.8438,1.68
526.8638,1.68
526.8838,1.68
526.9038,1.68
526.9238,1.68
526.9438,1.68
526.9638,1.68
526.9838,1.68
527.0038,1.68
527.0238,1.67
527.0438,1.68
527.0638,1.67
527.0838,1.68
527.1038,1.68
527.1238,1.68
527.1438,1.68
527.1638,1.68
527.1838,1.67
527.2038,1.7
527.2238,1.71
527.2438,1.66
527.2638,1.61
527.2838,1.66
527.3038,1.6
527.3238,1.68
527.3438,1.68
527.3638,1.68
527.3838,1.67
527.4038,1.68
527.4238,1.67
527.4438,1.61
527.4638,1.62
527.4838,1.64
527.5038,1.67
527.5238,1.62
527.5438,1.68
527.5638,1.66
527.5838,1.57
527.6038,1.54
527.6238,1.67
527.6438,1.68
527.6638,1.68
527.6838,1.68
527.7038,1.65
527.7238,1.68
527.7438,1.67
527.7638,1.66
527.7838,1.63
527.8038,1.68
527.8238,1.68
527.8438,1.68
527.8638,1.64
527.8838,1.57
527.9038,1.67
527.9238,1.68
527.9438,1.68
527.9638,1.68
527.9838,1.66
528.0038,1.68
528.0238,1.68
528.0438,1.68
528.0638,1.68
528.0838,1.68
528.1038,1.59
528.1238,1.67
528.1438,1.66
528.1638,1.57
528.1838,1.67
528.2038,1.68
528.2238,1.67
528.2438,1.59
528.2638,1.64
528.2838,1.67
528.3038,1.68
528.3238,1.68
528.3438,1.66
528.3638,1.67
528.3838,1.62
528.4038,1.64
528.4238,1.68
528.4438,1.68
528.4638,1.68
528.4838,1.68
528.5038,1.68
528.5238,1.68
528.5438,1.66
528.5638,1.68
528.5838,1.68
528.6038,1.62
528.6238,1.53
528.6438,1.63
528.6638,1.59
528.6838,1.58
528.7038,1.67
528.7238,1.65
528.7438,1.67
528.7638,1.62
528.7838,1.65
528.8038,1.68
528.8238,1.68
528.8438,1.68
528.8638,1.68
528.8838,1.68
528.9038,1.67
528.9238,1.56
528.9438,1.64
528.9638,1.68
528.9838,1.68
529.0038,1.66
529.0238,1.67
529.0438,1.67
529.0638,1.68
529.0838,1.63
529.1038,1.66
529.1238,1.67
529.1438,1.61
529.1638,1.62
529.1838,1.66
529.2038,1.68
529.2238,1.68
529.2438,1.64
529.2638,1.67
529.2838,1.66
529.3038,1.64
529.3238,1.53
529.3438,1.63
529.3638,1.65
529.3838,1.68
529.4038,1.67
529.4238,1.68
529.4438,1.68
529.4638,1.68
529.4838,1.68
529.5038,1.68
529.5238,1.61
529.5438,1.62
529.5638,1.7
529.5838,1.73
529.6038,1.68
529.6238,1.67
529.6438,1.65
529.6638,1.67
529.6838,1.68
529.7038,1.68
529.7238,1.68
529.7438,1.68
529.7638,1.56
529.7838,1.64
529.8038,1.68
529.8238,1.64
529.8438,1.66
529.8638,1.67
529.8838,1.67
529.9038,1.68
529.9238,1.68
529.9438,1.67
529.9638,1.68
529.9838,1.67
530.0038,1.68
530.0238,1.68
530.0438,1.66
530.0638,1.6
530.0838,1.67
530.1038,1.68
530.1238,1.66
530.1438,1.6
530.1638,1.67
530.1838,1.68
530.2038,1.68
530.2238,1.68
530.2438,1.68
530.2638,1.66
530.2838,1.62
530.3038,1.58
530.3238,1.66
530.3438,1.67
530.3638,1.68
530.3838,1.68
530.4038,1.66
530.4238,1.63
530.4428,1.68
530.4628,1.58
530.4828,1.52
530.5028,1.61
530.5228,1.68
530.5428,1.57
530.5628,1.54
530.5828,1.64
530.6028,1.58
530.6228,1.66
530.6428,1.65
530.6628,1.68
530.6828,1.68
530.7028,1.68
530.7228,1.68
530.7428,1.64
530.7628,1.63
530.7828,1.58
530.8028,1.64
530.8228,1.68
530.8428,1.68
530.8638,1.68
530.8838,1.68
530.9038,1.68
530.9238,1.64
530.9438,1.67
530.9638,1.68
530.9838,1.68
531.0038,1.68
531.0238,1.68
531.0438,1.68
531.0638,1.58
531.0838,1.6
531.1038,1.65
531.1238,1.68
531.1438,1.68
531.1638,1.68
531.1838,1.68
531.2038,1.68
531.2238,1.7
531.2438,1.71
531.2638,1.68
531.2838,1.68
531.3038,1.65
531.3238,1.66
531.3438,1.64
531.3638,1.57
531.3838,1.65
531.4038,1.61
531.4238,1.68
531.4438,1.68
531.4638,1.65
531.4838,1.61
531.5038,1.68
531.5238,1.68
531.5438,1.64
531.5638,1.68
531.5828,1.67
531.6028,1.68
531.6228,1.68
531.6428,1.66
531.6628,1.68
531.6838,1.62
531.7028,1.68
531.7238,1.68
531.7438,1.69
531.7638,1.68
531.7828,1.79
531.8038,1.82
531.8228,1.73
531.8438,1.68
531.8628,1.68
531.8838,1.68
531.9038,1.68
531.9228,1.68
531.9428,1.64
531.9638,1.61
531.9828,1.68
532.0028,1.64
532.0238,1.66
532.0438,1.64
532.0638,1.68
532.0828,1.7
532.1028,1.73
532.1228,1.69
532.1428,1.68
532.1638,1.7
532.1828,1.68
532.2028,1.61
532.2228,1.59
532.2428,1.64
532.2638,1.68
532.2828,1.68
532.3038,1.68
532.3238,1.71
532.3428,1.75
532.3638,1.69
532.3828,1.68
532.4028,1.68
532.4228,1.68
532.4428,1.68
532.4638,1.68
532.4828,1.68
532.5028,1.68
532.5228,1.68
532.5428,1.68
532.5638,1.65
532.5828,1.67
532.6028,1.62
532.6228,1.66
532.6428,1.68
532.6638,1.68
532.6828,1.68
532.7028,1.73
532.7228,1.91
532.7428,1.73
532.7638,1.66
532.7828,1.68
532.8038,1.66
532.8238,1.68
532.8428,1.66
532.8638,1.7
532.8828,1.7
532.9028,1.74
532.9238,1.68
532.9428,1.68
532.9638,1.75
532.9828,1.76
533.0028,1.77
533.0228,1.65
533.0438,1.68
533.0638,1.74
533.0838,1.74
533.1038,1.68
533.1228,1.68
533.1438,1.72
533.1638,1.72
533.1838,1.8
533.2038,1.82
533.2228,1.78
533.2438,1.69
533.2638,1.76
533.2838,1.82
533.3038,1.85
533.3238,1.88
533.3438,1.85
533.3638,1.86
533.3838,1.86
533.4038,1.78
533.4238,1.84
533.4438,1.78
533.4638,1.7
533.4838,1.78
533.5038,1.84
533.5238,1.72
533.5438,1.78
533.5638,1.82
533.5838,1.81
533.6038,1.81
533.6238,1.84
533.6438,1.8
533.6638,1.96
533.6838,1.89
533.7038,1.87
533.7238,1.86
533.7438,1.93
533.7638,1.92
533.7838,1.89
533.8038,1.95
533.8238,1.87
533.8438,1.88
533.8638,1.87
533.8838,1.76
533.9038,1.83
533.9238,1.86
533.9438,1.78
533.9638,1.9
533.9838,1.89
534.0038,1.86
534.0238,1.98
534.0438,2.01
534.0638,1.96
534.0838,2.04
534.1038,2.03
534.1238,2.01
534.1438,2.01
534.1638,2.03
534.1838,2.01
534.2038,1.96
534.2238,1.99
534.2438,2.06
534.2638,2.05
534.2838,1.98
534.3038,2.05
534.3238,2.04
534.3438,2.04
534.3638,2.06
534.3838,2.08
534.4038,2.02
534.4238,2.14
534.4438,2.08
534.4638,2.07
534.4838,2.13
534.5038,2.11
534.5238,2.08
534.5438,2.12
534.5638,2.13
534.5838,2.02
534.6038,1.96
534.6238,1.92
534.6438,1.8
534.6638,1.64
534.6838,1.52
534.7038,1.51
534.7238,1.4
534.7438,1.36
534.7638,1.42
534.7838,1.58
534.8038,1.63
534.8238,1.68
534.8438,1.82
534.8638,1.9
534.8838,2.01
534.9038,2.03
534.9238,2.01
534.9438,1.93
534.9638,1.96
534.9838,1.84
535.0038,1.7
535.0238,1.68
535.0438,1.68
535.0638,1.54
535.0838,1.52
535.1038,1.57
535.1238,1.59
535.1438,1.64
535.1638,1.68
535.1838,1.85
535.2038,2
535.2238,2.06
535.2438,2.14
535.2638,2.19
535.2838,2.32
535.3038,2.35
535.3238,2.31
535.3438,2.36
535.3638,2.23
535.3838,2.15
535.4038,2.19
535.4238,2.15
535.4438,2.16
535.4638,2.19
535.4838,2.29
535.5038,2.32
535.5238,2.42
535.5438,2.51
535.5638,2.53
535.5838,2.41
535.6038,2.36
535.6238,2.31
535.6438,2.21
535.6638,2.21
535.6838,2.32
535.7038,2.29
535.7238,2.27
535.7438,2.34
535.7638,2.36
535.7838,2.36
535.8038,2.28
535.8238,2.25
535.8438,2.27
535.8638,2.21
535.8838,2.22
535.9038,2.26
535.9238,2.21
535.9438,2.32
535.9638,2.25
535.9838,2.27
536.0038,2.35
536.0238,2.36
536.0438,2.39
536.0638,2.43
536.0838,2.52
536.1038,2.46
536.1238,2.4
536.1438,2.35
536.1638,2.28
536.1838,2.35
536.2038,2.45
536.2238,2.52
536.2438,2.55
536.2638,2.64
536.2838,2.67
536.3038,2.51
536.3238,2.38
536.3438,2.39
536.3638,2.36
536.3838,2.36
536.4038,2.38
536.4238,2.36
536.4438,2.36
536.4638,2.48
536.4838,2.53
536.5038,2.65
536.5238,2.68
536.5438,2.55
536.5638,2.51
536.5838,2.41
536.6038,2.31
536.6238,2.21
536.6438,2.27
536.6638,2.35
536.6838,2.34
536.7038,2.46
536.7238,2.52
536.7438,2.53
536.7638,2.53
536.7838,2.53
536.8038,2.53
536.8238,2.53
536.8438,2.53
536.8638,2.53
536.8838,2.53
536.9038,2.63
536.9238,2.56
536.9438,2.51
536.9638,2.39
536.9838,2.36
537.0038,2.29
537.0238,2.35
537.0438,2.38
537.0638,2.47
537.0838,2.53
537.1038,2.56
537.1238,2.62
537.1438,2.7
537.1638,2.78
537.1838,2.86
537.2038,2.84
537.2238,2.87
537.2438,2.98
537.2638,2.9
537.2838,2.99
537.3038,3.04
537.3238,3.04
537.3438,2.92
537.3638,2.87
537.3838,2.94
537.4038,3.02
537.4238,3.03
537.4438,2.92
537.4638,3.01
537.4838,3.04
537.5038,3.04
537.5238,3.04
537.5438,3.03
537.5638,3.04
537.5838,3.04
537.6038,3.04
537.6238,3.03
537.6438,3.01
537.6638,3.04
537.6838,2.94
537.7038,2.98
537.7238,3.04
537.7438,3.04
537.7638,3.02
537.7838,3.04
537.8038,3.12
537.8238,3.15
537.8438,3.11
537.8638,3.13
537.8838,3.18
537.9038,3.17
537.9238,3.21
537.9438,3.21
537.9638,3.21
537.9838,3.21
538.0038,3.14
538.0238,3.13
538.0438,3.17
538.0638,3.21
538.0838,3.25
538.1038,3.22
538.1238,3.21
538.1438,3.21
538.1638,3.12
538.1838,3.08
538.2038,3.1
538.2238,3.13
538.2438,3.19
538.2638,3.15
538.2838,3.16
538.3038,3.2
538.3238,3.25
538.3438,3.2
538.3638,3.14
538.3838,3.27
538.4038,3.33
538.4238,3.31
538.4438,3.22
538.4638,3.24
538.4838,3.29
538.5038,3.25
538.5238,3.22
538.5438,3.23
538.5638,3.21
538.5838,3.15
538.6038,3.11
538.6238,3.11
538.6438,3.02
538.6638,2.98
538.6838,2.93
538.7038,2.99
538.7238,3
538.7438,2.88
538.7638,2.94
538.7838,2.97
538.8038,3.02
538.8238,2.97
538.8438,3.04
538.8638,2.99
538.8838,2.98
538.9038,2.89
538.9238,2.85
538.9438,2.86
538.9638,2.78
538.9838,2.75
539.0038,2.74
539.0238,2.65
539.0438,2.7
539.0638,2.76
539.0838,2.7
539.1038,2.7
539.1238,2.69
539.1438,2.56
539.1638,2.57
539.1838,2.54
539.2038,2.54
539.2238,2.53
539.2438,2.52
539.2638,2.52
539.2838,2.52
539.3038,2.52
539.3238,2.53
539.3438,2.53
539.3638,2.53
539.3838,2.45
539.4038,2.36
539.4238,2.33
539.4438,2.35
539.4638,2.39
539.4838,2.36
539.5038,2.36
539.5238,2.36
539.5438,2.36
539.5638,2.34
539.5838,2.36
539.6038,2.29
539.6238,2.35
539.6438,2.33
539.6638,2.3
539.6838,2.27
539.7038,2.21
539.7238,2.23
539.7438,2.27
539.7638,2.25
539.7838,2.34
539.8038,2.36
539.8238,2.39
539.8438,2.39
539.8638,2.33
539.8838,2.35
539.9038,2.42
539.9238,2.35
539.9438,2.23
539.9638,2.16
539.9838,2.17
540.0038,2.19
540.0238,2.18
540.0438,2.27
540.0638,2.24
540.0838,2.26
540.1038,2.34
540.1238,2.22
540.1438,2.33
540.1638,2.39
540.1838,2.43
540.2038,2.22
540.2238,2.3
540.2438,2.52
540.2638,2.64
540.2838,2.89
540.3038,2.97
540.3238,2.75
540.3438,2.44
540.3638,2.45
540.3838,2.45
540.4038,2.29
540.4238,2.3
540.4438,2.25
540.4638,2.09
540.4838,1.89
540.5038,1.69
540.5238,1.71
540.5438,1.92
540.5638,2.05
540.5838,2.03
540.6038,2.25
540.6238,2.36
540.6438,2.56
540.6638,2.67
540.6838,2.6
540.7038,2.33
540.7238,2.35
540.7438,2.28
540.7638,1.78
540.7838,1.62
540.8038,1.74
540.8238,1.86
540.8438,1.72
540.8638,1.86
540.8838,2.23
540.9038,2.2
540.9238,2.25
540.9438,2.37
540.9638,2.43
540.9838,2.21
541.0038,2.16
541.0238,1.92
541.0438,1.73
541.0638,1.67
541.0838,1.55
541.1038,1.73
541.1238,2.06
541.1438,2.3
541.1638,2.43
541.1838,2.33
541.2038,2.13
541.2238,2.09
541.2438,2.09
541.2638,1.91
541.2838,1.86
541.3038,1.97
541.3238,2.09
541.3438,2.04
541.3638,2.2
541.3838,2.33
541.4038,2.27
541.4238,2.28
541.4438,2.39
541.4638,2.3
541.4838,2.12
541.5038,2.18
541.5238,2.13
541.5438,2.06
541.5638,2.3
541.5838,2.37
541.6038,2.35
541.6238,2.45
541.6438,2.42
541.6638,2.43
541.6838,2.2
541.7038,2.19
541.7238,2.19
541.7438,2.02
541.7638,1.8
541.7838,1.74
541.8038,2.04
541.8238,2.31
541.8438,2.48
541.8638,2.49
541.8838,2.53
541.9038,2.56
541.9238,2.54
541.9438,2.59
541.9638,2.63
541.9838,2.55
542.0038,2.57
542.0238,2.4
542.0438,2.33
542.0638,2.31
542.0838,2.29
542.1038,2.25
542.1238,2.3
542.1438,2.19
