time,SpeedCom
691.2948,59.69
691.3158,59.61
691.3358,59.61
691.3548,59.59
691.3748,59.66
691.3948,59.61
691.4148,59.66
691.4348,59.66
691.4548,59.66
691.4748,59.59
691.4948,59.66
691.5158,59.66
691.5348,59.66
691.5548,59.7
691.5748,59.75
691.5948,59.77
691.6148,59.88
691.6348,59.88
691.6548,59.82
691.6748,59.84
691.6948,59.73
691.7148,59.8
691.7348,59.8
691.7548,59.66
691.7748,59.66
691.7948,59.55
691.8158,59.54
691.8348,59.54
691.8548,59.56
691.8748,59.44
691.8948,59.41
691.9158,59.42
691.9348,59.42
691.9548,59.51
691.9748,59.56
691.9948,59.55
692.0148,59.44
692.0348,59.44
692.0548,59.41
692.0748,59.49
692.0958,59.47
692.1148,59.51
692.1348,59.51
692.1548,59.56
692.1748,59.52
692.1948,59.52
692.2148,59.54
692.2348,59.54
692.2548,59.52
692.2748,59.48
692.2948,59.56
692.3148,59.48
692.3348,59.48
692.3548,59.42
692.3748,59.49
692.3948,59.34
692.4158,59.41
692.4348,59.41
692.4548,59.38
692.4748,59.35
692.4948,59.35
692.5158,59.31
692.5358,59.31
692.5548,59.38
692.5748,59.28
692.5948,59.24
692.6148,59.21
692.6348,59.21
692.6548,59.27
692.6748,59.37
692.6948,59.28
692.7148,59.3
692.7348,59.3
692.7548,59.23
692.7748,59.27
692.7948,59.34
692.8148,59.34
692.8348,59.34
692.8548,59.35
692.8748,59.37
692.8948,59.38
692.9148,59.34
692.9348,59.34
692.9548,59.37
692.9748,59.31
692.9948,59.31
693.0148,59.44
693.0348,59.44
693.0548,59.28
693.0748,59.35
693.0948,59.1
693.1148,59.17
693.1348,59.17
693.1548,59.28
693.1748,59.16
693.1948,59.14
693.2148,59.12
693.2348,59.12
693.2548,59.17
693.2748,59.21
693.2948,59.19
693.3158,59.12
693.3348,59.12
693.3548,59.07
693.3748,59.19
693.3948,59.02
693.4158,59.3
693.4348,59.3
693.4548,59.19
693.4748,59
693.4948,59.17
693.5158,59.2
693.5348,59.2
693.5548,59.23
693.5748,59.27
693.5948,59.34
693.6148,59.35
693.6358,59.35
693.6548,59.38
693.6748,59.38
693.6948,59.28
693.7148,59.35
693.7348,59.35
693.7548,59.3
693.7748,59.24
693.7948,59.19
693.8148,59.1
693.8348,59.1
693.8548,59.17
693.8748,59.03
693.8948,59.03
693.9148,58.96
693.9348,58.96
693.9548,59.02
693.9748,59.14
693.9948,58.93
694.0148,58.96
694.0358,58.96
694.0548,58.89
694.0748,58.85
694.0948,58.91
694.1148,59.02
694.1348,59.02
694.1548,58.96
694.1748,58.88
694.1948,59.06
694.2148,58.89
694.2358,58.89
694.2548,58.99
694.2748,58.96
694.2948,58.89
694.3158,59.03
694.3348,59.03
694.3548,58.96
694.3748,58.92
694.3948,58.85
694.4148,58.88
694.4358,58.88
694.4548,58.96
694.4748,58.86
694.4948,58.89
694.5158,58.85
694.5348,58.85
694.5548,58.91
694.5748,58.98
694.5948,58.89
694.6148,58.8
694.6348,58.8
694.6548,58.68
694.6748,58.68
694.6948,58.84
694.7148,58.73
694.7348,58.73
694.7548,58.73
694.7748,58.75
694.7948,58.86
694.8158,58.78
694.8358,58.78
694.8548,58.75
694.8748,58.71
694.8948,58.68
694.9148,58.75
694.9348,58.75
694.9548,58.61
694.9748,58.73
694.9948,58.55
695.0148,58.61
695.0358,58.61
695.0548,58.68
695.0748,58.61
695.0948,58.61
695.1148,58.59
695.1358,58.59
695.1548,58.7
695.1748,58.8
695.1948,58.68
695.2148,58.63
695.2348,58.63
695.2548,58.48
695.2748,58.57
695.2948,58.52
695.3148,58.54
695.3348,58.54
695.3548,58.57
695.3748,58.45
695.3948,58.68
695.4158,58.5
695.4348,58.5
695.4548,58.45
