time,FuelCons
12.57109,30484
12.59109,30490
12.61109,30496
12.63109,30502
12.65109,30508
12.67109,30514
12.69109,30520
12.71109,30526
12.73109,30532
12.75109,30538
12.77109,30544
12.79109,30549
12.81109,30555
12.83109,30560
12.85109,30566
12.87109,30572
12.89109,30577
12.91109,30583
12.93109,30588
12.95109,30593
12.97109,30599
12.99109,30604
13.01209,30610
13.03109,30615
13.05109,30621
13.07109,30626
13.09109,30631
13.11109,30637
13.13109,30643
13.15109,30649
13.17109,30655
13.19109,30661
13.21109,30666
13.23109,30672
13.25109,30679
13.27109,30685
13.29109,30691
13.31109,30698
13.33109,30704
13.35109,30711
13.37109,30717
13.39109,30724
13.41109,30731
13.43109,30737
13.45109,30744
13.47109,30751
13.49109,30757
13.51109,30764
13.53109,30770
13.55109,30777
13.57109,30783
13.59109,30789
13.61109,30794
13.63109,30799
13.65109,30804
13.67109,30808
13.69009,30812
13.71009,30815
13.73109,30816
13.75009,30817
13.77009,30817
13.79009,30818
13.81009,30819
13.83009,30820
13.85009,30822
13.87009,30823
13.89009,30825
13.91009,30827
13.93009,30830
13.95009,30832
13.97009,30835
13.99109,30838
14.01109,30840
14.03009,30843
14.05009,30845
14.07009,30848
14.09009,30851
14.11009,30853
14.13009,30856
14.15009,30859
14.17009,30863
14.19009,30865
14.21009,30868
14.23009,30871
14.25009,30873
14.27009,30876
14.29009,30879
14.31009,30882
14.33009,30885
14.35009,30888
14.37009,30891
14.39009,30894
14.41009,30896
14.43009,30899
14.45009,30902
14.47009,30905
14.49009,30909
14.51009,30912
14.53009,30914
14.55009,30917
14.57009,30920
14.59009,30923
14.61009,30925
14.63009,30928
14.65009,30931
14.67009,30934
14.69009,30937
14.71009,30940
14.73009,30942
14.75009,30945
14.77009,30948
14.79009,30951
14.81009,30954
14.83009,30956
14.85009,30959
14.87009,30963
14.89009,30965
14.91009,30968
14.93009,30971
14.95009,30974
14.97009,30977
14.99009,30980
15.01009,30983
15.03009,30986
15.05009,30989
15.07009,30992
15.09009,30995
15.11009,30998
15.13009,31001
15.15009,31004
15.17009,31006
15.19009,31009
15.21009,31012
15.22909,31015
15.24909,31018
15.26909,31021
15.28909,31024
15.30909,31027
15.32909,31030
15.34909,31033
15.36909,31036
15.38909,31039
15.40909,31041
15.42909,31044
15.44909,31047
15.46909,31050
15.48909,31053
15.50909,31056
15.52909,31059
15.54909,31061
15.56909,31064
15.58909,31067
15.60909,31070
15.62909,31073
15.64909,31076
15.66909,31079
15.68909,31082
15.70909,31085
15.72909,31088
15.74909,31091
15.76909,31094
15.78909,31097
15.80909,31099
15.82909,31102
15.84909,31105
15.86909,31108
15.88909,31111
15.90909,31114
15.92909,31117
15.94909,31120
15.96909,31123
15.98909,31125
16.00909,31128
16.02909,31131
16.04909,31134
16.06909,31137
16.08909,31140
16.10909,31143
16.12909,31146
16.14909,31149
16.16909,31151
16.18909,31154
16.20909,31157
16.22909,31160
16.24909,31163
16.26909,31166
16.28909,31169
16.30909,31172
16.32909,31175
16.34909,31177
16.36909,31180
16.38909,31183
16.40909,31186
16.42909,31189
16.44909,31192
16.46909,31195
16.48909,31198
16.50909,31201
16.52909,31203
16.54909,31206
16.56909,31209
16.58909,31212
16.60909,31216
16.62909,31221
16.64909,31226
16.66909,31232
16.68909,31237
16.70809,31242
16.72809,31249
16.74809,31258
16.76809,31268
16.78809,31278
16.80809,31288
16.82809,31298
16.84809,31309
16.86809,31319
16.88809,31329
16.90809,31341
16.92809,31352
16.94809,31365
16.96809,31377
16.98809,31388
17.00809,31398
17.02809,31407
17.04809,31416
17.06809,31425
17.08809,31431
17.10809,31436
17.12809,31440
17.14809,31446
17.16809,31452
17.18809,31457
17.20809,31463
17.22809,31468
17.24809,31473
17.26809,31478
17.28809,31483
17.30809,31488
17.32809,31493
17.34809,31497
17.36809,31502
17.38809,31508
17.40809,31514
17.42809,31519
17.44809,31525
17.46809,31530
17.48809,31535
17.50809,31538
17.52809,31540
17.54809,31541
17.56809,31542
17.58809,31543
17.60809,31545
17.62809,31548
17.64809,31551
17.66809,31553
17.68809,31556
17.70809,31559
17.72809,31561
17.74809,31564
17.76809,31567
17.78809,31569
17.80809,31573
17.82809,31576
17.84809,31579
17.86809,31583
17.88809,31586
17.90809,31589
17.92809,31592
17.94809,31595
17.96809,31598
17.98809,31602
18.00809,31605
18.02809,31608
18.04809,31612
18.06809,31615
18.08809,31618
18.10809,31621
18.12809,31624
18.14809,31628
18.16809,31631
18.18809,31634
18.20809,31638
18.22709,31641
18.24709,31645
18.26709,31648
18.28709,31652
18.30709,31655
18.32709,31659
18.34709,31663
18.36709,31666
18.38709,31670
18.40709,31673
18.42709,31677
18.44709,31681
18.46709,31684
18.48709,31688
18.50709,31691
18.52709,31695
18.54709,31698
18.56709,31702
18.58709,31706
18.60709,31709
18.62709,31713
18.64709,31716
18.66709,31720
18.68709,31724
18.70709,31727
18.72709,31731
18.74709,31734
18.76709,31738
18.78709,31741
18.80709,31745
18.82709,31748
18.84709,31752
18.86709,31755
18.88709,31759
18.90709,31762
18.92709,31765
18.94709,31768
18.96709,31772
18.98709,31775
19.00709,31778
19.02709,31781
19.04709,31784
19.06709,31787
19.08709,31790
19.10709,31793
19.12709,31796
19.14709,31799
19.16709,31802
19.18709,31805
19.20709,31808
19.22709,31811
19.24709,31814
19.26709,31817
19.28709,31821
19.30709,31825
19.32709,31830
19.34709,31835
19.36709,31839
19.38709,31843
19.40709,31847
19.42709,31850
19.44709,31854
19.46709,31858
19.48709,31863
19.50709,31868
19.52709,31874
19.54709,31880
19.56709,31886
19.58709,31892
19.60709,31899
19.62709,31905
19.64709,31911
19.66709,31919
19.68709,31925
19.70709,31932
19.72609,31937
19.74709,31942
19.76709,31947
19.78709,31952
19.80609,31958
19.82609,31964
19.84609,31970
19.86609,31976
19.88609,31982
19.90609,31987
19.92609,31993
19.94609,31999
19.96609,32004
19.98609,32010
20.00609,32016
20.02609,32022
20.04609,32027
20.06609,32033
20.08609,32038
20.10609,32044
20.12609,32050
20.14609,32056
20.16609,32061
20.18609,32067
20.20609,32073
20.22609,32079
20.24609,32085
20.26609,32091
20.28609,32097
20.30609,32103
20.32609,32109
20.34609,32115
20.36609,32121
20.38609,32127
20.40609,32133
20.42609,32139
20.44609,32145
20.46609,32151
20.48609,32157
20.50609,32164
20.52609,32170
20.54609,32176
20.56609,32182
20.58609,32188
20.60609,32194
20.62609,32201
20.64609,32207
20.66609,32214
20.68609,32221
20.70609,32228
20.72609,32235
20.74609,32242
20.76609,32250
20.78609,32258
20.80609,32265
20.82609,32273
20.84609,32281
20.86609,32289
20.88609,32296
20.90609,32304
20.92609,32313
20.94609,32321
20.96609,32329
20.98609,32337
21.00609,32345
21.02609,32354
21.04609,32361
21.06609,32370
21.08609,32378
21.10609,32386
21.12609,32394
21.14609,32402
21.16609,32410
21.18609,32418
21.20609,32425
21.22609,32434
21.24609,32442
21.26609,32451
21.28609,32461
21.30609,32472
21.32609,32483
21.34509,32494
21.36509,32506
21.38509,32517
21.40509,32529
21.42509,32541
21.44509,32553
21.46509,32565
21.48509,32578
21.50509,32590
21.52509,32602
21.54509,32615
21.56509,32628
21.58509,32640
21.60509,32653
21.62509,32667
21.64509,32681
21.66509,32696
21.68509,32711
21.70509,32726
21.72509,32741
21.74509,32758
21.76509,7
21.78509,24
21.80509,41
21.82509,57
21.84509,74
21.86509,90
21.88509,107
21.90509,123
21.92509,138
21.94509,154
21.96509,171
21.98509,186
22.00509,202
22.02509,217
22.04509,233
22.06509,249
22.08509,266
22.10509,282
22.12509,299
22.14509,316
22.16509,333
22.18509,350
22.20509,367
22.22509,383
22.24509,400
22.26509,416
22.28509,433
22.30509,450
22.32509,467
22.34509,485
22.36509,502
22.38509,519
22.40509,536
22.42509,554
22.44509,572
22.46509,590
22.48509,609
22.50509,627
22.52509,645
22.54509,664
22.56509,683
22.58509,702
22.60509,721
22.62509,741
22.64509,760
22.66509,780
22.68509,799
22.70409,819
22.72409,838
22.74409,857
22.76409,877
22.78409,897
22.80409,916
22.82409,936
22.84409,956
22.86409,975
22.88409,995
22.90409,1015
22.92409,1035
22.94409,1054
22.96409,1074
22.98409,1094
23.00409,1114
23.02409,1134
23.04409,1154
23.06409,1174
23.08409,1194
23.10409,1214
23.12409,1234
23.14409,1255
23.16409,1275
23.18409,1295
23.20409,1315
23.22409,1336
23.24409,1356
23.26409,1376
23.28409,1397
23.30409,1417
23.32409,1437
23.34409,1458
23.36409,1478
23.38409,1499
23.40409,1520
23.42409,1541
23.44409,1561
23.46409,1582
23.48409,1603
23.50409,1625
23.52409,1646
23.54409,1667
23.56409,1688
23.58409,1710
23.60409,1731
23.62409,1753
23.64409,1774
23.66409,1796
23.68409,1818
23.70409,1840
23.72409,1862
23.74409,1885
23.76409,1907
23.78409,1929
23.80409,1952
23.82409,1974
23.84409,1997
23.86409,2019
23.88409,2042
23.90409,2065
23.92409,2088
23.94409,2111
23.96409,2135
23.98409,2158
24.00409,2181
24.02409,2204
24.04409,2228
24.06409,2252
24.08409,2275
24.10409,2299
24.12409,2322
24.14409,2346
24.16409,2370
24.18309,2394
24.20309,2419
24.22309,2443
24.24309,2468
24.26309,2493
24.28309,2518
24.30309,2543
24.32309,2568
24.34309,2594
24.36309,2620
24.38309,2646
24.40309,2672
24.42309,2697
24.44309,2722
24.46309,2748
24.48309,2773
24.50309,2797
24.52309,2822
24.54309,2847
24.56309,2872
24.58309,2897
24.60309,2923
24.62309,2949
24.64309,2976
24.66309,3003
24.68309,3028
24.70309,3053
24.72309,3077
24.74309,3102
24.76309,3127
24.78309,3151
24.80309,3175
24.82309,3198
24.84309,3221
24.86309,3244
24.88309,3265
24.90309,3287
24.92309,3308
24.94309,3328
24.96309,3349
24.98309,3367
25.00309,3386
25.02309,3405
25.04309,3423
25.06309,3441
25.08309,3458
25.10309,3475
25.12309,3492
25.14309,3509
25.16309,3526
25.18309,3542
25.20309,3557
25.22309,3568
25.24309,3575
25.26309,3579
25.28309,3583
25.30309,3586
25.32309,3589
25.34309,3591
25.36309,3594
25.38309,3596
25.40309,3598
25.42309,3600
25.44309,3602
25.46309,3603
25.48309,3604
25.50309,3605
25.52309,3606
25.54309,3606
25.56309,3606
25.58309,3607
25.60309,3607
25.62309,3608
25.64309,3608
25.66309,3609
25.68309,3609
25.70209,3609
25.72209,3611
25.74209,3613
25.76209,3615
25.78209,3618
25.80209,3620
25.82209,3623
25.84209,3626
25.86209,3629
25.88209,3631
25.90209,3634
25.92209,3636
25.94209,3640
25.96209,3643
25.98209,3646
26.00209,3649
26.02209,3652
26.04209,3656
26.06209,3659
26.08209,3662
26.10209,3665
26.12209,3668
26.14209,3671
26.16209,3674
26.18209,3676
26.20209,3679
26.22209,3682
26.24209,3685
26.26209,3688
26.28209,3691
26.30209,3694
26.32209,3697
26.34209,3700
26.36209,3703
26.38209,3705
26.40209,3708
26.42209,3711
26.44209,3714
26.46209,3717
26.48209,3720
26.50209,3723
26.52209,3725
26.54209,3728
26.56209,3731
26.58209,3734
26.60209,3737
26.62209,3740
26.64209,3743
26.66209,3746
26.68209,3749
26.70209,3752
26.72209,3754
26.74209,3757
26.76209,3760
26.78209,3763
26.80209,3766
26.82209,3769
26.84209,3772
26.86209,3775
26.88209,3778
26.90209,3781
26.92209,3784
26.94209,3787
26.96209,3789
26.98209,3792
27.00209,3795
27.02209,3798
27.04209,3801
27.06209,3804
27.08209,3807
27.10209,3810
27.12209,3813
27.14209,3816
27.16209,3818
27.18209,3821
27.20209,3824
27.22109,3827
27.24109,3830
27.26109,3833
27.28109,3836
27.30109,3839
27.32109,3842
27.34109,3844
27.36209,3847
27.38109,3850
27.40109,3853
27.42109,3856
27.44109,3859
27.46109,3862
27.48109,3865
27.50109,3868
27.52109,3870
27.54109,3873
27.56109,3876
27.58109,3879
27.60109,3882
27.62109,3884
27.64109,3887
27.66109,3890
27.68109,3893
27.70109,3896
27.72109,3899
27.74109,3902
27.76109,3904
27.78109,3907
27.80109,3910
27.82109,3913
27.84109,3916
27.86109,3919
27.88109,3922
27.90109,3924
27.92109,3927
27.94109,3930
27.96109,3933
27.98109,3936
28.00109,3939
28.02109,3942
28.04109,3945
28.06109,3948
28.08109,3951
28.10109,3954
28.12109,3956
28.14109,3959
28.16109,3962
28.18109,3965
28.20109,3968
28.22109,3971
28.24109,3974
28.26109,3977
28.28109,3980
28.30109,3983
28.32109,3985
28.34109,3988
28.36109,3991
28.38109,3994
28.40109,3997
28.42109,4000
28.44109,4003
28.46109,4005
28.48109,4008
28.50109,4011
28.52109,4014
28.54109,4017
28.56109,4020
28.58109,4023
28.60109,4025
28.62109,4028
28.64109,4031
28.66109,4034
28.68109,4037
28.70109,4040
28.72009,4043
28.74009,4046
28.76109,4049
28.78009,4052
28.80109,4055
28.82009,4058
28.84009,4060
28.86109,4063
28.88009,4066
28.90009,4069
28.92009,4072
28.94009,4075
28.96009,4078
28.98009,4081
29.00009,4084
29.02009,4087
29.04009,4090
29.06009,4093
29.08009,4095
29.10009,4098
29.12009,4101
29.14009,4104
29.16009,4107
29.18009,4110
29.20009,4113
29.22009,4116
29.24009,4119
29.26009,4122
29.28009,4125
29.30009,4128
29.32009,4131
29.34009,4134
29.36009,4137
29.38009,4140
29.40009,4142
29.42009,4145
29.44009,4148
29.46009,4151
29.48009,4154
29.50009,4157
29.52009,4160
29.54009,4163
29.56009,4166
29.58009,4169
29.60009,4172
29.62009,4175
29.64009,4178
29.66009,4181
29.68009,4184
29.70009,4187
29.72009,4190
29.74009,4193
29.76009,4196
29.78009,4199
29.80009,4201
29.82009,4204
29.84009,4207
29.86009,4210
29.88009,4213
29.90009,4216
29.92009,4219
29.94009,4222
29.96009,4225
29.98009,4228
30.00009,4230
30.02009,4233
30.04009,4236
30.06009,4239
30.08009,4242
30.10009,4245
30.12009,4248
30.14009,4251
30.16009,4254
30.18009,4256
30.20009,4259
30.21909,4262
30.23909,4265
30.25909,4268
30.27909,4271
30.29909,4274
30.31909,4277
30.33909,4279
30.35909,4282
30.37909,4285
30.39909,4288
30.41909,4291
30.43909,4294
30.45909,4298
30.47909,4301
30.49909,4304
30.51909,4307
30.53909,4309
30.55909,4312
30.57909,4315
30.59909,4318
30.61909,4321
30.63909,4324
30.65909,4327
30.67909,4330
30.69909,4333
30.71909,4336
30.73909,4339
30.75909,4342
30.77909,4345
30.79909,4348
30.81909,4350
30.83909,4353
30.85909,4356
30.87909,4359
30.89909,4362
30.91909,4365
30.93909,4368
30.95909,4370
30.97909,4373
30.99909,4376
31.01909,4379
31.03909,4382
31.05909,4385
31.07909,4388
31.09909,4391
31.11909,4394
31.13909,4397
31.15909,4400
31.17909,4403
31.19909,4405
31.21909,4408
31.23909,4411
31.25909,4414
31.27909,4417
31.29909,4421
31.31909,4424
31.33909,4427
31.35909,4430
31.37909,4432
31.39909,4435
31.41909,4438
31.43909,4441
31.45909,4444
31.47909,4447
31.49909,4450
31.51909,4453
31.53909,4456
31.55909,4459
31.57909,4462
31.59909,4465
31.61909,4468
31.63909,4471
31.65909,4474
31.67909,4477
31.69909,4479
31.71809,4482
31.73809,4485
31.75809,4488
31.77809,4491
31.79809,4494
31.81809,4497
31.83809,4500
31.85809,4503
31.87809,4506
31.89809,4509
31.91809,4511
31.93809,4514
31.95809,4517
31.97809,4520
31.99809,4523
32.01809,4526
32.03809,4529
32.05809,4532
32.07809,4535
32.09809,4538
32.1181,4541
32.13809,4544
32.15809,4547
32.17809,4550
32.19809,4553
32.21809,4556
32.23809,4559
32.25809,4562
32.2781,4565
32.29809,4568
32.31809,4571
32.33809,4574
32.35809,4577
32.37809,4580
32.39809,4583
32.41809,4586
32.4381,4589
32.4581,4592
32.47809,4595
32.49809,4598
32.51809,4601
32.53809,4604
32.55809,4607
32.57809,4610
32.59809,4612
32.6181,4615
32.63809,4618
32.65809,4621
32.67809,4624
32.69809,4627
32.71809,4630
32.73809,4633
32.75809,4636
32.7781,4639
32.79809,4642
32.81809,4644
32.83809,4647
32.85809,4651
32.87809,4653
32.89809,4656
32.91809,4660
32.9381,4663
32.9581,4666
32.97809,4669
32.99809,4672
33.01809,4675
33.03809,4678
33.05809,4681
33.07809,4684
33.09809,4686
33.1181,4689
33.13809,4692
33.15809,4695
33.17809,4698
33.19809,4701
33.21709,4704
33.23709,4707
33.2571,4710
33.27709,4713
33.29709,4716
33.31709,4719
33.33709,4721
33.35709,4724
33.37709,4727
33.39709,4730
33.4171,4733
33.4371,4736
33.45709,4739
33.47709,4742
33.49709,4745
33.51709,4748
33.53709,4750
33.55709,4753
33.5771,4756
33.5971,4759
33.61709,4762
33.63709,4766
33.65709,4770
33.67709,4775
33.69709,4779
33.71709,4785
33.73709,4791
33.7571,4797
33.77709,4804
33.79709,4811
33.81709,4819
33.83709,4826
33.85709,4835
33.87709,4843
33.89709,4852
33.9171,4860
33.9371,4867
33.95709,4875
33.97709,4881
33.99709,4888
34.01709,4894
34.03709,4901
34.05709,4907
34.0771,4913
34.0971,4920
34.11709,4927
34.13709,4934
34.15709,4941
34.17709,4949
34.19709,4957
34.21709,4966
34.23709,4975
34.2571,4984
34.27709,4993
34.29709,5002
34.31709,5012
34.33709,5021
34.35709,5031
34.37709,5041
34.39709,5051
34.4171,5061
34.4371,5072
34.45709,5082
34.47709,5093
34.49709,5103
34.51709,5115
34.53709,5126
34.55709,5137
34.5771,5148
34.5971,5160
34.61709,5171
34.63709,5182
34.65709,5194
34.67709,5205
34.69609,5217
34.71609,5228
34.7361,5240
34.75609,5252
34.77609,5263
34.79609,5275
34.81609,5286
34.83609,5298
34.85609,5310
34.87609,5321
34.8961,5333
34.91609,5345
34.93609,5356
