time,TravelKM
175.1983,178836
175.3983,178836
175.5983,178836
175.7982,178836
175.9982,178836
176.1983,178836
176.3983,178836
176.5983,178836
176.7982,178836
176.9982,178836
177.1983,178836
177.3983,178836
177.5983,178836
177.7982,178836
177.9982,178836
178.1983,178836
178.3983,178836
178.5983,178836
178.7982,178836
178.9982,178836
179.1983,178836
179.3983,178836
179.5983,178836
179.7982,178836
179.9982,178836
180.1983,178836
180.3983,178836
180.5983,178836
180.7982,178836
180.9982,178836
181.1983,178836
181.3983,178836
181.5983,178836
181.7982,178836
181.9982,178836
182.1983,178836
182.3983,178836
182.5983,178836
182.7982,178836
182.9982,178836
183.1983,178836
183.3983,178836
183.5983,178836
183.7982,178836
183.9982,178836
184.1983,178836
184.3983,178836
184.5983,178836
184.7982,178836
184.9982,178836
185.1983,178836
185.3983,178836
185.5983,178836
185.7982,178836
185.9982,178836
186.1983,178836
186.3983,178836
186.5983,178836
186.7982,178836
186.9982,178836
187.1983,178836
187.3983,178836
187.5983,178836
187.7982,178836
187.9982,178836
188.1983,178836
188.3983,178836
188.5983,178836
188.7982,178836
188.9982,178836
189.1983,178836
189.3983,178836
189.5983,178836
189.7982,178836
189.9982,178836
190.1983,178836
190.3983,178836
190.5983,178836
190.7982,178836
190.9982,178836
191.1983,178836
191.3983,178836
191.5983,178836
191.7982,178836
191.9982,178836
192.1983,178836
192.3983,178836
192.5983,178836
192.7982,178836
192.9982,178836
193.1983,178836
193.3983,178836
193.5983,178836
193.7982,178836
193.9982,178836
194.1983,178836
194.3983,178836
194.5983,178836
194.7982,178836
194.9982,178836
195.1983,178836
195.3983,178836
195.5983,178836
195.7982,178836
195.9982,178836
196.1983,178836
196.3983,178836
196.5983,178836
196.7982,178836
196.9982,178836
197.1983,178836
197.3983,178836
197.5983,178836
197.7982,178836
197.9982,178836
198.1983,178836
198.3983,178836
198.5983,178836
198.7982,178836
198.9982,178836
199.1983,178836
199.3983,178836
199.5983,178836
199.7982,178836
199.9982,178836
200.1983,178836
200.3983,178836
200.5983,178836
200.7982,178836
200.9982,178836
201.1983,178836
201.3983,178836
201.5983,178836
201.7982,178836
201.9982,178836
202.1983,178836
202.3983,178836
202.5983,178836
202.7982,178836
202.9982,178836
203.1983,178836
203.3983,178836
203.5983,178836
203.7982,178836
203.9982,178836
204.1983,178836
204.3983,178836
204.5983,178836
204.7982,178836
204.9982,178836
205.1983,178836
205.3983,178836
205.5983,178836
205.7982,178836
205.9982,178836
206.1983,178836
206.3983,178836
206.5983,178836
206.7982,178836
206.9982,178836
207.1983,178836
207.3983,178836
207.5983,178836
207.7982,178836
207.9982,178836
208.1983,178836
208.3983,178836
208.5983,178836
208.7982,178836
208.9982,178836
209.1983,178836
209.3983,178836
209.5983,178836
209.7982,178836
209.9982,178836
210.1983,178836
210.3983,178836
210.5983,178836
210.7982,178836
210.9982,178836
211.1983,178836
211.3983,178836
211.5983,178836
211.7982,178836
211.9982,178836
212.1983,178836
212.3983,178836
212.5983,178836
212.7982,178836
212.9982,178836
213.1983,178836
213.3983,178836
213.5983,178836
213.7982,178836
213.9982,178836
214.1983,178836
214.3983,178836
214.5983,178836
214.7982,178836
214.9982,178836
215.1983,178836
215.3983,178836
215.5983,178836
215.7982,178836
215.9982,178836
216.1983,178836
216.3983,178836
216.5983,178836
216.7982,178836
216.9982,178836
217.1983,178836
217.3983,178836
217.5983,178836
217.7982,178836
217.9982,178836
218.1983,178836
218.3983,178836
218.5983,178836
218.7982,178836
218.9982,178836
219.1983,178836
219.3983,178836
219.5983,178836
219.7982,178836
219.9982,178836
220.1983,178836
220.3983,178836
220.5983,178836
220.7982,178836
220.9982,178836
221.1983,178836
221.3983,178836
221.5983,178836
221.7982,178836
221.9982,178836
222.1983,178836
222.3983,178836
222.5983,178836
222.7982,178836
222.9982,178836
223.1983,178836
223.3983,178836
223.5983,178836
223.7982,178836
223.9982,178836
224.1983,178836
224.3983,178836
224.5983,178836
224.7982,178836
224.9982,178836
225.1983,178836
225.3983,178836
225.5983,178836
225.7982,178836
225.9982,178836
226.1983,178836
226.3983,178836
226.5983,178836
226.7982,178836
226.9982,178836
227.1983,178836
227.3983,178836
227.5983,178836
227.7982,178836
227.9982,178836
228.1983,178836
228.3983,178836
228.5983,178836
228.7982,178836
228.9982,178836
229.1983,178836
229.3972,178836
229.5983,178836
229.7973,178836
229.9982,178836
230.1983,178836
230.3972,178836
230.5972,178836
230.7982,178836
230.9982,178836
231.1973,178836
231.3972,178836
231.5972,178836
231.7973,178836
231.9973,178836
232.1973,178836
232.3972,178836
232.5972,178836
232.7973,178836
232.9973,178836
233.1973,178836
233.3972,178836
233.5972,178836
233.7973,178836
233.9982,178836
234.1973,178836
234.3983,178836
234.5983,178836
234.7982,178836
234.9973,178836
235.1973,178836
235.3972,178836
235.5972,178836
235.7973,178836
235.9973,178836
236.1973,178836
236.3972,178836
236.5972,178836
236.7973,178836
236.9982,178836
237.1973,178836
237.3983,178836
237.5972,178836
237.7973,178836
237.9973,178836
238.1973,178836
238.3972,178836
238.5972,178836
238.7973,178836
238.9973,178837
239.1973,178837
239.3972,178837
239.5972,178837
239.7973,178837
239.9973,178837
240.1973,178837
240.3972,178837
240.5972,178837
240.7973,178837
240.9973,178837
241.1973,178837
241.3972,178837
241.5972,178837
241.7973,178837
241.9973,178837
242.1973,178837
242.3972,178837
242.5972,178837
242.7973,178837
242.9973,178837
243.1973,178837
243.3972,178837
243.5972,178837
243.7973,178837
243.9973,178837
244.1973,178837
244.3972,178837
244.5972,178837
244.7973,178837
244.9973,178837
245.1973,178837
245.3972,178837
245.5972,178837
245.7973,178837
245.9973,178837
246.1973,178837
246.3972,178837
246.5972,178837
246.7973,178837
246.9973,178837
247.1973,178837
247.3972,178837
247.5972,178837
247.7973,178837
247.9973,178837
248.1973,178837
248.3972,178837
248.5972,178837
248.7973,178837
248.9973,178837
249.1973,178837
249.3972,178837
249.5972,178837
249.7973,178837
249.9973,178837
250.1973,178837
250.3972,178837
250.5972,178837
250.7973,178837
250.9973,178837
251.1973,178837
251.3972,178837
251.5972,178837
251.7973,178837
251.9973,178837
252.1973,178837
252.3972,178837
252.5972,178837
252.7973,178837
252.9973,178837
253.1973,178837
253.3972,178837
253.5972,178837
253.7973,178837
253.9973,178837
254.1973,178837
254.3972,178837
254.5972,178837
254.7973,178837
254.9973,178837
255.1973,178837
255.3972,178837
255.5972,178837
255.7973,178837
255.9973,178837
256.1972,178837
256.3972,178837
256.5973,178837
256.7972,178837
256.9973,178837
257.1972,178837
257.3972,178837
257.5973,178837
257.7972,178837
257.9973,178837
258.1972,178837
258.3972,178837
258.5973,178837
258.7972,178837
258.9973,178837
259.1972,178837
259.3972,178837
259.5973,178837
259.7972,178837
259.9973,178837
260.1972,178837
260.3972,178837
260.5973,178837
260.7972,178837
260.9973,178837
261.1972,178837
261.3972,178837
261.5973,178837
261.7972,178837
261.9973,178837
262.1972,178837
262.3972,178837
262.5973,178837
262.7972,178837
262.9973,178837
263.1972,178837
263.3972,178837
263.5973,178837
263.7972,178837
263.9973,178837
264.1972,178837
264.3972,178837
264.5973,178837
264.7972,178837
264.9973,178837
265.1972,178837
265.3972,178837
265.5973,178837
265.7972,178837
265.9973,178837
266.1972,178837
266.3972,178837
266.5973,178837
266.7972,178837
266.9973,178837
267.1972,178837
267.3972,178837
267.5973,178837
267.7972,178837
267.9973,178837
268.1972,178837
268.3972,178837
268.5973,178837
268.7972,178837
268.9973,178837
269.1972,178837
269.3972,178837
269.5973,178837
269.7972,178837
269.9973,178837
270.1972,178837
270.3972,178837
270.5973,178837
270.7972,178837
270.9973,178837
271.1972,178837
271.3972,178837
271.5973,178837
271.7972,178837
271.9973,178837
272.1972,178837
272.3972,178837
272.5973,178837
272.7972,178837
272.9973,178837
273.1972,178837
273.3972,178837
273.5973,178837
273.7972,178837
273.9973,178837
274.1972,178837
274.3972,178837
274.5973,178837
274.7972,178837
274.9973,178837
275.1972,178837
275.3972,178837
275.5973,178837
275.7972,178837
275.9973,178837
276.1972,178837
276.3972,178837
276.5973,178837
276.7972,178837
276.9973,178837
277.1972,178837
277.3972,178837
277.5973,178837
277.7972,178837
277.9973,178837
278.1972,178837
278.3972,178837
278.5973,178837
278.7972,178837
278.9973,178837
279.1972,178837
279.3972,178837
279.5973,178837
279.7972,178837
279.9973,178837
280.1972,178837
280.3972,178837
280.5973,178837
280.7972,178837
280.9973,178837
281.1972,178837
281.3972,178837
281.5973,178837
281.7972,178837
281.9973,178837
282.1972,178837
282.3972,178837
282.5973,178837
282.7972,178837
282.9973,178837
283.1972,178837
283.3972,178837
283.5973,178837
283.7972,178837
283.9973,178837
284.1972,178837
284.3972,178837
284.5973,178837
284.7972,178837
284.9973,178837
285.1972,178837
285.3972,178837
285.5973,178837
285.7972,178837
285.9973,178837
286.1972,178837
286.3972,178837
286.5973,178837
286.7972,178837
286.9973,178837
287.1972,178837
287.3972,178837
287.5973,178837
287.7972,178837
287.9973,178837
288.1972,178837
288.3972,178837
288.5973,178837
288.7972,178837
288.9973,178837
289.1972,178837
289.3972,178837
289.5973,178837
289.7972,178837
289.9973,178837
290.1972,178837
290.3972,178837
290.5973,178837
290.7972,178837
290.9973,178837
291.1972,178837
291.3972,178837
291.5973,178837
291.7972,178837
291.9973,178837
292.1972,178837
292.3972,178837
292.5973,178837
292.7972,178837
292.9973,178837
293.1972,178837
293.3972,178837
293.5973,178837
293.7972,178837
293.9973,178837
294.1972,178837
294.3972,178837
294.5973,178837
294.7972,178837
294.9973,178837
295.1972,178837
295.3972,178837
295.5973,178837
295.7972,178837
295.9973,178837
296.1972,178837
296.3972,178837
296.5973,178837
296.7972,178837
296.9973,178837
297.1972,178837
297.3972,178837
297.5973,178837
297.7963,178837
297.9962,178837
298.1963,178837
298.3972,178837
298.5963,178837
298.7963,178837
298.9973,178837
299.1963,178837
299.3972,178837
299.5963,178837
299.7963,178837
299.9973,178837
300.1972,178837
300.3972,178837
300.5973,178837
300.7972,178837
300.9962,178837
301.1963,178837
301.3962,178837
301.5973,178837
301.7963,178837
301.9962,178837
302.1963,178837
302.3962,178837
302.5963,178837
302.7963,178837
302.9962,178837
303.1963,178837
303.3962,178837
303.5963,178837
303.7963,178837
303.9962,178837
304.1963,178837
304.3962,178837
304.5963,178837
304.7963,178837
304.9962,178837
305.1963,178837
305.3962,178837
305.5963,178837
305.7963,178837
305.9962,178837
306.1963,178837
306.3962,178837
306.5973,178837
306.7972,178837
306.9973,178837
307.1972,178837
307.3972,178837
307.5973,178837
307.7972,178837
307.9973,178837
308.1972,178837
308.3972,178837
308.5973,178837
308.7972,178837
308.9973,178837
309.1972,178837
309.3962,178837
309.5963,178837
309.7963,178837
309.9962,178837
310.1963,178837
310.3962,178837
310.5963,178837
310.7963,178837
310.9973,178837
311.1963,178837
311.3962,178837
311.5963,178837
311.7963,178837
311.9962,178837
312.1963,178837
312.3972,178837
312.5963,178837
312.7963,178837
312.9962,178837
313.1963,178837
313.3972,178837
313.5963,178837
313.7972,178837
313.9962,178837
314.1963,178837
314.3972,178837
314.5963,178837
314.7972,178837
314.9962,178837
315.1963,178837
315.3972,178837
315.5963,178837
315.7963,178837
315.9962,178837
316.1972,178837
316.3972,178837
316.5973,178837
316.7972,178837
316.9962,178837
317.1963,178837
317.3962,178837
317.5963,178837
317.7963,178837
317.9962,178837
318.1963,178837
318.3962,178837
318.5963,178837
318.7972,178837
318.9962,178837
319.1963,178837
319.3962,178837
319.5963,178837
319.7963,178837
319.9962,178837
320.1963,178837
320.3962,178837
320.5963,178837
320.7963,178837
320.9962,178837
321.1963,178837
321.3962,178837
321.5963,178837
321.7963,178837
321.9962,178837
322.1963,178837
322.3962,178837
322.5963,178837
322.7972,178837
322.9962,178837
323.1963,178837
323.3962,178837
323.5963,178837
323.7963,178837
323.9962,178837
324.1963,178837
324.3962,178837
324.5963,178837
324.7963,178837
324.9962,178837
325.1963,178837
325.3962,178837
325.5963,178837
325.7963,178837
325.9973,178837
326.1963,178837
326.3962,178837
326.5973,178837
326.7963,178837
326.9962,178837
327.1963,178837
327.3962,178837
327.5963,178837
327.7963,178837
327.9962,178837
328.1963,178837
328.3962,178837
328.5973,178837
328.7963,178837
328.9962,178837
329.1963,178837
329.3962,178837
329.5963,178837
329.7963,178838
329.9962,178838
330.1963,178838
330.3962,178838
330.5963,178838
330.7963,178838
330.9962,178838
331.1963,178838
331.3962,178838
331.5963,178838
331.7963,178838
331.9962,178838
332.1963,178838
332.3962,178838
332.5963,178838
332.7963,178838
332.9962,178838
333.1963,178838
333.3962,178838
333.5963,178838
333.7963,178838
333.9962,178838
334.1963,178838
334.3972,178838
334.5963,178838
334.7963,178838
334.9962,178838
335.1963,178838
335.3962,178838
335.5963,178838
335.7963,178838
335.9962,178838
336.1963,178838
336.3962,178838
336.5963,178838
336.7963,178838
336.9962,178838
337.1963,178838
337.3962,178838
337.5963,178838
337.7963,178838
337.9962,178838
338.1963,178838
338.3962,178838
338.5963,178838
338.7963,178838
338.9962,178838
339.1963,178838
339.3962,178838
339.5963,178838
339.7963,178838
339.9962,178838
340.1963,178838
340.3962,178838
340.5963,178838
340.7963,178838
340.9962,178838
341.1963,178838
341.3962,178838
341.5963,178838
341.7963,178838
341.9962,178838
342.1963,178838
342.3962,178838
342.5963,178838
342.7963,178838
342.9962,178838
343.1963,178838
343.3962,178838
343.5963,178838
343.7963,178838
343.9962,178838
344.1963,178838
344.3962,178838
344.5963,178838
344.7963,178838
344.9962,178838
345.1963,178838
345.3962,178838
345.5963,178838
345.7963,178838
345.9962,178838
346.1963,178838
346.3962,178838
346.5963,178838
346.7963,178838
346.9962,178838
347.1963,178838
347.3962,178838
347.5963,178838
347.7963,178838
347.9962,178838
348.1963,178838
348.3962,178838
348.5963,178838
348.7963,178838
348.9962,178838
349.1963,178838
