time,FuelTank
3.201813,52
3.221812,52
3.242812,52
3.261812,52
3.281812,52
3.301812,52
3.322813,52
3.341813,52
3.361813,52
3.381813,52
3.401813,52
3.421813,52
3.441813,52
3.461812,52
3.481812,52
3.501812,52
3.521812,52
3.541812,52
3.561812,52
3.581812,52
3.601813,52
3.621813,52
3.641813,52
3.661813,52
3.681813,52
3.701813,52
3.721812,52
3.742812,52
3.761812,52
3.781812,52
3.801812,52
3.822813,52
3.841813,52
3.861813,52
3.881813,52
3.901813,52
3.921813,52
3.942812,52
3.961812,52
3.981812,52
4.001812,52
4.022812,52
4.041812,52
4.061812,52
4.081812,52
4.101812,52
4.121812,52
4.141812,52
4.161812,52
4.181812,52
4.201812,52
4.221813,52
4.241813,52
4.261813,52
4.281813,52
4.301813,52
4.322813,52
4.341813,52
4.361813,52
4.381813,52
4.401813,52
4.421813,52
4.441813,52
4.461812,52
4.481812,52
4.501812,52
4.522812,52
4.542812,52
4.561812,52
4.581812,52
4.601812,52
4.622812,52
4.642813,52
4.661812,52
4.681812,52
4.701812,52
4.722813,52
4.742813,52
4.761813,52
4.781813,52
4.802813,52
4.822813,52
4.842813,52
4.861813,52
4.881813,52
4.902812,52
4.922812,52
4.942812,52
4.961812,52
4.981812,52
5.002812,52
5.022812,52
5.042812,52
5.061812,52
5.081812,52
5.101812,52
5.122812,52
5.142813,52
5.161812,52
5.181812,52
5.201812,52
5.222813,52
5.242813,52
5.261813,52
5.281813,52
5.301813,52
5.322813,52
5.342813,52
5.361813,52
5.381813,52
5.401813,52
5.422812,52
5.442812,52
5.461812,52
5.481812,52
5.501812,52
5.522812,52
5.542812,52
5.561812,52
5.581812,52
5.601812,52
5.622812,52
5.642813,52
5.661812,52
5.681812,52
5.701812,52
5.722813,52
5.742813,52
5.761813,52
5.781813,52
5.802813,52
5.822813,52
5.842813,52
5.861813,52
5.881813,52
5.901813,52
5.921813,52
5.941813,52
5.961812,52
5.981812,52
6.001812,52
6.022812,52
6.042812,52
6.061812,52
6.081812,52
6.101812,52
6.122812,52
6.142813,52
6.161812,52
6.181812,52
6.201812,52
6.222813,52
6.242813,52
6.261813,52
6.281813,52
6.301813,52
6.321813,52
6.342813,52
6.361813,52
6.381813,52
6.401813,52
6.422812,52
6.442812,52
6.461812,52
6.481812,52
6.501812,52
6.522812,52
6.541812,52
6.561812,52
6.581812,52
6.601812,52
6.622812,52
6.641812,52
6.661812,52
6.681812,52
6.701812,52
6.722813,52
6.741813,52
6.761813,52
6.781813,52
6.801813,52
6.822813,52
6.842813,52
6.861813,52
6.881813,52
6.901813,52
6.922812,52
6.942812,52
6.961812,52
6.981812,52
7.001812,52
7.022812,52
7.042812,52
7.061812,52
7.081812,52
7.101812,52
7.121812,52
7.142813,52
7.161812,52
7.181812,52
7.201812,52
7.221813,52
7.242813,52
7.261813,52
7.281813,52
7.301813,52
7.321813,52
7.341813,52
7.361813,52
7.381813,52
7.401813,52
7.422812,52
7.441813,52
7.461812,52
7.481812,52
7.501812,52
7.521812,52
7.541812,52
7.561812,52
7.581812,52
7.601812,52
7.622812,52
7.642813,52
7.661812,52
7.681812,52
7.701812,52
7.722813,52
7.742813,52
7.761813,52
7.781813,52
7.801813,52
7.822813,52
7.842813,52
7.861813,52
7.881813,52
7.901813,52
7.922812,52
7.942812,52
7.961812,52
7.981812,52
8.001813,52
8.021812,52
8.042812,52
8.061812,52
8.081813,52
8.101812,52
8.121813,52
8.142813,52
8.161813,52
8.181812,52
8.201813,52
8.222813,52
8.241813,52
8.261812,52
8.281813,52
8.301812,52
8.322812,52
8.341812,52
8.361813,52
8.381812,52
8.401813,52
8.421812,52
8.442813,52
8.461813,52
8.481812,52
8.501813,52
8.522813,52
8.542812,52
8.561812,52
8.581813,52
8.601812,52
8.621813,52
8.642813,52
8.661813,52
8.681812,52
8.701813,52
8.722813,52
8.742812,52
8.761812,52
8.781813,52
8.801812,52
8.821813,52
8.841812,52
8.861813,52
8.881812,52
8.901813,52
8.922812,52
8.942813,52
8.961813,52
8.981812,52
9.001813,52
9.022813,52
9.041813,52
9.061812,52
9.081813,52
9.101812,52
9.122812,52
9.141812,52
9.161813,52
9.181812,52
9.201813,52
9.222813,52
9.242812,52
9.261812,52
9.281813,52
9.301812,52
9.322812,52
9.342813,52
9.361813,52
9.381812,52
9.401813,52
9.422812,52
9.442813,52
9.461813,52
9.481812,52
9.501813,52
9.521812,52
9.542812,52
9.561812,52
9.581813,52
9.601812,52
9.622812,52
9.641812,52
9.661813,52
9.681812,52
9.701813,52
9.722813,52
9.741813,52
9.761812,52
9.781813,52
9.801812,52
9.822812,52
9.841812,52
9.861813,52
9.881812,52
9.901813,52
9.922812,52
9.941813,52
9.961813,52
9.981812,52
10.00181,52
10.02281,52
10.04281,52
10.06181,52
10.08181,52
10.10181,52
10.12281,52
10.14281,52
10.16181,52
10.18181,52
10.20181,52
10.22281,52
10.24181,52
10.26181,52
10.28181,52
10.30181,52
10.32281,52
10.34181,52
10.36181,52
10.38181,52
10.40181,52
10.42281,52
10.44281,52
10.46181,52
10.48181,52
10.50181,52
10.52181,52
10.54181,52
10.56181,52
10.58181,52
10.60181,52
10.62181,52
10.64181,52
10.66181,52
10.68181,52
10.70181,52
10.72281,52
10.74181,52
10.76181,52
10.78181,52
10.80181,52
10.82281,52
10.84281,52
10.86181,52
10.88181,52
10.90281,52
10.92281,52
10.94281,52
10.96181,52
10.98181,52
11.00281,52
11.02181,52
11.04181,52
11.06181,52
11.08181,52
11.10181,52
11.12181,52
11.14281,52
11.16181,52
11.18181,52
11.20281,52
11.22181,52
11.24281,52
11.26181,52
11.28181,52
11.30181,52
11.32181,52
11.34181,52
11.36181,52
11.38181,52
11.40181,52
11.42181,52
11.44181,52
11.46181,52
11.48181,52
11.50181,52
11.52281,52
11.54281,52
11.56181,52
11.58181,52
11.60181,52
11.62281,52
11.64281,52
11.66181,52
11.68181,52
11.70181,52
11.72281,52
11.74281,52
11.76181,52
11.78181,52
11.80281,52
11.82281,52
11.84281,52
11.86181,52
11.88181,52
11.90181,52
11.92281,52
11.94181,52
11.96181,52
11.98181,52
12.00181,52
12.02281,52
12.04181,52
12.06181,52
12.08181,52
12.10181,52
12.12281,52
12.14181,52
12.16181,52
12.18181,52
12.20181,52
12.22281,52
12.24181,52
12.26181,52
12.28181,52
12.30181,52
12.32181,52
12.34281,52
12.36181,52
12.38181,52
12.40181,52
12.42281,52
12.44281,52
12.46181,52
12.48181,52
12.50181,52
12.52181,52
12.54181,52
12.56181,52
12.58181,52
12.60181,52
12.62281,52
12.64281,52
12.66181,52
12.68181,52
12.70181,52
12.72281,52
12.74181,52
12.76181,52
12.78181,52
12.80281,52
12.82281,52
12.84181,52
12.86181,52
12.88181,52
12.90181,52
12.92281,52
12.94181,52
12.96181,52
12.98181,52
13.00181,52
13.02281,52
13.04181,52
13.06181,52
13.08181,52
13.10181,52
13.12281,52
13.14181,52
13.16181,52
13.18181,52
13.20181,52
13.22281,52
13.24181,52
13.26181,52
13.28181,52
13.30181,52
13.32281,52
13.34181,52
13.36181,52
13.38181,52
13.40181,52
13.42281,52
13.44181,52
13.46181,52
13.48181,52
13.50181,52
13.52181,52
13.54181,52
13.56181,52
13.58181,52
13.60181,52
13.62281,52
13.64181,52
13.66181,52
13.68181,52
13.70181,52
13.72181,52
13.74181,52
13.76181,52
13.78181,52
13.80181,52
13.82281,52
13.84281,52
13.86181,52
13.88181,52
13.90181,52
13.92281,52
13.94281,52
13.96181,52
13.98181,52
14.00181,52
14.02181,52
14.04281,52
14.06181,52
14.08181,52
14.10181,52
14.12281,52
14.14181,52
14.16181,52
14.18181,52
14.20181,52
14.22281,52
14.24281,52
14.26181,52
14.28181,52
14.30181,52
14.32281,52
14.34281,52
14.36181,52
14.38181,52
14.40181,52
14.42281,52
14.44181,52
14.46181,52
14.48181,52
14.50181,52
14.52281,52
14.54181,52
14.56181,52
14.58181,52
14.60181,52
14.62281,52
14.64181,52
14.66181,52
14.68181,52
14.70181,52
14.72281,52
14.74281,52
14.76181,52
14.78181,52
14.80181,52
14.82281,52
14.84281,52
14.86181,52
14.88181,52
14.90181,52
14.92281,52
14.94281,52
14.96181,52
14.98181,52
15.00181,52
15.02281,52
15.04181,52
15.06181,52
15.08181,52
15.10181,52
15.12181,52
15.14181,52
15.16181,52
15.18181,52
15.20181,52
15.22181,52
15.24181,52
15.26181,52
15.28181,52
15.30181,52
15.32281,52
15.34181,52
15.36181,52
15.38181,52
15.40181,52
15.42281,52
15.44181,52
15.46181,52
15.48181,52
15.50181,52
15.52281,52
15.54181,52
15.56181,52
15.58181,52
15.60181,52
15.62281,52
15.64181,52
15.66181,52
15.68181,52
15.70181,52
15.72181,52
15.74281,52
15.76181,52
15.78181,52
15.80181,52
15.82181,52
15.84181,52
15.86181,52
15.88181,52
15.90181,52
15.92181,52
15.94181,52
15.96181,52
15.98181,52
16.00181,52
16.02181,52
16.04181,52
16.06181,52
16.08181,52
16.10181,52
16.12181,52
16.14181,52
16.16181,52
16.18181,52
16.20181,52
16.22181,52
16.24181,52
16.26181,52
16.28181,52
16.30181,52
16.32181,52
16.34181,52
16.36181,52
16.38181,52
16.40181,52
16.42281,52
16.44181,52
16.46181,52
16.48181,52
16.50181,52
16.52181,52
16.54181,52
16.56181,52
16.58181,52
16.60181,52
16.62181,52
16.64281,52
16.66181,52
16.68181,52
16.70181,52
16.72181,52
16.74181,52
16.76181,52
16.78181,52
16.80181,52
16.82181,52
16.84181,52
16.86181,52
16.88181,52
16.90181,52
16.92181,52
16.94281,52
16.96181,52
16.98181,52
17.00181,52
17.02281,52
17.04281,52
17.06181,52
17.08181,52
17.10181,52
17.12281,52
17.14181,52
17.16181,52
17.18181,52
17.20181,52
17.22281,52
17.24181,52
17.26181,52
17.28181,52
17.30181,52
17.32281,52
17.34181,52
17.36181,52
17.38181,52
17.40181,52
17.42281,52
17.44281,52
17.46181,52
17.48181,52
17.50181,52
17.52281,52
17.54181,52
17.56181,52
17.58181,52
17.60181,52
17.62181,52
17.64181,52
17.66181,52
17.68181,52
17.70181,52
17.72181,52
17.74181,52
17.76181,52
17.78181,52
17.80181,52
17.82281,52
17.84181,52
17.86181,52
17.88181,52
17.90181,52
17.92281,52
17.94281,52
17.96181,52
17.98181,52
18.00181,52
18.02281,52
18.04181,52
18.06181,52
18.08181,52
18.10181,52
18.12181,52
18.14181,52
18.16181,52
18.18181,52
18.20181,52
18.22181,52
18.24181,52
18.26181,52
18.28181,52
18.30181,52
18.32181,52
18.34181,52
18.36181,52
18.38181,52
18.40181,52
18.42181,52
18.44181,52
18.46181,52
18.48181,52
18.50181,52
18.52181,52
18.54181,52
18.56181,52
18.58181,52
18.60181,52
18.62181,52
18.64181,52
18.66181,52
18.68181,52
18.70181,52
18.72181,52
18.74181,52
18.76181,52
18.78181,52
18.80181,52
18.82181,52
18.84181,52
18.86181,52
18.88181,52
18.90181,52
18.92181,52
18.94181,52
18.96181,52
18.98181,52
19.00181,52
19.02181,52
19.04181,52
19.06181,52
19.08181,52
19.10181,52
19.12181,52
19.14181,52
19.16181,52
19.18181,52
19.20181,52
19.22181,52
19.24181,52
19.26181,52
19.28181,52
19.30181,52
19.32181,52
19.34181,52
19.36181,52
19.38181,52
19.40181,52
19.42181,52
19.44181,52
19.46181,52
19.48181,52
19.50181,52
19.52181,52
19.54181,52
19.56181,52
19.58181,52
19.60181,52
19.62181,52
19.64181,52
19.66181,52
19.68181,52
19.70181,52
19.72181,52
19.74281,52
19.76181,52
19.78181,52
19.80181,52
19.82181,52
19.84181,52
19.86181,52
19.88181,52
19.90181,52
19.92181,52
19.94181,52
19.96181,52
19.98181,52
20.00181,52
20.02181,52
20.04181,52
20.06181,52
20.08181,52
20.10181,52
20.12181,52
20.14181,52
20.16181,52
20.18181,52
20.20181,52
20.22181,52
20.24181,52
20.26181,52
20.28181,52
20.30181,52
20.32181,52
20.34181,52
20.36181,52
20.38181,52
20.40181,52
20.42181,52
20.44281,52
20.46181,52
20.48181,52
20.50181,52
20.52181,52
20.54281,52
20.56181,52
20.58181,52
20.60181,52
20.62181,52
20.64181,52
20.66181,52
20.68181,52
20.70181,52
20.72181,52
20.74181,52
20.76181,52
20.78181,52
20.80181,52
20.82181,52
20.84181,52
20.86181,52
20.88181,52
20.90181,52
20.92281,52
20.94181,52
20.96181,52
20.98181,52
21.00181,52
21.02181,52
21.04181,52
21.06181,52
21.08181,52
21.10181,52
21.12181,52
21.14181,52
21.16181,52
21.18181,52
21.20181,52
21.22181,52
21.24181,52
21.26181,52
21.28181,52
21.30181,52
21.32181,52
21.34181,52
21.36181,52
21.38181,52
21.40181,52
21.42181,52
21.44181,52
21.46181,52
21.48181,52
21.50181,52
21.52181,52
21.54181,52
21.56181,52
21.58181,52
21.60181,52
21.62181,52
21.64281,52
21.66181,52
21.68181,52
21.70181,52
21.72181,52
21.74181,52
21.76181,52
21.78181,52
21.80181,52
21.82181,52
21.84181,52
21.86181,52
21.88181,52
21.90181,52
21.92181,52
21.94181,52
21.96181,52
21.98181,52
22.00181,52
22.02181,52
22.04281,52
22.06181,52
22.08181,52
22.10181,52
22.12181,52
22.14181,52
22.16181,52
22.18181,52
22.20181,52
22.22181,52
22.24181,52
22.26181,52
22.28181,52
22.30181,52
22.32181,52
22.34181,52
22.36181,52
22.38181,52
22.40181,52
22.42281,52
22.44181,52
22.46181,52
22.48181,52
22.50181,52
22.52281,52
22.54281,52
22.56181,52
22.58181,52
22.60181,52
22.62281,52
22.64181,52
22.66181,52
22.68181,52
22.70181,52
22.72181,52
22.74181,52
22.76181,52
22.78181,52
22.80181,52
22.82181,52
22.84181,52
22.86181,52
22.88181,52
22.90181,52
22.92181,52
22.94181,52
22.96181,52
22.98181,52
23.00181,52
23.02181,52
23.04181,52
23.06181,52
23.08181,52
23.10181,52
23.12181,52
23.14181,52
23.16181,52
23.18181,52
23.20181,52
23.22281,52
23.24281,52
23.26181,52
23.28181,52
23.30181,52
23.32181,52
23.34281,52
23.36181,52
23.38181,52
23.40181,52
23.42281,52
23.44181,52
23.46181,52
23.48181,52
23.50181,52
23.52181,52
23.54181,52
23.56181,52
23.58181,52
23.60181,52
23.62181,52
23.64181,52
23.66181,52
23.68181,52
23.70181,52
23.72181,52
23.74181,52
23.76181,52
23.78181,52
23.80181,52
23.82181,52
23.84181,52
23.86181,52
23.88181,52
23.90181,52
23.92181,52
23.94181,52
23.96181,52
23.98181,52
24.00181,52
24.02181,52
24.04181,52
24.06181,52
24.08181,52
24.10181,52
24.12281,52
24.14181,52
24.16181,52
24.18181,52
24.20181,52
24.22181,52
24.24181,52
24.26181,52
24.28181,52
24.30181,52
24.32281,52
24.34181,52
24.36181,52
24.38181,52
24.40181,52
24.42281,52
24.44181,52
24.46181,52
24.48181,52
24.50181,52
24.52281,52
24.54181,52
24.56181,52
24.58181,52
24.60181,52
24.62181,52
24.64281,52
24.66181,52
24.68181,52
24.70181,52
24.72181,52
24.74181,52
24.76181,52
24.78181,52
24.80181,52
24.82281,52
24.84281,52
24.86181,52
24.88181,52
24.90181,52
24.92281,52
24.94181,52
24.96181,52
24.98181,52
25.00181,52
25.02281,52
25.04281,52
25.06181,52
25.08181,52
25.10181,52
25.12281,52
25.14181,52
25.16181,52
25.18181,52
25.20181,52
25.22181,52
25.24281,52
25.26181,52
25.28181,52
25.30181,52
25.32281,52
25.34181,52
25.36181,52
25.38181,52
25.40181,52
25.42181,52
25.44181,52
25.46181,52
25.48181,52
25.50181,52
25.52281,52
25.54181,52
25.56181,52
25.58181,52
25.60181,52
25.62281,52
25.64181,52
25.66181,52
25.68181,52
25.70181,52
25.72281,52
25.74281,52
25.76181,52
25.78181,52
25.80181,52
25.82281,52
25.84181,52
25.86181,52
25.88181,52
25.90181,52
25.92281,52
25.94181,52
25.96181,52
25.98181,52
26.00181,52
26.02281,52
26.04181,52
26.06181,52
26.08181,52
26.10181,52
26.12181,52
26.14181,52
26.16181,52
26.18181,52
26.20181,52
26.22181,52
26.24181,52
26.26181,52
26.28181,52
26.30181,52
26.32281,52
26.34181,52
26.36181,52
26.38181,52
26.40181,52
26.42281,52
26.44181,52
26.46181,52
26.48181,52
26.50181,52
26.52281,52
26.54181,52
26.56181,52
26.58181,52
26.60181,52
26.62281,52
26.64181,52
26.66181,52
26.68181,52
26.70181,52
26.72181,52
26.74181,52
26.76181,52
26.78181,52
26.80181,52
26.82281,52
26.84281,52
26.86181,52
26.88181,52
26.90181,52
26.92281,52
26.94181,52
26.96181,52
26.98181,52
27.00181,52
27.02181,52
27.04181,52
27.06181,52
27.08181,52
27.10181,52
27.12281,52
27.14181,52
27.16181,52
27.18181,52
27.20181,52
27.22281,52
27.24181,52
27.26181,52
27.28181,52
27.30181,52
27.32281,52
27.34281,52
27.36181,52
27.38181,52
27.40181,52
27.42281,52
27.44181,52
27.46181,52
27.48181,52
27.50181,52
27.52181,52
27.54181,52
27.56181,52
27.58181,52
27.60181,52
27.62181,52
27.64181,52
27.66181,52
27.68181,52
27.70181,52
27.72181,52
27.74181,52
27.76181,52
27.78181,52
27.80181,52
27.82181,52
27.84181,52
27.86181,52
27.88181,52
27.90181,52
27.92181,52
27.94181,52
27.96181,52
27.98181,52
28.00181,52
28.02181,52
28.04181,52
28.06181,52
28.08181,52
28.10181,52
28.12181,52
28.14181,52
28.16181,52
28.18181,52
28.20181,52
28.22181,52
28.24181,52
28.26281,52
28.28181,52
28.30181,52
28.32281,52
28.34181,52
28.36181,52
28.38181,52
28.40181,52
28.42281,52
28.44181,52
28.46181,52
28.48181,52
28.50181,52
28.52181,52
28.54181,52
28.56181,52
28.58181,52
28.60181,52
28.62281,52
28.64181,52
28.66181,52
28.68181,52
28.70181,52
28.72181,52
28.74181,52
28.76181,52
28.78181,52
28.80181,52
28.82181,52
28.84181,52
28.86181,52
28.88181,52
28.90181,52
28.92181,52
28.94181,52
28.96181,52
28.98181,52
29.00181,52
29.02181,52
29.04181,52
29.06181,52
29.08181,52
29.10181,52
29.12181,52
29.14181,52
29.16181,52
29.18181,52
29.20181,52
29.22181,52
29.24181,52
29.26181,52
29.28181,52
29.30181,52
29.32181,52
29.34181,52
29.36181,52
29.38181,52
29.40181,52
29.42181,52
29.44281,52
29.46181,52
29.48181,52
29.50181,52
29.52281,52
29.54181,52
29.56181,52
29.58181,52
29.60181,52
29.62181,52
29.64181,52
29.66181,52
29.68181,52
29.70181,52
29.72281,52
29.74181,52
29.76181,52
29.78181,52
29.80181,52
29.82281,52
29.84181,52
29.86181,52
29.88181,52
29.90181,52
29.92281,52
29.94281,52
29.96181,52
29.98181,52
30.00181,52
30.02181,52
30.04181,52
30.06181,52
30.08181,52
30.10181,52
30.12181,52
30.14181,52
30.16181,52
30.18181,52
30.20181,52
30.22181,52
30.24181,52
30.26181,52
30.28181,52
30.30181,52
30.32281,52
30.34181,52
30.36181,52
30.38181,52
30.40181,52
30.42181,52
30.44181,52
30.46181,52
30.48181,52
30.50181,52
30.52181,52
30.54181,52
30.56181,52
30.58181,52
30.60181,52
30.62281,52
30.64181,52
30.66181,52
30.68181,52
30.70181,52
30.72281,52
30.74181,52
30.76181,52
30.78181,52
30.80181,52
30.82181,52
30.84181,52
30.86181,52
30.88181,52
30.90181,52
30.92181,52
30.94181,52
30.96181,52
30.98181,52
31.00181,52
31.02181,52
31.04181,52
31.06181,52
31.08181,52
31.10181,52
31.12181,52
31.14181,52
31.16181,52
31.18181,52
31.20181,52
31.22281,52
31.24281,52
31.26181,52
31.28181,52
31.30181,52
31.32281,52
31.34181,52
31.36181,52
31.38181,52
31.40181,52
31.42181,52
31.44181,52
31.46181,52
31.48181,52
31.50281,52
31.52281,52
31.54181,52
31.56181,52
31.58181,52
31.60181,52
31.62181,52
31.64181,52
31.66181,52
31.68181,52
31.70181,52
31.72181,52
31.74181,52
31.76181,52
31.78181,52
31.80181,52
31.82181,52
31.84181,52
31.86181,52
31.88181,52
31.90181,52
31.92281,52
31.94181,52
31.96181,52
31.98181,52
32.00181,52
32.02181,52
32.04181,52
32.06181,52
32.08181,52
32.10181,52
32.12181,52
32.14181,52
32.16181,52
32.18181,52
32.20281,52
32.22181,52
32.24281,52
32.26181,52
32.28181,52
32.30181,52
32.32281,52
32.34281,52
32.36181,52
32.38181,52
32.40181,52
32.42181,52
32.44181,52
32.46181,52
32.48181,52
32.50181,52
32.52281,52
32.54181,52
32.56181,52
32.58181,52
32.60181,52
32.62181,52
32.64181,52
32.66181,52
32.68181,52
32.70181,52
32.72181,52
32.74181,52
32.76181,52
32.78181,52
32.80181,52
32.82181,52
32.84181,52
32.86181,52
32.88181,52
32.90181,52
32.92181,52
32.94181,52
32.96181,52
32.98181,52
33.00181,52
33.02181,52
33.04181,52
33.06181,52
33.08181,52
33.10181,52
33.12181,52
33.14181,52
33.16181,52
33.18181,52
33.20181,52
33.22181,52
33.24181,52
33.26181,52
33.28181,52
33.30181,52
33.32181,52
33.34181,52
33.36181,52
33.38181,52
33.40181,52
33.42181,52
33.44181,52
33.46181,52
33.48181,52
33.50181,52
33.52181,52
33.54181,52
33.56181,52
33.58181,52
33.60181,52
33.62181,52
33.64181,52
33.66181,52
33.68181,52
33.70181,52
33.72181,52
33.74181,52
33.76181,52
33.78181,52
33.80181,52
33.82181,52
33.84281,52
33.86181,52
33.88181,52
33.90181,52
33.92181,52
33.94181,52
33.96181,52
33.98181,52
34.00181,52
34.02181,52
34.04181,52
34.06181,52
34.08181,52
34.10181,52
34.12181,52
34.14181,52
34.16181,52
34.18181,52
34.20181,52
34.22181,52
34.24181,52
34.26181,52
34.28181,52
34.30281,52
34.32181,52
34.34181,52
34.36181,52
34.38181,52
34.40181,52
34.42181,52
34.44181,52
34.46181,52
34.48181,52
34.50181,52
34.52181,52
34.54181,52
34.56181,52
34.58181,52
34.60181,52
34.62181,52
34.64181,52
34.66181,52
34.68181,52
34.70181,52
34.72181,52
34.74181,52
34.76181,52
34.78181,52
34.80181,52
34.82181,52
34.84181,52
34.86181,52
34.88181,52
34.90181,52
34.92181,52
34.94281,52
34.96181,52
34.98181,52
35.00181,52
35.02281,52
35.04181,52
35.06181,52
35.08181,52
35.10181,52
35.12181,52
35.14281,52
35.16181,52
35.18181,52
35.20181,52
35.22281,52
35.24281,52
35.26181,52
35.28181,52
35.30181,52
35.32281,52
35.34181,52
35.36181,52
35.38181,52
35.40181,52
35.42181,52
35.44181,52
35.46181,52
35.48181,52
35.50181,52
35.52181,52
35.54181,52
35.56181,52
35.58181,52
35.60181,52
35.62181,52
35.64181,52
35.66181,52
35.68181,52
35.70181,52
35.72281,52
35.74281,52
35.76181,52
35.78181,52
35.80181,52
35.82181,52
35.84181,52
35.86181,52
35.88181,52
35.90181,52
35.92181,52
35.94181,52
35.96181,52
35.98181,52
36.00181,52
36.02181,52
36.04181,52
36.06181,52
36.08181,52
36.10281,52
36.12181,52
36.14181,52
36.16181,52
36.18181,52
36.20181,52
36.22181,52
36.24181,52
36.26181,52
36.28181,52
36.30181,52
36.32181,52
36.34181,52
36.36181,52
36.38181,52
36.40181,52
36.42281,52
36.44181,52
36.46181,52
36.48181,52
36.50281,52
36.52181,52
36.54281,52
36.56181,52
36.58181,52
36.60181,52
36.62281,52
36.64281,52
36.66181,52
36.68181,52
36.70181,52
36.72281,52
36.74181,52
36.76181,52
36.78181,52
36.80181,52
36.82281,52
36.84181,52
36.86181,52
36.88181,52
36.90181,52
36.92281,52
36.94181,52
36.96181,52
36.98181,52
37.00181,52
37.02181,52
37.04181,52
37.06181,52
37.08181,52
37.10181,52
37.12181,52
37.14181,52
37.16181,52
37.18181,52
37.20181,52
37.22181,52
37.24181,52
37.26181,52
37.28181,52
37.30181,52
37.32181,52
37.34181,52
37.36181,52
37.38181,52
37.40181,52
37.42181,52
37.44181,52
37.46181,52
37.48181,52
37.50281,52
37.52181,52
37.54181,52
37.56181,52
37.58181,52
37.60181,52
37.62281,52
37.64181,52
37.66181,52
37.68181,52
37.70181,52
37.72281,52
37.74181,52
37.76181,52
37.78181,52
37.80181,52
37.82281,52
37.84181,52
37.86181,52
37.88181,52
37.90181,52
37.92281,52
37.94181,52
37.96181,52
37.98181,52
38.00181,52
38.02181,52
38.04281,52
38.06181,52
38.08181,52
38.10181,52
38.12281,52
38.14281,52
38.16181,52
38.18181,52
38.20181,52
38.22281,52
38.24281,52
38.26181,52
38.28181,52
38.30181,52
38.32281,52
38.34181,52
38.36181,52
38.38181,52
38.40181,52
38.42181,52
38.44281,52
38.46181,52
38.48181,52
38.50181,52
38.52181,52
38.54181,52
38.56181,52
38.58181,52
38.60181,52
38.62181,52
38.64181,52
38.66181,52
38.68181,52
38.70181,52
38.72281,52
38.74181,52
38.76181,52
38.78181,52
38.80181,52
38.82181,52
38.84281,52
38.86181,52
38.88181,52
38.90181,52
38.92281,52
38.94181,52
38.96181,52
38.98181,52
39.00181,52
39.02281,52
39.04181,52
39.06181,52
39.08181,52
39.10181,52
39.12181,52
39.14181,52
39.16181,52
39.18181,52
39.20181,52
39.22181,52
39.24181,52
39.26181,52
39.28181,52
39.30181,52
39.32281,52
39.34181,52
39.36181,52
39.38181,52
39.40181,52
39.42181,52
39.44181,52
39.46181,52
39.48181,52
39.50181,52
39.52281,52
39.54181,52
39.56181,52
39.58181,52
39.60181,52
39.62281,52
39.64181,52
39.66181,52
39.68181,52
39.70181,52
39.72181,52
39.74181,52
39.76181,52
39.78181,52
