time,AccSignl
7.373188,50
7.393188,49.2
7.413188,49.2
7.433187,49.2
7.453187,49.2
7.473187,49.2
7.493187,49.2
7.513187,48.8
7.533187,48.4
7.553187,48.4
7.573187,48.4
7.593187,48
7.613187,48
7.633187,48
7.653187,48
7.673188,48
7.692187,48
7.712187,48
7.732187,48
7.752188,48
7.772188,47.2
7.792188,46.4
7.812188,46
7.832188,45.2
7.852188,44.8
7.872188,44.8
7.892188,44.4
7.912188,44.4
7.932188,44.4
7.952188,43.6
7.972188,43.6
7.992188,43.2
8.012188,43.2
8.032187,42.4
8.052188,42
8.072187,41.6
8.092188,40.8
8.112187,40.8
8.132188,40.8
8.152187,40.8
8.172188,40.8
8.192187,40.4
8.212188,40.4
8.232187,40.4
8.252188,40
8.272187,40
8.292188,40
8.312187,40
8.332188,39.6
8.352187,39.6
8.372188,39.2
8.392187,39.2
8.412188,39.2
8.432187,39.2
8.452188,39.2
8.472187,39.2
8.492188,39.2
8.512188,39.2
8.532187,39.2
8.552188,39.2
8.572187,39.2
8.592188,39.2
8.612187,39.2
8.632188,39.2
8.652187,39.2
8.672188,39.2
8.692187,39.2
8.712188,39.2
8.732187,39.2
8.752188,39.2
8.772187,39.2
8.792188,39.2
8.812187,38.8
8.832188,38.8
8.852187,38.8
8.872188,38.8
8.892187,38.8
8.912188,38.8
8.932187,38.8
8.952188,38.8
8.972187,38.8
8.992188,38.8
9.012188,38.8
9.032187,38.8
9.052188,38.8
9.072187,38.8
9.092188,38.8
9.112187,38.8
9.132188,38.8
9.152187,38.8
9.172188,38.8
9.192187,38.8
9.212188,38.8
9.232187,38.8
9.252188,38
9.272187,37.6
9.292188,37.2
9.312187,36.8
9.332188,36.8
9.352187,36.4
9.372188,36.4
9.392187,36.4
9.412188,36.4
9.432187,36.4
9.452188,36.4
9.472187,36.4
9.492188,36.4
9.512188,36.4
9.532187,36.4
9.551188,36.4
9.571188,36.4
9.591187,36.4
9.611188,36.4
9.631187,36.4
9.651188,36.4
9.671187,36.4
9.691188,36.4
9.711187,36.4
9.731188,36.4
9.751187,36.4
9.771188,36.4
9.791187,36.4
9.811188,36.4
9.831187,36.4
9.851188,36.4
9.871187,36.4
9.891188,36.4
9.911187,36.4
9.931188,36.4
9.951187,36.4
9.971188,36.4
9.991187,36.4
10.01119,36.4
10.03119,36.4
10.05119,36.4
10.07119,36.4
10.09119,36.4
10.11119,36.4
10.13119,36.4
10.15119,36.4
10.17119,36.4
10.19119,36.4
10.21119,36.4
10.23119,36.4
10.25119,36.4
10.27119,36.4
10.29119,36.4
10.31119,36.4
10.33119,36.4
10.35119,36.4
10.37119,36.4
10.39119,36.4
10.41119,36.4
10.43119,36.4
10.45119,36.4
10.47119,36.4
10.49119,36.4
10.51119,36
10.53119,35.6
10.55119,35.2
10.57119,35.2
10.59119,32.8
10.61119,31.2
10.63119,30
10.65119,28.4
10.67119,27.2
10.69019,26
10.71019,24.8
10.73019,24.4
10.75019,23.6
10.77019,23.6
10.79019,23.6
10.81019,23.6
10.83019,23.6
10.85019,23.6
10.87019,23.6
10.89019,23.6
10.91019,23.2
10.93019,22.4
10.95019,21.6
10.97019,21.2
10.99019,20.8
11.01019,20.8
11.03019,20.4
11.05019,20.4
11.07019,20.4
11.09019,20.4
11.11019,20.4
11.13019,20.4
11.15019,20.4
11.17019,20.4
11.19019,20.4
11.21019,20
11.23019,20
11.25019,20
11.27019,20
11.29019,19.2
11.31019,19.2
11.33019,18.8
11.35019,18.8
11.37019,18.8
11.39019,18.8
11.41019,18.8
11.43019,18.4
11.45019,18.4
11.47019,18.4
11.49019,18
11.51019,18
11.53019,17.6
11.55019,17.2
11.57019,17.2
11.59019,17.2
11.61019,16.4
11.63019,16.4
11.65019,16.4
11.67019,16
11.69019,16
11.71019,16
11.73019,16
11.75019,16
11.77019,16
11.79019,15.6
11.81019,15.2
11.83019,14.8
11.85019,14.8
11.87019,14.8
11.89019,14.8
11.91019,14.8
11.93019,14.8
11.95019,14.8
11.97019,14.8
11.99019,14.8
12.01019,14.8
12.03019,14.8
12.05019,14.4
12.07019,14.4
12.09019,14
12.11019,14
12.13019,13.6
12.15019,13.6
12.17019,13.6
12.18919,13.6
12.20919,13.6
12.22919,13.6
12.24919,13.6
12.26919,13.6
12.28919,13.6
12.30919,13.6
12.32919,13.6
12.34919,13.6
12.36919,13.6
12.38919,13.6
12.40919,13.2
12.42919,13.2
12.44919,12.8
12.46919,12.8
12.48919,12
12.50919,12
12.52919,12
12.54919,12
12.56919,11.6
12.58919,11.2
12.60919,10.8
12.62919,10.8
12.64919,10.8
12.66919,10.8
12.68919,10.8
12.70919,10.8
12.72919,10.8
12.74919,10.8
12.76919,10.8
12.78919,10.8
12.80919,10.8
12.82919,10.8
12.84919,10.8
12.86919,10.8
12.88919,10.8
12.90919,10.8
12.92919,10.8
12.94919,10.8
12.96919,10.8
12.98919,10.8
13.00919,10.8
13.02919,10.8
13.04919,10.8
13.06919,11.2
13.08919,11.6
13.10919,12
13.12919,12
13.14919,12
13.16919,12
13.18919,12.4
13.20919,12.4
13.22919,12.4
13.24919,12.8
13.26919,12.8
13.28919,12.8
13.30919,12.8
13.32919,12.8
13.34919,12.8
13.36919,12.8
13.38919,12.8
13.40919,12.8
13.42919,12.8
13.44919,12.8
13.46919,12
13.48919,11.2
13.50919,10.4
13.52919,9.2
13.54919,7.2
13.56919,7.2
13.58919,1.6
13.60919,0
13.62919,0
13.64919,0
13.66919,0
13.68919,0
13.70819,0
13.72819,0
13.74819,0
13.76819,0
13.78819,0
13.80819,0
13.82819,0
13.84819,0
13.86819,0
13.88819,0
13.90819,0
13.92819,0
13.94819,0
13.96819,0
13.98819,0
14.00819,0
14.02819,0
14.04819,0
14.06819,0
14.08819,0
14.10819,0
14.12819,0
14.14819,0
14.16819,0
14.18819,0
14.20819,0
14.22819,0
14.24819,0
14.26819,0
14.28819,0
14.30819,0
14.32819,0
14.34819,0
14.36819,0
14.38819,0
14.40819,0
14.42819,0
14.44819,0
14.46819,0
14.48819,0
14.50819,0
14.52819,0
14.54819,0
14.56819,0
14.58819,0
14.60819,0
14.62819,0
14.64819,0
14.66819,0
14.68819,0
14.70819,0
14.72819,0
14.74819,0
14.76819,0
14.78819,0
14.80819,0
14.82819,0
14.84819,0
14.86819,0
14.88819,0
14.90819,0
14.92819,0
14.94819,0
14.96819,0
14.98819,0
15.00819,0
15.02819,0
15.04819,0
15.06819,0
15.08819,0
15.10819,0
15.12819,0
15.14819,0
15.16819,0
15.18819,0
15.20819,0
15.22719,0
15.24719,0
15.26719,0
15.28719,0
15.30719,0
15.32819,0
15.34819,0
15.36719,0
15.38719,0
15.40719,0
15.42719,0
15.44719,0
15.46719,0
15.48719,0
15.50719,0
15.52719,0
15.54719,0
15.56719,0
15.58719,0
15.60719,0
15.62719,0
15.64719,0
15.66719,0
15.68719,0
15.70719,0
15.72719,0
15.74719,0
15.76719,0
15.78719,0
15.80719,0
15.82719,0
15.84719,0
15.86719,0
15.88719,0
15.90719,0
15.92719,0
15.94719,0
15.96719,0
15.98719,0
16.00719,0
16.02719,0
16.04719,0
16.06719,0
16.08719,0
16.10719,0
16.12719,0
16.14719,0
16.16719,0
16.18719,0
16.20719,0
16.22719,0
16.24719,0
16.26719,0
16.28719,0
16.30719,0
16.32719,0
16.34719,0
16.36719,0
16.38719,0
16.40719,0
16.42719,0
16.44719,0
16.46719,0
16.48719,0
16.50719,0
16.52719,0
16.54719,0
16.56719,0
16.58719,2.4
16.60719,3.6
16.62719,4
16.64719,4.4
16.66719,4.4
16.68719,4.8
16.70719,5.6
16.72719,5.6
16.74619,5.6
16.76619,6
16.78619,6
16.80719,6.4
16.82719,6.8
16.84619,6.8
16.86619,6.8
16.88619,7.6
16.90719,7.6
16.92619,8
16.94619,8
16.96619,8
16.98619,8
17.00619,8
17.02619,8
17.04619,8
17.06619,8
17.08619,7.6
17.10619,7.6
17.12619,7.6
17.14619,7.6
17.16619,7.6
17.18619,7.6
17.20619,7.6
17.22619,7.6
17.24619,7.6
17.26619,7.6
17.28619,7.6
17.30619,7.6
17.32619,7.6
17.34619,7.6
17.36619,8
17.38619,8
17.40619,8
17.42619,8
17.44619,8
17.46619,8
17.48619,7.2
17.50619,5.2
17.52619,2
17.54619,0
17.56619,0
17.58619,0
17.60619,0
17.62619,0
17.64619,0
17.66619,0
17.68619,0
17.70619,0
17.72619,0
17.74619,0
17.76619,0
17.78619,0
17.80619,0
17.82619,0
17.84619,0
17.86619,0
17.88619,0
17.90619,0
17.92619,0
17.94619,0
17.96619,0
17.98619,0
18.00619,0
18.02619,0
18.04619,0
18.06619,0
18.08619,0
18.10619,0
18.12619,0
18.14619,0
18.16619,0
18.18619,0
18.20619,0
18.22519,0
18.24519,0
18.26519,0
18.28519,0
18.30519,0
18.32519,0
18.34519,0
18.36519,0
18.38519,0
18.40519,0
18.42519,0
18.44519,0
18.46519,0
18.48519,0
18.50519,0
18.52519,0
18.54519,0
18.56519,0
18.58519,0
18.60519,0
18.62519,0
18.64519,0
18.66519,0
18.68519,0
18.70519,0
18.72519,0
18.74519,0
18.76519,0
18.78519,0
18.80519,0
18.82519,0
18.84519,0
18.86519,0
18.88519,0
18.90519,0
18.92519,0
18.94519,0
18.96519,0
18.98519,0
19.00519,0
19.02519,0
19.04519,0
19.06519,0
19.08519,0
19.10519,0
19.12519,0
19.14519,0
19.16519,0
19.18519,0
19.20519,0
19.22519,0
19.24519,0.4
19.26519,0.4
19.28519,1.6
19.30519,1.6
19.32519,1.6
19.34519,1.6
19.36519,1.6
19.38519,2
19.40519,2
19.42519,2
19.44519,2.4
19.46519,2.4
19.48519,2.8
19.50519,2.8
19.52519,3.2
19.54519,3.2
19.56519,3.2
19.58519,4
19.60519,4
19.62519,4
19.64519,4.4
19.66519,4.4
19.68419,4.4
19.70519,4.4
19.72419,4.4
19.74419,4.4
19.76419,4.4
19.78519,4.4
19.80519,4.4
19.82419,4.4
19.84419,4.4
19.86419,4.4
19.88419,4.4
19.90419,4.4
19.92419,4.4
19.94419,4.4
19.96419,4.4
19.98419,4.4
20.00419,4.4
20.02419,4.4
20.04419,4.4
20.06419,4.4
20.08419,4.4
20.10419,4.4
20.12419,4.4
20.14419,4.4
20.16419,4.4
20.18419,4.8
20.20419,4.8
20.22419,4.8
20.24419,4.8
20.26419,4.8
20.28419,4.8
20.30419,4.8
20.32419,4.8
20.34419,4.8
20.36419,4.8
20.38419,4.8
20.40419,4.8
20.42419,4.8
20.44419,4.8
20.46419,4.8
20.48419,4.8
20.50419,4.8
20.52419,4.8
20.54419,4.8
20.56419,4.8
20.58419,4.8
20.60419,4.8
20.62419,4.8
20.64419,4.8
20.66419,4.8
20.68419,4.8
20.70419,4.8
20.72419,4.8
20.74419,4.8
20.76419,4.8
20.78419,4.8
20.80419,5.2
20.82419,5.2
20.84419,5.2
20.86419,5.2
20.88419,5.2
20.90419,5.2
20.92419,5.2
20.94419,5.2
20.96419,5.2
20.98419,5.2
21.00419,5.2
21.02419,5.2
21.04419,5.6
21.06419,5.6
21.08419,5.6
21.10419,5.6
21.12419,5.6
21.14419,5.6
21.16419,5.6
21.18419,5.6
21.20319,5.6
21.22319,5.6
21.24319,6
21.26319,6.4
21.28319,6.4
21.30319,7.2
21.32319,7.2
21.34319,7.2
21.36319,7.2
21.38319,8
21.40319,8
21.42319,8
21.44319,8
21.46319,8.4
21.48319,8.4
21.50319,8.8
21.52319,8.8
21.54319,9.2
21.56319,9.2
21.58319,9.2
21.60319,10
21.62319,10.8
21.64319,10.8
21.66319,10.8
21.68319,11.6
21.70319,12
21.72319,12.8
21.74319,12.8
21.76319,13.6
21.78319,13.6
21.80319,13.6
21.82319,14
21.84319,14
21.86319,14.4
21.88319,14.4
21.90319,14.4
21.92319,14.8
21.94319,14.8
21.96319,14.8
21.98319,14.8
22.00319,14.8
22.02319,14.8
22.04319,15.2
22.06319,15.2
22.08319,15.2
22.10319,15.2
22.12319,15.6
22.14319,15.6
22.16319,15.6
22.18319,15.6
22.20319,15.6
22.22319,15.6
22.24319,15.6
22.26319,15.6
22.28319,15.6
22.30319,15.6
22.32319,15.6
22.34319,15.6
22.36319,15.6
22.38319,15.6
22.40319,15.6
22.42319,16
22.44319,16
22.46319,16
22.48319,16
22.50319,16
22.52319,16
22.54319,16
22.56319,16
22.58319,16
22.60319,16
22.62319,16
22.64319,16
22.66319,16
22.68319,16
22.70319,16
22.72219,16
22.74219,16
22.76219,16
22.78319,16
22.80219,16
22.82319,16
22.84319,16
22.86319,16
22.88319,16
22.90319,16
22.92319,16
22.94319,16
22.96219,16
22.98219,16
23.00219,16
23.02219,16
23.04219,16
23.06219,16
23.08219,16
23.10219,16
23.12219,16
23.14219,16
23.16219,16
23.18219,16
23.20219,16
23.22219,16
23.24219,16
23.26219,16
23.28219,16
23.30219,16
23.32219,16
23.34219,16
23.36219,16
23.38219,16
23.40219,16
23.42219,16
23.44219,16
23.46219,16
23.48219,16
23.50219,16
23.52219,16
23.54219,16
23.56219,16
23.58219,16
23.60219,16
23.62219,16
23.64219,16
23.66219,16
23.68219,16
23.70219,16
23.72219,16
23.74219,16
23.76219,16
23.78219,16
23.80219,16
23.82219,16
23.84219,16
23.86219,16
23.88219,16
23.90219,16
23.92219,16
23.94219,16
23.96219,16
23.98219,16
24.00219,16
24.02219,16
24.04219,16
24.06219,16
24.08219,16
24.10219,16
24.12219,16
24.14219,16
24.16219,16
24.18219,16
24.20119,16
24.22119,16
24.24119,16.4
24.26219,16.4
24.28219,16.4
24.30219,16.8
24.32219,16.8
24.34219,16.8
24.36219,16.8
24.38219,17.2
24.40219,17.2
24.42219,17.2
24.44219,17.6
24.46119,17.6
24.48119,17.6
24.50119,18
24.52119,18
24.54119,18.4
24.56119,18.8
24.58119,19.6
24.60119,20.4
24.62119,20.4
24.64119,20.8
24.66119,20.8
24.68119,21.2
24.70119,21.2
24.72119,21.2
24.74119,21.2
24.76119,21.2
24.78119,21.2
24.80119,21.2
24.82119,21.2
24.84119,21.2
24.86119,21.2
24.88119,21.6
24.90119,22
24.92119,22
24.94119,22.4
24.96119,22.4
24.98119,22.8
25.00119,22.8
25.02119,23.2
25.04119,23.2
25.06119,23.2
25.08119,23.2
25.10119,23.2
25.12119,23.2
25.14119,23.2
25.16119,22.8
25.18119,21.6
25.20119,18.8
25.22119,13.6
25.24119,7.6
25.26119,7.6
25.28119,0
25.30119,0
25.32119,0
25.34119,0
25.36119,0
25.38119,0
25.40119,0
25.42119,0
25.44119,0
25.46119,0
25.48119,0
25.50119,0
25.52119,0
25.54119,0
25.56119,0
25.58119,0
25.60119,0
25.62119,0
25.64119,0
25.66119,0
25.68119,0
25.70019,0
25.72019,0
25.74019,0
25.76019,0
25.78019,0
25.80019,0
25.82019,0
25.84019,0
25.86019,0
25.88019,0
25.90019,0
25.92019,0
25.94019,0
25.96019,0
25.98019,0
26.00119,0
26.02019,0
26.04019,0
26.06019,0
26.08019,0
26.10019,0
26.12019,0
26.14019,0
26.16019,0
26.18019,0
26.20019,0
26.22019,0
26.24019,0
26.26019,0
26.28019,0
26.30019,0
26.32019,0
26.34019,0
26.36019,0
26.38019,0
26.40019,0
26.42019,0
26.44019,0
26.46019,0
26.48019,0
26.50019,0
26.52019,0
26.54019,0
26.56019,0
26.58019,0
26.60019,0
26.62019,0
26.64019,0
26.66019,0
26.68019,0
26.70019,0
26.72019,0
26.74019,0
26.76019,0
26.78019,0
26.80019,0
26.82019,0
26.84019,0
26.86019,0
26.88019,0
26.90019,0
26.92019,0
26.94019,0
26.96019,0
26.98019,0
27.00019,0
27.02019,0
27.04019,0
27.06019,0
27.08019,0
27.10019,0
27.12019,0
27.14019,0
27.16019,0
27.18019,0
27.20019,0
27.21919,0
27.23919,0
27.25919,0
27.27919,0
27.29919,0
27.31919,0
27.33919,0
27.35919,0
27.37919,0
27.39919,0
27.41919,0
27.43919,0
27.45919,0
27.47919,0
27.49919,0
27.51919,0
27.53919,0
27.55919,0
27.57919,0
27.59919,0
27.61919,0
27.63919,0
27.65919,0
27.67919,0
27.69919,0
27.71919,0
27.73919,0
27.75919,0
27.77919,0
27.79919,0
27.81919,0
27.83919,0
27.85919,0
27.87919,0
27.89919,0
27.91919,0
27.93919,0
27.95919,0
27.97919,0
27.99919,0
28.01919,0
28.03919,0
28.05919,0
28.07919,0
28.09919,0
28.11919,0
28.13919,0
28.15919,0
28.17919,0
28.19919,0
28.21919,0
28.23919,0
28.25919,0
28.27919,0
28.29919,0
28.31919,0
28.33919,0
28.35919,0
28.37919,0
28.39919,0
28.41919,0
28.43919,0
28.45919,0
28.47919,0
28.49919,0
28.51919,0
28.53919,0
28.55919,0
28.57919,0
28.59919,0
28.61919,0
28.63919,0
28.65919,0
28.67919,0
28.69919,0
28.71919,0
28.73819,0
28.75819,0
28.77819,0
28.79819,0
28.81819,0
28.83819,0
28.85819,0
28.87819,0
28.89819,0
28.91919,0
28.93819,0
28.95819,0
28.97819,0
28.99819,0
29.01819,0
29.03819,0
29.05819,0
29.07819,0
29.09819,0
29.11819,0
29.13819,0
29.15819,0
29.17819,0
29.19819,0
29.21819,0
29.23819,0
29.25819,0
29.27819,0
29.29819,0
29.31819,0
29.33819,0
29.35819,0
29.37819,0
29.39819,0
29.41819,0
29.43819,0
29.45819,0
29.47819,0
29.49819,0
29.51819,0
29.53819,0
29.55819,0
29.57819,0
29.59819,0
29.61819,0
29.63819,0
29.65819,0
29.67819,0
29.69819,0
29.71819,0
29.73819,0
29.75819,0
29.77819,0
29.79819,0
29.81819,0
29.83819,0
29.85819,0
29.87819,0
29.89819,0
29.91819,0
29.93819,0
29.95819,0
29.97819,0
29.99819,0
30.01819,0
30.03819,0
30.05819,0
30.07819,0
30.09819,0
30.11819,0
30.13819,0
30.15819,0
30.17819,0
30.19819,0
30.21719,0
30.23719,0
30.25819,0
30.27719,0
30.29719,0
30.31719,0
30.33719,0
30.35819,0
30.37719,0
30.39719,0
30.41719,0
30.43719,0
30.45719,0
30.47719,0
30.49719,0
30.51719,0
30.53719,0
30.55719,0
30.57719,0
30.59719,0
30.61719,0
30.63719,0
30.65719,0
30.67719,0
30.69719,0
30.71719,0
30.73719,0
30.75719,0
30.77719,0
30.79719,0
30.81719,0
30.83719,0
30.85719,0
30.87719,0
30.89719,0
30.91719,0
30.93719,0
30.95719,0
30.97719,0
30.99719,0
31.01719,0
31.03719,0
31.05719,0
31.07719,0
31.09719,0
31.11719,0
31.13719,0
31.15719,0
31.17719,0
31.19719,0
31.21719,0
31.23719,0
31.25719,0
31.27719,0
31.29719,0
31.31719,0
31.33719,0
31.35719,0
31.37719,0
31.39719,0
31.41719,0
31.43719,0
31.45719,0
31.47719,0
31.49719,0
31.51719,0
31.53719,0
31.55719,0
31.57719,0
31.59719,0
31.61719,0
31.63719,0
31.65719,0
31.67719,0
31.69719,0
31.71619,0
31.73619,0
31.75719,0
31.77619,0
31.79719,0
31.81619,0
31.83619,0
31.85719,0
31.87619,0
31.89619,0
31.91619,0
31.93619,0
31.95619,0
31.97619,0
31.99619,0
32.01619,0
32.03619,0
32.05619,0
32.07619,0
32.09619,0
32.11619,0
32.13619,0
32.15619,0
32.17719,0
32.19619,0
32.21619,0
32.23619,0
32.25619,0
32.27619,0
32.29619,0
32.31619,0
32.33619,0
32.35619,0
32.37619,0
32.39619,0
32.41619,0
32.43619,0
32.45619,0
32.47619,0
32.49619,0
32.51619,0
32.53619,0
32.55619,0
32.57619,0
32.59619,0
32.61619,0
32.63619,0
32.65619,0
32.67619,0
32.69619,0
32.71619,0
32.73619,0
32.75619,0
32.77619,0
32.79619,0
32.81619,0
32.83619,0
32.85619,0
32.87619,0
32.89619,0
32.91619,0
32.93619,0
32.95619,0
32.97619,0
32.99619,0
33.01619,0
33.03619,0
33.05619,0
33.07619,0
33.09619,0
33.11619,0
33.13619,0
33.15619,0
33.17619,0
33.19619,0
33.21519,0
33.23519,0
33.25519,0
33.27519,0
33.29519,0
33.31519,0
33.33519,0
33.35519,0
33.37519,0
33.39519,0
33.41519,0
33.43519,0
33.45519,0
33.47519,0
33.49519,0
33.51519,0
33.53519,0
33.55519,0
33.57519,0
33.59519,0.4
33.61519,0.8
33.63519,1.2
33.65519,1.2
33.67519,2
33.69519,2.4
33.71519,3.2
33.73519,4
33.75519,4.8
33.77519,4.8
33.79519,5.2
33.81519,6
33.83519,6.4
33.85519,6.8
33.87519,7.2
33.89519,7.2
33.91519,7.2
33.93519,7.6
33.95519,7.6
33.97519,7.6
33.99519,7.6
34.01519,8
34.03519,8
34.05519,8
34.07519,8
34.09519,8
34.11519,8
34.13519,8
34.15519,8
34.17519,8
34.19519,8
34.21519,8
34.23519,8
34.25519,8
34.27519,8
34.29519,8
34.31519,8
34.33519,8
34.35519,8
34.37519,8
34.39519,8
34.41519,8
34.43519,8
34.45519,8
34.47519,8
34.49519,8
34.51519,8
34.53519,8
34.55519,8
34.57519,8
34.59519,8
34.61519,8
34.63519,8
34.65519,8
34.67419,8
34.69419,8
34.71419,8
34.73419,8
34.75419,8
34.77419,8
34.79419,8
34.81419,8
34.83419,8
34.85419,8
34.87419,8
34.89419,8
34.91419,8
34.93419,8
34.95419,8
34.97419,8
34.99419,8
35.01419,8
35.03419,8
35.05419,8
35.07419,8
35.09419,8
35.11419,8
35.13419,8
35.15419,8
35.17419,8
35.19419,8
35.21419,8
35.23419,8
35.25419,8
35.27419,7.6
35.29419,7.6
35.31419,7.6
35.33419,7.6
35.35419,7.6
35.37419,7.6
35.39419,7.6
