time,FuelTank
10.40069,52
10.42069,52
10.44069,52
10.46069,52
10.48069,52
10.50069,52
10.52069,52
10.54069,52
10.56069,52
10.58069,52
10.60069,52
10.62069,52
10.64069,52
10.66069,52
10.68069,52
10.70069,52
10.72069,52
10.74069,52
10.76069,52
10.78069,52
10.80069,52
10.82069,52
10.84069,52
10.86069,52
10.88069,52
10.90069,52
10.92069,52
10.94069,52
10.96069,52
10.98069,52
11.00069,52
11.02069,52
11.04069,52
11.06069,52
11.08069,52
11.10069,52
11.12069,52
11.14069,52
11.16069,52
11.18069,52
11.20069,52
11.22069,52
11.24069,52
11.26069,52
11.28069,52
11.30069,52
11.32069,52
11.34069,52
11.36069,52
11.38069,52
11.40069,52
11.42069,52
11.44069,52
11.46069,52
11.48069,52
11.50069,52
11.52069,52
11.54069,52
11.56069,52
11.58069,52
11.60069,52
11.62069,52
11.64069,52
11.66069,52
11.68069,52
11.70069,52
11.72069,52
11.74069,52
11.76069,52
11.78169,52
11.80069,52
11.82069,52
11.84069,52
11.86069,52
11.88069,52
11.90069,52
11.92069,52
11.94069,52
11.96069,52
11.98069,52
12.00069,52
12.02069,52
12.04069,52
12.06069,52
12.08069,52
12.10069,52
12.12069,52
12.14069,52
12.16069,52
12.18069,52
12.20069,52
12.22069,52
12.24069,52
12.26069,52
12.28069,52
12.30069,52
12.32069,52
12.34069,52
12.36069,52
12.38069,52
12.40069,52
12.42069,52
12.44069,52
12.46069,52
12.48069,52
12.50069,52
12.52069,52
12.54069,52
12.56069,52
12.58069,52
12.60069,52
12.62069,52
12.64069,52
12.66069,52
12.68069,52
12.70069,52
12.72069,52
12.74069,52
12.76069,52
12.78069,52
12.80069,52
12.82069,52
12.84069,52
12.86069,52
12.88069,52
12.90069,52
12.92069,52
12.94069,52
12.96069,52
12.98069,52
13.00069,52
13.02069,52
13.04069,52
13.06069,52
13.08069,52
13.10069,52
13.12069,52
13.14069,52
13.16069,52
13.18069,52
13.20069,52
13.22069,52
13.24069,52
13.26069,52
13.28069,52
13.30069,52
13.32069,52
13.34069,52
13.36069,52
13.38069,52
13.40069,52
13.42069,52
13.44069,52
13.46069,52
13.48069,52
13.50069,52
13.52069,52
13.54069,52
13.56069,52
13.58069,52
13.60069,52
13.62069,52
13.64069,52
13.66069,52
13.68069,52
13.70069,52
13.72069,52
13.74069,52
13.76069,52
13.78069,52
13.80069,52
13.82069,52
13.84069,52
13.86069,52
13.88069,52
13.90069,52
13.92069,52
13.94069,52
13.96069,52
13.98069,52
14.00069,52
14.02069,52
14.04069,52
14.06069,52
14.08069,52
14.10069,52
14.12069,52
14.14069,52
14.16069,52
14.18069,52
14.20069,52
14.22069,52
14.24069,52
14.26069,52
14.28069,52
14.30069,52
14.32069,52
14.34069,52
14.36069,52
14.38069,52
14.40069,52
14.42069,52
14.44069,52
14.46069,52
14.48069,52
14.50069,52
14.52069,52
14.54069,52
14.56069,52
14.58069,52
14.60069,52
14.62069,52
14.64069,52
14.66069,52
14.68169,52
14.70069,52
14.72069,52
14.74069,52
14.76069,52
14.78069,52
14.80069,52
14.82069,52
14.84069,52
14.86069,52
14.88069,52
14.90069,52
14.92069,52
14.94069,52
14.96069,52
14.98069,52
15.00069,52
15.02069,52
15.04069,52
15.06069,52
15.08069,52
15.10069,52
15.12069,52
15.14069,52
15.16069,52
15.18069,52
15.20069,52
15.22069,52
15.24069,52
15.26069,52
15.28069,52
15.30069,52
15.32069,52
15.34069,52
15.36069,52
15.38069,52
15.40069,52
15.42069,52
15.44069,52
15.46069,52
15.48069,52
15.50069,52
15.52069,52
15.54069,52
15.56069,52
15.58069,52
15.60069,52
15.62069,52
15.64069,52
15.66069,52
15.68169,52
15.70069,52
15.72069,52
15.74069,52
15.76069,52
15.78069,52
15.80069,52
15.82069,52
15.84069,52
15.86069,52
15.88069,52
15.90069,52
15.92069,52
15.94069,52
15.96069,52
15.98169,52
16.00069,52
16.02069,52
16.04069,52
16.06069,52
16.08069,52
16.10069,52
16.12069,52
16.14069,52
16.16069,52
16.18069,52
16.20069,52
16.22069,52
16.24069,52
16.26069,52
16.28069,52
16.30069,52
16.32069,52
16.34069,52
16.36069,52
16.38069,52
16.40069,52
16.42069,52
16.44069,52
16.46069,52
16.48069,52
16.50069,52
16.52069,52
16.54069,52
16.56069,52
16.58069,52
16.60069,52
16.62069,52
16.64069,52
16.66069,52
16.68069,52
16.70069,52
16.72069,52
16.74069,52
16.76069,52
16.78069,52
16.80069,52
16.82069,52
16.84069,52
16.86069,52
16.88069,52
16.90069,52
16.92069,52
16.94069,52
16.96069,52
16.98069,52
17.00069,52
17.02069,52
17.04069,52
17.06069,52
17.08069,52
17.10069,52
17.12069,52
17.14069,52
17.16069,52
17.18069,52
17.20069,52
17.22069,52
17.24069,52
17.26069,52
17.28069,52
17.30069,52
17.32069,52
17.34069,52
17.36069,52
17.38069,52
17.40069,52
17.42069,52
17.44069,52
17.46069,52
17.48069,52
17.50069,52
17.52069,52
17.54069,52
17.56069,52
17.58069,52
17.60069,52
17.62069,52
17.64069,52
17.66069,52
17.68069,52
17.70069,52
17.72069,52
17.74069,52
17.76069,52
17.78069,52
17.80069,52
17.82069,52
17.84069,52
17.86069,52
17.88169,52
17.90069,52
17.92069,52
17.94069,52
17.96069,52
17.98069,52
18.00069,52
18.02069,52
18.04069,52
18.06069,52
18.08069,52
18.10069,52
18.12069,52
18.14069,52
18.16069,52
18.18069,52
18.20069,52
18.22069,52
18.24069,52
18.26069,52
18.28069,52
18.30069,52
18.32069,52
18.34069,52
18.36069,52
18.38069,52
18.40069,52
18.42069,52
18.44069,52
18.46069,52
18.48069,52
18.50069,52
18.52069,52
18.54069,52
18.56069,52
18.58069,52
18.60069,52
18.62069,52
18.64069,52
18.66069,52
18.68069,52
18.70069,52
18.72069,52
18.74069,52
18.76069,52
18.78069,52
18.80069,52
18.82069,52
18.84069,52
18.86069,52
18.88069,52
18.90069,52
18.92069,52
18.94069,52
18.96069,52
18.98069,52
19.00069,52
19.02069,52
19.04069,52
19.06069,52
19.08069,52
19.10069,52
19.12069,52
19.14069,52
19.16069,52
19.18069,52
19.20069,52
19.22069,52
19.24069,52
19.26069,52
19.28069,52
19.30069,52
19.32069,52
19.34069,52
19.36069,52
19.38069,52
19.40069,52
19.42069,52
19.44069,52
19.46069,52
19.48069,52
19.50069,52
19.52069,52
19.54069,52
19.56069,52
19.58069,52
19.60069,52
19.62069,52
19.64069,52
19.66069,52
19.68069,52
19.70069,52
19.72069,52
19.74069,52
19.76069,52
19.78069,52
19.80069,52
19.82069,52
19.84069,52
19.86069,52
19.88069,52
19.90069,52
19.92069,52
19.94069,52
19.96069,52
19.98069,52
20.00069,52
20.02069,52
20.04069,52
20.06069,52
20.08069,52
20.10069,52
20.12069,52
20.14069,52
20.16069,52
20.18069,52
20.20069,52
20.22069,52
20.24069,52
20.26069,52
20.28069,52
20.30069,52
20.32069,52
20.34069,52
20.36069,52
20.38069,52
20.40069,52
20.42069,52
20.44169,52
20.46069,52
20.48069,52
20.50069,52
20.52069,52
20.54069,52
20.56069,52
20.58069,52
20.60069,52
20.62069,52
20.64069,52
20.66069,52
20.68069,52
20.70069,52
20.72069,52
20.74169,52
20.76169,52
20.78069,52
20.80069,52
20.82069,52
20.84069,52
20.86069,52
20.88069,52
20.90069,52
20.92069,52
20.94069,52
20.96069,52
20.98069,52
21.00069,52
21.02069,52
21.04069,52
21.06069,52
21.08069,52
21.10069,52
21.12069,52
21.14069,52
21.16069,52
21.18069,52
21.20069,52
21.22069,52
21.24069,52
21.26169,52
21.28069,52
21.30069,52
21.32069,52
21.34069,52
21.36069,52
21.38069,52
21.40069,52
21.42069,52
21.44069,52
21.46069,52
21.48069,52
21.50069,52
21.52069,52
21.54069,52
21.56069,52
21.58069,52
21.60069,52
21.62069,52
21.64069,52
21.66069,52
21.68069,52
21.70069,52
21.72069,52
21.74069,52
21.76069,52
21.78069,52
21.80069,52
21.82069,52
21.84069,52
21.86069,52
21.88069,52
21.90069,52
21.92069,52
21.94069,52
21.96069,52
21.98069,52
22.00069,52
22.02069,52
22.04069,52
22.06069,52
22.08069,52
22.10069,52
22.12069,52
22.14069,52
22.16069,52
22.18069,52
22.20069,52
22.22069,52
22.24069,52
22.26069,52
22.28069,52
22.30069,52
22.32069,52
22.34069,52
22.36069,52
22.38069,52
22.40069,52
22.42069,52
22.44069,52
22.46069,52
22.48069,52
22.50069,52
22.52069,52
22.54069,52
22.56169,52
22.58169,52
22.60069,52
22.62069,52
22.64069,52
22.66169,52
22.68069,52
22.70069,52
22.72069,52
22.74069,52
22.76169,52
22.78069,52
22.80069,52
22.82069,52
22.84069,52
22.86169,52
22.88069,52
22.90069,52
22.92069,52
22.94069,52
22.96069,52
22.98069,52
23.00069,52
23.02069,52
23.04069,52
23.06169,52
23.08069,52
23.10069,52
23.12069,52
23.14069,52
23.16169,52
23.18069,52
23.20069,52
23.22069,52
23.24069,52
23.26169,52
23.28069,52
23.30069,52
23.32069,52
23.34069,52
23.36169,52
23.38069,52
23.40069,52
23.42069,52
23.44069,52
23.46169,52
23.48169,52
23.50069,52
23.52069,52
23.54169,52
23.56169,52
23.58169,52
23.60069,52
23.62069,52
23.64169,52
23.66169,52
23.68169,52
23.70069,52
23.72069,52
23.74169,52
23.76169,52
23.78169,52
23.80069,52
23.82069,52
23.84069,52
23.86069,52
23.88069,52
23.90069,52
23.92069,52
23.94069,52
23.96069,52
23.98069,52
24.00069,52
24.02069,52
24.04069,52
24.06169,52
24.08169,52
24.10069,52
24.12069,52
24.14069,52
24.16169,52
24.18069,52
24.20069,52
24.22069,52
24.24069,52
24.26169,52
24.28069,52
24.30069,52
24.32069,52
24.34069,52
24.36169,52
24.38069,52
24.40069,52
24.42069,52
24.44069,52
24.46069,52
24.48169,52
24.50069,52
24.52069,52
24.54069,52
24.56169,52
24.58069,52
24.60069,52
24.62069,52
24.64169,52
24.66169,52
24.68169,52
24.70069,52
24.72069,52
24.74069,52
24.76069,52
24.78069,52
24.80069,52
24.82069,52
24.84069,52
24.86069,52
24.88069,52
24.90069,52
24.92069,52
24.94069,52
24.96169,52
24.98069,52
25.00069,52
25.02069,52
25.04069,52
25.06169,52
25.08069,52
25.10069,52
25.12069,52
25.14069,52
25.16169,52
25.18069,52
25.20069,52
25.22069,52
25.24069,52
25.26069,52
25.28069,52
25.30069,52
25.32069,52
25.34069,52
25.36069,52
25.38169,52
25.40069,52
25.42069,52
25.44069,52
25.46069,52
25.48069,52
25.50069,52
25.52069,52
25.54069,52
25.56069,52
25.58069,52
25.60069,52
25.62069,52
25.64069,52
25.66069,52
25.68069,52
25.70069,52
25.72069,52
25.74069,52
25.76169,52
25.78069,52
25.80069,52
25.82069,52
25.84069,52
25.86169,52
25.88069,52
25.90069,52
25.92069,52
25.94069,52
25.96169,52
25.98169,52
26.00069,52
26.02069,52
26.04069,52
26.06169,52
26.08169,52
26.10069,52
26.12069,52
26.14069,52
26.16069,52
26.18069,52
26.20069,52
26.22069,52
26.24069,52
26.26069,52
26.28069,52
26.30069,52
26.32069,52
26.34069,52
26.36069,52
26.38069,52
26.40069,52
26.42069,52
26.44069,52
26.46069,52
26.48069,52
26.50069,52
26.52069,52
26.54069,52
26.56169,52
26.58169,52
26.60069,52
26.62069,52
26.64069,52
26.66169,52
26.68169,52
26.70069,52
26.72069,52
26.74069,52
26.76169,52
26.78169,52
26.80069,52
26.82069,52
26.84169,52
26.86169,52
26.88169,52
26.90069,52
26.92069,52
26.94069,52
26.96069,52
26.98069,52
27.00069,52
27.02069,52
27.04069,52
27.06169,52
27.08069,52
27.10069,52
27.12069,52
27.14069,52
27.16169,52
27.18169,52
27.20069,52
27.22069,52
27.24069,52
27.26169,52
27.28069,52
27.30069,52
27.32069,52
27.34069,52
27.36169,52
27.38169,52
27.40069,52
27.42069,52
27.44069,52
27.46069,52
27.48069,52
27.50069,52
27.52069,52
27.54069,52
27.56169,52
27.58069,52
27.60069,52
27.62069,52
27.64069,52
27.66069,52
27.68069,52
27.70069,52
27.72069,52
27.74069,52
27.76069,52
27.78069,52
27.80069,52
27.82069,52
27.84069,52
27.86069,52
27.88069,52
27.90069,52
27.92069,52
27.94069,52
27.96169,52
27.98069,52
28.00069,52
28.02069,52
28.04069,52
28.06169,52
28.08169,52
28.10069,52
28.12069,52
28.14069,52
28.16169,52
28.18069,52
28.20069,52
28.22069,52
28.24069,52
28.26069,52
28.28169,52
28.30069,52
28.32069,52
28.34069,52
28.36169,52
28.38169,52
28.40069,52
28.42069,52
28.44069,52
28.46069,52
28.48069,52
28.50069,52
28.52069,52
28.54169,52
28.56169,52
28.58069,52
28.60069,52
28.62069,52
28.64069,52
28.66069,52
28.68169,52
28.70069,52
28.72069,52
28.74069,52
28.76169,52
28.78169,52
28.80069,52
28.82069,52
28.84069,52
28.86169,52
28.88169,52
28.90069,52
28.92069,52
28.94069,52
28.96069,52
28.98169,52
29.00069,52
29.02069,52
29.04069,52
29.06069,52
29.08169,52
29.10069,52
29.12069,52
29.14069,52
29.16069,52
29.18169,52
29.20069,52
29.22069,52
29.24069,52
29.26169,52
29.28169,52
29.30069,52
29.32069,52
29.34069,52
29.36169,52
29.38169,52
29.40069,52
29.42069,52
29.44069,52
29.46069,52
29.48069,52
29.50069,52
29.52069,52
29.54069,52
29.56169,52
29.58069,52
29.60069,52
29.62069,52
29.64069,52
29.66169,52
29.68169,52
29.70069,52
29.72069,52
29.74069,52
29.76169,52
29.78069,52
29.80069,52
29.82069,52
29.84069,52
29.86169,52
29.88069,52
29.90069,52
29.92069,52
29.94069,52
29.96069,52
29.98069,52
30.00069,52
30.02069,52
30.04069,52
30.06169,52
30.08169,52
30.10069,52
30.12069,52
30.14069,52
30.16169,52
30.18069,52
30.20069,52
30.22069,52
30.24069,52
30.26169,52
30.28069,52
30.30069,52
30.32069,52
30.34069,52
30.36169,52
30.38169,52
30.40069,52
30.42069,52
30.44069,52
30.46069,52
30.48169,52
30.50069,52
30.52069,52
30.54069,52
30.56169,52
30.58069,52
30.60069,52
30.62069,52
30.64069,52
30.66069,52
30.68069,52
30.70069,52
30.72069,52
30.74069,52
30.76169,52
30.78069,52
30.80069,52
30.82069,52
30.84069,52
30.86169,52
30.88069,52
30.90069,52
30.92069,52
30.94069,52
30.96169,52
30.98069,52
31.00069,52
31.02069,52
31.04069,52
31.06069,52
31.08069,52
31.10069,52
31.12069,52
31.14069,52
31.16169,52
31.18069,52
31.20069,52
31.22069,52
31.24069,52
31.26169,52
31.28169,52
31.30069,52
31.32069,52
31.34069,52
31.36169,52
31.38169,52
31.40069,52
31.42069,52
31.44069,52
31.46069,52
31.48169,52
31.50069,52
31.52069,52
31.54069,52
31.56169,52
31.58069,52
31.60069,52
31.62069,52
31.64069,52
31.66169,52
31.68169,52
31.70069,52
31.72069,52
31.74069,52
31.76069,52
31.78169,52
31.80069,52
31.82069,52
31.84069,52
31.86169,52
31.88069,52
31.90069,52
31.92069,52
31.94069,52
31.96069,52
31.98169,52
32.00069,52
32.02069,52
32.04069,52
32.06069,52
32.08169,52
32.10069,52
32.12069,52
32.14069,52
32.16169,52
32.18169,52
32.20069,52
32.22069,52
32.24069,52
32.26069,52
32.28069,52
32.30069,52
32.32069,52
32.34069,52
32.36069,52
32.38169,52
32.40069,52
32.42069,52
32.44169,52
32.46069,52
32.48169,52
32.50069,52
32.52069,52
32.54069,52
32.56069,52
32.58069,52
32.60069,52
32.62069,52
32.64069,52
32.66169,52
32.68169,52
32.70069,52
32.72069,52
32.74069,52
32.76169,52
32.78169,52
32.80069,52
32.82069,52
32.84069,52
32.86069,52
32.88169,52
32.90069,52
32.92069,52
32.94069,52
32.96069,52
32.98169,52
33.00069,52
33.02069,52
33.04069,52
33.06069,52
33.08169,52
33.10069,52
33.12069,52
33.14069,52
33.16069,52
33.18169,52
33.20069,52
33.22069,52
33.24069,52
33.26069,52
33.28069,52
33.30069,52
33.32069,52
33.34069,52
33.36069,52
33.38069,52
33.40069,52
33.42069,52
33.44069,52
33.46069,52
33.48169,52
33.50069,52
33.52069,52
33.54069,52
33.56069,52
33.58169,52
33.60069,52
33.62069,52
33.64069,52
33.66069,52
33.68169,52
33.70069,52
33.72069,52
33.74069,52
33.76169,52
33.78169,52
33.80069,52
33.82069,52
33.84069,52
33.86169,52
33.88069,52
33.90069,52
33.92069,52
33.94069,52
33.96069,52
33.98069,52
34.00069,52
34.02069,52
34.04069,52
34.06069,52
34.08069,52
34.10069,52
34.12069,52
34.14069,52
34.16069,52
34.18069,52
34.20069,52
34.22069,52
34.24069,52
34.26169,52
34.28169,52
34.30069,52
34.32069,52
34.34069,52
34.36169,52
34.38169,52
34.40069,52
34.42069,52
34.44069,52
34.46069,52
34.48169,52
34.50069,52
34.52069,52
34.54069,52
34.56069,52
34.58169,52
34.60069,52
34.62069,52
34.64069,52
34.66169,52
34.68169,52
34.70069,52
34.72069,52
34.74069,52
34.76169,52
34.78069,52
34.80069,52
34.82069,52
34.84069,52
34.86169,52
34.88069,52
34.90069,52
34.92069,52
34.94069,52
34.96069,52
34.98169,52
35.00069,52
35.02069,52
35.04069,52
35.06169,52
35.08069,52
35.10069,52
35.12069,52
35.14069,52
35.16169,52
35.18169,52
35.20069,52
35.22069,52
35.24069,52
35.26169,52
35.28069,52
35.30069,52
35.32069,52
35.34069,52
35.36169,52
35.38069,52
35.40069,52
35.42069,52
35.44069,52
35.46169,52
35.48169,52
35.50069,52
35.52069,52
35.54069,52
35.56169,52
35.58069,52
35.60069,52
35.62069,52
35.64069,52
35.66069,52
35.68069,52
35.70069,52
35.72069,52
35.74069,52
35.76069,52
35.78069,52
35.80069,52
35.82069,52
35.84069,52
35.86069,52
35.88169,52
35.90069,52
35.92069,52
35.94069,52
35.96169,52
35.98169,52
36.00069,52
36.02069,52
36.04069,52
36.06069,52
36.08069,52
36.10069,52
36.12069,52
36.14069,52
36.16069,52
36.18069,52
36.20069,52
36.22069,52
36.24069,52
36.26169,52
36.28069,52
36.30069,52
36.32069,52
36.34069,52
36.36169,52
36.38069,52
36.40069,52
36.42069,52
36.44069,52
36.46069,52
36.48069,52
36.50069,52
36.52069,52
36.54069,52
36.56169,52
36.58069,52
36.60069,52
36.62069,52
36.64069,52
36.66069,52
36.68169,52
36.70069,52
36.72069,52
36.74069,52
36.76069,52
36.78169,52
36.80069,52
36.82069,52
36.84069,52
36.86169,52
36.88169,52
36.90069,52
36.92069,52
36.94069,52
36.96069,52
36.98169,52
37.00069,52
37.02069,52
37.04069,52
37.06069,52
37.08069,52
37.10069,52
37.12069,52
37.14069,52
37.16169,52
37.18069,52
37.20069,52
37.22069,52
37.24069,52
37.26069,52
37.28069,52
37.30069,52
37.32069,52
37.34069,52
37.36069,52
37.38069,52
37.40069,52
37.42069,52
37.44069,52
37.46069,52
37.48169,52
37.50069,52
37.52069,52
37.54169,52
37.56069,52
37.58169,52
37.60069,52
37.62069,52
37.64169,52
37.66169,52
37.68169,52
37.70069,52
37.72069,52
37.74169,52
37.76169,52
37.78169,52
37.80069,52
37.82069,52
37.84169,52
37.86069,52
37.88069,52
37.90069,52
37.92069,52
37.94169,52
37.96169,52
37.98069,52
38.00069,52
38.02069,52
38.04069,52
38.06069,52
38.08069,52
38.10069,52
38.12069,52
38.14069,52
38.16069,52
38.18069,52
38.20069,52
38.22069,52
38.24069,52
38.26069,52
38.28169,52
38.30069,52
38.32069,52
38.34069,52
38.36169,52
38.38069,52
38.40069,52
38.42069,52
38.44069,52
38.46069,52
38.48169,52
38.50069,52
38.52069,52
38.54169,52
38.56169,52
38.58169,52
38.60069,52
38.62069,52
38.64169,52
38.66169,52
38.68069,52
38.70069,52
38.72069,52
38.74069,52
38.76069,52
38.78169,52
38.80069,52
38.82069,52
38.84069,52
38.86169,52
38.88169,52
38.90069,52
38.92069,52
38.94069,52
38.96069,52
38.98169,52
39.00069,52
39.02069,52
39.04069,52
39.06169,52
39.08169,52
39.10069,52
39.12069,52
39.14169,52
39.16169,52
39.18169,52
39.20069,52
39.22069,52
39.24169,52
39.26069,52
39.28169,52
39.30069,52
39.32069,52
39.34169,52
39.36169,52
39.38069,52
39.40069,52
39.42069,52
39.44069,52
39.46169,52
39.48069,52
39.50069,52
39.52069,52
39.54069,52
39.56169,52
39.58069,52
39.60069,52
39.62069,52
39.64069,52
39.66169,52
39.68069,52
39.70069,52
39.72069,52
39.74069,52
39.76069,52
39.78169,52
