time,DegOfDev
481.4256,5.64
481.4456,5.69
481.4656,5.73
481.4856,5.73
481.5056,5.73
481.5256,5.85
481.5456,5.9
481.5656,5.8
481.5856,5.87
481.6056,5.97
481.6256,6.18
481.6456,6.24
481.6656,6.24
481.6856,6.24
481.7056,6.29
481.7256,6.4
481.7456,6.55
481.7656,6.72
481.7856,6.89
481.8056,6.86
481.8256,6.78
481.8456,6.74
481.8656,6.72
481.8856,6.84
481.9056,6.91
481.9256,6.91
481.9456,6.78
481.9656,6.6
481.9856,6.59
482.0056,6.69
482.0256,6.75
482.0456,6.76
482.0656,6.82
482.0856,6.88
482.1056,6.72
482.1256,6.73
482.1456,6.74
482.1656,6.59
482.1856,6.64
482.2056,6.52
482.2256,6.38
482.2456,6.38
482.2656,6.4
482.2856,6.23
482.3056,6.24
482.3256,6.22
482.3456,6.06
482.3656,5.91
482.3856,5.86
482.4056,5.92
482.4256,5.73
482.4456,5.59
482.4656,5.61
482.4856,5.72
482.5056,5.46
482.5256,5.28
482.5456,5.34
482.5656,5.51
482.5856,5.56
482.6056,5.37
482.6256,5.26
482.6456,5.23
482.6656,5.16
482.6856,5.06
482.7056,5.05
482.7256,4.91
482.7456,4.71
482.7656,4.71
482.7856,4.51
482.8056,4.39
482.8256,4.38
482.8456,4.34
482.8656,4.24
482.8856,4.21
482.9056,4.11
482.9256,3.92
482.9456,3.82
482.9656,3.77
482.9856,3.71
483.0056,3.57
483.0256,3.43
483.0456,3.31
483.0656,3.09
483.0856,2.96
483.1056,2.86
483.1256,2.91
483.1456,2.88
483.1656,2.75
483.1856,2.64
483.2056,2.54
483.2256,2.57
483.2456,2.56
483.2656,2.52
483.2856,2.41
483.3056,2.36
483.3256,2.15
483.3456,2.02
483.3656,1.8
483.3856,1.58
483.4056,1.39
483.4256,1.34
483.4456,1.34
483.4656,1.34
483.4856,1.24
483.5056,1.03
483.5256,1.01
483.5456,0.84
483.5656,0.71
483.5856,0.65
483.6056,0.62
483.6256,0.64
483.6456,0.52
483.6656,0.46
483.6856,0.42
483.7056,0.42
483.7256,0.43
483.7456,0.52
483.7656,0.47
483.7856,0.49
483.8056,0.5
483.8256,0.5
483.8456,0.5
483.8656,0.55
483.8856,0.54
483.9056,0.5
483.9256,0.41
483.9456,0.46
483.9656,0.42
483.9856,0.46
484.0056,0.48
484.0256,0.5
484.0456,0.5
484.0656,0.5
484.0856,0.5
484.1056,0.47
484.1256,0.5
484.1456,0.49
484.1656,0.41
484.1856,0.36
484.2056,0.29
484.2266,0.32
484.2456,0.39
484.2666,0.46
484.2856,0.36
484.3056,0.26
484.3256,0.27
484.3456,0.21
484.3656,0.3
484.3866,0.33
484.4066,0.36
484.4266,0.33
484.4456,0.33
484.4656,0.42
484.4856,0.38
484.5056,0.35
484.5256,0.39
484.5456,0.3
484.5656,0.22
484.5856,0.22
484.6056,0.29
484.6256,0.33
484.6466,0.32
484.6666,0.33
484.6866,0.28
484.7056,0.23
484.7256,0.19
484.7456,0.22
484.7656,0.3
484.7856,0.33
484.8056,0.33
484.8256,0.38
484.8456,0.51
484.8656,0.62
484.8856,0.73
484.9056,0.72
484.9256,0.8
484.9456,0.81
484.9656,0.83
484.9856,0.83
485.0056,0.83
485.0256,0.91
485.0456,0.91
485.0656,0.99
485.0856,0.94
485.1056,0.84
485.1256,0.84
485.1456,0.85
485.1656,0.83
485.1856,0.83
485.2056,0.79
485.2256,0.8
485.2456,0.83
485.2656,0.9
485.2856,0.87
485.3056,0.83
485.3256,0.83
485.3456,0.76
485.3656,0.78
485.3856,0.83
485.4056,0.83
485.4256,0.82
485.4456,0.75
485.4656,0.74
485.4856,0.77
485.5056,0.74
485.5256,0.75
485.5456,0.82
485.5656,0.71
485.5856,0.71
485.6056,0.72
485.6256,0.72
485.6456,0.74
485.6656,0.83
485.6856,0.7
485.7056,0.68
485.7256,0.6
485.7456,0.66
485.7656,0.7
485.7856,0.78
485.8056,0.83
485.8256,0.83
485.8456,0.71
485.8656,0.65
485.8856,0.67
485.9056,0.68
485.9256,0.77
485.9456,0.79
485.9656,0.74
485.9856,0.76
486.0056,0.79
486.0256,0.77
486.0456,0.71
486.0656,0.81
486.0856,0.8
486.1056,0.69
486.1256,0.69
486.1456,0.8
486.1656,0.83
486.1856,0.83
486.2056,0.83
486.2256,0.71
486.2456,0.67
486.2656,0.68
486.2856,0.72
486.3056,0.81
486.3256,0.75
486.3456,0.68
486.3656,0.67
486.3856,0.66
486.4056,0.67
486.4256,0.67
486.4456,0.7
486.4656,0.72
486.4856,0.67
486.5056,0.67
486.5256,0.68
486.5456,0.73
486.5656,0.74
486.5856,0.67
486.6056,0.76
486.6256,0.64
486.6456,0.67
486.6656,0.73
486.6856,0.67
486.7056,0.74
486.7256,0.73
486.7456,0.69
486.7656,0.67
486.7856,0.77
486.8056,0.78
486.8256,0.7
486.8456,0.68
486.8656,0.67
486.8856,0.69
486.9056,0.69
486.9256,0.65
486.9456,0.67
486.9656,0.68
486.9856,0.76
487.0056,0.83
487.0256,0.91
487.0456,0.87
487.0656,0.79
487.0856,0.83
487.1056,0.76
487.1256,0.67
487.1456,0.61
487.1656,0.65
487.1856,0.67
487.2056,0.54
487.2256,0.41
487.2456,0.26
487.2656,0.17
487.2856,0.18
487.3056,0.16
487.3256,0.15
487.3456,0.19
487.3656,0.16
487.3856,0.16
487.4056,0.16
487.4256,0.16
487.4456,0.15
487.4656,0.17
487.4856,0.16
487.5056,0.08
487.5256,0.15
487.5456,0.21
487.5656,0.24
487.5856,0.32
487.6056,0.23
487.6256,0.16
487.6456,0.16
487.6656,0.1
487.6856,0.07
487.7056,0.15
487.7256,0.16
487.7456,0.03
487.7656,0
487.7856,0.12
487.8056,0.13
487.8256,0.16
487.8456,0.16
487.8656,0.1
487.8856,0.01
487.9056,0.13
487.9256,0.12
487.9456,0.02
487.9656,0.12
487.9856,0.16
488.0056,0.16
488.0266,0.05
488.0466,0
488.0666,0.04
488.0856,0.14
488.1066,0.29
488.1266,0.27
488.1466,0.33
488.1666,0.33
488.1856,0.33
488.2056,0.33
488.2266,0.33
488.2456,0.26
488.2666,0.17
488.2856,0.14
488.3066,0.01
488.3266,0.12
488.3466,0.16
488.3666,0.28
488.3866,0.33
488.4066,0.27
488.4266,0.26
488.4466,0.17
488.4656,0.18
488.4856,0.29
488.5056,0.33
488.5266,0.33
488.5456,0.4
488.5656,0.41
488.5856,0.35
488.6056,0.35
488.6266,0.48
488.6456,0.65
488.6656,0.81
488.6856,0.95
488.7056,1.01
488.7266,1.13
488.7456,1.17
488.7656,1.36
488.7856,1.57
488.8056,1.71
488.8256,1.7
488.8456,1.8
488.8656,1.71
488.8856,1.69
488.9056,1.68
488.9256,1.59
488.9456,1.52
488.9656,1.6
488.9856,1.68
489.0056,1.68
489.0256,1.74
489.0456,1.81
489.0656,1.83
489.0856,1.85
489.1056,1.93
489.1256,1.96
489.1456,2.02
489.1656,2.06
489.1856,2.02
489.2056,2.05
489.2266,2.16
489.2456,2.11
489.2656,2.17
489.2856,2.29
489.3056,2.34
489.3266,2.34
489.3456,2.35
489.3656,2.34
489.3856,2.35
489.4056,2.42
489.4266,2.52
489.4456,2.41
489.4656,2.36
489.4856,2.33
489.5056,2.43
489.5266,2.51
489.5456,2.5
489.5656,2.52
489.5856,2.54
489.6056,2.52
489.6266,2.52
489.6456,2.5
489.6656,2.52
489.6856,2.52
489.7056,2.52
489.7266,2.51
489.7456,2.52
489.7656,2.59
489.7856,2.68
489.8056,2.68
489.8266,2.73
489.8456,2.85
489.8656,2.97
489.8856,3.11
489.9056,3.19
489.9266,3.32
489.9456,3.38
489.9656,3.37
489.9856,3.37
490.0056,3.4
490.0266,3.51
490.0456,3.53
490.0656,3.4
490.0856,3.39
490.1056,3.37
490.1266,3.37
490.1456,3.37
490.1656,3.5
490.1856,3.47
490.2056,3.47
490.2266,3.53
490.2456,3.55
490.2656,3.53
490.2856,3.43
490.3056,3.45
490.3266,3.38
490.3456,3.27
490.3656,3.49
490.3856,3.79
490.4056,3.82
490.4266,3.71
490.4456,3.8
490.4656,3.73
490.4856,3.55
490.5056,3.43
490.5266,3.37
490.5456,3.47
490.5656,3.42
490.5856,3.35
490.6056,3.13
490.6266,3.13
490.6456,2.88
490.6656,2.73
490.6856,2.59
490.7056,2.56
490.7266,2.57
490.7456,2.54
490.7656,2.54
490.7856,2.48
490.8056,2.41
490.8266,2.26
490.8456,2.19
490.8656,2.26
490.8856,2.31
490.9056,2.28
490.9266,2.11
490.9456,2.03
490.9656,2.04
490.9856,2.03
491.0056,2.02
491.0266,2.04
491.0456,2.01
491.0656,1.87
491.0856,1.74
491.1056,1.56
491.1266,1.4
491.1456,1.48
491.1656,1.51
491.1856,1.39
491.2056,1.28
491.2266,1.18
491.2456,1.03
491.2656,1.03
491.2856,1.02
491.3056,1.17
491.3266,1.19
491.3456,1.23
491.3656,1.31
491.3856,1.34
491.4056,1.35
491.4256,1.3
491.4456,1.07
491.4656,0.95
491.4856,0.74
491.5056,0.74
491.5256,0.83
491.5456,0.7
491.5656,0.64
491.5856,0.54
491.6056,0.65
491.6266,0.67
491.6456,0.67
491.6656,0.7
491.6856,0.76
491.7056,0.72
491.7256,0.84
491.7456,0.88
491.7656,0.86
491.7856,0.91
491.8056,0.98
491.8266,0.96
491.8456,0.85
491.8656,0.83
491.8866,0.93
491.9066,0.92
491.9266,1.03
491.9456,1.11
491.9656,0.99
491.9856,0.87
492.0056,0.85
492.0266,0.83
492.0456,0.74
492.0656,0.67
492.0856,0.66
492.1056,0.63
492.1266,0.46
492.1456,0.47
492.1656,0.31
492.1856,0.32
492.2056,0.33
492.2266,0.33
492.2466,0.25
492.2656,0.29
492.2856,0.31
492.3056,0.28
492.3266,0.06
492.3456,0.06
492.3666,0.07
492.3856,0.05
492.4066,0.15
492.4266,0.16
492.4466,0.18
492.4666,0.32
492.4856,0.33
492.5056,0.32
492.5266,0.23
492.5456,0.18
492.5656,0.24
492.5856,0.24
492.6056,0.36
492.6266,0.43
492.6456,0.34
492.6656,0.37
492.6856,0.2
492.7056,0.24
492.7256,0.32
492.7456,0.46
492.7656,0.52
492.7856,0.5
492.8056,0.46
492.8256,0.35
492.8456,0.31
492.8656,0.29
492.8856,0.2
492.9056,0.16
492.9256,0.12
492.9456,0.16
492.9656,0.16
492.9856,0.16
493.0056,0.08
493.0256,0
493.0456,0
493.0656,0.15
493.0856,0.24
493.1056,0.31
493.1256,0.38
493.1456,0.53
493.1656,0.62
493.1856,0.58
493.2056,0.51
493.2256,0.45
493.2456,0.46
493.2656,0.5
493.2856,0.5
493.3056,0.5
493.3256,0.5
493.3456,0.44
493.3656,0.34
493.3856,0.33
493.4056,0.27
493.4256,0.32
493.4456,0.4
493.4656,0.4
493.4856,0.33
493.5056,0.33
493.5256,0.33
493.5456,0.33
493.5656,0.44
493.5856,0.4
493.6056,0.34
493.6256,0.23
493.6456,0.32
493.6656,0.33
493.6856,0.38
493.7056,0.33
493.7256,0.08
493.7456,0.04
493.7656,0.01
493.7856,0.03
493.8056,0.08
493.8256,0.02
493.8456,0.12
493.8656,0.21
493.8856,0.18
493.9056,0.21
493.9256,0.16
493.9456,0.18
493.9656,0.18
493.9856,0.16
494.0056,0.16
494.0256,0.28
494.0456,0.2
494.0656,0.23
494.0856,0.17
494.1056,0.16
494.1256,0.18
494.1456,0.28
494.1656,0.25
494.1856,0.19
494.2056,0.08
494.2256,0.1
494.2456,0.15
494.2656,0.26
494.2856,0.22
494.3056,0.12
494.3256,0.07
494.3456,0.12
494.3656,0.16
494.3856,0.16
494.4056,0.19
494.4256,0.05
494.4456,0.04
494.4656,0.04
494.4856,0.04
494.5056,0.01
494.5256,0
494.5456,0.16
494.5656,0.67
494.5856,0.64
494.6056,0.19
494.6256,0.14
494.6456,0.29
494.6656,0.33
494.6856,0.41
494.7056,0.5
494.7256,0.46
494.7456,0.61
494.7656,0.53
494.7856,0.32
494.8056,0.42
494.8256,0.63
494.8456,0.73
494.8656,0.97
494.8856,1.21
494.9056,1.32
494.9256,1.39
494.9456,1.5
494.9656,1.64
494.9856,1.77
495.0056,1.84
495.0256,1.87
495.0456,2.06
495.0656,2.09
495.0856,2.2
495.1056,2.31
495.1256,2.34
495.1456,2.25
495.1656,2.24
495.1856,2.33
495.2056,2.35
495.2256,2.35
495.2456,2.24
495.2656,2.18
495.2856,2.19
495.3056,2.19
495.3256,2.23
495.3456,2.26
495.3656,2.35
495.3856,2.35
495.4056,2.33
495.4256,2.35
495.4456,2.34
495.4656,2.25
495.4856,2.26
495.5056,2.26
495.5256,2.27
495.5456,2.19
495.5656,2.21
495.5856,2.18
495.6056,2.08
495.6256,2.03
495.6456,2.02
495.6656,1.98
495.6856,2.07
495.7056,2.16
495.7256,2.16
495.7456,2.1
495.7656,2.05
495.7856,2.02
495.8056,2.02
495.8256,2.02
495.8456,2.08
495.8656,2.03
495.8856,2.02
495.9056,1.91
495.9256,1.86
495.9456,1.88
495.9656,1.86
495.9856,1.84
496.0056,1.75
496.0256,1.72
496.0456,1.68
496.0656,1.68
496.0856,1.74
496.1056,1.82
496.1256,1.74
496.1456,1.68
496.1656,1.68
496.1856,1.74
496.2056,1.83
496.2256,1.89
496.2456,1.89
496.2656,1.85
496.2856,1.76
496.3056,1.7
496.3256,1.68
496.3456,1.68
496.3656,1.81
496.3856,1.83
496.4056,1.84
496.4256,1.72
496.4456,1.8
496.4656,1.8
496.4856,1.74
496.5056,1.79
496.5256,1.82
496.5456,1.78
496.5656,1.71
496.5856,1.7
496.6056,1.68
496.6256,1.68
496.6456,1.59
496.6656,1.4
496.6856,1.36
496.7056,1.34
496.7256,1.34
496.7456,1.34
496.7656,1.34
496.7856,1.27
496.8056,1.33
496.8256,1.22
496.8456,1.17
496.8656,1.2
496.8856,1.17
496.9056,1.11
496.9256,1.09
496.9456,1.04
496.9656,1.05
496.9856,1.01
497.0056,1.01
497.0256,1.01
497.0456,1.03
497.0656,0.94
497.0856,0.84
497.1056,0.84
497.1256,0.83
497.1456,0.83
497.1656,0.83
497.1856,0.74
497.2056,0.62
497.2256,0.65
497.2456,0.68
497.2656,0.67
497.2856,0.67
497.3056,0.6
497.3256,0.5
497.3456,0.4
497.3656,0.35
497.3856,0.31
497.4056,0.31
497.4256,0.21
497.4456,0.12
497.4656,0.01
497.4856,0.14
497.5056,0.24
497.5256,0.26
497.5456,0.4
497.5656,0.48
497.5856,0.43
497.6056,0.42
497.6256,0.34
497.6456,0.33
497.6656,0.36
497.6856,0.41
497.7056,0.49
497.7256,0.5
497.7456,0.5
497.7656,0.5
497.7856,0.51
497.8056,0.69
497.8256,0.75
497.8456,0.84
497.8656,0.95
497.8856,1.01
497.9056,1.03
497.9256,1.01
497.9456,1.01
497.9656,0.97
497.9856,1.1
498.0056,1.15
498.0256,1.16
498.0456,1.17
498.0656,1.22
498.0856,1.33
498.1056,1.34
498.1256,1.36
498.1456,1.39
498.1656,1.46
498.1856,1.51
498.2056,1.57
498.2256,1.74
498.2456,1.98
498.2656,1.89
498.2856,1.95
498.3056,1.89
498.3256,1.85
498.3456,1.95
498.3656,2.02
498.3856,2.03
498.4056,2.06
498.4256,2.02
498.4456,2.02
498.4656,2.02
498.4856,1.89
498.5056,1.9
498.5256,1.98
498.5456,2.02
498.5656,2.02
498.5856,2.01
498.6056,1.97
498.6256,2.02
498.6456,1.98
498.6656,1.91
498.6856,1.86
498.7056,1.85
498.7256,1.86
498.7456,2.05
498.7656,2.11
498.7856,2.05
498.8056,2.04
498.8256,2.02
498.8456,2.02
498.8656,2.02
498.8856,2.07
498.9056,2.03
498.9256,2.07
498.9456,2.17
498.9656,2.19
498.9856,2.19
499.0056,2.32
499.0256,2.29
499.0456,2.33
499.0656,2.35
499.0856,2.35
499.1056,2.39
499.1256,2.51
499.1456,2.52
499.1656,2.48
499.1856,2.52
499.2056,2.52
499.2256,2.54
499.2456,2.68
499.2656,2.7
499.2856,2.7
499.3056,2.66
499.3256,2.54
499.3456,2.56
499.3656,2.59
499.3856,2.7
499.4056,2.84
499.4256,2.86
499.4456,2.86
499.4656,2.88
499.4856,2.93
499.5056,3.02
499.5256,3.06
499.5456,3.22
499.5656,3.2
499.5856,3.23
499.6056,3.33
499.6256,3.33
499.6456,3.41
499.6656,3.44
499.6856,3.47
499.7056,3.53
499.7256,3.47
499.7456,3.46
499.7656,3.49
499.7856,3.52
499.8056,3.57
499.8256,3.69
499.8456,3.74
499.8656,3.84
499.8856,3.87
499.9056,3.95
499.9256,4.05
499.9456,4.2
499.9656,4.22
499.9856,4.33
500.0056,4.43
500.0256,4.57
500.0456,4.68
500.0656,4.81
500.0856,4.89
500.1056,4.89
500.1256,4.89
500.1456,5.04
500.1656,5.1
500.1856,5.16
500.2056,5.22
500.2256,5.2
500.2456,5.16
500.2656,5.18
500.2856,5.21
500.3056,5.14
500.3256,5.21
500.3456,5.23
500.3656,5.28
500.3856,5.31
500.4056,5.29
500.4256,5.24
500.4456,5.22
500.4656,5.26
500.4856,5.32
500.5056,5.3
500.5256,5.38
500.5456,5.42
500.5656,5.41
500.5856,5.48
500.6056,5.48
500.6256,5.52
500.6456,5.56
500.6656,5.67
500.6856,5.73
500.7056,5.87
500.7256,5.92
500.7456,6.06
500.7656,6.02
500.7856,6.11
500.8056,6.24
500.8256,6.39
500.8456,6.39
500.8656,6.27
500.8856,6.37
500.9056,6.39
500.9256,6.39
500.9456,6.38
500.9656,6.56
500.9856,6.58
501.0056,6.58
501.0256,6.53
501.0456,6.45
501.0656,6.49
501.0856,6.56
501.1056,6.59
501.1256,6.72
501.1456,6.76
501.1656,6.74
501.1856,6.73
501.2056,6.68
501.2256,6.66
501.2456,6.69
501.2656,6.76
501.2856,6.87
501.3056,6.91
501.3256,6.93
501.3456,7.05
501.3656,7.06
501.3856,6.99
501.4056,6.99
501.4256,7
501.4456,6.96
501.4656,7.08
501.4856,7.16
501.5056,7.09
501.5256,7.08
501.5456,7.08
501.5656,7.08
501.5856,7.19
501.6056,7.23
501.6256,7.2
501.6456,7.32
501.6656,7.21
501.6856,7.21
501.7056,7.25
501.7256,7.25
501.7456,7.25
501.7656,7.25
501.7856,7.15
501.8056,6.97
501.8256,6.91
501.8456,6.91
501.8656,6.97
501.8856,7.1
501.9056,7.08
501.9256,6.97
501.9456,6.93
501.9656,6.87
501.9856,6.75
502.0056,6.77
502.0256,6.81
502.0456,6.77
502.0656,6.69
502.0856,6.68
502.1056,6.59
502.1256,6.5
502.1456,6.34
502.1656,6.12
502.1856,5.89
502.2056,5.76
502.2256,5.69
502.2456,5.58
502.2656,5.52
502.2856,5.55
502.3056,5.5
502.3256,5.36
502.3456,5.24
502.3656,5.18
502.3856,5.09
502.4056,4.93
502.4256,4.95
502.4456,4.89
502.4656,4.89
502.4856,4.71
502.5056,4.57
502.5256,4.45
502.5456,4.33
502.5656,4.11
502.5856,3.9
502.6056,3.8
502.6256,3.61
502.6456,3.54
502.6656,3.53
502.6856,3.42
502.7056,3.37
502.7256,3.17
502.7456,3.05
502.7656,3.03
502.7856,2.97
502.8056,2.87
502.8256,2.86
502.8456,2.71
502.8656,2.55
502.8856,2.52
502.9056,2.48
502.9256,2.48
502.9456,2.43
502.9656,2.35
502.9856,2.24
503.0056,2.17
503.0256,2.05
503.0456,1.9
503.0656,1.97
503.0856,1.89
503.1056,1.78
503.1256,1.8
503.1456,1.73
503.1656,1.68
503.1856,1.81
503.2056,1.87
503.2256,1.87
503.2456,1.86
503.2656,1.85
503.2856,1.89
503.3056,1.86
503.3256,1.94
503.3456,1.99
503.3656,2.02
503.3856,2.02
503.4056,1.99
503.4256,1.96
503.4456,1.88
503.4656,1.96
503.4856,2.02
503.5056,2.02
503.5256,2
503.5456,1.87
503.5656,1.85
503.5856,1.88
503.6056,1.9
503.6256,1.93
503.6456,1.86
503.6656,1.94
503.6856,1.99
503.7056,2.02
503.7256,2.01
503.7456,1.8
503.7656,1.69
503.7856,1.61
503.8056,1.74
503.8256,1.85
503.8456,1.94
503.8656,1.93
503.8856,1.89
503.9056,1.78
503.9256,1.67
503.9456,1.64
503.9656,1.68
503.9856,1.8
504.0056,1.56
504.0256,1.64
504.0456,1.77
504.0656,1.77
504.0856,1.49
504.1056,1.54
504.1256,1.65
504.1456,1.67
504.1656,1.76
504.1856,1.75
504.2056,1.56
504.2256,1.53
504.2456,1.75
504.2656,1.83
504.2856,1.7
504.3056,1.76
504.3256,1.74
504.3456,1.55
504.3656,1.5
504.3856,1.37
504.4056,1.38
504.4256,1.39
504.4456,1.26
504.4656,1.19
504.4856,1.17
504.5056,1.17
504.5256,1.09
504.5456,1.15
504.5656,1.07
504.5856,1.14
504.6056,1.16
504.6256,1.18
504.6456,1.32
504.6656,1.34
504.6856,1.41
504.7056,1.52
504.7256,1.46
504.7456,1.48
504.7656,1.44
504.7856,1.23
504.8056,1.17
504.8256,1.15
504.8456,0.93
504.8656,0.81
504.8856,0.82
504.9056,0.79
504.9256,0.83
504.9456,0.9
504.9656,1
504.9856,1.01
505.0056,0.92
505.0256,0.93
505.0456,1.06
505.0656,1.13
505.0856,1.31
505.1056,1.43
505.1256,1.49
505.1456,1.48
505.1656,1.37
505.1856,1.34
505.2056,1.21
505.2256,1.17
505.2456,1.17
505.2656,1.1
505.2856,1
505.3056,0.88
505.3256,0.87
505.3456,0.96
505.3656,0.97
505.3856,0.93
505.4056,0.95
505.4256,0.89
505.4456,0.97
505.4656,0.99
505.4856,0.95
505.5056,0.93
505.5256,0.97
505.5456,0.99
505.5656,1.11
505.5856,1.16
505.6056,1.15
505.6256,1.08
505.6456,1.01
505.6656,1.04
505.6856,1.01
505.7056,1.01
505.7256,1.05
505.7456,1.17
505.7656,1.28
505.7856,1.2
505.8056,1.17
505.8256,1.13
505.8456,1.16
505.8656,1.15
505.8856,1.29
505.9056,1.36
505.9256,1.36
505.9456,1.36
505.9656,1.34
505.9856,1.34
506.0056,1.34
506.0256,1.42
506.0456,1.51
506.0656,1.53
506.0856,1.62
506.1056,1.56
506.1256,1.61
506.1456,1.68
506.1656,1.67
506.1856,1.72
506.2056,1.62
506.2256,1.57
506.2456,1.52
506.2656,1.48
506.2856,1.49
506.3056,1.51
506.3256,1.59
506.3456,1.54
506.3656,1.51
506.3856,1.51
506.4056,1.47
506.4256,1.4
506.4456,1.43
506.4656,1.42
506.4856,1.36
506.5056,1.39
506.5256,1.35
506.5456,1.34
506.5656,1.41
506.5856,1.51
506.6056,1.51
506.6256,1.51
506.6456,1.51
506.6656,1.48
506.6856,1.42
506.7056,1.34
506.7256,1.34
506.7456,1.32
506.7656,1.24
506.7856,1.34
506.8056,1.34
506.8256,1.22
506.8456,1.17
506.8646,1.25
506.8856,1.34
506.9046,1.3
506.9256,1.25
506.9446,1.26
506.9646,1.34
506.9846,1.43
507.0046,1.38
507.0256,1.29
507.0456,1.21
507.0646,1.21
507.0856,1.19
507.1056,1.17
507.1256,1.31
507.1456,1.34
507.1656,1.27
507.1856,1.28
507.2056,1.19
507.2256,1.27
507.2456,1.24
507.2656,1.43
507.2856,1.36
507.3056,1.34
507.3256,1.34
507.3456,1.39
507.3656,1.41
507.3856,1.38
507.4056,1.49
507.4256,1.49
507.4456,1.36
507.4656,1.23
507.4856,1.17
507.5056,1.17
507.5256,1.16
507.5456,1.27
507.5656,1.4
507.5856,1.54
507.6056,1.53
507.6256,1.51
507.6456,1.51
507.6656,1.44
507.6856,1.52
507.7056,1.56
507.7256,1.67
507.7456,1.64
507.7656,1.7
507.7856,1.68
507.8056,1.59
507.8256,1.62
507.8456,1.53
507.8656,1.38
507.8856,1.34
507.9056,1.34
507.9256,1.44
507.9456,1.47
507.9656,1.49
507.9856,1.51
508.0056,1.51
508.0256,1.4
508.0456,1.38
508.0656,1.34
508.0856,1.38
508.1056,1.45
508.1256,1.49
508.1456,1.6
508.1656,1.64
508.1856,1.59
508.2056,1.62
508.2256,1.56
508.2456,1.46
508.2656,1.39
508.2856,1.3
508.3056,1.23
508.3256,1.29
508.3456,1.32
508.3656,1.36
508.3856,1.48
508.4056,1.61
508.4256,1.53
508.4456,1.44
508.4656,1.36
508.4856,1.34
508.5056,1.42
508.5256,1.47
508.5456,1.6
508.5656,1.6
508.5856,1.53
508.6056,1.5
508.6256,1.39
508.6456,1.34
508.6656,1.34
508.6856,1.37
508.7056,1.34
508.7256,1.34
508.7456,1.34
508.7656,1.42
508.7856,1.54
508.8056,1.5
508.8256,1.38
508.8456,1.37
508.8656,1.35
508.8856,1.32
508.9056,1.39
508.9256,1.42
508.9456,1.48
508.9656,1.59
508.9856,1.7
509.0056,1.66
509.0256,1.61
509.0456,1.64
509.0656,1.64
509.0856,1.7
509.1056,1.83
509.1256,1.71
509.1456,1.63
509.1656,1.52
509.1856,1.56
509.2056,1.5
509.2256,1.51
509.2456,1.59
509.2656,1.62
509.2856,1.77
509.3056,1.7
509.3256,1.64
509.3456,1.54
509.3656,1.37
509.3856,1.36
509.4056,1.21
509.4256,1.28
509.4456,1.29
509.4656,1.22
509.4856,1.33
509.5056,1.48
509.5256,1.37
509.5456,1.38
509.5656,1.61
509.5856,1.68
509.6056,1.64
509.6256,1.54
509.6456,1.28
509.6656,1.27
509.6856,1.41
509.7056,1.4
509.7256,1.71
509.7456,1.84
509.7656,1.96
509.7856,2.02
509.8046,1.87
509.8256,1.78
509.8446,1.71
509.8646,1.23
509.8846,1.26
509.9046,1.48
509.9256,1.48
509.9446,1.65
509.9646,1.81
509.9846,1.61
510.0046,1.39
510.0256,1.24
510.0446,1.17
510.0656,1.24
510.0846,1.27
510.1046,1.39
510.1256,1.49
510.1446,1.48
510.1646,1.44
510.1846,1.48
510.2056,1.49
510.2256,1.51
510.2456,1.49
510.2656,1.46
510.2856,1.56
510.3056,1.57
510.3256,1.54
510.3456,1.51
510.3656,1.45
510.3856,1.5
510.4056,1.45
510.4256,1.35
510.4456,1.37
510.4656,1.43
510.4856,1.42
510.5056,1.43
510.5256,1.48
510.5456,1.37
510.5656,1.45
510.5856,1.4
510.6056,1.62
510.6256,1.69
510.6456,1.83
510.6656,2
510.6856,1.93
510.7056,1.87
510.7256,2.04
510.7456,2.1
510.7656,2.05
510.7856,2.02
510.8056,2.02
510.8256,1.93
510.8456,1.89
510.8656,1.89
510.8856,1.86
510.9056,1.85
510.9256,1.93
510.9456,1.98
510.9656,2.02
510.9856,1.89
511.0056,1.85
511.0256,1.72
511.0456,1.68
511.0656,1.62
511.0856,1.71
511.1056,1.74
511.1256,1.84
511.1456,1.74
511.1656,1.75
511.1856,1.84
511.2056,1.91
511.2256,1.96
511.2456,1.98
511.2656,2.04
511.2856,2.02
511.3056,2.02
511.3256,2.02
511.3456,2.09
511.3656,2.03
511.3856,2.01
511.4056,1.94
511.4256,1.88
511.4456,1.96
511.4656,1.94
511.4856,1.85
511.5056,1.86
511.5256,1.93
511.5456,2.1
511.5656,2.02
511.5856,1.95
511.6056,2.01
511.6256,1.76
511.6456,1.58
511.6656,1.98
511.6856,2.26
511.7056,2.12
511.7256,2.17
511.7456,2.15
511.7656,1.9
511.7856,1.72
511.8056,1.73
511.8256,1.66
511.8456,1.7
511.8646,1.84
511.8846,2.03
511.9056,1.94
511.9256,1.87
511.9456,1.91
511.9656,1.97
511.9856,2.02
512.0056,1.78
512.0256,1.83
512.0456,1.85
512.0646,1.85
512.0846,1.91
512.1056,1.92
512.1256,1.86
512.1456,1.9
512.1656,2.09
512.1856,2.18
512.2056,2.19
512.2256,2.26
512.2456,2.23
512.2656,2.17
512.2846,2.17
512.3046,2.04
512.3256,1.94
512.3446,1.85
512.3646,1.74
512.3846,1.68
512.4046,1.55
512.4256,1.41
512.4456,1.34
512.4656,1.28
512.4856,1.17
512.5056,0.95
512.5256,0.87
