time,TravelKM
-0.00128125,186100
0.1987188,186100
0.3987187,186100
0.5987188,186100
0.7987188,186100
0.9987187,186100
1.198719,186100
1.398719,186100
1.598719,186100
1.798719,186100
1.998719,186100
2.198719,186100
2.398719,186100
2.598719,186100
2.798719,186100
2.998719,186100
3.198719,186100
3.398719,186100
3.598719,186100
3.798719,186100
3.998719,186100
4.198719,186100
4.398719,186100
4.598719,186100
4.798719,186100
4.998719,186100
5.198719,186100
5.398719,186100
5.598719,186100
5.798719,186100
5.998719,186100
6.198719,186100
6.398719,186100
6.598719,186100
6.798719,186100
6.998719,186100
7.198719,186100
7.398719,186100
7.598719,186100
7.798719,186100
7.998719,186100
8.198719,186100
8.398719,186100
8.598719,186100
8.798718,186100
8.998719,186100
9.198719,186100
9.398719,186100
9.598719,186100
9.798718,186100
9.998719,186100
10.19872,186100
10.39872,186100
10.59872,186100
10.79872,186100
10.99872,186100
11.19872,186100
11.39872,186100
11.59872,186100
11.79872,186100
11.99872,186100
12.19872,186100
12.39872,186100
12.59872,186100
12.79872,186100
12.99872,186100
13.19872,186100
13.39872,186100
13.59872,186100
13.79872,186100
13.99872,186100
14.19872,186100
14.39872,186100
14.59872,186100
14.79872,186100
14.99872,186100
15.19872,186100
15.39872,186100
15.59872,186100
15.79872,186100
15.99872,186100
16.19872,186100
16.39872,186100
16.59872,186100
16.79872,186100
16.99872,186100
17.19872,186100
17.39872,186100
17.59872,186100
17.79872,186100
17.99872,186100
18.19872,186100
18.39872,186100
18.59872,186100
18.79872,186100
18.99872,186100
19.19872,186100
19.39872,186100
19.59872,186100
19.79872,186100
19.99872,186100
20.19872,186100
20.39872,186100
20.59872,186100
20.79872,186100
20.99872,186100
21.19872,186100
21.39872,186100
21.59772,186100
21.79872,186100
21.99872,186100
22.19872,186100
22.39872,186100
22.59872,186100
22.79872,186100
22.99872,186100
23.19872,186100
23.39872,186100
23.59872,186100
23.79872,186100
23.99872,186100
24.19872,186100
24.39872,186100
24.59872,186100
24.79872,186100
24.99872,186100
25.19772,186100
25.39872,186100
25.59872,186100
25.79872,186100
25.99872,186100
26.19872,186100
26.39872,186100
26.59872,186100
26.79872,186100
26.99872,186100
27.19872,186100
27.39872,186100
27.59872,186100
27.79872,186100
27.99872,186100
28.19872,186100
28.39872,186100
28.59872,186100
28.79872,186100
28.99872,186100
29.19872,186100
29.39872,186100
29.59872,186100
29.79872,186100
29.99872,186100
30.19872,186100
30.39872,186100
30.59872,186100
30.79872,186100
30.99872,186100
31.19872,186100
31.39872,186100
31.59872,186100
31.79872,186100
31.99872,186100
32.19872,186100
32.39872,186100
32.59872,186100
32.79872,186100
32.99872,186100
33.19872,186100
33.39872,186100
33.59872,186100
33.79872,186100
33.99872,186100
34.19872,186100
34.39772,186100
34.59772,186100
34.79772,186100
34.99772,186100
35.19772,186100
35.39872,186100
35.59872,186100
35.79872,186100
35.99872,186100
36.19872,186100
36.39872,186100
36.59872,186100
36.79872,186100
36.99772,186100
37.19772,186100
37.39772,186100
37.59772,186100
37.79772,186100
37.99772,186100
38.19772,186100
38.39772,186100
38.59772,186100
38.79772,186100
38.99772,186100
39.19772,186100
39.39872,186100
39.59772,186100
39.79772,186100
39.99872,186100
40.19872,186100
40.39872,186100
40.59872,186100
40.79872,186100
40.99872,186100
41.19772,186100
41.39872,186100
41.59872,186100
41.79772,186100
41.99772,186100
42.19772,186100
42.39772,186100
42.59772,186100
42.79772,186100
42.99772,186100
43.19772,186100
43.39772,186100
43.59772,186100
43.79772,186100
43.99872,186100
44.19772,186100
44.39772,186100
44.59772,186100
44.79772,186100
44.99772,186100
45.19772,186100
45.39772,186100
45.59772,186100
45.79772,186100
45.99772,186100
46.19772,186100
46.39772,186100
46.59772,186100
46.79772,186100
46.99772,186100
47.19772,186100
47.39772,186100
47.59772,186100
47.79772,186100
47.99872,186100
48.19772,186100
48.39772,186100
48.59772,186100
48.79772,186100
48.99772,186100
49.19772,186100
49.39772,186100
49.59772,186100
49.79772,186100
49.99772,186100
50.19772,186100
50.39772,186100
50.59772,186100
50.79772,186100
50.99772,186100
51.19772,186100
51.39772,186100
51.59772,186100
51.79872,186100
51.99772,186100
52.19772,186100
52.39772,186100
52.59772,186100
52.79772,186100
52.99772,186100
53.19772,186100
53.39772,186100
53.59772,186100
53.79772,186100
53.99772,186100
54.19772,186100
54.39772,186100
54.59772,186100
54.79772,186100
54.99772,186100
55.19772,186100
55.39772,186100
55.59772,186100
55.79772,186100
55.99772,186100
56.19772,186100
56.39772,186100
56.59772,186100
56.79772,186100
56.99772,186100
57.19772,186100
57.39772,186100
57.59772,186100
57.79772,186100
57.99772,186100
58.19772,186100
58.39772,186100
58.59772,186100
58.79772,186100
58.99772,186100
59.19772,186100
59.39772,186100
59.59872,186100
59.79772,186100
59.99772,186100
60.19772,186100
60.39772,186100
60.59772,186100
60.79772,186100
60.99772,186100
61.19772,186100
61.39772,186100
61.59772,186100
61.79772,186100
61.99772,186100
62.19772,186100
62.39772,186100
62.59772,186100
62.79772,186100
62.99772,186100
63.19772,186100
63.39772,186100
63.59772,186100
63.79772,186100
63.99772,186100
64.19772,186100
64.39772,186100
64.59772,186100
64.79772,186100
64.99772,186100
65.19772,186100
65.39772,186100
65.59772,186100
65.79772,186100
65.99772,186100
66.19772,186100
66.39772,186100
66.59772,186100
66.79772,186100
66.99772,186100
67.19772,186100
67.39772,186100
67.59772,186100
67.79772,186100
67.99772,186100
68.19772,186100
68.39772,186100
68.59772,186100
68.79772,186100
68.99772,186100
69.19772,186100
69.39772,186100
69.59772,186100
69.79772,186100
69.99772,186100
70.19772,186100
70.39772,186100
70.59772,186100
70.79772,186100
70.99772,186100
71.19772,186100
71.39772,186100
71.59772,186100
71.79772,186100
71.99772,186100
72.19772,186100
72.39772,186100
72.59772,186100
72.79772,186100
72.99772,186100
73.19772,186100
73.39772,186100
73.59772,186100
73.79772,186100
73.99772,186100
74.19772,186100
74.39772,186100
74.59772,186100
74.79772,186100
74.99772,186100
75.19772,186100
75.39772,186100
75.59772,186100
75.79772,186100
75.99772,186100
76.19772,186100
76.39772,186100
76.59772,186100
76.79772,186100
76.99772,186100
77.19772,186100
77.39772,186100
77.59772,186100
77.79772,186100
77.99772,186100
78.19772,186100
78.39772,186100
78.59772,186100
78.79772,186100
78.99772,186100
79.19772,186100
79.39772,186100
79.59772,186100
79.79772,186100
79.99772,186100
80.19772,186100
80.39772,186100
80.59772,186100
80.79772,186100
80.99772,186100
81.19772,186100
81.39772,186100
81.59772,186100
81.79772,186100
81.99772,186100
82.19772,186100
82.39772,186100
82.59772,186100
82.79772,186100
82.99772,186100
83.19772,186100
83.39772,186100
83.59772,186100
83.79772,186100
83.99772,186100
84.19772,186100
84.39772,186100
84.59772,186100
84.79772,186100
84.99772,186100
85.19772,186100
85.39772,186100
85.59772,186100
85.79772,186100
85.99772,186100
86.19772,186100
86.39772,186100
86.59772,186100
86.79772,186100
86.99772,186100
87.19772,186100
87.39772,186100
87.59772,186100
87.79772,186100
87.99772,186100
88.19772,186100
88.39772,186100
88.59772,186100
88.79772,186100
88.99672,186100
89.19772,186100
89.39772,186100
89.59672,186100
89.79672,186100
89.99672,186100
90.19672,186100
90.39772,186100
90.59772,186100
90.79772,186100
90.99772,186100
91.19772,186100
91.39772,186100
91.59772,186100
91.79672,186100
91.99672,186100
92.19672,186100
92.39672,186100
92.59772,186100
92.79672,186100
92.99672,186100
93.19772,186100
93.39672,186100
93.59672,186100
93.79772,186100
93.99672,186100
94.19672,186100
94.39672,186100
94.59672,186100
94.79672,186100
94.99672,186100
95.19672,186100
95.39672,186100
95.59672,186100
95.79672,186100
95.99672,186100
96.19672,186100
96.39672,186100
96.59672,186100
96.79772,186100
96.99772,186100
97.19672,186100
97.39672,186100
97.59772,186100
97.79672,186100
97.99772,186100
98.19672,186100
98.39672,186100
98.59672,186100
98.79672,186100
98.99772,186100
99.19672,186100
99.39672,186100
99.59672,186100
99.79672,186100
99.99772,186100
100.1967,186100
100.3967,186100
100.5967,186100
100.7967,186100
100.9977,186100
101.1967,186100
101.3967,186100
101.5967,186100
101.7967,186100
101.9977,186100
102.1967,186100
102.3967,186100
102.5967,186100
102.7967,186100
102.9967,186100
103.1967,186100
103.3967,186100
103.5967,186100
103.7967,186100
103.9967,186100
104.1967,186100
104.3967,186100
104.5967,186100
104.7967,186100
104.9967,186100
105.1967,186100
105.3967,186100
105.5967,186100
105.7967,186100
105.9967,186100
106.1967,186100
106.3967,186100
106.5967,186100
106.7967,186100
106.9967,186100
107.1967,186100
107.3967,186100
107.5967,186100
107.7967,186100
107.9967,186100
108.1967,186100
108.3967,186100
108.5967,186100
108.7967,186100
108.9967,186100
109.1967,186100
109.3967,186100
109.5967,186100
109.7967,186100
109.9967,186100
110.1967,186100
110.3967,186100
110.5967,186100
110.7967,186100
110.9967,186100
111.1967,186100
111.3967,186100
111.5967,186100
111.7967,186100
111.9967,186100
112.1967,186100
112.3967,186100
