time,RevoPMin
262.8646,1460
262.8846,1455
262.9046,1450
262.9246,1447
262.9446,1448
262.9646,1447
262.9846,1452
263.0046,1452
263.0246,1452
263.0446,1450
263.0646,1449
263.0846,1446
263.1046,1449
263.1246,1450
263.1446,1451
263.1646,1448
263.1846,1442
263.2046,1439
263.2246,1441
263.2446,1441
263.2646,1444
263.2846,1443
263.3046,1440
263.3246,1438
263.3446,1435
263.3646,1435
263.3846,1435
263.4046,1438
263.4246,1439
263.4446,1436
263.4646,1432
263.4846,1431
263.5046,1435
263.5246,1439
263.5446,1440
263.5646,1437
263.5846,1433
263.6046,1431
263.6246,1434
263.6446,1435
263.6646,1436
263.6846,1437
263.7036,1436
263.7236,1428
263.7436,1424
263.7636,1424
263.7836,1432
263.8036,1438
263.8236,1438
263.8436,1431
263.8636,1426
263.8836,1423
263.9036,1429
263.9236,1430
263.9436,1427
263.9636,1420
263.9836,1417
264.0036,1411
264.0236,1415
264.0436,1421
264.0636,1420
264.0836,1418
264.1036,1419
264.1236,1421
264.1436,1420
264.1636,1420
264.1836,1424
264.2036,1430
264.2236,1427
264.2436,1425
264.2636,1426
264.2836,1426
264.3036,1423
264.3236,1421
264.3436,1424
264.3636,1427
264.3836,1428
264.4036,1422
264.4236,1416
264.4436,1416
264.4636,1416
264.4836,1417
264.5036,1415
264.5236,1417
264.5436,1418
264.5636,1417
264.5836,1415
264.6036,1416
264.6236,1417
264.6436,1418
264.6636,1415
264.6836,1413
264.7036,1411
264.7236,1411
264.7436,1410
264.7636,1412
264.7836,1414
264.8036,1415
264.8236,1412
264.8436,1410
264.8636,1407
264.8836,1407
264.9036,1407
264.9236,1409
264.9436,1411
264.9636,1412
264.9836,1407
265.0036,1409
265.0236,1413
265.0436,1412
265.0636,1410
265.0836,1402
265.1036,1397
265.1236,1391
265.1436,1384
265.1636,1377
265.1836,1372
265.2026,1364
265.2226,1358
265.2436,1380
265.2626,1407
265.2826,1412
265.3036,1413
265.3236,1411
265.3426,1409
265.3626,1408
265.3826,1405
265.4036,1398
265.4236,1403
265.4426,1407
265.4626,1411
265.4826,1411
265.5026,1405
265.5226,1402
265.5426,1400
265.5626,1401
265.5826,1401
265.6026,1408
265.6226,1411
265.6426,1411
265.6626,1406
265.6826,1401
265.7026,1397
265.7226,1398
265.7426,1400
265.7626,1404
265.7826,1402
265.8026,1399
265.8226,1394
265.8426,1392
265.8626,1397
265.8826,1401
265.9026,1399
265.9226,1393
265.9426,1394
265.9626,1397
265.9826,1395
266.0026,1397
266.0226,1403
266.0426,1405
266.0626,1398
266.0826,1396
266.1026,1393
266.1226,1397
266.1426,1397
266.1626,1398
266.1826,1398
266.2026,1400
266.2226,1393
266.2426,1391
266.2626,1390
266.2826,1393
266.3026,1397
266.3226,1396
266.3426,1397
266.3626,1398
266.3826,1398
266.4026,1395
266.4226,1396
266.4426,1396
266.4626,1402
266.4826,1403
266.5026,1399
266.5226,1395
266.5426,1397
266.5626,1396
266.5826,1392
266.6026,1393
266.6226,1394
266.6426,1394
266.6626,1394
266.6826,1392
266.7026,1389
266.7226,1394
266.7426,1395
266.7626,1396
266.7826,1395
266.8026,1397
266.8216,1398
266.8426,1401
266.8626,1400
266.8826,1401
266.9016,1401
266.9216,1400
266.9416,1397
266.9616,1399
266.9816,1405
267.0016,1408
267.0216,1409
267.0416,1406
267.0616,1407
267.0816,1407
267.1016,1397
267.1216,1383
267.1416,1351
267.1616,1316
267.1816,1281
267.2016,1264
267.2216,1227
267.2416,1211
267.2616,1176
267.2816,1139
267.3016,1119
267.3216,1099
267.3416,1064
267.3616,1050
267.3816,1019
267.4016,1007
267.4216,992
267.4416,980
267.4616,958
267.4816,951
267.5016,952
267.5216,950
267.5416,942
267.5616,943
267.5816,945
267.6016,936
267.6216,940
267.6416,943
267.6616,936
267.6816,926
267.7016,924
267.7216,920
267.7416,916
267.7616,917
267.7816,914
267.8016,915
267.8216,923
267.8416,933
267.8616,949
267.8816,955
267.9016,961
267.9216,968
267.9416,985
267.9616,996
267.9816,1009
268.0016,1014
268.0216,1021
268.0416,1035
268.0616,1040
268.0816,1046
268.1016,1064
268.1216,1072
268.1416,1092
268.1616,1103
268.1816,1121
268.2016,1133
268.2216,1156
268.2416,1167
268.2616,1190
268.2816,1210
268.3016,1223
268.3216,1246
268.3416,1269
268.3616,1281
268.3806,1300
268.4006,1326
268.4216,1347
268.4406,1359
268.4606,1381
268.4816,1403
268.5016,1426
268.5216,1448
268.5406,1469
268.5606,1491
268.5806,1513
268.6006,1535
268.6206,1555
268.6406,1576
268.6606,1597
268.6806,1629
268.7006,1646
268.7206,1669
268.7406,1688
268.7606,1717
268.7806,1737
268.8006,1756
268.8206,1788
268.8406,1804
268.8606,1835
268.8806,1855
268.9006,1874
268.9206,1904
268.9406,1931
268.9606,1948
268.9806,1978
269.0006,1993
269.0206,2018
269.0406,2042
269.0606,2056
269.0806,2057
269.1006,2054
269.1206,2049
269.1406,2037
269.1606,2033
269.1806,2031
269.2006,2036
269.2206,2044
269.2406,2051
269.2606,2053
269.2806,2055
269.3006,2053
269.3206,2048
269.3406,2046
269.3606,2050
269.3806,2051
269.4006,2057
269.4206,2060
269.4406,2062
269.4606,2060
269.4806,2055
269.5006,2053
269.5206,2053
269.5406,2055
269.5606,2056
269.5806,2058
269.6006,2063
269.6206,2062
269.6406,2060
269.6606,2063
269.6806,2065
269.6996,2062
269.7196,2065
269.7396,2069
269.7596,2067
269.7796,2067
269.7996,2069
269.8196,2068
269.8396,2065
269.8596,2069
269.8796,2072
269.8996,2073
269.9196,2074
269.9396,2073
269.9596,2070
269.9796,2069
269.9996,2069
270.0196,2065
270.0396,2066
270.0596,2065
270.0796,2058
270.0996,2057
270.1196,2058
270.1396,2057
270.1596,2059
270.1796,2061
270.1996,2056
270.2196,2052
270.2396,2050
270.2596,2050
270.2796,2049
270.2996,2050
270.3196,2050
270.3396,2044
270.3596,2035
270.3796,2027
270.3996,2024
270.4196,2026
270.4396,2026
270.4596,2023
270.4796,2017
270.4996,2010
270.5196,2004
270.5396,2003
270.5596,2002
270.5796,2001
270.5996,2000
270.6196,1994
270.6396,1988
270.6596,1990
270.6796,1993
270.6996,1993
270.7196,1993
270.7396,1990
270.7596,1985
270.7796,1981
270.7996,1978
270.8196,1975
270.8396,1976
270.8596,1972
270.8796,1967
270.8996,1964
270.9196,1959
270.9396,1953
270.9596,1948
270.9796,1946
270.9996,1942
271.0196,1939
271.0396,1932
271.0596,1930
271.0796,1927
271.0996,1922
271.1196,1923
271.1396,1921
271.1596,1914
271.1786,1913
271.1986,1916
271.2186,1905
271.2386,1897
271.2586,1886
271.2786,1890
271.2986,1896
271.3186,1871
271.3386,1864
271.3586,1876
271.3786,1871
271.3986,1862
271.4186,1859
271.4386,1859
271.4586,1859
271.4786,1850
271.4986,1849
271.5186,1848
271.5386,1840
271.5586,1834
271.5786,1832
271.5986,1822
271.6186,1805
271.6386,1794
271.6586,1800
271.6786,1781
271.6986,1780
271.7186,1794
271.7386,1785
271.7586,1771
271.7786,1759
271.7986,1751
271.8186,1752
271.8386,1754
271.8586,1761
271.8786,1753
271.8986,1748
271.9186,1735
271.9386,1722
271.9586,1717
271.9786,1714
271.9986,1717
272.0186,1722
272.0386,1740
272.0586,1744
272.0786,1739
272.0986,1729
272.1186,1722
272.1386,1718
272.1586,1713
272.1786,1720
272.1986,1731
272.2186,1736
272.2386,1741
272.2586,1744
272.2786,1744
272.2986,1732
272.3186,1729
272.3386,1726
272.3586,1723
272.3786,1735
272.3986,1742
272.4186,1748
272.4386,1746
272.4586,1741
272.4786,1733
272.4986,1721
272.5186,1719
272.5386,1716
272.5586,1716
272.5786,1717
272.5986,1714
272.6186,1710
272.6386,1702
272.6586,1700
272.6776,1696
272.6976,1699
272.7176,1700
272.7376,1705
272.7576,1711
272.7776,1711
272.7976,1713
272.8176,1711
272.8376,1710
272.8576,1705
272.8776,1705
272.8976,1704
272.9176,1700
272.9376,1702
272.9576,1699
272.9776,1698
272.9976,1700
273.0176,1699
273.0376,1697
273.0576,1693
273.0776,1701
273.0976,1704
273.1176,1698
273.1376,1693
273.1576,1700
273.1776,1703
273.1976,1701
273.2176,1696
273.2376,1695
273.2576,1694
273.2776,1690
273.2976,1689
273.3176,1690
273.3376,1689
273.3576,1688
273.3776,1687
273.3976,1681
273.4176,1679
273.4376,1681
273.4576,1684
273.4776,1688
273.4976,1695
273.5176,1700
273.5376,1697
273.5576,1687
273.5776,1691
273.5976,1694
273.6176,1694
273.6376,1694
273.6576,1698
273.6776,1698
273.6976,1692
273.7176,1689
273.7376,1690
273.7576,1690
273.7776,1689
273.7976,1694
273.8176,1700
273.8376,1701
273.8576,1700
273.8776,1702
273.8976,1703
273.9176,1696
273.9376,1688
273.9576,1688
273.9776,1686
273.9976,1686
274.0176,1685
274.0376,1689
274.0576,1687
274.0776,1690
274.0976,1693
274.1176,1702
274.1376,1704
274.1566,1704
274.1766,1708
274.1966,1710
274.2166,1717
274.2366,1718
274.2566,1713
274.2766,1714
274.2966,1718
274.3166,1716
274.3366,1713
274.3566,1718
274.3766,1715
274.3966,1714
274.4166,1717
274.4366,1718
274.4566,1721
274.4766,1718
274.4966,1719
274.5166,1719
274.5366,1717
274.5566,1716
274.5766,1720
274.5966,1724
274.6166,1724
274.6366,1731
274.6566,1733
274.6766,1730
274.6966,1729
274.7166,1735
274.7366,1736
274.7566,1733
274.7766,1741
274.7966,1741
274.8166,1740
274.8366,1744
274.8566,1748
274.8766,1752
274.8966,1758
274.9166,1761
274.9366,1764
274.9566,1760
274.9766,1764
274.9966,1764
275.0166,1764
275.0366,1764
275.0566,1769
275.0766,1773
275.0966,1771
275.1166,1778
275.1366,1781
275.1566,1781
275.1766,1784
275.1966,1786
275.2166,1789
275.2366,1792
275.2566,1800
275.2766,1799
275.2966,1796
275.3166,1800
275.3366,1802
275.3566,1800
275.3766,1805
275.3966,1810
275.4166,1812
275.4366,1815
275.4566,1816
275.4766,1813
275.4966,1811
275.5166,1817
275.5366,1816
275.5566,1817
275.5766,1825
275.5966,1829
275.6166,1829
275.6366,1831
275.6556,1832
275.6756,1837
275.6956,1841
275.7156,1848
275.7356,1847
275.7556,1843
275.7756,1847
275.7956,1850
275.8156,1851
275.8356,1856
275.8556,1856
275.8756,1852
275.8956,1853
275.9156,1854
275.9356,1853
275.9556,1855
275.9756,1861
275.9956,1864
276.0156,1864
276.0356,1870
276.0556,1872
276.0756,1870
276.0956,1876
276.1156,1879
276.1356,1881
276.1556,1882
276.1756,1887
276.1956,1888
276.2156,1887
276.2356,1886
276.2556,1890
276.2756,1898
276.2956,1899
276.3156,1903
276.3356,1900
276.3556,1904
276.3756,1908
276.3956,1914
276.4156,1920
276.4356,1922
276.4556,1922
276.4756,1927
276.4956,1923
276.5156,1921
276.5356,1925
276.5556,1925
276.5756,1926
276.5956,1931
276.6156,1934
276.6356,1932
276.6556,1933
276.6756,1934
276.6956,1937
276.7156,1937
276.7356,1941
276.7556,1946
276.7756,1946
276.7956,1947
276.8156,1951
276.8356,1959
276.8556,1960
276.8756,1968
276.8956,1969
276.9156,1972
276.9356,1972
276.9556,1970
276.9756,1975
276.9956,1978
277.0156,1977
277.0356,1981
277.0556,1980
277.0756,1979
277.0956,1987
277.1156,1987
277.1346,1986
277.1546,1993
277.1746,1996
277.1946,1994
277.2146,2001
277.2346,2004
277.2546,2002
277.2746,2009
277.2946,2013
277.3146,2015
277.3346,2018
277.3546,2019
277.3746,2018
277.3946,2021
277.4146,2027
277.4346,2026
277.4546,2034
277.4746,2032
277.4946,2030
277.5146,2035
277.5346,2039
277.5546,2044
277.5746,2046
277.5946,2049
277.6146,2043
277.6346,2043
277.6546,2038
277.6746,2027
277.6946,2029
277.7146,2029
277.7346,2022
277.7546,2031
277.7746,2032
277.7946,2028
277.8146,2035
277.8346,2014
277.8546,1974
277.8746,1943
277.8946,1927
277.9146,1899
277.9346,1880
277.9546,1853
277.9746,1831
277.9946,1803
278.0146,1786
278.0346,1767
278.0546,1740
278.0746,1719
278.0946,1702
278.1146,1672
278.1346,1634
278.1546,1610
278.1746,1582
278.1946,1555
278.2146,1527
278.2346,1500
278.2546,1470
278.2746,1441
278.2946,1413
278.3146,1397
278.3346,1368
278.3546,1338
278.3746,1321
278.3946,1313
278.4146,1313
278.4346,1315
278.4546,1322
278.4746,1333
278.4946,1339
278.5146,1354
278.5346,1369
278.5546,1389
278.5746,1408
278.5946,1431
278.6146,1448
278.6346,1462
278.6536,1458
278.6736,1457
278.6936,1454
278.7136,1452
278.7336,1449
278.7536,1456
278.7736,1463
278.7936,1458
278.8136,1450
278.8346,1443
278.8536,1447
278.8736,1446
278.8936,1441
278.9136,1436
278.9336,1438
278.9536,1442
278.9736,1442
278.9936,1441
279.0136,1443
279.0336,1456
279.0536,1450
279.0736,1453
279.0936,1460
279.1136,1470
279.1336,1466
279.1536,1467
279.1736,1479
279.1936,1481
279.2136,1451
279.2336,1440
279.2536,1446
279.2736,1451
279.2936,1455
279.3136,1456
279.3336,1450
279.3536,1445
279.3736,1437
279.3936,1436
279.4136,1441
279.4336,1444
279.4536,1442
279.4736,1438
279.4936,1438
279.5136,1441
279.5336,1444
279.5536,1445
279.5736,1443
279.5936,1440
279.6136,1435
279.6336,1438
279.6536,1444
279.6736,1447
279.6936,1445
279.7136,1443
279.7336,1436
279.7536,1435
279.7736,1445
279.7936,1452
279.8136,1449
279.8336,1445
279.8536,1446
279.8736,1441
279.8936,1442
279.9136,1448
279.9336,1450
279.9536,1443
279.9736,1437
279.9936,1441
280.0136,1443
280.0336,1441
280.0536,1442
280.0736,1442
280.0936,1441
280.1136,1437
280.1336,1437
280.1526,1437
280.1736,1438
280.1926,1440
280.2136,1441
280.2326,1441
280.2526,1441
280.2726,1441
280.2926,1443
280.3126,1440
280.3336,1440
280.3526,1439
280.3726,1440
280.3926,1443
280.4126,1447
280.4336,1443
280.4526,1442
280.4726,1442
280.4926,1441
280.5136,1440
280.5326,1440
280.5526,1440
280.5726,1442
280.5926,1442
280.6126,1440
280.6326,1441
280.6526,1443
280.6726,1443
280.6926,1438
280.7126,1435
280.7326,1438
280.7526,1445
280.7726,1444
280.7926,1445
280.8126,1447
280.8326,1447
280.8536,1441
280.8736,1438
280.8936,1441
280.9136,1445
280.9326,1447
280.9526,1444
280.9726,1441
280.9926,1439
281.0126,1440
281.0326,1442
281.0526,1444
281.0726,1445
281.0926,1443
281.1126,1441
281.1326,1440
281.1526,1442
281.1726,1445
281.1926,1444
281.2126,1446
281.2326,1444
281.2526,1441
281.2726,1438
281.2926,1441
281.3126,1445
281.3326,1447
281.3526,1445
281.3726,1444
281.3926,1443
281.4126,1445
281.4326,1443
281.4526,1441
281.4726,1440
281.4926,1448
281.5126,1453
281.5326,1445
281.5526,1444
281.5726,1450
281.5926,1445
281.6126,1443
281.6326,1442
281.6526,1443
281.6726,1444
281.6916,1441
281.7116,1439
281.7326,1441
281.7516,1439
281.7716,1438
281.7916,1441
281.8116,1441
281.8326,1442
281.8516,1440
281.8716,1442
281.8916,1444
281.9116,1444
281.9316,1442
281.9516,1445
281.9716,1454
281.9916,1449
282.0116,1439
282.0316,1444
282.0516,1448
282.0716,1441
282.0916,1444
282.1116,1454
282.1316,1450
282.1516,1442
282.1716,1442
282.1916,1442
282.2116,1441
282.2316,1442
282.2516,1446
282.2716,1441
282.2916,1437
282.3116,1442
282.3316,1444
282.3516,1433
282.3716,1433
282.3916,1434
282.4116,1436
282.4316,1441
282.4516,1443
282.4716,1438
282.4916,1438
282.5116,1438
282.5316,1442
282.5516,1444
282.5716,1439
282.5916,1437
282.6116,1441
282.6316,1445
282.6516,1447
282.6716,1446
282.6916,1444
282.7116,1439
282.7316,1438
282.7516,1441
282.7716,1443
282.7916,1444
282.8116,1442
282.8316,1442
282.8516,1439
282.8716,1437
282.8916,1439
282.9116,1441
282.9316,1441
282.9516,1440
282.9716,1435
282.9916,1437
283.0116,1439
283.0316,1438
283.0516,1438
283.0716,1440
283.0916,1439
283.1116,1436
283.1316,1436
283.1506,1437
283.1706,1439
283.1906,1443
283.2106,1441
283.2316,1439
283.2516,1441
283.2706,1442
283.2916,1440
283.3116,1436
283.3316,1436
283.3516,1437
283.3716,1439
283.3916,1439
283.4106,1439
283.4306,1441
283.4516,1443
283.4706,1442
283.4906,1441
283.5106,1441
283.5306,1440
283.5506,1441
283.5706,1443
283.5906,1441
283.6106,1439
283.6306,1437
283.6506,1438
283.6706,1438
283.6906,1438
283.7106,1440
283.7306,1440
283.7506,1439
283.7706,1438
283.7906,1439
283.8106,1439
283.8306,1442
283.8506,1435
283.8706,1431
283.8906,1432
283.9106,1438
283.9306,1445
283.9506,1446
283.9706,1436
283.9906,1432
284.0106,1435
284.0306,1444
284.0506,1441
284.0706,1434
284.0906,1431
284.1106,1431
284.1306,1433
284.1506,1437
284.1706,1442
284.1906,1443
284.2106,1435
284.2306,1433
284.2506,1437
284.2706,1440
284.2906,1442
284.3106,1439
284.3306,1433
284.3506,1432
284.3706,1435
284.3906,1437
284.4106,1435
284.4306,1435
284.4506,1434
284.4706,1434
284.4906,1437
284.5106,1432
284.5306,1427
284.5506,1426
284.5706,1418
284.5906,1418
284.6106,1414
284.6296,1403
284.6496,1392
284.6696,1374
284.6896,1378
284.7096,1409
284.7296,1419
284.7496,1434
284.7696,1431
284.7896,1426
284.8096,1420
284.8296,1416
284.8496,1413
284.8696,1412
284.8896,1416
284.9096,1420
284.9296,1421
284.9496,1415
284.9696,1415
284.9896,1417
285.0096,1418
285.0296,1409
285.0496,1414
285.0696,1416
285.0896,1414
285.1096,1408
285.1296,1416
285.1496,1422
285.1696,1415
285.1896,1409
285.2096,1412
285.2296,1411
285.2496,1409
285.2696,1408
285.2896,1404
285.3096,1404
285.3296,1399
285.3496,1397
285.3696,1393
285.3896,1394
285.4096,1393
285.4296,1394
285.4496,1392
285.4696,1393
285.4896,1395
285.5096,1397
285.5296,1395
285.5496,1400
285.5696,1405
285.5896,1403
285.6096,1397
285.6296,1393
285.6496,1392
285.6696,1387
285.6896,1385
285.7096,1388
285.7296,1394
285.7496,1391
285.7696,1387
285.7896,1387
285.8096,1389
285.8296,1388
285.8496,1387
285.8696,1382
285.8896,1387
285.9096,1386
285.9296,1386
285.9496,1379
285.9696,1381
285.9896,1383
286.0096,1385
286.0296,1380
286.0496,1378
286.0696,1376
286.0886,1378
286.1086,1378
286.1286,1380
286.1496,1382
286.1686,1374
286.1886,1381
286.2086,1382
286.2286,1378
286.2486,1374
286.2686,1375
286.2886,1373
286.3086,1378
286.3286,1382
286.3486,1382
286.3686,1387
286.3886,1377
286.4086,1376
286.4286,1378
286.4486,1387
286.4686,1386
286.4886,1385
286.5086,1388
286.5286,1393
286.5486,1396
286.5686,1396
286.5886,1399
286.6086,1399
286.6286,1387
286.6486,1374
286.6686,1364
286.6886,1362
286.7086,1374
286.7286,1378
286.7486,1371
286.7686,1362
286.7886,1366
286.8086,1374
286.8286,1375
286.8486,1370
286.8686,1369
286.8886,1369
286.9086,1368
286.9286,1367
286.9486,1369
286.9686,1372
286.9886,1369
287.0086,1370
287.0286,1370
287.0486,1370
287.0686,1371
287.0886,1374
287.1086,1369
287.1286,1367
287.1486,1367
287.1686,1371
287.1886,1370
287.2086,1366
287.2286,1362
287.2486,1363
287.2686,1362
287.2886,1363
287.3086,1368
287.3286,1366
287.3486,1364
287.3686,1363
287.3886,1364
287.4086,1367
287.4286,1375
287.4486,1369
287.4686,1362
